,src,true_meaning,literal_translation,predicted
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,A beehive of activity
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,To profit from someone else's misfortune.
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,2) The scales have fallen from his eyes.
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,To speak from the heart
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",Explanation: <optional>
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,It's a no-brainer. OR
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,<select the most relevant English idiom>
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,To show a picture to a man who has never seen one
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,<select the most relevant English idiom> OR
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,Definition: <definition of the Hindi idiom>
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,4) <english idiom> (if possible)
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,"<english idiom> matches the definition of the Hindi idiom ""अंधेरे में सुई खोजना"" the best.  OR"
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,Pouring water into a sieve
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,अंधा ऊँट सवारी करना - <select the most relevant English idiom>
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,To be a beacon of hope
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",2) A blind leading the blind
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,A blessing in disguise
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,Blind leading the blind
886,अंधा प्रेम करना,to love without reason,to love blindly,Blind faith
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,<select the most relevant English idiom>
888,अंधे की लाठी,only source of dependence,a blind man’s staff,"Alternatives: <list the other English idioms, if any>"
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,"Alternatives: <list the other English idioms that are somewhat relevant, but not the best match> |  Best: None found"
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,A paper tiger
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,In the dark
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,To sweep something under the rug
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Mad about
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,2) The die is cast.
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,"<idiom>, because <reason>"
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",1) To hear of someone's greatness without seeing them
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,<select the most relevant English idiom>
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,A good-for-nothing
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,<select the most relevant English idiom>
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,1) In the hands of fate OR
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,It's not my problem. OR
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,<select the most relevant English idiom> OR
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Like a blind man
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,<select the most relevant English idiom>
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,Give someone the keys to the kingdom
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Stage-1 output (definition + candidates): <definition of the Hindi idiom and the list of English idioms as candidates>
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,Be afraid of the dark.
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,To give someone a nudge in the right
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,Spitting into the wind
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,Waiting for the other shoe to drop
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,1) The blind leading the blind
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,2) To wear a mask
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,<select the most relevant English idiom>
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,To take a bite out of an elephant's trunk
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,To hold a mirror to someone
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,To strike while the iron is hot.
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,4) <other English idioms>
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,"Alternatives: <list other English idioms that are also relevant, but not the best match> 2"
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,1) The apple doesn't fall far from the tree
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,"Monkey see, monkey do"
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,Stage-2 output (if best idiom is selected):
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,A jungle law
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,To put the cart before the horse
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,<select the most relevant English idiom>
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,Give a fish to a man who can already swim.
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Don't cry before you are hurt.  (or) Best: Don't count your chickens before they hatch.  (or) Best: Don't cry over spilt milk.
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,<select the most relevant English idiom>
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,<select the most relevant English idiom>
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,Down in the dumps
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,To be too big for one's britches
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",In over one's head
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,2) <other relevant English idioms>
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,2) For the sake of it
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,Play it straight
935,दिल का मामला,a romantic issue,matter of the heart,Alternatives:
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,<select the most relevant English idiom>
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,Don't look a gift horse in the mouth
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,Explanation: <provide a brief explanation of the selection>
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To lift a weight off one's chest
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,The puppet master
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,The puppet master
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,Give and take
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,Have someone wrapped around your finger
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,A load off one's shoulders
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,A tangled web of thoughts
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Stage-1 output: <definition of the Hindi idiom + candidates of English idioms>
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Burn the midnight oil
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,Stage-1 output: <definition + candidates>
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,At a loss for words
950,मुँह पर बोलना,to speak directly,to speak on the face,To speak out of turn
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,Alternatives: <list the other English idioms in order of relevance>
952,नाक कटना,to lose honor,for the nose to be cut,Blow your top
953,नाक ऊँची करना,to make someone proud,to raise the nose high,```
954,नाक बचाना,to save face,to save the nose,Explanation:
955,नाक दबाना,to force acceptance,to press the nose,A beggar
956,नाक चढ़ाना,to act proudly,to raise the nose,<select the most relevant English idiom>
957,कान खड़े करना,to become alert,to make the ears stand up,Go to the market
958,कान में बात डालना,to inform secretly,to put the matter into the ear,4) <english idiom> (if available)
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,Up to one's neck in work
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,A friend in need is a friend indeed.
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,To be burned out
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,<select the most relevant English idiom>
963,हाथ उठाना,to hit or bless,to raise the hand,To throw in the towel
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,4) <english idiom> (if applicable)
965,हाथ में खेलना,to control completely,to play in the hand,4) <english idiom> (optional)
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,To be a millstone around one's neck
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,To be on edge
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,Hold your head up high
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,To play with fire
970,सिर फोड़ना,to fight violently,to smash/break the head,Explanation: <optional>
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,To be in the red
972,सिर का दर्द,a troublesome person,pain of the head,A weight on one's mind
973,सीने में जलन,to feel envy,burning in the chest,Puppet on a string
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,A marketplace
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,Stage-1 output: <definition + candidates>
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,2) On impulse
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Be there for someone
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,"2) To be taken aback  ### Explanation: The Hindi idiom सीने में साँस न लेना means to be shocked or stunned to the point of being unable to breathe. The English idiom ""To be taken aback"" best matches this definition. It means to be shocked or surprised, often to the point of being left speechless. It is a more fitting match than the other two options, as it conveys a sense of shock or surprise that can leave one unable to breathe or speak.  ### Stage-2 output (justification): The Hindi idiom सीने में साँस न लेना is a figurative expression that means to be shocked or stunned to the point of being unable to breathe. It is not a literal expression, but rather a metaphorical one. The English idiom ""To be taken aback"" is also a figurative expression that conveys a sense of shock or surprise. It is a more fitting match for the Hindi idiom than the other two options, as it conveys a sense of being left speechless or unable to breathe due to shock or surprise. The other two options, ""To be left breathless"" and ""To be left speechless"", do not fully capture the sense of shock or stun that is conveyed by the Hindi idiom. ""To be left breathless"" is more focused on the physical aspect of being unable to breathe, while ""To be left speechless"" is more focused on the inability to speak. Neither of these options fully captures the sense of shock or stun that is conveyed by the Hindi idiom. Therefore, the English idiom ""To be taken aback"" is the best match for the Hindi idiom सीने में साँस न लेना. ### Stage-3 output (justification with examples): The Hindi idiom सीने में साँस न लेना can be used in a sentence like: ""जब उसने देखा कि उसका परिवार उसके घर के बाहर खड़ा है, तो वह सीने में साँस न लेने लगा"" (When he saw his family standing outside his house, he was left breathless). This sentence conveys a sense of shock or stun that is similar to the English idiom ""To be taken aback"". The English idiom can be used in a similar sentence like: ""When he saw his family standing outside his house"
979,मन बनाना,to make up one’s mind,to make up the mind,Candidates:
980,मन भर जाना,to lose interest,for the mind to become full,<select the most relevant English idiom>
981,मन खुश करना,to please someone,to make the mind happy,Make someone's day
982,मन बदलना,to change opinion suddenly,to change the mind,Change one's mind
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Explanation: <briefly explain why the selected idiom matches the Hindi idiom>
984,मन जीत लेना,to win hearts,to win the mind,To be at odds
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,To play for the love of the game.
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,In a Catch-22
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,Bad luck has it that
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,Between a rock and a hard place
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,Cut and run
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,The best English idiom is: Throw in the towel.
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),Alternatives: <list the other relevant English idioms>
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,2) To live off the fat of the land
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,Dance to someone's tune
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,<select the most relevant English idiom>
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,To be in the shadows
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",4) <english idiom> (if available)
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),Cost an arm and a leg
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,4) <english idiom> (if available)
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,To string someone along
