,src,true_meaning,literal_translation,predicted
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,Stage-2 output (justification):
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,Stage-2 output (justification):
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,Stage-2 output (justification):
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,Stage-2 output (justification):
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,Blind as a bat
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,Stage-2 output:
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,A person who is blind can still see something.
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,A penny saved is a penny earned
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",To hear a name and not see the person
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,Blind as a bat
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,Stage-2 output (justification):
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,Seeing the light of knowledge.
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,Lead the blind
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,Stage-2 output: <select the most relevant English idiom>
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,To be in the dark
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,To find a needle in a haystack
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,Aha moment
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,Being blind to the facts
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,Other options: <select the other options that match the definition>
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",A blind leading the blind
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,<select the most relevant English idiom>
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,Stage-2 output:
886,अंधा प्रेम करना,to love without reason,to love blindly,fall in love with someone who is blind to your true nature
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,To lend a hand
888,अंधे की लाठी,only source of dependence,a blind man’s staff,blind to the obvious
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,Seeing the light in dreams
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,In the dark
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,To search for a path in the dark.
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,Hide in the shadows
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,To spread rumors
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,A person who manages to maintain their perspective despite their flaws.
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To make someone see the light
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face","You've heard the name of the blind, but you haven't seen his face."
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,One cannot see with one eye.
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,Cry in the dark
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To be caught in a trap
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,A blind man's luck
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,To be born blind
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,To get lost in the dark.
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Blind love leads to a terrible result.
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,To search for light in the dark
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,Blind as a bat
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,A blind person can still find their way.
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,Fear of the dark
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,See the light at the end of the tunnel
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,Reason: <select the most relevant English idiom>
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,"In the dark, one must see and take the place of things."
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,Reason: <select the most relevant English idiom>
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,Dismissal
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Stage-2 output:
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,Stage-2 output (justification):
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,<select the most relevant English idiom>
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,To make the most of a tough situation
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,To look for something in the dark without any light or guidance.
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,To break free from the shadows
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,to run a country with a blind king
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,Stage-2 output (justification):
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,To remove the blindfold
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,Reason: <select the most relevant English idiom>
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Leave someone in the lurch
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,Don't be afraid of the dark.
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,A blind man leading another blind man
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Don't be afraid in the dark.
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,Stage-1 output: <english idiom>
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To be grounded or rooted in reality
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,Fall from grace
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,To fly away from reality or escape from responsibilities.
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",in a bind
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,To have a good time
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,To be in high spirits
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,To play with one's heart
935,दिल का मामला,a romantic issue,matter of the heart,heart's business
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,<select the most relevant English idiom>
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,<select the most relevant English idiom>
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,Stage-2 output (justification):
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To be unaffected
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,A heart-to-heart connection
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,<select the most relevant English idiom>
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,Give and take
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,"Others: <list the other candidates, if any>"
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,To be at a loss for words
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,To have a lot of ideas or thoughts in your head.
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Stage-2 output:
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,To lose one's mind.
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,Keep your mind on the task at hand
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,There's no smoke without fire
950,मुँह पर बोलना,to speak directly,to speak on the face,Stage-1 output:
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,To make someone feel at ease.
952,नाक कटना,to lose honor,for the nose to be cut,To cut off one's nose to spite one's face
953,नाक ऊँची करना,to make someone proud,to raise the nose high,Think highly of oneself
954,नाक बचाना,to save face,to save the nose,To keep one's nose clean
955,नाक दबाना,to force acceptance,to press the nose,Stage-2 output (justification):
956,नाक चढ़ाना,to act proudly,to raise the nose,<select the most relevant English idiom>
957,कान खड़े करना,to become alert,to make the ears stand up,<select the most relevant English idiom>
958,कान में बात डालना,to inform secretly,to put the matter into the ear,Other: <select the least relevant English idiom>
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,To avoid getting caught in a situation.
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,To be completely disheartened and demoralized.
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,<select the most relevant English idiom>
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,To hold one's breath
963,हाथ उठाना,to hit or bless,to raise the hand,To put your hand up
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,To wash one's hands of a matter
965,हाथ में खेलना,to control completely,to play in the hand,Know how to handle
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,Stage-2 output:
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,To be in a state of constant worry or anxiety.
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,To hold one's head high and maintain a proud posture.
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,To be overwhelmed by a sudden and powerful event.
970,सिर फोड़ना,to fight violently,to smash/break the head,To be completely overwhelmed by something.
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,To have bad luck
972,सिर का दर्द,a troublesome person,pain of the head,A headache-inducing situation
973,सीने में जलन,to feel envy,burning in the chest,Burning one's bridges
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,"1) A person who is always complaining about their situation, despite having the ability to change it."
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,A weight off one's shoulders
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,To be in a bad mood
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,To hold one's breath
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,To hold one's breath
979,मन बनाना,to make up one’s mind,to make up the mind,To build a bridge
980,मन भर जाना,to lose interest,for the mind to become full,To be consumed by emotions
981,मन खुश करना,to please someone,to make the mind happy,To make someone happy
982,मन बदलना,to change opinion suddenly,to change the mind,Change of heart (to change one's mind)
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,"To work with one's mind, often with a specific goal or purpose in mind."
984,मन जीत लेना,to win hearts,to win the mind,To get one's head around something
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,Stage-1 output: <select the stage-1 output> Best: The first step is the most important.
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,To feel like a fish out of water
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,Bad luck
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,A winning streak
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,Dodge a bullet
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,Take a breather
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),a wet blanket
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,Stage-1 output: 4) <english idiom> 5) <english idiom>
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,Stage-2 output (justification):
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,To be completely surrounded.
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,To have a moment of confusion or forgetfulness.
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later","First comes the hardship, then comes the happiness."
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),Overly confident
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,Reason: <select the most relevant English idiom>
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,To make someone famished.
