,src,true_meaning,literal_translation,predicted
1167,知过必改,Know one's faults and correct them,Knowing must change,To admit one's mistakes and make amends.
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",Know one side but not the other.
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",Stage-2 output (justification):
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Direct confrontation
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,It's gone for good.
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,Go all in
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,To smile despite crying.
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,To discard the old and build anew.
1175,硕果仅存,One of the few still lest,Only fruit remains,A lone survivor
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,grind one's way through
1177,碍手碍脚,Be a hindrance,Get in the way,A hindrance
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know","Out of sight, out of mind"
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,full of life
1180,神色自若,Be perfectly calm and collected,Look at ease,Keep your cool
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune never comes alone
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,A blessing in disguise
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,Three's a charm
1184,秀而不实,Flowering but producing no fruit,Show but not truth,A pretty face with no brains
1185,私相授受,Make an illicit transfer,Give and receive privately,clandestine communication
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,The wind blows the leaves off the trees
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,to be bloodless
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,You get what you give
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,Be the only one
1190,称兄道弟,Be on intimate terms,Call each other brothers,"To refer to someone as a brother or a friend, often implying a close relationship or camaraderie."
1191,称王称霸,Act like an overlord,Lord it over,Dominate
1192,积年累月,For months and years,Over the years,A stitch in time saves nine.
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Anticipate needs
1194,积重难返,Old habits are difficult to get rid of,Hard to return,It's hard to break a bad habit.
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,Every little bit helps.
1196,稳操胜券,Have full assurance of success,Be sure to win,A sure thing
1197,空中楼阁,Daydream,Castle in the sky,A house of cards
1198,穿针引线,Act as a go-between,Thread the needle,To act as a bridge between two parties
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Leapfrog
1200,穷兵黩武,Adopt a warlike policy,Go to war,War-mongering
1201,穷途末路,Dead end,No way no money,To be at the end of one's rope
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,A barren and desolate place
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When in trouble, think of changing one's situation"
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",To watch and see what's going on.
1205,立锥之地,A tiny bit of land,The land of the cone,<select the most relevant English idiom>
1206,立身处世,How to get along with people,Live in the world,To act in a manner that is socially acceptable and appropriate.
1207,立足之地,Standing-room,Gain a foothold,to have a solid foundation
1208,竭尽全力,To the best of one's ability,Make every effort,Give it one's all
1209,端倪可察,Have found a due to something,Clues can be seen,A glimmer of hope
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,"A smile on the outside, a dagger in the back on the inside"
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,A slow bird is the first to fly.
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",A picture is worth a thousand words
1213,箭在弦上,A point of no return,Arrow on the string,A situation is unavoidable.
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,To start from scratch
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,A warm welcome
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,Reason: <select the most relevant English idiom> and explain why it is the best match.
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,Broad strokes
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",A situation where there are more people than resources available.
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,Cut the fat
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,Three Strikes You're Out
1221,纷至沓来,Come in a continuous stream,One after another,a steady stream of people arriving at the same time
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,To make a miraculous escape.
1223,绞尽脑汁,Rack one's brains,Racking my brains,Work your fingers to the bone
1224,络绎不绝,Unending,An endless stream,A steady stream of people or things.
1225,经年累月,For years,Over the years,A long time coming
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,Wild and Free
1227,绰绰有余,More than sufficient,More than enough,more than enough
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,A cat in a bag
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,Get it together
1230,缘木求鱼,A useless search,Edge wood for fish,Fishing in troubled waters
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,Better late than never.
1232,缩头缩脑,Shrink from responsibility,Shrink your head,to be timid and fearful
1233,总而言之,To make a long story short,All in all,To sum up
1234,总角之交,Childhood friend,Turn of the total angle,childhood friends
1235,绘声绘影,Vivid description,Picture sound and picture,paint a vivid picture
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,A mountain of evidence
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,Deserves to be executed
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,The buck stops here
1239,置之脑后,Put out of mind,Leave it behind,To put aside or forget about something
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Stay out of it
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,A small flaw or imperfection in something that is otherwise good.
1242,群龙无首,A group without a leader,Dragons without a leader,A group without a leader
1243,群起而攻之,Rally together to attack,Group to attack,A mob.
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,It's like a habit that becomes second nature.
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,To go through thick and thin
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,A veteran who can lead others through uncharted waters.
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",A horse that is old and tired but still wants to run
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,hearsay
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,Seeing is believing
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,A penny saved is a penny earned
1251,聊以自慰,Just to console oneself,Chat to masturbate,To console oneself with trivial matters.
1252,聊以卒岁,Just to tide over the year,Talk about death,hang in there
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,Build a tower out of sand.
1254,闻风而起,Go into action without delay,Up in the wind,A fire starts from a spark.
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Not being famous enough to be recognized by people is better than being famous and meeting them.
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,Learn from your mistakes
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,To understand one thing and infer ten others.
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,A man of many words
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while","A wise man for a long time, but foolish for a moment."
1260,声东击西,Make a feint,Sound east and west,feigning an attack in one direction while secretly attacking in another direction
1261,耸入云霄,Rise above the clouds,Soaring into the sky,as tall as a skyscraper
1262,听其自然,Leave (things) to chance,Let it be,Let things be
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,Actions speak louder than words
1264,听之任之,Let one have one's own way,Leave it alone,Let things take their course
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,A heart-to-heart conversation
1266,背道而驰,Run counter to,Run in the opposite direction,Going in different directions
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,To fight a battle with all your might.
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,To have wild and crazy ideas.
1269,胸中有数,Have a good idea of how things stand,Number in chest,have a good grasp of the situation
1270,胸中无数,Have no idea of how things stand,Countless in the chest,Don't know what you're talking about.
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,A versatile individual
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,A well-rounded individual
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,To be in two places at once
1274,脚踏实地,Earnest and down-to-earth,Down to earth,To be down-to-earth
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,Overweight
1276,腹背受敌,Be attacked from all sides,Enemy on the back,caught between a rock and a hard place
1277,膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,spoiled brat
1278,胆战心惊,Strike terror into the heart of,Tremble with fear,to be on the edge of one's nerves
1279,临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,Wait until you're thirsty before digging a well.
1280,临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,Last-minute cramming
1281,临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,Stand your ground
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net","To fish from the riverbank, but to catch fish, one must go fishing."
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Bite the bullet
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,Dig up the past
1285,自取其咎,Have only oneself to blame,Blame it on yourself,Bite the hand that feeds you
1286,自行其是,Go one's own way,On its own,Do what you want
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,To create one's own troubles
1288,自食其果,Face the consequences of one's action,Eat your own fruit,Sow what you reap
1289,自食其言,Break one's own promise,Eat your own words,Keep your word
1290,自作聪明,Think oneself clever,Make yourself smart,fool oneself
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,Talk to oneself
1292,自我吹嘘,Boast smugly,Brag about oneself,Blow one's own trumpet
1293,至死不变,Constant till death,Unchanging till death,Stand by one's convictions
1294,与虎谋皮,Ask a tiger for its hide,Scheming with tigers,play the fool
1295,与日俱增,Be steadily on the increase,Increasing day by day,Gradually increase
1296,与人为善,Do good for people,Be kind to people,Do good to others
1297,兴师问罪,Send a punitive expedition against,Xingshi to ask guilt,To launch an investigation or inquiry into a matter.
1298,举不胜举,Too numerous to mention,Too many to mention,罄竹难书
1299,举国上下,The whole nation,The whole country,A countrywide effort
1300,举一反三,Infer other things from one fact,Learn by analogy,Learn from one example and apply it to similar situations.
1301,旧地重游,Revisit a once familiar place,Revisiting old places,revisiting an old haunt
1302,旧恨新仇,New hatred piled on old,Old hatred new hatred,old grudge and new hatred
1303,舌敝唇焦,"Wear oneself out in pleading, expostulating, etc",Tongue and lip burn,garrulous
1304,舞文弄墨,Indulge in fancy writing,Dance with ink,To play with words for personal gain or to appear more impressive.
1305,良药苦口,Good medicine tastes bitter,Good medicine is bitter,A bitter pill to swallow
1306,良药苦口利于病，忠言逆耳利于行,"Just as bitter medicine cures sickness, so unpalatable advice benefits conduct","Good medicine tastes bitter, unpalatable advice help line",A bitter pill to swallow
1307,艰难曲折,Arduous and tortuous,Difficult twists and turns,A bumpy ride
1308,色厉内荏,Be tough-looking outside but really timid within,Color Li Nei,A pretense of strength.
1309,芒刺在背,Feel nervous and uneasy,Thorn on the back,To have a sore spot
1310,花天酒地,Indulge in gay life and debauchery,Spend the day,Live it up
1311,若要人不知，除非己莫为,The only way to keep people from knowing something is not to do it,"If you don't know, you have to do it yourself","If you don't want to be seen, don't do anything."
1312,若有所失,Feel lost,If something is lost,In the dark
1313,若无其事,Calmly,If nothing happened,As if nothing had ever happened
1314,苦海无边，回头是岸,Escape from the human world of woes and find salvation,"The sea of suffering is boundless, turning back is the shore",A sea of troubles with no end.
1315,英雄所见略同,Great minds think alike,Heroes see the same,A hero's perspective is similar to others.
1316,英雄无用武之地,No scope for one's energies,Heroes are useless,A hero with nowhere to fight
1317,茁壮成长,Grow up healthy and strong,Growing up healthily,thrive
1318,苟延残喘,Eke out a meagre life,On one's last legs,hang on to life
1319,茹毛饮血,Live the life of a primitive man,Ru Mao drinks blood,To eat raw meat and drink blood.
1320,草木皆兵,Be afraid of one's own shadow,All grass and trees,Seeing everything as if it were a military threat
1321,萍水相逢,"Casual, temporary meeting",Meet by chance,Chance encounter
1322,荆棘载途,A path beset with difficulties,Thorns on the road,A bumpy road ahead.
1323,万般皆下品，惟有读书高,"All occupations are ranked low, only book-learning is exalted","Everything is inferior, only reading is high",All that glitters is not gold
1324,万籁俱寂,All sounds are hushed (or still),Everything is silent,Dead silent
1325,万里长征,A long march of ten thousand li,The Long March,A long journey
1326,万事大吉,Everything goes off without a hitch,All is well,A piece of cake
1327,万事亨通,Everything goes well,Everything is prosperous,Everything runs smoothly.
1328,万事俱备，只欠东风,All is ready except what is crucial,All is ready except for the opportunity,A stitch in time saves nine
1329,万寿无疆,(wish somebody) a long life,Longevity without borders,A long and continuous life
1330,万水千山,Ten thousand crags and torrents,Thousands of Waters and Thousands of Mountains,<select the most relevant English idiom>
1331,落花有意，流水无情,Unrequited love,"Falling flowers are intentional, flowing water is ruthless",A bird in the hand is worth two in the bush.
1332,落井下石,Strike (or hit) a person when he is down,Fall into the hole,to take advantage of someone's misfortune
1333,叶落归根,Falling leaves settle on their roots,Leaves fall back to their roots,Going home for the holidays
