,src,true_meaning,literal_translation,predicted
833,जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,"A stubborn mule.  # Corrected output format. I was able to find only one English idiom that is similar to the Hindi idiom 'जुबान के पक्के'. If I couldn't find any, I would have just defined the Hindi idiom.  # Corrected output format. I was able to find only one English idiom that is similar to the Hindi idiom 'जुबान के पक्के'. If I couldn't find any, I would have just defined the Hindi idiom.  # Corrected output format. I was able to find only one English idiom that is similar to the Hindi idiom 'जुबान के पक्के'. If I couldn't find any, I would have just defined the Hindi idiom.  # Corrected output format. I was able to find only one English idiom that is similar to the Hindi idiom 'जुबान के पक्के'. If I couldn't find any, I would have just defined the Hindi idiom.  # Corrected output format. I was able to find only one English idiom that is similar to the Hindi idiom 'जुबान के पक्के'. If I couldn't find any, I would have just defined the Hindi idiom.  # Corrected output format. I was able to find only one English idiom that is similar to the Hindi idiom 'जुबान के पक्के'. If I couldn't find any, I would have just defined the Hindi idiom.  # Corrected output format. I was able to find only one English idiom that is similar to the Hindi idiom 'जुबान के पक्के'. If I couldn't find any, I would have just defined the Hindi idiom.  # Corrected output format. I was able to find only one English idiom that is similar to the Hindi idiom 'जुबान के पक्के'. If I couldn't find any, I would have just defined the Hindi idiom.  # Corrected output format. I was able to find only one English idiom that is similar to the Hindi idiom 'जुबान के पक्के'. If I couldn't find any, I would have just defined the Hindi idiom.  # Corrected output format. I was able to find only one English idiom that is similar to the Hindi idiom 'जुबान के पक्के'. If"
834,जुबान पर ताला,to keep secrets locked,a lock on the tongue,A stranger in a strange land
835,जुबान फिसल जाना,to say something accidentally,for the tongue to slip,Alternatives: <list the other English idioms that are somewhat relevant>
836,जुबान सरक जाना,to misspeak,for the tongue to slide,Candidates: <list the other options that are not the best match>
837,जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,Dance to someone's tune
838,खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,4) <english idiom> (if possible)
839,पसीना रोकना,to relieve effort,to stop sweat,To be on edge
840,पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),Between a rock and a hard place
841,सीने में दर्द होना,to feel emotional pain,to have pain in the chest,|
842,सीने में जलन होना,to feel envy,to have burning in the chest,On the sly
843,सीने में लावा उठना,to boil in anger,for lava to rise in the chest,Candidates:
844,सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,A millstone around one's neck
845,सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,To be on edge
846,रंग दिखाना,to reveal true colors,to show color,To reveal one's true colours
847,रंगीन होना,to enjoy life freely,to become colorful,To be the big shot.
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,4) <english idiom> (if any)
849,रंग उड़ना,to fade away,for the color to fly/fade,To be in a state of pandemonium
850,रंग जमना,to gain traction,for color to set,To hit the big time
851,रंग लगना,to start celebrating,to have color applied,Get a kick out of
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,<select the most relevant English idiom>
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,1) Don't put all your eggs in one basket.
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,Carry someone else's cross
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,A sly fox
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,A bitter pill to swallow
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To blow one's own horn
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,Explanation: <provide a brief explanation of the selected idiom and its similarity to the Hindi idiom>
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,To go it alone
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,Putting a cat in charge of a mouse farm
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,Explanation: <briefly explain why the selected idiom is the best match> Answer: Best: You can't unscramble an egg
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,"Note: If there are multiple idioms that match the definition, you can select one that you think is the most relevant or the most commonly used."
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",To sing one's own tune.
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,To turn over a new leaf
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,To be a few bricks short of a load
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,Putting the cart before the horse
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,Give them an inch and they'll take a mile
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,1) A blind spot
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,Take the bread out of someone's mouth
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,3) A monkey in a tailor's shop
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,"When the cat's away, the mice will play"
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",To know by rumor
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,<select the most relevant English idiom>
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,A madhouse
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,Stage-1 output (definition + candidates):
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,"Alternatives: <list the other two options, if any, in order of relevance>"
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,<English idiom> OR
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,Burn the midnight oil
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,Look for a needle in a haystack
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,Putting the fox in charge of the henhouse
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,A den of thieves
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,Try to turn the page OR Change the page OR Turn the page OR Change the chapter OR Turn the chapter OR Change the book OR Turn the book OR Change the script OR Turn the script OR Change the story OR Turn the story OR Change the direction OR Turn the direction OR Change the course OR Turn the course OR Change the path OR Turn the path OR Change the route OR Turn the route OR Change the way OR Turn the way OR Change the approach OR Turn the approach OR Change the method OR
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",Cut from the same cloth
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,"Alternatives: <list the other options, if any>"
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,Blind leading the blind
886,अंधा प्रेम करना,to love without reason,to love blindly,Definition: <one-sentence definition>
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,Candidates: <list the other English idioms>
888,अंधे की लाठी,only source of dependence,a blind man’s staff,Give a fish to a man who can't swim.
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,```
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,Alternatives:
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,Turn over a new leaf
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,or
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Give someone a stone when they need bread
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,4) <english idiom> (if available)
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To lead a blind man to a well  # Output of the code.
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",Definition: <definition of the Hindi idiom>
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,Alternatives: 1) A fish out of water 2) A wolf in sheep's clothing 3) Blind leading the blind 4) Deaf to reason
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,To show off one's wealth or status in front of someone.
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To be at sea
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,Explanation: <briefly explain why the selected idiom is the best match>
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,"When the tide turns, the ship is saved."
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,Between a rock and a hard place
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Others: <list the remaining two English idioms>
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,Alternatives: <list the other two English idioms>
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,A puppet on a string
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,OR
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,2) <select the second most relevant English idiom>
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,<select the most relevant English idiom>
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,Definition: <define the Hindi idiom>
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,2
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,To see through someone
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,<select the most relevant English idiom>
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,In the dark.
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,To take advantage of someone's misfortune
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,1) Give someone a fish when they can't swim.  (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1) (1
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,Alternatives: <list 2-3 alternative English idioms>
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,Alternatives: <list other English idioms that match the definition>
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,To be in a pickle.  Please let me know if the output is as expected.
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,<select the most relevant English idiom>
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,A silver lining in a dark cloud
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,Stage-1 output (definition + candidates):
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,Having your cake and eating it too
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,To leave someone in the lurch
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,To live in the dark
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,A bookworm
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Don't cry over spilt milk.  // This idiom is closest in context to the Hindi idiom.  // The correct answer is: Don't cry over spilt milk. is incorrect. The correct answer is: Don't count your chickens before they hatch. is incorrect. The correct answer is: Don't cry over spilt milk. is incorrect. The correct answer is: Don't count your chickens before they hatch. is incorrect. The correct answer is: Don't cry over spilt milk. is incorrect. The correct answer is: Don't count your chickens before they hatch. is incorrect. The correct answer is: Don't cry over spilt milk. is incorrect. The correct answer is: Don't count your chickens before they hatch. is incorrect. The correct answer is: Don't cry over spilt milk. is incorrect. The correct answer is: Don't count your chickens before they hatch. is incorrect. The correct answer is: Don't cry over spilt milk. is incorrect. The correct answer is: Don't count your chickens before they hatch. is incorrect. The correct answer is: Don't cry over spilt milk. is incorrect. The correct answer is: Don't count your chickens before they hatch. is incorrect. The correct answer is: Don't cry over spilt milk. is incorrect. The correct answer is: Don't count your chickens before they hatch. is incorrect. The correct answer is: Don't cry over spilt milk. is incorrect. The correct answer is: Don't count your chickens before they hatch. is incorrect. The correct answer is: Don't cry over spilt milk. is incorrect. The correct answer is: Don't count your chickens before they hatch. is incorrect. The correct answer is: Don't cry over spilt milk. is incorrect. The correct answer is: Don't count your chickens before they hatch. is incorrect. The correct answer is: Don't cry over spilt milk. is incorrect. The correct answer is: Don't count your chickens before they hatch. is incorrect. The correct answer is: Don't cry over spilt milk. is incorrect. The correct answer is: Don't count your chickens before they hatch. is incorrect. The correct answer is: Don't cry over spilt milk. is incorrect. The correct answer is: Don't count your chickens before they hatch. is incorrect. The correct answer is: Don't cry over spilt milk. is
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,To cast pearls before swine
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To be down-to-earth
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,<select the most relevant English idiom>
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,To be in a muddle.
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",Alternatives: <list the other English idioms that are similar in meaning>
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,Definition: <definition of the Hindi idiom>
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,A life of the party
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,"Answer: Best: To call a spade a spade, 2) To play it straight, 3) To shoot straight from the hip Answer: Best: To call a spade a spade, 2) To play it straight, 3) To shoot straight from the hip Answer: Best: To call a spade a spade, 2) To play it straight, 3) To shoot straight from the hip Answer: Best: To call a spade a spade, 2) To play it straight, 3) To shoot straight from the hip Answer: Best: To call a spade a spade, 2) To play it straight, 3) To shoot straight from the hip Answer: Best: To call a spade a spade, 2) To play it straight, 3) To shoot straight from the hip Answer: Best: To call a spade a spade, 2) To play it straight, 3) To shoot straight from the hip Answer: Best: To call a spade a spade, 2) To play it straight, 3) To shoot straight from the hip Answer: Best: To call a spade a spade, 2) To play it straight, 3) To shoot straight from the hip Answer: Best: To call a spade a spade, 2) To play it straight, 3) To shoot straight from the hip Answer: Best: To call a spade a spade, 2) To play it straight, 3) To shoot straight from the hip Answer: Best: To call a spade a spade, 2) To play it straight, 3) To shoot straight from the hip Answer: Best: To call a spade a spade, 2) To play it straight, 3) To shoot straight from the hip Answer: Best: To call a spade a spade, 2) To play it straight, 3) To shoot straight from the hip Answer: Best: To call a spade a spade, 2) To play it straight, 3) To shoot straight from the hip Answer: Best: To call a spade a spade, 2) To play it straight, 3) To shoot straight from the hip Answer: Best: To call a spade a spade, 2) To play it straight, 3) To shoot straight from the hip Answer:"
935,दिल का मामला,a romantic issue,matter of the heart,A heart-to-heart talk
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,Stage-1 output (definition + candidates):
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,<select the most relevant English idiom>
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,To love and lose
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,"Break your fast  | Confidence: 0.9 | Reason: The given Hindi phrase is a common phrase and not an idiom. It is a suggestion to eat before going to the market to avoid getting tired or hungry. The English idiom ""Break your fast"" is related to the context of the given Hindi phrase. | Stage: 1 | Response: 1 | Time: 0.0 | Model: language-model-001 | 1.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0."
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,Alternatives: <list the other English idioms that match the definition>
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,To fan the flames
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,```
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,To be behind closed doors
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,A weight on one's shoulders
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,```
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,To be a puppet on a string
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Show the way
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,```
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,For no rhyme or reason
950,मुँह पर बोलना,to speak directly,to speak on the face,All mouth and no trousers
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,To butter someone up
952,नाक कटना,to lose honor,for the nose to be cut,Between a rock and a hard place
953,नाक ऊँची करना,to make someone proud,to raise the nose high,Stage-2 output (explanation): <explain why the selected English idiom is the best match for the Hindi idiom>
954,नाक बचाना,to save face,to save the nose,A cutthroat market
955,नाक दबाना,to force acceptance,to press the nose,A stopgap measure
956,नाक चढ़ाना,to act proudly,to raise the nose,To take the cake
957,कान खड़े करना,to become alert,to make the ears stand up,Explanation: <short explanation of the selected idiom>
958,कान में बात डालना,to inform secretly,to put the matter into the ear,3
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,<select the most relevant English idiom>
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,Alternatives: <list other possible English idioms>
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,1) To be taken for a ride
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,Monkey Business
963,हाथ उठाना,to hit or bless,to raise the hand,Alternatives: <list the other English idioms that are relevant but not the best match>
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,Alternatives: <list other relevant English idioms>
965,हाथ में खेलना,to control completely,to play in the hand,Between the devil and the deep blue sea
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,OR
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,To be in seventh heaven
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,Please provide the output for the next Hindi idiom: खेलते समय खेल को छोड़ना
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,<select the most relevant English idiom>
970,सिर फोड़ना,to fight violently,to smash/break the head,Explanation: <briefly explain why the selected idiom is the best match>
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,Alternatives: <list the other two English idioms>
972,सिर का दर्द,a troublesome person,pain of the head,Explanation: <optional>
973,सीने में जलन,to feel envy,burning in the chest,A bitter pill to swallow
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,Alternatives: <list the other two English idioms>
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,Take a deep breath
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,```
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,A friend for all seasons
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,```
979,मन बनाना,to make up one’s mind,to make up the mind,Alternatives: <list the other English idioms that are also relevant>
980,मन भर जाना,to lose interest,for the mind to become full,To be in seventh heaven
981,मन खुश करना,to please someone,to make the mind happy,To lift someone's spirits
982,मन बदलना,to change opinion suddenly,to change the mind,To have a change of heart.
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Put your heart and soul into it. || ||
984,मन जीत लेना,to win hearts,to win the mind,```
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,Bite the bullet
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,Stage-1 output (definition + candidates):
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,Definition: <definition of the Hindi idiom>
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,<select the most relevant English idiom>
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,<select the most relevant English idiom> OR
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,To throw in the towel
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),Not worth a plug nickel
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,To lose one's bearings
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,Please go ahead and provide the answer for the Hindi idiom: बंदर का बाजार
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,To be on all sides of someone
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,To be in someone's pocket
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",What goes around comes around
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),<select the most relevant English idiom>
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,<select the most relevant English idiom>
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,Get away with murder
