,src,true_meaning,literal_translation,predicted
827,दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,To bite one's nails
828,दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,Stage-2 output (justification):
829,दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,Bite the hand that feeds you
830,जुबान बंद कर देना,to silence someone completely,to shut the tongue,turn a blind eye
831,जुबान काट लेना,to regret words spoken,to bite the tongue,To cut off one's nose to spite one's face
832,जुबान कसना,to rebuke harshly,to tighten the tongue,Put off
833,जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,To be a man of his word
834,जुबान पर ताला,to keep secrets locked,a lock on the tongue,A miss is as good as a mile
835,जुबान फिसल जाना,to say something accidentally,for the tongue to slip,Be in the wrong place at the wrong time
836,जुबान सरक जाना,to misspeak,for the tongue to slide,Step out of the box
837,जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,Keep it in your heart
838,खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,Stage-2 output (justification):
839,पसीना रोकना,to relieve effort,to stop sweat,hold back tears
840,पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),to be on pins and needles
841,सीने में दर्द होना,to feel emotional pain,to have pain in the chest,A heart attack
842,सीने में जलन होना,to feel envy,to have burning in the chest,Aha moment
843,सीने में लावा उठना,to boil in anger,for lava to rise in the chest,To become overnight sensations
844,सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,To be in a pickle
845,सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,<select the most relevant English idiom>
846,रंग दिखाना,to reveal true colors,to show color,To show one's true colors
847,रंगीन होना,to enjoy life freely,to become colorful,To get a rush
848,रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,To mess up
849,रंग उड़ना,to fade away,for the color to fly/fade,To change one's appearance or behavior in a dramatic way.
850,रंग जमना,to gain traction,for color to set,"To become completely absorbed in something, often to the point of losing track of time."
851,रंग लगना,to start celebrating,to have color applied,To change one's mood
852,रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,Reason: <select the most relevant English idiom>
853,अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Do not go overboard
854,अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,be open and honest
855,अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,To be self-absorbed
856,अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,sour grapes
857,अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,Be honest and straightforward
858,अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,Keep your head above water
859,अपना राग अलापना,to talk only about oneself,to chant one’s own tune,to talk one's head off
860,अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,To be in the dark
861,अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,Keep a secret in the dark
862,अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,To take responsibility for one's actions.
863,अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",to be in one's own world
864,अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,To lose one's mind
865,अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,Stage-2 output:
866,अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,Ah-ha! moment
867,अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,To be blind to the truth
868,अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,Reason: <select the most relevant English idiom and explain why it matches the definition of the Hindi idiom>
869,अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,<select the most relevant English idiom>
870,अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,The light bulb goes off
871,अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,A waste of time
872,"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",Stage-2 output:
873,"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,Stage-2 output:
874,अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,Stage-2 output (justification):
875,अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,To bring light to the darkened.
876,अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,Stage-2 output (justification):
877,अंधेरे में बैठना,to stay in ignorance,to sit in darkness,"To be in a state of confusion or disarray, especially when it is dark."
878,अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,<select the most relevant English idiom>
879,अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,Stage-2 output (justification):
880,अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,A man of few words
881,अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,ignore one's own shortcomings
882,अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,<select the most relevant English idiom>
883,अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",A blind man and his blind wife
884,अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,A sudden realization
885,अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,"In the dark, you can't see the way."
886,अंधा प्रेम करना,to love without reason,to love blindly,blind love
887,अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,To have a hand in something
888,अंधे की लाठी,only source of dependence,a blind man’s staff,To be blind to the truth or reality.
889,अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,To see the light of day
890,अंधेरे में रहना,to be ignorant,to live/stay in darkness,To be in the dark
891,अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,Searching in the dark
892,अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,Hide in plain sight
893,अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,"To be blind to something, to ignore it completely."
894,अंधे की किस्मत,blind luck / chance success,the blind man’s luck,Luck of the night
895,अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To bring light to the dark
896,"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",Know someone's name but not their face
897,"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,Stage-1 output:
898,अंधा गुस्सा करना,to get blindly angry,to do blind anger,To cry like a baby
899,अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To be overwhelmed by a sense of helplessness or despair.
900,अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,Misfortune befalls someone.
901,अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,"To have bad luck, even when it seems like there is no chance of it happening."
902,अंधेरे में भटकना,to wander without direction,to wander in darkness,To stumble in the dark
903,अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Love is blind
904,अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,To look for light in the dark
905,अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,A blind man with a light
906,अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,A blind person can find their way.
907,अंधेरे से डरना,to fear ignorance or truth,to fear darkness,<select the most relevant English idiom>
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,To show someone the right way
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,To try to do something that is impossible or futile.
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,"The best English idiom that matches the definition of the Hindi idiom ""अंधेरे में ताकना"" is ""playing it by ear."
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,see the light
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,Running from the problem
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,To search in the dark
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,To steal in the dark
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,To see the truth in someone's face
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,Stage-2 output:
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,"In the dark, it's hard to find the right path."
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,Stage-2 output (justification):
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,A blind leading the blind
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,A glimmer of hope in the darkest of times
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,See the light
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,to enact a law that is unjust or unfair
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Stage-2 output (justification):
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,<select the most relevant English idiom>
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,A blind person needs help.
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Don't be afraid of the dark.
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,It's better to have a light source in the dark.
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To be grounded
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,Stage-1 output:
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,Stage-2 output:
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile","To be stuck in a situation where one feels overwhelmed and unable to escape, similar to being trapped in a river."
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,Stage-2 output (justification):
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,Reason: <select the most relevant English idiom>
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,<select the most relevant English idiom>
935,दिल का मामला,a romantic issue,matter of the heart,A tough call
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,to be overwhelmed
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,Don't be too hard on yourself.
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,To put your heart into something and then let it go.
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,Don't sweat the small stuff
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,Stage-2 output:
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,Get a fire in one's belly
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,Stage-1 output (definition + candidates): 4) Give and take
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,Stage-2 output (justification):
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,To have a crush on someone
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,To have a mental block
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Reason: <select the best reason>
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Think it through
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,To be on one's toes
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,A person who is not good at speaking or expressing themselves.
950,मुँह पर बोलना,to speak directly,to speak on the face,To speak out of turn
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,To butter someone up
952,नाक कटना,to lose honor,for the nose to be cut,To cut off one's nose to spite one's face
953,नाक ऊँची करना,to make someone proud,to raise the nose high,Consider oneself superior
954,नाक बचाना,to save face,to save the nose,Keep calm and carry on
955,नाक दबाना,to force acceptance,to press the nose,<select the most relevant English idiom>
956,नाक चढ़ाना,to act proudly,to raise the nose,Have a hankering for
957,कान खड़े करना,to become alert,to make the ears stand up,To be in a state of confusion or disarray.
958,कान में बात डालना,to inform secretly,to put the matter into the ear,To tell someone something that they already know or that they have been told before.
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,Stage-2 output:
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,To be on cloud nine
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,To lose one's head
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,Stage-2 output (justification):
963,हाथ उठाना,to hit or bless,to raise the hand,To raise one's hand
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,Stage-1 output: <english idiom>
965,हाथ में खेलना,to control completely,to play in the hand,To have a good time
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,To be overconfident and conceited.
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,To be in charge
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,Hold your head high
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,To experience a severe storm or crisis.
970,सिर फोड़ना,to fight violently,to smash/break the head,Stage-2 output (justification):
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,to have a heavy burden on one's mind
972,सिर का दर्द,a troublesome person,pain of the head,A headache is a dull pain in the head.
973,सीने में जलन,to feel envy,burning in the chest,To be boiling over
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,in a pickle
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,Aha moment
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,to be cold-shouldered
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Hold your breath
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,Don't hold your breath
979,मन बनाना,to make up one’s mind,to make up the mind,To put together a puzzle
980,मन भर जाना,to lose interest,for the mind to become full,To be filled with something
981,मन खुश करना,to please someone,to make the mind happy,To be happy
982,मन बदलना,to change opinion suddenly,to change the mind,Stage-2 output (justification):
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,To work with all your might
984,मन जीत लेना,to win hearts,to win the mind,Other: <select the other two relevant English idioms> Best: Keep calm and carry on
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,The first leaf to fall off a tree is the first to be blown off by the wind.
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,To feel like a prisoner.
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,bad luck
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,A stitch in time saves nine
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,<select the most relevant English idiom>
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,To make a small sacrifice or concession
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),round-faced
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,to have a bad reputation
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,engage in friendly banter
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,To be surrounded by everything.
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,To have a hare-brained scheme
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later","Money talks, but God laughs."
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),To be in a high position or to have a lot of power.
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,<select the most relevant English idiom>
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,"To make someone feel famished, often in a playful or teasing manner."
