,src,true_meaning,literal_translation,predicted
1070,狐假虎威,Take advantage of the influence of others,Fox fake tiger power,To polish a turd
1071,狐群狗党,A gang of scoundrels,Fox and Dog Party,Taking it one step at a time
1072,狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,To have a Plan B
1073,狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,```
1074,独霸一方,Be a local despot,Dominate one side,2
1075,独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,Explanation: <briefly explain why the selected idiom is the most relevant to the Chinese idiom>
1076,独夫民贼,Autocrat and traitor to the people,Single husband and thief,2) A fox in charge of the henhouse
1077,独占鳌头,Head the list of successful candidates,Come out on top,Alternatives: <list the other English idioms that are relevant but not the best>
1078,率由旧章,Follow the beaten track,Rate by old chapter,A melting pot
1079,玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",1) Still waters run deep
1080,玩火自焚,Whoever plays with fire gets burnt,Play with fire,Stage-1 output (definition + candidates):
1081,珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,The butterfly effect
1082,班门弄斧,Show off in the presence of an old hand,Ban door axe,A bird in the hand is worth two in the bush.
1083,瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,A little leaven leaveneth the whole lump.
1084,瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,You get what you pay for
1085,瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4) A rising tide lifts all boats. 4
1086,璞玉浑金,Unadorned beauty,Raw jade and gold,A diamond in the rough
1087,瓜田李下,Be found in a suspicious position,Melon Field Lixia,Gilding the lily
1088,瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,A wolf in sheep's clothing
1089,瓮中之鳖,(like) a rat in a hole,Turtle in a urn,Gilding the lily
1090,瓮中捉鳖,A sure catch,Catching turtle in urn,3) To try to hold water in one's hand
1091,甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,To add insult to injury
1092,甘之如饴,Gladly endure hardships,Sweet as candy,1) It's a tall order.
1093,甚嚣尘上,Making a lot of noise,All over the place,Optional: <list the other English idioms>
1094,生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,You reap what you sow.
1095,生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace",Explanation:
1096,用兵如神,Be a superb military commander,Use soldiers like gods,<select the most relevant English idiom>
1097,男盗女娼,Behave like thieves and whores,Male thief female prostitute,Definition: <one-sentence definition>
1098,留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",4) Make hay while the sun shines.
1099,毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,A hard nut to crack
1100,画饼充饥,Feed on illusions,Painting cake to satisfy hunger,To make a mountain out of a molehill
1101,画虎类狗,Attempting more than one has ability for,Drawing tiger dog,"Act in haste, repent at leisure"
1102,当机立断,Decide on the moment (or on the spot),Make a prompt decision,The cream of the crop
1103,当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son",Definition: <provide a brief definition of the Chinese idiom>
1104,当场出丑,Make a spectacle of oneself,Embarrassed on the spot,"<idiom>, but it's not as good as <another idiom>"
1105,当仁不让,Not decline to shoulder a responsibility,Do your part,or
1106,当耳边风,Turn a deaf ear to,When the wind blows,2) A fleeting fancy
1107,叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,Explanation:
1108,疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"When the winds of change blow, some people build walls and others build windmills."
1109,疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,Bearing a grudge
1110,病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,4) To try every trick in the book
1111,病从口入,Illness finds its way in by the mouth,Disease from the mouth,You are what you eat.  # Stage-2 output
1112,癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,4)
1113,登峰造极,Reach the summit,Reach the pinnacle,Note: The above output is the expected format for the answer.
1114,登堂入室,Pass through the hall into the inner chamber,Entering the room,To be blinded by a red herring
1115,发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,Note: The above output is the result of the input Chinese idiom: 一锅煮成一锅浆.
1116,白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A match made in heaven
1117,白头偕老,Remain a devoted couple to the end of their lives,Grow old together,To be cut to the quick
1118,白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,Seeing is believing.  was removed
1119,百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,2) To wade through a sea of troubles
1120,百废俱兴,Full-scale reconstruction is under way,Everything is booming,A phoenix from the ashes.
1121,百读不厌,Be worth reading a hundred times,Never tire of reading,1) To know something inside out
1122,百端待举,A thousand things wait to be done,Waiting for everything,1) All dressed up and nowhere to go.
1123,百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A match made in heaven.
1124,百炼成钢,Be toughened and hardened into steel,Tempered into a steel,To put the cart before the horse
1125,百孔千疮,In a disastrous state,Riddled with gaping wounds,To be a stuffed shirt
1126,百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend",4) A think tank
1127,百战百胜,Invincible,Win every battle,Explanation:
1128,百川归海,All things tend in one direction,A hundred rivers return to the sea,3) The whole is greater than the sum of its parts.
1129,百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff",4) <optional>
1130,百闻不如一见,Seeing is believing,Seeing is better than hearing,To beat a dead horse
1131,皆大欢喜,Everybody is happy,Everyone is happy,Over the moon
1132,皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"Note: The Chinese idiom ""书生意气"" is a common idiom in Chinese, and it is used to describe a young man who is full of himself and has a tendency to be boastful or arrogant."
1133,皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",4) A bird without wings is grounded.
1134,盛名难副,It is hard to live up to a great reputation,Famous is hard to match,The worst of the worst
1135,盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,Take the bull by the horns
1136,尽力而为,Do one's best,Do your best,Give it your all
1137,尽心竭力,(do something) with all one's heart,Do my best,Definition: <one-sentence definition>
1138,尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",1) May you live long and prosper
1139,目不转睛,Look with fixed eyes,Keep an eye on,Keep one's eyes glued to something.
1140,目光如炬,Farsighted,Eyes like torches,Having a heart of stone
1141,盲人摸象,One-sided view,Blind man touching elephant,Blind leading the blind
1142,盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,A blind man leading a blind man.
1143,直抒己见,Talk (or speak out) directly and simply,Express one's opinion,2) Be on multiple fronts.
1144,相辅相成,Supplement each other,Complement each other,Two heads are better than one
1145,相得益彰,Bring out the best in each other,Complement each other,Add insult to injury.
1146,相提并论,Put something (or somebody) on a par with,On a par,Sugarcoat the pill
1147,相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,1) Roll out the red carpet
1148,相知有素,Have known each other long,Know each other well,2)
1149,相安无事,Live in peace with each other,Everything is fine,4) <other English idioms>
1150,相依为命,Shore one's life together,Depend on each other,"United we stand, divided we fall"
1151,相沿成习,Become a custom through long usage,Learn from each other,2) To sell the sizzle not the steak.
1152,相映成趣,Set each other off,Comparing with each other,The whole is greater than the sum of its parts.
1153,眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",A light bulb moment.
1154,看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Don't count your chickens before they hatch.
1155,真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,4) A true friend is hard to find
1156,真相大白,The whole truth has come out,The truth is revealed,The cat's out of the bag
1157,眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,Reach for the stars
1158,睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,To have a hidden agenda
1159,睹物思人,The thing reminds one of its owner,See things and think people,A canary in the coal mine.
1160,瞎子摸鱼,Act blindly,Blind man fishing,Definition: <definition of the Chinese idiom>
1161,瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,<select the most relevant English idiom>
1162,瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,<select the most relevant English idiom>
1163,瞒天过海,Practice deception,Cross the sea,To pull the wool over someone's eyes
1164,知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious",Explanation: <briefly explain why this idiom is the best match for the Chinese idiom>
1165,知法犯法,Knowingly violate the low,Know the law and break the law,1) All good things must come to an end
1166,知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Definition: <define the Chinese idiom>
1167,知过必改,Know one's faults and correct them,Knowing must change,Mistakes are the stepping stones to success
1168,知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",See the trees but not the forest
1169,知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",Call a spade a spade
1170,短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Clash of titans
1171,石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,Other:
1172,破釜沉舟,Cut off all means of retreat,Burn one's boats,<select the most relevant English idiom>
1173,破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,Laugh on the other side of your face.
1174,破旧立新,Destroy the old and establish the new,Break the old and build the new,Cut to the quick
1175,硕果仅存,One of the few still lest,Only fruit remains,The cream of the crop.
1176,磨杵成针,Perseverance will prevail,Grind the pestle into a needle,4) <optional other English idioms>
1177,碍手碍脚,Be a hindrance,Get in the way,None
1178,神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",Under the radar
1179,神采奕奕,Glowing with health and radiating vigor,In high spirits,Cut to the quick
1180,神色自若,Be perfectly calm and collected,Look at ease,1) Keep a straight face
1181,祸不单行,It never rains but it pours,Misfortunes never come singly,"When it rains, it pours"
1182,祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,A plague on both your houses.
1183,福无双至,Blessings never come in pairs,Fu Wushuang arrives,Live long and prosper
1184,秀而不实,Flowering but producing no fruit,Show but not truth,All hat and no cattle.  ```python
1185,私相授受,Make an illicit transfer,Give and receive privately,3) On the same page
1186,秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4)  (optional) 4
1187,秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,4) Not a hair out of place.
1188,种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,"You reap what you sow, meaning that the actions you take and the efforts you put in will determine the outcome you get."
1189,称孤道寡,Act like an absolute ruler,Act like an absolute monarch,Cry wolf
1190,称兄道弟,Be on intimate terms,Call each other brothers,Toady to someone
1191,称王称霸,Act like an overlord,Lord it over,Make a mess of things
1192,积年累月,For months and years,Over the years,<english idiom>
1193,积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Store up for a rainy day. 4) Store up for a rainy day.
1194,积重难返,Old habits are difficult to get rid of,Hard to return,Between a rock and a hard place
1195,积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,To be a know-it-all
1196,稳操胜券,Have full assurance of success,Be sure to win,Definition: <definition of the Chinese idiom>
1197,空中楼阁,Daydream,Castle in the sky,The wheel of fortune
1198,穿针引线,Act as a go-between,Thread the needle,To gild the lily
1199,突飞猛进,Make a spurt of progress,Advance by leaps and bounds,<select the most relevant English idiom>
1200,穷兵黩武,Adopt a warlike policy,Go to war,To live by the sword.
1201,穷途末路,Dead end,No way no money,<select the most relevant English idiom>
1202,穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,A poisoned well
1203,穷则思变,Poverty gives rise to a desire for change,Being poor is changing,4) <optional other English idioms>
1204,窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",2) Give someone a false sense of security
1205,立锥之地,A tiny bit of land,The land of the cone,N/A
1206,立身处世,How to get along with people,Live in the world,<select the most relevant English idiom>
1207,立足之地,Standing-room,Gain a foothold,A place to stand
1208,竭尽全力,To the best of one's ability,Make every effort,To contract an illness
1209,端倪可察,Have found a due to something,Clues can be seen,To eat like a horse.
1210,笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,Definition: <definition of the Chinese idiom>
1211,笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,3
1212,管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",You can't judge a book by its cover
1213,箭在弦上,A point of no return,Arrow on the string,Love that lasts a lifetime
1214,筚路蓝缕,The pioneering spirit,Bilu blue thread,Definition: <one-sentence definition>
1215,箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,Definition: <the definition of the Chinese idiom>
1216,米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,Explanation:
1217,粗枝大叶,In a slipshod manner,Thick branches and large leaves,a heavy heart
1218,粥少僧多,Not enough to go around,"Less porridge, more monks",To take the lesser of two evils
1219,精兵简政,Streamlined administration,Efficient and streamlined administration,A well-oiled war machine
1220,约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,Gild the lily
1221,纷至沓来,Come in a continuous stream,One after another,4) A flood of problems
1222,绝处逢生,Escape by the skin of one's teeth,Life in desperation,To see the trees for the forest.
1223,绞尽脑汁,Rack one's brains,Racking my brains,Note: Please select the single best English idiom that matches the definition of the Chinese idiom.
1224,络绎不绝,Unending,An endless stream,"Alternatives: <list the other English idioms that are also relevant, in order of relevance>"
1225,经年累月,For years,Over the years,The world is a peaceful place
1226,绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,<select the most relevant English idiom>
1227,绰绰有余,More than sufficient,More than enough,4) <optional alternative(s)>
1228,绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,You can't make an omelette without breaking eggs
1229,紧锣密鼓,Wildly beating gongs and drums,In full swing,<select the most relevant English idiom>
1230,缘木求鱼,A useless search,Edge wood for fish,Stage-2 output:
1231,缓不济急,Slow action cannot save a critical situation,In no hurry,Stage-1 output (definition + candidates):
1232,缩头缩脑,Shrink from responsibility,Shrink your head,To be cowed.
1233,总而言之,To make a long story short,All in all,The answer is 2) In a nutshell.
1234,总角之交,Childhood friend,Turn of the total angle,Old friends
1235,绘声绘影,Vivid description,Picture sound and picture,1
1236,罄竹难书,(of a man's sins) too numerous to record,Too many books to read,```python
1237,罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,Fit to be hanged
1238,罪责难逃,Cannot get away with it,Guilt is inevitable,<select the most relevant English idiom>
1239,置之脑后,Put out of mind,Leave it behind,Put it out of your mind
1240,置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,To keep a low profile
1241,美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,the icing on the cake is not complete.
1242,群龙无首,A group without a leader,Dragons without a leader,A ship without a rudder
1243,群起而攻之,Rally together to attack,Group to attack,"Answer: 4) Come at you with both barrels blazing.  The idiom ""Come at you with both barrels blazing"" is the most relevant English idiom that matches the definition of the Chinese idiom ""群起而攻之"". It implies a fierce and intense attack, often with a sense of urgency and ferocity.  The other options, while related, do not convey the same level of intensity and ferocity as ""Come at you with both barrels blazing"".  Therefore, it is the best English idiom that matches the definition of the Chinese idiom.  The final answer is: 4) Come at you with both barrels blazing.  The idiom ""Come at you with both barrels blazing"" is the most relevant English idiom that matches the definition of the Chinese idiom ""群起而攻之"". It implies a fierce and intense attack, often with a sense of urgency and ferocity.  The other options, while related, do not convey the same level of intensity and ferocity as ""Come at you with both barrels blazing"".  Therefore, it is the best English idiom that matches the definition of the Chinese idiom.  The final answer is: 4) Come at you with both barrels blazing.  The idiom ""Come at you with both barrels blazing"" is the most relevant English idiom that matches the definition of the Chinese idiom ""群起而攻之"". It implies a fierce and intense attack, often with a sense of urgency and ferocity.  The other options, while related, do not convey the same level of intensity and ferocity as ""Come at you with both barrels blazing"".  Therefore, it is the best English idiom that matches the definition of the Chinese idiom.  The final answer is: 4) Come at you with both barrels blazing.  The idiom ""Come at you with both barrels blazing"" is the most relevant English idiom that matches the definition of the Chinese idiom ""群起而攻之"". It implies a fierce and intense attack, often with a sense of urgency and ferocity.  The other options, while related, do not convey the same level of intensity and ferocity as ""Come at you with both barrels blazing"".  Therefore, it is the best English idiom that matches the definition of the Chinese idiom.  The final answer is: 4) Come at you with both barrels blazing.  The idiom ""Come at you with both barrels blazing"" is the most relevant English id"
1244,习惯成自然,Habit (or custom) is a second nature,Habit is second nature,4) <other English idioms>
1245,翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,To take the bull by the horns
1246,老马识途,(of experienced people) know the ropes,The old horse knows the way,Candidates:
1247,老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles",```
1248,耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,3) Idle talk
1249,耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,I'll believe it when I see it.
1250,聊胜于无,Half a loaf is better than no bread,Better than nothing,A drop in the ocean
1251,聊以自慰,Just to console oneself,Chat to masturbate,4) <optional fourth idiom>
1252,聊以卒岁,Just to tide over the year,Talk about death,To fritter away one's time.
1253,聚沙成塔,Many a little makes a mickle,Gather sand into a tower,on the same wavelength
1254,闻风而起,Go into action without delay,Up in the wind,Not on your life
1255,闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,Definition: <match the definition of the Chinese idiom>
1256,闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,To hear music to one's ears
1257,闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,Definition: To know one thing is to know ten things about it.
1258,聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,Definition: <one-sentence definition>
1259,聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while",A bird in the hand is worth two in the bush.
1260,声东击西,Make a feint,Sound east and west,2) To have a lingering fear
1261,耸入云霄,Rise above the clouds,Soaring into the sky,To be left aghast
1262,听其自然,Leave (things) to chance,Let it be,4) Best: Ride the wave
1263,听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,2) Actions speak louder than words.
1264,听之任之,Let one have one's own way,Leave it alone,Definition: <one-sentence definition>
1265,肺腑之言,Words from the bottom of one's heart,Words from the Heart,A knife to the heart
1266,背道而驰,Run counter to,Run in the opposite direction,Alternatives: <list the other two English idioms>
1267,背城借一,Put up a desperate struggle,Borrow one from behind the city,1) <other English idiom>
1268,胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,1) To be at sixes and sevens
1269,胸中有数,Have a good idea of how things stand,Number in chest,Alternatives: <list other relevant English idioms in order of relevance>
1270,胸中无数,Have no idea of how things stand,Countless in the chest,Break one's heart
1271,能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,A snowball effect
1272,能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,Explanation: <add a brief explanation>
1273,脚踏两只船,Have a foot in either camp,Pedal two boats,1) Kill two birds with one stone.
1274,脚踏实地,Earnest and down-to-earth,Down to earth,Feet on the ground
1275,脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,Definition: <one-sentence definition>
1276,腹背受敌,Be attacked from all sides,Enemy on the back,To live a life of sin and die in regret
