|src|true_meaning|literal_translation|predicted
59|一蹴而就|Succeed overnight|All at once|一蹴而就
60|一寸丹心|A loyal heart|An inch of heart|One drop of heart
61|一寸光阴一寸金|Time is money|An inch of time is an inch of gold|One day of sunshine is a day of gold.
62|一而再，再而三|Again and again|Again and again, again and again|一而再，再而三
63|一衣带水|A narrow strip of water|A piece of water|A single word is used for a whole phrase
64|一意孤行|Go (take, have of follow) one's own way|Go one's own way|1. To go alone
65|一叶知秋|It is a straw in the wind|One Leaf Zhiqiu|### English
66|一叶障目，不见泰山|Have one's view of the important overshadowed by the trivial|A leaf obstructs the eyes, but Mount Tai is not seen|One leaf obstructs the view of the mountain, you cannot see the mountain.
67|一言既出，驷马难追|What is said cannot be unsaid|As soon as the word is spoken, the horse is hard to follow|One word can express a lot of things. It is like a horse that can run fast, but it is hard to catch it.
68|一言以蔽之|Make a long story short|In a word|One word can cover a lot of things.
69|一无可取|Good-for-nothing|Nothing is possible|It is impossible to take anything.
70|一物降一物|Everything has its vanquisher|One thing down one thing|One thing leads to another
71|一误再误|Make one error after another|Mistake over and over again|一误再误
72|一五一十|Narrate systematically and in full detail|One fifty one|一五一十
73|一问三不知|Be entirely ignorant|One question and three unknown|### English
74|一望而知|Very obvious|At a glance|"(1) ""to see clearly"" (2) ""to see the whole picture"""
75|一望无际|Boundless|As far as the eye can see|(1) without limit, without end
76|一语道破|Get to the heart of the matter in a few words|In a word|一语道破
77|七窍生烟|Foam with rage|Seven orifices smoke|Seven eyes are born from a single flame
78|七长八短|Of uneven size|Seven long and eight short|七长八短
79|七手八脚|Too many cooks|Seven hands and eight feet|七手八脚
80|七上八下|Be agitated|Seven up and eight down|七上八下
81|三番五次|Again and again|Three and five times|三番五次
82|三头六臂|With three heads and six arms - superhuman|Three heads and six arms|三头六臂
83|三天打鱼，两天晒网|Lack of perseverance|Three days of fishing, two days of netting|Three days fishing, two days drying net
84|三令五申|Repeated orders and instructions|Three orders and five applications|三令五申
85|三个臭皮匠，胜过一个诸葛亮|Two heads are better than one|Three cobblers are better than one Zhuge Liang|Three stinky carpenters are better than one famous general.
86|三顾茅庐|Repeated a whole-hearted invitation|San Gu thatched cottage|Three Gourd House
87|三句话不离本行|Talk shop a the time|Three words stay with us|Three words cannot be separated from the main text
88|三长两短|Something unfortunate, especially death|Three long and two short|三长两短
89|三十六计，走为上策|The best thing to do now is to quit|Thirty-six strategies, walking is the best policy|### 1. The first step to solve a problem is to consider all the possible solutions. ### 2. The first step to solve a problem is to consider all the possible solutions. ### 3. The first step to solve a problem is to consider all the possible solutions. ### 4. The first step to solve a problem is to consider all the possible solutions. ### 5. The first step to solve a problem is to consider all the possible solutions. ### 6. The first step to solve a problem is to consider all the possible solutions. ### 7. The first step to solve a problem is to consider all the possible solutions. ### 8. The first step to solve a problem is to consider all the possible solutions. ### 9. The first step to solve a problem is to consider all the possible solutions. ### 10. The first step to solve a problem is to consider all the possible solutions. ### 11. The first step to solve a problem is to consider all the possible solutions. ### 12. The first step to solve a problem is to consider all the possible solutions. ### 13. The first step to solve a problem is to consider all the possible solutions. ### 14. The first step to solve a problem is to consider all the possible solutions. ### 15. The first step to solve a problem is to consider all the possible solutions. ### 16. The first step to solve a problem is to consider all the possible solutions. ### 17. The first step to solve a problem is to consider all the possible solutions. ### 18. The first step to solve a problem is to consider all the possible solutions. ### 19. The first step to solve a problem is to consider all the possible solutions. ### 20. The first step to solve a problem is to consider all the possible solutions. ### 21. The first step to solve a problem is to consider all the possible solutions. ### 22. The first step to solve a problem is to consider all the possible solutions. ### 23. The first step to solve a problem is to consider all the possible solutions. ### 24. The first step to solve a problem is to consider all the possible solutions. ### 25. The first step to solve a problem is to consider all the possible solutions. ### 26. The first step to solve a problem is to consider all the possible solutions. ### 27. The first step to solve a problem is to consider all the possible solutions
90|三生有幸|Consider oneself most fortunate (to make somebody's acquaintance)|Sansheng is lucky|三生有幸
91|三人行必有我师|If three of us are walking together, there will certainly be a teacher for me|Threesome must have my teacher|三人行必有我师
92|三寸不烂之舌|(have) a silver tongue|Three inch incorrupt tongue|"""Three inches of rotten tongue"""
93|三五成群|In threes and fours|Groups of three or five|三五成群
94|上不着天，下不着地|Be suspended in mid-air|Can't go up to the sky, can't go down to the ground|(1) If you are not able to stand on the ground, you are not able to stand on the sky.
95|上天无路，入地无门|Helpless, nowhere to turn|There is no way to the sky, no way to enter the earth|### 上天无路，入地无门
96|上梁不正下梁歪|People follow the example of those in high positions|The upper beam is not straight, the lower beam is crooked|"""To stand on a straight line, to fall on an inclined one"""
97|上蹿下跳|Run clandestine errands up and down the line|Jump up and down|(1) to jump up and down
98|上无片瓦，下无插针之地|As poor as a church mouse|No tiles on top, no pins on the bottom|There is no place to hang a roof, and no place to sew a needle.
99|下笔千言，离题万里|Write quickly but stray from the theme|Write a thousand words, digress thousands of miles|### 1. 下笔千言，离题万里
100|下不为例|Not to be repeated|Not an example|下不为例
101|下马看花|On-the-spot investigation|Dismount to see flowers|"""to look at the flowers while riding a horse"""
102|下车伊始|The moment one takes up one's official post|Get off at the beginning|下车是伊始
103|不明不白|Inexplicable|Do not understand|"The literal translation is ""not clear, not clear"". "
104|不分彼此|Share everything|Regardless of each other|不分彼此
105|不打不成相识|No discord, no concord|Do not know each other|Not to be acquainted with someone is not to be acquainted with them.
106|不违农时|Do farm work in the right time|Does not violate the agricultural time|不违农时
107|不打自招|A self-confession|Don't make a fool of yourself|Not to be self-deceived
108|不到黄河心不死|Not give up till coming to a dead end|If you don't reach the Yellow River, your heart will not die|### 不到黄河心不死
109|不得要领|Unable to make heads or tails of something|To no avail|Not to be taken lightly
110|不能自拔|Be inescapably caught in|Unable to extricate themselves|### English Translation: ### Chinese Translation: ### Example Sentence: ### Context: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes
111|不念旧恶|Forget old grudges (or grievances)|Do not forget the old evil|"""Not to remember the past evil"""
112|不郎不秀|Worthless|Not Lang not show|不郎不秀 (not a man, not a woman)
113|不吝指教|Not spare your comments|Do not hesitate to advise|### English Translation: ### Chinese Translation: ### Chinese Translation: ### Chinese Translation:
114|不落窠臼|Leave the beaten track|Not out of the norm|Not to be a fish out of water
115|不甘后人|Hate to be outdone|Unwilling to descendants|“Not to be satisfied with the second place”
116|不甘示弱|Yield no ground|Not to be outdone|Not giving up the weak position
117|不敢越雷池一步|Keep within (the) bounds|Don't dare to step beyond the pond|### The translation of this idiom is not yet available.
118|不管三七二十一|Come what may|No matter what|不管三七二十一
119|不可偏废|Without neglecting either|Not to be neglected|### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ###
120|不亢不卑|Neither overbearing nor servile|Neither haughty nor humble|不亢不卑
121|不急之务|A nonurgent business|A matter of no great urgency|Not to worry about the urgent matters
122|不见棺材不落泪|Refuse to be convinced until one is faced with grim reality|No tears without seeing the coffin|不见棺材不落泪
123|不进则退|Move forward, or you'll fall behind|Not advance or retreat|If you do not enter, you will withdraw.
124|不经一事，不长一智|Wisdom comes from experience|You can not gain knowledge without practice|Not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through one thing, not through
125|不绝如缕|Very precarious|Hanging by a thread|Not a single thread
126|不期而遇|Meet accidentally (or by chance)|Meet by chance|不期而遇
127|不知凡几|Can't tell how many there are|I don't know how many|### English Translation: ### Chinese Translation: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence: ### Example Sentence:
128|不知天高地厚|Have an exaggerated opinion of one's abilities|I don't know how tall the sky is|### Not knowing the height of the sky and the depth of the earth
129|不知好歹|Not to know good from bad|I don't know|(1) Not knowing how to do something
130|不知进退|Have no sense of propriety|I don't know where to go|### Not knowing the way forward
131|不知人间有羞耻事|Lose all sense of shame|I don't know there is shame in the world|### English Translation: ### Chinese Translation: ### English Translation: ### Chinese Translation:
132|不知所以|Not know the reason why|I don't know why|不知所以
133|不知所云|Unintelligible|I don't know|不知所云
134|不耻下问|Not above asking questions|Don't be ashamed to ask|### English Translation: ### Chinese Translation: ### Example Sentence: ### Chinese Example Sentence: ### English Example Sentence:
135|不识大体|Fail to see the larger issues|Ignore the general interest|Not knowing the general appearance
136|不识抬举|Not know how to appreciate (or treasure) favours|I don't know how to lift|不识抬举
137|不识时务|Not familiar with the current situation|Ignorant of the times|Not to be caught unprepared
138|不上不下|In a fix|Not up nor down|### Not up, not down
139|不胜枚举|Cannot be enumerated one by one|The list goes on|Not exhaustive
140|不入虎穴，焉得虎子|Nothing ventured, nothing gained|If you don't enter the tiger's den, how can you get a tiger's son|### Not entering the tiger's hole, you can't catch the tiger.
141|不在话下|Needless to say|Not a problem|Not in the way
142|不足为训|Not worth learning from|Not enough for training|Not enough to train
143|不塞不流，不止不行|There is no flowing without damming, and no motion without rest|No plug, no flow, more than that|### 不塞不流，不止不行
144|不二法门|No other way|The only way|The Way of the Two Truths
145|不易之论|Unalterable truth|Not easy theory|The meaning of the idiom is that it is difficult to argue with someone who is not easy to argue with.
146|不一而足|It is by no means an isolated case|And so on|Not one thing but enough
147|不遗余力|Do one's utmost|Spare no effort|Not to waste one's effort
148|不由分说|Without giving one the opportunity (or chance) to explain|Can not help but say|Not by chance, not by accident, not by chance
149|不厌其烦|Take great pains|Take the trouble|Not to be tired of it
150|不厌其详|Not feel annoyed (or bored) to tell (or narrate) in full detail|Never tire of detail|不厌其详
151|不言而喻|Self-evident|It goes without saying|(not spoken but understood)
152|不务空名|Not seek empty fame|No empty name|### English Translation: ### Explanation: ### Example: ### Context: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ### Notes: ###
153|不无小补|Be of some help|No small supplement|Not without small supplement
154|不务正业|Not attend to one's proper business (or duties)|Not doing business|Not to be concerned with the right thing
155|世态炎凉|The way of the world, now hot, now cold|The world is hot and cold|"""The world is cold and temperate"""
156|世上无难事，只怕有心人|Where there is a will, there is a way|Nothing is unachievable|There is no difficult thing in the world, only if there is a person with heart
157|丢盔弃甲|Run away helter-skelter|Throw away armor|Lose the armor and give up the shield
158|丢卒保车|Give up a pawn to save a chariot|Lose the pawn to protect the car|(1) to be lost and die
159|中庸之道|Middle course|The golden mean|中庸之道
160|久旱逢甘雨|Have a long-felt need satisfied|Long drought meets sweet rain|"""When the drought is over, the rain will come."""
161|乘风破浪|Brave the wind and the waves|Ride the wind and waves|### English Translation: ### English Translation: ### English Translation:
162|乘兴而来，败兴而归|Set out cheerfully and return disappointed|Come in good times, come back in defeat|### (1) to come to a good end, to go back to a bad end
163|乘虚而入|Act when somebody is off guard|Take advantage of|To ride the luck
164|乘人之危|Take advantage of other's calamity|Take advantage of danger|To ride on the back of a tiger
165|九牛二虎之力|A tremendous amount of labor|The power of nine bulls and two tigers|"""Nine tigers and two horses"""
166|乞哀告怜|Piteously beg for help|Beg for pity|To beg for mercy
167|事倍功半|Do twice the work with half of results|Do more with less|事倍功半
168|事半功倍|Get twice the result with half the effort|Do more with less|事半功倍
169|事不关己，高高挂起|Let things drift if they do not affect one personally|It's none of your business, hang up|(事不关己，高高挂起) means “It is not a matter of concern for me, I am proud to be proud.” (事不关己，高高挂起) is a Chinese idiom that means “It is not a matter of concern for me, I am proud to be proud.” It is often used to express pride in oneself or to express a sense of superiority. The idiom is often used in formal situations or when speaking to someone of higher status or authority. It is often used to express pride in oneself or to express a sense of superiority. The idiom is often used in formal situations or when speaking to someone of higher status or authority. It is often used to express pride in oneself or to express a sense of superiority.
170|事不宜迟|We must attend to the matter immediately|Without further ado|事不宜迟
171|事非经过不知难|You never know how hard a task is until you have done it yourself|No matter what happens|事非经过不知难
172|事过境迁|The incident is over and the circumstances are different|Things have changed|事过境迁
173|事后诸葛亮|Claim wisdom after the event|After the fact, Zhuge Liang|After Gongsun Long
174|事出有因|It is by no means accident al|It happened for a reason|事出有因
175|五湖四海|The five lakes and four seas|All over the world|"""All over the world, there are five lakes and four seas."""
176|五十步笑百步|The pot calling the kettle black|Fifty steps with a hundred steps|50 steps, laugh 100 steps
177|井底之蛙|A man of very limited experience|Frog in the well|The frog in the well
178|井水不犯河水|I'll mind my own business, you mind yours|Well water does not make river water|### 水不犯井
179|亡羊补牢|Mend the fold after a sheep is lost|Remedy for a dead sheep|亡羊补牢
