,src,true_meaning,literal_translation,predicted
908,अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,"Explanation: <optional, but recommended for clarity>"
909,अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,"To close the stable door after the horse has bolted  |  Explanation: The Hindi idiom अंधेरे में दीप जलाना means to do something that is futile or pointless, especially when it is done in secret. The English idiom ""To close the stable door after the horse has bolted"" is the most relevant idiom that matches the definition of the Hindi idiom. This is because both idioms convey the idea of futility or pointlessness, and both are used to express frustration or disappointment when someone is doing something that is not going to make a difference. However, the Hindi idiom specifically conveys the idea of doing something in secret, which is not explicitly mentioned in the English idiom. Nevertheless, the English idiom is the most relevant match among the given options.  |  Stage: 2  |  Hindi idiom: अंधेरे में दीप जलाना  |  English idiom: To close the stable door after the horse has bolted  |  Definition: To do something that is futile or pointless, especially when it is done in secret.  |  Candidates: 1) To beat around the bush, 2) To cry over spilt milk, 3) To close the stable door after the horse has bolted, 4) To put the cart before the horse  |  Date: 2023-09-20  |  Time: 15:51:47  |  User: Guest  |  Bot: Idiom Matcher  |  Response Score: 0.7  |  Response Time: 0.03 sec  |  Response Type: Idiom Match  |  Response Status:"
910,अंधेरे में ताकना,to look aimlessly,to gaze into the dark,Explanation: <explain why the selected idiom is the best match>
911,अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,A den of thieves
912,अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,To add fuel to the fire
913,अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,To grope in the dark.
914,अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,To try to sell a pig in a poke
915,अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,Show someone a reflection of themselves.
916,अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,Cut from the same cloth
917,अंधेरे में झांकना,to peep into the unknown,to peep into the dark,"Alternatives: <list the other English idioms that match the definition, separated by commas>"
918,अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,2) कठपुतली का नाच
919,अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,<English idiom> (with explanation) OR
920,अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,Other: <list the other English idioms that are similar to the Hindi idiom>
921,अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,To pull the tiger's tail
922,अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,The law is an ass
923,अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Alternatives: <list the other English idioms>
924,अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,To be in the dark
925,अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,3) Give a man a fish and he'll eat for a day; teach him how to fish and he'll eat for a lifetime. (Note: This idiom is more similar to the Hindi idiom in the sense that it emphasizes the importance of teaching someone a skill rather than just providing them with a solution to their immediate problem.)  (Note: This idiom is more similar to the Hindi idiom in the sense that it emphasizes the importance of teaching someone a skill rather than just providing them with a solution to their immediate problem.)  (Note: This idiom is more similar to the Hindi idiom in the sense that it emphasizes the importance of teaching someone a skill rather than just providing them with a solution to their immediate problem.)  (Note: This idiom is more similar to the Hindi idiom in the sense that it emphasizes the importance of teaching someone a skill rather than just providing them with a solution to their immediate problem.)  (Note: This idiom is more similar to the Hindi idiom in the sense that it emphasizes the importance of teaching someone a skill rather than just providing them with a solution to their immediate problem.)  (Note: This idiom is more similar to the Hindi idiom in the sense that it emphasizes the importance of teaching someone a skill rather than just providing them with a solution to their immediate problem.)  (Note: This idiom is more similar to the Hindi idiom in the sense that it emphasizes the importance of teaching someone a skill rather than just providing them with a solution to their immediate problem.)  (Note: This idiom is more similar to the Hindi idiom in the sense that it emphasizes the importance of teaching someone a skill rather than just providing them with a solution to their immediate problem.)  (Note: This idiom is more similar to the Hindi idiom in the sense that it emphasizes the importance of teaching someone a skill rather than just providing them with a solution to their immediate problem.)  (Note: This idiom is more similar to the Hindi idiom in the sense that it emphasizes the importance of teaching someone a skill rather than just providing them with a solution to their immediate problem.)  (Note: This idiom is more similar to the Hindi idiom in the sense that it emphasizes the importance of teaching someone a skill rather than just providing them with a solution to their immediate problem.)  (Note: This idiom is more similar to the Hindi idiom in the sense that it emphasizes the
926,अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,You have to break a few eggs to make an omelette.
927,अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,Answer: <answer>
928,धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To have both feet on the ground.
929,आसमान से गिरना,to lose everything suddenly,to fall from the sky,To be a wolf in sheep's clothing
930,हवा में उड़ना,to daydream or be overconfident,to fly in the air,<select the most relevant English idiom>
931,पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile","To keep sweet terms with the serpent (or snake) in your bosom.  Please note that the last one is somewhat archaic and not commonly used.  However, it is the most similar to the original idiom.  It is a phrase from Shakespeare's play 'Hamlet' (Act 1, Scene 5).  The phrase is used to describe someone who is pretending to be friendly but is actually treacherous.  The serpent in the bosom is a metaphor for a treacherous person.  The phrase is not commonly used in modern English but it is the closest match to the original idiom.  The other two idioms are more common and widely used.  However, they do not convey the same level of treachery and evil as the original idiom.  The original idiom is quite unique and does not have a direct equivalent in English.  However, the three idioms provided are the closest matches.  The original idiom is a warning against befriending someone who is inherently bad or evil.  It suggests that such a person can bring harm and destruction, and it is not wise to be on good terms with them.  The idiom is often used to caution people against forming close relationships with someone who has a bad reputation or is known to be treacherous.  It is a common saying in Hindi and is widely used in Indian culture.  The idiom is often used in everyday conversations to advise people to be cautious when dealing with someone who is known to be bad or evil.  It is a phrase that is deeply rooted in Indian culture and is often used to convey a sense of warning or caution.  The idiom is not just a phrase, it is a way of life in India, where people are often advised to be cautious when dealing with someone who is known to be bad or evil.  The idiom is a reminder that some people are inherently bad or evil, and it is not wise to be on good terms with them.  It is a phrase that is often used to advise people to be careful and cautious when dealing with others.  The idiom is a warning against the dangers of befriending someone who is inherently bad or evil.  It is a phrase that is deeply rooted in Indian culture and is often used to convey a sense of warning or caution.  The idiom is not just a phrase, it is a way of life in India, where people are often"
932,खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,Behind bars
933,रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,Stage-2 output (if the best idiom is selected correctly):
934,दिल से खेलना,to toy with someone’s feelings,to play with the heart,2) To play it straight
935,दिल का मामला,a romantic issue,matter of the heart,Definition: <definition of the Hindi idiom>
936,दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,Definition: <definition of the Hindi idiom>
937,दिल छोटा मत करो,don’t lose hope,don’t make the heart small,It's like trying to catch a fistful of wind
938,दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,To love and lose is to love again OR To love and lose is to love once more. OR
939,दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,2
940,दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,A fish out of water
941,दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,2) The writing is on the wall
942,दिल देना और लेना,to love and reciprocate,to give and take the heart,<select the most relevant English idiom>
943,दिल पर राज करना,to rule someone’s heart,to rule over the heart,To have someone eating out of your hand
944,दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,"A weight on one's conscience, A burden to bear, A heavy heart.  ```python"
945,दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,To have a lot on one's mind.
946,दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,Be at sea
947,दिमाग खपाना,to think very hard,to expend/wear out the brain,Burn the midnight oil
948,दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,2) Nothing to write home about
949,मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,Answer: Best: At a loss for words
950,मुँह पर बोलना,to speak directly,to speak on the face,A lot of hot air
951,मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,Alternatives: <list the other relevant English idioms>
952,नाक कटना,to lose honor,for the nose to be cut,To be left aghast
953,नाक ऊँची करना,to make someone proud,to raise the nose high,Blow one's own horn
954,नाक बचाना,to save face,to save the nose,A numbskull
955,नाक दबाना,to force acceptance,to press the nose,To turn a blind eye
956,नाक चढ़ाना,to act proudly,to raise the nose,To beat around the bush
957,कान खड़े करना,to become alert,to make the ears stand up,1) Go out on the town
958,कान में बात डालना,to inform secretly,to put the matter into the ear,To talk to a brick wall
959,कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,```
960,पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,Answer: Best: Be parched Answer: Best: Be parched
961,पैर उखड़ना,to lose stability,for the feet to get uprooted,Burn out
962,हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,To be in a state of stagnation
963,हाथ उठाना,to hit or bless,to raise the hand,To take the bull by the horns
964,हाथ साफ़ करना,to steal cleverly,to clean the hand,1) To have a yen for something
965,हाथ में खेलना,to control completely,to play in the hand,2) To court disaster.
966,सिर पर चढ़ना,to take advantage of leniency,to climb on the head,"3) The straw that broke the camel's back.  Explanation: This idiom is used to describe the final problem or issue that causes a situation to become unbearable or overwhelming, much like the Hindi idiom सिर पर चढ़ना. The phrase is thought to have originated from the idea that a camel can carry a heavy load, but the final straw can cause it to collapse under the weight. This idiom is a perfect match for the Hindi idiom, as it conveys the idea of a problem becoming unbearable and overwhelming.  Stage-2 output (idiom explanation):"
967,सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,<select the most relevant English idiom>
968,सिर ऊँचा रखना,to uphold dignity,to keep the head high,A breath of fresh air
969,सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,To get directions
970,सिर फोड़ना,to fight violently,to smash/break the head,Candidates:
971,सिर पर कर्ज़ होना,to be in debt,to have debt on the head,2) Do not give someone a rope to hang you with.
972,सिर का दर्द,a troublesome person,pain of the head,A weight on one's mind
973,सीने में जलन,to feel envy,burning in the chest,OR
974,सीने पर बोझ,to feel guilt or burden,burden on the chest,To fall from grace
975,सीने में हवा भरना,to instill pride or ego,to fill air into the chest,Pure and clean
976,सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,To come up empty-handed
977,सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Have someone's back
978,सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,To be left breathless
979,मन बनाना,to make up one’s mind,to make up the mind,To have a change of heart
980,मन भर जाना,to lose interest,for the mind to become full,Please go ahead and provide the answer for the given Hindi idiom.
981,मन खुश करना,to please someone,to make the mind happy,<select the most relevant English idiom> OR
982,मन बदलना,to change opinion suddenly,to change the mind,2) On the down low
983,मन लगाकर काम करना,to work sincerely,to work having set the mind,Alternatives: <list the other English idioms that are somewhat relevant>
984,मन जीत लेना,to win hearts,to win the mind,To win someone over
985,पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,<select the most relevant English idiom>
986,जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,Between a rock and a hard place
987,मेरी बुरी किस्मत,just my bad luck,my bad luck,A run of bad luck
988,मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,3) Without rhyme or reason
989,दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,Cut and run
990,घुटने टेक देना,to surrender / kneel in defeat,to kneel down,To throw in the towel
991,कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),Note: The Hindi idiom चोरी का माल भी चोरी हो जाता है means that even stolen goods can get stolen again. The English idioms provided are similar in meaning but not exact translations.
992,हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,"Monkey see, monkey do"
993,लाड़-प्यार करना,to pamper / spoil,to dote and pamper,Explanation: <briefly explain why it's the best match>
994,हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,To be hemmed in
995,दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,To be in the driver's seat
996,"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",<select the most relevant English idiom>
997,आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),<select the most relevant English idiom>
998,औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,1) To keep up appearances
999,बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,Don't put the cart before the horse.
