,Unnamed: 0,src,true_meaning,predicted
40,40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,"2) The record is a blank page. Explanation: The Hindi sentence डिस्क में लिखने के लिए कोई गीत नहीं है means that there is no song to write about the disc. The most relevant English sentence that matches this definition is ""The record is a blank page."" This is because the Hindi sentence implies that there is no content or material to write about the disc, which is similar to the idea of a blank page. The other options do not accurately convey the same meaning.  Answer: 2) The record is a blank page.  Explanation: The Hindi sentence डिस्क में लिखने के लिए कोई गीत नहीं है means that there is no song to write about the disc. The most relevant English sentence that matches this definition is ""The record is a blank page."" This is because the Hindi sentence implies that there is no content or material to write about the disc, which is similar to the idea of a blank page. The other options do not accurately convey the same meaning.  Best: 2) The record is a blank page. Explanation: The Hindi sentence डिस्क में लिखने के लिए कोई गीत नहीं है means that there is no song to write about the disc. The most relevant English sentence that matches this definition is ""The record is a blank page."" This is because the Hindi sentence implies that there is no content or material to write about the disc, which is similar to the idea of a blank page. The other options do not accurately convey the same meaning.  Answer: 2) The record is a blank page. Explanation: The Hindi sentence डिस्क में लिखने के लिए कोई गीत नहीं है means that there is no song to write about the disc. The most relevant English sentence that matches this definition is ""The record is a blank page."" This is because the Hindi sentence implies that there is"
41,41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",2
42,42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,Nothing can be done.
43,43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,Have you pardoned me?
44,44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,3
45,45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,Candidates:
46,46,मैं नहीं जानता.,I don't know.,```
47,47,कोरियाई (_UHC),Korean (_UHC),2
48,48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,You have no idea what I'm doing behind your back.
49,49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’",<select the most relevant English sentence>
50,50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.",3) It's a woman's way of doing things.
51,51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,I'm hanging out with
52,52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,1) I had never seen him before.
53,53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.",2) It's possible that everything is also a burden.
54,54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,```python
55,55,जोड़ें,Add,```
56,56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,4) Pass the blog to a group of skilled writers to keep it going.
57,57,अगला (_N),_Next,The next move.
58,58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,2
59,59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.",2) What's done is done.
60,60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,"4) The whole world is a poem, and those who do not understand it are not poets."
61,61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,I don't care where he is.  |  It doesn't matter to me where he is.  |  His location is of no consequence to me.  |  His whereabouts are of no concern to me.  |  It doesn't matter where he is.  |  It doesn't matter to me where he is.  |  His location is of no consequence to me.  |  His whereabouts are of no concern to me.  |  I don't care where he is.  |  It doesn't matter to me where he is.  |  His location is of no consequence to me.  |  His whereabouts are of no concern to me.  |  I don't care where he is.  |  It doesn't matter to me where he is.  |  His location is of no consequence to me.  |  His whereabouts are of no concern to me.  |  I don't care where he is.  |  It doesn't matter to me where he is.  |  His location is of no consequence to me.  |  His whereabouts are of no concern to me.  |  I don't care where he is.  |  It doesn't matter to me where he is.  |  His location is of no consequence to me.  |  His whereabouts are of no concern to me.  |  I don't care where he is.  |  It doesn't matter to me where he is.  |  His location is of no consequence to me.  |  His whereabouts are of no concern to me.  |  I don't care where he is.  |  It doesn't matter to me where he is.  |  His location is of no consequence to me.  |  His whereabouts are of no concern to me.  |  I don't care where he is.  |  It doesn't matter to me where he is.  |  His location is of no consequence to me.  |  His whereabouts are of no concern to me.  |  I don't care where he is.  |  It doesn't matter to me where he is.  |  His location is of no consequence to me.  |  His whereabouts are of no concern to me.  |  I don't care where
62,62,री-लोड फ़ाइल,Reload current file,To focus on solutions rather than problems.
63,63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,1) Whatever happens is for the good.
64,64,आगे बढ़ें,Proceed,```
65,65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,It's clear that you're reverting to your faith.
66,66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,1) Have you ever played soccer? Answer: 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have you ever played soccer? 1) Have
67,67,घड़ीName,Clock,<select the most relevant English sentence>
68,68,डंपलिंग दल!,Dumpling Squad!,<select the most relevant English sentence>
69,69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,","1. They will claim, 'We have faith in him.' But how can they possibly reach him from such a remote location?"
70,70,Yahoo! Japan,Yahoo! Japan,1) He was over the moon with joy when he won the lottery.
71,71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,Stage-1 output (definition + candidates):
72,72,विषय सूची (_C),_Contents,2
73,73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.","With him, they can put him to work."
74,74,संलग्नक स्मारक,Attachment Reminder,2) To read books is to live.
75,75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,Alternatives: <list the other relevant English sentences separated by comma>
76,76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",Alternatives: <list the other two English sentences>
77,77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,"2) We have our pride, wherever we go."
78,78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,Definition: I have tried to think and read about many things.
79,79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,1
80,80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,2) This is a significant problem.
81,81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.",4) He saw the mad woman in the bathtub through the open door.
82,82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.","1) You may be fashionably late, but you're still a catch."
83,83,और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.,And I don't want to work with you.,Alternatives: <list the other options if any> |
84,84,बैटरी चेतावनी स्तर पर हैComment,Battery at warning level,1) The battery is almost dead.
85,85,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए",Let me hear a massive cheer for getting Climate Camp 2009 started!,"Alternatives: <list the other English sentences, if any> Answer: Best: 1) I'd like to eat with my friend while we sit together. Alternatives: 2) I'm looking forward to having a meal with my friend while we are seated. 3) I want to dine with my friend while we sit down."
86,86,छवि (_I),_Image,2
87,87,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,Stage-1 output: <definition + candidates>
88,88,तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है,"Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.","The creator and destroyer of all souls is one and the same. 4) The creator and destroyer of all things is one and the same. 7) The creator and destroyer of all souls is a single, all-powerful entity. 13) The creator and destroyer of all souls is one and the same. 17) The creator and destroyer of all things is a single, all-knowing entity. 19) The creator and destroyer of all souls is one and the same. 23) The creator and destroyer of all things is a single, all-powerful thread. 25) The creator and destroyer of all things is a single, all-powerful entity. 27) The creator and destroyer of all souls is a single, all-powerful entity. 29) The creator and destroyer of all souls is one and the same. 31) The creator and destroyer of all souls is a single, all-powerful entity. 33) The creator and destroyer of all souls is one and the same. 35) The creator and destroyer of all souls is a single, all-powerful entity. 37) The creator and destroyer of all souls is one and the same. 39) The creator and destroyer of all souls is a single, all-powerful entity. 41) The creator and destroyer of all souls is one and the same. 43) The creator and destroyer of all souls is a single, all-powerful entity. 45) The creator and destroyer of all souls is one and the same. 47) The creator and destroyer of all souls is a single, all-powerful entity. 49) The creator and destroyer of all souls is one and the same. 51) The creator and destroyer of all souls is a single, all-powerful entity. 53) The creator and destroyer of all souls is one and the same. 55) The creator and destroyer of all souls is a single, all-powerful entity. 57) The creator and destroyer of all souls is one and the same. 59) The creator and destroyer of all souls is a single, all-powerful entity. 61) The creator and destroyer of all souls is one and the same. 63) The creator and destroyer of all souls is a single, all-powerful entity. 65) The creator and destroyer of all souls is one and the same. 67) The creator and destroyer of all souls is a single, all-powerful entity"
89,89,"और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,","""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-",3
90,90,अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।,"If Hasan Khan's security has been compromised, then it is a very serious matter.",Stage-1 output (definition + candidates):
91,91,(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे,"He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.",2) Do you have any work that I can do?
92,92,तुम्हारे रंग लग गया है.,You got paint on you.,1
93,93,"नमस्ते, मेरा नाम डिक हैलोरन है.","Hello, my name is Dick Hallorann.",2
94,94,"हम जानते है जो कुछ वे कहते है, तुम उनपर कोई ज़बरदस्ती करनेवाले तो हो नहीं। अतः तुम क़ुरआन के द्वारा उसे नसीहत करो जो हमारी चेतावनी से डरे","We are the best Knower of that which they say, and thou art not over them over them tyrant. Wherefore admonish thou by the Qur'an him who feareth My threat.","Don't try to force them to do something, but instead, use the Quran to guide them."
95,95,भैरवा!,Bhairava!,2) What's the matter?
96,96,यदि मेरे पिता अब मुझे देख सकता था...,If my dad could see me now...,Definition: <provide a definition of the Hindi sentence>
97,97,15मिनटमेंTet केऑफ़लाइन,Tet's offline in 15 minutes.,Definition: <definition of the Hindi sentence>
98,98,..that हम बेकार लड़के के बजाय एक लड़की के साथ धन्य हो जा रहे हैं।,..that we're going to be blessed with a girl instead of useless boys.,1) We are lucky to have a girl instead of a useless boy.
99,99,जोड़ें (d),Add,<select the most relevant English sentence>
100,100,मैं अपने बच्चे है.,L have your child.,Alternatives: <list the English sentences that are not the best but still relevant>
101,101,दोनों नाकारा लोगों को दरवाज़ा दिखाया गया... और आए दो और नाकारा लोग।,"Tweedledee and Tweedledum went out the door, and in came Tweedle Dumb and Dumber.",Definition: <definition of the Hindi sentence>
102,102,और प्रातःकाल और सन्ध्या समय उसकी तसबीह करते रहो -,And glorify His Praises morning and afternoon [the early morning (Fajr) and 'Asr prayers].,Worship God throughout the day and night.  - 3. Worship God throughout the day and night. is a good fit.  - 2. Be grateful to God at dawn and dusk. is not a good fit as it is more specific to the time of day. The correct answer is 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit.  - 3. Worship God throughout the day and night. is a good fit
103,103,2O लाख पाउंड.,2O million pounds.,3) A sum of 20 million rupees.
104,104,"आकाशों और धरती का रब, सिंहासन का स्वामी, उससे महान और उच्च है जो वे बयान करते है।""","Exaltations be to the Lord of the heavens and the earth, the Lord of the Throne, above that which they describe'","Alternatives: <list the other English sentences that are somewhat relevant, but not as good as the best one> (Note: If you cannot find any alternatives, just mention it in the output)"
105,105,- तुम्हें अकेले रहना चाहिए!,- You need a time-out!,"You should be on your own.  #####  The best English sentence that matches the definition of the Hindi sentence is ""You should be on your own.""  The Hindi sentence ""तुम्हें अकेले रहना चाहिए!"" means that the person should be alone, and the English sentence ""You should be on your own"" conveys the same meaning.  The other English sentences either imply that the person needs to be alone temporarily or that they are already alone, but they do not convey the same sense of obligation or recommendation as the Hindi sentence.  Therefore, ""You should be on your own"" is the best English sentence that matches the definition of the Hindi sentence.  #####  Best: You should be on your own.  #####  The best English sentence that matches the definition of the Hindi sentence is ""You should be on your own.""  The Hindi sentence ""तुम्हें अकेले रहना चाहिए!"" means that the person should be alone, and the English sentence ""You should be on your own"" conveys the same meaning.  The other English sentences either imply that the person needs to be alone temporarily or that they are already alone, but they do not convey the same sense of obligation or recommendation as the Hindi sentence.  Therefore, ""You should be on your own"" is the best English sentence that matches the definition of the Hindi sentence.  #####  Best: You should be on your own.  #####  The best English sentence that matches the definition of the Hindi sentence is ""You should be on your own.""  The Hindi sentence ""तुम्हें अकेले रहना चाहिए!"" means that the person should be alone, and the English sentence ""You should be on your own"" conveys the same meaning.  The other English sentences either imply that the person needs to be alone temporarily or that they are already alone, but they do not convey the same sense of obligation or recommendation as the Hindi sentence.  Therefore, ""You should be on your own"" is the best English sentence that matches the definition of the Hindi sentence.  #####  Best: You should be on your own.  #####  The best English sentence that matches the definition of the Hindi sentence is ""You should be on your own.""  The Hindi sentence ""तुम्हें अकेले रहना चाहिए!"" means that the person should be alone, and the English sentence ""You should be on your own"
106,106,%s (%s),%s (%s),The two paths converged into one.
107,107,मैं तुम्हारे लिए इंतजार कर रहा था कप्तान- शायद आपको कुछ चाय पसंद है?,I have been expecting you Captain. Perhaps you would like some tea.,4) <optional fourth sentence>
108,108,इसमें भी शक नहीं कि खुदा और उसके फरिश्ते पैग़म्बर (और उनकी आल) पर दुरूद भेजते हैं तो ऐ ईमानदारों तुम भी दुरूद भेजते रहो और बराबर सलाम करते रहो,"Allah and His angels praise and venerate the Prophet. Believers, praise and venerate him and pronounce peace upon him in abundance.","1) Similarly, when God and his angels send blessings on the Prophet (and his companions), you faithful ones should also send blessings and salute them equally."
109,109,"नहीं, मैं कुछ के बीच में हूँ.","No, I'm in the middle of something.",``` 1) I'm stuck between a rock and a hard place.
110,110,16 दिसम्बर की कार्यवाही जिसमें एन. जी.,"The action, 16th of December, where NGOs and small nations and countries, all sorts of people from inside the conference...",2
111,111,फिर तुम अवश्य मरनेवाले हो,"After that, surely, you will die.",2) You're going to be the death of me yet. 4)  Output format:
112,112,[पुरुष अपनी मातृभाषा में बोल रहा है],[man speaking native language],4) <optional extra sentence>
113,113,# दिखाएँ # पर चला जाता है पृथ्वी बदल जाता है और गर्मियों के सभी # रूप में चला गया,#As the earth turns and the summer's all gone#,"As the Earth changes, summer's various forms have disappeared."
