,Unnamed: 0,src,true_meaning,predicted
10,10,यह अच्छा है फिल की तरह है?,Is it cool like Phil's?,2
11,11,क्या मौजूदा स्ट्रीम seekable है,Whether the current stream is seekable,```python
12,12,आप दो अज्ञात पुरुषों इस घर बिन बुलाए दर्ज करें.,You let two unknown men enter this house uninvited.,Alternatives:
13,13,यह पूरी स्थिति पूरी तरह से गड़बड़ है.,This whole situation is completely fucked.,2) The situation is in a complete shambles.
14,14,गूगल टाक होम नाम 3,Google Talk Home Name 3,A name that's a household name.
15,15,सभी कैदी लॉकडाउन के लिए रिपोर्ट करो.,All prisoners report for Lockdown.,```
16,16,जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे,"Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?",Candidates: <list the other English sentences>  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
17,17,"आप ठीक हो जाएगा रहे हैं, अरे नहीं;",Turn the siren off.,"You'll be fine, aren't you?"
18,18,नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO],Name:,2) To restart something at regular intervals.  ```python
19,19,हम एक अस्पताल जाना चाहिए।,We should go to a hospital.,3
20,20,तो तुम्हारी योजना क्या है?,Whoa! So... What is your...,2
21,21,मैं इसे पीने के लिए नहीं जा रहा हूँ।,I'm not going to drink it.,1
22,22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,"1) If God wanted to, He could have stopped you from speaking by sealing your heart, but He is the one who exposes lies and proves the truth with His words."
23,23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?",3
24,24,- यहाँ नहीं नहीं!,- No. Not here!,2) To get lost in thought.
25,25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",She would call them to her side.
26,26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,I felt like I was in his shoes and I was with him.
27,27,MURPH:,MURPH:,<select the most relevant English sentence>
28,28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,2) The mountains are arranged in an odd fashion.
29,29,गाढ़ा,Bold,3) A mixture of disparate elements
30,30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,"Explanation: <optional, brief explanation of the choice> 1) He has prepared the words to say to you."
31,31,कॉन्फ़िगर संकुल,Configure external packages,Stage-2 output (best sentence + explanation):
32,32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.","2) The bank has confirmed that it received a request from regulators this month for information, while refusing to comment on the moratorium."
33,33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.",1) Those who sow the wind will reap the whirlwind.
34,34,ये तो सठीया गए हैं,Ignore him. He's senile.,3
35,35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',"Explanation: <optional, provide additional context or explanation>"
36,36,EMAIL OF TRANSLATORS,Your names,1) The situation remains unchanged.
37,37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,1)
38,38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.",5) People seem to love material things more than anything else.
39,39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""","Grant me the power to be of assistance to you, and grant me good entry and good exit."
40,40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,The album is a blank slate.
41,41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",3) A regular citizen wrote about the cultural significance and traditional celebrations of Bengali New Year's in Bangladesh.
42,42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,Stage-1 output: <definition + candidates>
43,43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,You gave him a good thrashing.
44,44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,They might deceive me.
45,45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,Stage-1 output: <list the other two similar English sentences>
46,46,मैं नहीं जानता.,I don't know.,1) I'm not certain about that.
47,47,कोरियाई (_UHC),Korean (_UHC),2) A law passed to allow people of Indian origin to marry people of Indian origin after people of Indian origin were allowed to marry people of Indian origin.
48,48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,2) Are you aware of what I'm doing for you?
49,49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","5) Say, ""Then what is your opinion? If Allah causes me harm, can those you invoke besides Him remove the harm He brought upon me? Or if Allah intends for me mercy, can they withhold what Allah has decreed for me?""  (stage-2) 5) Say, ""Then what is your opinion? If Allah causes me harm, can those you invoke besides Him remove the harm He brought upon me? Or if Allah intends for me mercy, can they withhold what Allah has decreed for me?"" (stage-1) 5) Say, ""Then what is your opinion? If Allah causes me harm, can those you invoke besides Him remove the harm He brought upon me? Or if Allah intends for me mercy, can they withhold what Allah has decreed for me?"" (stage-2) 5) Say, ""Then what is your opinion? If Allah causes me harm, can those you invoke besides Him remove the harm He brought upon me? Or if Allah intends for me mercy, can they withhold what Allah has decreed for me?"" (stage-1) 5) Say, ""Then what is your opinion? If Allah causes me harm, can those you invoke besides Him remove the harm He brought upon me? Or if"
50,50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.",Stage-1: <definition + candidates>
51,51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,2) The picture shows the scene.
52,52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,"2) Thanks, I was so worried about you."
53,53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.","4) It's all just a disguise.  Explanation: The idiom ""शायद यह भी कफन ही, सब कुछ"" is a play on words, where ""कफन"" (kafan) means a shroud or a cover, and ""सब कुछ"" (sab kuch) means everything. The idiom is suggesting that everything may be a cover or a disguise, and nothing is as it seems. The English sentence ""It's all just a disguise"" conveys the same meaning, suggesting that something is not what it appears to be, but rather a cover-up or a disguise. This sentence is the most relevant match for the Hindi idiom."
54,54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,The final answer is: Best: People who put on a facade to impress others. 2) Individuals who pretend to be something they're not to gain an advantage. 3) Those who claim to be something they're not to gain social status. 1) People who put on a facade to impress others. 2) Individuals who pretend to be something they're not to gain an advantage. 3) Those who claim to be something they're not to gain social status. 1) People who put on a facade to impress others. 2) Individuals who pretend to be something they're not to gain an advantage. 3) Those who claim to be something they're not to gain social status. 1) People who put on a facade to impress others. 2) Individuals who pretend to be something they're not to gain an advantage. 3) Those who claim to be something they're not to gain social status. 1) People who put on a facade to impress others. 2) Individuals who pretend to be something they're not to gain an advantage. 3) Those who claim to be something they're not to gain social status. 1) People who put on a facade to impress others. 2) Individuals who pretend to be something they're not to gain an advantage. 3) Those who claim to be something they're not to gain social status. 1) People who put on a facade to impress others. 2) Individuals who pretend to be something they're not to gain an advantage. 3) Those who claim to be something they're not to gain social status. 1) People who put on a facade to impress others. 2) Individuals who pretend to be something they're not to gain an advantage. 3) Those who claim to be something they're not to gain social status. 1) People who put on a facade to impress others. 2) Individuals who pretend to be something they're not to gain an advantage. 3) Those who claim to be something they're not to gain social status. 1) People who put on a facade to impress others. 2) Individuals who pretend to be something they're not to gain an advantage. 3) Those who claim to be something they're not to gain social status. 1) People who put on a facade to impress others. 2) Individuals who pretend to be something they're not to gain an advantage. 3) Those who claim to be
55,55,जोड़ें,Add,To link up with something.
56,56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,1) The torch has been passed to the next generation to carry on the legacy.
57,57,अगला (_N),_Next,2
58,58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,1) I'm at the NASA control center and I'm in charge of the mission.
59,59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.",<select the most relevant English sentence>
60,60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,"The creation is a grand poem, with every line a praise of God, and only the wise can understand its meaning. 10) The creation is a grand poem, with every line a praise of God, and only the wise can understand its meaning."
61,61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,```python
62,62,री-लोड फ़ाइल,Reload current file,1: <select the next most relevant English sentence>
63,63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,Stage-2 output (definition + candidates): <provide the next Hindi sentence for translation>
64,64,आगे बढ़ें,Proceed,1) Take the next step.
65,65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,"2) What's done is done, and now it's time to look ahead."
66,66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,"1) Has your life taken a new turn?  (This is the most idiomatic and natural translation of the Hindi sentence. The Hindi idiom is used to ask if someone has experienced a significant change or a major turning point in their life, and ""Has your life taken a new turn?"" captures this nuance perfectly.) 2) Has anything significant happened in your life? 3) Has there been a major shift in your life?  (These options are not as idiomatic and natural as option 1, and may not convey the same nuance and connotation as the original Hindi sentence.)"
67,67,घड़ीName,Clock,He is always in a tearing hurry.
68,68,डंपलिंग दल!,Dumpling Squad!,3) Nothing is being left to chance.
69,69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,",1
70,70,Yahoo! Japan,Yahoo! Japan,"1) He's a total fanboy, always going on and on about the latest Marvel movie."
71,71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,The conference website reported this.
72,72,विषय सूची (_C),_Contents,Stage-1 output: 4) A table of contents.
73,73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.","With his help, they can get the job done."
74,74,संलग्नक स्मारक,Attachment Reminder,1
75,75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,```
76,76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",Alternatives: <list the other similar English sentences>
77,77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,The book is a blank slate.
78,78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,Stage-1 output (definition + candidates):
79,79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,The program was terminated due to an error.
80,80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,4) The past few years have seen a rapid growth in the number of online blogs and forums.
81,81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.","1) When he opened the door, he was shocked to see a woman in the bathtub."
82,82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.",<select the most relevant English sentence>
83,83,और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.,And I don't want to work with you.,2) I would never do something that would hurt my friend.
84,84,बैटरी चेतावनी स्तर पर हैComment,Battery at warning level,The battery is about to run out.
85,85,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए",Let me hear a massive cheer for getting Climate Camp 2009 started!,Stage-1 output: Definition + Candidates
86,86,छवि (_I),_Image,2
87,87,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,1) To open a chosen image from a different program.
88,88,तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है,"Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.",3) Your actions in this life are insignificant compared to the all-knowing God.
89,89,"और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,","""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-",Stage-1 output (definition + candidates):
90,90,अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।,"If Hasan Khan's security has been compromised, then it is a very serious matter.","2) If the security of a high-profile individual has been breached, it is a grave concern."
91,91,(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे,"He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.","2) If you marry one of my daughters, I'll give you a chance to work for me for eight years, and if you complete ten years, I'll forgive you and also give you a reward."
92,92,तुम्हारे रंग लग गया है.,You got paint on you.,1) You've lost your sparkle.
93,93,"नमस्ते, मेरा नाम डिक हैलोरन है.","Hello, my name is Dick Hallorann.",```  ```python
94,94,"हम जानते है जो कुछ वे कहते है, तुम उनपर कोई ज़बरदस्ती करनेवाले तो हो नहीं। अतः तुम क़ुरआन के द्वारा उसे नसीहत करो जो हमारी चेतावनी से डरे","We are the best Knower of that which they say, and thou art not over them over them tyrant. Wherefore admonish thou by the Qur'an him who feareth My threat.",3
95,95,भैरवा!,Bhairava!,"Hey, listen!"
96,96,यदि मेरे पिता अब मुझे देख सकता था...,If my dad could see me now...,1) If only my father were alive to see this.
97,97,15मिनटमेंTet केऑफ़लाइन,Tet's offline in 15 minutes.,4) <english sentence> (if more than three)
98,98,..that हम बेकार लड़के के बजाय एक लड़की के साथ धन्य हो जा रहे हैं।,..that we're going to be blessed with a girl instead of useless boys.,He has nothing.
99,99,जोड़ें (d),Add,To combine something with something else.
100,100,मैं अपने बच्चे है.,L have your child.,The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final answer is: Best: 1) I am a mother. The final
101,101,दोनों नाकारा लोगों को दरवाज़ा दिखाया गया... और आए दो और नाकारा लोग।,"Tweedledee and Tweedledum went out the door, and in came Tweedle Dumb and Dumber.",2
102,102,और प्रातःकाल और सन्ध्या समय उसकी तसबीह करते रहो -,And glorify His Praises morning and afternoon [the early morning (Fajr) and 'Asr prayers].,3) Praise him in the morning and evening.
103,103,2O लाख पाउंड.,2O million pounds.,1) Twenty million dollars.
104,104,"आकाशों और धरती का रब, सिंहासन का स्वामी, उससे महान और उच्च है जो वे बयान करते है।""","Exaltations be to the Lord of the heavens and the earth, the Lord of the Throne, above that which they describe'",4) <optional fourth sentence> (if available)
105,105,- तुम्हें अकेले रहना चाहिए!,- You need a time-out!,3
106,106,%s (%s),%s (%s),2) As soon as you wake up.
107,107,मैं तुम्हारे लिए इंतजार कर रहा था कप्तान- शायद आपको कुछ चाय पसंद है?,I have been expecting you Captain. Perhaps you would like some tea.,2) <select the second most relevant English sentence>
108,108,इसमें भी शक नहीं कि खुदा और उसके फरिश्ते पैग़म्बर (और उनकी आल) पर दुरूद भेजते हैं तो ऐ ईमानदारों तुम भी दुरूद भेजते रहो और बराबर सलाम करते रहो,"Allah and His angels praise and venerate the Prophet. Believers, praise and venerate him and pronounce peace upon him in abundance.","It is undeniable that God and his angels, prophets (and their followers), send blessings upon them, so, honest ones, you also send blessings and greet them equally."
109,109,"नहीं, मैं कुछ के बीच में हूँ.","No, I'm in the middle of something.",1) I'm stuck between a rock and a hard place.
110,110,16 दिसम्बर की कार्यवाही जिसमें एन. जी.,"The action, 16th of December, where NGOs and small nations and countries, all sorts of people from inside the conference...",3) A day of great national importance in India.  ##### Step 1: Analyze the Hindi sentence
111,111,फिर तुम अवश्य मरनेवाले हो,"After that, surely, you will die.",1) You're a dead man walking.
112,112,[पुरुष अपनी मातृभाषा में बोल रहा है],[man speaking native language],1) The man is speaking in his mother tongue.
113,113,# दिखाएँ # पर चला जाता है पृथ्वी बदल जाता है और गर्मियों के सभी # रूप में चला गया,#As the earth turns and the summer's all gone#,4) The world is no more when the show is over.
114,114,तो क्या ये लोग बस क़यामत ही के मुनतज़िर हैं कि उन पर एक बारगी आ जाए तो उसकी निशानियाँ आ चुकी हैं तो जिस वक्त क़यामत उन (के सर) पर आ पहुँचेगी फिर उन्हें नसीहत कहाँ मुफीद हो सकती है,"Do they wait for any thing but the Hour (of change), that it may come upon them suddenly? Its signs have already appeared. How then will they be warned when it has come upon them?",1) The chickens will come home to roost when they finally get what's coming to them.
115,115,"""धुन में उस दिन एक चोट आज के रूप में""","""In rhapsody that day As a whiplash today""",1) The wound of yesterday still hurts today.
116,116,आरंभिक तारीख अवैध है.,Start date invalid.,Candidates: <list of similar English sentences>
