,Unnamed: 0,src,true_meaning,predicted
22,22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,"2) Whether you attribute your wealth to luck or hard work, you'll still be the one who owns it."
23,23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?",1
24,24,- यहाँ नहीं नहीं!,- No. Not here!,2) I don't feel at home here.
25,25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",3
26,26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,We're unable to assist him in any way.
27,27,MURPH:,MURPH:,3) A scene from the plot.
28,28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,Stage-1 output (definition + candidates):
29,29,गाढ़ा,Bold,2) The traffic was heavy and slow-moving.
30,30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,Definition: I am prepared to say the words for you.
31,31,कॉन्फ़िगर संकुल,Configure external packages,A software suite.
32,32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.","1) The bank has refused to comment on the moratorium, while confirming that it received a request from regulators for information this month."
33,33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.",2) They issue orders that are as severe as the consequences they would suffer.
34,34,ये तो सठीया गए हैं,Ignore him. He's senile.,Without any reason.
35,35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',The user '%s' failed to obtain DN.
36,36,EMAIL OF TRANSLATORS,Your names,3) A panel of translators working together to produce a translated text.
37,37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,Stage-1 output (definition + candidates):
38,38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","1) What happens, happens. 4)  Output format: Best: <select the most relevant English sentence> 4) <optional>  Please provide the answer in the given format."
39,39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""",```python
40,40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,Alternates: 1) The blank page stares back at the artist. 2) The writer's block has been a persistent problem.
41,41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.","1) Before doing any work, we should consider its consequences."
42,42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,2) It's a lost cause.
43,43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,Definition: <definition of the Hindi sentence>
44,44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,3
45,45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,2) The situation is spinning out of control.
46,46,मैं नहीं जानता.,I don't know.,2) I'm at a loss.
47,47,कोरियाई (_UHC),Korean (_UHC),Stage-1 output: <definition + candidates>
48,48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,"I'm doing this for your benefit, don't you know?  . I'm doing this for your benefit, don't you know?"
49,49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’",Stage-1 output (definition + candidates):
50,50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.",You must have been the one who ripped my pants.
51,51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,3) I read a chapter.
52,52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,Definition: <definition of the Hindi sentence>
53,53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.",Perhaps everything is also a shroud.
54,54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,1) Some people think that something big has happened in their life.
55,55,जोड़ें,Add,Stage-1 output (definition + candidates):
56,56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,1) Pass the torch to the next generation of writers.
57,57,अगला (_N),_Next,1) The ball is in your court now.
58,58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,I was playing with my friend.
59,59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.","3) God is always giving people what they have earned, and that's a reminder for us all."
60,60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,"1) The entire creation, from the highest heavens to the lowest earth, is a hymn to God."
61,61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,Definition: <definition of the Hindi sentence>
62,62,री-लोड फ़ाइल,Reload current file,To tear a page from a book.
63,63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,Innocence is a delicate flower that requires care and nurturing.
64,64,आगे बढ़ें,Proceed,3) Press on despite difficulties.
65,65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,1) You're bound to turn to your higher power.
66,66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,1) Do you still have no idea about soccer?
67,67,घड़ीName,Clock,1
68,68,डंपलिंग दल!,Dumpling Squad!,A team of useless individuals.  ```python
69,69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,","They will swear by him, but how is he supposed to reach them from such a far-off place?"
70,70,Yahoo! Japan,Yahoo! Japan,I'm over the moon!
71,71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,A conference participant posted the news on their blog.  |  Definition: The news was reported by a blog that attended the conference. Candidates: 1) The news was shared by a conference attendee on social media. 2) A conference participant posted the news on their blog. 3) The news was tweeted by someone who attended the conference.  |  Definition: The news was reported by a blog that attended the conference. Candidates: 1) The news was shared by a conference attendee on social media. 2) A conference participant posted the news on their blog. 3) The news was tweeted by someone who attended the conference.  |  Definition: The news was reported by a blog that attended the conference. Candidates: 1) The news was shared by a conference attendee on social media. 2) A conference participant posted the news on their blog. 3) The news was tweeted by someone who attended the conference.  |  Definition: The news was reported by a blog that attended the conference. Candidates: 1) The news was shared by a conference attendee on social media. 2) A conference participant posted the news on their blog. 3) The news was tweeted by someone who attended the conference.  |  Definition: The news was reported by a blog that attended the conference. Candidates: 1) The news was shared by a conference attendee on social media. 2) A conference participant posted the news on their blog. 3) The news was tweeted by someone who attended the conference.  |  Definition: The news was reported by a blog that attended the conference. Candidates: 1) The news was shared by a conference attendee on social media. 2) A conference participant posted the news on their blog. 3) The news was tweeted by someone who attended the conference.  |  Definition: The news was reported by a blog that attended the conference. Candidates: 1) The news was shared by a conference attendee on social media. 2) A conference participant posted the news on their blog. 3) The news was tweeted by someone who attended the conference.  |
72,72,विषय सूची (_C),_Contents,Table of contents
73,73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.","1) The more you get, the less you appreciate it."
74,74,संलग्नक स्मारक,Attachment Reminder,1) Supplemental material
75,75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,1) A person who is a bundle of contradictions.
76,76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",2) God will pour down his blessings upon you.
77,77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,2) The record is empty.
78,78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,"2) I have had my fair share of ups and downs, but now I'm looking forward to a new chapter, yet I still miss the good old days."
79,79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,The program was not terminated due to an error.
80,80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,<select the most relevant English sentence>
81,81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.",Stage-1: <list the English sentences that match the definition>
82,82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.",**1)** I let my friend off the hook for his mistake.
83,83,और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.,And I don't want to work with you.,1) I refuse to collaborate with you.
84,84,बैटरी चेतावनी स्तर पर हैComment,Battery at warning level,The battery is running low. |  The battery is almost dead. |  The battery is on its last legs. |  The battery is about to run out. |  The battery is on the verge of dying. |  The battery is on the brink of dying. |  The battery is on the point of dying. |  The battery is on the edge of dying. |  The battery is on the cusp of dying. |  The battery is on the precipice of dying. |  The battery is on the threshold of dying. |  The battery is on the verge of dying. |  The battery is on the point of dying. |  The battery is on the edge of dying. |  The battery is on the cusp of dying. |  The battery is on the precipice of dying. |  The battery is on the threshold of dying. |  The battery is on the verge of dying. |  The battery is on the point of dying. |  The battery is on the edge of dying. |  The battery is on the cusp of dying. |  The battery is on the precipice of dying. |  The battery is on the threshold of dying. |  The battery is on the verge of dying. |  The battery is on the point of dying. |  The battery is on the edge of dying. |  The battery is on the cusp of dying. |  The battery is on the precipice of dying. |  The battery is on the threshold of dying. |  The battery is on the verge of dying. |  The battery is on the point of dying. |  The battery is on the edge of dying. |  The battery is on the cusp of dying. |  The battery is on the precipice of dying. |  The battery is on the threshold of dying. |  The battery is on the verge of dying. |  The battery is on the point of dying. |  The battery is on the edge of dying. |  The battery is on the cusp of dying. |  The battery is on the precipice of dying. |  The battery is on the threshold of dying. |  The battery is on the verge of dying. |  The battery is on the point of dying. |  The battery is on the edge of dying. |  The battery is on the cusp of dying. |  The battery
85,85,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए",Let me hear a massive cheer for getting Climate Camp 2009 started!,Definition: <define the Hindi sentence>
86,86,छवि (_I),_Image,Stage-1 output (definition + candidates):
87,87,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,1) Open the selected image from another program.
88,88,तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है,"Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.",1
89,89,"और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,","""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-",3) I am dreading the day when I will have to resort to loud protests to get your attention.
90,90,अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।,"If Hasan Khan's security has been compromised, then it is a very serious matter.","1) If the safety of a key witness has been compromised, it's a major concern.  ```python"
91,91,(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे,"He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.","I want you to marry one of my daughters to you on this condition: you will work for me for eight years, and if you complete ten years, I"
92,92,तुम्हारे रंग लग गया है.,You got paint on you.,1) You've lost your sparkle.
93,93,"नमस्ते, मेरा नाम डिक हैलोरन है.","Hello, my name is Dick Hallorann.","4) Hello, I'm Michael Brown."
94,94,"हम जानते है जो कुछ वे कहते है, तुम उनपर कोई ज़बरदस्ती करनेवाले तो हो नहीं। अतः तुम क़ुरआन के द्वारा उसे नसीहत करो जो हमारी चेतावनी से डरे","We are the best Knower of that which they say, and thou art not over them over them tyrant. Wherefore admonish thou by the Qur'an him who feareth My threat.",Explanation: <a brief explanation of why the selected sentence is the best match>
95,95,भैरवा!,Bhairava!,1) What's the story
96,96,यदि मेरे पिता अब मुझे देख सकता था...,If my dad could see me now...,<select the most relevant English sentence>
97,97,15मिनटमेंTet केऑफ़लाइन,Tet's offline in 15 minutes.,Note: The Hindi sentence is a common idiom and is often used in informal conversations.
98,98,..that हम बेकार लड़के के बजाय एक लड़की के साथ धन्य हो जा रहे हैं।,..that we're going to be blessed with a girl instead of useless boys.,Has your mother chosen a boy for your marriage?
99,99,जोड़ें (d),Add,"Stage-2 output (if required): <optional, provide additional information or analysis>"
100,100,मैं अपने बच्चे है.,L have your child.,Optional: <optional fourth sentence if found>
101,101,दोनों नाकारा लोगों को दरवाज़ा दिखाया गया... और आए दो और नाकारा लोग।,"Tweedledee and Tweedledum went out the door, and in came Tweedle Dumb and Dumber.","Two worthless people were shown the door, and two more worthless people arrived."
102,102,और प्रातःकाल और सन्ध्या समय उसकी तसबीह करते रहो -,And glorify His Praises morning and afternoon [the early morning (Fajr) and 'Asr prayers].,Definition: <one-sentence definition>
103,103,2O लाख पाउंड.,2O million pounds.,20 million pounds.
104,104,"आकाशों और धरती का रब, सिंहासन का स्वामी, उससे महान और उच्च है जो वे बयान करते है।""","Exaltations be to the Lord of the heavens and the earth, the Lord of the Throne, above that which they describe'","1) What will be, will be."
105,105,- तुम्हें अकेले रहना चाहिए!,- You need a time-out!,1
106,106,%s (%s),%s (%s),"Candidates: 1) <sentence1>, 2) <sentence2>, 3) <sentence3>"
107,107,मैं तुम्हारे लिए इंतजार कर रहा था कप्तान- शायद आपको कुछ चाय पसंद है?,I have been expecting you Captain. Perhaps you would like some tea.,Stage-1 output (definition + candidates):
108,108,इसमें भी शक नहीं कि खुदा और उसके फरिश्ते पैग़म्बर (और उनकी आल) पर दुरूद भेजते हैं तो ऐ ईमानदारों तुम भी दुरूद भेजते रहो और बराबर सलाम करते रहो,"Allah and His angels praise and venerate the Prophet. Believers, praise and venerate him and pronounce peace upon him in abundance.",1) What lies within our hearts is not always what we express with our words.
109,109,"नहीं, मैं कुछ के बीच में हूँ.","No, I'm in the middle of something.",1) I'm stuck between a rock and a hard place.
110,110,16 दिसम्बर की कार्यवाही जिसमें एन. जी.,"The action, 16th of December, where NGOs and small nations and countries, all sorts of people from inside the conference...",Alternatives: <list the other similar English sentences>
111,111,फिर तुम अवश्य मरनेवाले हो,"After that, surely, you will die.",Definition: <one-sentence definition>
112,112,[पुरुष अपनी मातृभाषा में बोल रहा है],[man speaking native language],"2) After the king's death, his successor squandered his wealth."
113,113,# दिखाएँ # पर चला जाता है पृथ्वी बदल जाता है और गर्मियों के सभी # रूप में चला गया,#As the earth turns and the summer's all gone#,Stage-1 output (definition + candidates): <definition> (if you can find more)
114,114,तो क्या ये लोग बस क़यामत ही के मुनतज़िर हैं कि उन पर एक बारगी आ जाए तो उसकी निशानियाँ आ चुकी हैं तो जिस वक्त क़यामत उन (के सर) पर आ पहुँचेगी फिर उन्हें नसीहत कहाँ मुफीद हो सकती है,"Do they wait for any thing but the Hour (of change), that it may come upon them suddenly? Its signs have already appeared. How then will they be warned when it has come upon them?","5) They are so complacent that they think they can get away with anything, and when they finally get caught, it will be too late for them to change their ways.  (Note: This is not the exact translation of the original sentence, but it is the closest match among the options provided)"
115,115,"""धुन में उस दिन एक चोट आज के रूप में""","""In rhapsody that day As a whiplash today""",The hurt of that day still lingers.
116,116,आरंभिक तारीख अवैध है.,Start date invalid.,"Whatever happened, happened."
117,117,"विलियम लाँग ने गूगल और बायडू द्वारा निर्मित कुछ पैरोडी विडियो पोस्ट किये हैं जिनमें गूगल ने बायडू को ""हंड्रेड पॉयज़न"" यानि ज़हरीला पुकारा तो बायडू ने गूगल को विदेशी बाहरी कंपनी कह कर चिढ़ाया।","William Long posted some spoofing videos produced by Google and Baidu, in which, Google called Baidu ""hundred poisons"" and Baidu mocked google as a foreign / alien company (zh).",Stage-1: <list all the candidates>
118,118,यह एक चूहा नहीं है!,It's not a rat!,1) This is not a rodent.
119,119,यूनिकोड (UTF-3_2 LE),Unicode (UTF-3_2 LE),```python
120,120,मैं आज सुबह तो पागल घर छोड़ दिया.,I left the apartment this morning so mad.,Stage-2 output (best English sentence):
121,121,"और अल्लाह ने तुम्हारे लिए अपनी पैदा की हुई चीज़ों से छाँवों का प्रबन्ध किया और पहाड़ो में तुम्हारे लिए छिपने के स्थान बनाए और तुम्हें लिबास दिए जो गर्मी से बचाते है और कुछ अन्य वस्त्र भी दिए जो तुम्हारी लड़ाई में तुम्हारे लिए बचाव का काम करते है। इस प्रकार वह तुमपर अपनी नेमत पूरी करता है, ताकि तुम आज्ञाकारी बनो","It is Allah Who made out of the things He created, some things to give you shade; of the hills He made some for your shelter; He made you garments to protect you from heat, and coats of mail to protect you from your (mutual) violence. Thus does He complete His favours on you, that ye may bow to His Will (in Islam).",God has given us the means to protect ourselves from the harsh elements.
122,122,केस्प्रेड के लिए सीएसवी आयात फ़िल्टरName,CSV Import Filter for KSpread,Spreadsheet's CSV data import filter.
123,123,और निश्चय ही वह स्वयं इसपर गवाह है!,To this he himself shall bear witness.,"1) This is one thing, I don't know him."
124,124,(ऐ रसूल) तुम उनसे कह दो कि अगर खुदा तुम्हारे साथ बुराई का इरादा कर बैठे तो तुम्हें उसके (अज़ाब) से कौन ऐसा है जो बचाए या भलाई ही करना चाहे (तो कौन रोक सकता है) और ये लोग खुदा के सिवा न तो किसी को अपना सरपरस्त पाएँगे और न मद्दगार,"Say, “Who is it who will shield you from God, if He intends adversity for you, or intends mercy for you?” Besides God, they will find for themselves neither friend nor helper.",Candidates: <list the other relevant English sentences>
125,125,कैसे एक शेर में प्राप्त करता है बाथरूम?,How does a tiger get in the bathroom?,1
126,126,“%s” गुण,“%s” Properties,1) A paragon of virtue.
127,127,यह गुम्मट है.,Is a watchtower.,Definition: This is a waste of time.
128,128,काश वह मुझे एक बच्चा दिया होता.,If only he could have given me a child.,2) If only I had a child from him.
129,129,"""ऐ मेरे बेटे! नमाज़ का आयोजन कर और भलाई का हुक्म दे और बुराई से रोक और जो मुसीबत भी तुझपर पड़े उसपर धैर्य से काम ले। निस्संदेह ये उन कामों में से है जो अनिवार्य और ढृढसंकल्प के काम है","My son, be steadfast in prayer. Make others do good. Prevent them from doing evil. Be patient in hardship. Patience comes from faith and determination.","Be a good child and perform your duties, and give orders for good and prohibit evil, and be patient in the face of adversity.  # This is the correct output."
130,130,/ अच्छा है. वह सिर्फ भूखा था.,"Shut up, Alan.",He was not receptive to her words.
131,131,हमने फ्यूरर के लिए प्रतिज्ञा ली है.,We made our pledge to the Führer.,We have taken a vow of solidarity with the masses.
132,132,मसौदा सहेजें (_S),_Save Draft,2) Save a version of your document.
133,133,आकार,Size,<select the most relevant English sentence>
134,134,सामान्य,General,Definition: <define the Hindi sentence>
135,135,हम हमारे तहखाने की तरफ जा रहे हैं.,We're on our way to the basement.,We are heading towards our attic.
136,136,भीड़ से सराबोर समारोह स्थल तथा देश भर से आए हुए अंतिम दौर के प्रतिभागी व इसमें रुचि रखने वाले चिट्ठाकार इस बात के गवाह हैं.,"The packed out venue last night attests to this, as does the fact that finalists and interested parties flew in from around the country to be there.","1) The event was a huge success, with a large crowd in attendance and many enthusiasts from all over the country participating in the final round. 4) The event was a grand success, with a huge turnout of people and participants from all over the country in the final round. 13) The event was a huge success, with a large number of people in attendance and participants from all over the country in the final round. 14) The event was a huge hit, with a massive crowd and participants from all over the country in the final round. 17) The event was a huge success, with a large crowd in attendance and participants from all over the country in the final round. 18) The event was a huge success, with a large number of people in attendance and participants from all over the country in the final round. 19) The event was a huge hit, with a huge crowd and participants from all over the country in the final round. 20) The event was a huge success, with a large number of people in attendance and participants from all over the country in the final round. 21) The event was a huge success, with a large crowd in attendance and participants from all over the country in the final round. 22) The event was a huge hit, with a large crowd and participants from all over the country in the final round. 23) The event was a huge success, with a large number of people in attendance and participants from all over the country in the final round. 24) The event was a huge hit, with a large crowd and participants from all over the country in the final round. 25) The event was a huge success, with a large crowd in attendance and participants from all over the country in the final round. 26) The event was a huge success, with a large number of people in attendance and participants from all over the country in the final round."
