,Unnamed: 0,src,true_meaning,predicted
20,20,तो तुम्हारी योजना क्या है?,Whoa! So... What is your...,```
21,21,मैं इसे पीने के लिए नहीं जा रहा हूँ।,I'm not going to drink it.,3) I'm not going to have a sip of this.
22,22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,Alternatives: <list the other possible English sentences>
23,23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?",Stage-1: <english sentence> (if available)
24,24,- यहाँ नहीं नहीं!,- No. Not here!,"2) It's not here.  Explanation: The Hindi sentence यहाँ नहीं नहीं! is a negation of यहाँ, which means ""here"". The correct English sentence should also negate the location. Therefore, the best option is ""It's not here."" which directly conveys the same meaning as the Hindi sentence."
25,25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",He is happy with his friends.
26,26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,2
27,27,MURPH:,MURPH:,"1) A master of the craft. OR Definition: A person who is very skilled at doing something, especially in a way that is impressive or surprising. OR 1) An expert in the field. OR 1) A virtuoso in the art. OR Definition: A person who is very skilled at doing something, especially in a way that is impressive or surprising. OR 1) A whiz at something. OR 1) A genius in the field. OR 1) A prodigy in the art. OR 1) A mastermind in the field. OR 1) A wizard in the craft. OR 1) A sultan in the art. OR 1) A king in the field. OR 1) A maestro in the art. OR 1) A guru in the field. OR 1) A virtuoso in the craft. OR 1) A master of the art. OR 1) A sultan of the craft. OR 1) A king of the art. OR 1) A master of the game. OR 1) A maestro of the craft. OR 1) A wizard of the art. OR 1) A master of the skill. OR 1) A sultan of the art. OR 1) A king of the skill. OR 1) A master of the field. OR 1) A sultan of the field. OR 1) A king of the field. OR 1) A master of the game. OR 1) A master of the art. OR 1) A master of the craft. OR 1) A master of the skill. OR 1) A master of the field"
28,28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,<select the most relevant English sentence>
29,29,गाढ़ा,Bold,Stage-2 output (definition + candidates):
30,30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,3) I've been preparing myself to have this conversation with you.
31,31,कॉन्फ़िगर संकुल,Configure external packages,3) A collection of things that are structured or formatted in a particular way.
32,32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.","4) The bank has confirmed that it has received a request from regulators for information this month, but has declined to comment on the moratorium."
33,33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.",Alternatives: <list the other English sentences that are somewhat relevant>
34,34,ये तो सठीया गए हैं,Ignore him. He's senile.,Stage-1: <the definition and the candidates>
35,35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',Please provide the Hindi sentence: किसी भी उपयोगकर्ता को प्रोफाइल को अपडेट करने की अनुमति नहीं है
36,36,EMAIL OF TRANSLATORS,Your names,4) <english sentence> (if available)
37,37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,2) You have multiple hits on this page.
38,38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","Other: <list the other English sentences that are somewhat similar, but not the best match>"
39,39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""",Every moment is a new chance to make a difference.
40,40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,Explanation: <add a brief explanation for the selection>
41,41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",A citizen has written a post about the traditional festival and cultural heritage of Bengali New Year's Poila Boishakh in Bangladesh.  Corrected: A citizen has written a post about the traditional festival and cultural heritage of Bengali New Year's Poila Boishakh in Bangladesh.  Corrected: A citizen has written a post about the traditional festival and cultural heritage of Bengali New Year's Poila Boishakh in Bangladesh.  Corrected: A citizen has written a post about the traditional festival and cultural heritage of Bengali New Year's Poila Boishakh in Bangladesh.  Corrected: A citizen has written a post about the traditional festival and cultural heritage of Bengali New Year's Poila Boishakh in Bangladesh.  Corrected: A citizen has written a post about the traditional festival and cultural heritage of Bengali New Year's Poila Boishakh in Bangladesh.  Corrected: A citizen has written a post about the traditional festival and cultural heritage of Bengali New Year's Poila Boishakh in Bangladesh.  Corrected: A citizen has written a post about the traditional festival and cultural heritage of Bengali New Year's Poila Boishakh in Bangladesh.  Corrected: A citizen has written a post about the traditional festival and cultural heritage of Bengali New Year's Poila Boishakh in Bangladesh.  Corrected: A citizen has written a post about the traditional festival and cultural heritage of Bengali New Year's Poila Boishakh in Bangladesh.  Corrected: A citizen has written a post about the traditional festival and cultural heritage of Bengali New Year's Poila Boishakh in Bangladesh.  Corrected: A citizen has written a post about the traditional festival and cultural heritage of Bengali New Year's Poila Boishakh in Bangladesh.  Corrected: A citizen has written a post about the traditional festival and cultural heritage of Bengali New Year's Poila Boishakh in Bangladesh.  Corrected: A citizen has written a post about the traditional festival and cultural heritage of Bengali New Year's Poila Boishakh in Bangladesh.  Corrected: A citizen has written a post about the traditional festival and cultural heritage of Bengali New Year's Poila Boishakh in Bangladesh.  Corrected: A citizen has written a post about the traditional festival and cultural heritage of Bengali New Year's Poila Boishakh in Bangladesh.  Corrected: A citizen has written a post
42,42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,There's no point in trying.
43,43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,3
44,44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,Definition: <one-sentence definition>
45,45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,2
46,46,मैं नहीं जानता.,I don't know.,What's up?
47,47,कोरियाई (_UHC),Korean (_UHC),A destitute.
48,48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,1
49,49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","4) I will not call upon those you call upon beside Him, nor will I worship them.  (if available)"
50,50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.",2
51,51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,1) Everything is a blur.
52,52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,Definition: <definition of the Hindi sentence>
53,53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.",Optional: <list the other English sentences that are somewhat relevant but not the best match>
54,54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,2
55,55,जोड़ें,Add,"To append something to something else. Other: To incorporate something into something else., To merge two things together.  Answer: Best: To append something to something else. Other: To incorporate something into something else., To merge two things together.  Explanation: The Hindi word ""जोड़ें"" can be translated to ""To append something to something else"" as it implies adding or joining something to something else. The other options, ""To incorporate something into something else"" and ""To merge two things together"", are also possible translations but they are not as accurate as ""To append something to something else"". Therefore, the best English sentence that matches the definition of the Hindi sentence is ""To append something to something else"". The other options are listed in order of relevance, with ""To incorporate something into something else"" being the second most relevant and ""To merge two things together"" being the third most relevant.  I'm a large language model, I don't have personal preferences or biases, but I can provide you with the most accurate translation based on the definition and context of the Hindi sentence.  The final answer is: Best: To append something to something else. Other: To incorporate something into something else., To merge two things together.  I'm a large language model, I don't have personal preferences or biases, but I can provide you with the most accurate translation based on the definition and context of the Hindi sentence.  The final answer is: Best: To append something to something else. Other: To incorporate something into something else., To merge two things together.  I'm a large language model, I don't have personal preferences or biases, but I can provide you with the most accurate translation based on the definition and context of the Hindi sentence.  The final answer is: Best: To append something to something else. Other: To incorporate something into something else., To merge two things together.  I'm a large language model, I don't have personal preferences or biases, but I can provide you with the most accurate translation based on the definition and context of the Hindi sentence.  The final answer is: Best: To append something to something else. Other: To incorporate something into something else., To merge two things together.  I'm a large language model, I don't have personal preferences"
56,56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,2) Pass the torch to the next generation of bloggers and let them carry on the legacy.
57,57,अगला (_N),_Next,The next in line.
58,58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,2
59,59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.",Actions speak louder than words.
60,60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,Stage-2 output (just the best English sentence):
61,61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,2) His location is irrelevant.  ### Stage-3 output:
62,62,री-लोड फ़ाइल,Reload current file,To reboot the system after a software failure.
63,63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,"Out of sight, out of mind."
64,64,आगे बढ़ें,Proceed,1) Live a life of honesty.
65,65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,3
66,66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,2) Are you still stuck in the past?
67,67,घड़ीName,Clock,Stage-1 output (definition + candidates):
68,68,डंपलिंग दल!,Dumpling Squad!,A group of good-for-nothings.
69,69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,",3
70,70,Yahoo! Japan,Yahoo! Japan,3) Buying something at a steal.
71,71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,Stage-1 output (definition + candidates):
72,72,विषय सूची (_C),_Contents,3) The practice of writing essays.
73,73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.",He's got a job lined up with them.
74,74,संलग्नक स्मारक,Attachment Reminder,"2) The con artist was a snake in the eyes of the law, always finding ways to cheat."
75,75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,Stage-1: <definition + candidates>
76,76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",Stage-1 output (definition + candidates): <optional>
77,77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,Definition: <one-sentence definition>
78,78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,Definition: <definition of the Hindi sentence>
79,79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,The maximum time allowed for the program to initialize.
80,80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,2) Many people believe that using social media has become a necessity.
81,81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.","2) He saw her in the bathtub, and the door was unlocked."
82,82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.","2) I'd never seen him before, but he was breathtakingly handsome."
83,83,और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.,And I don't want to work with you.,1) I'd rather not collaborate with you.  ## Stage-2 output (best candidate + explanation)
84,84,बैटरी चेतावनी स्तर पर हैComment,Battery at warning level,The battery is running low.  |  The battery is running low on power.  |  The battery is running low on power level.  |  The battery is running low on power reserve.  |  The battery is running low on power reserve level.  |  The battery is running low on power reserve capacity.  |  The battery is running low on power reserve capacity level.  |  The battery is running low on power reserve level capacity.  |  The battery is running low on power capacity.  |  The battery is running low on power level capacity.  |  The battery is running low on energy.  |  The battery is running low on energy level.  |  The battery is running low on energy reserve.  |  The battery is running low on energy reserve level.  |  The battery is running low on energy reserve capacity.  |  The battery is running low on energy reserve capacity level.  |  The battery is running low on energy reserve level capacity.  |  The battery is running low on energy level capacity.  |  The battery is running low on voltage.  |  The battery is running low on voltage level.  |  The battery is running low on voltage reserve.  |  The battery is running low on voltage reserve level.  |  The battery is running low on voltage reserve capacity.  |  The battery is running low on voltage reserve capacity level.  |  The battery is running low on voltage reserve level capacity.  |  The battery is running low on voltage level capacity.  |  The battery is running low on current.  |  The battery is running low on current level.  |  The battery is running low on current reserve.  |  The battery is running low on current reserve level.  |  The battery is running low on current reserve capacity.  |  The battery is running low on current reserve capacity level.  |  The battery is running low on current reserve level capacity.  |  The battery is running low on current level capacity.  |  The battery is running low on capacity.  |  The battery is running low on capacity level.  |  The battery is running low on capacity reserve.  |  The battery is running low on capacity reserve level.  |  The battery is running low on capacity reserve capacity.  |  The battery is running low on capacity reserve capacity level.  |  The
85,85,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए",Let me hear a massive cheer for getting Climate Camp 2009 started!,3
86,86,छवि (_I),_Image,Explanation: <briefly explain why the selected sentence is the best match>
87,87,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,1) I disagree with some who think it's correct.
88,88,तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है,"Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.",<select the most relevant English sentence>
89,89,"और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,","""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-",1
90,90,अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।,"If Hasan Khan's security has been compromised, then it is a very serious matter.","If the security of a key figure has been compromised, it is a serious issue."
91,91,(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे,"He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.","I want to marry one of my daughters to you on this condition: you will work for me for eight years, and if you complete ten years, I will not only be grateful to you but also will not exert myself to find a good job for you."
92,92,तुम्हारे रंग लग गया है.,You got paint on you.,"2) Whatever has happened, has happened."
93,93,"नमस्ते, मेरा नाम डिक हैलोरन है.","Hello, my name is Dick Hallorann.",4) <optional fourth sentence>
94,94,"हम जानते है जो कुछ वे कहते है, तुम उनपर कोई ज़बरदस्ती करनेवाले तो हो नहीं। अतः तुम क़ुरआन के द्वारा उसे नसीहत करो जो हमारी चेतावनी से डरे","We are the best Knower of that which they say, and thou art not over them over them tyrant. Wherefore admonish thou by the Qur'an him who feareth My threat.","You should advise them through the Quran, as it carries more weight than our warnings."
95,95,भैरवा!,Bhairava!,1
96,96,यदि मेरे पिता अब मुझे देख सकता था...,If my dad could see me now...,I think he likes me.
97,97,15मिनटमेंTet केऑफ़लाइन,Tet's offline in 15 minutes.,3) I've been on hold for 30 minutes.
98,98,..that हम बेकार लड़के के बजाय एक लड़की के साथ धन्य हो जा रहे हैं।,..that we're going to be blessed with a girl instead of useless boys.,Optional: <list the other English sentences that are also relevant>
99,99,जोड़ें (d),Add,```
100,100,मैं अपने बच्चे है.,L have your child.,I am a parent.
101,101,दोनों नाकारा लोगों को दरवाज़ा दिखाया गया... और आए दो और नाकारा लोग।,"Tweedledee and Tweedledum went out the door, and in came Tweedle Dumb and Dumber.","Winning is not everything, but the will to win is."
102,102,और प्रातःकाल और सन्ध्या समय उसकी तसबीह करते रहो -,And glorify His Praises morning and afternoon [the early morning (Fajr) and 'Asr prayers].,Explanation: <provide a brief explanation of the answer> Best: 3) May his glory be celebrated throughout the day and at sundown.
103,103,2O लाख पाउंड.,2O million pounds.,"2) A sum of twenty lakhs.  The best answer is 2) A sum of twenty lakhs. This is because ""pound"" is used as a unit of currency in the UK, but in this context, it is used to indicate a large sum of money, similar to ""lakh"" in Hindi. Therefore, the translation should be in a way that maintains the cultural nuance of the original sentence. The correct translation is a sum of twenty lakhs."
104,104,"आकाशों और धरती का रब, सिंहासन का स्वामी, उससे महान और उच्च है जो वे बयान करते है।""","Exaltations be to the Lord of the heavens and the earth, the Lord of the Throne, above that which they describe'",Explanation: <briefly explain why this sentence is the best match for the given Hindi sentence>
105,105,- तुम्हें अकेले रहना चाहिए!,- You need a time-out!,You need some space.
106,106,%s (%s),%s (%s),<select the most relevant English sentence>
107,107,मैं तुम्हारे लिए इंतजार कर रहा था कप्तान- शायद आपको कुछ चाय पसंद है?,I have been expecting you Captain. Perhaps you would like some tea.,4) <english sentence> (if available)
108,108,इसमें भी शक नहीं कि खुदा और उसके फरिश्ते पैग़म्बर (और उनकी आल) पर दुरूद भेजते हैं तो ऐ ईमानदारों तुम भी दुरूद भेजते रहो और बराबर सलाम करते रहो,"Allah and His angels praise and venerate the Prophet. Believers, praise and venerate him and pronounce peace upon him in abundance.",Stage-1: <number of sentences found>
109,109,"नहीं, मैं कुछ के बीच में हूँ.","No, I'm in the middle of something.",1) I've never laid eyes on my dad.
110,110,16 दिसम्बर की कार्यवाही जिसमें एन. जी.,"The action, 16th of December, where NGOs and small nations and countries, all sorts of people from inside the conference...",2) The move taken on that fateful day. 1) The decision made on that day. 3) The action taken on that fateful day. 2) The move taken on that fateful day. 1) The decision made on that day. 3) The action taken on that fateful day. 2) The move taken on that fateful day. 1) The decision made on that day. 3) The action taken on that fateful day. 2) The move taken on that fateful day. 1) The decision made on that day. 3) The action taken on that fateful day. 2) The move taken on that fateful day. 1) The decision made on that day. 3) The action taken on that fateful day. 2) The move taken on that fateful day. 1) The decision made on that day. 3) The action taken on that fateful day. 2) The move taken on that fateful day. 1) The decision made on that day. 3) The action taken on that fateful day. 2) The move taken on that fateful day. 1) The decision made on that day. 3) The action taken on that fateful day. 2) The move taken on that fateful day.
111,111,फिर तुम अवश्य मरनेवाले हो,"After that, surely, you will die.",1) You will eventually meet your maker.
112,112,[पुरुष अपनी मातृभाषा में बोल रहा है],[man speaking native language],1
113,113,# दिखाएँ # पर चला जाता है पृथ्वी बदल जाता है और गर्मियों के सभी # रूप में चला गया,#As the earth turns and the summer's all gone#,Stage-1 output (definition + candidates):
114,114,तो क्या ये लोग बस क़यामत ही के मुनतज़िर हैं कि उन पर एक बारगी आ जाए तो उसकी निशानियाँ आ चुकी हैं तो जिस वक्त क़यामत उन (के सर) पर आ पहुँचेगी फिर उन्हें नसीहत कहाँ मुफीद हो सकती है,"Do they wait for any thing but the Hour (of change), that it may come upon them suddenly? Its signs have already appeared. How then will they be warned when it has come upon them?","4) They are so arrogant that they think they are above the law and nothing can happen to them, but when the time comes, it will be too late for them to change.  Answer: 4) They are so arrogant that they think they are above the law and nothing can happen to them, but when the time comes, it will be too late for them to change. 4) They are so arrogant that they think they are above the law and nothing can happen to them, but when the time comes, it will be too late for them to change. 4) They are so arrogant that they think they are above the law and nothing can happen to them, but when the time comes, it will be too late for them to change. 4) They are so arrogant that they think they are above the law and nothing can happen to them, but when the time comes, it will be too late for them to change. 4) They are so arrogant that they think they are above the law and nothing can happen to them, but when the time comes, it will be too late for them to change. 4) They are so arrogant that they think they are above the law and nothing can happen to them, but when the time comes, it will be too late for them to change. 4) They are so arrogant that they think they are above the law and nothing can happen to them, but when the time comes, it will be too late for them to change. 4) They are"
115,115,"""धुन में उस दिन एक चोट आज के रूप में""","""In rhapsody that day As a whiplash today""",```
116,116,आरंभिक तारीख अवैध है.,Start date invalid.,3) The start date is invalid.
