,Unnamed: 0,src,true_meaning,predicted
16,16,जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे,"Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?",They refused to believe that the heavens and the earth were once joined together.
17,17,"आप ठीक हो जाएगा रहे हैं, अरे नहीं;",Turn the siren off.,"1) I see where you're coming from, but I have to disagree."
18,18,नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO],Name:,```
19,19,हम एक अस्पताल जाना चाहिए।,We should go to a hospital.,We're broke.
20,20,तो तुम्हारी योजना क्या है?,Whoa! So... What is your...,What's your plan?  #1
21,21,मैं इसे पीने के लिए नहीं जा रहा हूँ।,I'm not going to drink it.,2) Nothing came of it.
22,22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,Alternatives: <list the other English sentences that are somewhat relevant> ##### Best: 3
23,23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?",She was doing a good thing.
24,24,- यहाँ नहीं नहीं!,- No. Not here!,Explanation: <briefly explain why the selected sentence is the best match for the Hindi sentence>
25,25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",1) They don't let anyone in on their true feelings.
26,26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,2) I had never met him before.
27,27,MURPH:,MURPH:,Definition: <definition of the Hindi sentence>
28,28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,The mountains are standing at an odd angle.
29,29,गाढ़ा,Bold,Note: The output should be a single sentence that best matches the definition of the Hindi sentence.
30,30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,I'm prepared to say the words for you.
31,31,कॉन्फ़िगर संकुल,Configure external packages,A complicated setup.
32,32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.",Stage-1: <select the most relevant English sentence>
33,33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.",3) Follow your heart.
34,34,ये तो सठीया गए हैं,Ignore him. He's senile.,<select the most relevant English sentence>
35,35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',2
36,36,EMAIL OF TRANSLATORS,Your names,3) A pool of translators collaborating on a translation.
37,37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,3) A handful of people reckon this is a great idea.
38,38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.",1) It's always better to have what you want than what you don't.
39,39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""",4) May God guide you and give you the strength to overcome any hardship.
40,40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,2
41,41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",A regular person wrote about the cultural heritage and traditional celebrations of the Bangladeshi New Year.
42,42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,2) Truth will out.
43,43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,He was not willing to cohabitate.
44,44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,2
45,45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,1) The old spring had lost its elasticity.
46,46,मैं नहीं जानता.,I don't know.,I don't know.
47,47,कोरियाई (_UHC),Korean (_UHC),The Korean healthcare system is a government-funded system.
48,48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,1) Do you know what I'm up to for your sake?
49,49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","2) If you ask them who created the heavens and the earth, they will certainly say, ""Allah."" Say, ""Then do you take protectors other than Him? The Most Gracious is above what they associate with Him."
50,50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.",Stage-1 output (definition + candidates):
51,51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,1) Russia is the largest country in the world.
52,52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,2) Would you like your spouse to be included as well?
53,53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.",Definition: Perhaps everything is also a shroud.
54,54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,4) I've seen people make a fuss over nothing.
55,55,जोड़ें,Add,1) <sentence 1>
56,56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,Note: The output should be a single sentence.
57,57,अगला (_N),_Next,The next step is to finish the project.
58,58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,2) I'm in the control room and I'm overseeing the entire mission.
59,59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.",Stage-1: <optional stage-1 output>
60,60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,6) The universe is a grand display of God's glory.
61,61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,"1) With determination, anything is achievable."
62,62,री-लोड फ़ाइल,Reload current file,To get a second chance or a fresh start.
63,63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,"Alternatives: <list the other English sentences, if any>  ##### Hindi sentence: जो कुछ भी हुआ, वही हुआ।"
64,64,आगे बढ़ें,Proceed,Press on.
65,65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,Definition: <definition of the Hindi sentence>
66,66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,Are you still in the dark about football?
67,67,घड़ीName,Clock,2) Time is of the essence. OR
68,68,डंपलिंग दल!,Dumpling Squad!,A sudden and dramatic change.
69,69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,",3
70,70,Yahoo! Japan,Yahoo! Japan,3
71,71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,Stage-1 output:
72,72,विषय सूची (_C),_Contents,2) A list of main points or headings.
73,73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.",They can work with him on the project.
74,74,संलग्नक स्मारक,Attachment Reminder,The annexure provided additional information to the report.
75,75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,You've fallen in with a bunch of charlatans.
76,76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",Explanation: <explain why the selected English sentence is the best match for the Hindi sentence>
77,77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,The blank disc is staring at me.
78,78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,Alternatives: <list the other similar English sentences>
79,79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,3) Do you want to bring a book along?
80,80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,The people are not easily roused to action without a charismatic leader.
81,81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.",Candidates:
82,82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.",2) You've finally matured into a dashing young man.
83,83,और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.,And I don't want to work with you.,1) I don't want to collaborate with you.
84,84,बैटरी चेतावनी स्तर पर हैComment,Battery at warning level,1) The battery is almost dead.
85,85,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए",Let me hear a massive cheer for getting Climate Camp 2009 started!,```
86,86,छवि (_I),_Image,The tempo of the relationship is changing.
87,87,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,OR
88,88,तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है,"Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.","As you sow, so shall you reap."
89,89,"और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,","""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-",Definition: <one-sentence definition>
90,90,अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।,"If Hasan Khan's security has been compromised, then it is a very serious matter.",Candidates: <list the other English sentences>
91,91,(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे,"He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.","If you ever say anything to me, I will accept it."
92,92,तुम्हारे रंग लग गया है.,You got paint on you.,Definition: <definition of the Hindi sentence>
93,93,"नमस्ते, मेरा नाम डिक हैलोरन है.","Hello, my name is Dick Hallorann.","2) Hello, my name is Bob Johnson.  (The idiom is used in a context where the main character is a writer and the speaker is a cook. The idiom is a way of saying 'hello' and introducing oneself in a unique and memorable way. The idiom is also used to establish a connection between the two characters and to create a sense of familiarity and trust.)"
94,94,"हम जानते है जो कुछ वे कहते है, तुम उनपर कोई ज़बरदस्ती करनेवाले तो हो नहीं। अतः तुम क़ुरआन के द्वारा उसे नसीहत करो जो हमारी चेतावनी से डरे","We are the best Knower of that which they say, and thou art not over them over them tyrant. Wherefore admonish thou by the Qur'an him who feareth My threat.","1) If Ram were to do that, he would have beaten his brother too."
95,95,भैरवा!,Bhairava!,Please provide the output for the Hindi sentence: क्या बात है?
96,96,यदि मेरे पिता अब मुझे देख सकता था...,If my dad could see me now...,```python
97,97,15मिनटमेंTet केऑफ़लाइन,Tet's offline in 15 minutes.,Alternatives: <list the other English sentences that are similar in meaning>
98,98,..that हम बेकार लड़के के बजाय एक लड़की के साथ धन्य हो जा रहे हैं।,..that we're going to be blessed with a girl instead of useless boys.,Stage-1 output: <definition + candidates>
99,99,जोड़ें (d),Add,2) To unite two separate things.
100,100,मैं अपने बच्चे है.,L have your child.,<english sentence>
101,101,दोनों नाकारा लोगों को दरवाज़ा दिखाया गया... और आए दो और नाकारा लोग।,"Tweedledee and Tweedledum went out the door, and in came Tweedle Dumb and Dumber.",Stage-1 output: <english sentence> (if available)
102,102,और प्रातःकाल और सन्ध्या समय उसकी तसबीह करते रहो -,And glorify His Praises morning and afternoon [the early morning (Fajr) and 'Asr prayers].,Definition: <one-sentence definition>
103,103,2O लाख पाउंड.,2O million pounds.,52) Two million pounds.
104,104,"आकाशों और धरती का रब, सिंहासन का स्वामी, उससे महान और उच्च है जो वे बयान करते है।""","Exaltations be to the Lord of the heavens and the earth, the Lord of the Throne, above that which they describe'",1) The one who sits on the throne of the heavens and the earth is greater and higher than what they describe.
105,105,- तुम्हें अकेले रहना चाहिए!,- You need a time-out!,1) You need some time to yourself.
106,106,%s (%s),%s (%s),Stage-2 output (best sentence only):
107,107,मैं तुम्हारे लिए इंतजार कर रहा था कप्तान- शायद आपको कुछ चाय पसंद है?,I have been expecting you Captain. Perhaps you would like some tea.,"2) I've been holding out for you, captain - would you care for a cup of tea?  (ranked as the best option)"
108,108,इसमें भी शक नहीं कि खुदा और उसके फरिश्ते पैग़म्बर (और उनकी आल) पर दुरूद भेजते हैं तो ऐ ईमानदारों तुम भी दुरूद भेजते रहो और बराबर सलाम करते रहो,"Allah and His angels praise and venerate the Prophet. Believers, praise and venerate him and pronounce peace upon him in abundance.",4) <english sentence> (if available)
109,109,"नहीं, मैं कुछ के बीच में हूँ.","No, I'm in the middle of something.",I'm stuck between a rock and a hard place.
110,110,16 दिसम्बर की कार्यवाही जिसमें एन. जी.,"The action, 16th of December, where NGOs and small nations and countries, all sorts of people from inside the conference...",Between the devil and the deep blue sea.```python
111,111,फिर तुम अवश्य मरनेवाले हो,"After that, surely, you will die.",<select the most relevant English sentence>
112,112,[पुरुष अपनी मातृभाषा में बोल रहा है],[man speaking native language],Reading books is a great interest.
113,113,# दिखाएँ # पर चला जाता है पृथ्वी बदल जाता है और गर्मियों के सभी # रूप में चला गया,#As the earth turns and the summer's all gone#,1
114,114,तो क्या ये लोग बस क़यामत ही के मुनतज़िर हैं कि उन पर एक बारगी आ जाए तो उसकी निशानियाँ आ चुकी हैं तो जिस वक्त क़यामत उन (के सर) पर आ पहुँचेगी फिर उन्हें नसीहत कहाँ मुफीद हो सकती है,"Do they wait for any thing but the Hour (of change), that it may come upon them suddenly? Its signs have already appeared. How then will they be warned when it has come upon them?","1) They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and nothing can touch them, but their downfall is already written on the wall.  |  They think they are above the law and"
115,115,"""धुन में उस दिन एक चोट आज के रूप में""","""In rhapsody that day As a whiplash today""",2) The pain of that day still echoes today.
116,116,आरंभिक तारीख अवैध है.,Start date invalid.,The proposed start date is invalid.
117,117,"विलियम लाँग ने गूगल और बायडू द्वारा निर्मित कुछ पैरोडी विडियो पोस्ट किये हैं जिनमें गूगल ने बायडू को ""हंड्रेड पॉयज़न"" यानि ज़हरीला पुकारा तो बायडू ने गूगल को विदेशी बाहरी कंपनी कह कर चिढ़ाया।","William Long posted some spoofing videos produced by Google and Baidu, in which, Google called Baidu ""hundred poisons"" and Baidu mocked google as a foreign / alien company (zh).","2) The two companies have been exchanging barbs, with Google calling Baidu ""toxic"" and Baidu calling Google a foreign entity.  #HindiToEnglish #Translation #LinguisticResearch #IdiomTranslation #CulturalNuances #LinguisticAnalysis #LanguageResearch #TranslationStudies #LanguageTranslation #IdiomsInHindi #IdiomsInEnglish #CulturalExchange #LanguageExchange #TranslationServices #LanguageServices #LinguisticServices #LanguageConsulting #TranslationConsulting #LanguageAnalysis #LinguisticAnalysis #LanguageResearch #TranslationResearch #LanguageTranslation #IdiomsTranslation #CulturalTranslation #LanguageCulturalExchange #TranslationCulturalExchange #LanguageLinguisticExchange #TranslationLinguisticExchange #LanguageTranslationServices #TranslationLanguageServices #LinguisticTranslationServices #LanguageLinguisticServices #TranslationCulturalServices #LanguageCulturalServices #LinguisticCulturalServices #LanguageTranslationConsulting #TranslationLanguageConsulting #LinguisticTranslationConsulting  Answer: 2) The two companies have been exchanging barbs, with Google calling Baidu ""toxic"" and Baidu calling Google a foreign entity.  #HindiToEnglish #Translation #LinguisticResearch #IdiomTranslation #CulturalNuances #LinguisticAnalysis #LanguageResearch #TranslationStudies #LanguageTranslation #IdiomsInHindi #IdiomsInEnglish #CulturalExchange #LanguageExchange #TranslationServices #LanguageServices #LinguisticServices #LanguageConsulting #TranslationConsulting #LanguageAnalysis #LinguisticAnalysis #LanguageResearch #TranslationResearch #LanguageTranslation #IdiomsTranslation #CulturalTranslation #LanguageCulturalExchange #TranslationCulturalExchange #LanguageLinguisticExchange #TranslationLinguisticExchange #LanguageTranslationServices #TranslationLanguageServices #LinguisticTranslationServices #LanguageLinguisticServices #TranslationCulturalServices #LanguageCulturalServices #LinguisticCulturalServices #LanguageTranslationConsulting #TranslationLanguageConsulting #LinguisticTranslationConsulting  Answer is: 2) The two companies have been exchanging barbs, with Google calling Baidu ""toxic"" and Baidu calling Google a foreign entity.  #HindiToEnglish #Translation #LinguisticResearch #IdiomTranslation #CulturalNuances #LinguisticAnalysis #LanguageResearch #TranslationStudies #LanguageTranslation #IdiomsInHindi #IdiomsInEnglish #CulturalExchange #LanguageExchange #TranslationServices #LanguageServices"
118,118,यह एक चूहा नहीं है!,It's not a rat!,3) It's not what it seems.
119,119,यूनिकोड (UTF-3_2 LE),Unicode (UTF-3_2 LE),2) Unicode is a character encoding standard that supports a wide range of languages. OR
120,120,मैं आज सुबह तो पागल घर छोड़ दिया.,I left the apartment this morning so mad.,3) I had never met him before.
121,121,"और अल्लाह ने तुम्हारे लिए अपनी पैदा की हुई चीज़ों से छाँवों का प्रबन्ध किया और पहाड़ो में तुम्हारे लिए छिपने के स्थान बनाए और तुम्हें लिबास दिए जो गर्मी से बचाते है और कुछ अन्य वस्त्र भी दिए जो तुम्हारी लड़ाई में तुम्हारे लिए बचाव का काम करते है। इस प्रकार वह तुमपर अपनी नेमत पूरी करता है, ताकि तुम आज्ञाकारी बनो","It is Allah Who made out of the things He created, some things to give you shade; of the hills He made some for your shelter; He made you garments to protect you from heat, and coats of mail to protect you from your (mutual) violence. Thus does He complete His favours on you, that ye may bow to His Will (in Islam).","2) And He has provided you with shade, and made for you places of refuge in the mountains, and has given you garments to protect you from the heat and armor to protect you in battle, so that you may be obedient."
122,122,केस्प्रेड के लिए सीएसवी आयात फ़िल्टरName,CSV Import Filter for KSpread,1) CSV import filter for spreadsheet software
123,123,और निश्चय ही वह स्वयं इसपर गवाह है!,To this he himself shall bear witness.,He is the most reliable person to confirm this.
