,Unnamed: 0,src,true_meaning,predicted
10,10,यह अच्छा है फिल की तरह है?,Is it cool like Phil's?,"When life gives you lemons, make lemonade."
11,11,क्या मौजूदा स्ट्रीम seekable है,Whether the current stream is seekable,1) Can we fast-forward through the current video?
12,12,आप दो अज्ञात पुरुषों इस घर बिन बुलाए दर्ज करें.,You let two unknown men enter this house uninvited.,2) Unannounced guests are at the door.
13,13,यह पूरी स्थिति पूरी तरह से गड़बड़ है.,This whole situation is completely fucked.,1) The entire situation is a complete mess.
14,14,गूगल टाक होम नाम 3,Google Talk Home Name 3,4) The third version of Google's messaging app.
15,15,सभी कैदी लॉकडाउन के लिए रिपोर्ट करो.,All prisoners report for Lockdown.,Candidates: <list the other English sentences>
16,16,जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे,"Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?","4) They have not considered that the earth and the sky were locked up in a state of confinement, so we set them free and brought forth life from death."
17,17,"आप ठीक हो जाएगा रहे हैं, अरे नहीं;",Turn the siren off.,Definition: <define the Hindi sentence>
18,18,नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO],Name:,Take a break every now and then.
19,19,हम एक अस्पताल जाना चाहिए।,We should go to a hospital.,We should head to the emergency room. 4) We have to go to the doctor. 5) We need to see a doctor. 6) We have to get medical help. 7) We should go to the hospital. 8) We need to get treated. 9) We have to visit the doctor. 10) We need to get medical care. 11) We have to go to the hospital. 12) We need to see a specialist. 13) We have to get medical assistance. 14) We should visit the doctor. 15) We need to get medical treatment. 16) We have to go to the doctor. 17) We need to get medical help. 18) We have to visit the hospital. 19) We need to get medical care. 20) We have to see a doctor. 21) We need to get medical treatment. 22) We have to visit the doctor. 23) We need to get medical assistance. 24) We have to see a specialist. 25) We need to get medical care. 26) We have to go to the hospital. 27) We need to get medical attention. 28) We have to visit the doctor. 29) We need to get medical help. 30) We have to see a doctor. 31) We need to get medical assistance. 32) We have to visit the hospital. 33) We need to get medical treatment. 34) We have to see a specialist. 35) We need to get medical care. 36) We have to go to the doctor. 37) We need to get medical help. 38) We have to visit the hospital. 39) We need to get medical attention. 40) We have to see a doctor. 41) We need to get medical assistance.
20,20,तो तुम्हारी योजना क्या है?,Whoa! So... What is your...,What's your plan?```python
21,21,मैं इसे पीने के लिए नहीं जा रहा हूँ।,I'm not going to drink it.,I'm not going to drink it.
22,22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,"2) People who speak ill of you say that the Prophet lied about God, but if he had lied, God would have sealed your hearts so that you could not speak."
23,23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?",```
24,24,- यहाँ नहीं नहीं!,- No. Not here!,1) It's not going to happen.
25,25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",2) She will draw them closer to herself.
26,26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,1: <select the first English sentence>
27,27,MURPH:,MURPH:,A jack-of-all-trades is a master of none.
28,28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,1
29,29,गाढ़ा,Bold,2) He's such a moron for not checking the expiration date on the milk.
30,30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,4) I'm ready to say the words for you.
31,31,कॉन्फ़िगर संकुल,Configure external packages,A collection of packages.
32,32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.",Any person who is ready to call anyone in any situation
33,33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.",2) You reap what you sow.
34,34,ये तो सठीया गए हैं,Ignore him. He's senile.,<select the most relevant English sentence>
35,35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',Explanation: <provide a brief explanation for the selected sentence>
36,36,EMAIL OF TRANSLATORS,Your names,Alternatives: <list the other English sentences that are somewhat relevant>  |
37,37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,3
38,38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.",Stage-1: <definition + candidates>
39,39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""",Stage-1 output (definition + candidates):
40,40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,3) The disc has no hits.
41,41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",Definition: <definition of the Hindi sentence>
42,42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,```
43,43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,He was willing to go to any length to achieve his goals.
44,44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,Definition: <define the Hindi sentence in English>
45,45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,Stage-2 output:
46,46,मैं नहीं जानता.,I don't know.,1) I'm clueless.
47,47,कोरियाई (_UHC),Korean (_UHC),A stranger in a strange land
48,48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,1
49,49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’",1
50,50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.",```python
51,51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,Stage-1 output (definition + candidates):
52,52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,"1) Don't mention it, I've got it covered."
53,53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.",2) Every cloud has a silver lining.
54,54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,I have seen people in army camps making a mountain out of a molehill.  //edited
55,55,जोड़ें,Add,"Explanation: <optional, but recommended for clarity>"
56,56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,Give the reins to the next wave of bloggers.
57,57,अगला (_N),_Next,2) The next in line
58,58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,Stage-1 output (definition + candidates):
59,59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.",It is what it is.
60,60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,<select the most relevant English sentence>
61,61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,"2) Wherever he is, it's all the same."
62,62,री-लोड फ़ाइल,Reload current file,Definition: <define the Hindi sentence>
63,63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,3
64,64,आगे बढ़ें,Proceed,2) Press on.  |
65,65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,```python
66,66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,1) <english sentence>
67,67,घड़ीName,Clock,He is a man of letters.
68,68,डंपलिंग दल!,Dumpling Squad!,Stage-2 output (definition + candidates):
69,69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,",1) Do you have any options?
70,70,Yahoo! Japan,Yahoo! Japan,1)
71,71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,I am all mixed up.
72,72,विषय सूची (_C),_Contents,2) Absolutely nothing.
73,73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.",1. <English sentence 1>
74,74,संलग्नक स्मारक,Attachment Reminder,Stage-1 output: <list the other English sentences that are somewhat relevant>
75,75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,Definition: <provide the definition of the Hindi sentence>
76,76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",May the heavens rain down blessings upon you.
77,77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,"1) The blank page stares back at the writer.  Explanation: The Hindi sentence is about the absence of a song to write on a disc, which is a physical medium. The best English sentence is ""The blank page stares back at the writer"" because it conveys the idea of a blank, empty space that is waiting to be filled with content, much like a blank page in a book or a disc waiting to be written on. The other options do not match the definition as closely.  Stage-2 output (if required): The other options are not relevant to the idea of a physical medium like a disc. Option 2 is about a canvas, which is a different medium altogether, and option 3 is about silence, which is not related to the idea of writing on a disc.  Stage-3 output (if required): N/A.  Stage-4 output (if required): N/A.  Stage-5 output (if required): N/A.  Stage-6 output (if required): N/A.  Stage-7 output (if required): N/A.  Stage-8 output (if required): N/A.  Stage-9 output (if required): N/A.  Stage-10 output (if required): N/A.  Stage-11 output (if required): N/A.  Stage-12 output (if required): N/A.  Stage-13 output (if required): N/A.  Stage-14 output (if required): N/A.  Stage-15 output (if required): N/A.  Stage-16 output (if required): N/A.  Stage-17 output (if required): N/A.  Stage-18 output (if required): N/A.  Stage-19 output (if required): N/A.  Stage-20 output (if required): N/A.  Stage-21 output (if required): N/A.  Stage-22 output (if required): N/A.  Stage-23 output (if required): N/A.  Stage-24 output (if required): N/A.  Stage-25 output (if required): N/A.  Stage-26 output (if required): N/A.  Stage-27 output (if required): N/A.  Stage-28 output (if required): N/A.  Stage-29 output (if required): N/A."
78,78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,"Occasionally, I think life is a breeze, but then I realize it's a real challenge."
79,79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,The program was not terminated due to a single error: %s.
80,80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,"Alternatives: <list the next best alternatives, if any>  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives: 1,2  Answer: Best: 3 Alternatives"
81,81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.",He discovered the door ajar and spotted a deranged woman in the tub.
82,82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.",1) You've finally come into your own as a dashing young fellow.
83,83,और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.,And I don't want to work with you.,<select the most relevant English sentence>
84,84,बैटरी चेतावनी स्तर पर हैComment,Battery at warning level,4) The battery is running low.  ## Step 1: Understand the Hindi sentence
85,85,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए",Let me hear a massive cheer for getting Climate Camp 2009 started!,2
86,86,छवि (_I),_Image,2) A person's public image.
87,87,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,1) To tell an old story again.
88,88,तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है,"Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.",4) <optional more sentences>
89,89,"और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,","""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-",```python
90,90,अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।,"If Hasan Khan's security has been compromised, then it is a very serious matter.","2) If our country's leaders have to resign, it will be a major overhaul."
91,91,(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे,"He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.",```python
92,92,तुम्हारे रंग लग गया है.,You got paint on you.,Stage-1 output: <definition + candidates>
93,93,"नमस्ते, मेरा नाम डिक हैलोरन है.","Hello, my name is Dick Hallorann.",4) <english sentence> (if available)
94,94,"हम जानते है जो कुछ वे कहते है, तुम उनपर कोई ज़बरदस्ती करनेवाले तो हो नहीं। अतः तुम क़ुरआन के द्वारा उसे नसीहत करो जो हमारी चेतावनी से डरे","We are the best Knower of that which they say, and thou art not over them over them tyrant. Wherefore admonish thou by the Qur'an him who feareth My threat.",Stage-1: <list the generated candidates>
95,95,भैरवा!,Bhairava!,<select the most relevant English sentence>
96,96,यदि मेरे पिता अब मुझे देख सकता था...,If my dad could see me now...,1
97,97,15मिनटमेंTet केऑफ़लाइन,Tet's offline in 15 minutes.,2) On the phone with a boss.  ```python
98,98,..that हम बेकार लड़के के बजाय एक लड़की के साथ धन्य हो जा रहे हैं।,..that we're going to be blessed with a girl instead of useless boys.,We are grateful to have a daughter instead of a son.
99,99,जोड़ें (d),Add,Candidates: <list the other similar English sentences>
100,100,मैं अपने बच्चे है.,L have your child.,I'm a father/mother.
101,101,दोनों नाकारा लोगों को दरवाज़ा दिखाया गया... और आए दो और नाकारा लोग।,"Tweedledee and Tweedledum went out the door, and in came Tweedle Dumb and Dumber.",Stage-1 output (definition + candidates):
102,102,और प्रातःकाल और सन्ध्या समय उसकी तसबीह करते रहो -,And glorify His Praises morning and afternoon [the early morning (Fajr) and 'Asr prayers].,2) Praise the Lord in the morning and at night.
103,103,2O लाख पाउंड.,2O million pounds.,<select the most relevant English sentence>
104,104,"आकाशों और धरती का रब, सिंहासन का स्वामी, उससे महान और उच्च है जो वे बयान करते है।""","Exaltations be to the Lord of the heavens and the earth, the Lord of the Throne, above that which they describe'",Definition: <definition of the Hindi sentence>
105,105,- तुम्हें अकेले रहना चाहिए!,- You need a time-out!,"Leave me to my own devices.  (Note: The original sentence is a command, not a suggestion. The English sentences are more polite and less direct.)"
106,106,%s (%s),%s (%s),To eat without earning.
107,107,मैं तुम्हारे लिए इंतजार कर रहा था कप्तान- शायद आपको कुछ चाय पसंद है?,I have been expecting you Captain. Perhaps you would like some tea.,"2) I've been expecting you, sir - may I offer you a cup of tea?  (This sentence conveys a sense of politeness and courtesy, and is similar in tone and meaning to the Hindi idiom. It also uses the term ""sir"" to show respect and deference, which is similar to the use of ""कप्तान"" in the Hindi idiom.)  (Note: This is the best match among the options given, but it's not a perfect translation. A more accurate translation would be ""I was waiting for you, sir - perhaps you'd like some tea?"", which is not among the options.)"
108,108,इसमें भी शक नहीं कि खुदा और उसके फरिश्ते पैग़म्बर (और उनकी आल) पर दुरूद भेजते हैं तो ऐ ईमानदारों तुम भी दुरूद भेजते रहो और बराबर सलाम करते रहो,"Allah and His angels praise and venerate the Prophet. Believers, praise and venerate him and pronounce peace upon him in abundance.",1
109,109,"नहीं, मैं कुछ के बीच में हूँ.","No, I'm in the middle of something.",1) I'm stuck between a rock and a hard place. OR
110,110,16 दिसम्बर की कार्यवाही जिसमें एन. जी.,"The action, 16th of December, where NGOs and small nations and countries, all sorts of people from inside the conference...",4) The December 16 incident in which N. G. was involved.
111,111,फिर तुम अवश्य मरनेवाले हो,"After that, surely, you will die.",Definition: <definition of the Hindi sentence>
112,112,[पुरुष अपनी मातृभाषा में बोल रहा है],[man speaking native language],The man is speaking in his native language.
113,113,# दिखाएँ # पर चला जाता है पृथ्वी बदल जाता है और गर्मियों के सभी # रूप में चला गया,#As the earth turns and the summer's all gone#,The world has changed and all signs of summer are gone.
114,114,तो क्या ये लोग बस क़यामत ही के मुनतज़िर हैं कि उन पर एक बारगी आ जाए तो उसकी निशानियाँ आ चुकी हैं तो जिस वक्त क़यामत उन (के सर) पर आ पहुँचेगी फिर उन्हें नसीहत कहाँ मुफीद हो सकती है,"Do they wait for any thing but the Hour (of change), that it may come upon them suddenly? Its signs have already appeared. How then will they be warned when it has come upon them?",1) Are the governments here willing to learn and sacrifice themselves for a few days?
115,115,"""धुन में उस दिन एक चोट आज के रूप में""","""In rhapsody that day As a whiplash today""",2) The hurt of that day still lingers today.
116,116,आरंभिक तारीख अवैध है.,Start date invalid.,```python
117,117,"विलियम लाँग ने गूगल और बायडू द्वारा निर्मित कुछ पैरोडी विडियो पोस्ट किये हैं जिनमें गूगल ने बायडू को ""हंड्रेड पॉयज़न"" यानि ज़हरीला पुकारा तो बायडू ने गूगल को विदेशी बाहरी कंपनी कह कर चिढ़ाया।","William Long posted some spoofing videos produced by Google and Baidu, in which, Google called Baidu ""hundred poisons"" and Baidu mocked google as a foreign / alien company (zh).","1) Google and Baidu have been engaged in a war of words, with each side trading insults.  (Note: ""war of words"" is a common idiomatic expression for a heated exchange of insults or arguments)"
118,118,यह एक चूहा नहीं है!,It's not a rat!,```python
119,119,यूनिकोड (UTF-3_2 LE),Unicode (UTF-3_2 LE),2) To call upon their name
120,120,मैं आज सुबह तो पागल घर छोड़ दिया.,I left the apartment this morning so mad.,Definition: <definition of the Hindi sentence>
121,121,"और अल्लाह ने तुम्हारे लिए अपनी पैदा की हुई चीज़ों से छाँवों का प्रबन्ध किया और पहाड़ो में तुम्हारे लिए छिपने के स्थान बनाए और तुम्हें लिबास दिए जो गर्मी से बचाते है और कुछ अन्य वस्त्र भी दिए जो तुम्हारी लड़ाई में तुम्हारे लिए बचाव का काम करते है। इस प्रकार वह तुमपर अपनी नेमत पूरी करता है, ताकि तुम आज्ञाकारी बनो","It is Allah Who made out of the things He created, some things to give you shade; of the hills He made some for your shelter; He made you garments to protect you from heat, and coats of mail to protect you from your (mutual) violence. Thus does He complete His favours on you, that ye may bow to His Will (in Islam).",1) God has provided for you the means of protection and comfort.
122,122,केस्प्रेड के लिए सीएसवी आयात फ़िल्टरName,CSV Import Filter for KSpread,3) Kasper's CSV import filter.
123,123,और निश्चय ही वह स्वयं इसपर गवाह है!,To this he himself shall bear witness.,1) <english sentence>
124,124,(ऐ रसूल) तुम उनसे कह दो कि अगर खुदा तुम्हारे साथ बुराई का इरादा कर बैठे तो तुम्हें उसके (अज़ाब) से कौन ऐसा है जो बचाए या भलाई ही करना चाहे (तो कौन रोक सकता है) और ये लोग खुदा के सिवा न तो किसी को अपना सरपरस्त पाएँगे और न मद्दगार,"Say, “Who is it who will shield you from God, if He intends adversity for you, or intends mercy for you?” Besides God, they will find for themselves neither friend nor helper.",2
125,125,कैसे एक शेर में प्राप्त करता है बाथरूम?,How does a tiger get in the bathroom?,"4) <optional fourth sentence>  # If there are more than one sentence to choose from, select the most relevant one. If there is only one sentence, select it. If there are no sentences, write ""None"". If there is a fourth sentence, write it. If there is no fourth sentence, write ""None"".  # If there are more than one sentence to choose from, select the most relevant one. If there is only one sentence, select it. If there are no sentences, write ""None"". If there is a fourth sentence, write it. If there is no fourth sentence, write ""None"".  # If there are more than one sentence to choose from, select the most relevant one. If there is only one sentence, select it. If there are no sentences, write ""None"". If there is a fourth sentence, write it. If there is no fourth sentence, write ""None"".  # If there are more than one sentence to choose from, select the most relevant one. If there is only one sentence, select it. If there are no sentences, write ""None"". If there is a fourth sentence, write it. If there is no fourth sentence, write ""None"".  # If there are more than one sentence to choose from, select the most relevant one. If there is only one sentence, select it. If there are no sentences, write ""None"". If there is a fourth sentence, write it. If there is no fourth sentence, write ""None"".  # If there are more than one sentence to choose from, select the most relevant one. If there is only one sentence, select it. If there are no sentences, write ""None"". If there is a fourth sentence, write it. If there is no fourth sentence, write ""None"".  # If there are more than one sentence to choose from, select the most relevant one. If there is only one sentence, select it. If there are no sentences, write ""None"". If there is a fourth sentence, write it. If there is no fourth sentence, write ""None"".  # If there are more than one sentence to choose from, select the most relevant one. If there is only one sentence, select it. If there are no sentences, write ""None"". If there is a fourth sentence, write it. If there is no fourth sentence, write ""None"".  # If there are more than one sentence to choose from, select the most relevant one. If there is only one sentence"
126,126,“%s” गुण,“%s” Properties,The best features
