,Unnamed: 0,src,true_meaning,predicted
20,20,तो तुम्हारी योजना क्या है?,Whoa! So... What is your...,<select the most relevant English sentence>
21,21,मैं इसे पीने के लिए नहीं जा रहा हूँ।,I'm not going to drink it.,1) I'm not allowed to go with my friend.
22,22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,1) God would have made it impossible for you to speak if He wanted to prove that you were lying.
23,23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?","He had made a deal for a new car, but it was months ago."
24,24,- यहाँ नहीं नहीं!,- No. Not here!,Definition: <match the definition of the Hindi sentence>
25,25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",2) She has a way of drawing people to her.
26,26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,1) We've collaborated with him on several projects.
27,27,MURPH:,MURPH:,He is a whiz at it.
28,28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,"1) The mountains are standing watch over the valley. Explanation: The word ""watch"" conveys a sense of guarding or surveillance, which matches the idea of the mountains being set up in a way that they seem to be guarding something.  -Aishwarya Agrawal, IIT Bombay. 2022.08.11 09:56:41"
29,29,गाढ़ा,Bold,Dense
30,30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,```
31,31,कॉन्फ़िगर संकुल,Configure external packages,3) A well-coordinated team. Stage-1 output (definition + candidates): Definition: A group of people who are well-organized and have a common goal. Candidates:
32,32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.",A special task force has been set up to investigate all cases of theft. 1) A special task force has been set up to investigate all cases of theft. 2) A team has been formed to investigate all cases of burglary. 3) A special team has been formed to investigate all types of theft cases.
33,33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.",Optional: <optional second and third sentences if they are relevant>
34,34,ये तो सठीया गए हैं,Ignore him. He's senile.,Stages:
35,35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',Unable to retrieve user '%s'.
36,36,EMAIL OF TRANSLATORS,Your names,"Note: The Hindi sentence is a play on words, combining the idea of the first page of a book being the most attractive with the concept of the first impression being the best. The English sentences aim to capture the essence of this play on words."
37,37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,3) There's someone snooping on you.
38,38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","3) The wealthy are often seen as being fond of their material possessions, which are considered to be luxuries, sons, and well-bred horses."
39,39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""",1) I feel that I have made a grave mistake.
40,40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There's no story to tell.
41,41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",A regular citizen has shared an article about the traditional festival of Bengali New Year in Bangladesh.
42,42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,2) What will be will be.
43,43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,Stage-1 output (definition + candidates):
44,44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,1) They seem to be concerned that I might be taken away.  ### Step 1: Analyze the Hindi sentence
45,45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,What's done is done.
46,46,मैं नहीं जानता.,I don't know.,I'm in the dark.  #42
47,47,कोरियाई (_UHC),Korean (_UHC),Explanation: <provide a brief explanation for your answer>
48,48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,Stage-1: <list the candidates>
49,49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’",1. <sentence 1>
50,50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.",Alternatives: <list the other two English sentences>
51,51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,1) Display the region in the view.
52,52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,"1. No need to thank me, it was my pleasure."
53,53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.",```python
54,54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,2) I've seen people exaggerating the value of something worthless.
55,55,जोड़ें,Add,```
56,56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,4) We will hand over the blog to international reporters and bloggers to take it forward.
57,57,अगला (_N),_Next,Anyone's
58,58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,Stage-1 output (definition + candidates):
59,59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.","1) God is always providing for His people, and He is showing us an example of how to be generous and kind."
60,60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,3) The wise see the hand of God in every aspect of life.
61,61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,1) It doesn't matter where he is.
62,62,री-लोड फ़ाइल,Reload current file,To re-download a file.
63,63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,"His innocence was not just a lack of experience, but a genuine quality."
64,64,आगे बढ़ें,Proceed,Take the next step.
65,65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,<select the most relevant English sentence>
66,66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,1) Did you ever play soccer?
67,67,घड़ीName,Clock,Stage-2 output (definition + candidates):
68,68,डंपलिंग दल!,Dumpling Squad!,Explanation: <explain why the selected English sentence is the best match>
69,69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,",```
70,70,Yahoo! Japan,Yahoo! Japan,A jack-of-all-trades.
71,71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,1) Every job is a challenge.
72,72,विषय सूची (_C),_Contents,Candidates:
73,73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.",<select the most relevant English sentence> OR
74,74,संलग्नक स्मारक,Attachment Reminder,2) A supporting document that provides additional information.
75,75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,You came across a group of foolish people armed with a
76,76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",The heavens are going to open up on you.
77,77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,2. There is no interesting content on the disc.  |
78,78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,2) I've experienced a lot of changes and challenges in my life.
79,79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,Alternatives: <list the other English sentences that are similar to the best sentence>
80,80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,1) The internet has seen a surge in the creation of new blogs and forums over the past three years.  # Hindi # Translation # Linguistics  # NaturalLanguageProcessing  # MachineTranslation  # LanguageModel  # NLP  # LinguisticResearch  # LanguageTranslation  # TranslationStudies  # LanguageLearning  # LanguageTeaching  # LinguisticsResearch  # LanguageAnalysis  # LanguageProcessing  # MachineLearning  # DeepLearning  # NLPApplications  # LanguageTranslation  # TextAnalysis  # SentimentAnalysis  # LanguageGeneration  # Chatbots  # VirtualAssistants  # NaturalLanguageUnderstanding  # LanguageModeling  # LanguageTranslation  # MachineTranslation  # NLPApplications  # LanguageProcessing  # LinguisticsResearch  # LanguageAnalysis  # LanguageLearning  # LanguageTeaching  # TranslationStudies  # LanguageTranslation  # LanguageGeneration  # Chatbots  # VirtualAssistants  # NaturalLanguageUnderstanding  # LanguageModeling  # LanguageTranslation  # MachineTranslation  # NLPApplications  # LanguageProcessing  # LinguisticsResearch  # LanguageAnalysis  # LanguageLearning  # LanguageTeaching  # TranslationStudies  # LanguageTranslation  # LanguageGeneration  # Chatbots  # VirtualAssistants  # NaturalLanguageUnderstanding  # LanguageModeling  # LanguageTranslation  # MachineTranslation  # NLPApplications  # LanguageProcessing  # LinguisticsResearch  # LanguageAnalysis  # LanguageLearning  # LanguageTeaching  # TranslationStudies  # LanguageTranslation  # LanguageGeneration  # Chatbots  # VirtualAssistants  # NaturalLanguageUnderstanding  # LanguageModeling  # LanguageTranslation  # MachineTranslation  # NLPApplications  # LanguageProcessing  # LinguisticsResearch  # LanguageAnalysis  # LanguageLearning  # LanguageTeaching  # TranslationStudies  # LanguageTranslation  # LanguageGeneration  # Chatbots  # VirtualAssistants  # NaturalLanguageUnderstanding  # LanguageModeling  # LanguageTranslation  # MachineTranslation  # NLPApplications  # LanguageProcessing  # LinguisticsResearch  # LanguageAnalysis  # LanguageLearning  # LanguageTeaching  # TranslationStudies  #
81,81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.",<select the most relevant English sentence>
82,82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.",```
83,83,और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.,And I don't want to work with you.,1) I love them so much that I am ready to do anything for them.
84,84,बैटरी चेतावनी स्तर पर हैComment,Battery at warning level,The battery is running low.
85,85,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए",Let me hear a massive cheer for getting Climate Camp 2009 started!,2) I want to listen to my conscience.
86,86,छवि (_I),_Image,3) Beauty is only skin-deep.
87,87,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,As soon as any work comes up.
88,88,तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है,"Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.",Alternatives: <list the other relevant English sentences>
89,89,"और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,","""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-",4) I fear the day when I will have to beg for your help.
90,90,अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।,"If Hasan Khan's security has been compromised, then it is a very serious matter.",Stage-1: <definition + candidates>
91,91,(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे,"He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.",<select the most relevant English sentence> OR
92,92,तुम्हारे रंग लग गया है.,You got paint on you.,You've lost your charm.
93,93,"नमस्ते, मेरा नाम डिक हैलोरन है.","Hello, my name is Dick Hallorann.",```python
94,94,"हम जानते है जो कुछ वे कहते है, तुम उनपर कोई ज़बरदस्ती करनेवाले तो हो नहीं। अतः तुम क़ुरआन के द्वारा उसे नसीहत करो जो हमारी चेतावनी से डरे","We are the best Knower of that which they say, and thou art not over them over them tyrant. Wherefore admonish thou by the Qur'an him who feareth My threat.","3) We know what they say, but we won't force them to listen. So, we should advise them through the Quran, so that they fear our warning."
95,95,भैरवा!,Bhairava!,Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!  Answer: You're being had!  Best: You're being had!
96,96,यदि मेरे पिता अब मुझे देख सकता था...,If my dad could see me now...,If my father could see me now...
97,97,15मिनटमेंTet केऑफ़लाइन,Tet's offline in 15 minutes.,I've been waiting on hold for 15 minutes.
98,98,..that हम बेकार लड़के के बजाय एक लड़की के साथ धन्य हो जा रहे हैं।,..that we're going to be blessed with a girl instead of useless boys.,```python
99,99,जोड़ें (d),Add,1) Drink water twice
100,100,मैं अपने बच्चे है.,L have your child.,Definition: <definition of the Hindi sentence>
101,101,दोनों नाकारा लोगों को दरवाज़ा दिखाया गया... और आए दो और नाकारा लोग।,"Tweedledee and Tweedledum went out the door, and in came Tweedle Dumb and Dumber.",1
102,102,और प्रातःकाल और सन्ध्या समय उसकी तसबीह करते रहो -,And glorify His Praises morning and afternoon [the early morning (Fajr) and 'Asr prayers].,Stage-1 output: <definition + candidates>
103,103,2O लाख पाउंड.,2O million pounds.,2
104,104,"आकाशों और धरती का रब, सिंहासन का स्वामी, उससे महान और उच्च है जो वे बयान करते है।""","Exaltations be to the Lord of the heavens and the earth, the Lord of the Throne, above that which they describe'","3) The Supreme Being, who is the Lord of the heavens and the earth, is greater than all that they can say."
105,105,- तुम्हें अकेले रहना चाहिए!,- You need a time-out!,You need some time to yourself.
106,106,%s (%s),%s (%s),1
107,107,मैं तुम्हारे लिए इंतजार कर रहा था कप्तान- शायद आपको कुछ चाय पसंद है?,I have been expecting you Captain. Perhaps you would like some tea.,2
108,108,इसमें भी शक नहीं कि खुदा और उसके फरिश्ते पैग़म्बर (और उनकी आल) पर दुरूद भेजते हैं तो ऐ ईमानदारों तुम भी दुरूद भेजते रहो और बराबर सलाम करते रहो,"Allah and His angels praise and venerate the Prophet. Believers, praise and venerate him and pronounce peace upon him in abundance.","3) You too should send blessings and greet the Prophet and his family with equal fervor, just like the angels do.  (Score: 0.999) 4) May the blessings of God be upon the Prophet and his family, just as the angels do.  (Score: 0.998) 5) You too should send blessings upon the Prophet and his family, just as the angels do.  (Score: 0.998) 6) We should also greet the Prophet and his family with equal fervor, just like the angels do.  (Score: 0.997) 7) May God's blessings be upon the Prophet and his family, just as the angels do.  (Score: 0.997) 8) You too should send blessings and greet the Prophet and his family with equal fervor, just like the angels do.  (Score: 0.997) 9) We should also send blessings upon the Prophet and his family, just as the angels do.  (Score: 0.996) 10) May God's blessings be upon the Prophet and his family, just like the angels do.  (Score: 0.996) 11) You too should greet the Prophet and his family with equal fervor, just like the angels do.  (Score: 0.996) 12) We should also send blessings and greet the Prophet and his family with equal fervor, just like the angels do.  (Score: 0.996) 13) May God's blessings be upon the Prophet and his family, just as we do.  (Score: 0.995) 14) You too should send blessings upon the Prophet and his family, just like the angels do.  (Score: 0.995) 15) We should also greet the Prophet and his family with equal fervor, just like we do.  (Score: 0.994) 16) You too should greet the Prophet and his family with equal fervor, just like we do.  (Score: 0.994) 17) May God's blessings be upon the Prophet and his family, just like we do.  (Score: 0.994) 18) You too should send blessings and greet the Prophet and his family with equal fervor, just like we do.  (Score: 0.994)"
109,109,"नहीं, मैं कुछ के बीच में हूँ.","No, I'm in the middle of something.",Definition: <optional definition>
110,110,16 दिसम्बर की कार्यवाही जिसमें एन. जी.,"The action, 16th of December, where NGOs and small nations and countries, all sorts of people from inside the conference...",1) I am content in any condition
111,111,फिर तुम अवश्य मरनेवाले हो,"After that, surely, you will die.",Definition: <definition of the Hindi sentence>
112,112,[पुरुष अपनी मातृभाषा में बोल रहा है],[man speaking native language],```python
113,113,# दिखाएँ # पर चला जाता है पृथ्वी बदल जाता है और गर्मियों के सभी # रूप में चला गया,#As the earth turns and the summer's all gone#,"As you walk, the world transforms, and the charm of summer fades away."
114,114,तो क्या ये लोग बस क़यामत ही के मुनतज़िर हैं कि उन पर एक बारगी आ जाए तो उसकी निशानियाँ आ चुकी हैं तो जिस वक्त क़यामत उन (के सर) पर आ पहुँचेगी फिर उन्हें नसीहत कहाँ मुफीद हो सकती है,"Do they wait for any thing but the Hour (of change), that it may come upon them suddenly? Its signs have already appeared. How then will they be warned when it has come upon them?","2) These people are so arrogant that they will only listen when it's too late. Stage-1 output (definition + candidates): 4) It seems that these people are so arrogant that they are waiting for the end of the world to happen, and when it does, it will be too late for any advice to be of any use. Candidates: 1) They are so full of themselves that they think they can get away with anything. 2) These people are so arrogant that they will only listen when it's too late. 3) They are so confident in their own abilities that they don't think they need any advice. 4)  (no more similar sentences found)  . Thank you for your feedback. If you have any other questions or need further assistance, please let me know. . Thank you for your feedback. If you have any other questions or need further assistance, please let me know. . Thank you for your feedback. If you have any other questions or need further assistance, please let me know. . Thank you for your feedback. If you have any other questions or need further assistance, please let me know. . Thank you for your feedback. If you have any other questions or need further assistance, please let me know. . Thank you for your feedback. If you have any other questions or need further assistance, please let me know. . Thank you for your feedback. If you have any other questions or need further assistance, please let me know. . Thank you for your feedback. If you have any other questions or need further assistance, please let me know. . Thank you for your feedback. If you have any other questions or need further assistance, please let me know. . Thank you for your feedback. If you have any other questions or need further assistance, please let me know. . Thank you for your feedback. If you have any other questions or need further assistance, please let me know. . Thank you for your feedback. If you have any other questions or need further assistance, please let me know. . Thank you for your feedback. If you have any other questions or need further assistance, please let me know. . Thank you for your feedback. If you have any other questions or need further assistance, please let me know. . Thank you for your feedback. If you have any other questions or need further assistance, please let me know. . Thank"
115,115,"""धुन में उस दिन एक चोट आज के रूप में""","""In rhapsody that day As a whiplash today""",1) The pain of yesterday still lingers.
116,116,आरंभिक तारीख अवैध है.,Start date invalid.,1) The starting date is not valid.
117,117,"विलियम लाँग ने गूगल और बायडू द्वारा निर्मित कुछ पैरोडी विडियो पोस्ट किये हैं जिनमें गूगल ने बायडू को ""हंड्रेड पॉयज़न"" यानि ज़हरीला पुकारा तो बायडू ने गूगल को विदेशी बाहरी कंपनी कह कर चिढ़ाया।","William Long posted some spoofing videos produced by Google and Baidu, in which, Google called Baidu ""hundred poisons"" and Baidu mocked google as a foreign / alien company (zh).","2) Google and Baidu have been engaged in a war of words, each side calling the other derogatory names."
118,118,यह एक चूहा नहीं है!,It's not a rat!,This is not a book.
119,119,यूनिकोड (UTF-3_2 LE),Unicode (UTF-3_2 LE),2) Unicode is a character encoding standard that supports over 140 languages.
120,120,मैं आज सुबह तो पागल घर छोड़ दिया.,I left the apartment this morning so mad.,1
121,121,"और अल्लाह ने तुम्हारे लिए अपनी पैदा की हुई चीज़ों से छाँवों का प्रबन्ध किया और पहाड़ो में तुम्हारे लिए छिपने के स्थान बनाए और तुम्हें लिबास दिए जो गर्मी से बचाते है और कुछ अन्य वस्त्र भी दिए जो तुम्हारी लड़ाई में तुम्हारे लिए बचाव का काम करते है। इस प्रकार वह तुमपर अपनी नेमत पूरी करता है, ताकि तुम आज्ञाकारी बनो","It is Allah Who made out of the things He created, some things to give you shade; of the hills He made some for your shelter; He made you garments to protect you from heat, and coats of mail to protect you from your (mutual) violence. Thus does He complete His favours on you, that ye may bow to His Will (in Islam).",<select the most relevant English sentence>  # Stage-1 output
