src,true_meaning,literal_translation,predicted
满招损，谦受益,One loses by pride and gains by modesty,"Full of losses, modest benefits","Overestimating oneself brings harm, while being humble brings benefit."
满城风雨,Become the talk of the town,Wind and rain all over the city,"The idiom 满城风雨 can be translated as ""a great deal of talk or news has spread throughout the city"" in natural English."
泼妇骂街,Like a shrew shouting abuse in the street,Vixen scolding the street,"A woman who is vulgar and uneducated, often using profanity and making inappropriate comments in public places, such as in the street."
滥竽充数,Just to fill up a vacancy,Excessive use of data,滥竽充数 (làn yú chōng shù) -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数 -滥竽充数
火上加油,Add fuel to the flames (or fire),Pour oil on the flame,Add fuel to the fire.
火树银花,A display of fireworks and a sea of lanterns (on a festival night),Fire tree silver flower,Fire trees and silver flowers do not have a night sky.
乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,Uwu Xiansheng
烈火见真金,True blue will never stain,Fire sees real gold,"In a fire, only the gold remains."
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,To provide warmth and support.
无米之炊,Make bricks without straw,Cooking without rice,"Cooking without rice"" or ""Cooking without rice to eat"
无风不起浪,Theres no smoke without fire,"No wind, no wave",No wind does not rise waves.
无风起浪,Make trouble out of nothing,No wind and waves,"The idiom ""无风起浪"" can be translated as ""without wind, waves rise"" in English."
无敌于天下,Unmatched anywhere in the world,Invincible in the world,"The idiom ""无敌于天下"" is a Chinese expression that means someone or something is unbeatable or invincible. It is often used to describe someone or something that is exceptional and cannot be matched by anyone or anything else. The idiom is derived from the concept of ""无敌"" (wú dí), which means ""without equal"" or ""without match."
无功受禄,Get a reward without deserving it,Reward without merit,"No merit, no reward."
无计可施,Utterly without resources,Nothing can be done,I have no idea what to do.
无济于事,Useless,To no avail,"The idiom ""无济于事"" is translated as ""It's useless"" in English."
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,"The idiom ""无事不登三宝殿"" means ""nothing happens unless it's important."
无事生非,Create problems where none exists,Much Ado About Nothing,No cause to create trouble
无所适从,With no definite plan to follow,At a loss,No place to turn to
无恶不作,Commit all manner of crimes,Do no evil,No evil is not done
无以复加,In the extreme,Can't be added,There is nothing more to add
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",A tree without a root
无缘无故,For no reason at all,For no reason,"without cause"" or ""without reason"
无庸赘述,It's unnecessary to go into details,Needless to say,No need to elaborate or explain.
烟消云散,Disappear in a flash,Disappear into smoke,"烟消云散 (yān xiāo yún sàn) is an idiom that means ""to disappear or vanish like smoke and clouds."" It is used to describe the sudden and complete disappearance of something, often referring to the end of a situation or a problem."
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,"The idiom ""煮鹤焚琴"" (zhǔ hè fén qín) is used to describe someone who is overly critical or harsh, often to the point of being destructive. It suggests that the person is so focused on finding flaws or issues that they end up destroying or wasting something valuable."
照猫画虎,Imitate,Draw cats and tigers,Draw a tiger after a cat
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other","Lonely and isolated, with only my shadow to console me."
煽风点火,Instigate,Fan the flames,煽风点火 means to stir up trouble or create conflict. It implies that someone is intentionally causing discord or starting a fight.
熟视无睹,Ignore,Turn a blind eye,"I've seen it a thousand times, but it still doesn't bother me."
燕巢幕上,Precarious,Swallow's Nest on the Curtain,The nest of the swallow is on the curtain.
争权夺利,Scramble for power and profit,Scramble for power,"The natural English translation of ""争权夺利"" is ""power struggle""."
争长论短,Squabble,Debating long and short,"The phrase ""争长论短"" can be translated as ""argue about who is better"" or ""compare and argue about superiority."
为民请命,Plead in the name of the people,Pray for the people,To speak on behalf of the people and defend their interests.
为非作歹,Break the law,To do evil,Do evil and make trouble.
为富不仁,Be rich and cruel,For the rich,"The idiom ""为富不仁"" means to be unkind to the rich. It implies that those who are wealthy are often unkind or cruel to others. The idiom suggests that the wealthy have no regard for the well-being of others, and are only concerned with their own interests."
为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,To give wings to a tiger.
为虎作伥,Help a villain do evil,Play for the tiger,To be a伥 for the tiger
为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,"The idiom ""为丛驱雀"" is not a common English idiom, and it does not have a direct equivalent in English. It is used to describe someone who is constantly trying to get rid of others, often in a negative or aggressive manner."
为所欲为,Have (or get) one's own way,Do whatever you want,To do as one pleases
为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,"To create a deep and dangerous environment, people or animals will leave or be driven away."
墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"The wall falls, and everyone pushes."
片甲不留,The army is completely wiped out,No armor left,"The idiom 片甲不留 means ""not leaving a single piece of armor,"" which can be translated as ""completely defeated"" or ""defeated without a trace."
片瓦无存,Be razed to the ground,No tiles left,Nothing is left standing
牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,The conversation is not relevant to the topic at hand.
牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,牛鬼蛇神 (niú guǐ shé shén)
牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,"The idiom ""牵一发而动全身"" can be translated to English as ""One small action can have a big impact."
狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,The dog is desperate and will take extreme measures to escape.
狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,"The situation was so ridiculous, it was like dog blood spurted from the head."
狐假虎威,Take advantage of the influence of others,Fox fake tiger power,Fox Leaps on Tiger's Back
狐群狗党,A gang of scoundrels,Fox and Dog Party,Foxes and dogs form a group.
狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,Cunning Rabbit Three Holes
狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,"In narrow paths, the brave one wins."
独霸一方,Be a local despot,Dominate one side,Dominating one's territory alone.
独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,A single tree cannot form a forest.
独夫民贼,Autocrat and traitor to the people,Single husband and thief,"The idiom ""独夫民贼"" refers to a leader who is hated by the people and is seen as a threat to the nation."
独占鳌头,Head the list of successful candidates,Come out on top,"独占鳌头 means ""to be the first"" or ""to be the top"" in English. It is often used to describe someone who has won a competition or contest and is the top winner."
率由旧章,Follow the beaten track,Rate by old chapter,Follow the old rules
玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",You can't make a diamond out of coal without grinding it.
玩火自焚,Whoever plays with fire gets burnt,Play with fire,"The literal English translation of ""玩火自焚"" is ""to play with fire and burn oneself."
珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,"The idiom 珠圆玉润 describes something that is perfectly shaped and polished, like a round pearl and a smooth jade."
班门弄斧,Show off in the presence of an old hand,Ban door axe,班门弄斧 (bān mén nòng fǔ)
瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,"Even if there are flaws, they do not overshadow the virtues."
瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,"The idiom 瑕瑜互见 means that both strengths and weaknesses are present in a person or thing. It suggests that there is no perfect entity, and that everyone or everything has both good and bad aspects."
瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,Precious snow foretells a bountiful year.
璞玉浑金,Unadorned beauty,Raw jade and gold,璞玉浑金 (pǔ yù hún jīn)
瓜田李下,Be found in a suspicious position,Melon Field Lixia,Avoiding suspicion and embarrassment in the fields of melons and leeks.
瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,A pot with a loud bell or drum
瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A turtle in a pot.
瓮中捉鳖,A sure catch,Catching turtle in urn,"In a pot, catch a turtle."
甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,To bow down to someone's inferiority.
甘之如饴,Gladly endure hardships,Sweet as candy,"I love this job so much, it's sweet as honey."
甚嚣尘上,Making a lot of noise,All over the place,The noise was so loud that it was very annoying and made it hard to concentrate.
生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,"Once a decision is made, it cannot be reversed."
生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in times of hardship, die in times of comfort."
用兵如神,Be a superb military commander,Use soldiers like gods,"He's a real military genius, using tactics like a god."
男盗女娼,Behave like thieves and whores,Male thief female prostitute,A male thief and a female prostitute.
留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope","Keep the green mountain alive, there's no need to worry about not having firewood to burn."
毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,"The phrase 毕其功于一役 is a Chinese idiom that means to try to accomplish everything at once, often leading to failure or exhaustion."
画饼充饥,Feed on illusions,Painting cake to satisfy hunger,To draw a cake to quench hunger
画虎类狗,Attempting more than one has ability for,Drawing tiger dog,"To imitate or copy someone else's style or behavior, often in a clumsy or unconvincing way."
当机立断,Decide on the moment (or on the spot),Make a prompt decision,Make a quick decision when the opportunity arises.
当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son","The person in charge is confused, while the bystander sees clearly."
当场出丑,Make a spectacle of oneself,Embarrassed on the spot,当场出丑
当仁不让,Not decline to shoulder a responsibility,Do your part,"When it comes to righteousness, one does not yield."
当耳边风,Turn a deaf ear to,When the wind blows,To be heard but not taken seriously.
叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,"He's always trying to add layers upon layers, it's like he's stacking up beds on top of each other."
疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"The idiom 疾风知劲草 (jí fēng zhī jìn cǎo) translates to ""A sudden wind reveals the strength of the grass"" in English, which means that only those who are strong and resilient can withstand sudden and severe situations."
疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,Hate evil with the same intensity as one would hate an enemy.
病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,"The phrase ""to resort to desperate measures or seek help from anyone, regardless of their expertise or credibility, when one is in dire straits"" captures the essence of the idiom ""病急乱投医"" in a natural and idiomatic way."
病从口入,Illness finds its way in by the mouth,Disease from the mouth,Keep it terse and faithful to each component.
癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A hagfish wants to eat swan meat.
登峰造极,Reach the summit,Reach the pinnacle,"The literal English translation of ""登峰造极"" is ""To reach the peak and surpass it."
登堂入室,Pass through the hall into the inner chamber,Entering the room,"The literal translation of ""登堂入室"" is ""To enter the room and the room,"" which is not a natural English phrase. However, the idiomatic meaning of ""登堂入室"" is ""to achieve a high level of proficiency or expertise in a particular field or subject,"" which is a natural English phrase."
发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,"- ""Keep it terse and faithful to each component."
白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A white jade with a slight flaw
白头偕老,Remain a devoted couple to the end of their lives,Grow old together,白头偕老 (bái tóu xié lǎo)
白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,白日见鬼 (bái rì jiàn guǐ) is used to describe someone who believes in ghosts or supernatural phenomena and experiences them in their daily life.
百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,Hundred steps piercing the arrow
百废俱兴,Full-scale reconstruction is under way,Everything is booming,"The idiom 百废俱兴 (bǎi fèi jù xīng) means that everything is being revived or brought back to life, indicating a sense of renewal and progress."
百读不厌,Be worth reading a hundred times,Never tire of reading,"The idiom 百读不厌 (bǎi dú bù yàn) can be translated into English as ""read it a hundred times and still not get tired of it."
百端待举,A thousand things wait to be done,Waiting for everything,A hundred ends to be raised
百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A hundred years of harmony and unity.
百炼成钢,Be toughened and hardened into steel,Tempered into a steel,"The idiom 百炼成钢 (bǎi liàn chéng gāng) can be translated as ""to be refined through many trials and hardships"" or ""to be strengthened through adversity."
百孔千疮,In a disastrous state,Riddled with gaping wounds,A hundred holes and a thousand cracks.
百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","A hundred flowers bloom, a hundred schools of thought contend."
百战百胜,Invincible,Win every battle,"He is a true master of his craft, winning every battle he faces."
百川归海,All things tend in one direction,A hundred rivers return to the sea,"The idiom 百川归海 (bǎi chuān guī hǎi) means that many small things come together to form a large whole, or that many people or things are united under a common cause."
百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","A hundred-legged worm, dead but not stiff."
百闻不如一见,Seeing is believing,Seeing is better than hearing,A hundred times hearing is not as good as seeing once.
皆大欢喜,Everybody is happy,Everyone is happy,Everyone is happy.
皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,A person's face shows a smile on the outside but their inner thoughts or feelings are not happy or positive.
皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","The idiom ""皮之不存，毛将焉附"" means that if the skin is gone, the hair has nowhere to attach. It's used to describe something that cannot exist without its foundation."
盛名难副,It is hard to live up to a great reputation,Famous is hard to match,"The idiom 盛名难副 can be translated to the English phrase ""great reputation does not match up to the reality"" or ""great fame does not match up to the reality""."
盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,It's hard to decline a great deal of hospitality.
尽力而为,Do one's best,Do your best,尽力而为 (jìn lì ér wéi)
尽心竭力,(do something) with all one's heart,Do my best,尽心竭力 (Jìn xīn jié lì)
尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",Do one's best and accept what happens as fate.
目不转睛,Look with fixed eyes,Keep an eye on,Eyes not moving
目光如炬,Farsighted,Eyes like torches,"To have a keen and penetrating gaze or vision, often used to describe someone who is observant and insightful."
盲人摸象,One-sided view,Blind man touching elephant,Blind men touching an elephant.
盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,Blind man's blind horse
直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Directly express your own opinion.
相辅相成,Supplement each other,Complement each other,"The idiom 相辅相成 (xiāng fǔ xiāng chéng) can be translated as ""support each other in a complementary manner."
相得益彰,Bring out the best in each other,Complement each other,相得益彰
相提并论,Put something (or somebody) on a par with,On a par,Compare together
相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,相敬如宾
相知有素,Have known each other long,Know each other well,相知有素
相安无事,Live in peace with each other,Everything is fine,"The idiom 相安无事 can be translated as ""to live in harmony without any disturbance or conflict"" in natural English."
相依为命,Shore one's life together,Depend on each other,"相依为命 (xiāng yī wéi mìng) means ""to rely on each other for survival"" or ""to be dependent on each other for existence."" It implies that two people or things are so closely connected that they cannot exist without each other."
相沿成习,Become a custom through long usage,Learn from each other,"The idiom 相沿成习 means ""to become accustomed to something over time."" It refers to the gradual acceptance of a habit or practice that has been carried on from one generation to the next."
相映成趣,Set each other off,Comparing with each other,相映成趣 (xiāng yìng chéng qù)
眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",A sudden realization or idea comes to mind after a moment of deep thought or contemplation.
看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Adapt to the situation and tailor to the needs.
真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,True gold is not afraid of fire.
真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,Keep it short and true to its components.
睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,睚眦必报 (zǐ zì bì bào)
睹物思人,The thing reminds one of its owner,See things and think people,Seeing things makes me think of people.
瞎子摸鱼,Act blindly,Blind man fishing,Blind person touches fish
瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,"Blind man points lantern, waste wax"
瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,"The idiom ""瞎子见钱眼睛开"" means that someone becomes more open-minded or receptive to something when they see money involved. It implies that people are more likely to agree with or support an idea or action if there is a financial incentive involved."
瞒天过海,Practice deception,Cross the sea,I'll have to hide the sky and cross the sea to get the job done.
知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Know yourself and know your enemy, and you will be victorious in every battle."
知法犯法,Knowingly violate the low,Know the law and break the law,Breaking the law when you know it exists.
知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,To face difficulties head-on.
知过必改,Know one's faults and correct them,Knowing must change,To know one's fault and correct it.
知其一，不知其二,Have only a one-sided view,"I know one, don't know the other","A natural English idiomatic translation: ""I only know one side of the story."
知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",知无不言，言无不尽
短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Sharp weapons meet each other.
石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,"The literal English translation of 石沉大海 is ""Stone sinks into the sea,"" but this does not convey the same meaning as the idiom."
破釜沉舟,Cut off all means of retreat,Burn one's boats,破釜沉舟
破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,"To cry and then laugh, often in response to unexpected good news or a surprising turn of events."
破旧立新,Destroy the old and establish the new,Break the old and build the new,Break down the old and build up the new.
硕果仅存,One of the few still lest,Only fruit remains,The only remaining fruit.
磨杵成针,Perseverance will prevail,Grind the pestle into a needle,Grinding a pestle into a needle.
碍手碍脚,Be a hindrance,Get in the way,碍手碍脚 (ài shǒu ài jiǎo)
神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know","The literal English translation of ""神不知，鬼不觉"" is ""God does not know, ghosts do not know."" However, this translation does not convey the full meaning or cultural significance of the idiom, which is often used to describe something that is done secretly or without anyone noticing."
神采奕奕,Glowing with health and radiating vigor,In high spirits,The spirit is bright and vigorous.
神色自若,Be perfectly calm and collected,Look at ease,"神色自若 (shén sè zì ruò) means ""to remain calm and composed"" or ""to maintain one's composure"" when facing a difficult or challenging situation. It suggests that someone is able to keep their emotions in check and not show any signs of distress or panic."
祸不单行,It never rains but it pours,Misfortunes never come singly,"The idiom 祸不单行 means ""misfortune does not come alone,"" which implies that when one misfortune occurs, another one follows shortly after. It suggests that bad luck or misfortune tends to accumulate, rather than being isolated events."
祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,The country's misfortune and the people's suffering
福无双至,Blessings never come in pairs,Fu Wushuang arrives,"Good fortune never comes in pairs, misfortune never comes alone."
秀而不实,Flowering but producing no fruit,Show but not truth,He's a show-off who's all bark and no bite.
私相授受,Make an illicit transfer,Give and receive privately,Private communication or interaction
秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,Autumn wind sweeps the fallen leaves.
秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,"Not taking even a single hair from the people"" or ""not touching the people at all."
种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,"Planting melons yields melons, planting beans yields beans."
称孤道寡,Act like an absolute ruler,Act like an absolute monarch,"Claiming to be the only one, claiming to be the only one"
称兄道弟,Be on intimate terms,Call each other brothers,"We're just calling each other brother and brother, but we're not really close friends."
称王称霸,Act like an overlord,Lord it over,"The natural English translation of ""称王称霸"" is ""to act like a king and a ruler"" or ""to be a pretentious leader""."
积年累月,For months and years,Over the years,"Year after year, month after month"
积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Store grain to prevent hunger
积重难返,Old habits are difficult to get rid of,Hard to return,Hard to change long-established habits.
积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,"The idiom 积羽沉舟 (jī yǔ chén zhōu) means that small negative actions or attitudes can accumulate and lead to significant consequences or problems, emphasizing the importance of being mindful of one's actions and the potential impact they can have on oneself and others."
稳操胜券,Have full assurance of success,Be sure to win,稳操胜券
空中楼阁,Daydream,Castle in the sky,A castle in the air
穿针引线,Act as a go-between,Thread the needle,"To facilitate communication between two parties, he acted as a _____________."
突飞猛进,Make a spurt of progress,Advance by leaps and bounds,"突飞猛进 (tū fēi měng jìn) means to make rapid and significant progress, often in a short period of time."
穷兵黩武,Adopt a warlike policy,Go to war,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
穷途末路,Dead end,No way no money,Exhausted and at the end of one's road.
穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,"The idiom ""穷山恶水"" means ""desolate and barren mountains and waters."" It is used to describe a place that is harsh, uninhabitable, or difficult to live in due to its harsh conditions."
穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When things get tough, one should think of change."
窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed","To figure out what someone is planning or intending to do, in order to respond or take advantage of their actions."
立锥之地,A tiny bit of land,The land of the cone,A place to stand
立身处世,How to get along with people,Live in the world,立身处世 means to act and behave in a way that is appropriate and respectful in society. It emphasizes the importance of being a good person and behaving well in social situations.
立足之地,Standing-room,Gain a foothold,A place to stand or a foothold
竭尽全力,To the best of one's ability,Make every effort,Exhaust all one's efforts
端倪可察,Have found a due to something,Clues can be seen,The situation is clear and can be observed.
笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,A smile conceals a knife
笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,Stupid birds fly first.
管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen","Look at a leopard through a tube, and you can see one spot."
箭在弦上,A point of no return,Arrow on the string,"The arrow is on the string, it must be fired."
筚路蓝缕,The pioneering spirit,Bilu blue thread,"The idiom 筚路蓝缕 describes someone who is working hard and enduring hardships to build something, often referring to the early stages of a project or a person's dedication to their work."
箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,"箪食壶浆 is an idiom that describes a scene where people are welcoming a victorious army with food and drink, typically referring to the joy and gratitude of the local population."
米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,"Rice is as precious as pearls, and firewood is as expensive as cinnamon."
粗枝大叶,In a slipshod manner,Thick branches and large leaves,"A native speaker would say ""He's just doing it in a rough and hasty manner, without paying attention to the details."
粥少僧多,Not enough to go around,"Less porridge, more monks","The idiom 粥少僧多 means that there are too many people or things to handle, but there is not enough resource or support to deal with them. It is often used to describe a situation where there are too many people or tasks to complete, but there are not enough resources or support to accomplish them."
精兵简政,Streamlined administration,Efficient and streamlined administration,"The idiom 精兵简政 means ""to reduce the number of officials and simplify government procedures."" It implies that the government should focus on efficiency and effectiveness by eliminating unnecessary personnel and streamlining administrative processes."
约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,约法三章 (Agree on three articles)
纷至沓来,Come in a continuous stream,One after another,A large number of things arriving in a dense and continuous manner.
绝处逢生,Escape by the skin of one's teeth,Life in desperation,"A native speaker would say ""In the most dire of situations, one finds salvation."
绞尽脑汁,Rack one's brains,Racking my brains,"绞尽脑汁 (jiǎo jìn nǎo zhī) means ""to think hard"" or ""to work very hard to solve a problem."" It is used to describe someone who is trying very hard to find a solution to a difficult problem."
络绎不绝,Unending,An endless stream,"A continuous flow of people, vehicles, or things moving in a particular direction."
经年累月,For years,Over the years,"Year after year, month after month."
绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,Green Forest Heroes
绰绰有余,More than sufficient,More than enough,"绰绰有余"" is a natural English idiomatic translation of the Chinese idiom ""绰绰有余"". It conveys the meaning of having more than enough, which is a common usage of the idiom in English."
绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,A soft heart harbors sharpness.
紧锣密鼓,Wildly beating gongs and drums,In full swing,紧锣密鼓
缘木求鱼,A useless search,Edge wood for fish,To climb a tree to catch a fish.
缓不济急,Slow action cannot save a critical situation,In no hurry,缓不济急
