src,true_meaning,literal_translation,predicted
为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,"The idiom ""为丛驱雀"" is often used to describe someone who is trying to remove or eliminate a source of annoyance or irritation. It can also be used to describe someone who is trying to control or manage a situation by making it difficult for others to participate or contribute."
为所欲为,Have (or get) one's own way,Do whatever you want,I'll do as I please.
为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,"To drive fish into a pond, to drive birds into a thicket."
墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"The wall falls, and everyone pushes."
片甲不留,The army is completely wiped out,No armor left,"The idiom ""片甲不留"" means that no trace or remnant of the enemy is left behind. It is often used to describe a complete victory or a thorough defeat of an opponent, leaving no survivors or evidence of their existence."
片瓦无存,Be razed to the ground,No tiles left,"Nothing left, completely destroyed"" or ""No trace of anything remaining"
牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,"The literal English translation of 牛头不对马嘴 is ""The bull's head doesn't match the horse's mouth."
牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,"The phrase ""cow ghosts and snake gods"" is a natural English translation of the Chinese idiom 牛鬼蛇神 (niú guǐ shé shén). It is a derogatory term that implies someone is not normal or conventional."
牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,Pulling one hair causes the whole body to move.
狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,"I'm in a tight spot, I'm going to have to take extreme measures to get out of this mess."
狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,狗血喷头 (gǒu xuè pēn tóu)
狐假虎威,Take advantage of the influence of others,Fox fake tiger power,The fox used the tiger's power to scare the other animals.
狐群狗党,A gang of scoundrels,Fox and Dog Party,"A group of people who are not united or cooperative, like a pack of wolves or dogs."
狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,The idiom 狡兔三窟 (jiǎo tù sān kū) means that a clever rabbit has built three hiding places to avoid being caught.
狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,"In a tight spot, the brave one wins."
独霸一方,Be a local despot,Dominate one side,Unite and dominate one area
独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,One tree cannot make a forest.
独夫民贼,Autocrat and traitor to the people,Single husband and thief,A tyrant who oppresses the people.
独占鳌头,Head the list of successful candidates,Come out on top,The idiom 独占鳌头 means to be the first or topmost in a competition or contest. It is often used to describe someone who has achieved the highest position or rank in a particular field or competition.
率由旧章,Follow the beaten track,Rate by old chapter,The idiom 率由旧章 means to follow the old rules or customs. It implies that one is adhering to traditional practices or established procedures without questioning or innovating.
玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device","A jade stone is not polished, it cannot become a useful tool."
玩火自焚,Whoever plays with fire gets burnt,Play with fire,Play with fire and burn oneself.
珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,"The idiom ""珠圆玉润"" can be translated as ""Pearl-round jade-wet"" in literal English, but the natural English translation would be ""Smooth and polished."
班门弄斧,Show off in the presence of an old hand,Ban door axe,To show off one's skills in front of an expert.
瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,No flaw can hide the beauty.
瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,"The idiom 瑕瑜互见 (xiá yú hù jiàn) means that both good and bad qualities are present, implying that even the most perfect person or thing has some flaws or imperfections, and even the most flawed person or thing has some virtues or strengths."
瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,Precious snow foretells a bountiful year.
璞玉浑金,Unadorned beauty,Raw jade and gold,璞玉浑金 means someone who is naturally talented and has a pure and genuine character.
瓜田李下,Be found in a suspicious position,Melon Field Lixia,Be careful not to be accused of something.
瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,"The idiom ""瓦釜雷鸣"" means ""a pot with thunder"" or ""a pot with a thunderclap."" It is used to describe a situation where an unimportant or insignificant person or thing is given a lot of attention or power, often resulting in a negative outcome."
瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A turtle in a pot
瓮中捉鳖,A sure catch,Catching turtle in urn,He's like a turtle in a pot; he's so easy to catch.
甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,"The natural English translation of 甘拜下风 is ""I'll have to admit I'm outmatched."
甘之如饴,Gladly endure hardships,Sweet as candy,"I'm willing to put in the effort and sacrifice for this cause, just like how I would enjoy eating honey."
甚嚣尘上,Making a lot of noise,All over the place,Very noisy and dust-filled.
生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,"Cooked rice with a live fish"" or ""Cooked rice with a live fish"" (in the context of a situation where something has been done or said that cannot be undone or changed)."
生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in times of trouble, die in times of ease."
用兵如神,Be a superb military commander,Use soldiers like gods,The person is a military genius.
男盗女娼,Behave like thieves and whores,Male thief female prostitute,A male thief and a female prostitute are involved in criminal activities.
留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope","Keep the green mountain alive, and don't worry about not having firewood to burn."
毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,"To achieve something in one go, to complete a task in a single effort."
画饼充饥,Feed on illusions,Painting cake to satisfy hunger,"The idiom ""画饼充饥"" is used to describe a situation where someone is trying to satisfy their needs or desires by imagining or hoping for a solution that does not exist. It is often used to describe someone who is trying to cope with a problem or situation by imagining or hoping for a solution that does not actually exist."
画虎类狗,Attempting more than one has ability for,Drawing tiger dog,"I tried to draw a tiger, but ended up making it look like a dog."
当机立断,Decide on the moment (or on the spot),Make a prompt decision,"When the opportunity arises, make a decision immediately."
当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son","The person in charge is confused, while the bystander is clear."
当场出丑,Make a spectacle of oneself,Embarrassed on the spot,To embarrass oneself in front of others.
当仁不让,Not decline to shoulder a responsibility,Do your part,"When faced with a righteous cause, one should not hesitate to take it on and do it without hesitation."
当耳边风,Turn a deaf ear to,When the wind blows,Keep it terse and faithful to each component.
叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,Stacking up houses on top of each other
疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"When the wind blows fiercely, one can discern the strong grass."
疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,Hate evil as one hates an enemy
病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,病急乱投医
病从口入,Illness finds its way in by the mouth,Disease from the mouth,Keep it terse and faithful to each component.
癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A toad wants to eat a swan.
登峰造极,Reach the summit,Reach the pinnacle,"The idiom ""登峰造极"" means to reach the highest point or achieve the utmost level of excellence."
登堂入室,Pass through the hall into the inner chamber,Entering the room,Enter the hall and enter the room.
发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,"The result of the literal translation is ""Fèn fèn wàng shí,"" which is not a natural English idiom."
白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A white jade with a minor flaw.
白头偕老,Remain a devoted couple to the end of their lives,Grow old together,"White-haired couple"" or ""Together until death"
白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,To see ghosts during the day.
百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,A hundred steps to pierce a willow branch
百废俱兴,Full-scale reconstruction is under way,Everything is booming,A hundred things are revived.
百读不厌,Be worth reading a hundred times,Never tire of reading,"The idiom 百读不厌 (bǎi dú bù yàn) means ""to be read over and over again without getting tired of it."" It refers to a book, article, or piece of writing that is so interesting or enjoyable that one continues to read it repeatedly."
百端待举,A thousand things wait to be done,Waiting for everything,A hundred ends to be raised
百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,百年好合 - A happy and harmonious marriage that lasts a lifetime.
百炼成钢,Be toughened and hardened into steel,Tempered into a steel,"After being forged a hundred times, it becomes steel."
百孔千疮,In a disastrous state,Riddled with gaping wounds,"The idiom 百孔千疮 means ""a thousand flaws and a hundred holes"" or ""a thousand wounds and a hundred holes."" It implies that something is in a very bad state, with many flaws or defects."
百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","A hundred flowers bloom, a hundred schools of thought contend."
百战百胜,Invincible,Win every battle,To win every battle.
百川归海,All things tend in one direction,A hundred rivers return to the sea,"The idiom 百川归海 can be translated as ""hundred rivers return to the sea."
百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","The idiom 百足之虫，死而不僵 (bǎi zú zhī chóng, sǐ ér bù jiāng) can be translated as ""a hundred-foot snake, even when dead, does not stiffen."" This idiom is often used to describe a person who is very strong and resilient, even in death."
百闻不如一见,Seeing is believing,Seeing is better than hearing,Hearing a hundred times is not as good as seeing once
皆大欢喜,Everybody is happy,Everyone is happy,Everyone is happy
皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"A native speaker would say: ""He's just skin and bones; he's not really smiling from the inside."
皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","The idiom ""皮之不存，毛将焉附"" can be translated to ""If the skin is not there, the hair will have nowhere to attach"" in literal English, but the natural English idiomatic translation would be ""If the main support is gone, the secondary elements will also fail."
盛名难副,It is hard to live up to a great reputation,Famous is hard to match,A reputation does not match the reality.
盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,"The natural English idiomatic translation for ""盛情难却"" is ""I can't refuse their kindness."
尽力而为,Do one's best,Do your best,"尽力而为 means ""to do one's best"" or ""to put in one's best effort."
尽心竭力,(do something) with all one's heart,Do my best,尽心竭力
尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",尽人事，听天命
目不转睛,Look with fixed eyes,Keep an eye on,"He was looking at her with such intensity that it was like he had no eyes, he was just staring at her with a fixed gaze."
目光如炬,Farsighted,Eyes like torches,"The idiom ""目光如炬"" is a Chinese phrase that describes someone with sharp and piercing eyes. The literal translation of the idiom is ""lightning-like eyes."" The idiom is used to describe someone who has a sharp and penetrating gaze, often used to describe someone who is observant, insightful, or perceptive."
盲人摸象,One-sided view,Blind man touching elephant,Blind Man Touches an Elephant
盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,"Blind men ride blind horses, and ride at midnight in the cool of the night."
直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Directly express your own opinion
相辅相成,Supplement each other,Complement each other,"The idiom 相辅相成 (xiāng fǔ xiāng chéng) can be translated as ""support each other"" or ""complement each other"" in English."
相得益彰,Bring out the best in each other,Complement each other,相得益彰 (xiāng dé yì zhāng)
相提并论,Put something (or somebody) on a par with,On a par,Compare equally or put on the same level.
相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,Respect each other as if they were guests.
相知有素,Have known each other long,Know each other well,相知有素
相安无事,Live in peace with each other,Everything is fine,"相安无事 means to live in harmony and peace with others, without any disturbances or conflicts. It implies that people or things are getting along well and there are no issues or problems."
相依为命,Shore one's life together,Depend on each other,"相依为命 (xiāng yī wéi mìng) is an idiom that means ""to rely on each other for survival"" or ""to be dependent on each other for life."
相沿成习,Become a custom through long usage,Learn from each other,"The phrase ""相沿成习"" can be translated into English as ""It's become a habit."" This translation captures the essence of the idiom, conveying the idea that something has become a routine or a way of life that is difficult to change."
相映成趣,Set each other off,Comparing with each other,相映成趣
眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it","I'll think about it for a bit, and then I'll come up with a solution."
看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes","Adapt to the situation or circumstances, just as one would adjust the cooking method or tailor the garment to fit the body."
真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,真金不怕火炼
真相大白,The whole truth has come out,The truth is revealed,The truth has been fully revealed.
眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,Keep it terse and faithful to each component.
睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,"睚眦必报 - ""Eye for an eye, tooth for a tooth."
睹物思人,The thing reminds one of its owner,See things and think people,To see things and think of people
瞎子摸鱼,Act blindly,Blind man fishing,Blind man groping for fish
瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,"Blind man pointing at a candle, wasting wax."
瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,A blind person sees money and opens their eyes.
瞒天过海,Practice deception,Cross the sea,"The literal translation of 瞒天过海 is ""Hide the sky and cross the sea,"" which is a phrase that can be used to describe a situation where someone is trying to deceive or mislead others."
知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Know yourself and know your enemy, and you'll win every battle."
知法犯法,Knowingly violate the low,Know the law and break the law,知法犯法
知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,知难而进 is an idiom that means to face difficulties with determination and perseverance.
知过必改,Know one's faults and correct them,Knowing must change,"The idiom 知过必改 can be translated to ""To know one's fault and correct it"" in English."
知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",To know one thing but not the other.
知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything","He's the kind of person who knows no secrets, speaks no lies."
短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Short weapons meet each other.
石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,"The idiom ""石沉大海"" is often used to describe a situation where an effort or message has been made but has had no effect or response."
破釜沉舟,Cut off all means of retreat,Burn one's boats,Break the cauldron and sink the boat.
破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,"(pò tì wéi xiào) -> ""to stop crying and smile"
破旧立新,Destroy the old and establish the new,Break the old and build the new,"破旧立新 means to discard the old and establish the new, implying a need to replace outdated practices with new ones."
硕果仅存,One of the few still lest,Only fruit remains,The only remaining fruit
磨杵成针,Perseverance will prevail,Grind the pestle into a needle,"The idiom 磨杵成针 (Mòchǔ chéng zhēn) means ""grind a stick into a needle"" and is used to describe someone who works very hard and persistently to achieve their goals, even if it seems impossible at first. It emphasizes the importance of perseverance and dedication in achieving success."
碍手碍脚,Be a hindrance,Get in the way,Obstructing hands and hindering feet.
神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know","A natural English idiomatic translation of 神不知，鬼不觉 is ""No one knows, not even God."
神采奕奕,Glowing with health and radiating vigor,In high spirits,神采奕奕
神色自若,Be perfectly calm and collected,Look at ease,神色自若
祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune does not come singly.
祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,"祸国殃民 means ""to bring ruin to the country and harm the people."
福无双至,Blessings never come in pairs,Fu Wushuang arrives,"Good fortune does not come twice, misfortune does not come singly."
秀而不实,Flowering but producing no fruit,Show but not truth,"秀而不实"" is an idiom that means ""showy but fruitless."
私相授受,Make an illicit transfer,Give and receive privately,私相授受 (Sīxiāng shòu shòu)
秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,"The idiom ""秋风扫落叶"" is translated into English as ""Autumn wind sweeps away the fallen leaves."
秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Not a hair is harmed
种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,"The idiom ""种瓜得瓜，种豆得豆"" means that what you sow will be what you reap. In other words, if you plant a seed of a certain type, you will eventually get a fruit or a plant of that same type. This idiom emphasizes the importance of actions and their consequences."
称孤道寡,Act like an absolute ruler,Act like an absolute monarch,"I'm the only one, I'm the only one."
称兄道弟,Be on intimate terms,Call each other brothers,"The natural English translation of the idiom ""称兄道弟"" is ""to treat each other as brothers and sisters"" or ""to be on equal footing with each other."
称王称霸,Act like an overlord,Lord it over,"The idiom ""称王称霸"" means to be the ruler or dominant power in a particular area or situation."
积年累月,For months and years,Over the years,Accumulate years and accumulate months to achieve your goals.
积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Store grain to guard against hunger
积重难返,Old habits are difficult to get rid of,Hard to return,It's hard to break a bad habit once it's been formed.
积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,"The idiom ""积羽沉舟"" is used to warn against the dangers of accumulating too much responsibility or burden. It is often used to illustrate the dangers of accumulating too much responsibility or burden."
稳操胜券,Have full assurance of success,Be sure to win,稳操胜券
空中楼阁,Daydream,Castle in the sky,A castle in the air.
穿针引线,Act as a go-between,Thread the needle,"She's the one who really knows how to wear the clothes and do the makeup, she's the one who can really wear the clothes and do the makeup, she's the one who really knows how to wear the clothes and do the makeup, she's the one who can really wear the clothes and do the makeup, she's the one who really knows how to wear the clothes and do the makeup, she's the one who can really wear the clothes and do the makeup, she's the one who really knows how to wear the clothes and do the makeup, she's the one who can really wear the clothes and do the makeup, she's the one who really knows how to wear the clothes and do the makeup, she's the one who can really wear the clothes and do the makeup, she's the one who really knows how to wear the clothes and do the makeup, she's the one who can really wear the clothes and do the makeup, she's the one who really knows how to wear the clothes and do the makeup, she's the one who can really wear the clothes and do the makeup, she's the one who really knows how to wear the clothes and do the makeup, she's the one who can really wear the clothes and do the makeup, she's the one who really knows how to wear the clothes and do the makeup, she's the one who can really wear the clothes and do the makeup, she's the one who really knows how to wear the clothes and do the makeup, she's the one who can really wear the clothes and do the makeup, she's the one who really knows how to wear the clothes and do the makeup, she's the one who can really wear the clothes and do the makeup, she's the one who really knows how to wear the clothes and do the makeup, she's the one who can really wear the clothes and do the makeup, she's the one who really knows how to wear the clothes and do the makeup, she's the one who can really wear the clothes and do the makeup, she's the one who really knows how to wear the clothes and do the makeup, she's the one who can really wear the clothes and do the makeup, she's the one who really knows how to wear the clothes and do the makeup, she's the one who can really wear the clothes and do the makeup, she's the one who really knows how to wear the clothes and do the makeup, she's the one who can really wear the clothes and do the makeup"
突飞猛进,Make a spurt of progress,Advance by leaps and bounds,突飞猛进 (tū fēi měng jìn) is an idiomatic expression that means to make rapid progress or advancement.
穷兵黩武,Adopt a warlike policy,Go to war,"The country's military spending has reached a point where it is considered ""exhausted army, aggressive warfare."
穷途末路,Dead end,No way no money,"穷途末路 (Qióng tú mò lù) - ""At the end of one's rope"" or ""in dire straits."
穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,"The idiom 穷山恶水 describes a place that is difficult to live in or is in a state of decay. It is often used to describe a remote, isolated, and barren area."
穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"A natural English idiomatic translation: ""When things get tough, you gotta think outside the box."
窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed","Peep into direction, in order to achieve one's goal."
立锥之地,A tiny bit of land,The land of the cone,A point to stand on
立身处世,How to get along with people,Live in the world,To live one's life or conduct oneself in the world.
立足之地,Standing-room,Gain a foothold,"A place to stand firm"" or ""a foothold"
竭尽全力,To the best of one's ability,Make every effort,Exhaust All Efforts
端倪可察,Have found a due to something,Clues can be seen,The clues are discernible.
笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,Smile with a knife hidden inside.
笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,Stupid birds fly first.
管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen","Peering into a tiger's eye, one can see a little bit of the big picture."
箭在弦上,A point of no return,Arrow on the string,"The arrow is on the string, it must be shot."
筚路蓝缕,The pioneering spirit,Bilu blue thread,"Bìlù lánlǚ"" can be translated to ""barely clothed"" or ""living a hard life."
箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,"箪食壶浆 refers to the act of offering food and water to soldiers in ancient China, symbolizing the people's welcome and support for their army. It is often used to describe a situation where the people are enthusiastic and supportive of their leaders or government."
米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,"Rice is as valuable as pearls, and firewood is as expensive as jade."
粗枝大叶,In a slipshod manner,Thick branches and large leaves,"He's always doing things in a rough and ready way, without paying much attention to the details."
粥少僧多,Not enough to go around,"Less porridge, more monks","The idiom 粥少僧多 (zhōu shǎo sēng duō) is translated as ""Rice porridge is not enough for monks."
精兵简政,Streamlined administration,Efficient and streamlined administration,"The idiom 精兵简政 means ""to reduce the number of troops and simplify administration."" It is used to describe a situation where there is a reduction in the size of the military or the complexity of government administration."
约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,We need to settle the matter in three points.
纷至沓来,Come in a continuous stream,One after another,纷至沓来
绝处逢生,Escape by the skin of one's teeth,Life in desperation,"In the most dire situation, one finds a way out."
绞尽脑汁,Rack one's brains,Racking my brains,"The natural English translation of 绞尽脑汁 (Jiǎng jìn nǎo zhī) is ""to think hard."
络绎不绝,Unending,An endless stream,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
