src,true_meaning,literal_translation,predicted
狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,The brave one wins.
独霸一方,Be a local despot,Dominate one side,"The idiom ""独霸一方"" can be translated as ""to dominate a particular area or region"" in English."
独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,"The idiom 独木不成林 can be translated as ""One tree does not make a forest"" in English, which conveys the idea that one person or thing cannot accomplish a task alone and emphasizes the importance of teamwork and collaboration in achieving success."
独夫民贼,Autocrat and traitor to the people,Single husband and thief,"The idiom ""独夫民贼"" can be translated as ""tyrant ruler"" in English, referring to a leader who oppresses and abuses their people."
独占鳌头,Head the list of successful candidates,Come out on top,"Keep it concise and faithful to each component. No commentary, just the literal gloss."
率由旧章,Follow the beaten track,Rate by old chapter,Follow the old rules
玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",You can't expect a gemstone to be useful if it's not polished.
玩火自焚,Whoever plays with fire gets burnt,Play with fire,Playing with fire and burning oneself.
珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,"The idiom ""珠圆玉润"" means that something is perfectly polished and smooth, like a perfectly polished pearl or a jade stone. It is often used to describe something that is very beautiful and well-crafted."
班门弄斧,Show off in the presence of an old hand,Ban door axe,Show off one's skills in the presence of an expert.
瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,The small flaw does not hide the beauty.
瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,Flaws and virtues are complementary.
瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,A timely snowfall is a sign of a good harvest.
璞玉浑金,Unadorned beauty,Raw jade and gold,璞玉浑金 (pǔ yù hún jīn)
瓜田李下,Be found in a suspicious position,Melon Field Lixia,"Watch your step, it's like being in a grape field or plum grove."
瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,"The idiom 瓦釜雷鸣 (Wǎ fǔ léi míng) means that a small pot with a loud sound, which is a metaphor for a person who is not very talented but is given a high position or a loud voice. It is often used to describe someone who is not competent but has a loud and influential voice."
瓮中之鳖,(like) a rat in a hole,Turtle in a urn,"The idiom 瓮中之鳖 can be translated to ""a turtle in a jar"" or ""a fish in a net"" in English. This idiom is often used to describe someone who is trapped or unable to escape from a difficult situation."
瓮中捉鳖,A sure catch,Catching turtle in urn,Catch a turtle in a pot
甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,To acknowledge and respect someone's superior abilities or achievements.
甘之如饴,Gladly endure hardships,Sweet as candy,Enjoying something so much that it is as sweet as honey.
甚嚣尘上,Making a lot of noise,All over the place,Very noisy and dust-filled
生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,"Once a decision has been made, it cannot be reversed or undone."
生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in times of hardship, die in times of comfort."
用兵如神,Be a superb military commander,Use soldiers like gods,"The idiom ""用兵如神"" can be translated to ""to use military tactics like a god"" in natural English."
男盗女娼,Behave like thieves and whores,Male thief female prostitute,A man who steals and a woman who prostitutes
留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope","Keep the green mountains intact, and there will be no lack of firewood."
毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,To achieve everything at once or in one effort.
画饼充饥,Feed on illusions,Painting cake to satisfy hunger,"The idiom ""画饼充饥"" means to create a false or unrealistic hope to satisfy a need or desire. It is derived from the story of a man who drew a picture of a cake to satisfy his hunger when he had no actual food available. The idiom is often used to describe someone who tries to satisfy their needs or desires with something that is not real or practical."
画虎类狗,Attempting more than one has ability for,Drawing tiger dog,"A natural English idiomatic translation of the idiom ""画虎类狗"" is ""Draw a tiger and make it look like a dog."
当机立断,Decide on the moment (or on the spot),Make a prompt decision,"When the opportunity arises, make a decision immediately."
当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son","The person in charge is in the dark, while the bystander sees clearly."
当场出丑,Make a spectacle of oneself,Embarrassed on the spot,当场出丑
当仁不让,Not decline to shoulder a responsibility,Do your part,"When the right person comes, he does not yield."
当耳边风,Turn a deaf ear to,When the wind blows,Ignore or disregard what is being said or done around you.
叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,"The idiom ""叠床架屋"" (dié chuáng jià wū) means to build or construct something in an overly complex or excessive manner, often used to criticize someone for being overly ambitious or trying to do too much at once."
疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"The idiom ""疾风知劲草"" can be translated as ""A strong wind reveals the strength of the grass."
疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,To hate evil with the same intensity as an enemy.
病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,"病急乱投医 means ""to seek a cure for a disease by trying all sorts of remedies, even if they are not suitable."" It implies that someone is desperate and will try anything to solve a problem, often without considering the potential consequences or effectiveness of the solutions."
病从口入,Illness finds its way in by the mouth,Disease from the mouth,"Watch what you say and what you eat, or you might get sick or cause trouble."
癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A lazy frog wants to eat a swan.
登峰造极,Reach the summit,Reach the pinnacle,"The literal translation of the idiom ""登峰造极"" is ""Reach the pinnacle of achievement."" However, the natural English translation would be ""To reach the highest point or achieve the ultimate level."
登堂入室,Pass through the hall into the inner chamber,Entering the room,"The literal English translation of ""登堂入室"" is ""Enter the hall and enter the room."" However, in natural English, a more appropriate translation would be ""to move from one level to another"" or ""to progress from a basic level to a more advanced one."
发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,"Work hard and forget to eat, be happy and forget about worries, don't know when old age will come, like this."
白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A white jade with a slight blemish.
白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Keep it terse and faithful to each component.
白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,"The idiom 白日见鬼 can be translated to ""to see ghosts in the daytime"" in English. This phrase is used to describe a situation where something seems impossible or implausible, but is actually true. It is often used to express disbelief or skepticism towards a statement or situation."
百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,To shoot an arrow through a hundred steps away.
百废俱兴,Full-scale reconstruction is under way,Everything is booming,"The idiom 百废俱兴 (bǎi fèi jù xīng) means ""all affairs are revived"" or ""all things are renewed."" It is often used to describe a period of significant improvement or progress after a period of neglect or decline."
百读不厌,Be worth reading a hundred times,Never tire of reading,"The idiom 百读不厌 (bǎi dú bù yàn) means ""read many times without getting tired"" or ""enjoy reading repeatedly."" It implies that the content is so engaging or interesting that it is enjoyable to read over and over again."
百端待举,A thousand things wait to be done,Waiting for everything,I have a hundred things to do today.
百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A hundred-year marriage.
百炼成钢,Be toughened and hardened into steel,Tempered into a steel,"The idiom 百炼成钢 (bǎi liàn chéng gāng) means ""to become steel after a hundred times of forging."" It implies that something has been through a lot of hard work, effort, and challenges, and has become stronger and more resilient as a result."
百孔千疮,In a disastrous state,Riddled with gaping wounds,A thousand holes and a hundred cracks
百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","A hundred flowers bloom, a hundred schools of thought contend."
百战百胜,Invincible,Win every battle,"A hundred battles, a hundred victories"
百川归海,All things tend in one direction,A hundred rivers return to the sea,"The idiom 百川归海 can be translated to ""many rivers flow into the sea"" in English, which is a literal translation. However, in natural English, it can be rephrased as ""many rivers flow into the sea"" or ""many rivers converge into the sea"" to convey the same meaning and sound more natural."
百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","The idiom 百足之虫，死而不僵 means that even if something is very strong or resilient, it will still break down and die, but it will not be stiff or rigid in the process. It is a metaphor for something that is strong and resilient, even when it is no longer alive."
百闻不如一见,Seeing is believing,Seeing is better than hearing,"A native speaker would say something like ""Seeing is believing"" or ""I'll believe it when I see it."
皆大欢喜,Everybody is happy,Everyone is happy,Everyone is happy.
皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"He's just skin-deep, a fake smile on his face."
皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","The idiom ""皮之不存，毛将焉附"" means that if the main part of something is lost or destroyed, then the smaller parts or accessories will also be lost or destroyed. In other words, if the foundation is gone, the decorations will also fall apart."
盛名难副,It is hard to live up to a great reputation,Famous is hard to match,"The idiom ""盛名难副"" can be translated to ""Too much fame for the job"" or ""Overrated"" in natural English."
盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,It's hard to refuse someone's kindness.
尽力而为,Do one's best,Do your best,尽力而为 (jǐn lì ér wéi)
尽心竭力,(do something) with all one's heart,Do my best,"尽心竭力 (jìn xīn jié lì) - ""devote one's utmost effort"" or ""put one's heart and soul into something."
尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny","Do one's utmost, accept fate."
目不转睛,Look with fixed eyes,Keep an eye on,Eyes not turning away
目光如炬,Farsighted,Eyes like torches,"The natural English translation would be: ""Sharp eyesight"" or ""Keen vision."
盲人摸象,One-sided view,Blind man touching elephant,Blind men touching an elephant
盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,Blind man's blind horse
直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Directly express one's own opinion
相辅相成,Supplement each other,Complement each other,相辅相成 (Complementary / Mutually Reinforcing)
相得益彰,Bring out the best in each other,Complement each other,相得益彰 (xiāng dé yì zhāng)
相提并论,Put something (or somebody) on a par with,On a par,Compare side by side
相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,Treat each other with respect as if they were guests.
相知有素,Have known each other long,Know each other well,Have a long-standing friendship.
相安无事,Live in peace with each other,Everything is fine,To live in harmony without any conflict or trouble.
相依为命,Shore one's life together,Depend on each other,Live off each other
相沿成习,Become a custom through long usage,Learn from each other,Keep it terse and faithful to each component.
相映成趣,Set each other off,Comparing with each other,"The idiom 相映成趣 (xiāng yìng chéng qù) can be translated as ""complement each other"" or ""match each other"" in English. It's often used to describe two things that together create a harmonious or interesting effect."
眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it","Frown, count, come to mind."
看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes","The idiom ""看菜吃饭，量体裁衣"" means to adapt one's actions or plans to the situation at hand."
真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,True gold is not afraid of fire.
真相大白,The whole truth has come out,The truth is revealed,The true facts are revealed.
眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,"He has high expectations, but he's just eye-high and hand-low."
睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,睚眦必报 (zhě zì bì bào)
睹物思人,The thing reminds one of its owner,See things and think people,"睹物思人 (See things, think of people)"
瞎子摸鱼,Act blindly,Blind man fishing,The blind man is fishing.
瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,"The literal English translation of the idiom ""瞎子点灯白费蜡"" (xiā zǐ diǎn dēng bái fèi là) is ""a blind person lighting a candle is a waste of wax."
瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,A blind person seeing money opens their eyes.
瞒天过海,Practice deception,Cross the sea,Hide the sky and cross the sea
知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","To win a hundred battles, one must know oneself and one's enemy."
知法犯法,Knowingly violate the low,Know the law and break the law,Knowing the law but breaking it.
知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,知难而进
知过必改,Know one's faults and correct them,Knowing must change,To recognize one's mistakes and make corrections.
知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",To know one thing but not the other.
知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything","I'll tell you everything, no matter how personal it is."
短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Short swords meet each other.
石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,"The idiom 石沉大海 (shí chén dà hǎi) means that something has disappeared or sunk without a trace, like a stone sinking into the sea. It is used to describe events or information that have been lost or forgotten."
破釜沉舟,Cut off all means of retreat,Burn one's boats,"I'm going to break the cauldron and sink the boat, and I'm not going to back down until I win."
破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,Break tears into laughter
破旧立新,Destroy the old and establish the new,Break the old and build the new,Break down the old and build up the new.
硕果仅存,One of the few still lest,Only fruit remains,The last remaining fruit.
磨杵成针,Perseverance will prevail,Grind the pestle into a needle,"The idiom 磨杵成针 means ""grind a stick into a needle"" and is used to describe someone who works hard and persistently to achieve their goals, even if it seems impossible at first."
碍手碍脚,Be a hindrance,Get in the way,Obstructing hands and feet
神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know","No one knows, no one sees"
神采奕奕,Glowing with health and radiating vigor,In high spirits,神采奕奕
神色自若,Be perfectly calm and collected,Look at ease,"The faithful translation of 神色自若 is ""The expression remains calm."
祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune does not come alone.
祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,cause harm to the country and the people
福无双至,Blessings never come in pairs,Fu Wushuang arrives,"Good fortune does not come twice, misfortune does not come singly."
秀而不实,Flowering but producing no fruit,Show but not truth,Showy but fruitless
私相授受,Make an illicit transfer,Give and receive privately,"The idiom ""私相授受"" means ""private communication"" or ""private exchange of information."" It refers to a situation where two people share confidential or sensitive information with each other in a way that is not appropriate or legal."
秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,"The idiom 秋风扫落叶 (qiū fēng sǎo luò yè) means ""autumn wind sweeps away the fallen leaves."" It is used to describe a situation where something powerful and decisive takes away or eliminates something that was once strong or influential."
秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Autumn hair not touching
种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,"As you sow, so shall you reap."
称孤道寡,Act like an absolute ruler,Act like an absolute monarch,"Say I am the only one, say I am the only one."
称兄道弟,Be on intimate terms,Call each other brothers,"We're just friends, nothing more."
称王称霸,Act like an overlord,Lord it over,The idiom 称王称霸 (Chēng wáng chēng bà) means to be the supreme ruler or to dominate and control something. It is often used to describe someone who is powerful and in control of a particular situation or group.
积年累月,For months and years,Over the years,"积年累月 means ""year after year, month after month"" in English. It is used to describe a long period of time, often in a figurative sense. This idiom is often used to emphasize the duration of a process or event, or to describe a long-term accumulation of something."
积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,积谷防饥 (jī gǔ fáng jī)
积重难返,Old habits are difficult to get rid of,Hard to return,It's hard to change old habits.
积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,Gathered feathers sink a ship.
稳操胜券,Have full assurance of success,Be sure to win,稳操胜券
空中楼阁,Daydream,Castle in the sky,"That's just a fantasy, it's like building an empty sky palace."
穿针引线,Act as a go-between,Thread the needle,"The idiom ""穿针引线"" can be translated as ""to facilitate or mediate between two parties"" or ""to bring two people or groups together."
突飞猛进,Make a spurt of progress,Advance by leaps and bounds,突飞猛进 means to make rapid progress or advancement.
穷兵黩武,Adopt a warlike policy,Go to war,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
穷途末路,Dead end,No way no money,I'm at the end of my rope. I have no idea what to do next.
穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,"The idiom ""穷山恶水"" is used to describe a harsh or inhospitable environment."
穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When things are at their worst, one should think of changing them."
窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed","The idiom ""窥测方向，以求一逞"" can be translated as ""Peep into the direction, in order to achieve one's goal"" in English. It means to try to figure out the right direction or strategy in order to achieve one's goal or objective."
立锥之地,A tiny bit of land,The land of the cone,A small amount of freedom or independence.
立身处世,How to get along with people,Live in the world,Stand up and live one's life.
立足之地,Standing-room,Gain a foothold,"A native speaker would say ""I need to find my own foothold"" or ""I need to establish my own base of operations"" to convey the meaning of this idiom."
竭尽全力,To the best of one's ability,Make every effort,Exhaust all efforts
端倪可察,Have found a due to something,Clues can be seen,"端倪可察 means ""to see the signs"" or ""to discern the subtle details."" It implies that one can observe or notice something that is not immediately obvious."
笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,Smile while hiding a knife
笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,The slow bird starts flying first.
管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen","You can't judge a book by its cover, but you can certainly get a glimpse of its essence by looking at a small part of it."
箭在弦上,A point of no return,Arrow on the string,The arrow is on the string.
筚路蓝缕,The pioneering spirit,Bilu blue thread,To build with difficulty and hardship
箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,Dish of food and jar of wine.
米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,The cost of living in this area is so high that rice is as precious as pearls and firewood is as expensive as jade.
粗枝大叶,In a slipshod manner,Thick branches and large leaves,"粗枝大叶 (cū zhī dà yè) means to handle things in a general and unrefined manner, often implying a lack of attention to detail or a broad and superficial approach. It can also imply a lack of precision or thoroughness in one's work."
粥少僧多,Not enough to go around,"Less porridge, more monks","A small amount of food for many people"" or ""A limited resource for a large number of people."
精兵简政,Streamlined administration,Efficient and streamlined administration,精兵简政 is a strategy to reduce the number of people and simplify administrative procedures in order to improve efficiency and effectiveness.
约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,"The idiom ""约法三章"" can be translated as ""Settle matters with three articles"" in a literal sense, but it is more commonly used to convey the idea of establishing three basic rules or regulations in a straightforward manner."
纷至沓来,Come in a continuous stream,One after another,纷至沓来 (fēn zhì tà lái)
绝处逢生,Escape by the skin of one's teeth,Life in desperation,To survive in a desperate situation.
绞尽脑汁,Rack one's brains,Racking my brains,"I've been trying to solve this problem for hours, I'm really starting to feel like I'm going to have to go through the motions and just give up. I'm going to have to go through the motions and just give up."
络绎不绝,Unending,An endless stream,"The idiom ""络绎不绝"" can be translated as ""a continuous flow"" or ""an unbroken succession"" in English. It is used to describe a situation where something is happening or existing in a continuous and unbroken manner, often in a large number or quantity."
经年累月,For years,Over the years,"Over the years, month by month."
绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,Green Forest Good Men
绰绰有余,More than sufficient,More than enough,There is ample room.
绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,"The idiom ""绵里藏针"" means ""to be soft on the outside but sharp on the inside,"" describing someone who appears gentle and kind on the surface but has a sharp or critical nature beneath the surface."
紧锣密鼓,Wildly beating gongs and drums,In full swing,"The idiom 紧锣密鼓 (jǐn luó mì gǔ) can be translated as ""rushing activity"" or ""busy preparations."" It is often used to describe a situation where people are working hard and making a lot of noise to get things done."
缘木求鱼,A useless search,Edge wood for fish,Climbing a tree to catch a fish
缓不济急,Slow action cannot save a critical situation,In no hurry,"缓不济急 - ""Slowly doesn't help in a hurry."
