src,true_meaning,literal_translation,predicted
泼妇骂街,Like a shrew shouting abuse in the street,Vixen scolding the street,泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō fù mà jiē) -泼妇骂街 (pō f
滥竽充数,Just to fill up a vacancy,Excessive use of data,滥竽充数
火上加油,Add fuel to the flames (or fire),Pour oil on the flame,Add fuel to the fire.
火树银花,A display of fireworks and a sea of lanterns (on a festival night),Fire tree silver flower,Fireworks and lights create a stunning display.
乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,Mr. No-Existence
烈火见真金,True blue will never stain,Fire sees real gold,A fire test reveals the true gold.
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,"Hōng yún tuō yuè"" (烘云托月)"
无米之炊,Make bricks without straw,Cooking without rice,No rice to cook with.
无风不起浪,Theres no smoke without fire,"No wind, no wave",No wind does not make waves.
无风起浪,Make trouble out of nothing,No wind and waves,"The idiom ""无风起浪"" is a natural English translation of the Chinese idiom ""无风起浪."" It means ""to create trouble without any reason"" or ""to cause trouble without any cause."" It implies that someone is causing problems or causing trouble without any apparent reason or justification."
无敌于天下,Unmatched anywhere in the world,Invincible in the world,There is no one who can match you in the world.
无功受禄,Get a reward without deserving it,Reward without merit,"No merit, receive reward."
无计可施,Utterly without resources,Nothing can be done,"The idiom ""无计可施"" can be translated as ""no way to deal with it"" or ""unable to do anything about it""."
无济于事,Useless,To no avail,"The idiom ""无济于事"" means that an action or effort is ineffective or useless, and does not bring any positive outcome or benefit."
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,"The literal translation of ""无事不登三宝殿"" is ""No matter what, don't come to the Three Treasures Hall."" However, this literal translation does not convey the idiomatic meaning of the idiom, which is to indicate that someone is always willing to attend any event or gathering, regardless of the reason or purpose. Therefore, the natural English translation of ""无事不登三宝殿"" would be ""I'm always willing to attend any event or gathering, regardless of the reason or purpose."
无事生非,Create problems where none exists,Much Ado About Nothing,No cause for trouble
无所适从,With no definite plan to follow,At a loss,"The idiom ""无所适从"" means that someone is in a situation where they don't know which way to go or what to do, feeling confused and unsure. It's like being in a maze where you can't find your way out."
无恶不作,Commit all manner of crimes,Do no evil,"The idiom ""无恶不作"" is used to describe someone who is completely immoral and does not hesitate to commit any kind of wrongdoing."
无以复加,In the extreme,Can't be added,There is nothing more to add
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",A project without a solid plan is like water without a source or a tree without a root.
无缘无故,For no reason at all,For no reason,Without any reason or cause.
无庸赘述,It's unnecessary to go into details,Needless to say,No need to elaborate
烟消云散,Disappear in a flash,Disappear into smoke,烟消云散 (yān xiāo yún sàn)
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,(Chǔ hè fén qín)
照猫画虎,Imitate,Draw cats and tigers,To imitate someone or something without fully understanding or appreciating their true nature or qualities.
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other","Lonely and alone, with only my shadow for company."
煽风点火,Instigate,Fan the flames,Stir up the wind and ignite the fire.
熟视无睹,Ignore,Turn a blind eye,熟视无睹 (shú shì wú dǔ)
燕巢幕上,Precarious,Swallow's Nest on the Curtain,The swallow's nest is on the curtain.
争权夺利,Scramble for power and profit,Scramble for power,"A native speaker would say ""He's always trying to grab power and gain advantages."
争长论短,Squabble,Debating long and short,"The idiom ""争长论短"" can be translated as ""to argue about trivial matters"" or ""to argue about minor issues."
为民请命,Plead in the name of the people,Pray for the people,To plead for the people's rights.
为非作歹,Break the law,To do evil,To do evil and commit crimes.
为富不仁,Be rich and cruel,For the rich,To be rich and not be kind.
为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,To provide wings to a tiger.
为虎作伥,Help a villain do evil,Play for the tiger,To be a tiger's伥.
为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,To drive birds from the bush.
为所欲为,Have (or get) one's own way,Do whatever you want,To do as one pleases.
为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,"The idiom ""为渊驱鱼，为丛驱雀"" means that if you create a deep and dangerous environment, the fish will leave, and if you create a dense and dangerous environment, the birds will leave. It implies that if you make a place too difficult or dangerous for people to live in, they will leave."
墙倒众人推,Everybody bits a man who is down,The wall is pushed down,The wall falls and everyone pushes.
片甲不留,The army is completely wiped out,No armor left,[pian jia bu liu]
片瓦无存,Be razed to the ground,No tiles left,No trace of a single tile remains.
牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,"The idiom 牛头不对马嘴 means ""not in the right order"" or ""not in the right sequence."" It is a Chinese idiom that is used to describe something that is not in the right order or sequence, and it is not in the right place."
牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,That's a real 牛鬼蛇神 (niú guǐ shé shén)!
牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,"The idiom 牵一发而动全身 (qiān yī fā ér dòng quán shēn) means that one small action or event can have a significant impact on a larger system or situation. It emphasizes the idea that a small change can lead to a chain reaction or a domino effect, causing a ripple effect throughout the entire system."
狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,"The idiom 狗急跳墙 means ""a desperate person will do anything"" and is often used to describe someone who is in a very difficult or desperate situation and will do anything to escape."
狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,"The idiom 狗血喷头 (gǒu xuè pēn tóu) means ""to spill blood like a dog"" or ""to be extremely emotional or dramatic."" It is used to describe someone who is overly emotional or dramatic, often in a negative way."
狐假虎威,Take advantage of the influence of others,Fox fake tiger power,The fox takes advantage of the tiger's power to intimidate other animals.
狐群狗党,A gang of scoundrels,Fox and Dog Party,Fox Pack Dog Party
狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,"The idiom 狡兔三窟 (xiǎo tù sān kū) means ""the cunning rabbit has three dens"" or ""the fox has three dens."" It is used to describe someone who has multiple hiding places or backup plans to avoid danger or trouble. The idiom suggests that the person is very clever and resourceful, with multiple ways to escape or avoid problems."
狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,"Meeting at a narrow road, the brave wins."
独霸一方,Be a local despot,Dominate one side,"The idiom ""独霸一方"" can be translated into English as ""to dominate a region or area."
独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,A single tree cannot form a forest.
独夫民贼,Autocrat and traitor to the people,Single husband and thief,One man who oppresses the people
独占鳌头,Head the list of successful candidates,Come out on top,To be the top or the best in a competition or contest.
率由旧章,Follow the beaten track,Rate by old chapter,We'll follow the old rules for this project.
玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device","Jade not carved, not a vessel."
玩火自焚,Whoever plays with fire gets burnt,Play with fire,"The literal English translation is ""Burn oneself with fire."
珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,"The literal English translation of 珠圆玉润 is ""Round pearls and smooth jade."
班门弄斧,Show off in the presence of an old hand,Ban door axe,To show off one's skills in the presence of an expert.
瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,瑕不掩瑜 (xiā bù yǎn yú)
瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,The good and the bad are seen together.
瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,Precious snow foretells a bountiful year.
璞玉浑金,Unadorned beauty,Raw jade and gold,璞玉浑金 (Raw jade and unpolished gold)
瓜田李下,Be found in a suspicious position,Melon Field Lixia,"Watch your step, in the garden of melons and the field of leeks."
瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,瓦釜雷鸣 (wǎ fǔ léi míng)
瓮中之鳖,(like) a rat in a hole,Turtle in a urn,"瓮中之鳖 is an idiom that means someone or something is trapped or surrounded and has no way out. It is often used to describe a person who is in a difficult situation and cannot escape. The idiom comes from the story of a turtle that was caught in a pot and could not escape, hence the name 瓮中之鳖."
瓮中捉鳖,A sure catch,Catching turtle in urn,Catching a turtle in a pot.
甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,To admit defeat or acknowledge that someone is better than oneself.
甘之如饴,Gladly endure hardships,Sweet as candy,I'll gladly go through this process if it means I can get the promotion.
甚嚣尘上,Making a lot of noise,All over the place,Very noisy and dust-filled
生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,"The idiom ""生米煮成熟饭"" is a natural English idiomatic translation that captures the meaning of the original Chinese idiom."
生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in adversity, die in comfort."
用兵如神,Be a superb military commander,Use soldiers like gods,He's a real military genius.
男盗女娼,Behave like thieves and whores,Male thief female prostitute,Male thief and female prostitute.
留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope","Keep the green mountain alive, don't worry about not having firewood to burn."
毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,Complete the task in one stroke.
画饼充饥,Feed on illusions,Painting cake to satisfy hunger,"A natural English translation of the idiom ""画饼充饥"" is ""to draw a cake to satisfy hunger."" This translation captures the essence of the idiom, which is to use a metaphorical or false promise to satisfy one's desires or needs, rather than taking concrete action to address the problem."
画虎类狗,Attempting more than one has ability for,Drawing tiger dog,Draw a tiger and make it look like a dog.
当机立断,Decide on the moment (or on the spot),Make a prompt decision,"When the opportunity arises, make a decision immediately."
当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son","The person in charge is confused, while the bystander sees clearly."
当场出丑,Make a spectacle of oneself,Embarrassed on the spot,Make a fool of oneself in front of others.
当仁不让,Not decline to shoulder a responsibility,Do your part,"When it comes to righteousness, one does not yield."
当耳边风,Turn a deaf ear to,When the wind blows,"To ignore or disregard something that is being said or done, as if it were just a passing breeze that can be easily brushed aside."
叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,Stacking beds on top of each other
疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"疾风知劲草 (Jí fēng zhī jìn cǎo) means that during a strong wind, one can identify the strong and resilient grasses. In other words, it refers to the ability to distinguish between strong and weak qualities or people under difficult circumstances."
疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,To hate evil with the same intensity as one hates an enemy.
病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,病急乱投医 (bìng jí luàn tóu yī)
病从口入,Illness finds its way in by the mouth,Disease from the mouth,"Disease enters through the mouth, disaster comes from the mouth."
癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A toad dreams of eating a swan.
登峰造极,Reach the summit,Reach the pinnacle,"The idiom ""登峰造极"" can be translated as ""reach the pinnacle"" or ""achieve the highest level."
登堂入室,Pass through the hall into the inner chamber,Entering the room,"The idiom ""登堂入室"" is used to describe someone who has achieved a high level of proficiency or mastery in a particular field or skill."
发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,"I work hard and forget to eat and sleep, I am happy and forget about worries, I don't know when old age will come, so I just say this."
白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A white jade with a minor blemish.
白头偕老,Remain a devoted couple to the end of their lives,Grow old together,白头偕老
白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,To see ghosts during the day.
百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,"A hundred steps, a hundred arrows."
百废俱兴,Full-scale reconstruction is under way,Everything is booming,All affairs are revived.
百读不厌,Be worth reading a hundred times,Never tire of reading,"It's a book that's so good, I can read it a hundred times and still not get tired of it."
百端待举,A thousand things wait to be done,Waiting for everything,A hundred things to be done.
百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A hundred years of good match.
百炼成钢,Be toughened and hardened into steel,Tempered into a steel,"The idiom 百炼成钢 (bǎi liàn chéng gāng) means ""to be forged through many trials and hardships, eventually becoming strong and resilient."" It suggests that something or someone has undergone a process of intense testing and refinement, resulting in a more robust and capable state."
百孔千疮,In a disastrous state,Riddled with gaping wounds,A hundred holes and a thousand cracks
百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","A hundred flowers bloom, a hundred schools of thought contend."
百战百胜,Invincible,Win every battle,To win every battle.
百川归海,All things tend in one direction,A hundred rivers return to the sea,A hundred rivers flow into the sea
百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","The idiom 百足之虫，死而不僵 (bǎi zú zhī chóng, sǐ ér bù jiāng) can be translated to English as ""A thousand-foot centipede, dead but not stiff."
百闻不如一见,Seeing is believing,Seeing is better than hearing,"A native speaker would say: ""Seeing is believing."
皆大欢喜,Everybody is happy,Everyone is happy,Everyone is happy and satisfied.
皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"A natural English idiom translation: ""He's just putting on a show; he's not really happy."
皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","If the skin is not there, the hair will have nowhere to attach."
盛名难副,It is hard to live up to a great reputation,Famous is hard to match,A reputation that cannot be matched
盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,It's hard to refuse such great hospitality.
尽力而为,Do one's best,Do your best,尽力而为 (jìn lì ér wéi)
尽心竭力,(do something) with all one's heart,Do my best,Give one's utmost effort.
尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",尽人事，听天命
目不转睛,Look with fixed eyes,Keep an eye on,He was so engrossed in the book that he didn't even notice me enter the room.
目光如炬,Farsighted,Eyes like torches,"The idiom ""目光如炬"" can be translated as ""to have a piercing gaze"" or ""to see clearly."" It implies that someone has a sharp and intense gaze that can penetrate through things, often used to describe someone who is observant, insightful, or has a keen eye for detail."
盲人摸象,One-sided view,Blind man touching elephant,Blind man touches elephant
盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,Blind man's blind horse
直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Express one's own opinion directly
相辅相成,Supplement each other,Complement each other,"相辅相成 (xiāng fǔ xiāng chéng) means that two things or ideas work together to support and enhance each other. It implies that one cannot exist without the other, and they complement each other to achieve a greater whole."
相得益彰,Bring out the best in each other,Complement each other,"相得益彰 (xiāng dé yì zhāng) means ""to complement each other's strengths"" or ""to enhance each other's qualities."" It suggests that when two or more things or people work together, they complement each other's strengths and enhance each other's qualities, resulting in a better outcome."
相提并论,Put something (or somebody) on a par with,On a par,Compare and put together.
相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,Respect each other like guests.
相知有素,Have known each other long,Know each other well,相知有素 (xiāng zhī yǒu sù) means that two people have known each other for a long time and have a deep understanding of each other. It implies that they have a good relationship based on mutual respect and trust.
相安无事,Live in peace with each other,Everything is fine,"相安无事 means to live in harmony or peace with others without any conflicts or disturbances. It implies a state of mutual understanding and respect between people, allowing them to coexist peacefully."
相依为命,Shore one's life together,Depend on each other,"The idiom 相依为命 can be translated to ""To depend on each other for survival"" in natural English."
相沿成习,Become a custom through long usage,Learn from each other,To become accustomed to something through repetition.
相映成趣,Set each other off,Comparing with each other,Reflecting each other's charm.
眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it","A native speaker would say, ""I was thinking about it for a while, but then suddenly I had an idea."
看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Adapt to the situation and tailor to the needs.
真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,True gold does not fear fire testing.
真相大白,The whole truth has come out,The truth is revealed,The true nature of the matter has been fully revealed.
眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,"The idiom ""眼高手低"" can be translated to ""high-sighted and low-handed"" in English. It is often used to describe someone who has high expectations for themselves or others but is not willing to put in the effort or work to achieve those expectations. The idiom suggests that the person is not only unrealistic but also lazy or unwilling to put in the necessary effort to achieve their goals."
睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,睚眦必报
睹物思人,The thing reminds one of its owner,See things and think people,"See things, think of people"
瞎子摸鱼,Act blindly,Blind man fishing,Blindly pursuing a goal without proper knowledge or understanding.
瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,"A native speaker would say ""Pointing a lantern at a blind person is a waste of time."
瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Blind man sees money and opens his eyes.
瞒天过海,Practice deception,Cross the sea,"A natural English idiomatic translation: ""Cover your tracks and go under the radar."
知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious",Knowing oneself and knowing one's enemy ensures victory in every battle.
知法犯法,Knowingly violate the low,Know the law and break the law,"A native speaker would say ""I know the rules, but I'm going to break them anyway."
知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,"The idiom 知难而进 means to face difficulties head-on and continue forward, conveying the idea of being proactive and determined in the face of challenges."
知过必改,Know one's faults and correct them,Knowing must change,To acknowledge one's mistakes and make corrections.
知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",Know one thing but not the other.
知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything","Knows no secrets, speaks no lies"
短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,"短兵相接 (duǎn bīng xiāng jiē) is an idiomatic expression that describes a situation where two sides engage in a fierce battle or conflict, often with weapons close to each other. It implies a direct and intense confrontation."
石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,The news went down like a stone in the sea.
破釜沉舟,Cut off all means of retreat,Burn one's boats,Break the pot and sink the boat.
破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,"To stop crying and smile, often used to describe someone who is able to overcome their sadness and find happiness again."
破旧立新,Destroy the old and establish the new,Break the old and build the new,"破旧立新 means to discard the old and establish the new. It implies a process of renewal or change, where something old is replaced by something new."
硕果仅存,One of the few still lest,Only fruit remains,The sole remaining fruit.
磨杵成针,Perseverance will prevail,Grind the pestle into a needle,grind the pestle into a needle
碍手碍脚,Be a hindrance,Get in the way,A literal translation that does not convey the idiomatic meaning.
神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know","The idiom 神不知，鬼不觉 means ""no one knows"" or ""no one is aware of it."" It is often used to describe a situation where something is happening or being done without anyone noticing or knowing about it."
神采奕奕,Glowing with health and radiating vigor,In high spirits,The person was so full of energy and vitality that it was evident in her radiant smile and sparkling eyes.
神色自若,Be perfectly calm and collected,Look at ease,"神色自若 means to maintain a calm and composed expression, even in the face of danger or distress. It implies that one is not affected by external circumstances and can remain calm and collected."
祸不单行,It never rains but it pours,Misfortunes never come singly,"The idiom ""祸不单行"" is used to express the idea that bad luck keeps coming and one misfortune leads to another."
祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,"The idiom ""祸国殃民"" means ""to bring disaster to the country and harm the people."" It is used to describe someone or something that causes harm or suffering to the country and its people."
福无双至,Blessings never come in pairs,Fu Wushuang arrives,"Good fortune never comes in pairs, bad luck never comes alone."
秀而不实,Flowering but producing no fruit,Show but not truth,"The idiom ""秀而不实"" can be translated as ""showy but unproductive"" or ""showy but fruitless"" in English."
私相授受,Make an illicit transfer,Give and receive privately,We need to keep our private communication confidential.
秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,The autumn wind sweeps away the fallen leaves.
秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,"The result of the translation is ""not taking a single hair off"" or ""not taking a single hair from."
种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,Sow what you reap
称孤道寡,Act like an absolute ruler,Act like an absolute monarch,I claim to be the only one in this situation.
称兄道弟,Be on intimate terms,Call each other brothers,"We're like brothers, calling each other 'bro' all the time."
称王称霸,Act like an overlord,Lord it over,To be a king and a lord.
积年累月,For months and years,Over the years,"The idiom ""积年累月"" can be translated into English as ""over a long period of time"" or ""year after year, month after month."" It emphasizes the passage of time over a significant duration."
积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Store up grain to prevent hunger.
积重难返,Old habits are difficult to get rid of,Hard to return,It's hard to change something that has been accumulated over a long period of time.
积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,Accumulated feathers sink a boat.
稳操胜券,Have full assurance of success,Be sure to win,稳操胜券 (wěn cāo shèng quàn) means to have a sure and certain advantage or to be confident of winning. It implies that the person or team in question has a strong position or is well-prepared for the outcome.
空中楼阁,Daydream,Castle in the sky,A castle in the air or a dream palace.
穿针引线,Act as a go-between,Thread the needle,穿针引线
突飞猛进,Make a spurt of progress,Advance by leaps and bounds,"The idiom ""突飞猛进"" can be translated as ""making great strides"" or ""making rapid progress."" It is often used to describe someone or something that is making significant improvement or advancement in a short period of time."
穷兵黩武,Adopt a warlike policy,Go to war,"穷兵黩武 (qióng bīng dú wǔ) can be translated to ""waging endless wars"" or ""engaging in endless military campaigns."" This idiom implies that a country or group is constantly at war, leading to endless military expenditures and suffering."
穷途末路,Dead end,No way no money,穷途末路 (qióng tú mò lù)
穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,poor mountains and bad waters
穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"穷则思变: When things are at their worst, one should consider changing or taking a different approach."
窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed","The idiom 窥测方向, 以求一逞 can be translated as ""To try to guess the direction of someone's actions or intentions in order to take advantage of them."
立锥之地,A tiny bit of land,The land of the cone,A small piece of land or a small amount of space that can be used for one's own purposes.
立身处世,How to get along with people,Live in the world,Establish oneself in life
立足之地,Standing-room,Gain a foothold,A place where one can stand firm or a foundation.
竭尽全力,To the best of one's ability,Make every effort,Exhaust all one's efforts.
端倪可察,Have found a due to something,Clues can be seen,端倪可察
笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,"A native speaker would say: ""He's just smiling, but I can see the knife hidden in his smile."
笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,Stupid birds fly first
管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen","A leopard through a tube, a little bit of it."
箭在弦上,A point of no return,Arrow on the string,"The arrow is on the string, it cannot be fired."
筚路蓝缕,The pioneering spirit,Bilu blue thread,"The idiom 筚路蓝缕 describes the hardships and difficulties faced during the early stages of building something, often used to describe the hard work and dedication required to establish something from scratch."
箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,"箪食壶浆 is often used to describe the enthusiastic welcome of a victorious army by the people it has defeated. It is derived from a story in the Book of History, where the Zhou dynasty army was welcomed by the people of the Shang dynasty with food and drink after defeating them. The idiom is often used to describe the enthusiasm and support of the people for a victorious army."
米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,The cost of living is so high that rice is as expensive as pearls and firewood is as expensive as jade.
粗枝大叶,In a slipshod manner,Thick branches and large leaves,A rough and careless approach to handling something.
粥少僧多,Not enough to go around,"Less porridge, more monks","The soup is small, but the monks are many."
精兵简政,Streamlined administration,Efficient and streamlined administration,精兵简政 is a phrase that a native speaker would use to describe a process of simplifying and streamlining government or organizational structures to make them more efficient and effective.
约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,Three Articles of Agreement
纷至沓来,Come in a continuous stream,One after another,"Fen zhi ta lai"" (fēn zhì tà lái)"
绝处逢生,Escape by the skin of one's teeth,Life in desperation,"In a dead-end situation, meet with life."
绞尽脑汁,Rack one's brains,Racking my brains,"The natural English idiom translation for ""绞尽脑汁"" is ""think very hard."
络绎不绝,Unending,An endless stream,"The idiom ""络绎不绝"" is a natural English idiom that conveys the idea of a continuous flow of people or things without stopping. It is often used to describe a steady stream of visitors or a constant flow of traffic."
经年累月,For years,Over the years,"Year after year, month after month."
