src,true_meaning,literal_translation,predicted
沧海一粟,A drop in the ocean (or bucket),Drop in the ocean,A grain of sand in the vast sea.
灭此朝食,Be anxious to finish off the enemy immediately,Annihilate this dynasty,Cut off the head of the snake to save the body
滴水成冰,Freezing cold,Dripping into ice,Drop of water turns into ice.
满招损，谦受益,One loses by pride and gains by modesty,"Full of losses, modest benefits","Overconfidence brings harm, humility brings benefit."
满城风雨,Become the talk of the town,Wind and rain all over the city,"The idiom 满城风雨 can be translated as ""flooded with news or rumors"" in English."
泼妇骂街,Like a shrew shouting abuse in the street,Vixen scolding the street,泼妇骂街 (pō fù mà jiē) =泼妇 (pō fù) +骂街 (mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街 (pō fù mà jiē) =泼妇骂街
滥竽充数,Just to fill up a vacancy,Excessive use of data,"The idiom ""Ran out of beans to fill the number"" is used to describe someone who is pretending to be skilled or knowledgeable when in fact they are not. It implies that their actions or performances are not genuine or authentic, and they are being dishonest or misleading others. The idiom is often used to describe someone who is pretending to be good at something they are not."
火上加油,Add fuel to the flames (or fire),Pour oil on the flame,Add fuel to the fire
火树银花,A display of fireworks and a sea of lanterns (on a festival night),Fire tree silver flower,Fireworks and lights illuminate the night sky.
乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,Ugly Mr. Nothing
烈火见真金,True blue will never stain,Fire sees real gold,"The idiom ""烈火见真金"" can be translated to ""Hot fire reveals true gold"" in English."
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,To surround the moon with clouds to make it look larger.
无米之炊,Make bricks without straw,Cooking without rice,"The idiom ""无米之炊"" can be translated into English as ""to make a meal without rice."
无风不起浪,Theres no smoke without fire,"No wind, no wave","The idiom ""无风不起浪"" means that there is always a reason behind every event, even if it appears to be random or without cause. It suggests that every event has its roots in something, and that nothing happens without a reason."
无风起浪,Make trouble out of nothing,No wind and waves,"He's always creating problems without any reason, it's like he's trying to make waves without any wind."
无敌于天下,Unmatched anywhere in the world,Invincible in the world,"He's the ultimate boss, unbeatable in the world."
无功受禄,Get a reward without deserving it,Reward without merit,"The idiom ""无功受禄"" is used to describe someone who has received benefits or advantages without having earned or deserved them."
无计可施,Utterly without resources,Nothing can be done,There is no way to solve the problem.
无济于事,Useless,To no avail,It's useless to try again.
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,"No matter what, it's not worth going to the Three Holy Ones' Hall."
无事生非,Create problems where none exists,Much Ado About Nothing,"The phrase ""无事生非"" is often used to describe someone who is causing trouble or creating unnecessary issues without any real reason or purpose."
无所适从,With no definite plan to follow,At a loss,无所适从
无恶不作,Commit all manner of crimes,Do no evil,(Do no evil whatsoever.)
无以复加,In the extreme,Can't be added,The pain was so intense that it was beyond words.
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",A project without a clear plan is like water without a source or a tree without a root.
无缘无故,For no reason at all,For no reason,I don't know why he did that. It was just无缘无故.
无庸赘述,It's unnecessary to go into details,Needless to say,"The idiom ""无庸赘述"" means that something is so obvious or well-known that there is no need to elaborate or explain further. It is a common expression used in Chinese to convey that something is self-evident or does not require further discussion."
烟消云散,Disappear in a flash,Disappear into smoke,"The literal English translation of 烟消云散 is ""Smoke dissipates, clouds disperse."
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,Cook the crane and burn the zither
照猫画虎,Imitate,Draw cats and tigers,"He tried to copy his boss's style, but ended up just drawing a cat by looking at a cat."
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other","Lonely and isolated, with only one's shadow to console oneself."
煽风点火,Instigate,Fan the flames,Stir up wind and ignite fire
熟视无睹,Ignore,Turn a blind eye,"I've seen this movie a million times, but I still can't get bored with it."
燕巢幕上,Precarious,Swallow's Nest on the Curtain,The person is so concerned with their appearance that they are always trying to impress others with their dramatic flair.
争权夺利,Scramble for power and profit,Scramble for power,"The idiom ""争权夺利"" means ""to fight for power and wealth."
争长论短,Squabble,Debating long and short,"The idiom ""争长论短"" is used to describe a situation where people engage in a debate or discussion about who is better at something, often in a competitive or confrontational manner. It implies that the focus of the argument is on comparing and contrasting the abilities or qualities of the individuals involved."
为民请命,Plead in the name of the people,Pray for the people,"To speak up for the people's interests, to advocate for their rights and well-being."
为非作歹,Break the law,To do evil,"He's a real troublemaker, always getting into trouble and causing chaos."
为富不仁,Be rich and cruel,For the rich,To be rich and not be kind.
为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,"The literal translation of ""为虎傅翼"" is ""To affix wings to a tiger,"" which conveys the meaning of providing support or assistance to someone who is already powerful or dangerous. However, the natural English translation would be ""To give wings to a tiger,"" which is a more idiomatic and natural-sounding phrase that conveys the same meaning in a more concise and clear manner."
为虎作伥,Help a villain do evil,Play for the tiger,To be a伥 for a tiger
为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,To drive away the troublemakers from the bush.
为所欲为,Have (or get) one's own way,Do whatever you want,Do as one pleases.
为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,"Drive fish into the abyss, drive birds into the thicket."
墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"The idiom ""墙倒众人推"" means that when a problem or issue arises, people tend to blame others and avoid taking responsibility for their own actions. It implies that people are quick to point fingers and shift blame onto others rather than taking responsibility for their own mistakes or shortcomings."
片甲不留,The army is completely wiped out,No armor left,A single piece of armor is not left behind.
片瓦无存,Be razed to the ground,No tiles left,A single tile remains.
牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,"The literal English translation of 牛头不对马嘴 is ""Cows' heads don't match horses' mouths."
牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,"A native speaker would say something like ""He's a real cow ghost snake god"" to describe someone who is very strange or unusual."
牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,The idiom 牵一发而动全身 (qiān yī fā ér dòng quán shēn) means that one small change or action can have a significant impact on the entire situation or system. It emphasizes the idea that a small change can trigger a chain reaction that affects everything.
狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,"A desperate person will do anything to escape a difficult situation, even if it means taking extreme measures."
狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,"狗血喷头 is an idiom that means to describe something in a very exaggerated or over-the-top manner, often with a lot of emotional or dramatic language. It can also refer to a situation where someone is being overly dramatic or emotional."
狐假虎威,Take advantage of the influence of others,Fox fake tiger power,The fox takes advantage of the tiger's reputation and strength to intimidate and control other animals.
狐群狗党,A gang of scoundrels,Fox and Dog Party,"Foxes in a pack, dogs in a party."
狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,A clever rabbit has three hiding places.
狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,"In narrow roads, the brave one wins."
独霸一方,Be a local despot,Dominate one side,"The idiom ""独霸一方"" can be translated into English as ""to dominate a region or area."
独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,A single tree cannot make a forest.
独夫民贼,Autocrat and traitor to the people,Single husband and thief,"The idiom ""独夫民贼"" (Dú fū mín zéi) means ""tyrant ruler"" or ""despotic ruler"". It refers to a leader who oppresses and exploits the people, often using force and violence. The term is derived from the idea of a single person (独夫) who oppresses the masses (民) and acts like a criminal (贼)."
独占鳌头,Head the list of successful candidates,Come out on top,独占鳌头 - to be the first or topmost in a competition or contest.
率由旧章,Follow the beaten track,Rate by old chapter,Follow the old rules
玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device","No jade is polished, it cannot become a vessel."
玩火自焚,Whoever plays with fire gets burnt,Play with fire,"The literal English translation of ""玩火自焚"" is ""Play with fire and burn yourself."" This idiom is used to warn against taking risks or making poor decisions, as it can lead to one's own downfall or destruction."
珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,"The idiom 珠圆玉润 (zhuān yuán yù rùn) means ""precious and smooth"" or ""beautiful and smooth."" It is often used to describe something that is well-crafted, polished, and of high quality."
班门弄斧,Show off in the presence of an old hand,Ban door axe,Playing with a class of felling axes
瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,A flaw does not obscure a beauty.
瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,"瑕瑜互见, which means that both strengths and weaknesses are present in a person or thing. It implies that there is a balance between the good and the bad aspects."
瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,A good harvest is foretold by a heavy snowfall.
璞玉浑金,Unadorned beauty,Raw jade and gold,"The idiom 璞玉浑金 (pǔ yù hún jīn) can be translated as ""natural beauty"" or ""innate talent,"" and it is used to describe someone who is naturally talented or gifted, but not yet fully developed or refined."
瓜田李下,Be found in a suspicious position,Melon Field Lixia,The place where grapes and willows grow.
瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,"The idiom 瓦釜雷鸣 (wǎ fǔ léi míng) is often used to describe a situation where a person or group with little power or influence is making a lot of noise or causing a lot of trouble. The idiom is derived from the image of a pot with a loud, thunderous sound coming from it, despite the fact that it is not a musical instrument."
瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A turtle in a pot.
瓮中捉鳖,A sure catch,Catching turtle in urn,"In the pot, catch the turtle"
甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,To humbly admit defeat or acknowledge a superior in a competition or contest.
甘之如饴,Gladly endure hardships,Sweet as candy,To relish something as sweet as honey.
甚嚣尘上,Making a lot of noise,All over the place,To create a great commotion or stir.
生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,"Once the decision is made, it's like cooking rice with a live fish - it's irreversible."
生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in times of hardship, die in times of comfort."
用兵如神,Be a superb military commander,Use soldiers like gods,"The general was a true master of military strategy, leading his troops to victory with ease and grace."
男盗女娼,Behave like thieves and whores,Male thief female prostitute,"The idiom ""男盗女娼"" can be translated to ""a male thief and a female prostitute"" in English. This phrase is used to describe someone who engages in both criminal activities and sexual exploitation."
留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope","If you have a strong foundation or good health, you will not be afraid of having enough resources or opportunities in the future."
毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,"To achieve everything in one attempt, to complete a task in one go."
画饼充饥,Feed on illusions,Painting cake to satisfy hunger,"The idiom ""画饼充饥"" is used to describe a situation where someone creates a false or unrealistic hope to satisfy their hunger or desire, but it does not actually provide the satisfaction they were hoping for."
画虎类狗,Attempting more than one has ability for,Drawing tiger dog,"He tried to be like his boss, but he ended up looking like a dog."
当机立断,Decide on the moment (or on the spot),Make a prompt decision,当机立断
当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son","The person in charge is confused, while the bystander sees clearly."
当场出丑,Make a spectacle of oneself,Embarrassed on the spot,"当场出丑 (dāngchǎng chūchǒu) means ""to embarrass oneself in public"" or ""to make a fool of oneself in front of others."" It implies that someone has made a mistake or done something embarrassing in front of an audience, causing them to be ridiculed or humiliated."
当仁不让,Not decline to shoulder a responsibility,Do your part,"When one is in a position of righteousness, one does not yield."
当耳边风,Turn a deaf ear to,When the wind blows,"Keep it short and to the point, true to each part or detail."
叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,"The idiom ""叠床架屋"" (dié chuáng jià wū) means to build or construct something excessively or unnecessarily, often in a way that is impractical or wasteful. It implies that one is creating more than what is needed or desired, often in a manner that is excessive or overdone."
疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"In times of great hardship, one can discern the true nature of people."
疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,The idiom 疾恶如仇 (jí è rú chóu) means to hate evil people as if they were enemies. It is used to describe someone who is very angry or upset about people who do bad things.
病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,"I'm in a tight spot, I'll try anything to get out of this mess."
病从口入,Illness finds its way in by the mouth,Disease from the mouth,"Disease comes from the mouth, trouble comes from the mouth"
癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A hagfish (a type of fish) wants to eat a swan (a large bird).
登峰造极,Reach the summit,Reach the pinnacle,"The literal translation of ""登峰造极"" is ""to reach the peak of the mountain,"" which can be used to describe something that has reached its highest point or achieved its ultimate goal."
登堂入室,Pass through the hall into the inner chamber,Entering the room,Enter the Hall and Enter the Room
发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,"发愤忘食 (fā fèn wàng shí) is an idiom that means to work so hard and be so focused on one's goals that one forgets to eat or sleep. It is often used to describe someone who is extremely dedicated to their work or studies, to the point where they neglect their basic needs. The idiom comes from the ancient Chinese philosopher Confucius, who used it to describe his own dedication to learning and teaching."
白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A minor flaw in a flawless gemstone.
白头偕老,Remain a devoted couple to the end of their lives,Grow old together,Live to be old together
白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,To see ghosts in the daytime.
百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,"The phrase ""Hundred steps through the cypress tree"" is not a natural English idiom, but it can be used to convey the idea of shooting arrows accurately from a distance."
百废俱兴,Full-scale reconstruction is under way,Everything is booming,"百废俱兴 (bǎi fèi jù xīng) means ""all things are revived"" or ""all things are revived."" It is an idiom that describes a situation where many things that have been neglected or abandoned are suddenly revived or renewed."
百读不厌,Be worth reading a hundred times,Never tire of reading,Read it a hundred times and still not tired of it.
百端待举,A thousand things wait to be done,Waiting for everything,"A native speaker would say: ""I have a lot of work to do."
百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A hundred years of good union.
百炼成钢,Be toughened and hardened into steel,Tempered into a steel,A hundred times refined into steel
百孔千疮,In a disastrous state,Riddled with gaping wounds,A hundred holes and a thousand wounds.
百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","A hundred flowers blooming, a hundred schools of thought contending."
百战百胜,Invincible,Win every battle,"A hundred battles, a hundred victories."
百川归海,All things tend in one direction,A hundred rivers return to the sea,A hundred rivers flow into the sea.
百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","A hundred-foot worm, even when dead, does not stiffen."
百闻不如一见,Seeing is believing,Seeing is better than hearing,A hundred times hearing is not as good as seeing once.
皆大欢喜,Everybody is happy,Everyone is happy,Everyone is happy or satisfied.
皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"He's just skin-deep, but his heart is far from smiling."
皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","If the foundation is lost, the secondary parts will also disappear."
盛名难副,It is hard to live up to a great reputation,Famous is hard to match,A great reputation does not match the reality.
盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,盛情难却 (shèng qíng nán què)
尽力而为,Do one's best,Do your best,To do one's best; to try one's utmost.
尽心竭力,(do something) with all one's heart,Do my best,尽心竭力 (jǐn xīn jié lì)
尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny","Do your best, and let fate take its course."
目不转睛,Look with fixed eyes,Keep an eye on,"The idiom 目不转睛 can be translated to ""fixated gaze"" or ""fixated attention"" in English, describing someone who is so focused on something that they cannot look away or take their eyes off it."
目光如炬,Farsighted,Eyes like torches,"The idiom ""目光如炬"" means to have a keen and intense gaze or to see something clearly and accurately. It suggests that one has a sharp intellect or a penetrating understanding of a situation or problem."
盲人摸象,One-sided view,Blind man touching elephant,Blind men touch an elephant.
盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,"Blind people ride blind horses at night, entering deep pools."
直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Directly express your own opinion.
相辅相成,Supplement each other,Complement each other,"相辅相成 is translated as ""complementary"" or ""mutually reinforcing"" in English."
相得益彰,Bring out the best in each other,Complement each other,相得益彰
相提并论,Put something (or somebody) on a par with,On a par,Compare and discuss together.
相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,"相敬如宾 means to treat someone with respect and courtesy, as if they were a guest."
相知有素,Have known each other long,Know each other well,"The natural English translation of 相知有素 is ""to have a deep understanding or familiarity with someone."
相安无事,Live in peace with each other,Everything is fine,"The idiom 相安无事 means ""to live in harmony without any problems or conflicts."" It suggests that people or things are getting along well and there are no issues or disagreements between them."
相依为命,Shore one's life together,Depend on each other,"The idiom ""相依为命"" (xiāng yī wéi mìng) means ""to rely on each other for survival"" or ""to live in harmony with each other."" It implies a close and mutually dependent relationship between two people or entities."
相沿成习,Become a custom through long usage,Learn from each other,Keep it simple and true to each part.
相映成趣,Set each other off,Comparing with each other,"相映成趣 can be translated as ""complement each other"" or ""enhance each other's charm."" It is often used to describe two or more things that, when combined, produce a harmonious or interesting effect."
眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it","When someone thinks deeply or carefully about something, they will eventually come up with a solution or plan."
看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes","Eat the vegetables according to the size of the dish, and tailor the clothes according to the body size."
真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,真金不怕火炼 (zhēn jīn bù pà huǒ liàn)
真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,Highly skilled but lowly rated
睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,"The idiom ""睚眦必报"" means ""to take revenge for even the slightest offense."" It implies that someone will seek revenge for any slight insult or slight insult. The idiom is often used to describe someone who is vengeful or has a strong sense of justice."
睹物思人,The thing reminds one of its owner,See things and think people,睹物思人 (dǔ wù sī rén) - To see things and think of people.
瞎子摸鱼,Act blindly,Blind man fishing,Blind person touches fish
瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,"Blind person lighting a candle, wasting wax."
瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,"A native speaker would say: ""I see money, my eyes open wide."
瞒天过海,Practice deception,Cross the sea,Hide the sky and cross the sea
知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Knowing oneself and knowing one's enemy, one can win a hundred battles without fail."
知法犯法,Knowingly violate the low,Know the law and break the law,知法犯法
知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,"Facing challenges, I will keep pushing forward."
知过必改,Know one's faults and correct them,Knowing must change,Recognizes one's mistakes and corrects them.
知其一，不知其二,Have only a one-sided view,"I know one, don't know the other","Know one thing, but not the whole picture."
知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything","Knows everything and says everything, nothing is left out."
短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,"The idiom 短兵相接 can be translated as ""clashing swords"" or ""meeting swords"" in English."
石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,"The literal translation is not a natural English phrase, but the idiom explanation is a natural English phrase that a native speaker would actually say."
破釜沉舟,Cut off all means of retreat,Burn one's boats,"The idiom 破釜沉舟 can be translated to ""Break the pot and sink the boat"" in English, which means to make a bold and decisive decision, often involving taking a big risk or making a significant sacrifice in order to achieve a goal."
破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,破涕为笑: To stop crying and smile instead.
破旧立新,Destroy the old and establish the new,Break the old and build the new,Break down the old and build up the new.
硕果仅存,One of the few still lest,Only fruit remains,A single remaining kernel
磨杵成针,Perseverance will prevail,Grind the pestle into a needle,"The idiom ""磨杵成针"" means that with persistence and effort, one can achieve something that initially seems impossible. It is often used to encourage people to keep working hard towards their goals, even if they face challenges or setbacks along the way."
碍手碍脚,Be a hindrance,Get in the way,Obstructing hands and feet.
神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know","No one knows, no one sees."
神采奕奕,Glowing with health and radiating vigor,In high spirits,神采奕奕 - radiant with spirit
神色自若,Be perfectly calm and collected,Look at ease,A calm and composed expression.
祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune does not come singly.
祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,To cause harm to the country and its people.
福无双至,Blessings never come in pairs,Fu Wushuang arrives,"Good fortune never comes twice, misfortune never comes singly."
秀而不实,Flowering but producing no fruit,Show but not truth,Showy but fruitless
私相授受,Make an illicit transfer,Give and receive privately,"The idiom 私相授受 means ""to engage in private communication or exchange of ideas."" It implies that two people are having a conversation or sharing information in a private setting, without the presence of others."
秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,"The autumn wind sweeps away the fallen leaves, symbolizing the passing of time and the inevitability of change."
秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,"He is a man of integrity and will not take advantage of anyone, he is truly a person who is not a hair is harmed."
种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,"If you plant melons, you'll get melons; if you plant beans, you'll get beans."
称孤道寡,Act like an absolute ruler,Act like an absolute monarch,"Claiming to be the only one, claiming to be the only one."
称兄道弟,Be on intimate terms,Call each other brothers,We call each other brothers.
称王称霸,Act like an overlord,Lord it over,"The idiom ""称王称霸"" means to be the supreme ruler or to dominate or control others."
积年累月,For months and years,Over the years,"The idiom ""积年累月"" means ""year after year, month after month"" in Chinese, and it is used to describe a long period of time or a continuous process that takes a long time to complete."
积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,It's wise to store up food to prevent hunger.
积重难返,Old habits are difficult to get rid of,Hard to return,"The literal English translation of ""积重难返"" is ""Accumulated weight is hard to return."" However, the idiomatic sense of this phrase is ""hard to change once it has been accumulated."
积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,"The idiom ""积羽沉舟"" means that a small amount of weight can sink a boat, which is often used to describe how a small number of people can cause a significant problem or disaster."
稳操胜券,Have full assurance of success,Be sure to win,稳操胜券 means to have a sure and certain victory or success. It implies that one has a strong advantage or is confident in their ability to achieve their goal.
空中楼阁,Daydream,Castle in the sky,Empty Sky Tower
穿针引线,Act as a go-between,Thread the needle,He's the one who always manages to bring the two sides together - he's like a needle threading a line.
突飞猛进,Make a spurt of progress,Advance by leaps and bounds,突飞猛进
穷兵黩武,Adopt a warlike policy,Go to war,Keep it terse and faithful to each component.
穷途末路,Dead end,No way no money,Endless Despair
穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,"The phrase ""穷山恶水"" can be translated as ""desolate and barren mountains and rivers"" in English."
穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"穷则思变 (When in a state of poverty, think of changing.)"
窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed","The literal translation of 窥测方向, 以求一逞 is ""Peek at the direction to seek one's will."" However, this idiom is often used in a negative sense, implying that someone is trying to manipulate or control someone else's actions. A natural English translation of this idiom would be ""to spy on the direction to achieve one's goal."
立锥之地,A tiny bit of land,The land of the cone,"A small space or a small amount of land that is enough to stand on, but not much more. It is often used to describe a person who has a very small amount of freedom or a limited amount of space."
立身处世,How to get along with people,Live in the world,"The idiom 立身处世 can be translated as ""to act in a proper manner in one's daily life."
立足之地,Standing-room,Gain a foothold,A place to stand firm.
竭尽全力,To the best of one's ability,Make every effort,竭尽全力 (all one's efforts)
端倪可察,Have found a due to something,Clues can be seen,The signs are discernible.
笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,"A native speaker would say ""He's just smiling, but I can tell he's hiding a knife inside."
笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,Stupid birds fly first.
管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen","A natural English idiomatic translation: ""See a small part of a whole and infer the whole."
箭在弦上,A point of no return,Arrow on the string,The situation is inevitable and cannot be avoided.
筚路蓝缕,The pioneering spirit,Bilu blue thread,"Traveling with a rake and hoe, building with rough materials."
箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,箪食壶浆
米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,"Rice is as precious as pearls, firewood is as expensive as jade."
粗枝大叶,In a slipshod manner,Thick branches and large leaves,"A native speaker would say ""He handled the project with a rough brush and a large leaf"" to convey the same meaning as the idiom 粗枝大叶."
粥少僧多,Not enough to go around,"Less porridge, more monks","A native English speaker would say ""Not enough for everyone."
