src,true_meaning,literal_translation,predicted
火树银花,A display of fireworks and a sea of lanterns (on a festival night),Fire tree silver flower,Fire trees and silver flowers do not have a night sky.
乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,A person with no real existence or a fictional character.
烈火见真金,True blue will never stain,Fire sees real gold,The fire reveals the gold.
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,(hōng yún tuō yuè)
无米之炊,Make bricks without straw,Cooking without rice,"A natural English translation for ""无米之炊"" would be ""a dish without rice."
无风不起浪,Theres no smoke without fire,"No wind, no wave",No wind does not make waves.
无风起浪,Make trouble out of nothing,No wind and waves,No wind makes waves
无敌于天下,Unmatched anywhere in the world,Invincible in the world,There is no one who can match or surpass them.
无功受禄,Get a reward without deserving it,Reward without merit,"The literal translation of ""无功受禄"" is ""No merit, no reward."" However, in English, the idiom ""to receive rewards or benefits without doing anything in return"" is more commonly used to convey the same meaning."
无计可施,Utterly without resources,Nothing can be done,"The idiom ""无计可施"" can be translated as ""I have no idea what to do"" or ""I'm at a loss for what to do."" This phrase captures the sense of being unable to find a solution or plan to address a problem."
无济于事,Useless,To no avail,No help at all
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,"The idiom ""无事不登三宝殿"" can be translated to ""there is nothing that does not come to the Three Holy Ones' Hall"" in English."
无事生非,Create problems where none exists,Much Ado About Nothing,"Create trouble out of nothing"" or ""Make trouble out of nothing."
无所适从,With no definite plan to follow,At a loss,"The natural English translation for ""无所适从"" is ""I don't know what to do."
无恶不作,Commit all manner of crimes,Do no evil,The person is a complete scoundrel who does not hesitate to engage in any immoral or criminal activities.
无以复加,In the extreme,Can't be added,"The idiom 无以复加 (wú yǐ fù jiā) means ""cannot be added to"" or ""cannot be further exaggerated."" It is used to describe something that is already extremely impressive or overwhelming and cannot be described or explained any more."
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root","The project is like water without a source, it lacks a solid foundation."
无缘无故,For no reason at all,For no reason,Faithful to each component: Without any reason
无庸赘述,It's unnecessary to go into details,Needless to say,"The natural English idiomatic translation of ""无庸赘述"" is ""Keep it terse and faithful to each component."
烟消云散,Disappear in a flash,Disappear into smoke,The clouds have vanished like smoke and clouds.
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,Cook the crane and burn the zither
照猫画虎,Imitate,Draw cats and tigers,"The idiom ""照猫画虎"" means to imitate something without understanding its essence, resulting in a distorted or inaccurate representation."
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other","Lonely and alone, with only my shadow to keep company."
煽风点火,Instigate,Fan the flames,煽风点火
熟视无睹,Ignore,Turn a blind eye,"The idiom ""熟视无睹"" can be translated as ""ignoring or not paying attention to something that is right in front of you, as if you have seen it before."
燕巢幕上,Precarious,Swallow's Nest on the Curtain,"燕巢幕上 (yàn cháo mù shàng) is an idiom that means ""to be in a precarious situation or to be in a difficult position."" The literal translation of the idiom is ""the nest of the swallow on the curtain,"" which refers to the swallow's nest being placed on the curtain of a building."
争权夺利,Scramble for power and profit,Scramble for power,"The natural English translation of ""争权夺利"" is ""power struggles."
争长论短,Squabble,Debating long and short,"The natural English idiomatic translation for ""争长论短"" is ""to argue about trivial matters."
为民请命,Plead in the name of the people,Pray for the people,For the people to ask for help
为非作歹,Break the law,To do evil,"The literal English translation of ""为非作歹"" is ""Do evil and commit crimes."
为富不仁,Be rich and cruel,For the rich,To be rich and not be kind.
为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,"To give wings to a tiger, or to help a tiger become stronger. This idiom is often used to describe someone who helps or supports someone who is already powerful, often in a negative way, implying that the person being helped becomes even more dangerous or threatening."
为虎作伥,Help a villain do evil,Play for the tiger,To be a伥 for a tiger
为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,To drive away the birds from the bush.
为所欲为,Have (or get) one's own way,Do whatever you want,"The literal translation of ""为所欲为"" is ""To do as one pleases."" However, the idiomatic meaning of the phrase is more nuanced and conveys a sense of complete freedom and power."
为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,"The idiom ""为渊驱鱼，为丛驱雀"" is a Chinese idiom that means to drive away or eliminate people or things that are beneficial or valuable. It is often used to describe a situation where someone or something is causing problems or hindering progress."
墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"The wall falls, and everyone pushes."
片甲不留,The army is completely wiped out,No armor left,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
片瓦无存,Be razed to the ground,No tiles left,"The idiom ""片瓦无存"" means that everything has been destroyed or lost, often used to describe a complete loss or devastation."
牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,牛头不对马嘴 means that the speaker's words or actions do not match or make sense.
牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,A strange and frightening monster or ghost.
牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,Pulling one hair can move the whole body.
狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,The dog is desperate and will do whatever it takes to get out of the situation.
狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,"The idiom ""狗血喷头"" is used to describe someone who is very emotional or expressive, often in a way that is considered exaggerated or dramatic."
狐假虎威,Take advantage of the influence of others,Fox fake tiger power,Fox taking advantage of the tiger's authority.
狐群狗党,A gang of scoundrels,Fox and Dog Party,Fox group dog party
狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,The clever rabbit has three cleverly hidden places.
狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,"In narrow places, the brave one wins."
独霸一方,Be a local despot,Dominate one side,"The natural English translation for 独霸一方 is ""dominate one area."
独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,"The idiom ""独木不成林"" is a Chinese idiom that means that a single tree cannot form a forest. It emphasizes the importance of collaboration and collective effort in achieving success or achieving a common goal."
独夫民贼,Autocrat and traitor to the people,Single husband and thief,"The idiom ""独夫民贼"" can be translated as ""tyrant"" or ""despot"" in English. It refers to a ruler who oppresses and abuses his people, often through tyranny and cruelty. The term is derived from the idea of a ruler who is seen as the sole authority or ""独"" (dú), and who is considered to be a threat to the well-being of the people, or ""民贼"" (mín zéi). The idiom can be translated as ""tyrant"" or ""despot"" in English. It refers to a ruler who oppresses and abuses his people, often through tyranny and cruelty. The term is derived from the idea of a ruler who is seen as the sole authority or ""独"" (dú), and who is considered to be a threat to the well-being of the people, or ""民贼"" (mín zéi)."
独占鳌头,Head the list of successful candidates,Come out on top,"The idiom ""独占鳌头"" means to be the top or the best in a competition or contest. It is often used to describe someone who has won an award or competition and is the best among all the participants. The idiom is derived from the story of the ancient Chinese emperor who had a crown made of a giant sea tortoise, and the person who won the competition was considered to be the one who ""took the crown"" or ""took the top position."
率由旧章,Follow the beaten track,Rate by old chapter,率由旧章 means to follow the old rules.
玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device","Jade is not polished, it cannot become a vessel."
玩火自焚,Whoever plays with fire gets burnt,Play with fire,"The idiom 玩火自焚 (wán huǒ zì fén) can be translated as ""to burn oneself on fire by playing with fire"" in English."
珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,The object is well-made and polished.
班门弄斧,Show off in the presence of an old hand,Ban door axe,To show off one's skills in the presence of an expert or someone who is highly skilled in a particular field. This idiom is used to imply that one is trying to demonstrate their abilities in a situation where they should be humble and not show off.
瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,"Even if there is a flaw, it should not overshadow the overall excellence of something."
瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,瑕瑜互见 (xiá yú hù jiàn)
瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,The snow is a sign of a good harvest ahead.
璞玉浑金,Unadorned beauty,Raw jade and gold,Raw jade and unpolished gold.
瓜田李下,Be found in a suspicious position,Melon Field Lixia,"The idiom 瓜田李下 means ""to be careful not to be involved in something that could be perceived as suspicious or suspicious."" It is often used to caution against getting involved in situations that could be considered suspicious or potentially problematic."
瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,"A person with little power or influence is given a lot of attention or praise, often due to their controversial or shocking statements."
瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A turtle in a pot
瓮中捉鳖,A sure catch,Catching turtle in urn,(Wèng zhōng zhuō biē)
甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,I humbly bow to your superior.
甘之如饴,Gladly endure hardships,Sweet as candy,"To enjoy something very much, even if it is sweet or tasty."
甚嚣尘上,Making a lot of noise,All over the place,"The idiom ""甚嚣尘上"" means ""to create a great fuss or controversy,"" and it is used to describe a situation where there is a lot of noise or disagreement about something, often to the point of being overwhelming or out of control. The idiom is derived from the idea of a crowd of people creating a lot of noise and dust, which can be overwhelming and distracting."
生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,"Once a decision is made, it's like cooking cooked rice - it's irreversible."
生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in a state of worry, die in a state of comfort."
用兵如神,Be a superb military commander,Use soldiers like gods,Use military tactics like a god
男盗女娼,Behave like thieves and whores,Male thief female prostitute,"Male thief, female prostitute"
留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope","The idiom 留得青山在，不怕没柴烧 (liú dé qīng shān zài, bù pà méi chái shāo) can be translated as ""Keep the green mountains intact, and there will always be firewood."" This phrase encourages people to conserve resources and be prepared for the future."
毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,"The idiom 毕其功于一役 means to complete a task in one attempt or effort, without any breaks or delays. It is often used to describe someone who is ambitious and determined to achieve their goals in one go."
画饼充饥,Feed on illusions,Painting cake to satisfy hunger,"A native speaker would say, ""I can't wait for the new job offer to come in, it's like drawing a cake to quench hunger."
画虎类狗,Attempting more than one has ability for,Drawing tiger dog,"He tried to be like his boss, but ended up looking like a caricature of him. He's drawing a tiger, resembling a dog."
当机立断,Decide on the moment (or on the spot),Make a prompt decision,"When the moment is ripe, make a decision immediately."
当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son","The person in charge is in the dark, while the bystander sees clearly."
当场出丑,Make a spectacle of oneself,Embarrassed on the spot,I can't believe I just made a fool of myself in front of everyone.
当仁不让,Not decline to shoulder a responsibility,Do your part,Short English phrase/sentence: One should not be afraid to take on challenges when they arise.
当耳边风,Turn a deaf ear to,When the wind blows,To be like the wind on the ear.
叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,Stack up the beds on top of each other.
疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"The idiom 疾风知劲草 (jí fēng zhī jìng cǎo) means that in times of great hardship or adversity, one can truly see who are the strong and resilient individuals. It suggests that only those who are truly strong and resilient can withstand the test of time and remain steadfast in the face of adversity."
疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,To hate evil as if it were a fierce enemy.
病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,"A natural English translation of the idiom ""病急乱投医"" is ""to treat an illness with any available medicine."
病从口入,Illness finds its way in by the mouth,Disease from the mouth,"Illness comes from the mouth, and misfortune comes from the mouth."
癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A fat toad wants to eat a swan.
登峰造极,Reach the summit,Reach the pinnacle,"The literal English translation of ""登峰造极"" is ""Reach the pinnacle of achievement."" However, the natural English idiom that conveys the same meaning is ""reach the top of one's game."
登堂入室,Pass through the hall into the inner chamber,Entering the room,"The idiom ""登堂入室"" (dēng táng rù shì) means to move from a lower level or position to a higher one, often in the context of achieving mastery or expertise in a particular field or skill. It implies a gradual progression from being an observer or learner to becoming an expert or authority in a given area."
发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,"Work hard and forget to eat, be happy and forget about worries, not knowing that old age will come, that's all."
白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,白璧微瑕 (bái bì wēi xiá)
白头偕老,Remain a devoted couple to the end of their lives,Grow old together,We will be together until the end of our days.
白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,白日见鬼 (bái rì jiàn guǐ) is an idiom that means to see ghosts or supernatural beings during the day. It is often used to describe someone who is experiencing a false or exaggerated fear or belief in something that is not real.
百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,"Hundred steps, through the cypress tree"
百废俱兴,Full-scale reconstruction is under way,Everything is booming,All things are revived
百读不厌,Be worth reading a hundred times,Never tire of reading,The idiom 百读不厌 (bǎi dú bù yàn) is used to describe something that is so enjoyable or interesting that it can be read or experienced repeatedly without getting tired of it. It implies that the content or experience is of high quality and has a lasting appeal.
百端待举,A thousand things wait to be done,Waiting for everything,hundreds of ends to be raised
百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A hundred years of harmony
百炼成钢,Be toughened and hardened into steel,Tempered into a steel,"The idiom 百炼成钢 (bǎi liàn chéng gāng) can be translated to the English phrase ""hundred times the steel is tempered into steel,"" which is a literal translation of the original Chinese idiom. However, the natural English equivalent would be ""hundreds of trials and tribulations have made him a steel man."
百孔千疮,In a disastrous state,Riddled with gaping wounds,"The idiom 百孔千疮 (bǎi kǒng qiān chuāng) can be translated as ""having many flaws or defects"" or ""in a very poor condition."
百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","A hundred flowers bloom, a hundred schools of thought contend."
百战百胜,Invincible,Win every battle,"In every battle, victory is achieved."
百川归海,All things tend in one direction,A hundred rivers return to the sea,"The phrase 百川归海 (bǎi chuān guī hǎi) can be translated as ""a hundred rivers flow into the sea."" This idiom is used to describe how many things or people come together to form a larger whole or system."
百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","A hundred-foot centipede, even when dead, does not stiffen."
百闻不如一见,Seeing is believing,Seeing is better than hearing,A hundred times hearing is not as good as seeing once.
皆大欢喜,Everybody is happy,Everyone is happy,Everyone is delighted.
皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"A native speaker would say, ""He's just skin smiling, but his flesh doesn't smile."
皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","If the foundation is lost, the dependent elements will also be lost."
盛名难副,It is hard to live up to a great reputation,Famous is hard to match,盛名难副 (shèng míng nán fù)
盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,It's hard to decline such graciousness.
尽力而为,Do one's best,Do your best,"尽力而为 means to do one's best or to try one's utmost. It emphasizes the effort and dedication one puts into a task or endeavor, regardless of the outcome."
尽心竭力,(do something) with all one's heart,Do my best,尽心竭力
尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",Do one's best and accept what happens.
目不转睛,Look with fixed eyes,Keep an eye on,"The literal translation of ""目不转睛"" is ""Eyes not turning away from the eyes."" However, it is not a natural English phrase and does not convey the idiomatic meaning of the idiom. A more natural English translation would be ""fixated gaze"" or ""intense focus."
目光如炬,Farsighted,Eyes like torches,"He has eyes like a torch, always seeing through people's lies."
盲人摸象,One-sided view,Blind man touching elephant,Blind man feeling the elephant
盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,"Blind men and blind horses, riding at midnight into a deep pool."
直抒己见,Talk (or speak out) directly and simply,Express one's opinion,I think it's important to be direct and express our opinions openly.
相辅相成,Supplement each other,Complement each other,"The idiom 相辅相成 (xiāng fǔ xiāng chéng) can be translated to English as ""Support each other"" or ""Complement each other."
相得益彰,Bring out the best in each other,Complement each other,"相得益彰 (xiāng dé yì zhāng) means that two or more things complement each other and enhance each other's strengths. It is often used to describe how different elements in a system or organization work together to achieve a common goal or purpose. The idiom is often used in business, politics, and other areas where collaboration is important."
相提并论,Put something (or somebody) on a par with,On a par,We can't compare apples to oranges in this situation.
相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,相敬如宾 is an idiom that means to treat each other with respect like guests.
相知有素,Have known each other long,Know each other well,"The idiom ""相知有素"" means ""to have a good understanding"" or ""to be well acquainted"" with someone. It implies a deep and long-standing relationship or familiarity between two people."
相安无事,Live in peace with each other,Everything is fine,To live in harmony without any trouble or conflict.
相依为命,Shore one's life together,Depend on each other,"相依为命 - ""to rely on each other for survival"" or ""to live in dependence on each other."
相沿成习,Become a custom through long usage,Learn from each other,相沿成习 is an idiomatic expression that means something has become a habit or tradition over time. It implies that a behavior or practice has been carried out for a long time and has become a part of the culture or society.
相映成趣,Set each other off,Comparing with each other,"The natural English idiomatic translation for 相映成趣 is ""They complement each other in a delightful way."" This phrase captures the essence of the idiom and conveys the idea that two things or people work well together and enhance each other's qualities."
眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it","A natural English translation of the idiom ""眉头一皱，计上心来"" would be: ""A sudden idea comes to mind after a moment of thought."
看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Look at the situation and act accordingly.
真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,True gold is not afraid of fire testing.
真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,"High eyes, low hands"
睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,睚眦必报 (Rèizī bìbào)
睹物思人,The thing reminds one of its owner,See things and think people,I see the old photo and I can't help but think of her.
瞎子摸鱼,Act blindly,Blind man fishing,Blind men groping for fish.
瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,It's like trying to light a candle with a blind person's guidance.
瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,A blind person sees money and opens their eyes.
瞒天过海,Practice deception,Cross the sea,Hide the sky and cross the sea
知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Knowing oneself and knowing the enemy, one can win a hundred battles."
知法犯法,Knowingly violate the low,Know the law and break the law,"A native speaker would say ""knowing the law and breaking it"" or ""knowing the rules and breaking them."
知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,He knew the difficulty and kept pushing forward.
知过必改,Know one's faults and correct them,Knowing must change,To acknowledge one's mistakes and make corrections.
知其一，不知其二,Have only a one-sided view,"I know one, don't know the other","Know one thing, but not the whole picture."
知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",知无不言，言无不尽
短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,"A native speaker would say: ""They're going to have a short and intense battle."
石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,"石沉大海 (shí chén dà hǎi) means that something has disappeared or failed to make an impact, like a stone sinking into the sea."
破釜沉舟,Cut off all means of retreat,Burn one's boats,"破釜沉舟 is a Chinese idiom that means to take a bold and decisive action, often with the intention of achieving success or victory at any cost. It originates from the Battle of Julu during the Warring States period in ancient China, where a general orders his soldiers to break their cooking pots and sink their boats, indicating a complete commitment to the cause and a willingness to sacrifice everything for a decisive battle."
破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,Change from crying to laughing
破旧立新,Destroy the old and establish the new,Break the old and build the new,破旧立新 means to discard outdated or obsolete things and replace them with new ones.
硕果仅存,One of the few still lest,Only fruit remains,The last remaining fruit.
磨杵成针,Perseverance will prevail,Grind the pestle into a needle,grind the pestle into a needle
碍手碍脚,Be a hindrance,Get in the way,Obstructive and hindering
神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",No one knows what's going on.
神采奕奕,Glowing with health and radiating vigor,In high spirits,Radiant with spirit.
神色自若,Be perfectly calm and collected,Look at ease,"The person remains calm and composed, showing no signs of fear or anxiety."
祸不单行,It never rains but it pours,Misfortunes never come singly,"祸不单行 means ""bad luck comes in waves"" or ""misfortune does not come alone."" It implies that when something bad happens, more bad things follow."
祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,祸国殃民
福无双至,Blessings never come in pairs,Fu Wushuang arrives,福无双至，祸不单行
秀而不实,Flowering but producing no fruit,Show but not truth,Showy but fruitless
私相授受,Make an illicit transfer,Give and receive privately,Private transmission
秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,"The idiom 秋风扫落叶 (Qiūfēng sǎo luò yè) means ""the autumn wind sweeps away the fallen leaves."" It is used to describe a situation where something powerful and decisive has a significant impact or effect on a particular situation or event, often leading to a swift and complete change or resolution."
秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Not to harm any part or detail.
种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,"The idiom ""种瓜得瓜，种豆得豆"" is often used to encourage people to take responsibility for their actions and to expect fair consequences. It emphasizes the idea that what you do has a direct impact on what you get in return."
称孤道寡,Act like an absolute ruler,Act like an absolute monarch,"To claim to be the only one, to boast about one's own accomplishments."
称兄道弟,Be on intimate terms,Call each other brothers,Call each other brother
称王称霸,Act like an overlord,Lord it over,"A native speaker would say: ""He's a real king of the hill."
积年累月,For months and years,Over the years,"Over time, the accumulation of events or experiences."
积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,"Result: ""Save resources to avoid shortages"
积重难返,Old habits are difficult to get rid of,Hard to return,"The idiom ""积重难返"" (jī zhòng nán fǎn) means that something that has been accumulated over a long period of time is difficult to change or reverse. It implies that once a habit, behavior, or practice has become deeply ingrained, it becomes very challenging to eliminate or alter it."
积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,Accumulated feathers sink a ship
稳操胜券,Have full assurance of success,Be sure to win,The idiom 稳操胜券 means that someone has a strong advantage or is confident about winning a competition or achieving a goal. It implies that the person is sure of their success and has a high chance of winning.
空中楼阁,Daydream,Castle in the sky,It's just a dream; it's an empty palace in the sky.
穿针引线,Act as a go-between,Thread the needle,穿针引线
突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Leap and advance.
穷兵黩武,Adopt a warlike policy,Go to war,Keep it terse and faithful to each component.
穷途末路,Dead end,No way no money,Endless Despair
穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,"A natural English idiomatic translation: ""A desolate and harsh environment."
穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"In a state of poverty, one thinks of change."
窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed","Gaze at the direction, in order to achieve one's goal."
立锥之地,A tiny bit of land,The land of the cone,"He only had a little bit of freedom, just a pin's worth of space."
立身处世,How to get along with people,Live in the world,"立身处世 means to live one's life in a manner that is appropriate and proper in social situations. It emphasizes the importance of behaving appropriately and with good judgment in various contexts, such as at work, in social gatherings, or in public settings. The idiom suggests that one should strive to act with dignity, respect, and consideration for others, ensuring that their actions align with societal norms and expectations."
立足之地,Standing-room,Gain a foothold,Stand on a place
竭尽全力,To the best of one's ability,Make every effort,Exhaust all efforts
端倪可察,Have found a due to something,Clues can be seen,The clues are discernible.
笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,A person who appears friendly on the outside but harbors hidden hostility or malice.
笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,Stupid birds fly first.
管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen","To see a leopard through a tube, you can only see a small part of it."
箭在弦上,A point of no return,Arrow on the string,"The arrow is on the string, and it cannot be pulled back."
筚路蓝缕,The pioneering spirit,Bilu blue thread,"筚路蓝缕 means to travel on rough roads and live in humble dwellings, often used to describe the hardships and difficulties faced by pioneers or pioneers in building something new or starting a new venture. It implies that the journey was hard and the living conditions were simple, but the person persevered through the challenges."
箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,Bowl of food and gourd of wine
米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
粗枝大叶,In a slipshod manner,Thick branches and large leaves,"A native speaker might say ""He's just a bit of a rough-and-ready type, you know. He doesn't like to get bogged down in the details."" or ""We need to be more careful and precise in our approach, or we'll end up with a project that's a bit of a rough-and-ready job."
粥少僧多,Not enough to go around,"Less porridge, more monks","The idiom ""粥少僧多"" means that there are many people but not enough resources to meet their needs. It is often used to describe a situation where there is a shortage of resources or opportunities, and many people are competing for them."
精兵简政,Streamlined administration,Efficient and streamlined administration,"The idiom ""精兵简政"" means ""to reduce the number of officials and simplify government procedures"" and can be translated as ""reduce the number of troops and simplify administration."
约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,约法三章 (Three Articles of Agreement)
纷至沓来,Come in a continuous stream,One after another,纷至沓来
绝处逢生,Escape by the skin of one's teeth,Life in desperation,"The idiom ""绝处逢生"" means ""to find life in a desperate situation"" or ""to survive in a life-threatening situation."" It suggests that even when all hope seems lost, there is still a chance for survival or success."
绞尽脑汁,Rack one's brains,Racking my brains,To think hard or work very hard to solve a problem or find an answer.
络绎不绝,Unending,An endless stream,A steady stream of people or things.
