src,true_meaning,literal_translation,predicted
满城风雨,Become the talk of the town,Wind and rain all over the city,A stormy situation or a widespread event that is causing a lot of talk or concern.
泼妇骂街,Like a shrew shouting abuse in the street,Vixen scolding the street,泼妇骂街
滥竽充数,Just to fill up a vacancy,Excessive use of data,Rampant Zongfu Filling Number
火上加油,Add fuel to the flames (or fire),Pour oil on the flame,Add fuel to the fire
火树银花,A display of fireworks and a sea of lanterns (on a festival night),Fire tree silver flower,火树银花不夜天
乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,Mr. No-Existence
烈火见真金,True blue will never stain,Fire sees real gold,"The idiom 烈火见真金 means that only the strong and true survive the test of fire. In other words, it refers to the idea that only those who are truly strong and reliable will be able to withstand the challenges and hardships that come their way. It is often used to describe people who are able to stand up to adversity and come out stronger on the other side."
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,He's just trying to bake clouds to support his pretense of being a successful businessman.
无米之炊,Make bricks without straw,Cooking without rice,"The idiom ""无米之炊"" is used to describe something that cannot be done or achieved without the necessary ingredients or resources."
无风不起浪,Theres no smoke without fire,"No wind, no wave",Waves do not rise without wind.
无风起浪,Make trouble out of nothing,No wind and waves,No cause for action.
无敌于天下,Unmatched anywhere in the world,Invincible in the world,"The idiom ""无敌于天下"" means ""unbeatable in the world"" or ""invincible."" It suggests that someone or something is so powerful or skilled that they cannot be defeated or surpassed by anyone or anything else."
无功受禄,Get a reward without deserving it,Reward without merit,To receive benefits or rewards without having earned them through effort or merit.
无计可施,Utterly without resources,Nothing can be done,"The idiom ""无计可施"" is used to describe a situation where there is no effective way to solve a problem or achieve a goal. It implies that there are no available methods or strategies to address the issue."
无济于事,Useless,To no avail,"The phrase ""to be of no help"" or ""to be ineffective"" can be used to describe a situation where something or someone is not making a difference or solving a problem."
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,There is no matter that does not go to the Three Holy Palaces.
无事生非,Create problems where none exists,Much Ado About Nothing,No cause for fuss
无所适从,With no definite plan to follow,At a loss,"The literal translation ""There is nowhere to turn to"" captures the essence of the idiom, conveying the sense of confusion and uncertainty that it describes."
无恶不作,Commit all manner of crimes,Do no evil,Do no evil whatsoever.
无以复加,In the extreme,Can't be added,"The idiom ""无以复加"" (wú yǐ fù jiā) can be translated as ""There is nothing more to add"" in English."
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",A tree without a root
无缘无故,For no reason at all,For no reason,Without cause or reason.
无庸赘述,It's unnecessary to go into details,Needless to say,No need to elaborate.
烟消云散,Disappear in a flash,Disappear into smoke,烟消云散
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,Criticizing someone for being too critical or judgmental.
照猫画虎,Imitate,Draw cats and tigers,To draw a tiger by following the cat's outline.
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other","Lonely and alone, with only my shadow to console me."
煽风点火,Instigate,Fan the flames,Stir up trouble or create conflict.
熟视无睹,Ignore,Turn a blind eye,熟视无睹 means to be so familiar with something that you no longer notice it or care about it.
燕巢幕上,Precarious,Swallow's Nest on the Curtain,A swallow's nest on the curtain
争权夺利,Scramble for power and profit,Scramble for power,"The phrase ""fight for power and gain"" captures the essence of the idiom 争权夺利, conveying the idea of a struggle for control and wealth."
争长论短,Squabble,Debating long and short,"The idiom ""争长论短"" is used to describe a situation where people engage in a competitive debate or discussion about trivial matters, often leading to a sense of tension and competition between the participants."
为民请命,Plead in the name of the people,Pray for the people,To ask for the people's needs.
为非作歹,Break the law,To do evil,"A native speaker would say: ""He's been known to do some pretty nasty things."
为富不仁,Be rich and cruel,For the rich,To be rich and not be benevolent.
为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,To give wings to a tiger.
为虎作伥,Help a villain do evil,Play for the tiger,To be a伥 for a tiger
为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,To chase away the birds from the bush
为所欲为,Have (or get) one's own way,Do whatever you want,To do as one pleases
为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,"To drive fish into a deep pool, and to drive birds into a dense thicket."
墙倒众人推,Everybody bits a man who is down,The wall is pushed down,墙倒众人推
片甲不留,The army is completely wiped out,No armor left,"The idiom ""片甲不留"" is used to describe a complete victory or the complete destruction of an enemy force."
片瓦无存,Be razed to the ground,No tiles left,"片瓦无存 means ""not a single tile remains"" or ""nothing is left behind."" It is used to describe a situation where everything has been destroyed or lost completely."
牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,The speaker is talking about something that is not relevant or does not make sense.
牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,Cow Ghost Snake God
牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,Pulling one hair can cause the whole body to move.
狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,狗急跳墙 (Dog jumps over the wall)
狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,狗血喷头 (gǒu xuè pēn tóu)
狐假虎威,Take advantage of the influence of others,Fox fake tiger power,The fox uses the tiger's reputation for strength and power to intimidate others.
狐群狗党,A gang of scoundrels,Fox and Dog Party,"Foxes' group, dogs' party"
狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,Clever Rabbit Three Holes
狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,"In narrow paths, the brave one wins."
独霸一方,Be a local despot,Dominate one side,The idiom 独霸一方 (Dúbà yīfāng) means to dominate or control a particular area or region.
独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,"The idiom ""独木不成林"" is used to convey the idea that individual efforts are not enough to achieve a significant outcome or goal. It is often used to encourage collaboration and teamwork."
独夫民贼,Autocrat and traitor to the people,Single husband and thief,"One Man, the People's Traitor."
独占鳌头,Head the list of successful candidates,Come out on top,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
率由旧章,Follow the beaten track,Rate by old chapter,"The idiom 率由旧章 means ""to follow the old rules"" or ""to follow tradition."" It implies that one should adhere to established practices or customs without deviation."
玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device","Jade not polished, not a vessel."
玩火自焚,Whoever plays with fire gets burnt,Play with fire,玩火自焚 means to play with fire and burn oneself.
珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,"The idiom ""珠圆玉润"" means that something is perfectly shaped and polished, like a pearl or jade. It is often used to describe something that is beautiful, smooth, and well-crafted."
班门弄斧,Show off in the presence of an old hand,Ban door axe,Playing with a sledgehammer in the presence of a carpenter
瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,"The literal translation of 瑕不掩瑜 (xiā bù yǎn yú) is ""imperfections do not conceal the beauty."" However, the idiomatic meaning of this phrase is that even if there are imperfections, they do not overshadow the overall beauty or value of something."
瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,"The idiom ""瑕瑜互见"" (xiá yú hù jiàn) can be translated as ""both flaws and merits are present"" in a natural English sentence."
瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,Auspicious snow foretells a bountiful year.
璞玉浑金,Unadorned beauty,Raw jade and gold,"The idiom 璞玉浑金 (pǔ yù hún jīn) means ""natural beauty"" or ""innate talent."" It refers to someone who possesses a natural talent or beauty without any artificial embellishment. The term comes from the idea that a piece of jade (璞玉) is unpolished and retains its natural beauty, while gold (浑金) is unrefined and retains its natural luster."
瓜田李下,Be found in a suspicious position,Melon Field Lixia,In the fields of melons and leeks
瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,A person with little power or influence is making a lot of noise or causing a lot of trouble.
瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A turtle in a pot
瓮中捉鳖,A sure catch,Catching turtle in urn,He's like a turtle in a jar - easy to catch!
甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,"A natural English idiom translation of ""甘拜下风"" would be ""I'll take a back seat to that."" This phrase conveys the idea of acknowledging and accepting defeat or inferiority gracefully, just like the original Chinese idiom."
甘之如饴,Gladly endure hardships,Sweet as candy,I'm so used to this job that I find it as sweet as honey.
甚嚣尘上,Making a lot of noise,All over the place,The situation has become very noisy and dust-covered.
生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,"The natural English idiom translation for ""生米煮成熟饭"" is ""Once a decision has been made, it cannot be changed easily or quickly."
生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in times of worry, die in times of comfort."
用兵如神,Be a superb military commander,Use soldiers like gods,"He's a real military genius, using strategies like a god."
男盗女娼,Behave like thieves and whores,Male thief female prostitute,"Male thief, female prostitute."
留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope","If you have a good reputation or a good reputation, you don't need to worry about your future."
毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,Complete the task in one stroke.
画饼充饥,Feed on illusions,Painting cake to satisfy hunger,"To draw a cake to quench hunger"" is a Chinese idiom that means to promise something that cannot be delivered or to make a false promise. The idiom is often used when someone promises something that is not possible or when someone tries to make up for a lack of something by creating a false illusion."
画虎类狗,Attempting more than one has ability for,Drawing tiger dog,Draw a tiger and make it look like a dog.
当机立断,Decide on the moment (or on the spot),Make a prompt decision,"When the opportunity arises, make a quick decision."
当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son","The person in charge is in the dark, while the bystander sees clearly."
当场出丑,Make a spectacle of oneself,Embarrassed on the spot,I made a fool of myself in front of everyone.
当仁不让,Not decline to shoulder a responsibility,Do your part,"When it comes to righteousness, one does not yield."
当耳边风,Turn a deaf ear to,When the wind blows,To be like wind in one's ears
叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,"The idiom ""叠床架屋"" is used to describe a situation where one thing is built upon another, creating a complex and layered structure. It can be applied to various contexts, such as building upon existing knowledge or ideas, creating a layered system, or even describing a situation where one event or action leads to another, resulting in a complex and intricate outcome."
疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"A native speaker would say: ""In times of great hardship, one can truly appreciate the strength and resilience of people or things."
疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,"疾恶如仇 means to have a strong dislike or hatred for evil or wrongdoing, and to act against it with great determination."
病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,病急乱投医
病从口入,Illness finds its way in by the mouth,Disease from the mouth,"Disease enters from the mouth, disaster comes from the mouth."
癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,"The idiom 癞蛤蟆想吃天鹅肉 (lài hǎ ma xiǎng chī shuāng wō ròu) means ""a toad wants to eat a swan."" In this context, it is used to describe someone who has an unrealistic or impossible desire or aspiration, often implying that they are trying to achieve something that is beyond their capabilities or resources."
登峰造极,Reach the summit,Reach the pinnacle,"A native speaker would say ""He has reached the peak of his career."
登堂入室,Pass through the hall into the inner chamber,Entering the room,"登堂入室 means to move from one level to another, often in a more advanced or sophisticated way. It can be used to describe someone who has achieved a higher level of understanding or expertise in a particular field."
发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,"Work hard and forget to eat, be happy and forget about worries, don't know when old age will come, that's all."
白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A white jade with a small flaw.
白头偕老,Remain a devoted couple to the end of their lives,Grow old together,白头偕老
白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,See a ghost in broad daylight
百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,Hundred steps through the cypress
百废俱兴,Full-scale reconstruction is under way,Everything is booming,"The idiom 百废俱兴 (bǎi fèi jù xīng) means ""all the neglected matters are revived or renewed."" It implies that after a period of neglect or stagnation, many things are being revived or brought back to life."
百读不厌,Be worth reading a hundred times,Never tire of reading,"Read a hundred times, not tired of it."
百端待举,A thousand things wait to be done,Waiting for everything,hundred ends to be taken up
百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A long-lasting and harmonious marriage.
百炼成钢,Be toughened and hardened into steel,Tempered into a steel,"The idiom 百炼成钢 (bǎi liàn chéng gāng) can be translated to ""hundred times refined into steel"" in English, but it is important to understand the metaphorical meaning behind the idiom."
百孔千疮,In a disastrous state,Riddled with gaping wounds,"百孔千疮 (bǎi kǒng qiān chuāng) can be translated as ""in poor condition"" or ""having many flaws."
百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","A hundred flowers bloom, a hundred schools of thought contend."
百战百胜,Invincible,Win every battle,"A hundred battles, a hundred victories."
百川归海,All things tend in one direction,A hundred rivers return to the sea,"The idiom 百川归海 (bǎi chuān guī hǎi) means ""all rivers flow into the sea,"" which is a metaphor for the unifying nature of the ocean."
百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","A hundred-legged worm, which dies but does not stiffen."
百闻不如一见,Seeing is believing,Seeing is better than hearing,Seeing is believing.
皆大欢喜,Everybody is happy,Everyone is happy,Everyone is happy.
皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"A native English speaker would say ""He's just skin smiling, flesh not smiling"" to convey the same meaning."
皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","The idiom ""皮之不存，毛将焉附"" can be translated into English as ""If the skin is gone, the hair will have nowhere to attach itself."" This idiom emphasizes the importance of having a strong foundation or support system before building anything else."
盛名难副,It is hard to live up to a great reputation,Famous is hard to match,盛名难副 (shèng míng nán fù)
盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,"Refusing to accept someone's kind invitation or hospitality, even though it is difficult to refuse."
尽力而为,Do one's best,Do your best,To do one's best.
尽心竭力,(do something) with all one's heart,Do my best,尽心竭力 means to work very hard and with great effort.
尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",The literal translation does not convey the idiomatic meaning of the idiom.
目不转睛,Look with fixed eyes,Keep an eye on,目不转睛
目光如炬,Farsighted,Eyes like torches,"The person's eyes are like a torch, shining with a bright and piercing gaze."
盲人摸象,One-sided view,Blind man touching elephant,A blind man touches an elephant.
盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,"Blind men ride blind horses, and at night they approach the deep pool."
直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Directly express one's own opinion.
相辅相成,Supplement each other,Complement each other,相辅相成
相得益彰,Bring out the best in each other,Complement each other,相得益彰 (xiāng dé yì zhāng) is an idiom that means two or more things complement each other and enhance each other's strengths. It is often used to describe how different elements work together to achieve a greater effect or result.
相提并论,Put something (or somebody) on a par with,On a par,Compare together or Put on the same level.
相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,相敬如宾 (xiāng jìng rú bīn)
相知有素,Have known each other long,Know each other well,"We've known each other for years, so we have a pretty good understanding of each other's personalities."
相安无事,Live in peace with each other,Everything is fine,"Live in peace and harmony"" or ""Get along well."
相依为命,Shore one's life together,Depend on each other,"The literal English translation of 相依为命 is ""depend on each other for life."" However, the idiomatic meaning of 相依为命 is a close and dependent relationship between two people or things."
相沿成习,Become a custom through long usage,Learn from each other,Keep it terse and faithful to each component.
相映成趣,Set each other off,Comparing with each other,"The idiom 相映成趣 (xiāng yìng chéng qù) means that two or more things complement each other in a way that is interesting or amusing. It suggests that when two or more things are paired together, they create a harmonious and enjoyable effect."
眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it","The idiom ""眉头一皱，计上心来"" can be translated to English as ""Thinking deeply leads to creative thinking and problem-solving."
看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes","The natural English idiomatic translation is ""Eat what you see, tailor to your body."
真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,True gold is not afraid of fire testing.
真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,High-sounding but low-performing.
睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,"I'll give you an eye for an eye, tooth for a tooth."
睹物思人,The thing reminds one of its owner,See things and think people,I see that old photo and I can't help but think of my grandmother.
瞎子摸鱼,Act blindly,Blind man fishing,Blind man groping for fish
瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,"He's just a blind man pointing a candle to himself, wasting wax."
瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,"The idiom ""瞎子见钱眼睛开"" means that someone becomes more open-minded or receptive when they have money or when they are in a situation where they need to make a decision quickly. The idiom is often used to describe someone who is easily influenced by money or who makes decisions based on their immediate financial needs. It is a negative idiom that suggests that someone's judgment or behavior is compromised when they have money or are in a hurry."
瞒天过海,Practice deception,Cross the sea,Hide the sky and cross the sea
知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Know yourself and know your enemy, and you will win a hundred battles without fail."
知法犯法,Knowingly violate the low,Know the law and break the law,"知法犯法 (zhīfǎ fàn fǎ) is an idiom that means ""knowing the law but breaking it,"" emphasizing hypocrisy in following the law. The literal translation is ""Know the law and break the law."
知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Know the difficulty and advance.
知过必改,Know one's faults and correct them,Knowing must change,To acknowledge one's mistakes and make corrections.
知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",To know one thing but not the other.
知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything","Knows no secrets, speaks no lies."
短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,"短兵相接 means ""to meet in combat"" or ""to engage in a fierce battle""."
石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,The idiom 石沉大海 is often used to describe events or information that have vanished or been forgotten.
破釜沉舟,Cut off all means of retreat,Burn one's boats,Break the pot and sink the boat.
破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,"The idiom ""破涕为笑"" (pò tì wéi xiào) is often used to describe a person who is able to maintain a cheerful or positive attitude even in the face of adversity or difficult circumstances. It is a way of showing resilience and the ability to find humor in even the most challenging situations."
破旧立新,Destroy the old and establish the new,Break the old and build the new,Break down the old and build up the new.
硕果仅存,One of the few still lest,Only fruit remains,"The idiom ""硕果仅存"" means that there is only one remaining significant or valuable thing left. It implies that something is the last remaining example of a once-abundant or widespread phenomenon."
磨杵成针,Perseverance will prevail,Grind the pestle into a needle,"The woman kept grinding the stick into a needle, and eventually, she succeeded."
碍手碍脚,Be a hindrance,Get in the way,Obstructing hands and feet.
神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",Nobody knows what he is up to.
神采奕奕,Glowing with health and radiating vigor,In high spirits,神采奕奕
神色自若,Be perfectly calm and collected,Look at ease,神色自若
祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune does not come alone.
祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,祸国殃民 (huò guó yāng mín)
福无双至,Blessings never come in pairs,Fu Wushuang arrives,"Good fortune rarely comes in pairs, and misfortune never comes alone."
秀而不实,Flowering but producing no fruit,Show but not truth,Showy but fruitless
私相授受,Make an illicit transfer,Give and receive privately,Private transmission and acceptance
秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,The autumn wind sweeps away the fallen leaves.
秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,The person is honest and does not take anything from others.
种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,"The idiom ""种瓜得瓜，种豆得豆"" means that the outcome of an action is directly proportional to the effort put into it. It emphasizes the idea that if you plant melons, you will get melons, and if you plant beans, you will get beans."
称孤道寡,Act like an absolute ruler,Act like an absolute monarch,"The idiom ""称孤道寡"" (Chēng gū dào guǎ) is used to describe someone who is arrogant or self-important, believing they are the only one who matters or has any significance."
称兄道弟,Be on intimate terms,Call each other brothers,We're just brothers and sisters in this life.
称王称霸,Act like an overlord,Lord it over,Claiming to be king and claiming to be master
积年累月,For months and years,Over the years,"Over a long period of time, it took us years and months to complete the project."
积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,"The idiom ""积谷防饥"" can be translated to ""Store grain to prevent hunger"" in English."
积重难返,Old habits are difficult to get rid of,Hard to return,It's hard to go back to the way things were once they've been accumulated.
积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,A little bit of bad behavior can sink a ship.
稳操胜券,Have full assurance of success,Be sure to win,稳操胜券
空中楼阁,Daydream,Castle in the sky,A castle in the air.
穿针引线,Act as a go-between,Thread the needle,"To facilitate or mediate a relationship or interaction between two parties, especially when they are not directly connected or familiar with each other."
突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Leap forward and advance rapidly.
穷兵黩武,Adopt a warlike policy,Go to war,"The idiom 穷兵黩武 (qióng bīng dú wǔ) means ""waging endless warfare."
穷途末路,Dead end,No way no money,No way left to go.
穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,Poor mountains and bad waters
穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When in trouble, think of changing things."
窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed","The idiom ""窥测方向，以求一逞"" can be translated as ""To try to anticipate or predict the future direction of something, with the goal of achieving a certain outcome or result."
立锥之地,A tiny bit of land,The land of the cone,"The idiom ""立锥之地"" means having a small or temporary place to stand or live, often used to describe someone who has a small amount of land or a small living space. It is derived from a story where a man named Lu Ban, who was a carpenter, was able to carve a hole in a piece of wood and stand on it, symbolizing having a small space to stand on."
立身处世,How to get along with people,Live in the world,"立身处世 - ""stand in the world"
立足之地,Standing-room,Gain a foothold,A place to stand or establish oneself.
竭尽全力,To the best of one's ability,Make every effort,Exhaust all efforts
端倪可察,Have found a due to something,Clues can be seen,端倪可察
笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,"A native speaker would say: ""He's just smiling, but I know he's hiding a knife inside."
笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,Stupid birds fly first.
管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen","By observing a small part of something, one can make a general conclusion about the whole thing."
箭在弦上,A point of no return,Arrow on the string,The arrow is on the string.
筚路蓝缕,The pioneering spirit,Bilu blue thread,"We had to build this from scratch, it was a real 筚路蓝缕 experience."
箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,"箪食壶浆 is an idiom that describes the enthusiastic welcome that people give to their leaders or heroes when they return home after a successful campaign or battle. It is derived from the story of Liu Bei, a famous Chinese historical figure, who was welcomed with food and water when he returned to his hometown after a successful campaign. The idiom is often used to describe the joy and excitement that people feel when they see their leaders or heroes."
米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,"The price of rice is as expensive as pearls, and the price of firewood is as expensive as sandalwood."
粗枝大叶,In a slipshod manner,Thick branches and large leaves,粗枝大叶的比喻，形容做事不细致，不讲究方法，不注重细节。
粥少僧多,Not enough to go around,"Less porridge, more monks","There are too many people, but not enough food."
精兵简政,Streamlined administration,Efficient and streamlined administration,"The idiom ""精兵简政"" is often used to describe a situation where a government or organization reduces its size or complexity by eliminating unnecessary personnel or procedures."
约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,Settle it in three words.
纷至沓来,Come in a continuous stream,One after another,纷至沓来 (fēn zhì tà lái)
绝处逢生,Escape by the skin of one's teeth,Life in desperation,To survive in a desperate situation.
绞尽脑汁,Rack one's brains,Racking my brains,To think very hard or to use one's brainpower to come up with a solution or idea.
络绎不绝,Unending,An endless stream,"A continuous flow or procession of people or things, never ceasing."
经年累月,For years,Over the years,"year by year, month by month"
绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,Green Forest Good Men
绰绰有余,More than sufficient,More than enough,There is plenty of money in the bank.
绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,Softness conceals sharpness
紧锣密鼓,Wildly beating gongs and drums,In full swing,"The idiom ""紧锣密鼓"" can be translated as ""make preparations with great urgency and intensity"" or ""act with great haste and effort."
缘木求鱼,A useless search,Edge wood for fish,Climbing a tree to catch a fish.
缓不济急,Slow action cannot save a critical situation,In no hurry,"The idiom ""缓不济急"" is often used to describe a situation where help is provided too slowly or not in time to be effective."
缩头缩脑,Shrink from responsibility,Shrink your head,"Shrink head, shrink brain."
总而言之,To make a long story short,All in all,"In summary, or in general terms."
总角之交,Childhood friend,Turn of the total angle,"Total"" (total) ""corn"" (corn) ""friends"" (friends)"
绘声绘影,Vivid description,Picture sound and picture,"The idiom 绘声绘影 can be translated to ""painting sound and painting shadow"" in English, which means to describe something in great detail, often using vivid descriptions of sounds and images."
罄竹难书,(of a man's sins) too numerous to record,Too many books to read,Exhausted bamboo cannot be written down.
罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,The person's actions are so heinous that they warrant a punishment that is equivalent to being killed a thousand times over.
罪责难逃,Cannot get away with it,Guilt is inevitable,"罪责难逃 (zuì zé nán tā) is an idiom that means to be held responsible for one's actions, no matter how small or insignificant they may seem."
置之脑后,Put out of mind,Leave it behind,Put it out of mind.
置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,置身事外 (zhì shēn shì wài)
