src,true_meaning,literal_translation,predicted
照猫画虎,Imitate,Draw cats and tigers,"The result of the literal translation is not a natural English phrase, but it accurately conveys the meaning of the idiom. A more natural English translation would be ""to copy a cat and draw a tiger,"" which is not a common phrase, but it can be understood by a native speaker. A more natural translation would be ""to imitate without understanding the underlying principles or motivations."
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other","To be alone and lonely, with no one to talk to or share feelings with."
煽风点火,Instigate,Fan the flames,Stir up trouble or create conflict.
熟视无睹,Ignore,Turn a blind eye,"熟视无睹 (shú shì wú dǔ): This idiom means to look at something repeatedly without noticing it or caring about it. It implies a lack of empathy or concern, often with a negative connotation."
燕巢幕上,Precarious,Swallow's Nest on the Curtain,"The literal English translation of 燕巢幕上 is ""The nest of the swallow is on the curtain."
争权夺利,Scramble for power and profit,Scramble for power,"The idiom ""争权夺利"" is used to describe a situation where people are competing for power and wealth, often leading to conflict and competition."
争长论短,Squabble,Debating long and short,"The idiom ""争长论短"" is a common Chinese idiom that means arguing about trivial matters or arguing about small things."
为民请命,Plead in the name of the people,Pray for the people,He's a true patriot who always stands up for the people.
为非作歹,Break the law,To do evil,To do evil and commit crimes.
为富不仁,Be rich and cruel,For the rich,Rich but not kind.
为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,"The idiom ""为虎傅翼"" is often used to describe someone or something that is being given the appearance of strength or power, but is actually not capable of it. It is often used in a negative way, to describe someone or something that is being used to gain power or influence, but is not actually deserving of it."
为虎作伥,Help a villain do evil,Play for the tiger,To be a伥 for a tiger.
为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,To drive away birds from a bush.
为所欲为,Have (or get) one's own way,Do whatever you want,"English translation: ""Do as you please"
为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,"To drive fish into a pond, to drive birds into a thicket."
墙倒众人推,Everybody bits a man who is down,The wall is pushed down,墙倒众人推
片甲不留,The army is completely wiped out,No armor left,片甲不留 (piàn mǎ bù liú)
片瓦无存,Be razed to the ground,No tiles left,Not a single tile remains
牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,"That's not the right approach, it's like trying to put a square peg in a round hole."
牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,cow ghost snake god
牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,"The idiomatic sense of 牵一发而动全身 is ""to cause a chain reaction or a domino effect by doing something small or seemingly insignificant."" It means that one action can have a significant impact on a larger system or situation."
狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,The dog is desperate to escape.
狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,"The idiom ""狗血喷头"" is a Chinese expression that means to be overly dramatic or to exaggerate events excessively. It is often used to describe someone who is overly dramatic or who exaggerates events to make them more exciting or attention-grabbing. The phrase is derived from the idea of a dog's head being covered in blood, which is a dramatic and attention-grabbing way to describe a situation."
狐假虎威,Take advantage of the influence of others,Fox fake tiger power,Fox taking advantage of the tiger's authority.
狐群狗党,A gang of scoundrels,Fox and Dog Party,"狐群狗党 (hú qún gǒu dǎng) means a group of people who are like a pack of foxes or a party of dogs, often referring to a group of people who are deceitful, untrustworthy, and unprincipled. It can also refer to a group of people who are loyal to a particular person or cause, even if they are not necessarily trustworthy. The idiom is often used to criticize or warn against people who are unprincipled or deceitful."
狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,The clever rabbit has three hiding places.
狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,"In a narrow path, the brave wins."
独霸一方,Be a local despot,Dominate one side,"The natural English translation would be: ""To dominate a region or area."
独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,独木不成林
独夫民贼,Autocrat and traitor to the people,Single husband and thief,"One Man, the People's Traitor"
独占鳌头,Head the list of successful candidates,Come out on top,"The idiom ""独占鳌头"" is used to describe someone who has achieved the highest position or the best result in a competition or contest. The phrase ""hold the head of the sea turtle"" refers to being the best or most successful in a competition, as the head of the sea turtle is the most important part of the turtle's body."
率由旧章,Follow the beaten track,Rate by old chapter,Follow the old rules.
玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device","Jade not carved, not made into a vessel."
玩火自焚,Whoever plays with fire gets burnt,Play with fire,Playing with fire will eventually burn you.
珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,"The idiom 珠圆玉润 means something is well-made and beautiful, like a piece of jewelry or a painting."
班门弄斧,Show off in the presence of an old hand,Ban door axe,Show off one's skills in the presence of an expert.
瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,"Even if there are flaws, they do not overshadow the virtues."
瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,Both have flaws and virtues
瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,Precious snow foretells a bountiful year.
璞玉浑金,Unadorned beauty,Raw jade and gold,璞玉浑金
瓜田李下,Be found in a suspicious position,Melon Field Lixia,"Grape field, plum tree shadow"
瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,A small pot with a loud thundering sound.
瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A turtle in a jar.
瓮中捉鳖,A sure catch,Catching turtle in urn,Catching a turtle in a jar.
甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,To admit defeat or acknowledge someone's superiority.
甘之如饴,Gladly endure hardships,Sweet as candy,"To enjoy something so much that it tastes sweet, even if it's bitter or difficult."
甚嚣尘上,Making a lot of noise,All over the place,Very noisy and dust-filled
生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,Cooking cooked rice into cooked rice
生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in times of peril, die in times of ease."
用兵如神,Be a superb military commander,Use soldiers like gods,"He's a military genius, using strategies like a god."
男盗女娼,Behave like thieves and whores,Male thief female prostitute,Male thief and female prostitute.
留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope","Keep the green mountain alive, don't worry about not having firewood to burn."
毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,Finish all the work in one stroke.
画饼充饥,Feed on illusions,Painting cake to satisfy hunger,Draw a cake to quench hunger
画虎类狗,Attempting more than one has ability for,Drawing tiger dog,"To draw a tiger, but it resembles a dog."
当机立断,Decide on the moment (or on the spot),Make a prompt decision,Make a decision immediately when the opportunity arises.
当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son","The person involved is blind to the situation, while those observing it can see it clearly."
当场出丑,Make a spectacle of oneself,Embarrassed on the spot,当场出丑 (dāngchǎng chūchǒu)
当仁不让,Not decline to shoulder a responsibility,Do your part,"When one is in a position of righteousness, one does not yield."
当耳边风,Turn a deaf ear to,When the wind blows,Keep it terse and faithful to each component.
叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,Stack one on top of the other
疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,Sharp wind knows strong grass.
疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,I can't stand it when people behave badly; I hate it as if it were an enemy.
病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,"病急乱投医 means ""to seek help from any source"" or ""to take drastic measures"" when facing a medical emergency. It is used to describe a situation where someone tries to solve a problem or find a solution without considering the best or most appropriate method."
病从口入,Illness finds its way in by the mouth,Disease from the mouth,"The idiom ""病从口入"" means ""disease comes from the mouth."" This idiom is used to imply that illness can be caused by consuming unhealthy or contaminated food."
癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A hagfish wants to eat a swan.
登峰造极,Reach the summit,Reach the pinnacle,"The idiom ""登峰造极"" means to reach the highest point or achieve the ultimate level of something. It implies that someone has reached the pinnacle of their abilities or achieved the highest possible level in a particular field or situation."
登堂入室,Pass through the hall into the inner chamber,Entering the room,"The idiom ""登堂入室"" is often used to describe someone who has achieved a high level of proficiency or mastery in a particular field or skill, often implying a transition from being an outsider or beginner to becoming an insider or expert."
发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,"A native English speaker would say something like ""I'm so focused on my work that I forget to eat and I'm so happy that I forget about my worries. I don't even notice how old I am getting."" This captures the essence of the idiom while being clear and natural."
白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,"白璧微瑕 (bái bì wēi xiá) means ""a white jade with a small blemish"" in Chinese. It implies that something is perfect, but has a minor flaw or imperfection. The idiomatic sense is that while the object or person may have some minor flaws, the overall quality or value is still high."
白头偕老,Remain a devoted couple to the end of their lives,Grow old together,"白头偕老 (bái tóu xié lǎo) means ""to live together until death"" or ""to be married for life."" It is used to describe a long-lasting and happy marriage."
白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,白日见鬼
百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,To shoot an arrow from a hundred steps away and hit a cypress tree.
百废俱兴,Full-scale reconstruction is under way,Everything is booming,A hundred things are revived.
百读不厌,Be worth reading a hundred times,Never tire of reading,"I love reading this book; it's like a hundred readings, not tired of it."
百端待举,A thousand things wait to be done,Waiting for everything,"A native speaker would say ""I have a lot of things to do"" or ""I have a lot of work to do"" when using this idiom."
百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A happy and long-lasting marriage or relationship.
百炼成钢,Be toughened and hardened into steel,Tempered into a steel,(A person or thing has been improved or strengthened through a process of continuous effort and perseverance.)
百孔千疮,In a disastrous state,Riddled with gaping wounds,"The idiom 百孔千疮 (bǎi kǒng qiān chuāng) means ""a thousand holes and a hundred wounds,"" which is used to describe something that is in a very bad state of disrepair or damage. It can also be used metaphorically to describe a person who is in a very bad state of health or mental health."
百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","A hundred flowers bloom, a hundred schools of thought contend."
百战百胜,Invincible,Win every battle,hundred battles hundred victories
百川归海,All things tend in one direction,A hundred rivers return to the sea,All rivers flow into the sea.
百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","A hundred-footed centipede, dead but not stiff."
百闻不如一见,Seeing is believing,Seeing is better than hearing,Seeing is believing.
皆大欢喜,Everybody is happy,Everyone is happy,Everyone is happy.
皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"A native speaker would say ""He's just skin and no flesh"" to describe someone who pretends to be happy on the outside, but is actually unhappy on the inside."
皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","The skin is gone, so where will the hair attach to?"
盛名难副,It is hard to live up to a great reputation,Famous is hard to match,盛名难副
盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,It is difficult to decline a great honor.
尽力而为,Do one's best,Do your best,尽力而为 (jìn lì ér wéi)
尽心竭力,(do something) with all one's heart,Do my best,Put in one's best effort.
尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny","The idiom 尽人事，听天命 (Jǐn rén shì, tīng tiān mìng) means ""do one's best and accept whatever happens as fate."" In other words, it suggests that one should try their best to achieve their goals or fulfill their duties, but ultimately accept that there are things outside of their control that they cannot change."
目不转睛,Look with fixed eyes,Keep an eye on,"The idiom ""目不转睛"" is often used to describe someone who is intensely focused or absorbed in something, such as a person who is looking at something intently without blinking or looking away."
目光如炬,Farsighted,Eyes like torches,目光如炬
盲人摸象,One-sided view,Blind man touching elephant,A blind man feels an elephant.
盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,Blind men ride blind horses at night.
直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Directly express your own opinion.
相辅相成,Supplement each other,Complement each other,"相辅相成 means ""to complement each other"" or ""to work together to achieve a goal."" It suggests that two or more things or ideas work together to enhance or support each other, resulting in a greater whole."
相得益彰,Bring out the best in each other,Complement each other,相得益彰
相提并论,Put something (or somebody) on a par with,On a par,"相提并论 (xiāng tí bìng lùn) - To compare or consider two or more things as equal or similar, despite their differences."
相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,相敬如宾 (Respect each other as if they were guests)
相知有素,Have known each other long,Know each other well,相知有素
相安无事,Live in peace with each other,Everything is fine,To live in harmony without trouble.
相依为命,Shore one's life together,Depend on each other,"相依为命 means to rely on each other for survival, often used to describe a close and dependent relationship between two people or groups."
相沿成习,Become a custom through long usage,Learn from each other,To keep it terse and faithful to each component.
相映成趣,Set each other off,Comparing with each other,相映成趣 (xiāng yìng chéng qù)
眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it","Frown one's brow, plan in heart"
看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes","Result: ""Eat the vegetables according to the size of the plate, and tailor clothes according to the body."
真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,真金不怕火炼
真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,"The idiom ""眼高手低"" means ""high standards but low ability."" It implies that someone expects too much from themselves or others, but is not capable of achieving those expectations."
睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,"睚眦必报 (Rèn zì bì bào) means ""to take revenge on the slightest provocation."" It implies that someone is extremely vengeful and will seek revenge even for the smallest offense."
睹物思人,The thing reminds one of its owner,See things and think people,睹物思人
瞎子摸鱼,Act blindly,Blind man fishing,Blind man groping for fish
瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,Blind man pointing a candle is a waste of wax.
瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Blind man sees money and eyes open.
瞒天过海,Practice deception,Cross the sea,"Hide the sky and cross the sea"" is a literal translation of the idiom ""瞒天过海"". However, it is not a natural English phrase that a native speaker would actually say. A more natural English translation of ""瞒天过海"" would be ""to deceive or trick others by hiding the truth and pretending to be someone or something else""."
知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Know yourself and know your enemy, and you will win every battle."
知法犯法,Knowingly violate the low,Know the law and break the law,Know the law and break it.
知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Face challenges head-on and keep going.
知过必改,Know one's faults and correct them,Knowing must change,知过必改 - To acknowledge one's mistakes and correct them.
知其一，不知其二,Have only a one-sided view,"I know one, don't know the other","I know one thing, but not the other."
知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything","Knows no secret, speaks no lie."
短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Short swords meet each other.
石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,"The idiom 石沉大海 means that something has disappeared or been forgotten, like a stone sinking in the sea."
破釜沉舟,Cut off all means of retreat,Burn one's boats,"破釜沉舟 (pò fǔ chén zhōu) means ""to make a decisive and final decision, often by making a bold move that leaves no room for retreat."
破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,"破涕为笑 (pò tì wéi xiào) is a Chinese idiom that means ""to laugh despite tears"" or ""to smile through tears."" It is used to describe a situation where someone is able to maintain a smile or show happiness even when they are experiencing strong emotions such as sadness, anger, or frustration. This idiom often implies that the person is trying to hide their true feelings or is pretending to be happy when they are not."
破旧立新,Destroy the old and establish the new,Break the old and build the new,Break old and build new.
硕果仅存,One of the few still lest,Only fruit remains,The only remaining piece of fruit.
磨杵成针,Perseverance will prevail,Grind the pestle into a needle,Persisting in grinding a pestle until it becomes a needle.
碍手碍脚,Be a hindrance,Get in the way,碍手碍脚 is an idiom that means to be in the way or to cause trouble. It is used to describe someone or something that is not helpful or makes things difficult.
神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know","A native speaker would say something like ""I did it so quietly, no one knew what was going on."
神采奕奕,Glowing with health and radiating vigor,In high spirits,"神采奕奕 (shén cǎi yì yì) is often translated as ""radiant with energy"" or ""full of spirit,"" but the literal translation ""God's spirit is full of energy"" captures the essence of the idiom, which describes someone who is full of vitality and enthusiasm."
神色自若,Be perfectly calm and collected,Look at ease,"To remain calm and composed, even in a tense or difficult situation."
祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune does not come alone.
祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,"祸国殃民 means ""to bring disaster to the country and harm the people."" It refers to someone or something that causes harm to the country and its people."
福无双至,Blessings never come in pairs,Fu Wushuang arrives,"Good fortune does not come twice, and misfortune does not come singly."
秀而不实,Flowering but producing no fruit,Show but not truth,Showy but not fruitful
私相授受,Make an illicit transfer,Give and receive privately,Private exchange of knowledge or information.
秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,Autumn wind sweeps away the fallen leaves.
秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,"秋毫无犯 (qiū hú wú fàn) means ""not to infringe upon even the smallest thing,"" which is often used to describe someone who is extremely careful not to cause any harm or damage."
种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,"The idiom ""种瓜得瓜，种豆得豆"" translates to ""Planting melons yields melons, planting beans yields beans"" in English, emphasizing the principle of cause and effect where the results of one's actions are determined by the actions themselves."
称孤道寡,Act like an absolute ruler,Act like an absolute monarch,"I'm the only one here, so I'll take charge."
称兄道弟,Be on intimate terms,Call each other brothers,"We are just friends, not brothers."
称王称霸,Act like an overlord,Lord it over,"称王称霸 (Chēng wáng chēng bà) is a phrase that conveys the idea of claiming dominance or authority over others, often in a way that is aggressive or arrogant. It implies the desire or action of becoming the leader or ruler of a particular group, organization, or territory."
积年累月,For months and years,Over the years,"The idiom 积年累月 means ""year after year, month after month"" or ""over a long period of time."" It emphasizes the idea of time passing slowly and steadily, often used to describe the accumulation of time or the gradual progress of something."
积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Store up grain to prevent hunger
积重难返,Old habits are difficult to get rid of,Hard to return,It's hard to change deeply ingrained habits.
积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,Accumulation of feathers sinks a boat.
稳操胜券,Have full assurance of success,Be sure to win,稳操胜券
空中楼阁,Daydream,Castle in the sky,"The idiom 空中楼阁 (kōng zhōng lóu gé) can be translated as ""a castle in the air"" or ""a dream palace,"" which means something that is impractical, unrealistic, or impossible to achieve."
穿针引线,Act as a go-between,Thread the needle,Thread a needle
突飞猛进,Make a spurt of progress,Advance by leaps and bounds,"突飞猛进 means to make rapid progress or advance, often in a positive sense."
穷兵黩武,Adopt a warlike policy,Go to war,"穷兵黩武 is a phrase that describes a policy of aggressive military expansion and frequent warfare, often associated with a lack of restraint or restraint in using military force. It is a warning against the dangers of excessive military spending and the potential for conflict and waste."
穷途末路,Dead end,No way no money,"穷途末路 is an idiom that means to be at the end of one's resources or options, with no hope of improvement or escape. It is often used to describe a situation where someone has run out of choices or options, and is left with no way out."
穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,"This place is like a poor mountain and bad water, making it hard to live there."
穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When one is in a state of poverty, they think of change."
窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed","The phrase ""Peek into the direction, hoping to achieve something"" captures the essence of the idiom ""窥测方向，以求一逞"" in a natural and idiomatic way."
立锥之地,A tiny bit of land,The land of the cone,He has no more than a pin's worth of space to work with.
立身处世,How to get along with people,Live in the world,"A natural English idiomatic translation for 立身处世 is ""to act appropriately in social situations."
立足之地,Standing-room,Gain a foothold,"The place where one stands firmly"" or ""Foundational ground"
竭尽全力,To the best of one's ability,Make every effort,Exhaust oneself to the utmost
端倪可察,Have found a due to something,Clues can be seen,"端倪可察 (Dān ní kě chá) translates to ""The signs are discernible"" in English."
笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,Keep it terse and faithful to each component
笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,Stupid birds fly first.
管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",To see a small part of something and infer the whole.
箭在弦上,A point of no return,Arrow on the string,"The arrow is on the string, and it cannot be fired."
筚路蓝缕,The pioneering spirit,Bilu blue thread,"The idiom 筚路蓝缕 can be translated as ""starting from scratch"" or ""building something from the ground up."
箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,箪食壶浆 (dānfèi hújiāng) is a phrase that describes the enthusiastic welcome that a victorious army receives from the people it has liberated or conquered. It is often used to describe the joy and gratitude of the people towards their liberators or leaders.
米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,"The cost of living has reached a point where rice is as expensive as pearls, and firewood is as expensive as jade."
粗枝大叶,In a slipshod manner,Thick branches and large leaves,He's a bit of a 'coarse branches and large leaves' when it comes to his work.
粥少僧多,Not enough to go around,"Less porridge, more monks","The idiom ""粥少僧多"" means that there are many people (like monks in a temple) but not enough resources (like rice porridge) to satisfy everyone."
精兵简政,Streamlined administration,Efficient and streamlined administration,精兵简政 is a concise and idiomatic way to express the idea of reducing bureaucracy and making government more efficient.
约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,Settle on three articles
纷至沓来,Come in a continuous stream,One after another,Fen Ji Ta Lai
绝处逢生,Escape by the skin of one's teeth,Life in desperation,"The idiom 绝处逢生 (jué chù féng shēng) means ""to find life in a desperate situation."" It implies that someone or something has managed to survive or find a way out of a very difficult or hopeless situation."
绞尽脑汁,Rack one's brains,Racking my brains,To think very hard and come up with a solution or answer.
络绎不绝,Unending,An endless stream,"A natural English idiomatic translation: ""The crowd was a continuous stream of people."
经年累月,For years,Over the years,"Over the years, month by month."
绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,Green Forest Heroes
绰绰有余,More than sufficient,More than enough,"绰绰有余"" can be translated as ""having more than enough"" or ""plenty of resources or time."
绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,"The idiom ""绵里藏针"" means that someone is very skilled at hiding their true intentions or feelings, even when they seem gentle and kind on the surface."
紧锣密鼓,Wildly beating gongs and drums,In full swing,Tighten the drum and make the drum cover tight.
