src,true_meaning,literal_translation,predicted
独夫民贼,Autocrat and traitor to the people,Single husband and thief,One Man Tyrant
独占鳌头,Head the list of successful candidates,Come out on top,Keep it terse and faithful to each component.
率由旧章,Follow the beaten track,Rate by old chapter,"The idiom 率由旧章 means ""to follow the old rules"" in English. The literal translation is ""Follow the old rules"" as it is a direct translation of the Chinese idiom."
玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device","The idiom ""玉不琢，不成器"" means that if a piece of jade is not polished or shaped, it cannot become a useful object. In other words, it emphasizes the importance of refinement and improvement to achieve success or excellence."
玩火自焚,Whoever plays with fire gets burnt,Play with fire,"The idiom ""玩火自焚"" means ""to burn oneself by playing with fire."" It is often used to describe someone who puts themselves in a dangerous situation or causes their own downfall by being reckless or foolish."
珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,"The idiom ""珠圆玉润"" can be translated to ""pearl round and jade smooth"" in literal terms, but in natural English, it would be more commonly translated as ""perfectly smooth and polished"" or ""beautifully crafted."
班门弄斧,Show off in the presence of an old hand,Ban door axe,"Playing with a classmate's axe"" is a literal translation of ""班门弄斧,"" but it does not convey the idiomatic meaning. A more natural translation would be ""Show off one's skills in front of an expert."
瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,A person with flaws can still be admired for their virtues.
瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,瑕瑜互见 (xiá yú hù jiàn)
瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,"The idiom 瑞雪兆丰年 can be translated to ""Rainbow snow foretells a bountiful year"" in English. This phrase is often used to express the hope for a good harvest or a positive outcome in general."
璞玉浑金,Unadorned beauty,Raw jade and gold,Raw jade and unpolished gold
瓜田李下,Be found in a suspicious position,Melon Field Lixia,"Don't be so suspicious, it's just a grape field and a willow tree."
瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,"The idiom 瓦釜雷鸣 (wà fǔ léi míng) translates to ""Pot with thunder"" in English. However, this literal translation does not convey the idiomatic meaning of the phrase. The idiomatic sense of the phrase is that a person or group with little or no authority is given a loud and prominent role, often resulting in a negative outcome."
瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A turtle in a pot
瓮中捉鳖,A sure catch,Catching turtle in urn,Catching a turtle in a pot.
甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,I humbly accept defeat.
甘之如饴,Gladly endure hardships,Sweet as candy,"Enjoying something so much that it tastes sweet, even if it's bitter or unpleasant."
甚嚣尘上,Making a lot of noise,All over the place,"The idiom ""甚嚣尘上"" means ""extremely noisy and clamorous"" or ""very noisy and loud."" It describes a situation where there is a lot of noise or discussion about something, often to the point of being overwhelming or disruptive."
生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,"Once a decision is made, it cannot be changed."
生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born from worry, die from comfort."
用兵如神,Be a superb military commander,Use soldiers like gods,"To be extremely skilled in military tactics or strategy, as if one has divine power."
男盗女娼,Behave like thieves and whores,Male thief female prostitute,"The idiom ""男盗女娼"" means ""male thief and female prostitute"" in Chinese. It is often used to describe someone who is both immoral and dishonest, as well as someone who is both physically attractive and sexually promiscuous. The idiom is often used to criticize someone who is both physically attractive and morally corrupt."
留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope","Keep the green mountains, don't fear the lack of firewood."
毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,To complete the task in one effort.
画饼充饥,Feed on illusions,Painting cake to satisfy hunger,Draw a cake to quench hunger.
画虎类狗,Attempting more than one has ability for,Drawing tiger dog,Drawing a tiger resembles a dog.
当机立断,Decide on the moment (or on the spot),Make a prompt decision,Make a quick decision when the opportunity arises.
当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son","The person in charge is confused, while the bystander sees clearly."
当场出丑,Make a spectacle of oneself,Embarrassed on the spot,"当场出丑 means ""to make a fool of oneself in public"" or ""to embarrass oneself in front of others."
当仁不让,Not decline to shoulder a responsibility,Do your part,"When the right opportunity arises, don't hesitate to take it."
当耳边风,Turn a deaf ear to,When the wind blows,"To ignore or disregard something, as if it were a passing breeze."
叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,"The idiom ""叠床架屋"" (dié chuáng jià wū) is used to describe someone who keeps adding to something without any clear purpose or limit, often resulting in a cluttered or chaotic situation."
疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"The idiom 疾风知劲草 means ""only strong grass can withstand strong winds."" It is used to describe someone or something that is strong and resilient in the face of adversity."
疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,I have a strong aversion to wrongdoing and am quick to condemn it.
病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,"病急乱投医 means ""to take desperate measures to solve a problem, often without considering the consequences."" It implies that someone is in a hurry and does not have time to think things through, so they resort to using any available resources or methods to address the issue. The idiom suggests that this approach may not be effective or appropriate in the long run, but it is a common reaction when faced with a pressing problem."
病从口入,Illness finds its way in by the mouth,Disease from the mouth,"Disease comes from the mouth, disaster comes from the mouth."
癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A leech wants to eat a swan.
登峰造极,Reach the summit,Reach the pinnacle,"A native speaker would say something like ""He has reached the peak of his career."
登堂入室,Pass through the hall into the inner chamber,Entering the room,"A native speaker would say ""I've finally reached the point where I can talk about this topic with authority."
发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,"Working hard to forget about food and worries, not knowing that old age is approaching."
白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A small flaw in a flawless gem.
白头偕老,Remain a devoted couple to the end of their lives,Grow old together,The couple will live together until they both pass away.
白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,"To see ghosts or supernatural beings during the day, which is considered absurd or impossible."
百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,"A hundred steps, a hundred arrows"
百废俱兴,Full-scale reconstruction is under way,Everything is booming,"The idiom 百废俱兴 (bǎi fèi jù xīng) means ""all the neglected things are revived."" It suggests that after a long period of neglect or stagnation, everything is being brought back to life or renewed."
百读不厌,Be worth reading a hundred times,Never tire of reading,"I love reading this book; it's like a hundred times read, not tired of it."
百端待举,A thousand things wait to be done,Waiting for everything,A hundred ends to be raised
百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A hundred years of good marriage
百炼成钢,Be toughened and hardened into steel,Tempered into a steel,hundred times the steel is forged
百孔千疮,In a disastrous state,Riddled with gaping wounds,A hundred holes and a thousand wounds.
百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","A hundred flowers bloom, a hundred schools of thought contend"
百战百胜,Invincible,Win every battle,"百战百胜 (bǎi zhàn bǎi shèng) can be translated as ""to win every battle"" or ""to be victorious in every conflict."" It is often used to describe someone who is highly skilled and has an unbeatable record of success in various situations."
百川归海,All things tend in one direction,A hundred rivers return to the sea,All rivers flow into the sea.
百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","A hundred-foot worm, dead but not stiff."
百闻不如一见,Seeing is believing,Seeing is better than hearing,Seeing is believing.
皆大欢喜,Everybody is happy,Everyone is happy,Everyone is happy.
皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"The idiom ""皮笑肉不笑"" can be translated as ""smiling on the outside but hiding a frown on the inside."
皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","If the main part is gone, the smaller parts will also disappear."
盛名难副,It is hard to live up to a great reputation,Famous is hard to match,盛名难副
盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,It is difficult to refuse a great honor.
尽力而为,Do one's best,Do your best,"The natural English idiomatic translation of ""尽力而为"" is ""to do one's best."
尽心竭力,(do something) with all one's heart,Do my best,Exhaust one's heart and strength
尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny","The idiom ""尽人事，听天命"" is commonly used in Chinese culture to encourage people to take responsibility for their actions and accept the consequences of those actions. It is often used to remind people to focus on what they can control and not worry too much about what they cannot control."
目不转睛,Look with fixed eyes,Keep an eye on,He was so engrossed in the book that he didn't even notice me sitting next to him.
目光如炬,Farsighted,Eyes like torches,"The idiom ""目光如炬"" is a vivid expression that conveys the idea of someone having exceptional visual acuity or the ability to perceive things clearly and deeply."
盲人摸象,One-sided view,Blind man touching elephant,Blind Man Touches an Elephant
盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,Blind man blind horse
直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Directly Express One's Own Opinion
相辅相成,Supplement each other,Complement each other,相辅相成 - To support each other in completing something or to complement each other in achieving something.
相得益彰,Bring out the best in each other,Complement each other,"相得益彰 (xiāng dé yì zhāng) is an idiom that means two or more things complement each other, enhancing each other's strengths and making them stronger together. It is often used to describe how different elements work together to achieve a better result or outcome."
相提并论,Put something (or somebody) on a par with,On a par,"相提并论 (xiāng tí bìng lùn) means to compare or evaluate two or more things or people in the same category or on an equal footing. It implies that the things being compared are considered to be of the same level or quality, and are being treated as if they are interchangeable or equivalent."
相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,"相敬如宾 (xiāng jìng rú bīn) is an idiom that means to treat each other with respect and courtesy, as if they were guests in each other's homes."
相知有素,Have known each other long,Know each other well,To have a long-standing acquaintance
相安无事,Live in peace with each other,Everything is fine,相安无事: To live in peace and harmony without any conflict or disturbance.
相依为命,Shore one's life together,Depend on each other,相依为命 means that two people are so dependent on each other that they are considered to be bound together by their shared fate.
相沿成习,Become a custom through long usage,Learn from each other,To have become a habit over time.
相映成趣,Set each other off,Comparing with each other,"相映成趣 can be translated to ""complement each other"" or ""complement each other's charm"" in English."
眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it","A frown on the brow, a plan in the mind."
看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Adapt your approach to the situation at hand.
真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,True gold is not afraid of being tested by fire.
真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,"High standards, low ability"
睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,"睚眦必报 means to take revenge on someone for even the smallest of offenses, with no regard for the consequences. It implies a strong desire for revenge and a willingness to seek it out, regardless of the severity of the offense."
睹物思人,The thing reminds one of its owner,See things and think people,To think of someone when seeing something.
瞎子摸鱼,Act blindly,Blind man fishing,Blind man gropes for fish.
瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,A blind man trying to light a candle is a waste of wax.
瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,A blind person sees money and opens their eyes.
瞒天过海,Practice deception,Cross the sea,I'll hide the truth and deceive you over the sea.
知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Know yourself, know your enemy, and you will win a hundred battles."
知法犯法,Knowingly violate the low,Know the law and break the law,知法犯法
知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Face challenges head-on and move forward despite difficulties.
知过必改,Know one's faults and correct them,Knowing must change,To know one's mistake and to correct it.
知其一，不知其二,Have only a one-sided view,"I know one, don't know the other","To know only one aspect of something, but not the other."
知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything","Knows nothing but speaks everything, speaks everything but knows nothing."
短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,"短兵相接 means ""clashing swords"" or ""meeting swords"", which refers to a situation where two sides are in direct conflict or confrontation. It is often used to describe a fierce battle or a heated argument."
石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,"The idiom ""石沉大海"" can be translated as ""The stone sank into the sea"" in English."
破釜沉舟,Cut off all means of retreat,Burn one's boats,"破釜沉舟 (pò fǔ chén zhōu) means to take a decisive and irreversible step, often in the context of facing a difficult situation or making a bold decision. It originates from a story about Xiang Yu, a famous general in ancient China, who is said to have destroyed his cooking pots and sunk his boats to symbolize his determination to fight to the end and not retreat. This idiom is used to describe someone who is willing to make a significant sacrifice or take a bold action to achieve a goal."
破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,To break tears into laughter
破旧立新,Destroy the old and establish the new,Break the old and build the new,Break down the old and start anew.
硕果仅存,One of the few still lest,Only fruit remains,"The idiom 硕果仅存 (shuò guǒ jiàn cún) means ""the last remaining fruit"" or ""the last remaining thing."" It refers to something or someone that is the only one left of its kind or type, often implying that it is rare or difficult to find."
磨杵成针,Perseverance will prevail,Grind the pestle into a needle,To grind a pestle into a needle
碍手碍脚,Be a hindrance,Get in the way,"碍手碍脚 means to be a hindrance or obstacle, making it difficult for someone to do something."
神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know","No one knows, no one sees."
神采奕奕,Glowing with health and radiating vigor,In high spirits,"神采奕奕 can be translated as ""radiant spirit"" or ""elegant radiance."
神色自若,Be perfectly calm and collected,Look at ease,The person was calm and composed in the face of danger.
祸不单行,It never rains but it pours,Misfortunes never come singly,"The idiom ""祸不单行"" is a Chinese idiom that means bad luck or misfortune tends to follow one person or situation, rather than happening to just one person or situation at a time."
祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,The new policy is causing a catastrophe for the country and a calamity for the people.
福无双至,Blessings never come in pairs,Fu Wushuang arrives,"Good fortune does not come twice, bad luck does not come singly."
秀而不实,Flowering but producing no fruit,Show but not truth,Showy but barren
私相授受,Make an illicit transfer,Give and receive privately,"The idiom 私相授受 (sī xiāng shòu shòu) can be translated into English as ""private communication or interaction"" or ""private correspondence."" It refers to secret or confidential exchanges between individuals, often involving sensitive or personal matters."
秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,"The autumn wind sweeps away the fallen leaves, indicating the end of something."
秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Keep it brief and faithful to each part.
种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,The results of our actions are directly related to the seeds we plant.
称孤道寡,Act like an absolute ruler,Act like an absolute monarch,"I am the only one, and I am the only one."
称兄道弟,Be on intimate terms,Call each other brothers,"We're just friends, nothing more than brothers and sisters."
称王称霸,Act like an overlord,Lord it over,Claiming to be the king and the master.
积年累月,For months and years,Over the years,"The idiom 积年累月 can be translated to ""year after year, month after month"" in natural English."
积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Store up food to prevent hunger.
积重难返,Old habits are difficult to get rid of,Hard to return,It's hard to break a bad habit.
积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,"The idiom ""积羽沉舟"" can be translated to the English phrase ""A small thing can cause a big problem."
稳操胜券,Have full assurance of success,Be sure to win,I'm pretty sure I've got the winning hand.
空中楼阁,Daydream,Castle in the sky,"It's just a dream, a palace in the sky."
穿针引线,Act as a go-between,Thread the needle,"穿针引线 means to facilitate or arrange something, often in a subtle or indirect way. It is often used to describe a person who acts as a go-between or intermediary."
突飞猛进,Make a spurt of progress,Advance by leaps and bounds,"The idiom ""突飞猛进"" translates to ""leap forward and advance rapidly"" in English."
穷兵黩武,Adopt a warlike policy,Go to war,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
穷途末路,Dead end,No way no money,I'm at the end of my rope.
穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,The poor and desolate mountains and waters are really hard to live in.
穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"Poorly off, think of changing."
窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",To secretly observe the direction and seek to achieve one's goal.
立锥之地,A tiny bit of land,The land of the cone,A small amount of freedom or independence.
立身处世,How to get along with people,Live in the world,Stand up and live.
立足之地,Standing-room,Gain a foothold,A place to stand firm or a base of operations.
竭尽全力,To the best of one's ability,Make every effort,Exhaust all efforts
端倪可察,Have found a due to something,Clues can be seen,"The idiom ""端倪可察"" means that there are subtle hints or clues that can be observed or noticed, indicating that something is not entirely clear or obvious. It suggests that there is a hint or a subtle indication that something is happening or has happened, but it is not fully visible or obvious to the naked eye."
笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,"The idiom ""笑里藏刀"" can be translated as ""to have a hidden knife in one's smile,"" which means to hide one's true intentions or intentions behind a friendly or pleasant demeanor. It implies that someone may appear friendly and kind on the surface but harbors hidden hostility or malice."
笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,Stupid birds fly first
管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen","A native speaker would say ""I only saw a little spot of the leopard, but I can still tell it's a big animal."
箭在弦上,A point of no return,Arrow on the string,"The arrow is on the string, and it cannot be fired."
筚路蓝缕,The pioneering spirit,Bilu blue thread,"The idiom 筚路蓝缕 describes a difficult and arduous journey or situation, where one must travel with a hoe and a knife, living in poverty and hardship."
箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,"箪食壶浆 is an idiom that describes the enthusiastic welcome that people give to a victorious army or leader. It refers to the act of offering food and water to soldiers, symbolizing their support and gratitude."
米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,Rice is as expensive as pearls and firewood is as expensive as jade.
粗枝大叶,In a slipshod manner,Thick branches and large leaves,"粗枝大叶的idiomatic sense is ""to be hasty and superficial, lacking attention to detail."
粥少僧多,Not enough to go around,"Less porridge, more monks",The idiom 粥少僧多 means that there are too many people who are eager to take advantage of limited resources or opportunities. It is often used to describe a situation where there are not enough resources to meet the demands of everyone who wants to participate or benefit from something. The idiom is commonly used in Chinese culture to express the idea that competition for resources can lead to a lack of fairness or justice.
精兵简政,Streamlined administration,Efficient and streamlined administration,精兵简政 is an idiom that means to reduce the number of officials and simplify administrative procedures.
约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,"约法三章 means to make a concise set of rules or regulations. It implies that the rules are clear, simple, and easy to understand."
纷至沓来,Come in a continuous stream,One after another,"The idiom 纷至沓来 can be translated into English as ""a continuous stream of arrivals"" or ""a large number of arrivals."
绝处逢生,Escape by the skin of one's teeth,Life in desperation,"In a desperate situation, meet with life."
绞尽脑汁,Rack one's brains,Racking my brains,"绞尽脑汁 can be translated as ""to think hard"" or ""to put a lot of effort into something."
络绎不绝,Unending,An endless stream,"A natural English idiomatic translation could be: ""The crowd was a constant stream, never ceasing."
经年累月,For years,Over the years,Over the course of many years.
绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,绿林好汉
绰绰有余,More than sufficient,More than enough,"Having plenty of something, having more than enough."
绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,"The idiom ""绵里藏针"" can be translated into English as ""a soft exterior with a sharp edge"" or ""a gentle exterior with a hidden danger."
紧锣密鼓,Wildly beating gongs and drums,In full swing,"The idiom 紧锣密鼓 (jǐn luó mì gǔ) is used to describe a situation where there is a lot of activity or preparation being done quickly and in a coordinated manner. It can be translated as ""to make a lot of noise or to prepare for something in a hurry."
缘木求鱼,A useless search,Edge wood for fish,(Trying to climb a tree to get fish. It means to try to achieve something that is impossible or impractical.)
