src,true_meaning,literal_translation,predicted
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,To create a moon by surrounding it with clouds.
无米之炊,Make bricks without straw,Cooking without rice,No rice to cook a meal
无风不起浪,Theres no smoke without fire,"No wind, no wave","The idiom ""无风不起浪"" means that there is always a reason or cause for something to happen, even if it seems insignificant or unrelated. It implies that there is always a reason behind every action or event, and that it is not just a coincidence or a random occurrence."
无风起浪,Make trouble out of nothing,No wind and waves,"There's no wind, but the waves are rising."
无敌于天下,Unmatched anywhere in the world,Invincible in the world,"The English translation would be: ""Unbeatable in the world."
无功受禄,Get a reward without deserving it,Reward without merit,"No merit, no reward."
无计可施,Utterly without resources,Nothing can be done,There is no way to do it.
无济于事,Useless,To no avail,It's useless.
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,There is nothing that does not come to the Three Holy Palaces.
无事生非,Create problems where none exists,Much Ado About Nothing,No cause for alarm
无所适从,With no definite plan to follow,At a loss,"Result: ""I'm in such a pickle, I don't know what to do."
无恶不作,Commit all manner of crimes,Do no evil,The person is a complete villain and does not stop doing bad things.
无以复加,In the extreme,Can't be added,There's nothing more to add.
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",A tree without roots
无缘无故,For no reason at all,For no reason,"No reason, no cause"
无庸赘述,It's unnecessary to go into details,Needless to say,It's self-explanatory.
烟消云散,Disappear in a flash,Disappear into smoke,"The problem has disappeared completely, like smoke dissipating and clouds dispersing."
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,"The idiom ""cooking the crane and burning the zither"" is often used to describe someone who is so focused on their work or studies that they neglect their personal life, including relationships and leisure activities."
照猫画虎,Imitate,Draw cats and tigers,Trying to draw a cat by looking at a tiger.
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other","I am lonely and alone, with no one to console me."
煽风点火,Instigate,Fan the flames,"The idiom ""煽风点火"" means to stir up trouble or create conflict. It implies that someone is intentionally causing a situation to become more tense or volatile."
熟视无睹,Ignore,Turn a blind eye,viewed with familiarity
燕巢幕上,Precarious,Swallow's Nest on the Curtain,"The idiom ""燕巢幕上"" translates to ""nesting in the curtains"" or ""nesting in the curtains of a tent"" in English. It is used to describe someone who is living in a luxurious and comfortable environment, often with the implication that they are living in a high-class or privileged setting."
争权夺利,Scramble for power and profit,Scramble for power,I'm always striving for power and gain.
争长论短,Squabble,Debating long and short,We shouldn't waste our time arguing about who is taller and who is shorter.
为民请命,Plead in the name of the people,Pray for the people,To speak up for the people and defend their interests.
为非作歹,Break the law,To do evil,"The literal translation is ""To do evil and commit crimes,"" but the idiomatic translation would be ""To do evil and commit crimes"" or ""To commit evil and crime."
为富不仁,Be rich and cruel,For the rich,To be rich without being kind-hearted.
为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,To give wings to a tiger.
为虎作伥,Help a villain do evil,Play for the tiger,To be a伥 for a tiger
为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,"The idiom ""为丛驱雀"" can be translated to English as ""To drive away birds from a bush"" or ""To drive away trouble or annoyance from someone or something."
为所欲为,Have (or get) one's own way,Do whatever you want,I'll do as I please.
为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,"To drive fish from the depths, to drive birds from the thickets."
墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"The wall falls, and everyone pushes."
片甲不留,The army is completely wiped out,No armor left,(A single piece of armor is left behind)
片瓦无存,Be razed to the ground,No tiles left,Not a single tile remains
牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,"The literal English translation of 牛头不对马嘴 is ""Cow's head does not match horse's mouth,"" but the idiomatic meaning is that the words or ideas being discussed do not match or make sense."
牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,"The idiom 牛鬼蛇神 (niú guǐ shé shén) can be translated to ""demons and ghosts of cows and snakes"" in English."
牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,"The idiom ""牵一发而动全身"" can be translated as ""A small change can have a big impact."
狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,The dog is desperate and will jump over the wall to escape.
狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,(gǒu xuè pēn tóu)
狐假虎威,Take advantage of the influence of others,Fox fake tiger power,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
狐群狗党,A gang of scoundrels,Fox and Dog Party,"A group of people who are not trustworthy or reliable, similar to a group of dogs and foxes who are not known for their honesty or loyalty."
狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,A clever rabbit has three dens.
狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,"In narrow paths, the brave one wins."
独霸一方,Be a local despot,Dominate one side,One's own dominance over a region.
独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,One tree does not make a forest.
独夫民贼,Autocrat and traitor to the people,Single husband and thief,"独夫民贼"" can be translated as ""tyrant who oppresses the people."
独占鳌头,Head the list of successful candidates,Come out on top,Hold the head of the sea turtle.
率由旧章,Follow the beaten track,Rate by old chapter,"The idiom 率由旧章 means ""to follow established rules or precedents."" It suggests that something is done in a traditional or customary manner, without deviation from established practices or norms."
玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",A jade must be polished to become a useful object.
玩火自焚,Whoever plays with fire gets burnt,Play with fire,玩火自焚
珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,A well-made or well-presented thing.
班门弄斧,Show off in the presence of an old hand,Ban door axe,Show off one's skills in the presence of an expert or someone who is highly skilled in a particular field.
瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,Imperfections do not obscure the beauty.
瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,"The idiom 瑕瑜互见 (xiá yú hù jiàn) can be translated to ""Flaws and virtues are seen together"" in natural English."
瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,Auspicious snow heralds a bountiful harvest.
璞玉浑金,Unadorned beauty,Raw jade and gold,Raw jade and unpolished gold
瓜田李下,Be found in a suspicious position,Melon Field Lixia,瓜田李下
瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,A pot with a loud thunder.
瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A turtle in a pot.
瓮中捉鳖,A sure catch,Catching turtle in urn,"The idiom ""瓮中捉鳖"" (Wèng zhōng zhuō biē) translates to ""catching a turtle in a jar"" in English, meaning to capture someone or something easily, as if it were as easy as catching a turtle in a pot."
甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,"The natural English translation of the idiom 甘拜下风 (gān bài xià fēng) is ""to bow one's head to a lower position"" or ""to admit defeat."" This idiom is used to express humility or defeat in a situation where one acknowledges a superior or more skilled individual or group."
甘之如饴,Gladly endure hardships,Sweet as candy,Enjoy something so much that it tastes sweet even when it's bitter or difficult.
甚嚣尘上,Making a lot of noise,All over the place,The topic has become very popular and is being discussed excessively.
生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,"Once something is done or completed, it cannot be undone or changed."
生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in times of hardship, die in times of comfort."
用兵如神,Be a superb military commander,Use soldiers like gods,He's a military genius.
男盗女娼,Behave like thieves and whores,Male thief female prostitute,"The phrase ""男盗女娼"" can be translated into English as ""a man who steals and a woman who prostitutes."" This phrase is often used to criticize or satirize situations where individuals or groups work together to commit crimes, highlighting the idea that both parties are equally culpable."
留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope","As long as there's a chance to start over, I'll keep going."
毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,"The idiom ""毕其功于一役"" means to accomplish everything in one attempt or to complete a task in a single effort. It implies that someone is trying to achieve something by doing it all at once without any breaks or intermediate steps."
画饼充饥,Feed on illusions,Painting cake to satisfy hunger,Draw a cake to quench hunger
画虎类狗,Attempting more than one has ability for,Drawing tiger dog,"He tried to draw a tiger, but ended up making it look like a dog."
当机立断,Decide on the moment (or on the spot),Make a prompt decision,"When the opportunity arises, make a decision immediately."
当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son","The person in charge is in the dark, while the bystander sees clearly."
当场出丑,Make a spectacle of oneself,Embarrassed on the spot,当场出丑
当仁不让,Not decline to shoulder a responsibility,Do your part,"When the right person comes, they should take on the task without hesitation."
当耳边风,Turn a deaf ear to,When the wind blows,"When someone says ""当耳边风,"" they are expressing that their words or suggestions are being ignored or disregarded, as if they were just a passing breeze that doesn't matter."
叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,"We're building on top of each other, it's a waste of resources."
疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"In times of hardship, one can discern the true character of a person or thing."
疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,疾恶如仇 (jí è rú chóu)
病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,病急乱投医 (bìng jí luàn tóu yī)
病从口入,Illness finds its way in by the mouth,Disease from the mouth,"Disease enters through the mouth, disaster comes from the mouth."
癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A lazy toad wants to eat a swan.
登峰造极,Reach the summit,Reach the pinnacle,"The literal translation of ""登峰造极"" is ""Ascend to the peak and reach its extreme point."" However, this phrase is not commonly used in English and may sound a bit awkward or unnatural. A more natural English translation could be ""reach the pinnacle."
登堂入室,Pass through the hall into the inner chamber,Entering the room,"The natural English idiomatic translation for 登堂入室 is ""to achieve mastery or expertise in a particular field."
发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,To work hard to the point of forgetting to eat.
白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A white jade with a minor flaw.
白头偕老,Remain a devoted couple to the end of their lives,Grow old together,"He promised to be there for her until the end, even if it meant living together until death."
白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,See a ghost in broad daylight
百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,A skilled archer can shoot an arrow from a distance of 100 steps and hit the target.
百废俱兴,Full-scale reconstruction is under way,Everything is booming,All things are revived.
百读不厌,Be worth reading a hundred times,Never tire of reading,"百读不厌的 idiom means ""read over and over again without getting tired or bored"". It implies that the content is so engaging, interesting, or valuable that it is enjoyable to read repeatedly."
百端待举,A thousand things wait to be done,Waiting for everything,A hundred ends to be picked up
百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A hundred years of good fortune and harmony.
百炼成钢,Be toughened and hardened into steel,Tempered into a steel,"After being refined a hundred times, it becomes steel."
百孔千疮,In a disastrous state,Riddled with gaping wounds,"The building has hundreds of holes and thousands of wounds, indicating that it is in a very bad state of disrepair."
百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","A hundred flowers bloom, a hundred schools of thought contend"
百战百胜,Invincible,Win every battle,The person is unbeatable and always comes out on top.
百川归海,All things tend in one direction,A hundred rivers return to the sea,A hundred rivers flow into the sea
百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","A hundred-footed worm, dead but not stiff."
百闻不如一见,Seeing is believing,Seeing is better than hearing,Hearing a hundred times is not as good as seeing once.
皆大欢喜,Everybody is happy,Everyone is happy,Everyone is happy.
皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"The person is putting on a smile, but their actions reveal that they are not genuinely happy or friendly."
皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","The skin is not there, the hair will have nowhere to attach."
盛名难副,It is hard to live up to a great reputation,Famous is hard to match,A reputation that cannot be upheld.
盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,"The idiom 盛情难却 means to refuse with great respect or to decline with great honor, often used to describe someone who is so grateful for the kindness shown to them that they cannot say no."
尽力而为,Do one's best,Do your best,To do one's best
尽心竭力,(do something) with all one's heart,Do my best,尽心竭力
尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",English translation: Do our best and accept what we cannot change.
目不转睛,Look with fixed eyes,Keep an eye on,"The literal translation of 目不转睛 is ""eye does not turn,"" which is a direct rendering of the Chinese idiom."
目光如炬,Farsighted,Eyes like torches,Eyes like a torch
盲人摸象,One-sided view,Blind man touching elephant,Blind man feels elephant
盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,Don't attempt something risky or dangerous without proper guidance or experience.
直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Straightforwardly express your own opinion.
相辅相成,Supplement each other,Complement each other,相辅相成 (xiāng fǔ xiāng chéng)
相得益彰,Bring out the best in each other,Complement each other,相得益彰 (xiāng dé yì zhāng)
相提并论,Put something (or somebody) on a par with,On a par,Compare together
相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,Respect each other like guests.
相知有素,Have known each other long,Know each other well,"The idiom ""相知有素"" means ""to have a long-standing friendship"" or ""to be well-acquainted with someone."" It implies that there is a deep and longstanding relationship between two people, often based on mutual understanding and trust."
相安无事,Live in peace with each other,Everything is fine,We can live in peace and harmony without any disturbances or conflicts.
相依为命,Shore one's life together,Depend on each other,相依为命
相沿成习,Become a custom through long usage,Learn from each other,"The idiom 相沿成习 can be translated to the English phrase ""to become accustomed to something over time"" or ""to follow the established custom."
相映成趣,Set each other off,Comparing with each other,相映成趣 (xiāng yìng chéng qù)
眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",A sudden idea comes to mind.
看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes","Adapt to the situation, tailor to the needs."
真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,炼 (zhēn jīn bù pà huǒ liàn)
真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,"High eye, low hand."
睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,睚眦必报 (zhě zì bì bào)
睹物思人,The thing reminds one of its owner,See things and think people,"When I see that old camera, I can't help but think of my grandmother."
瞎子摸鱼,Act blindly,Blind man fishing,Blind man gropes for fish
瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,Blind man pointing a candle
瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,A blind person sees money and opens their eyes.
瞒天过海,Practice deception,Cross the sea,The idiom 瞒天过海 (mán tiān guò hǎi) means to deceive or trick people by hiding or disguising one's true intentions or actions. It is often used to describe a situation where someone tries to deceive others by pretending to do something different from what they really intend to do.
知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Know your enemy and yourself, and you can fight a hundred battles without danger."
知法犯法,Knowingly violate the low,Know the law and break the law,Know the law but break it.
知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,知难而进 (zhī nán ér jìn)
知过必改,Know one's faults and correct them,Knowing must change,To know one's fault and correct it.
知其一，不知其二,Have only a one-sided view,"I know one, don't know the other",To know only one aspect but not the other.
知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",知无不言，言无不尽
短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,"The idiom ""短兵相接"" means ""close combat"" or ""hand-to-hand combat."" It is used to describe a situation where two parties engage in a direct and intense confrontation, often with weapons or other forms of physical force."
石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,The stone sank into the sea without a trace.
破釜沉舟,Cut off all means of retreat,Burn one's boats,Break the Cauldron and Sink the Boat
破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,(pò tì wéi xiào)
破旧立新,Destroy the old and establish the new,Break the old and build the new,破旧立新 means to discard the old and establish the new.
硕果仅存,One of the few still lest,Only fruit remains,The last remaining fruit
磨杵成针,Perseverance will prevail,Grind the pestle into a needle,"The idiom ""磨杵成针"" is a Chinese idiom that means to persevere and work hard to achieve a goal. The idiom comes from the story of the ancient Chinese philosopher Laozi, who is said to have ground a pestle into a needle as a symbol of his determination to achieve his goals."
碍手碍脚,Be a hindrance,Get in the way,Obstructing hands and feet
神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know","A natural English idiomatic translation for 神不知，鬼不觉 could be ""Nobody's the wiser."" This phrase captures the idea that something is happening without anyone noticing or being aware of it."
神采奕奕,Glowing with health and radiating vigor,In high spirits,"神采奕奕 means ""radiant with spirit"" or ""energetic and lively"". It describes someone who is full of energy and vitality, with a bright and cheerful expression on their face."
神色自若,Be perfectly calm and collected,Look at ease,The person remained calm and composed despite the challenging situation.
祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune does not come alone.
祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,Catastrophe to the country and disaster to the people.
福无双至,Blessings never come in pairs,Fu Wushuang arrives,"Good fortune never comes twice, misfortune never comes alone."
秀而不实,Flowering but producing no fruit,Show but not truth,Showy but barren
私相授受,Make an illicit transfer,Give and receive privately,"私相授受 means ""private communication or exchange of ideas"" in Chinese."
秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,"The idiom 秋风扫落叶 (Qiū fēng sǎo luò yè) is a Chinese idiom that means to deal with something quickly and efficiently, often implying that it was a problem that had been ignored for a long time."
秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Keep it terse and faithful to each component.
种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,"The idiom ""种瓜得瓜，种豆得豆"" translates to ""Planting melons yields melons, planting beans yields beans"" in English."
称孤道寡,Act like an absolute ruler,Act like an absolute monarch,The person is bragging about being the only one and the least one.
称兄道弟,Be on intimate terms,Call each other brothers,称兄道弟 (Chēng xiōng dào dí)
称王称霸,Act like an overlord,Lord it over,"The idiom 称王称霸 (Chēng wáng chēng bà) can be translated as ""to be a ruler or to have power over others""."
积年累月,For months and years,Over the years,Accumulate years and accumulate months.
积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Store grain to prevent hunger
积重难返,Old habits are difficult to get rid of,Hard to return,"Accumulated weight, hard to return"
积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,Accumulated feathers sink a boat.
稳操胜券,Have full assurance of success,Be sure to win,稳操胜券 means to have a sure and certain advantage or victory in a situation. It implies that one has a strong and reliable advantage or strategy that guarantees success.
空中楼阁,Daydream,Castle in the sky,A castle in the air
穿针引线,Act as a go-between,Thread the needle,"The idiom ""穿针引线"" can be translated into English as ""to facilitate or arrange something, often in a subtle or indirect way."
突飞猛进,Make a spurt of progress,Advance by leaps and bounds,"The idiom 突飞猛进 (tū fēi měng jìn) translates to ""leap forward and advance rapidly"" in English, which means rapid progress or advancement."
穷兵黩武,Adopt a warlike policy,Go to war,We should not engage in endless warfare. We need to be more restrained in our use of military power.
穷途末路,Dead end,No way no money,"穷途末路 (qióng tú mò lù) means ""no way out"" or ""at the end of one's rope."" It implies that someone is in a very difficult situation with no hope or solution to their problems."
穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,"A native speaker would say ""It's a poor mountain and bad water"" or ""It's a desolate and barren place."
穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When in a difficult situation, think of changing things."
窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed","Peep into the direction, in order to achieve one's goal."
立锥之地,A tiny bit of land,The land of the cone,A place to stand with a thorn.
立身处世,How to get along with people,Live in the world,立身处世 means to act and behave in a proper manner in public or in society.
立足之地,Standing-room,Gain a foothold,Stand on one's own feet
竭尽全力,To the best of one's ability,Make every effort,"竭尽全力 means to use one's utmost effort, to put in one's best effort, or to work hard to achieve a goal or complete a task."
端倪可察,Have found a due to something,Clues can be seen,"端倪可察 (duān ní kě chá) means that there are subtle signs or hints that can be observed or detected. It suggests that there are clues or indications that can be seen or recognized, even if they are not immediately obvious or apparent."
笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,"The idiom ""笑里藏刀"" is used to describe someone who appears friendly and kind on the surface but is actually plotting harm or deceitful intentions."
笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,Stupid birds fly first (or: Slow birds fly first)
管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen","Seeing a leopard through a tube, one can only see a little spot."
箭在弦上,A point of no return,Arrow on the string,The arrow is on the string
筚路蓝缕,The pioneering spirit,Bilu blue thread,"筚路蓝缕 means to start something from scratch, often with great effort and hardship."
箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,The people of the city were welcoming the victorious army with food in a basket and water in a jar.
米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,"The idiom ""米珠薪桂"" (mǐ zhū xīn guì) is used to describe a situation where the cost of living is extremely high."
粗枝大叶,In a slipshod manner,Thick branches and large leaves,"(A native speaker would actually say) ""He's always taking a broad brush approach to his work, not paying attention to the finer details."
粥少僧多,Not enough to go around,"Less porridge, more monks",There are few monks for the small bowl of porridge.
精兵简政,Streamlined administration,Efficient and streamlined administration,"The idiom 精兵简政 means ""to reduce the number of officials and simplify government procedures"" or ""to streamline the government to make it more efficient."" It is often used to describe a policy or action aimed at reducing bureaucracy and making government operations more effective."
约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,A concise set of rules or regulations agreed upon by all parties involved.
纷至沓来,Come in a continuous stream,One after another,"The idiom 纷至沓来 can be translated as ""to come in a continuous stream"" or ""to arrive in large numbers."
绝处逢生,Escape by the skin of one's teeth,Life in desperation,"In a desperate situation, one meets a savior."
绞尽脑汁,Rack one's brains,Racking my brains,绞尽脑汁 means to think very hard or to work very hard to solve a problem or find a solution. It is used to describe someone who is trying their best to come up with an idea or solution.
络绎不绝,Unending,An endless stream,The tourists are coming in a steady stream.
经年累月,For years,Over the years,"Year after year, month after month."
绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,Green Forest Heroes
绰绰有余,More than sufficient,More than enough,There is enough left over.
绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,"The literal translation of ""绵里藏针"" is ""Silk Thread Conceals a Needle,"" which means that something seemingly soft or gentle can actually be sharp or dangerous."
紧锣密鼓,Wildly beating gongs and drums,In full swing,Tight drum and close drum
缘木求鱼,A useless search,Edge wood for fish,(Climb a tree to catch a fish)
缓不济急,Slow action cannot save a critical situation,In no hurry,"The idiom ""缓不济急"" means ""slow response is not enough to meet urgent needs."" It implies that a slow or delayed response is insufficient to address an urgent situation or problem. The literal translation is ""Slowly doesn't help in a hurry,"" which is a direct translation of the Chinese characters."
缩头缩脑,Shrink from responsibility,Shrink your head,"A native speaker would say something like ""I'm just too scared to take that risk."
总而言之,To make a long story short,All in all,In summary
总角之交,Childhood friend,Turn of the total angle,The friendship of childhood
绘声绘影,Vivid description,Picture sound and picture,Painting sounds and painting shadows
罄竹难书,(of a man's sins) too numerous to record,Too many books to read,"The idiom 罄竹难书 can be translated to English as ""to exhaust the bamboo to write,"" which means that there is no way to record or describe everything that has happened or been done."
罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,He deserves to be punished a thousand times for his crimes.
罪责难逃,Cannot get away with it,Guilt is inevitable,(Guǐzé nán tā)
置之脑后,Put out of mind,Leave it behind,To forget or disregard something completely.
置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,To remain aloof or detached from a situation or event.
美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,A beautiful but not complete
群龙无首,A group without a leader,Dragons without a leader,A group of dragons without a leader.
群起而攻之,Rally together to attack,Group to attack,"The idiom 群起而攻之 means ""to rally together and attack"" or ""to unite to attack."" It indicates that a group of people or entities come together to attack or oppose someone or something."
