src,true_meaning,literal_translation,predicted
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,"The idiom 烘云托月 (hōng yún tuō yuè) means ""to create a moon by surrounding it with clouds"" or more literally, ""to surround the moon with clouds."" It is used to describe a situation where something is made to appear more impressive or significant than it actually is by surrounding it with other elements or embellishments. The idiom is often used to criticize someone who is trying to make something appear better than it is by adding unnecessary details or distractions."
无米之炊,Make bricks without straw,Cooking without rice,"To make something without the necessary ingredients"" or ""to attempt to do something without the necessary resources."
无风不起浪,Theres no smoke without fire,"No wind, no wave","The idiom ""无风不起浪"" can be translated as ""There is always a reason behind a situation, even if it seems like there is no apparent reason."
无风起浪,Make trouble out of nothing,No wind and waves,"The idiom ""无风起浪"" (wú fēng qǐ làng) can be translated to ""No wind makes waves"" in English."
无敌于天下,Unmatched anywhere in the world,Invincible in the world,"The idiom ""无敌于天下"" means ""unbeatable in the world"" or ""invincible."" It is used to describe someone or something that is so powerful or skilled that they cannot be defeated or surpassed."
无功受禄,Get a reward without deserving it,Reward without merit,"The idiom ""无功受禄"" is a common Chinese idiom that means to receive a reward without deserving it. It is often used to criticize someone who has received something without doing any work or effort."
无计可施,Utterly without resources,Nothing can be done,No plan or method to handle it
无济于事,Useless,To no avail,"The idiom ""无济于事"" can be translated into English as ""It won't do any good"" or ""It won't make a difference."
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,"The idiom ""无事不登三宝殿"" is used to express that only important matters are worth discussing or attending to, while minor or trivial issues are not worth the effort or attention."
无事生非,Create problems where none exists,Much Ado About Nothing,No reason to make a fuss
无所适从,With no definite plan to follow,At a loss,"The natural English translation of 无所适从 is ""I don't know what to do."
无恶不作,Commit all manner of crimes,Do no evil,The person is doing evil without restraint.
无以复加,In the extreme,Can't be added,I can't take it anymore!
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root","A natural English idiomatic translation: ""A house without a foundation"
无缘无故,For no reason at all,For no reason,"The phrase ""for no reason"" or ""without any cause"" is a natural English translation of the idiom 无缘无故."
无庸赘述,It's unnecessary to go into details,Needless to say,No need to elaborate
烟消云散,Disappear in a flash,Disappear into smoke,The smoke has dissipated and the clouds have dispersed.
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,"煮鹤焚琴 (zhǔ hè fén qín) means to waste time and energy on trivial pursuits, such as playing the lute or practicing the piano, instead of using that time and energy more productively. It is often used to criticize people who are wasting their time on unimportant activities."
照猫画虎,Imitate,Draw cats and tigers,As the cat draws the tiger.
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other","Lonely and alone, with only my shadow to console me."
煽风点火,Instigate,Fan the flames,煽风点火 (shānfēngdiǎnshǐ)
熟视无睹,Ignore,Turn a blind eye,"The idiom ""熟视无睹"" can be translated as ""indifferent to something that is familiar or obvious."
燕巢幕上,Precarious,Swallow's Nest on the Curtain,燕巢幕上
争权夺利,Scramble for power and profit,Scramble for power,Striving for power and wealth.
争长论短,Squabble,Debating long and short,"The idiom ""争长论短"" means to argue or debate about who is better or more skilled in a particular area or skill."
为民请命,Plead in the name of the people,Pray for the people,To plead for the people's cause.
为非作歹,Break the law,To do evil,To do evil and commit harm.
为富不仁,Be rich and cruel,For the rich,To be rich and not be kind.
为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,To give wings to a tiger.
为虎作伥,Help a villain do evil,Play for the tiger,"The idiom ""为虎作伥"" means to assist or support someone who is already powerful or dangerous, often with the intention of benefiting oneself. In this case, ""伥"" is a term used in Chinese folklore to describe a伥鬼, a ghost that follows and assists a tiger in its hunts. The idiom is often used to describe someone who is an accomplice or enabler of a more powerful or dangerous individual."
为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,To drive away crows from a bush.
为所欲为,Have (or get) one's own way,Do whatever you want,Do as one pleases.
为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,"To drive fish from the depths, to drive birds from the thicket."
墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"The wall falls, and everyone pushes."
片甲不留,The army is completely wiped out,No armor left,片甲不留
片瓦无存,Be razed to the ground,No tiles left,"The idiom 片瓦无存 means ""nothing is left standing"" or ""everything has been destroyed."" It is often used to describe the complete destruction or loss of something, such as a building, a city, or a country."
牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,"The literal translation of 牛头不对马嘴 is ""The bull's head does not match the horse's mouth."" This phrase is often used to express disappointment or frustration when someone or something fails to meet expectations."
牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,Bizarre and Supernatural Creatures
牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,Pulling a hair causes the whole body to move.
狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,Dog desperate to jump over the wall
狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,"狗血喷头 is an idiom that means to be extremely emotional or to express emotions in a very intense and dramatic way. It is often used to describe someone who is overly emotional or dramatic in their behavior or speech. The idiom is derived from the idea of a dog spitting blood, which is a very dramatic and intense action."
狐假虎威,Take advantage of the influence of others,Fox fake tiger power,Fox taking advantage of the tiger's power.
狐群狗党,A gang of scoundrels,Fox and Dog Party,"A group of people who are similar to each other in some way, often in a negative sense."
狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,"The idiom ""狡兔三窟"" means that a clever rabbit has built three hiding places to escape from its enemies. It is used to describe someone who has multiple backup plans or ways to avoid trouble."
狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,"In narrow roads, the brave one wins."
独霸一方,Be a local despot,Dominate one side,One's own dominance over one's own territory
独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,A single tree cannot form a forest.
独夫民贼,Autocrat and traitor to the people,Single husband and thief,"One man, the people's enemy."
独占鳌头,Head the list of successful candidates,Come out on top,"Keep it terse and faithful to each component."" No commentary, just the literal gloss."
率由旧章,Follow the beaten track,Rate by old chapter,Follow the old rules.
玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",Jade does not become a vessel without being carved.
玩火自焚,Whoever plays with fire gets burnt,Play with fire,"玩火自焚 (wán huǒ zì fén) means ""to burn oneself on fire by playing with fire."
珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,"The idiom 珠圆玉润 can be translated to ""pearl round and jade smooth"" in English, describing something that is well-crafted or polished."
班门弄斧,Show off in the presence of an old hand,Ban door axe,Show off one's skills in front of an expert.
瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,The idiom 瑕不掩瑜 (xiā bù yǎn yú) means that a person or thing's flaws or imperfections do not overshadow or hide its strengths or virtues. It emphasizes that a person or thing's positive qualities should be highlighted and not be overshadowed by any negative aspects.
瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,瑕瑜互见
瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,Precipitation of auspicious snow foretells a bountiful year.
璞玉浑金,Unadorned beauty,Raw jade and gold,璞玉浑金 (pǔ yù hún jīn) - 珍珠无瑕 (zhēn zhū wú xiá) - 瑞雪兆丰年 (ruì xuě zhào fēng nián) - 珠圆玉润 (zhū yuán yù rùn) - 瑞雪兆丰年 (ruì xuě zhào fēng nián) - 珠圆玉润 (zhū yuán yù rùn) - 瑞雪兆丰年 (ruì xuě zhào fēng nián) - 珠圆玉润 (zhū yuán yù rùn) - 瑞雪兆丰年 (ruì xuě zhào fēng nián) - 珠圆玉润 (zhū yuán yù rùn) - 瑞雪兆丰年 (ruì xuě zhào fēng nián) - 珠圆玉润 (zhū yuán yù rùn) - 瑞雪兆丰年 (ruì xuě zhào fēng nián) - 珠圆玉润 (zhū yuán yù rùn) - 瑞雪兆丰年 (ruì xuě zhào fēng nián) - 珠圆玉润 (zhū yuán yù rùn) - 瑞雪兆丰年 (ruì xuě zhào fēng nián) - 珠圆玉润 (zhū yuán yù rùn) - 瑞雪兆丰年 (ruì xuě zhào fēng nián) - 珠圆玉润 (zhū yuán yù rùn) - 瑞雪兆丰年 (ruì xuě zhào fēng nián) - 珠圆玉润 (zhū yuán yù rùn) - 瑞雪兆丰年 (ruì xuě zhào fēng nián) - 珠圆玉润 (zhū yuán yù rùn) - 瑞雪兆丰年 (ruì xuě zhào fēng nián) - 珠圆玉润 (zhū yuán yù r
瓜田李下,Be found in a suspicious position,Melon Field Lixia,"He was always careful, like he was in the grape field and willow bank."
瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,A pot with thunder
瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A turtle in a pot
瓮中捉鳖,A sure catch,Catching turtle in urn,"The idiom 瓮中捉鳖 (wèng zhōng zhuō biē) means ""catching a turtle in a jar."" It is used to describe someone or something that is easily caught or controlled."
甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,To humbly bow to one's inferiority.
甘之如饴,Gladly endure hardships,Sweet as candy,"The idiom ""甘之如饴"" is used to describe someone who is willing to endure hardship or sacrifice for a goal or cause, even if it's not actually sweet or pleasant."
甚嚣尘上,Making a lot of noise,All over the place,"The idiom ""甚嚣尘上"" can be translated into English as ""very noisy and dust-filled."
生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,"Once you've made a decision or taken a step, it's difficult to change your mind or go back on your decision."
生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in adversity, die in comfort."
用兵如神,Be a superb military commander,Use soldiers like gods,用兵如神，神机妙算。
男盗女娼,Behave like thieves and whores,Male thief female prostitute,A man who steals and a woman who prostitutes.
留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope","Keep the green mountains, don't worry about not having firewood to burn."
毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,"The literal English translation of 毕其功于一役 (bǐ qí gōng yú yī yì) is ""Complete the task in one stroke."" However, this translation does not convey the idiomatic meaning of the idiom. A more natural English translation would be ""To accomplish everything in one attempt."
画饼充饥,Feed on illusions,Painting cake to satisfy hunger,Draw a cake to quench hunger.
画虎类狗,Attempting more than one has ability for,Drawing tiger dog,"Draw a tiger, but make it look like a dog."
当机立断,Decide on the moment (or on the spot),Make a prompt decision,当机立断 (dāng jī lì duàn) - To make a quick and decisive decision when the opportunity arises.
当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son","The person in charge is in the dark, while the bystander sees clearly."
当场出丑,Make a spectacle of oneself,Embarrassed on the spot,"I forgot my lines on stage, and I'm sure I'll be the laughingstock of the audience."
当仁不让,Not decline to shoulder a responsibility,Do your part,"When one is in the right, there is no need to be hesitant or to yield."
当耳边风,Turn a deaf ear to,When the wind blows,"To ignore or disregard something, as if it were a breeze that passes by one's ears."
叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,To build on top of each other.
疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"The idiom ""疾风知劲草"" means that only in times of great hardship can one truly understand the strength and resilience of a person or thing. It suggests that in difficult situations, we can see who is truly reliable and steadfast."
疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,"疾恶如仇 (jí è rú chóu) - ""Hate evil as if it were a pestilence."
病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,病急乱投医 is an idiom that means to take desperate measures to solve a problem without considering the consequences or the best course of action.
病从口入,Illness finds its way in by the mouth,Disease from the mouth,"Disease comes from the mouth, disaster comes from the mouth."
癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A hagfish wants to eat a swan.
登峰造极,Reach the summit,Reach the pinnacle,"The idiom ""登峰造极"" (dēng fēng zào jí) means to reach the highest point or achieve the ultimate level. It implies that something has reached its peak or reached its highest possible level."
登堂入室,Pass through the hall into the inner chamber,Entering the room,To enter the hall and enter the room.
发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,"A native speaker might say ""I'm so focused on my work that I forget to eat."
白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A white jade with a minor blemish.
白头偕老,Remain a devoted couple to the end of their lives,Grow old together,"White hair together, old age together."
白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,I saw a ghost in the park this morning. It must be a white day ghost.
百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,"To shoot an arrow accurately from a distance of 100 steps, which is considered an exceptional skill. This idiom is used to describe someone who is highly skilled or has exceptional abilities in a particular area."
百废俱兴,Full-scale reconstruction is under way,Everything is booming,"The idiom 百废俱兴 (bǎi fèi jù xīng) can be translated to ""a hundred things are revived"" in literal English. However, a more natural and idiomatic translation would be ""a new beginning"" or ""a fresh start"" to convey the idea of a time of great activity and enthusiasm where everything is being brought back to life or being revived."
百读不厌,Be worth reading a hundred times,Never tire of reading,"The idiom 百读不厌 is translated to ""Hundred times read, never tired of it."
百端待举,A thousand things wait to be done,Waiting for everything,A hundred tasks to be completed.
百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A hundred years of harmony and happiness.
百炼成钢,Be toughened and hardened into steel,Tempered into a steel,"After being subjected to repeated trials and hardships, one becomes stronger and more resilient, like steel that has been repeatedly refined and hardened."
百孔千疮,In a disastrous state,Riddled with gaping wounds,A hundred holes and a thousand wounds.
百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","A hundred flowers bloom, a hundred schools of thought contend."
百战百胜,Invincible,Win every battle,"In a hundred battles, a hundred victories"
百川归海,All things tend in one direction,A hundred rivers return to the sea,A hundred rivers flow into the sea.
百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","A hundred-footed worm, dead but not stiff."
百闻不如一见,Seeing is believing,Seeing is better than hearing,"I've heard a hundred stories about it, but I still can't believe it until I see it for myself."
皆大欢喜,Everybody is happy,Everyone is happy,Everyone is happy.
皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"A native speaker would say ""He's just skin and bones, but his face is all smiles."
皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","If the foundation is gone, the accessory will have no place to attach."
盛名难副,It is hard to live up to a great reputation,Famous is hard to match,The person or thing has a reputation or reputation that is not matched by their actual abilities or achievements. It implies that the person or thing is not living up to the expectations or expectations set by their reputation.
盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,It's hard to decline a great honor.
尽力而为,Do one's best,Do your best,尽力而为 (jìn lì ér wéi)
尽心竭力,(do something) with all one's heart,Do my best,Exhaust all efforts (Just the literal gloss)
尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny","The result is that we should do our best to achieve our goals and make the most of our opportunities, but we should also accept that some things are beyond our control and should be accepted with grace."
目不转睛,Look with fixed eyes,Keep an eye on,目不转睛
目光如炬,Farsighted,Eyes like torches,"The English translation for ""目光如炬"" is ""Bright eyes."
盲人摸象,One-sided view,Blind man touching elephant,Blind man feels elephant
盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,"Blind man's horse, night-time coolness"
直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Directly Express One's Own Opinion
相辅相成,Supplement each other,Complement each other,相辅相成
相得益彰,Bring out the best in each other,Complement each other,相得益彰 means that two or more things complement each other and enhance each other's strengths. It is often used to describe how different elements work together to produce a better result or effect.
相提并论,Put something (or somebody) on a par with,On a par,Compare on equal footing.
相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,"相敬如宾 means ""to treat each other with respect as if they were guests."" It implies that two people have a respectful and cordial relationship, as if they were guests in each other's homes."
相知有素,Have known each other long,Know each other well,"相知有素 (xiāng zhī yǒu sù) is an idiom that means ""to have a long-standing friendship"" or ""to be well-acquainted."
相安无事,Live in peace with each other,Everything is fine,We can live in peace and harmony.
相依为命,Shore one's life together,Depend on each other,"相依为命 means ""to rely on each other for survival"" or ""to be dependent on each other for support."" It suggests a close and mutually supportive relationship between two people or entities."
相沿成习,Become a custom through long usage,Learn from each other,"To keep it terse and faithful to each component. No commentary, just the literal gloss."
相映成趣,Set each other off,Comparing with each other,相映成趣
眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",A quick and clever idea comes to mind.
看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes","Look at the dish and eat it, measure the body and tailor the clothes."
真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,真金不怕火炼
真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,"High expectations and low abilities"" or ""Overly ambitious and lacking in practical skills."
睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,睚眦必报 - To take revenge on someone for the slightest offense or insult.
睹物思人,The thing reminds one of its owner,See things and think people,See a thing and think of a person.
瞎子摸鱼,Act blindly,Blind man fishing,Blind man groping for fish
瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,"Pointing a blind person to light a candle"" or ""pointing a blind person to a lamp"" - this phrase is used to describe a situation where someone is trying to help someone who cannot help themselves, or where someone is trying to do something that is pointless or futile. In other words, it's like trying to help a blind person to light a candle, which is not only futile but also a waste of resources."
瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Blind man sees money eyes open
瞒天过海,Practice deception,Cross the sea,"The idiom ""瞒天过海"" can be translated as ""to deceive or deceive others by pretending to be something you are not, or to act in a way that hides the truth."
知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Know yourself and understand your opponent, and you will win every battle."
知法犯法,Knowingly violate the low,Know the law and break the law,知法犯法
知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,To tackle challenges with determination.
知过必改,Know one's faults and correct them,Knowing must change,"If you know you made a mistake, you should fix it right away."
知其一，不知其二,Have only a one-sided view,"I know one, don't know the other","To know one thing, but not the other."
知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything","Knows no secrets, speaks no lies."
短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,"短兵相接 - Keep it short and faithful to each component. No commentary, just the literal gloss."
石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,"The idiom ""石沉大海"" is often used to describe a situation where something has been completely forgotten or has disappeared without a trace."
破釜沉舟,Cut off all means of retreat,Burn one's boats,"破釜沉舟 (pò fǔ chén zhōu) means ""to break the cooking pot and sink the boat."" This idiom is used to describe a situation where someone makes a bold and irreversible decision, often in the face of great danger or difficulty. The image of breaking the cooking pot and sinking the boat symbolizes the complete commitment and sacrifice made by the person involved."
破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,破涕为笑
破旧立新,Destroy the old and establish the new,Break the old and build the new,Break down the old and build up the new.
硕果仅存,One of the few still lest,Only fruit remains,"The literal English translation of 硕果仅存 (shuò guǒ jǐn cún) is ""Only the last remaining fruit."
磨杵成针,Perseverance will prevail,Grind the pestle into a needle,To grind a stick into a needle
碍手碍脚,Be a hindrance,Get in the way,"The idiom ""碍手碍脚"" means to be a hindrance or obstacle to someone's actions or progress. It implies that the person or thing causing the hindrance is not helpful and may even be a source of frustration."
神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",The gods and ghosts don't know about it.
神采奕奕,Glowing with health and radiating vigor,In high spirits,The person was so energetic and full of life that everyone could see it in their eyes.
神色自若,Be perfectly calm and collected,Look at ease,"神色自若 - ""to remain calm and composed"
祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune does not come alone.
祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,"祸国殃民 means ""to bring ruin to the country and harm to the people."
福无双至,Blessings never come in pairs,Fu Wushuang arrives,"Good fortune does not come twice, misfortune does not come singly."
秀而不实,Flowering but producing no fruit,Show but not truth,"The idiom ""秀而不实"" is often used to describe someone or something that appears impressive or attractive on the surface, but lacks substance or fails to produce any real results."
私相授受,Make an illicit transfer,Give and receive privately,"The natural English translation of the idiom ""私相授受"" is ""private transmission and reception"" or ""private communication."
秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,"The idiom ""秋风扫落叶"" can be translated as ""The autumn wind sweeps away the fallen leaves"" or ""The autumn wind blows away the fallen leaves."
秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,"No act of violence or oppression, no infringement of any kind."
种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,What you sow will be what you reap.
称孤道寡,Act like an absolute ruler,Act like an absolute monarch,"Claiming to be the only one, claiming to be the fewest."
称兄道弟,Be on intimate terms,Call each other brothers,"We're just friends, nothing more."
称王称霸,Act like an overlord,Lord it over,"Claiming to be the king and the master"" is not a natural English translation of the idiom ""称王称霸"". A more natural translation would be ""To be the dominant or supreme power in a particular area or situation."
积年累月,For months and years,Over the years,Accumulate over time; accumulate over years.
积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Store up resources for future use.
积重难返,Old habits are difficult to get rid of,Hard to return,"The phrase ""accumulated weight is difficult to return"" is a literal translation of 积重难返. However, in natural English, it would be more appropriate to say ""it's hard to change a long-established habit,"" which conveys the same meaning in a more natural and idiomatic way."
积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,"The idiom 积羽沉舟 (jī yǔ chén zhōu) translates to ""Accumulated feathers sink a ship"" in English."
稳操胜券,Have full assurance of success,Be sure to win,Secure and certain victory
空中楼阁,Daydream,Castle in the sky,Empty Sky Palace
穿针引线,Act as a go-between,Thread the needle,threading needles and pulling threads
突飞猛进,Make a spurt of progress,Advance by leaps and bounds,"突飞猛进 (tū fēi měng jìn) is a Chinese idiom that means ""to make sudden and rapid progress."" It is often used to describe a situation where something is progressing very quickly and efficiently."
穷兵黩武,Adopt a warlike policy,Go to war,"穷兵黩武 is a Chinese idiom that means ""waging war without restraint"" or ""waging war recklessly."" It implies that someone is engaging in warfare without any restraint or consideration for the consequences, often leading to unnecessary conflicts and destruction."
穷途末路,Dead end,No way no money,"Exhausted Path, No Way Out"
穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,"The idiom ""穷山恶水"" is often used to describe a harsh and inhospitable environment, often used to describe a place that is difficult to live in or has little natural beauty."
穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When times are tough, think of changing."
窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed","To look into the direction, in order to achieve one's desire."
立锥之地,A tiny bit of land,The land of the cone,A small space to stand in or a small amount of land to live on.
