src,true_meaning,literal_translation,predicted
画饼充饥,Feed on illusions,Painting cake to satisfy hunger,"A native speaker would say ""I just can't wait to see the results of my hard work, it's like drawing a cake to quench hunger."
画虎类狗,Attempting more than one has ability for,Drawing tiger dog,"He draws a tiger and makes it look like a dog, but in reality, he is just copying the appearance of a tiger."
当机立断,Decide on the moment (or on the spot),Make a prompt decision,"当机立断 (Dàng jī lì duàn) means ""to act decisively and promptly"" or ""to take immediate action."
当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son","The person who is in charge is in the dark, while the person who is not in charge can see clearly."
当场出丑,Make a spectacle of oneself,Embarrassed on the spot,"The literal English translation is ""On the spot, make a fool of oneself."
当仁不让,Not decline to shoulder a responsibility,Do your part,"When the opportunity arises, one should seize it without hesitation."
当耳边风,Turn a deaf ear to,When the wind blows,"To ignore or disregard something, as if it were a sound that passes through one's ears without being heard."
叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,Stack up the beds on top of each other.
疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"The wind blows hard, and only the strong grass can stand."
疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,"疾恶如仇 (jí è rú chóu) can be translated as ""Hate evil as if it were an enemy."
病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,病急乱投医 (Bìng jí luàn tóu yī)
病从口入,Illness finds its way in by the mouth,Disease from the mouth,"病从口入,祸从口出"
癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A hagfish wants to eat a swan.
登峰造极,Reach the summit,Reach the pinnacle,To reach the pinnacle or achieve the highest level.
登堂入室,Pass through the hall into the inner chamber,Entering the room,To achieve a high level of proficiency or expertise in a particular field or skill.
发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,"Working so hard that one forgets to eat or sleep, finding joy in work to the point of forgetting worries, and not realizing that old age is approaching like this."
白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A white jade with a slight flaw.
白头偕老,Remain a devoted couple to the end of their lives,Grow old together,白头偕老
白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,Seeing ghosts in broad daylight.
百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,"A hundred steps away, a hundred arrows are shot through the cypress tree."
百废俱兴,Full-scale reconstruction is under way,Everything is booming,All things are revived.
百读不厌,Be worth reading a hundred times,Never tire of reading,"A hundred times read, never tired of it."
百端待举,A thousand things wait to be done,Waiting for everything,"A native speaker would say something like ""I have a hundred things to do today"" or ""There are so many things to be done right now."
百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A hundred years of good fortune
百炼成钢,Be toughened and hardened into steel,Tempered into a steel,"The idiom 百炼成钢 (bǎi liàn chéng gāng) means that something is refined and perfected through a long process of trial and error, eventually becoming strong and durable like steel. It is often used to describe someone who has undergone a lot of hard work and perseverance to achieve success or excellence."
百孔千疮,In a disastrous state,Riddled with gaping wounds,A hundred holes and a thousand wounds
百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","The idiom ""百花齐放，百家争鸣"" means that there are many different types of flowers blooming at the same time, and there are many different schools of thought or opinions. It is often used to describe a situation where there is a lot of diversity and creativity in a particular field or area. In other words, it means that there are many different ways of doing something, and that is a good thing."
百战百胜,Invincible,Win every battle,"The idiom ""百战百胜"" can be translated as ""to win every battle"" or ""to be unbeatable in battle."" It is an idiom that implies success and victory in every endeavor, often used to describe someone who is highly skilled or experienced in their field."
百川归海,All things tend in one direction,A hundred rivers return to the sea,"The idiom 百川归海 (bǎi chuān guī hǎi) means ""all rivers flow into the sea"" and emphasizes the idea of unity and interconnectedness."
百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","A hundred-foot worm, dead but not stiff."
百闻不如一见,Seeing is believing,Seeing is better than hearing,Hearing a hundred times is not as good as seeing once.
皆大欢喜,Everybody is happy,Everyone is happy,Everyone is happy.
皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"Skin smiles, but meat doesn't."
皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","The skin is the main part, and the hair is the secondary part. If the skin is gone, the hair will also be gone."
盛名难副,It is hard to live up to a great reputation,Famous is hard to match,"A reputation that cannot be matched"" or ""A name that is not matched by its reality."
盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,"It's a great honor, but I can't accept it."
尽力而为,Do one's best,Do your best,"尽力而为 (jìn lì ér wéi) can be translated to ""do one's best"" or ""give it your all"" in English."
尽心竭力,(do something) with all one's heart,Do my best,I'm going to give it my all.
尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",尽人事，听天命
目不转睛,Look with fixed eyes,Keep an eye on,Eyes not turning
目光如炬,Farsighted,Eyes like torches,"Native English speaker's translation: ""He has eyes like a hawk."
盲人摸象,One-sided view,Blind man touching elephant,Blind man touches an elephant.
盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,"Blind men and horses, night before deep pool."
直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Directly express one's own opinion.
相辅相成,Supplement each other,Complement each other,相辅相成 means that two things or ideas work together to support and enhance each other.
相得益彰,Bring out the best in each other,Complement each other,相得益彰
相提并论,Put something (or somebody) on a par with,On a par,相提并论
相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,"The idiom 相敬如宾 means to treat each other with respect and courtesy, as if they were guests in each other's homes."
相知有素,Have known each other long,Know each other well,We've known each other from the beginning.
相安无事,Live in peace with each other,Everything is fine,live in harmony and peace with each other
相依为命,Shore one's life together,Depend on each other,"相依为命 means ""to rely on each other for survival."
相沿成习,Become a custom through long usage,Learn from each other,"相沿成习 can be translated as ""to become accustomed to something over time"" in English."
相映成趣,Set each other off,Comparing with each other,"相映成趣 can be translated as ""complement each other's interest"" or ""complement each other's fun."
眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it","When faced with a challenging problem, he furrowed his brow and came up with a brilliant solution."
看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Look at the situation and act accordingly.
真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,True gold is not afraid of fire testing.
真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,Highly skilled but lowly ambitious.
睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,To take revenge on every slight.
睹物思人,The thing reminds one of its owner,See things and think people,睹物思人 (dǔ wù sī rén)
瞎子摸鱼,Act blindly,Blind man fishing,Blind man gropes for fish
瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,"A natural English idiomatic translation of ""瞎子点灯白费蜡"" is ""pointing a blind man to light a lamp is a waste of wax."
瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Blind man sees money eyes open
瞒天过海,Practice deception,Cross the sea,"The literal translation of 瞒天过海 (mán tiān guò hǎi) is ""Hide the sky and cross the sea."
知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Knowing oneself and knowing the enemy, one can win a hundred battles."
知法犯法,Knowingly violate the low,Know the law and break the law,知法犯法 (zhī fǎ fàn fǎ)
知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,知难而进 (zhī nán ér jìn)
知过必改,Know one's faults and correct them,Knowing must change,"If you know your mistake, you must correct it; if you know your fault, you must correct it."
知其一，不知其二,Have only a one-sided view,"I know one, don't know the other","A native speaker would say ""I know one thing, but not the other."
知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything","I'll tell you everything I know, without holding back."
短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,"短兵相接 means that two sides are engaged in a direct confrontation or conflict, using short weapons such as swords or spears. The literal translation is ""short weapons meet each other,"" and the faithful translation is the same. No commentary is provided."
石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,"The literal English translation of ""石沉大海"" is ""Stone sinks into the sea."
破釜沉舟,Cut off all means of retreat,Burn one's boats,"破釜沉舟的 idiomatic sense is ""to make a bold and irreversible decision, often in the face of great danger or difficulty."" It refers to the story of Xiang Yu, who, in order to defeat the Qin army, ordered his soldiers to break their cooking pots and sink their boats, indicating that they would fight to the death and not retreat. This idiom is used to describe a situation where one is willing to take a great risk or make a significant sacrifice in order to achieve a goal."
破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,破涕为笑 (bāo tì wéi xiào)
破旧立新,Destroy the old and establish the new,Break the old and build the new,Break down the old and build up the new.
硕果仅存,One of the few still lest,Only fruit remains,The last remaining fruit.
磨杵成针,Perseverance will prevail,Grind the pestle into a needle,Grinding a pestle into a needle
碍手碍脚,Be a hindrance,Get in the way,Obstruct hands and feet
神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know","The idiom ""神不知，鬼不觉"" can be translated to ""No one knows"" or ""No one is aware"" in English."
神采奕奕,Glowing with health and radiating vigor,In high spirits,神采奕奕 - radiant and spirited
神色自若,Be perfectly calm and collected,Look at ease,神色自若
祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune follows one continuously.
祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,祸国殃民
福无双至,Blessings never come in pairs,Fu Wushuang arrives,"The idiom 福无双至,祸不单行 means that good fortune doesn't come twice, and bad luck doesn't come alone. It suggests that when something good happens, it is often followed by something bad, and when something bad happens, it is often followed by more bad things."
秀而不实,Flowering but producing no fruit,Show but not truth,"The idiom ""秀而不实"" can be translated as ""showy but fruitless"" or ""showy but with no results."
私相授受,Make an illicit transfer,Give and receive privately,"The idiom 私相授受 (Sīxiāng shòushòu) means ""private transmission of knowledge"" or ""private teaching."" It refers to the act of sharing confidential or sensitive information or knowledge with someone in a private setting, often without the knowledge or consent of others. This can be seen as a breach of trust or confidentiality."
秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,Autumn wind blows away the fallen leaves.
秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Not to offend the hair of autumn
种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,"The idiom 种瓜得瓜，种豆得豆 can be translated as ""Planting melons yields melons, planting beans yields beans."" This idiom emphasizes the idea that actions have consequences, and that the results of one's actions are directly proportional to the actions themselves."
称孤道寡,Act like an absolute ruler,Act like an absolute monarch,To claim to be the only one or the only one left.
称兄道弟,Be on intimate terms,Call each other brothers,Call each other brother and brother
称王称霸,Act like an overlord,Lord it over,To be the supreme ruler or dominate over others.
积年累月,For months and years,Over the years,"Over a long period of time, the project has been progressing steadily."
积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Store grain to prevent hunger
积重难返,Old habits are difficult to get rid of,Hard to return,It's hard to change something that has been accumulated over a long period of time.
积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,A thousand feathers sink a boat.
稳操胜券,Have full assurance of success,Be sure to win,Steady to win the game
空中楼阁,Daydream,Castle in the sky,A sky-high castle
穿针引线,Act as a go-between,Thread the needle,He's the one who really knows how to wear the needle and thread the line.
突飞猛进,Make a spurt of progress,Advance by leaps and bounds,"A native speaker might say ""We're making great strides in our project!"" to convey the idea of rapid progress."
穷兵黩武,Adopt a warlike policy,Go to war,"The idiom ""穷兵黩武"" is used to describe a country or group that spends a lot of money and resources on military activities, often in a way that is not productive or effective."
穷途末路,Dead end,No way no money,"At the end of the road, no way out."
穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,"The idiom 穷山恶水 is used to describe a place that is difficult to live in due to its harsh conditions, such as rugged terrain, poor soil quality, or lack of resources."
穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When in a difficult situation, one should think of changing things."
窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",To gain an advantage or achieve a goal by predicting or anticipating the future direction of events or trends.
立锥之地,A tiny bit of land,The land of the cone,A place to stick a pin in.
立身处世,How to get along with people,Live in the world,"The idiom 立身处世 can be translated to the English phrase ""to act and behave in a way that is appropriate and respectful in social situations."" This phrase captures the essence of the Chinese idiom and emphasizes the importance of being mindful of one's actions and words in order to maintain good relationships and avoid causing offense or harm to others."
立足之地,Standing-room,Gain a foothold,"A place to stand on"" or ""A foothold"
竭尽全力,To the best of one's ability,Make every effort,Exhaust all one's strength
端倪可察,Have found a due to something,Clues can be seen,The end can be seen.
笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,Smile while hiding a knife.
笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,"English translation: ""The slow bird flies first."
管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen","You can't judge a book by its cover, but you can at least get an idea of what it's about by looking at the first few pages."
箭在弦上,A point of no return,Arrow on the string,"The arrow is on the bowstring, and it must be shot."
筚路蓝缕,The pioneering spirit,Bilu blue thread,To build something from scratch with great effort and hardship.
箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,"A natural English idiomatic translation of 箪食壶浆 is ""箪食壶浆"" is a scene of people welcoming and supporting their leader or army with food and drink."
米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,"The idiom ""米珠薪桂"" (mǐ zhū xīn guì) is used to describe a situation where basic necessities like rice and fuel are extremely expensive, often due to economic instability or scarcity."
粗枝大叶,In a slipshod manner,Thick branches and large leaves,粗枝大叶
粥少僧多,Not enough to go around,"Less porridge, more monks",There are too many people for the limited resources.
精兵简政,Streamlined administration,Efficient and streamlined administration,"The natural English idiomatic translation for 精兵简政 is ""streamline bureaucracy."
约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,To establish three basic rules or principles to govern a situation or relationship.
纷至沓来,Come in a continuous stream,One after another,纷至沓来
绝处逢生,Escape by the skin of one's teeth,Life in desperation,To survive in a desperate situation.
绞尽脑汁,Rack one's brains,Racking my brains,To think very hard or use one's brainpower to solve a problem or come up with an idea.
络绎不绝,Unending,An endless stream,The crowds were constantly flowing without end.
经年累月,For years,Over the years,"Year after year, month after month."
