src,true_meaning,literal_translation,predicted
无以复加,In the extreme,Can't be added,"The idiom ""无以复加"" means ""cannot be added to"" or ""cannot be further increased."" It is used to describe something that is already at its maximum or highest level and cannot be improved upon or made any better."
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root","Water without a source, tree without a root"
无缘无故,For no reason at all,For no reason,"A native speaker would say ""I don't know why he did that"" or ""He did that for no reason."
无庸赘述,It's unnecessary to go into details,Needless to say,It's self-evident; no need to elaborate.
烟消云散,Disappear in a flash,Disappear into smoke,"The idiom ""烟消云散"" (yān xiāo yún sàn) means that something has disappeared or vanished completely."
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,煮鹤焚琴 (zhǔ hè fén qín)
照猫画虎,Imitate,Draw cats and tigers,To imitate something without understanding its true nature or purpose.
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other","Lonely and alone, with only my shadow to console me."
煽风点火,Instigate,Fan the flames,"The literal translation is not idiomatic and does not convey the intended meaning. The idiom 煽风点火 (shān fēng diǎn huǒ) means to stir up trouble or create conflict, which is a common phrase in Chinese. The literal translation of the characters is ""fan wind point fire,"" but it does not convey the intended meaning in English."
熟视无睹,Ignore,Turn a blind eye,To be accustomed to something and not notice it.
燕巢幕上,Precarious,Swallow's Nest on the Curtain,The nest of the swallow on the curtain.
争权夺利,Scramble for power and profit,Scramble for power,"The idiom ""争权夺利"" is used to describe people who are constantly trying to outdo others in order to achieve their goals. It emphasizes the competitive nature of human nature and the desire for power and wealth."
争长论短,Squabble,Debating long and short,To argue about who is better or more important.
为民请命,Plead in the name of the people,Pray for the people,To plead the people's cause
为非作歹,Break the law,To do evil,"The idiom ""为非作歹"" is often used to describe someone who engages in criminal activities or behaves in a way that is harmful to others."
为富不仁,Be rich and cruel,For the rich,To be rich and not be kind.
为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,To give wings to a tiger
为虎作伥,Help a villain do evil,Play for the tiger,To be a tiger's accomplice
为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,To drive away birds from a dense group of trees or bushes.
为所欲为,Have (or get) one's own way,Do whatever you want,Do as you please.
为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,"To drive fish away from the pond, to drive birds away from the bush."
墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"The wall falls, and everyone pushes."
片甲不留,The army is completely wiped out,No armor left,"片甲不留 means ""not leave a single piece of armor"" or ""not retain a single scale."" It is an idiom that implies complete destruction or elimination of something."
片瓦无存,Be razed to the ground,No tiles left,"The idiom ""片瓦无存"" means ""nothing remains"" or ""no trace left"" in English. It is often used to describe a situation where something has completely disappeared or been destroyed."
牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,"The literal English translation of 牛头不对马嘴 is ""Cow's head doesn't match horse's mouth."
牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,Keep it terse and faithful to each component.
牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,"The idiom ""牵一发而动全身"" means that a small change or action can have a significant impact on a larger system or situation. It emphasizes the interconnectedness of things and how one thing can affect many other things."
狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,狗急跳墙 means that someone will take extreme measures or act recklessly when they are in a desperate situation.
狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,"He spilled blood like a dog, spitting out his anger."
狐假虎威,Take advantage of the influence of others,Fox fake tiger power,Fox takes advantage of Tiger's Might
狐群狗党,A gang of scoundrels,Fox and Dog Party,"The group of people who are like a pack of wolves or a pack of dogs, often referring to a group of people who are not trustworthy or loyal."
狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,A clever rabbit has three dens.
狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,"In narrow paths, the brave one wins."
独霸一方,Be a local despot,Dominate one side,"The natural English translation of 独霸一方 (Dúbà Yīfāng) would be ""dominate one area"" or ""rule over one region."
独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,One tree cannot form a forest.
独夫民贼,Autocrat and traitor to the people,Single husband and thief,A tyrannical ruler or despot.
独占鳌头,Head the list of successful candidates,Come out on top,To be the first in a competition or contest.
率由旧章,Follow the beaten track,Rate by old chapter,He followed the old rules and won the game.
玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device","Jade is not polished, it cannot become a vessel."
玩火自焚,Whoever plays with fire gets burnt,Play with fire,Play with fire and burn yourself
珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,Jade smooth and pearl round.
班门弄斧,Show off in the presence of an old hand,Ban door axe,"I'm not a professional, but I'll show you how to do it."
瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,Imperfections do not hide beauty.
瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,"It's like a diamond, with its flaws and virtues all exposed."
瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,Precious snow foretells a bountiful year.
璞玉浑金,Unadorned beauty,Raw jade and gold,A rough jade and gold
瓜田李下,Be found in a suspicious position,Melon Field Lixia,"The idiom 瓜田李下 can be translated as ""in the grape field under the plum tree"" in English, which is a literal translation of the idiom. However, the idiom is often used to describe a situation where someone's actions may be scrutinized or questioned by others, often due to the potential for conflict or misunderstanding."
瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,A pot with a loud thunder.
瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A turtle in a pot.
瓮中捉鳖,A sure catch,Catching turtle in urn,Catching a turtle in a jar.
甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,To admit defeat or accept a lower position or status than someone else.
甘之如饴,Gladly endure hardships,Sweet as candy,Enjoy it as if it were sweet honey.
甚嚣尘上,Making a lot of noise,All over the place,"The idiom ""甚嚣尘上"" can be translated to English as ""very noisy and dusted up."" This phrase is often used to describe a situation where there is a lot of noise and commotion, often due to a heated debate or controversy."
生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,生米煮成熟饭 (shēng mǐ jiǔ chéng shú fàn)
生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in times of hardship, die in times of comfort."
用兵如神,Be a superb military commander,Use soldiers like gods,"He's a real military genius, using tactics like a god."
男盗女娼,Behave like thieves and whores,Male thief female prostitute,A thief and a prostitute.
留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope","As long as there is still some greenery left, one need not worry about having enough firewood to cook with."
毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,Complete the task in one go.
画饼充饥,Feed on illusions,Painting cake to satisfy hunger,Drawing a cake to appease hunger.
画虎类狗,Attempting more than one has ability for,Drawing tiger dog,Draw a tiger and make it look like a dog.
当机立断,Decide on the moment (or on the spot),Make a prompt decision,当机立断 (dāng jī lì duàn) is a phrase that a native speaker would use to express the idea of making a quick and decisive decision when the opportunity arises.
当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son","The person in charge is lost in the situation, while the bystander sees clearly."
当场出丑,Make a spectacle of oneself,Embarrassed on the spot,Make a fool of oneself on the spot
当仁不让,Not decline to shoulder a responsibility,Do your part,"When one is in the right, one does not yield."
当耳边风,Turn a deaf ear to,When the wind blows,"Ignore or disregard something, as if it were just a whisper in the wind."
叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,Stack Bed on Top of House
疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"The idiom 疾风知劲草 means that in times of hardship or crisis, one can truly understand the true nature and strength of a person or thing."
疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,疾恶如仇 (Jí è rú chóu)
病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,"When one is sick and in dire need of medical attention, they may seek out any available treatment, regardless of its effectiveness or appropriateness. This idiom emphasizes the desperation and impulsiveness of seeking help in times of crisis."
病从口入,Illness finds its way in by the mouth,Disease from the mouth,"Be careful with your words, for disease and disaster can come from the mouth."
癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,"The literal translation of 癞蛤蟆想吃天鹅肉 is ""A toad wants to eat a swan."" This idiom is used to describe someone who has an unrealistic or impossible desire."
登峰造极,Reach the summit,Reach the pinnacle,Reaching the pinnacle or summit.
登堂入室,Pass through the hall into the inner chamber,Entering the room,To achieve a high level of proficiency or expertise in a particular field or skill.
发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,"Working hard and forgetting to eat, being happy and forgetting about worries, not knowing that old age is approaching, like this."
白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A white jade with a minor flaw.
白头偕老,Remain a devoted couple to the end of their lives,Grow old together,"White hair together"" (White hair together)"
白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,To see ghosts during the day.
百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,Hundred steps through the cypress
百废俱兴,Full-scale reconstruction is under way,Everything is booming,"The idiom 百废俱兴 (bǎi fèi jù xīng) means ""all things are revived or renewed."" It is used to describe a situation where many neglected or abandoned things are being restored or brought back to life. The idiom is often used in the context of a country or society that has been in a state of decline and is now undergoing a period of revitalization and development."
百读不厌,Be worth reading a hundred times,Never tire of reading,Read it a hundred times and still not tired of it.
百端待举,A thousand things wait to be done,Waiting for everything,A hundred affairs to be handled.
百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A hundred years of good union.
百炼成钢,Be toughened and hardened into steel,Tempered into a steel,"A natural English translation: ""To be refined through many trials and hardships, eventually becoming strong and resilient."
百孔千疮,In a disastrous state,Riddled with gaping wounds,"The idiom 百孔千疮 (bǎi kǒng qiān chuāng) is used to describe something that is in a very bad condition or has many problems. It is often used to describe a person who is very flawed or damaged. The literal translation of the idiom is ""a hundred holes and a thousand wounds,"" which is a figurative way of describing a person or thing that is very flawed or damaged."
百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","A hundred flowers bloom, a hundred schools of thought contend."
百战百胜,Invincible,Win every battle,"A hundred battles, a hundred victories"
百川归海,All things tend in one direction,A hundred rivers return to the sea,"The idiom 百川归海 (bǎi chuān guī hǎi) means ""all rivers flow into the sea."" It is used to describe how many different things or people come together to form a larger whole. In this context, it suggests that all individual contributions or efforts will eventually contribute to a common goal or outcome."
百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","A hundred-footed worm, dead but not stiff."
百闻不如一见,Seeing is believing,Seeing is better than hearing,Seeing is believing.
皆大欢喜,Everybody is happy,Everyone is happy,Everyone is happy and satisfied.
皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"A person is pretending to be happy on the outside, but their true feelings are not reflected in their facial expression."
皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","If the skin is not there, the hair will have nowhere to attach."
盛名难副,It is hard to live up to a great reputation,Famous is hard to match,"The idiom ""盛名难副"" can be translated as ""great reputation does not match"" or ""great fame does not match"" in English. This idiom is often used to describe someone who has a reputation that is not deserved or that does not match their actual abilities or achievements."
盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,"The idiom 盛情难却 (shèng qíng nán què) means ""it's hard to refuse such a great honor."
尽力而为,Do one's best,Do your best,I'll do my best.
尽心竭力,(do something) with all one's heart,Do my best,尽心竭力 (jǐn xīn jié lì)
尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",尽人事，听天命
目不转睛,Look with fixed eyes,Keep an eye on,"The idiom 目不转睛 can be translated into English as ""intently focused"" or ""fixated."
目光如炬,Farsighted,Eyes like torches,"He has eyes like a torch, always seeing through the fog."
盲人摸象,One-sided view,Blind man touching elephant,A blind man feeling the elephant
盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,"Blind men and horses, walking at night near a deep pool"
直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Directly express one's own opinion
相辅相成,Supplement each other,Complement each other,"The idiom 相辅相成 (xiāng fǔ xiāng chéng) can be translated as ""support each other"" or ""complement each other"" in English."
相得益彰,Bring out the best in each other,Complement each other,相得益彰 (xiāng dé yì zhāng)
相提并论,Put something (or somebody) on a par with,On a par,Compare together
相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,相敬如宾 (xiāng jìng rú bīn)
相知有素,Have known each other long,Know each other well,相知有素
相安无事,Live in peace with each other,Everything is fine,To live in harmony without any trouble or conflict.
相依为命,Shore one's life together,Depend on each other,相依为命
相沿成习,Become a custom through long usage,Learn from each other,To become accustomed to something over time.
相映成趣,Set each other off,Comparing with each other,"The idiom ""相映成趣"" can be translated to English as ""to complement each other in a pleasant way."
眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",A sudden idea comes to mind after deep thought.
看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes","Look at the food on the plate, tailor clothes to fit the body."
真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,炼金不怕火炼
真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,"I have high standards, but I'm just not good enough."
睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,"I'll get you for that, no matter how small the offense."
睹物思人,The thing reminds one of its owner,See things and think people,"睹物思人 means ""to think of someone when seeing something."" It is used to describe a feeling of nostalgia or longing for someone when encountering something that reminds one of them."
瞎子摸鱼,Act blindly,Blind man fishing,Blind man groping for fish
瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,Blind man lighting a candle is a waste of wax.
瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,"A natural English translation for the idiom ""瞎子见钱眼睛开"" would be ""Blind man sees money and eyes open."
瞒天过海,Practice deception,Cross the sea,"He's pulling a ""hide the sky and cross the sea"" on us."
知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","The phrase ""know yourself and know your enemy, and you will win a hundred battles without fail"" captures the essence of the idiom ""知己知彼，百战百胜"" and conveys the idea that understanding oneself and others is crucial for success in any situation."
知法犯法,Knowingly violate the low,Know the law and break the law,Know the law but break it.
知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,To advance despite difficulties.
知过必改,Know one's faults and correct them,Knowing must change,"The idiom ""知过必改"" means ""to know one's mistake and to correct it."" It emphasizes the importance of acknowledging one's errors and taking steps to rectify them."
知其一，不知其二,Have only a one-sided view,"I know one, don't know the other","Know one thing, but not the other."
知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything","Knows no secrets, speaks no lies"
短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,"短兵相接 means ""to engage in a close combat or battle"" or ""to have a direct confrontation."" The phrase ""short"" refers to the short weapons used in close combat, such as swords or spears, and ""battling"" means to fight or engage in combat. The idiom is often used to describe a situation where two parties are in a direct conflict or struggle with each other."
石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,"The phrase ""stone sinks into the sea"" is not a natural English idiom. A more natural English idiom that conveys the same meaning would be ""it's a dead end"" or ""it's a lost cause."
破釜沉舟,Cut off all means of retreat,Burn one's boats,"The idiom ""破釜沉舟"" can be translated as ""to break the pot and sink the boat,"" which means to make a final, desperate effort to achieve a goal."
破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,"The idiom ""破涕为笑"" (pò tì wéi xiào) means ""to stop crying and smile"" or ""to laugh despite being sad."" It describes a situation where someone who is crying suddenly starts laughing. This idiom is often used to describe a sudden change in mood or a person who is able to maintain a positive attitude even in difficult situations."
破旧立新,Destroy the old and establish the new,Break the old and build the new,Break down the old and build up the new.
硕果仅存,One of the few still lest,Only fruit remains,The last remaining fruit.
磨杵成针,Perseverance will prevail,Grind the pestle into a needle,Persisting in your efforts will eventually lead to success.
碍手碍脚,Be a hindrance,Get in the way,Obstructive and hindering.
神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know","神不知，鬼不觉 is a Chinese idiom that means ""to do something secretly or without anyone noticing."
神采奕奕,Glowing with health and radiating vigor,In high spirits,神采奕奕
神色自若,Be perfectly calm and collected,Look at ease,"The natural English idiomatic translation for ""神色自若"" is ""to keep a composed appearance."
祸不单行,It never rains but it pours,Misfortunes never come singly,"祸不单行 means ""bad luck doesn't come singly"" or ""misfortune doesn't come alone."" It implies that when one misfortune occurs, another bad event follows closely behind, causing a chain of unfortunate events."
祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,"祸国殃民 is an idiom that means ""to bring disaster and harm to the country."" It is used to describe someone or something that causes harm or destruction to the country or its people."
福无双至,Blessings never come in pairs,Fu Wushuang arrives,"Good fortune does not come twice, misfortune does not come singly."
秀而不实,Flowering but producing no fruit,Show but not truth,Showy but lacking substance
私相授受,Make an illicit transfer,Give and receive privately,"The idiom 私相授受 can be translated into English as ""private give-and-take"" or ""private exchange,"" emphasizing the secretive and potentially inappropriate nature of the act."
秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,The autumn wind sweeps away the fallen leaves.
秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Keep it brief and true to each part.
种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,"The idiom ""种瓜得瓜，种豆得豆"" is a Chinese proverb that means that the results of one's actions are directly proportional to the effort put into them. It is often used to emphasize the idea that one should be careful about the consequences of their actions. In English, it can be translated as ""Planting melons yields melons, planting beans yields beans."
称孤道寡,Act like an absolute ruler,Act like an absolute monarch,"To boast about oneself and claim to be the only one or the least one, often implying a sense of superiority or arrogance."
称兄道弟,Be on intimate terms,Call each other brothers,"This literal translation does not convey the idiomatic meaning of the phrase. Instead, it simply states that someone is saying something about being brothers."
称王称霸,Act like an overlord,Lord it over,To claim kingship and hegemony
积年累月,For months and years,Over the years,"The idiom 积年累月 means ""year after year, month after month"" or ""over a long period of time."" It is used to describe a situation that has been ongoing for a very long time."
积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Store up grain to prevent hunger.
积重难返,Old habits are difficult to get rid of,Hard to return,It is difficult to change something that has been accumulated over a long period of time.
积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,"The idiom 积羽沉舟 means that small actions can accumulate and lead to significant consequences, ultimately causing a downfall."
稳操胜券,Have full assurance of success,Be sure to win,I'm pretty much guaranteed to win this game.
空中楼阁,Daydream,Castle in the sky,A floating palace or a castle in the air.
穿针引线,Act as a go-between,Thread the needle,"To facilitate communication between two parties, I acted as a mediator."
突飞猛进,Make a spurt of progress,Advance by leaps and bounds,突飞猛进 (tū fēi měng jìn)
穷兵黩武,Adopt a warlike policy,Go to war,(qióng bīng dú wǔ)
穷途末路,Dead end,No way no money,"The idiom ""穷途末路"" can be translated as ""No path left, no way out"" in English."
穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,"Desolate mountains and rivers"" or ""poorly endowed land"
穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When in a tough spot, consider changing things up."
窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed","The idiom 窥测方向, 以求一逞 means to try to guess the direction and then act accordingly in order to achieve a goal. It implies that one tries to anticipate the situation and take action based on that anticipation."
立锥之地,A tiny bit of land,The land of the cone,A place to stand with a single nail
立身处世,How to get along with people,Live in the world,Stand up and live.
立足之地,Standing-room,Gain a foothold,Stand on one's own ground
竭尽全力,To the best of one's ability,Make every effort,Exhaust all efforts.
端倪可察,Have found a due to something,Clues can be seen,It's clear that the beginning and end can be seen.
笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,"The idiom ""笑里藏刀"" translates to ""to hide a knife behind a smile,"" which means someone who appears friendly but is actually plotting or scheming."
笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,"The idiom ""笨鸟先飞"" is often used to encourage someone who is not as skilled or talented as others to start working harder or quicker to catch up. It is a common saying in Chinese culture and is often used to motivate people to work harder and be more productive."
管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen","Look at a leopard through a tube, and you can see a little patch of its fur."
箭在弦上,A point of no return,Arrow on the string,"The arrow is on the string, and one must shoot it."
筚路蓝缕,The pioneering spirit,Bilu blue thread,"The idiom 筚路蓝缕 (bìlù lánlǚ) means to travel with a simple vehicle and wear rough clothes, often used to describe the hardships and difficulties faced during the early stages of building something, such as a new enterprise or infrastructure project. It conveys the idea of starting from scratch, enduring hardships, and working hard to establish something."
箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,"Bowl of food, jar of wine"
米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,"The idiom ""米珠薪桂"" means that something is extremely expensive or rare."
粗枝大叶,In a slipshod manner,Thick branches and large leaves,"He's so careless, he's just a rough branch and large leaf."
粥少僧多,Not enough to go around,"Less porridge, more monks","The idiom 粥少僧多 (zhōu shǎo sēng duō) means ""a small amount of rice porridge, but many monks."
精兵简政,Streamlined administration,Efficient and streamlined administration,Efficient Military and Simplified Administration
约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,"We need to make a clear agreement with our partner, so we're going to create a '约法三章'."
纷至沓来,Come in a continuous stream,One after another,"The idiom 纷至沓来 means ""to come in a steady stream"" or ""to arrive in large numbers."
绝处逢生,Escape by the skin of one's teeth,Life in desperation,"In the most dire situation, one encounters salvation."
绞尽脑汁,Rack one's brains,Racking my brains,"The natural English idiomatic translation of 绞尽脑汁 is ""think hard"" or ""strive to solve a problem."
络绎不绝,Unending,An endless stream,"A natural English idiomatic translation: ""The crowd was a constant stream, never ceasing."
经年累月,For years,Over the years,"Year after year, month after month."
绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,绿林好汉 (Lǜlín hǎohàn)
绰绰有余,More than sufficient,More than enough,There is more than enough.
绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,"The idiom ""绵里藏针"" can be translated as ""A soft exterior with a sharp edge."" This phrase captures the essence of the idiom, conveying the idea of someone who appears gentle or kind but has a hidden, potentially critical or sharp nature beneath the surface."
紧锣密鼓,Wildly beating gongs and drums,In full swing,紧锣密鼓地准备 for something with great effort and enthusiasm.
缘木求鱼,A useless search,Edge wood for fish,"The literal translation ""Climb a tree to catch a fish"" is not a natural English idiom, but it accurately captures the meaning of the Chinese idiom ""缘木求鱼""."
缓不济急,Slow action cannot save a critical situation,In no hurry,"缓不济急 - ""Slowly doesn't help in an emergency."
缩头缩脑,Shrink from responsibility,Shrink your head,"To be timid and fearful, to be afraid to do something."
总而言之,To make a long story short,All in all,In summary
