src,true_meaning,literal_translation,predicted
无功受禄,Get a reward without deserving it,Reward without merit,"The idiom ""无功受禄"" can be translated as ""to receive benefits without doing anything"" or ""to receive rewards without any merit or effort."" It implies that someone is being rewarded for something they did not do or did not deserve."
无计可施,Utterly without resources,Nothing can be done,"I've tried everything, but I'm at a loss for what to do. I'm at my wit's end. I've got no idea what to do now."
无济于事,Useless,To no avail,"It's no use trying to fix the leak, it's just going to pour through the hole."
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,"The idiom ""无事不登三宝殿"" is used to emphasize that every matter, no matter how trivial it may seem, should be given due consideration or attention."
无事生非,Create problems where none exists,Much Ado About Nothing,"无事生非"" is a common Chinese idiom that means ""to create trouble where there is none"" or ""to make trouble out of nothing."" It implies that someone is causing problems or conflicts unnecessarily, often for their own gain or entertainment. The idiomatic sense is to instigate conflict or drama where there is none, usually with the intention of causing trouble or mischief."
无所适从,With no definite plan to follow,At a loss,"The literal translation ""There is nowhere to turn to"" captures the idiomatic meaning of ""无所适从"" in a natural and clear way."
无恶不作,Commit all manner of crimes,Do no evil,"The literal translation of ""无恶不作"" is ""No evil is not done,"" but the idiomatic meaning is ""doing evil without restraint"" or ""committing any kind of evil deed."
无以复加,In the extreme,Can't be added,There is nothing more to add.
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root","No source of water, no root of wood."
无缘无故,For no reason at all,For no reason,"The idiom ""无缘无故"" can be translated to ""for no reason"" or ""without cause"" in English."
无庸赘述,It's unnecessary to go into details,Needless to say,There is no need to elaborate.
烟消云散,Disappear in a flash,Disappear into smoke,"The idiom 烟消云散 (yān xiāo yún sàn) means that something has completely disappeared or vanished, as if it was like smoke and clouds that have dissipated. It is often used to describe the disappearance of something, such as a problem, a rumor, or a situation."
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,Cook the goose and burn the lute.
照猫画虎,Imitate,Draw cats and tigers,"The idiom ""照猫画虎"" is often translated as ""to copy a cat's drawing of a tiger"" or ""to imitate a cat's drawing of a tiger"". This idiom means to try to imitate something without understanding its true nature or essence."
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other",茕茕孑立，形影相吊
煽风点火,Instigate,Fan the flames,Stir up wind and light a fire
熟视无睹,Ignore,Turn a blind eye,Be familiar with it without seeing it
燕巢幕上,Precarious,Swallow's Nest on the Curtain,The swallow's nest on the curtain.
争权夺利,Scramble for power and profit,Scramble for power,"The natural English translation of ""争权夺利"" is ""striving for power and wealth."
争长论短,Squabble,Debating long and short,"We're just arguing about who's taller or shorter, it's not worth it."
为民请命,Plead in the name of the people,Pray for the people,Appeal to the people for justice.
为非作歹,Break the law,To do evil,"The literal English translation of ""为非作歹"" is ""to do evil and commit crime."
为富不仁,Be rich and cruel,For the rich,To be rich and not be kind.
为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,"To give someone or something an advantage or power, often in a negative way."
为虎作伥,Help a villain do evil,Play for the tiger,To act as the伥 of the tiger
为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,To drive away sparrows from the bush.
为所欲为,Have (or get) one's own way,Do whatever you want,"Do as one pleases"" or ""Do as one wishes"
为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,"To drive fish into a pond, to drive birds into a thicket."
墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"The wall falls, and everyone pushes."
片甲不留,The army is completely wiped out,No armor left,No armor remains.
片瓦无存,Be razed to the ground,No tiles left,"The building was completely destroyed, leaving nothing standing."
牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,The head of a cow does not match the mouth of a horse.
牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,牛鬼蛇神 (niú guǐ shé shén)
牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,Pulling a hair causes the whole body to move.
狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,A dog in a desperate situation will jump over the wall to escape.
狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,To spill blood like a dog's head.
狐假虎威,Take advantage of the influence of others,Fox fake tiger power,"The fox leaped onto the tiger's back, making it seem like it was scaring people."
狐群狗党,A gang of scoundrels,Fox and Dog Party,Fox and dog party
狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,The clever rabbit has three dens.
狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,The brave one wins.
独霸一方,Be a local despot,Dominate one side,"The natural English idiomatic translation for ""独霸一方"" is ""rule the roost."
独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,"The idiom 独木不成林 means ""a single tree cannot make a forest."" It implies that one person or one thing cannot accomplish something alone; it requires the cooperation and support of others to achieve success."
独夫民贼,Autocrat and traitor to the people,Single husband and thief,A tyrant who oppresses the people.
独占鳌头,Head the list of successful candidates,Come out on top,"The English translation of ""独占鳌头"" is ""to be the first or topmost."
率由旧章,Follow the beaten track,Rate by old chapter,"率由旧章 can be translated as ""to follow the old rules"" or ""go by the old ways."
玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",You can't make a diamond out of clay.
玩火自焚,Whoever plays with fire gets burnt,Play with fire,The idiom 玩火自焚 (wán huǒ zì fén) means to play with fire and burn oneself. It implies taking reckless risks that ultimately lead to one's own downfall.
珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,"The idiom ""珠圆玉润"" means that something is perfectly polished and smooth, like a round pearl and a wet jade."
班门弄斧,Show off in the presence of an old hand,Ban door axe,Playing with a classmate's axe.
瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,"Even if there are flaws, they do not overshadow the virtues."
瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,瑕瑜互见 (xiá yú hù jiàn)
瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,瑞雪兆丰年
璞玉浑金,Unadorned beauty,Raw jade and gold,"璞玉浑金 means ""raw jade and unpolished gold"" in English, which can be translated as ""someone who is naturally talented or has a natural talent for something, without any need for training or education."
瓜田李下,Be found in a suspicious position,Melon Field Lixia,Don't plant melons in the garden and leeks in the shadow.
瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,瓦釜雷鸣
瓮中之鳖,(like) a rat in a hole,Turtle in a urn,"The idiom 瓮中之鳖 (wèng zhōng zhī biē) means ""a turtle in a pot"" or ""a turtle in a jar."" It is used to describe someone who is trapped or confined in a situation that they cannot escape from."
瓮中捉鳖,A sure catch,Catching turtle in urn,"The idiom 瓮中捉鳖 can be translated as ""capture someone or something easily or effortlessly"" in natural English."
甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,Humble acceptance of defeat or acknowledgment of superiority.
甘之如饴,Gladly endure hardships,Sweet as candy,Sweet as honey
甚嚣尘上,Making a lot of noise,All over the place,"The idiom ""甚嚣尘上"" can be translated to English as ""very noisy and dust-filled."" This idiom is often used to describe a situation where there is a lot of noise and activity, but it is not necessarily a good thing."
生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,"Once the rice is cooked, it can't be undone."
生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born from worry, die from comfort."
用兵如神,Be a superb military commander,Use soldiers like gods,He's a military genius.
男盗女娼,Behave like thieves and whores,Male thief female prostitute,"Male thief, female prostitute."
留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope",.
毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,"To accomplish something in one go, without breaking it down into smaller tasks or stages."
画饼充饥,Feed on illusions,Painting cake to satisfy hunger,"The idiom ""画饼充饥"" can be translated as ""to create a false promise to satisfy hunger"" or ""to make a false promise to fill your stomach."
画虎类狗,Attempting more than one has ability for,Drawing tiger dog,"To imitate someone else's style or mannerisms, often in a clumsy or unconvincing way."
当机立断,Decide on the moment (or on the spot),Make a prompt decision,当机立断
当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son","The person in charge is often confused by the situation, while those who are not involved can see things more clearly."
当场出丑,Make a spectacle of oneself,Embarrassed on the spot,To embarrass oneself in public or make a fool of oneself in front of others.
当仁不让,Not decline to shoulder a responsibility,Do your part,"When one is in the right, one does not yield."
当耳边风,Turn a deaf ear to,When the wind blows,"When the wind blows in my ears, it means that someone's words or opinions are not taken seriously or are not considered important."
叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,"The idiom ""叠床架屋"" (dié chuáng jià wū) can be translated as ""to build or construct something excessively or unnecessarily."" It implies that someone is creating or adding on to something without a clear purpose or necessity. The idiom suggests that the person is overdoing it or going beyond what is needed or appropriate."
疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"The idiom 疾风知劲草 (jí fēng zhī jìng cǎo) means ""a strong wind reveals the strength of grass."" In this context, it is used to describe how difficult or challenging situations can reveal the true nature or strength of a person or thing."
疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,I hate evil like a rival.
病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,"I'm in a tight spot, I'll do whatever it takes to get out of this mess."
病从口入,Illness finds its way in by the mouth,Disease from the mouth,"Disease comes from the mouth, disaster from the mouth."
癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,"A native speaker might say ""I'm just a toad, I can't even eat a swan."" to express their own limitations or to make a joke about their own aspirations."
登峰造极,Reach the summit,Reach the pinnacle,"The idiom ""登峰造极"" means to reach the highest point or achieve the ultimate level. It is used to describe something that has reached its peak or reached the highest level of excellence."
登堂入室,Pass through the hall into the inner chamber,Entering the room,"The idiom ""登堂入室"" can be translated to English as ""to achieve a high level of skill or expertise in a particular field or subject."
发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,"The natural English translation of ""发愤忘食"" is ""work tirelessly."
白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A white jade with a minor blemish.
白头偕老,Remain a devoted couple to the end of their lives,Grow old together,White-haired and side by side.
白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,"白日见鬼 (bái rì jiàn guǐ) is an idiom that means ""to see a ghost in the daytime,"" which is considered an absurd or impossible event."
百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,He's a real 百步穿杨 (bǎi bù chuān yáng) - he can hit a target from 100 steps away!
百废俱兴,Full-scale reconstruction is under way,Everything is booming,All things are revived.
百读不厌,Be worth reading a hundred times,Never tire of reading,"The idiom 百读不厌 (bǎi dú bù yàn) can be translated to ""to read repeatedly without getting tired of it"" in natural English."
百端待举,A thousand things wait to be done,Waiting for everything,A multitude of tasks awaiting completion or a lot of things to do.
百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A hundred years of harmony.
百炼成钢,Be toughened and hardened into steel,Tempered into a steel,The steel is forged a hundred times.
百孔千疮,In a disastrous state,Riddled with gaping wounds,A hundred holes and a thousand cracks.
百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","A hundred flowers bloom, a hundred schools of thought contend."
百战百胜,Invincible,Win every battle,"A native speaker might say ""I'm so good at winning battles, I'm a true 百战百胜!"
百川归海,All things tend in one direction,A hundred rivers return to the sea,A hundred rivers flow into the sea.
百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","A hundred-footed worm, dead but not stiff."
百闻不如一见,Seeing is believing,Seeing is better than hearing,Seeing is believing.
皆大欢喜,Everybody is happy,Everyone is happy,Everyone is happy.
皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"He's just skin and bones, but inside he's a real tough guy."
皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","If the skin is not there, the hair will have nowhere to attach."
盛名难副,It is hard to live up to a great reputation,Famous is hard to match,A person or thing that is famous but not good at what they do.
盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,I can't refuse their generous offer.
尽力而为,Do one's best,Do your best,尽力而为 (jìn lì ér wéi)
尽心竭力,(do something) with all one's heart,Do my best,I'll give it my all.
尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny","The literal translation of ""尽人事，听天命"" is ""Do one's utmost, and let fate take its course."
目不转睛,Look with fixed eyes,Keep an eye on,"He was staring at her with his eyes fixedly, not blinking once."
目光如炬,Farsighted,Eyes like torches,"He has eyes like a torch, always seeing through things."
盲人摸象,One-sided view,Blind man touching elephant,Blind man touches the elephant
盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,"Blind men ride blind horses, at night in deep mountains."
直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Directly express one's own opinion.
相辅相成,Supplement each other,Complement each other,相辅相成 means that two things complement each other and work together to achieve a goal. It suggests that two things are necessary for each other to function properly or achieve a desired outcome.
相得益彰,Bring out the best in each other,Complement each other,Enhance each other's strengths
相提并论,Put something (or somebody) on a par with,On a par,Compare with each other
相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,相敬如宾 = Respect each other as if they were guests.
相知有素,Have known each other long,Know each other well,To have known each other for a long time.
相安无事,Live in peace with each other,Everything is fine,To live in harmony without trouble.
相依为命,Shore one's life together,Depend on each other,"The literal translation is a bit awkward and doesn't convey the idiomatic meaning. A more natural English translation would be ""Rely on each other for survival."
相沿成习,Become a custom through long usage,Learn from each other,相沿成习
相映成趣,Set each other off,Comparing with each other,相映成趣 (xiāng yìng chéng qù)
眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it","A native speaker would say, ""I had to think for a moment, but then I had the perfect solution."
看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes","Eat what you see, tailor to your body."
真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,True gold is not afraid of fire testing.
真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,"He has high expectations, but he's eye high and hand low."
睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,"睚眦必报 (Rèizībèibào) means ""to take revenge for even the smallest offense or slight."" It suggests that someone is extremely vengeful and will seek revenge for any slight or insult, regardless of its size or importance."
睹物思人,The thing reminds one of its owner,See things and think people,To think of someone when seeing something that reminds you of them.
瞎子摸鱼,Act blindly,Blind man fishing,Blind man fishing.
瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,"Blind man pointing lantern, waste wax."
瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,"A blind person seeing money, their eyes open."
瞒天过海,Practice deception,Cross the sea,To deceive people or hide one's true intentions or actions from others.
知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Knowing oneself and knowing one's enemy, you will win a hundred battles without fail."
知法犯法,Knowingly violate the low,Know the law and break the law,"I know the rules, but I'm going to break them anyway."
知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,"To face difficulties head-on and continue forward, despite the challenges."
知过必改,Know one's faults and correct them,Knowing must change,"If one knows their mistakes, they must correct them"
知其一，不知其二,Have only a one-sided view,"I know one, don't know the other","A native speaker would say ""I only know one thing about the situation, but I don't know the other important aspects."
知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything","Know no secrets, speak no lies."
短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,"The idiom ""短兵相接"" means ""clashing swords"" or ""direct confrontation,"" referring to a situation where two parties are engaged in a fierce battle or conflict. In this context, it implies a direct and intense interaction or competition between two entities."
石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,"The idiom ""石沉大海"" is used to describe a situation where something has disappeared or failed to have any effect, as if it had sunk to the bottom of the sea."
破釜沉舟,Cut off all means of retreat,Burn one's boats,"破釜沉舟 (pò fǔ chén zhōu) means ""to break the cooking pot and sink the boat."" It is often used to describe someone who is determined to succeed or achieve their goal, even if it means taking risks or facing challenges."
破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,"To laugh despite having shed tears, often indicating a sudden change in mood from sadness to happiness."
破旧立新,Destroy the old and establish the new,Break the old and build the new,To break down old things and establish new ones.
硕果仅存,One of the few still lest,Only fruit remains,"The idiom ""硕果仅存"" translates to ""Only a few fruits remain"" in literal terms, but in natural English, it would be more appropriately expressed as ""The last remaining fruit."
磨杵成针,Perseverance will prevail,Grind the pestle into a needle,"磨杵成针 (mó chǔ chéng zhēn) means ""grinding a stick into a needle"" in English. It is often used to describe someone who works hard and persistently to achieve a goal or accomplish something difficult. The idiom suggests that even the most ordinary tasks can be accomplished with patience and perseverance."
碍手碍脚,Be a hindrance,Get in the way,Obstruct hands and feet
神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know","No one knows, no one sees."
神采奕奕,Glowing with health and radiating vigor,In high spirits,"神采奕奕 means ""radiant with vitality"" or ""full of energy and enthusiasm."" It describes someone who is full of life, lively, and full of spirit."
神色自若,Be perfectly calm and collected,Look at ease,"神色自若 can be translated as ""calm and composed"" in English."
祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune does not come alone
祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,"Catastrophe for the country, calamity for the people."
福无双至,Blessings never come in pairs,Fu Wushuang arrives,"Good fortune never comes twice, and misfortune never comes singly."
秀而不实,Flowering but producing no fruit,Show but not truth,Showy but without substance
私相授受,Make an illicit transfer,Give and receive privately,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,"The wind blows away the leaves, symbolizing the end of a period or the decline of a situation."
秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,"The literal translation of ""种瓜得瓜，种豆得豆"" in English is ""Planting melons yields melons, planting beans yields beans."" This idiom emphasizes the idea that actions have consequences and that what you do will lead to certain results."
称孤道寡,Act like an absolute ruler,Act like an absolute monarch,"He claimed to be the only one who could solve the problem, but in reality, he was just saying he was alone."
称兄道弟,Be on intimate terms,Call each other brothers,"We're just like brothers and sisters, aren't we?"
称王称霸,Act like an overlord,Lord it over,To be the ruler or dominate
积年累月,For months and years,Over the years,"The idiom ""积年累月"" translates to ""year after year, month after month"" or ""over a long period of time"" in English."
积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Save food to prevent hunger.
积重难返,Old habits are difficult to get rid of,Hard to return,"The idiom ""积重难返"" means that once something has become deeply ingrained or established, it is difficult to change or undo it."
积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,The accumulation of feathers sinks a boat.
稳操胜券,Have full assurance of success,Be sure to win,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
空中楼阁,Daydream,Castle in the sky,A castle in the air.
穿针引线,Act as a go-between,Thread the needle,"The idiom ""穿针引线"" is used to describe someone who helps to connect or link two people or things together, often in a subtle or indirect way."
突飞猛进,Make a spurt of progress,Advance by leaps and bounds,"突飞猛进 means ""to make rapid progress or advancement."" It is used to describe something that is moving forward at a very fast rate."
穷兵黩武,Adopt a warlike policy,Go to war,"The idiom 穷兵黩武 is often used to describe a country or government that engages in unnecessary or excessive military actions, often without any clear objectives or justification. It can also be used to describe a person who is overly aggressive or militaristic in their behavior."
穷途末路,Dead end,No way no money,"穷途末路 means ""to be at the end of one's rope"" or ""to be in a desperate situation."" It implies that someone is in a very difficult or hopeless situation and has no options left."
穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,"The idiom 穷山恶水 can be translated as ""a place that is poor and desolate, lacking in resources."
穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When one is in a state of poverty, they think about changing things."
窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",I'll have to try to figure out the direction of things to see if I can achieve my goal.
立锥之地,A tiny bit of land,The land of the cone,A small piece of land or a small space that can be used for living or working.
立身处世,How to get along with people,Live in the world,"The idiom 立身处世 (lìshēnchūshì) means ""to act in a proper manner in society"" or ""to conduct oneself appropriately in public."" It emphasizes the importance of behaving well and appropriately in social situations, considering the expectations and norms of society."
立足之地,Standing-room,Gain a foothold,A place to stand or a foundation.
竭尽全力,To the best of one's ability,Make every effort,Exhaust all efforts
端倪可察,Have found a due to something,Clues can be seen,The signs are clear.
笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,Smile while hiding a knife
笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,The literal translation does not convey the idiomatic meaning of the phrase. The idiomatic sense is more appropriate for a natural English translation.
管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen","I only saw a small part of the project, but it gives me an idea of what it's like."
箭在弦上,A point of no return,Arrow on the string,"The arrow is on the string, and it cannot be shot."
筚路蓝缕,The pioneering spirit,Bilu blue thread,"Starting a new business from scratch is no easy task, it requires a lot of hard work and perseverance, just like the saying '筚路蓝缕'."
箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,Keep it terse and faithful to each component
米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,"The cost of living has skyrocketed, with rice now costing as much as pearls and firewood as expensive as jade."
粗枝大叶,In a slipshod manner,Thick branches and large leaves,粗枝大叶 (cū zhī dà yè)
粥少僧多,Not enough to go around,"Less porridge, more monks",A little rice soup has many monks.
精兵简政,Streamlined administration,Efficient and streamlined administration,Simplify government operations and reduce bureaucracy.
约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,"The idiom 约法三章 translates to ""Settle matters in three articles"" in English."
纷至沓来,Come in a continuous stream,One after another,A steady stream of people and things arriving continuously.
绝处逢生,Escape by the skin of one's teeth,Life in desperation,Survive in a desperate situation
绞尽脑汁,Rack one's brains,Racking my brains,绞尽脑汁 is an idiomatic expression that means to think very hard or try very hard to solve a problem or find a solution. It implies that someone is putting in a lot of effort and effort to come up with a solution.
络绎不绝,Unending,An endless stream,"The idiom 络绎不绝 (luò yì bù jué) means ""continuously flowing"" or ""incessantly coming and going."" It describes a situation where people or things are coming and going in a continuous and unbroken flow, often in large numbers."
经年累月,For years,Over the years,"The idiom 经年累月 means ""year after year, month after month"" or ""over a long period of time."" It emphasizes the duration of time involved in a process or activity."
绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,Green Forest Good Men
绰绰有余,More than sufficient,More than enough,Having more than enough; having an abundance of something.
绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,"He's a soft touch, but you never know when he'll spring a trap."
紧锣密鼓,Wildly beating gongs and drums,In full swing,Tighten the gong and drum
缘木求鱼,A useless search,Edge wood for fish,Roughly translate
缓不济急,Slow action cannot save a critical situation,In no hurry,Slow response doesn't meet urgent needs.
缩头缩脑,Shrink from responsibility,Shrink your head,Keep it terse and faithful to each component.
总而言之,To make a long story short,All in all,In summary
总角之交,Childhood friend,Turn of the total angle,"Total Corner Friends"" is a natural English translation of the Chinese idiom ""总角之交"". It captures the essence of the idiom by describing the age group and the back of the head, which are important aspects of the idiom. The translation is clear and natural, and it does not require any additional commentary."
绘声绘影,Vivid description,Picture sound and picture,"He painted a vivid picture of the scene, complete with the sounds of the animals."
罄竹难书,(of a man's sins) too numerous to record,Too many books to read,Exhausted bamboo cannot be written.
