src,true_meaning,literal_translation,predicted
烈火见真金,True blue will never stain,Fire sees real gold,"烈火见真金 (Lèihuǒ jiàn zhēnjīn) is an idiom that means ""true gold is tested by fire."" It is used to describe a situation where someone or something is tested under difficult or challenging circumstances, and the true nature or value of that person or thing is revealed."
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,To puff up the clouds to make the moon look bigger
无米之炊,Make bricks without straw,Cooking without rice,Cooking without rice (or cooking without rice)
无风不起浪,Theres no smoke without fire,"No wind, no wave","The idiom ""无风不起浪"" can be translated to ""There is no such thing as a storm without a cause"" in English."
无风起浪,Make trouble out of nothing,No wind and waves,"The idiom ""无风起浪"" is often used to describe someone who is causing trouble or chaos without any apparent reason or justification. It is a way of saying that there is no underlying cause or reason for the disturbance, and the situation is calm and peaceful."
无敌于天下,Unmatched anywhere in the world,Invincible in the world,"The idiom ""无敌于天下"" means ""unbeatable by anyone in the world."" It is often used to describe someone or something that is extremely powerful or skilled, and cannot be defeated by anyone."
无功受禄,Get a reward without deserving it,Reward without merit,"Without merit, receive a salary."
无计可施,Utterly without resources,Nothing can be done,There is no way to solve the problem.
无济于事,Useless,To no avail,"The literal translation of ""无济于事"" is ""no help at all"", which is a natural English idiomatic translation of the idiom."
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,"The idiom ""无事不登三宝殿"" can be translated into English as ""There's no such thing as a small or insignificant matter that would warrant a visit to a temple or a place of worship."" This idiom suggests that something is not worth discussing or paying attention to, as it is considered trivial or unimportant."
无事生非,Create problems where none exists,Much Ado About Nothing,No cause to make trouble.
无所适从,With no definite plan to follow,At a loss,No place to turn to
无恶不作,Commit all manner of crimes,Do no evil,Do not do any evil.
无以复加,In the extreme,Can't be added,There is nothing more to add.
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root","The idiom ""无源之水，无本之木"" can be translated to English as ""Water without a source, tree without a root."
无缘无故,For no reason at all,For no reason,"The idiom ""无缘无故"" can be translated to ""for no apparent reason"" or ""without any reason"" in English."
无庸赘述,It's unnecessary to go into details,Needless to say,It's self-explanatory.
烟消云散,Disappear in a flash,Disappear into smoke,"The idiom 烟消云散 (yān xiāo yún sàn) means that something has disappeared or vanished completely, like smoke and clouds dispersing. It is often used to describe the disappearance of something that was once prominent or noticeable but has now vanished without a trace."
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,煮鹤焚琴 (zhǔ hè fén qín)
照猫画虎,Imitate,Draw cats and tigers,"The idiom 照猫画虎 means to imitate or copy something without understanding its essence, or to copy someone's actions without considering their intentions or context."
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other","A single person standing alone, with only their shadow to console them."
煽风点火,Instigate,Fan the flames,"The idiom 煽风点火 (shān fēng diǎn huǒ) means to stir up trouble or create conflict by inciting people to act in a certain way. The literal English translation of the idiom is ""Stir up the wind and ignite the fire."
熟视无睹,Ignore,Turn a blind eye,To ignore or not notice something that is clearly visible or obvious.
燕巢幕上,Precarious,Swallow's Nest on the Curtain,The swallow's nest is on the curtain.
争权夺利,Scramble for power and profit,Scramble for power,"The phrase ""to vie for power and wealth"" captures the essence of the idiom ""争权夺利"" and is a natural way for a native English speaker to express this concept."
争长论短,Squabble,Debating long and short,"The natural English translation of ""争长论短"" is ""to argue about trivial matters"" or ""to engage in petty squabbles."
为民请命,Plead in the name of the people,Pray for the people,To speak up for the people and advocate for their interests.
为非作歹,Break the law,To do evil,To do evil and commit crimes
为富不仁,Be rich and cruel,For the rich,To be rich and unkind.
为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,"The idiom ""为虎傅翼"" is often used to describe situations where someone is providing support or resources to someone who is already in a strong position, potentially exacerbating their influence or harm."
为虎作伥,Help a villain do evil,Play for the tiger,To be a伥of the tiger.
为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,"The idiom ""为丛驱雀"" can be translated as ""To drive away small birds from a group of birds"" in English."
为所欲为,Have (or get) one's own way,Do whatever you want,To do as one pleases.
为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,"To drive fish from the abyss, to drive birds from the thicket."
墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"The idiom ""墙倒众人推"" can be translated to ""The wall falls, and everyone pushes."
片甲不留,The army is completely wiped out,No armor left,片甲不留
片瓦无存,Be razed to the ground,No tiles left,"The building was completely destroyed, with not a single tile remaining."
牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,The conversation was completely off-topic and I couldn't follow it.
牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,"He's a real 牛鬼蛇神, always doing weird things!"
牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,A single thread can start a chain reaction.
狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,The dog is so desperate that it jumps onto the wall.
狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,"The idiom ""狗血喷头"" (gǒu xuè pēntóu) means to spill dog blood or blood like a dog, describing someone who is very emotional, dramatic, or exaggerated in their behavior or actions."
狐假虎威,Take advantage of the influence of others,Fox fake tiger power,The fox took advantage of the tiger's reputation to scare other animals.
狐群狗党,A gang of scoundrels,Fox and Dog Party,"Foxes in a pack, dogs in a group"
狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,A clever rabbit has three hiding places.
狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,"Narrow roads meet, the brave one wins."
独霸一方,Be a local despot,Dominate one side,He has a reputation for dominating his own territory.
独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,A single tree does not make a forest.
独夫民贼,Autocrat and traitor to the people,Single husband and thief,A tyrant who oppresses the people.
独占鳌头,Head the list of successful candidates,Come out on top,"独占鳌头 means ""to be the top of the list"" or ""to be the best in a competition."
率由旧章,Follow the beaten track,Rate by old chapter,The idiom 率由旧章 means to follow established rules or customs without deviation.
玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device","The idiom 玉不琢，不成器 is translated as ""Jade does not become a vessel without being polished."" This phrase emphasizes the importance of education and refinement in becoming a valuable individual."
玩火自焚,Whoever plays with fire gets burnt,Play with fire,"The idiom ""playing with fire"" is a cautionary phrase that warns someone about the dangers of taking risks or engaging in activities that could lead to their own destruction."
珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,"The idiom ""珠圆玉润"" means ""precious and beautiful, like pearls and jade."" It is used to describe something that is very valuable, elegant, and well-crafted."
班门弄斧,Show off in the presence of an old hand,Ban door axe,班门弄斧 (Bān Mén Nòng Fǔ)
瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,"A person or thing has flaws, but these are overshadowed by their strengths."
瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,Flaws and merits coexist.
瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,A timely snow brings a bountiful harvest.
璞玉浑金,Unadorned beauty,Raw jade and gold,Raw jade and unpolished gold
瓜田李下,Be found in a suspicious position,Melon Field Lixia,In the garden of melons and leeks.
瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,"瓦釜雷鸣 (wǎ fǔ léi míng) means ""a pot with a loud thunder"" or ""a pot with a loud sound."" It is used to describe a situation where a small or insignificant person or group is given a lot of attention or power, often due to their popularity or influence. The idiom is derived from the idea that a pot with a loud sound can be heard from a distance, even though it is not a powerful or important object."
瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A turtle in a pot.
瓮中捉鳖,A sure catch,Catching turtle in urn,(Wèng zhōng zhuō biē)
甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,"The natural English idiomatic translation of ""甘拜下风"" is: ""I'll bow down to their level."
甘之如饴,Gladly endure hardships,Sweet as candy,"The idiomatic translation of ""甘之如饴"" is ""to enjoy something so much that it is as sweet as honey."
甚嚣尘上,Making a lot of noise,All over the place,"The idiom ""甚嚣尘上"" is used to describe a situation where there is a lot of noise or discussion about something, often without much substance."
生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,生米煮成熟饭
生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in adversity, die in comfort."
用兵如神,Be a superb military commander,Use soldiers like gods,"A natural English idiomatic translation: ""He's a military genius."
男盗女娼,Behave like thieves and whores,Male thief female prostitute,"A male thief and a female prostitute. This translation captures the essence of the idiom, conveying the idea that the person is both a criminal and a prostitute."
留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope","Keep the green mountains, don't be afraid of no firewood to burn."
毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,Complete all tasks in one stroke.
画饼充饥,Feed on illusions,Painting cake to satisfy hunger,Draw a cake to quench hunger.
画虎类狗,Attempting more than one has ability for,Drawing tiger dog,(Huà hǔ lèi gǒu)
当机立断,Decide on the moment (or on the spot),Make a prompt decision,"When the opportunity arises, make a decision immediately."
当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son","Those who are in charge are often confused, while those who are on the sidelines can see the situation more clearly."
当场出丑,Make a spectacle of oneself,Embarrassed on the spot,当场出丑
当仁不让,Not decline to shoulder a responsibility,Do your part,"When it comes to righteousness, one does not yield."
当耳边风,Turn a deaf ear to,When the wind blows,Keep it terse and faithful to each component.
叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,"He's always trying to stack up the beds on top of each other, making a mess of everything."
疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"The idiom 疾风知劲草 means that during difficult times, one can identify those who are truly strong and resilient."
疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,"I can't stand it when people do that, I'm just sick of it."
病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,"The idiom ""病急乱投医"" can be translated as ""to take desperate measures"" or ""to resort to drastic measures"" when faced with a serious situation."
病从口入,Illness finds its way in by the mouth,Disease from the mouth,"The idiom ""病从口入，祸从口出"" means that illness and misfortune can come from what is eaten or said. In other words, it emphasizes the importance of being careful with what we put into our bodies and what we say to others."
癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A toad wants to eat a swan.
登峰造极,Reach the summit,Reach the pinnacle,"The literal English translation of ""登峰造极"" is ""Reach the peak and reach the extreme,"" but the natural English idiomatic translation would be ""reach the pinnacle."
登堂入室,Pass through the hall into the inner chamber,Entering the room,登堂入室
发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,"Work hard without thinking about food, be happy without worrying about things, not knowing that old age is approaching in this way."
白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,"The idiom 白璧微瑕 (bái bì wēi xiá) means ""a white jade with a slight flaw"" or ""a perfect thing with a minor imperfection."" It refers to something that is almost perfect but has a small flaw or imperfection."
白头偕老,Remain a devoted couple to the end of their lives,Grow old together,"To live together until death"" or ""To remain together in old age."
白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,白日见鬼
百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,To hit a target at a distance of one hundred steps with a bow and arrow.
百废俱兴,Full-scale reconstruction is under way,Everything is booming,"The phrase ""all things are revived"" or ""all things are revived"" is a natural English translation of the Chinese idiom 百废俱兴."
百读不厌,Be worth reading a hundred times,Never tire of reading,"The idiom 百读不厌 (bǎi dú bù yàn) can be translated to the English phrase ""read it a hundred times and still not get tired of it."
百端待举,A thousand things wait to be done,Waiting for everything,A hundred ends to be raised
百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A hundred years of good union
百炼成钢,Be toughened and hardened into steel,Tempered into a steel,"The idiom 百炼成钢 (bǎi liàn chéng gāng) can be translated to ""to become strong and resilient through numerous trials and hardships"" in English. The literal translation ""a hundred times refined into steel"" captures the essence of the idiom, but the idiomatic meaning is more appropriate for a natural English sentence."
百孔千疮,In a disastrous state,Riddled with gaping wounds,hundred holes and thousands of wounds
百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","The idiom 百花齐放，百家争鸣 can be translated as ""Hundred flowers bloom, a hundred schools of thought contend"" in English. This idiom encourages a diverse and open environment where people can express their thoughts and ideas freely."
百战百胜,Invincible,Win every battle,"The idiom 百战百胜 means ""to win every battle"" and implies a deep understanding and mastery of the battlefield, as well as the ability to adapt and overcome any challenge. It suggests that the person or team has a high level of skill, experience, and strategic thinking, and is able to achieve success in any situation."
百川归海,All things tend in one direction,A hundred rivers return to the sea,"The idiom 百川归海 (bǎi chuān guī hǎi) can be translated into English as ""A hundred rivers flow into the sea,"" which conveys the idea that all individual efforts or contributions will eventually contribute to a larger collective outcome."
百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","A centipede, even after death, remains in a stiff posture."
百闻不如一见,Seeing is believing,Seeing is better than hearing,A hundred times hearing is not as good as seeing once.
皆大欢喜,Everybody is happy,Everyone is happy,Everyone is happy.
皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"He's just skin smiling, but his flesh isn't."
皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached",皮之不存，毛将焉附
盛名难副,It is hard to live up to a great reputation,Famous is hard to match,A reputation that does not match the reality
盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,(shèng qíng nán què)
尽力而为,Do one's best,Do your best,Do one's best
尽心竭力,(do something) with all one's heart,Do my best,"A native speaker would say: ""I'll give it my all."
尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny","The result is that one should strive to make the most of their circumstances, but also be prepared for outcomes that are beyond their control."
目不转睛,Look with fixed eyes,Keep an eye on,He was so engrossed in the book that he didn't even notice me enter the room.
目光如炬,Farsighted,Eyes like torches,"His eyes were like a torch, and he could see everything clearly."
盲人摸象,One-sided view,Blind man touching elephant,Blind man feeling the elephant
盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,Blind man's blind horse
直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Directly express your own opinion.
相辅相成,Supplement each other,Complement each other,"A native speaker would say ""They complement each other perfectly."
相得益彰,Bring out the best in each other,Complement each other,相得益彰
相提并论,Put something (or somebody) on a par with,On a par,相提并论
相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,"相敬如宾 can be translated as ""treat each other with respect as if they were guests"" in a natural English idiomatic translation."
相知有素,Have known each other long,Know each other well,"相知有素 means to have a deep understanding or familiarity with someone, often through prior interactions or experiences. It implies a strong bond or connection between two people based on shared knowledge or understanding."
相安无事,Live in peace with each other,Everything is fine,To live in peace and harmony.
相依为命,Shore one's life together,Depend on each other,"相依为命 means ""to rely on each other for survival"" or ""to be dependent on each other for survival."" It implies that two people or things are so closely connected that they cannot exist without each other."
相沿成习,Become a custom through long usage,Learn from each other,"The idiom 相沿成习 means ""to become a habit or tradition over time."" It implies that something has been done or practiced for a long time without anyone noticing or thinking about it, and it has become a regular part of daily life."
相映成趣,Set each other off,Comparing with each other,相映成趣 (xiāng yìng chéng qù)
眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it","Frown one's brow, plan in heart"
看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes","Tailor your actions to the situation, just like cutting the cloth to fit the body."
真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,True gold is not afraid of fire testing.
真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,"眼高手低: ""High-handed and low-skilled"
睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,睚眦必报 (Rèizībèibào)
睹物思人,The thing reminds one of its owner,See things and think people,See the object and think of the person
瞎子摸鱼,Act blindly,Blind man fishing,Blind man groping for fish
瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,"The idiom 瞎子点灯白费蜡 is translated as ""Blind person lighting a candle is a waste of wax"" in English."
瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,"Blind person sees money, eyes open."
瞒天过海,Practice deception,Cross the sea,Hide the sky and cross the sea
知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious",知己知彼，百战百胜
知法犯法,Knowingly violate the low,Know the law and break the law,知法犯法 means breaking the law despite knowing it exists.
知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,To face difficulties head-on and continue forward.
知过必改,Know one's faults and correct them,Knowing must change,"The idiom ""知过必改"" conveys the idea that acknowledging one's mistakes and making changes is essential for personal growth and improvement."
知其一，不知其二,Have only a one-sided view,"I know one, don't know the other","Know one thing, but not the whole picture."
知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything","Knows everything but speaks it all, speaks everything but knows nothing."
短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,Direct confrontation
石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,The stone sank into the sea.
破釜沉舟,Cut off all means of retreat,Burn one's boats,破釜沉舟
破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,"The idiom ""破涕为笑"" is used to describe a situation where someone is able to find humor or amusement in a difficult or sad situation, even though they may be feeling emotional distress."
破旧立新,Destroy the old and establish the new,Break the old and build the new,Break down the old and establish the new.
硕果仅存,One of the few still lest,Only fruit remains,The only remaining fruit.
磨杵成针,Perseverance will prevail,Grind the pestle into a needle,"The literal translation of the idiom ""磨杵成针"" is ""Grind the stick into a needle."
碍手碍脚,Be a hindrance,Get in the way,Obstructing hands and feet.
神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know",The secret meeting took place without anyone noticing or knowing about it.
神采奕奕,Glowing with health and radiating vigor,In high spirits,"The literal translation of 神采奕奕 is ""Godly spirit is radiant,"" which accurately conveys the meaning of the idiom."
神色自若,Be perfectly calm and collected,Look at ease,"He kept his expression unaffected, even in the face of danger."
祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune does not come alone.
祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,Bring disaster to the country and harm the people.
福无双至,Blessings never come in pairs,Fu Wushuang arrives,"Good fortune does not come twice, misfortune does not come alone."
秀而不实,Flowering but producing no fruit,Show but not truth,"A native speaker might say, ""He's a show-off who doesn't have any real talent."
私相授受,Make an illicit transfer,Give and receive privately,"Private exchange"" or ""Private interaction"
秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,Autumn wind sweeps away fallen leaves.
秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Keep it terse and faithful to each component.
种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,You reap what you sow.
称孤道寡,Act like an absolute ruler,Act like an absolute monarch,"He's such a big deal, claiming to be the only one with that kind of talent."
称兄道弟,Be on intimate terms,Call each other brothers,"In English, the idiomatic sense of ""称兄道弟"" can be translated as ""to treat someone as a brother or a close friend."
称王称霸,Act like an overlord,Lord it over,"He's always claiming to be king and claiming to be strong, but he's just a pretender."
积年累月,For months and years,Over the years,"The idiom ""积年累月"" can be translated into English as ""to accumulate years and accumulate months,"" which can be used to describe a long period of time or a long-term effort."
积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Store up grain to prevent hunger.
积重难返,Old habits are difficult to get rid of,Hard to return,"The idiom 积重难返 (jī zhòng nán fǎn) means ""hard to change a long-established habit."" It suggests that once a habit or practice has become deeply ingrained, it is difficult to change or revert to a different way of doing things."
积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,"The idiom ""积羽沉舟"" is often used to warn against the dangers of small, seemingly insignificant actions that can lead to a catastrophic outcome."
稳操胜券,Have full assurance of success,Be sure to win,"I'm so confident in my ability to win, I'm pretty much guaranteed to come out on top."
空中楼阁,Daydream,Castle in the sky,An empty castle in the sky.
穿针引线,Act as a go-between,Thread the needle,"To facilitate or arrange something for someone, often in a subtle or indirect way."
突飞猛进,Make a spurt of progress,Advance by leaps and bounds,"突飞猛进 (tū fēi měng jìn) means to make rapid and significant progress. It is often used to describe someone or something that is advancing at an extremely fast rate, usually in a positive context such as in business, technology, or personal development."
穷兵黩武,Adopt a warlike policy,Go to war,Keep it terse and faithful to each component.
穷途末路,Dead end,No way no money,To be at the end of one's rope.
穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,"The idiom ""穷山恶水"" means ""desolate mountains and rivers"" in Chinese. It is often used to describe a harsh or difficult environment, often used in a negative context."
穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When in a tough spot, it's time to think of a change."
窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed","To achieve one's goal, one must first understand the situation or direction."
立锥之地,A tiny bit of land,The land of the cone,A place to put a pin in.
立身处世,How to get along with people,Live in the world,Act appropriately in society and be respectful in your interactions.
立足之地,Standing-room,Gain a foothold,a place to stand on one's own two feet
竭尽全力,To the best of one's ability,Make every effort,Exhaust all efforts
端倪可察,Have found a due to something,Clues can be seen,"端倪可察 can be translated as ""It's clear what's going on."
笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,"A natural English idiom translation would be: ""Smiling on the outside, but harboring malice or deceit on the inside."
笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,"The slowest bird should fly first"" is a natural English translation of the Chinese idiom ""笨鸟先飞"" (bèn niǎo xiān fēi)."
管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",管中窥豹，可见一斑
箭在弦上,A point of no return,Arrow on the string,"The arrow is on the string, and it must be shot."
筚路蓝缕,The pioneering spirit,Bilu blue thread,Cutting through thorns and building with blue tiles
箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,箪食壶浆 is used to describe a warm and welcoming reception for a victorious army or a hero.
米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,Rice is as precious as pearls and firewood is as expensive as jade.
粗枝大叶,In a slipshod manner,Thick branches and large leaves,"A native speaker might say ""I did it too quickly, I'm sorry. I should have been more careful and done it more thoroughly."
粥少僧多,Not enough to go around,"Less porridge, more monks","Few monks, but many bowls of porridge."
精兵简政,Streamlined administration,Efficient and streamlined administration,The idiom 精兵简政 means to reduce the number of people and simplify the administrative procedures.
约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,To make a concise agreement or set of rules with three laws or guidelines.
纷至沓来,Come in a continuous stream,One after another,纷至沓来
绝处逢生,Escape by the skin of one's teeth,Life in desperation,"In a situation of no hope, one finds life."
绞尽脑汁,Rack one's brains,Racking my brains,"The literal English translation of ""绞尽脑汁"" is ""Pound the brain to a pulp."" However, this literal translation does not convey the idiomatic meaning of the phrase. The idiomatic sense of the phrase is to think hard or come up with a solution by using all one's mental effort."
络绎不绝,Unending,An endless stream,"The idiom ""络绎不绝"" means that something is continuously flowing or happening without stopping. It is often used to describe a large number of people or things that are coming and going continuously."
经年累月,For years,Over the years,"Year after year, month after month."
绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,Green Forest Good Men
绰绰有余,More than sufficient,More than enough,Having more than enough; having a surplus of something.
绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,The needle is hidden in the soft cotton.
紧锣密鼓,Wildly beating gongs and drums,In full swing,Tighten the drum and make the drumstick.
缘木求鱼,A useless search,Edge wood for fish,Climbing a tree to catch a fish
缓不济急,Slow action cannot save a critical situation,In no hurry,缓不济急 means that something is not quick enough to help in an urgent situation.
缩头缩脑,Shrink from responsibility,Shrink your head,"The idiom ""缩头缩脑"" means to be timid or fearful, often in a defensive or submissive manner. It suggests that someone is shrinking or cowering in fear, as if their head and body are shrinking in size."
总而言之,To make a long story short,All in all,"In summary, in general, in short"
总角之交,Childhood friend,Turn of the total angle,Friendship from childhood
绘声绘影,Vivid description,Picture sound and picture,"To describe something in great detail, using vivid descriptions and imagery."
罄竹难书,(of a man's sins) too numerous to record,Too many books to read,罄竹难书 means that there is so much to say or write about something that it cannot be fully expressed or documented.
罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,Deserving of a thousand deaths.
罪责难逃,Cannot get away with it,Guilt is inevitable,"The idiom 罪责难逃 can be translated as ""to be guilty of a crime and unable to escape responsibility for it."
