src,true_meaning,literal_translation,predicted
无以复加,In the extreme,Can't be added,There's no way to add more.
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root","Water without a source, tree without a root"
无缘无故,For no reason at all,For no reason,"无缘无故 (yīn wú gù nǎo) means ""for no reason"" or ""without any cause."" It is often used to describe an action or event that occurs without a clear or apparent reason."
无庸赘述,It's unnecessary to go into details,Needless to say,There is no need to elaborate.
烟消云散,Disappear in a flash,Disappear into smoke,The situation has disappeared completely.
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,煮鹤焚琴 (jiǔ hè fén qín)
照猫画虎,Imitate,Draw cats and tigers,照猫画虎 (zhào māo huà hǔ)
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other","Lonely and isolated, with only one's shadow to console oneself."
煽风点火,Instigate,Fan the flames,Stir up the wind and ignite the fire.
熟视无睹,Ignore,Turn a blind eye,To be indifferent to something that is very familiar or common.
燕巢幕上,Precarious,Swallow's Nest on the Curtain,"The literal translation of ""燕巢幕上"" is ""The nest of the swallow on the curtain."" This idiom means that someone is being overly protective or overbearing, as if they are trying to keep everything under control."
争权夺利,Scramble for power and profit,Scramble for power,"The idiom ""争权夺利"" is a phrase that describes a situation where people are competing with each other to gain control or advantage over others. It is often used to describe a situation where people are fighting for power and status."
争长论短,Squabble,Debating long and short,"The natural English translation of ""争长论短"" is ""to argue about who is better or more skilled."
为民请命,Plead in the name of the people,Pray for the people,To plead for the people's rights or interests.
为非作歹,Break the law,To do evil,To do evil and commit crime.
为富不仁,Be rich and cruel,For the rich,"The idiom ""为富不仁"" is a phrase that describes someone who becomes wealthy but does not show any compassion or kindness towards others. It is often used to criticize those who have become successful but have not used their wealth to help those in need."
为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,To give strength to a tiger.
为虎作伥,Help a villain do evil,Play for the tiger,"The idiomatic sense and literal translation of ""为虎作伥"" are both related to the idea of supporting or assisting a criminal or evil person. However, the idiomatic sense emphasizes the negative connotation of this action, while the literal translation simply describes the action itself."
为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,To make a small thing seem big by exaggerating its importance.
为所欲为,Have (or get) one's own way,Do whatever you want,"The idiom ""为所欲为"" means ""to do whatever one wants"" or ""to act without restraint."" It implies that someone has complete freedom and authority to do whatever they want, without any restrictions or limitations."
为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,"Drive away the fish from the deep, drive away the birds from the thicket."
墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"The wall falls, and everyone blames others."
片甲不留,The army is completely wiped out,No armor left,"No commentary, just the literal gloss."
片瓦无存,Be razed to the ground,No tiles left,Not a single tile remains
牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,The bull's head doesn't match the horse's mouth.
牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,"The idiom 牛鬼蛇神 (niú guǐ shé shén) refers to various supernatural beings, including demons, ghosts, and other mythical creatures. It is often used to describe a wide range of entities that are considered to be either evil or mysterious."
牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,Pulling one hair causes the whole body to move.
狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,The dog is desperate to jump the wall.
狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,"He was spilling dog blood all over the place, making a big deal out of nothing."
狐假虎威,Take advantage of the influence of others,Fox fake tiger power,The fox is using the tiger's power to intimidate the other animals.
狐群狗党,A gang of scoundrels,Fox and Dog Party,Fox Pack Dog Party
狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,The clever rabbit has three holes.
狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,"In a narrow alley, the brave one wins."
独霸一方,Be a local despot,Dominate one side,"The idiom 独霸一方 can be translated as ""to dominate a region or area"" or ""to rule over one's own territory."
独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,A single tree cannot form a forest.
独夫民贼,Autocrat and traitor to the people,Single husband and thief,"The idiom 独夫民贼 can be translated as ""a tyrant who rules over the people"" or ""a leader who oppresses the people and is considered a traitor to the people."
独占鳌头,Head the list of successful candidates,Come out on top,"The idiom 独占鳌头 means ""to be the first or topmost"" in Chinese. It is often used to describe someone who has achieved the highest rank or position in a competition or contest. The term ""鳌头"" refers to the head of a dragon, which is considered the most important part of the dragon and symbolizes the highest position or status. Therefore, the idiom 独占鳌头 implies that someone has achieved the highest position or status in a particular field or competition."
率由旧章,Follow the beaten track,Rate by old chapter,Follow the old rules.
玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device",A jade that is not polished cannot become a useful object.
玩火自焚,Whoever plays with fire gets burnt,Play with fire,"A natural English idiomatic translation: ""Playing with fire will burn you."
珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,"The object is perfectly smooth and polished, like a perfectly round pearl or a beautifully polished jade."
班门弄斧,Show off in the presence of an old hand,Ban door axe,Don't show off your skills in front of experts.
瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,A flaw does not hide a beauty.
瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,Both strengths and weaknesses are evident.
瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,"The idiom 瑞雪兆丰年 can be translated as ""A good harvest is foretold by a snowfall"" in English."
璞玉浑金,Unadorned beauty,Raw jade and gold,"The idiom 璞玉浑金 (pǔ yù hún jīn) means ""precious jade and gold"" in Chinese. It is often used to describe someone who is naturally talented or has a unique, valuable quality. The idiom is derived from the idea of uncut jade and gold, which are considered precious and valuable in their natural state."
瓜田李下,Be found in a suspicious position,Melon Field Lixia,Gua Tuan Li Xia
瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,"The idiom 瓦釜雷鸣 describes a situation where a person or group with little or no authority or credibility is given a platform to speak or act, often leading to chaos or confusion. The idiom is based on the idea that a pot, which is typically considered a low-quality vessel, can produce loud and powerful sound when struck by a hammer, symbolizing the unexpected and often negative consequences that can arise from giving someone with little authority a voice."
瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A turtle in a pot
瓮中捉鳖,A sure catch,Catching turtle in urn,"In a pot, catch a turtle"
甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,"The natural English translation of ""甘拜下风"" is ""I'll have to admit I'm not as good as you."
甘之如饴,Gladly endure hardships,Sweet as candy,"The idiom ""甘之如饴"" means to enjoy something very much, even if it is sweet or pleasant. It is often used to describe someone who is willing to do something difficult or unpleasant, even if it is not enjoyable in the moment."
甚嚣尘上,Making a lot of noise,All over the place,Very noisy and dust-filled
生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,"Once you've made a decision, it's like cooking cooked rice - you can't undo it."
生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in times of hardship, die in times of ease."
用兵如神,Be a superb military commander,Use soldiers like gods,"The phrase ""用兵如神"" can be translated into English as ""a military genius"" or ""a military mastermind""."
男盗女娼,Behave like thieves and whores,Male thief female prostitute,A male thief and a female prostitute.
留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope","If you have a chance to start over, you should take it and not worry about the past."
毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,The idiom 毕其功于一役 means to achieve something in one attempt or to complete a task in one go. It implies that the person or group is determined to accomplish their goal without any breaks or delays. This idiom is often used to describe someone who is ambitious or has a strong desire to succeed in a particular endeavor.
画饼充饥,Feed on illusions,Painting cake to satisfy hunger,"The idiom ""画饼充饥"" can be translated as ""to draw a cake to quench hunger"" in English. However, a more natural and idiomatic translation would be ""to draw a cake to satisfy hunger"" or ""to draw a cake to appease hunger."
画虎类狗,Attempting more than one has ability for,Drawing tiger dog,Draw a tiger and it looks like a dog
当机立断,Decide on the moment (or on the spot),Make a prompt decision,当机立断 (Dāng jī lì duàn)
当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son","The person in charge is confused, while the bystander sees clearly."
当场出丑,Make a spectacle of oneself,Embarrassed on the spot,当场出丑
当仁不让,Not decline to shoulder a responsibility,Do your part,"When one is in the right, one does not yield."
当耳边风,Turn a deaf ear to,When the wind blows,When the wind blows on your ear.
叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,Stacking beds on top of each other
疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,A strong wind reveals the strength of grass.
疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,To hate evil with the same intensity as one hates an enemy.
病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,"病急乱投医 means ""to seek a cure for illness by resorting to any means, even if it's not the best one."" It implies that when faced with a serious problem or illness, people tend to try various treatments or solutions without considering the most effective or appropriate ones."
病从口入,Illness finds its way in by the mouth,Disease from the mouth,"The idiom ""病从口入，祸从口出"" means that illnesses and disasters can be caused by what we put into our mouths, such as food or bad habits, and also by what we say or do, such as gossip or slander. The idiomatic sense is that our actions and words have a significant impact on our health and well-being."
癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,A toad wants to eat a swan.
登峰造极,Reach the summit,Reach the pinnacle,Ascend to the summit of the peak.
登堂入室,Pass through the hall into the inner chamber,Entering the room,"The idiom ""登堂入室"" (dēng táng rù shì) can be translated to ""to achieve a high level of proficiency or expertise in a particular field"" or ""to move from a lower to a higher level of understanding or skill."
发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,Fèn fèn wàng shí
白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A white jade with a minor flaw.
白头偕老,Remain a devoted couple to the end of their lives,Grow old together,We'll be white-haired together.
白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,"白日见鬼 (bái rì jiàn guǐ) is an idiom that means ""to see ghosts during the day."" It is used to express disbelief or skepticism about something that seems impossible or unbelievable."
百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,"A native speaker might say: ""I can shoot an arrow from a hundred paces."
百废俱兴,Full-scale reconstruction is under way,Everything is booming,All the neglected things are being revived or restored.
百读不厌,Be worth reading a hundred times,Never tire of reading,"The idiom ""百读不厌"" can be translated into English as ""read it over and over again without getting tired of it."
百端待举,A thousand things wait to be done,Waiting for everything,A hundred ends to be raised.
百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A hundred years of good match or a hundred years of good match-making.
百炼成钢,Be toughened and hardened into steel,Tempered into a steel,Refined through a hundred trials into steel
百孔千疮,In a disastrous state,Riddled with gaping wounds,A thousand cuts and a hundred wounds.
百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","A hundred flowers bloom, a hundred schools of thought contend."
百战百胜,Invincible,Win every battle,"A hundred battles, a hundred victories."
百川归海,All things tend in one direction,A hundred rivers return to the sea,A hundred rivers flow into the sea.
百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","A hundred-foot snake, dead but not stiff."
百闻不如一见,Seeing is believing,Seeing is better than hearing,Seeing is believing.
皆大欢喜,Everybody is happy,Everyone is happy,Everyone is happy and satisfied.
皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"A person's face might look like they are smiling, but their expression is not genuine and they are not really happy."
皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","If the foundation is lost, the supporting structure will collapse."
盛名难副,It is hard to live up to a great reputation,Famous is hard to match,"The idiom 盛名难副 (shèng míng nán fù) translates to ""great fame hard to match"" or ""excessive fame hard to match,"" which means that a person's reputation or fame is not matched by their actual abilities or achievements."
盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,Refuse to accept something because it is too much of a favor or too much of a request.
尽力而为,Do one's best,Do your best,"尽力而为 can be translated as ""do one's best"" or ""put forth one's utmost effort"" in English."
尽心竭力,(do something) with all one's heart,Do my best,尽心竭力地工作
尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny","I'll do my best, but I know that some things are out of my control. I'll just have to accept what happens as it is."
目不转睛,Look with fixed eyes,Keep an eye on,"目不转睛 - ""He was so engrossed in the game that he didn't even notice me standing there."
目光如炬,Farsighted,Eyes like torches,目光如炬 - Eyes like a torch
盲人摸象,One-sided view,Blind man touching elephant,A blind person touches an elephant
盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,"Blind man's horse, at night, near the deep pool."
直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Speak your mind
相辅相成,Supplement each other,Complement each other,相辅相成 (xiāng fǔ xiāng chéng)
相得益彰,Bring out the best in each other,Complement each other,相得益彰 (xiāng dé yì zhāng) is a Chinese idiom that means two or more things complement each other and enhance each other's strengths.
相提并论,Put something (or somebody) on a par with,On a par,Compare and contrast.
相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,"相敬如宾 means to treat each other with respect and courtesy, as if they were guests."
相知有素,Have known each other long,Know each other well,相知有素
相安无事,Live in peace with each other,Everything is fine,"The idiom 相安无事 can be translated as ""to live in harmony or peace without any major conflicts or problems."" It implies that people or things are getting along well and are not causing any issues or disturbances."
相依为命,Shore one's life together,Depend on each other,"相依为命 means to rely on each other for survival, often used to describe a close relationship between two people or a pair of people who depend on each other for support."
相沿成习,Become a custom through long usage,Learn from each other,"The idiom 相沿成习 means ""to follow a tradition or habit that has become customary over time."
相映成趣,Set each other off,Comparing with each other,"相映成趣 (xiāng yìng chéng qù) is an idiom that means two things complement each other and create a pleasant or interesting contrast or harmony. It suggests that when two things are paired together, they enhance each other's qualities and make a more enjoyable or appealing combination."
眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it","Brow furrowed, plan comes to mind."
看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes","See the situation, act accordingly; Adapt to the circumstances, tailor your approach."
真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,True gold can withstand fire.
真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,眼高手低 - high-sighted and low-handed
睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,睚眦必报
睹物思人,The thing reminds one of its owner,See things and think people,睹物思人 is a Chinese idiom that means to think of someone when seeing something that reminds you of them. It is often used when someone sees a familiar object or place and is reminded of a person they have lost.
瞎子摸鱼,Act blindly,Blind man fishing,Blind man fishing
瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,"The idiom ""瞎子点灯白费蜡"" can be translated to English as ""pointing a blind man to light a candle,"" which means wasting time and effort when someone is already capable of doing something on their own."
瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,A blind person sees money and opens their eyes.
瞒天过海,Practice deception,Cross the sea,"I'll play a little game of hide and seek with you, but I'll be the one who's hiding the ball."
知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Know oneself and know one's enemy, and you will win every battle."
知法犯法,Knowingly violate the low,Know the law and break the law,知法犯法
知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Face challenges and keep moving forward.
知过必改,Know one's faults and correct them,Knowing must change,"When one knows their fault, they must correct it."
知其一，不知其二,Have only a one-sided view,"I know one, don't know the other","The idiom ""知其一，不知其二"" can be translated as ""to know one thing but not the other""."
知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",知无不言，言无不尽
短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,短兵相接
石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,The stone sinks into the sea
破釜沉舟,Cut off all means of retreat,Burn one's boats,破釜沉舟
破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,Break tears into laughter.
破旧立新,Destroy the old and establish the new,Break the old and build the new,破旧立新 means to discard the old and establish the new. It implies that something old or outdated should be replaced with something new and better.
硕果仅存,One of the few still lest,Only fruit remains,The last remaining fruit.
磨杵成针,Perseverance will prevail,Grind the pestle into a needle,"To grind a stick into a needle. This idiom is often used to describe someone who works hard and perseveres, eventually achieving their goal. It emphasizes the importance of persistence and determination in achieving success."
碍手碍脚,Be a hindrance,Get in the way,To be a hindrance or obstacle to someone or something.
神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know","A natural English idiomatic translation: Nobody knows, not even the gods."
神采奕奕,Glowing with health and radiating vigor,In high spirits,"神采奕奕 (shén cǎi yì yì) means ""radiant with vitality and energy."" It describes someone who is full of enthusiasm, vitality, and a positive attitude. The idiom is often used to describe someone who is lively, cheerful, and full of life."
神色自若,Be perfectly calm and collected,Look at ease,神色自若 is an idiom that means to remain calm and composed despite a difficult or stressful situation.
祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune follows you.
祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,"The idiom 祸国殃民 means to cause harm to the country and its people, which is a negative and serious consequence of one's actions or decisions."
福无双至,Blessings never come in pairs,Fu Wushuang arrives,"Good fortune never comes twice, misfortune never comes alone."
秀而不实,Flowering but producing no fruit,Show but not truth,"A native speaker might say ""It looks impressive, but it doesn't deliver."
私相授受,Make an illicit transfer,Give and receive privately,I'll keep it between us.
秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,"The idiom 秋风扫落叶 (Qiū fēng sǎo luò yè) is translated into English as ""The autumn wind sweeps away the fallen leaves."
秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,Keep it terse and faithful to each component.
种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,The result of your actions will be the same as the action itself.
称孤道寡,Act like an absolute ruler,Act like an absolute monarch,"I'm the only one here, and I'm not afraid to say it."
称兄道弟,Be on intimate terms,Call each other brothers,"A native speaker would say ""We're on first-name terms"" or ""We're on an equal footing"" when referring to two people who are on an equal footing and are treated as equals."
称王称霸,Act like an overlord,Lord it over,"The natural English translation of ""称王称霸"" is ""to be a king or emperor and dominate or rule""."
积年累月,For months and years,Over the years,Accumulate years and accumulate months.
积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Store grain to prevent hunger.
积重难返,Old habits are difficult to get rid of,Hard to return,"The idiom ""积重难返"" means that something that has been accumulated over time is difficult to reverse or change. It suggests that once a habit, tradition, or pattern has been established, it can be challenging to break or alter it."
积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,"The idiom ""积羽沉舟"" is used to describe the cumulative effect of small actions or decisions that can lead to a significant negative outcome."
稳操胜券,Have full assurance of success,Be sure to win,稳操胜券 - Stable to win the game
空中楼阁,Daydream,Castle in the sky,"A castle in the sky, a dream castle, an impossible dream, a fantasy castle, an unreal castle, a castle that cannot be built, a castle that is only in the imagination, a castle that does not exist in reality, a castle that is not possible to build, a castle that is only a dream, a castle that is not real, a castle that is only imagined, a castle that is not practical, a castle that is only a fantasy, a castle that is not possible to build in reality, a castle that is only a dream castle, a castle that is not possible to build in reality, a castle that is only a fantasy castle, a castle that is not possible to build in reality, a castle that is only a dream castle, a castle that is not possible to build in reality, a castle that is only a fantasy castle, a castle that is not possible to build in reality, a castle that is only a dream castle, a castle that is not possible to build in reality, a castle that is only a fantasy castle, a castle that is not possible to build in reality, a castle that is only a dream castle, a castle that is not possible to build in reality, a castle that is only a fantasy castle, a castle that is not possible to build in reality, a castle that is only a dream castle, a castle that is not possible to build in reality, a castle that is only a fantasy castle, a castle that is not possible to build in reality, a castle that is only a dream castle, a castle that is not possible to build in reality, a castle that is only a fantasy castle, a castle that is not possible to build in reality, a castle that is only a dream castle, a castle that is not possible to build in reality, a castle that is only a fantasy castle, a castle that is not possible to build in reality, a castle that is only a dream castle, a castle that is not possible to build in reality, a castle that is only a fantasy castle, a castle that is not possible to build in reality, a castle that is only a dream castle, a castle that is not possible to build in reality, a castle that is only a fantasy castle, a castle that is not possible to build in reality, a castle that is only a dream castle, a castle that is not possible to build in reality, a castle that is only a fantasy castle, a castle that is not possible to build in reality, a castle that is only a dream castle"
穿针引线,Act as a go-between,Thread the needle,"The idiom 穿针引线 means to facilitate or arrange something, often in a subtle or indirect way. It can be used to describe someone who helps to bring two parties together or to smooth over any difficulties. The idiom is often used in the context of matchmaking or arranging a meeting between two people."
突飞猛进,Make a spurt of progress,Advance by leaps and bounds,"突飞猛进 means ""to make rapid and significant progress"" in English."
穷兵黩武,Adopt a warlike policy,Go to war,穷兵黩武
穷途末路,Dead end,No way no money,I'm at the end of my rope. I don't know what to do anymore.
穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,Living in the depths of the impoverished mountains and rivers.
穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When things get tough, it's time to look for new solutions."
窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed",To probe the direction and seek one's own satisfaction.
立锥之地,A tiny bit of land,The land of the cone,A place to stand
立身处世,How to get along with people,Live in the world,Stand and live.
立足之地,Standing-room,Gain a foothold,Stand on one's own two feet.
竭尽全力,To the best of one's ability,Make every effort,Exhaust all efforts
端倪可察,Have found a due to something,Clues can be seen,"The idiom ""端倪可察"" can be translated as ""The beginning or the start can be observed or examined."" This phrase suggests that there are subtle indications or signs that can be detected with careful observation, but it is not immediately obvious or apparent."
笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,"Smile inside, knife outside."
笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,Stupid birds fly first.
管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen","Look at a leopard through a tube, and you can see a small part of it."
箭在弦上,A point of no return,Arrow on the string,The arrow is on the string.
筚路蓝缕,The pioneering spirit,Bilu blue thread,"筚路蓝缕 means ""starting from scratch"" or ""starting with nothing"" in English."
箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,"箪食壶浆 is a phrase that describes a situation where people are offering food and water to soldiers, which is a sign of their support and appreciation for the soldiers. It can be used to describe a welcoming crowd or a positive reception."
米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,米珠薪桂
粗枝大叶,In a slipshod manner,Thick branches and large leaves,粗枝大叶 (cū zhī dà yè)
粥少僧多,Not enough to go around,"Less porridge, more monks",粥少僧多
精兵简政,Streamlined administration,Efficient and streamlined administration,"The idiom 精兵简政 means to reduce the number of people and resources needed for a task or organization, while also improving efficiency and effectiveness. It is often used to describe a process of simplifying and streamlining a system or process to make it more efficient and effective."
