src,true_meaning,literal_translation,predicted
墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"The idiom ""墙倒众人推"" means that when a wall collapses, people will push each other to get out of the way. It is often used to describe situations where people abandon their responsibilities or support when things go wrong."
片甲不留,The army is completely wiped out,No armor left,He left no armor plate behind.
片瓦无存,Be razed to the ground,No tiles left,Not a single tile remains
牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,The conversation is not making sense.
牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,"The idiom 牛鬼蛇神 (niú guǐ shé shén) means ""demons and devils,"" referring to evil spirits or monsters. It is often used to describe people who are feared or disliked due to their negative behavior or appearance."
牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,A small change can have a big impact on a larger system or situation.
狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,The dog is desperate to jump over the wall.
狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,"The idiom 狗血喷头 (gǒu xuè pēn tóu) means ""spitting out dog blood"" and is used to describe a situation where someone is extremely angry or upset."
狐假虎威,Take advantage of the influence of others,Fox fake tiger power,The fox used the tiger's reputation to intimidate the other animals.
狐群狗党,A gang of scoundrels,Fox and Dog Party,Fox group dog party
狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,"The idiom ""狡兔三窟"" means that a clever rabbit has built three hiding places to ensure its safety. In a metaphorical sense, it refers to someone who has multiple backup plans or strategies to protect themselves from potential dangers or setbacks."
狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,"In a narrow road, the brave one wins."
独霸一方,Be a local despot,Dominate one side,"The idiom ""独霸一方"" can be translated to ""Unparalleled in a region"" in natural English."
独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,A single tree cannot form a forest.
独夫民贼,Autocrat and traitor to the people,Single husband and thief,One Man Tyrant
独占鳌头,Head the list of successful candidates,Come out on top,"The idiom ""独占鳌头"" means to be the top or the best in a competition or contest. It is often used to describe someone who has won an award or competition and is the best among all the participants. The idiom is derived from the ancient Chinese custom of using a large tortoise head as a symbol of victory in a competition."
率由旧章,Follow the beaten track,Rate by old chapter,Follow the old rules.
玉不琢，不成器,Jade requires chiseling - as man needs training and discipline,"Jade is not cut, not a device","The jade is not carved, it cannot become a vessel."
玩火自焚,Whoever plays with fire gets burnt,Play with fire,Playing with fire and burning oneself.
珠圆玉润,Excellent singing or polished writing,Pearl Round Yurun,"The idiom 珠圆玉润 (zhū yuán yù rùn) means ""precious gems and jade are smooth and beautiful."" It is used to describe something that is elegant, refined, and of high quality."
班门弄斧,Show off in the presence of an old hand,Ban door axe,Show off one's skills in the presence of a master.
瑕不掩瑜,The defects cannot obscure the virtues,Flaws do not hide beauty,"The idiom ""瑕不掩瑜"" is used to describe a situation where a person or thing has some flaws or imperfections, but these do not overshadow or detract from its overall positive qualities."
瑕瑜互见,Have both strong and weak points,Xia Yu meet each other,Flaws and virtues are mutually seen
瑞雪兆丰年,Winter snow signifies a year of good crops,Ruixue Mega Year,"瑞雪兆丰年 means ""auspicious snow foretells a bountiful harvest."" It is an idiom that suggests that a good harvest is predicted when there is a snowfall. The idiom is often used to express hope for a bountiful harvest or a successful outcome in other areas of life."
璞玉浑金,Unadorned beauty,Raw jade and gold,"璞玉浑金 is an idiom that means to be natural and unadorned, without any pretense or artificiality. It refers to someone or something that is genuine, honest, and unpretentious. The idiom is often used to describe people who are not affected by social conventions or expectations and who maintain their true character and values."
瓜田李下,Be found in a suspicious position,Melon Field Lixia,"In the grape field and the willow bank, one is easily recognized and embarrassed."
瓦釜雷鸣,An unworthy man in a high position,Wah Kettle Thunder,A pot with a loud thunder.
瓮中之鳖,(like) a rat in a hole,Turtle in a urn,A turtle in a pot
瓮中捉鳖,A sure catch,Catching turtle in urn,"Catching someone or something easily, like catching a turtle in a pot."
甘拜下风,Willingly acknowledge defeat,Gan Bai downwind,"I am willing to accept defeat"" or ""I am willing to be inferior"
甘之如饴,Gladly endure hardships,Sweet as candy,Enjoy it as sweet as honey.
甚嚣尘上,Making a lot of noise,All over the place,"The idiom ""甚嚣尘上"" means that a topic or issue has become very popular and widely discussed, often to the point of being noisy and disruptive."
生米煮成熟饭,What's done can't be undone,Uncooked rice cooked rice,It's too late to change things now.
生于忧患，死于安乐,"Life springs from sorrow and calamity, death comes from ease and pleasure","Born in trouble, die in peace","Born in times of hardship, die in times of comfort."
用兵如神,Be a superb military commander,Use soldiers like gods,To handle military affairs with divine skill.
男盗女娼,Behave like thieves and whores,Male thief female prostitute,"The idiom ""男盗女娼"" means that men and women are both involved in theft and prostitution, which implies that both genders are engaged in criminal activities."
留得青山在，不怕没柴烧,While there is life there is hope,"Where there is life, there is hope","Keep the green mountains, don't fear the lack of firewood."
毕其功于一役,Accomplish the whole task at one stroke,Completed in one battle,"The natural English translation of 毕其功于一役 is ""Complete a task in one effort."
画饼充饥,Feed on illusions,Painting cake to satisfy hunger,"The idiom ""画饼充饥"" is used to describe a situation where one is so hungry that they imagine having food, but in reality, they do not have any food available. It is often used to describe people who are unable to cope with their hunger and are unable to find a solution to their problem."
画虎类狗,Attempting more than one has ability for,Drawing tiger dog,Draw a tiger and it looks like a dog.
当机立断,Decide on the moment (or on the spot),Make a prompt decision,"When the opportunity presents itself, make a swift decision."
当局者迷，旁观者清,Those closely involved cannot see as clearly as those outside,"Father, like son","The person in charge is confused, while the bystander sees clearly."
当场出丑,Make a spectacle of oneself,Embarrassed on the spot,当场出丑 means to embarrass oneself in front of others or make a fool of oneself in a public setting.
当仁不让,Not decline to shoulder a responsibility,Do your part,当仁不让 (Dāng rén bù ràng)
当耳边风,Turn a deaf ear to,When the wind blows,To hear the wind in one's ears
叠床架屋,Pile one bed upon another or build one house on top of another,Stacked bed frame house,"The idiom ""叠床架屋"" means to build a house on top of another house, which is a literal translation of ""stack one roof on top of another."
疾风知劲草,Adversity is the best testing ground for moral stamina,The wind knows the strong grass,"The idiom 疾风知劲草 means ""In times of great wind, one knows the strong grass."" It emphasizes the importance of perseverance and resilience in challenging circumstances."
疾恶如仇,Abhor (or hate) evils or evildoers as if they were personal enemies,Evil like hatred,"疾恶如仇 (jí è rú chóu) can be translated to ""to hate evil as one would hate an enemy"" in English."
病急乱投医,Try anything when in a desperate situation,Emergency medical treatment,"When in trouble, I'll take drastic measures."
病从口入,Illness finds its way in by the mouth,Disease from the mouth,"病从口入，祸从口出 can be translated as ""disease comes from the mouth, disaster comes from the mouth"" or ""illness enters through the mouth, disaster comes from the mouth."" This idiom emphasizes the importance of maintaining good hygiene and eating healthy food to prevent diseases and disasters."
癞蛤蟆想吃天鹅肉,Aspiring after something one is not worthy of,Toad wants to eat,"The literal translation of ""A toad wants to eat a swan"" is a natural and clear way to convey the meaning of the idiom ""癞蛤蟆想吃天鹅肉."
登峰造极,Reach the summit,Reach the pinnacle,To reach the pinnacle of achievement.
登堂入室,Pass through the hall into the inner chamber,Entering the room,"The literal English translation of ""登堂入室"" is ""Enter the Hall and Enter the Room,"" but the idiomatic meaning is ""to reach a higher level or achieve a greater understanding or mastery of something."
发愤忘食,Immersed in hard work (or study) one forgets to eat,Get angry and forget to eat,"The result is a person who is so angry or upset that they forget to eat or sleep, often to the point of working tirelessly and with great determination."
白璧微瑕,A slight blemish (in man's good character),Slightly flawed white jade,A white jade with a minor flaw.
白头偕老,Remain a devoted couple to the end of their lives,Grow old together,White hair together forever
白日见鬼,"See demons in broad daylight - of a strange, absurd, impossible thing",Hell by day,白日见鬼 (bái rì jiàn guǐ)
百步穿杨,Shoot with great precision (or with pin-point accuracy),Shoot with great precision,Hundred steps through a cypress tree
百废俱兴,Full-scale reconstruction is under way,Everything is booming,A hundred things are revived.
百读不厌,Be worth reading a hundred times,Never tire of reading,The content is so good that it can be read repeatedly without getting tired or bored.
百端待举,A thousand things wait to be done,Waiting for everything,A hundred things to be done
百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A hundred years of good match.
百炼成钢,Be toughened and hardened into steel,Tempered into a steel,"After being refined a hundred times, it becomes steel"
百孔千疮,In a disastrous state,Riddled with gaping wounds,A hundred holes and a thousand wounds.
百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","A hundred flowers bloom, a hundred schools of thought contend."
百战百胜,Invincible,Win every battle,"A hundred battles, a hundred victories"
百川归海,All things tend in one direction,A hundred rivers return to the sea,"The idiom 百川归海 means that many small things or ideas come together to form a larger whole or a unified entity, just like how many small rivers flow into the sea."
百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","A hundred-foot centipede, when it dies, does not become stiff."
百闻不如一见,Seeing is believing,Seeing is better than hearing,It is better to see something once than to hear about it many times.
皆大欢喜,Everybody is happy,Everyone is happy,Everyone is happy.
皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"The idiom ""皮笑肉不笑"" can be translated as ""put on a smile"" or ""pretend to be happy"". A native speaker might say ""He's just putting on a smile"" or ""She's pretending to be happy""."
皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","If the main part or foundation is missing, the secondary or dependent parts will also be lost."
盛名难副,It is hard to live up to a great reputation,Famous is hard to match,A great reputation does not match the reality.
盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,"盛情难却 (shèng qíng nán què) means ""it's hard to refuse someone's kindness."
尽力而为,Do one's best,Do your best,尽力而为 (jìn lì ér wéi)
尽心竭力,(do something) with all one's heart,Do my best,"One might say ""I'm going to give it my all"" or ""I'm going to put my heart and soul into this project"" when they want to express that they are going to work very hard and give their best effort."
尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny","尽人事，听天命 is an idiom that means to do one's best to handle things, but to accept that there are things beyond one's control and let fate take its course."
目不转睛,Look with fixed eyes,Keep an eye on,He was so focused on the game that he didn't even notice me.
目光如炬,Farsighted,Eyes like torches,"He has eyes like a torch, he can see right through you."
盲人摸象,One-sided view,Blind man touching elephant,Blind man feeling the elephant
盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,Blind man's blind horse
直抒己见,Talk (or speak out) directly and simply,Express one's opinion,直抒己见 means to speak one's mind without holding back or being overly cautious.
相辅相成,Supplement each other,Complement each other,相辅相成
相得益彰,Bring out the best in each other,Complement each other,The whole is greater than the sum of its parts.
相提并论,Put something (or somebody) on a par with,On a par,相提并论
相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,"相敬如宾 means to treat each other with respect and courtesy, as if they were guests."
相知有素,Have known each other long,Know each other well,"The idiom 相知有素 means ""to have a good understanding or acquaintance with someone."" It implies a deep and long-standing relationship or friendship."
相安无事,Live in peace with each other,Everything is fine,"The idiom 相安无事 can be translated as ""to live in harmony"" or ""to get along well"" in English."
相依为命,Shore one's life together,Depend on each other,"The natural English idiomatic translation for ""相依为命"" is ""Relying on each other for survival."
相沿成习,Become a custom through long usage,Learn from each other,"The idiom 相沿成习 can be translated as ""It has become a habit over time."" This translation captures the essence of the idiom, which emphasizes the gradual acceptance of a practice as normal."
相映成趣,Set each other off,Comparing with each other,"相映成趣 (xiāng yìng chéng qù) can be translated as ""complement each other's interest"" or ""complement each other's interest"" in a more literal sense. This idiom suggests that two things or people complement each other in a way that enhances the overall experience or appearance."
眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it",A quick and efficient thinker comes up with a solution on the spot.
看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes",Adapt to the situation and tailor your actions accordingly.
真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,True gold does not fear the fire test.
真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,"Keep it terse and faithful to each component, no commentary, just the literal gloss."
睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,睚眦必报
睹物思人,The thing reminds one of its owner,See things and think people,睹物思人 (dǔ wù sī rén)
瞎子摸鱼,Act blindly,Blind man fishing,Blind man gropes for fish
瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,"Blind man pointing to a light, wasting wax."
瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Blind person sees money eyes open
瞒天过海,Practice deception,Cross the sea,"The idiom ""瞒天过海"" can be translated as ""to deceive or mislead people by pretending to be unaware of something, often in order to achieve a goal or accomplish a task."
知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Know yourself and know your enemy, and you will win a hundred battles."
知法犯法,Knowingly violate the low,Know the law and break the law,Know the law and break it.
知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,"A native English speaker would say something like ""Face the challenge and keep going."
知过必改,Know one's faults and correct them,Knowing must change,To know one's mistakes and correct them.
知其一，不知其二,Have only a one-sided view,"I know one, don't know the other","知其一，不知其二 means ""to know one thing but not the other,"" which is a common way to express a lack of understanding or knowledge about something."
知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything","Knows no secrets, speaks no lies."
短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,"The two teams were in a short battle, exchanging blows and trying to gain the upper hand."
石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,"The idiom ""石沉大海"" is often used to describe a situation where an event or statement has been completely ignored or forgotten by the public."
破釜沉舟,Cut off all means of retreat,Burn one's boats,"We're going to break the cauldron and sink the boat and take the company public, no matter what the odds are."
破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,I couldn't help but break into a smile when I heard the joke.
破旧立新,Destroy the old and establish the new,Break the old and build the new,Break down the old and build anew.
硕果仅存,One of the few still lest,Only fruit remains,The only remaining fruit.
磨杵成针,Perseverance will prevail,Grind the pestle into a needle,"With enough persistence, one can grind a stick into a needle."
碍手碍脚,Be a hindrance,Get in the way,Obstructing hands and feet
神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know","The result of the action is not known or understood by anyone, including the gods and ghosts."
神采奕奕,Glowing with health and radiating vigor,In high spirits,神采奕奕
神色自若,Be perfectly calm and collected,Look at ease,The person remained calm and composed in the face of the difficult situation.
祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune does not come alone
祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,祸国殃民 (huò guó yāng mín) is an idiom that means to bring disaster and harm to the country and its people. It is an idiom that describes someone or something that causes harm or destruction to the nation or its people.
福无双至,Blessings never come in pairs,Fu Wushuang arrives,"Good fortune never comes twice, misfortune never comes alone."
秀而不实,Flowering but producing no fruit,Show but not truth,Showy but not fruitful
私相授受,Make an illicit transfer,Give and receive privately,"The idiom ""私相授受"" means ""to transmit knowledge or secrets privately, without the knowledge of others."" The literal translation is ""private transmission of knowledge or secrets."
秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,"The idiom ""秋风扫落叶"" (qiū fēng sǎo luò yè) is a Chinese idiom that means ""autumn wind sweeps away the fallen leaves."" It is often used to describe a situation where something is easily defeated or overpowered."
秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,He was so careful not to cause any harm that he didn't even touch the paint on the wall.
种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,The result of your actions will be similar to the action you took.
称孤道寡,Act like an absolute ruler,Act like an absolute monarch,"He's such a big deal, claiming to be the only one."
称兄道弟,Be on intimate terms,Call each other brothers,"The phrase ""Say brother, say brother"" is a natural English translation of the Chinese idiom ""称兄道弟,"" which means to treat someone as a close friend or brother."
称王称霸,Act like an overlord,Lord it over,"The idiom ""称王称霸"" means to be a dominant or supreme ruler or leader."
积年累月,For months and years,Over the years,积年累月
积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Store up food to guard against hunger.
积重难返,Old habits are difficult to get rid of,Hard to return,"The phrase ""accumulated weight is hard to return"" is a literal translation of ""积重难返."" However, a more natural English idiom that conveys the same meaning would be ""an old habit dies hard."
积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,"The idiom ""积羽沉舟"" means that if everyone adds a small weight to a boat, it will eventually sink. In other words, small actions can have a significant impact over time."
稳操胜券,Have full assurance of success,Be sure to win,"The idiom ""稳操胜券"" can be translated to ""secure victory"" in English."
空中楼阁,Daydream,Castle in the sky,A Palace in the Sky
穿针引线,Act as a go-between,Thread the needle,To facilitate or mediate between two parties.
突飞猛进,Make a spurt of progress,Advance by leaps and bounds,"The literal English translation of 突飞猛进 is ""Leap forward and advance rapidly."
穷兵黩武,Adopt a warlike policy,Go to war,Waste troops and war.
穷途末路,Dead end,No way no money,"Exhausted Path, No Way Out"
穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,A poor and difficult-to-reach area with limited resources and poor living conditions.
穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"When in a difficult situation, think of changing."
窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed","Peep into the direction, in order to achieve one's goal."
立锥之地,A tiny bit of land,The land of the cone,A place to stand a spade or a place to put a nail.
立身处世,How to get along with people,Live in the world,Stand up in the world.
立足之地,Standing-room,Gain a foothold,I need to find my foothold in this new industry.
竭尽全力,To the best of one's ability,Make every effort,Exhaust all one's strength
端倪可察,Have found a due to something,Clues can be seen,端倪可察
笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,"A natural English idiom translation: ""He always smiles, but I know he's hiding a knife inside."
笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,"The stupid bird flies first"" is not a natural English idiom. It is a literal translation of the original Chinese idiom, but it does not convey the idiomatic meaning. The correct translation would be ""The slow bird flies first."
管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen","By observing a small part of something, one can gain a general understanding or impression of the whole."
箭在弦上,A point of no return,Arrow on the string,"The situation is unavoidable, and we must proceed with it."
筚路蓝缕,The pioneering spirit,Bilu blue thread,"To build with axes and plows, to live in poverty"
箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,"箪食壶浆 is an idiom that means people are welcoming and celebrating the arrival of a victorious army or leader. It is derived from the story of Liu Bang, the founder of the Han Dynasty, who was welcomed by the people with food and water when he returned to his hometown after defeating the Qin Dynasty. The idiom is often used to describe the enthusiasm and support of the people for a leader or a victory."
米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,"The price of rice has become as expensive as pearls, and the price of firewood has become as expensive as sandalwood. This situation is very difficult for people to afford."
粗枝大叶,In a slipshod manner,Thick branches and large leaves,"A native speaker would say ""He handled the project in a rough and hasty manner, like dealing with coarse branches and large leaves."
粥少僧多,Not enough to go around,"Less porridge, more monks","A few bowls of porridge, many monks."
精兵简政,Streamlined administration,Efficient and streamlined administration,"The idiom ""精兵简政"" is used to describe the process of reducing the size of the military or government staff, and simplifying the processes and procedures involved in running the government or military."
约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,"约法三章 means to establish three basic rules or principles, often used to describe a concise and clear set of guidelines or requirements."
纷至沓来,Come in a continuous stream,One after another,"纷至沓来 (fēn zhì tà lái) means ""to come in a continuous stream"" or ""to arrive in large numbers."" It is often used to describe a situation where many people or things are arriving or happening at the same time."
绝处逢生,Escape by the skin of one's teeth,Life in desperation,"In a desperate situation, one meets a way out."
绞尽脑汁,Rack one's brains,Racking my brains,To think very hard or come up with a solution to a problem by using all one's mental energy.
络绎不绝,Unending,An endless stream,"The idiom 络绎不绝 (luò yì bù jué) means ""continuously flowing"" or ""never-ending flow."" It describes a situation where something, such as people, vehicles, or goods, keeps coming and going without interruption. The idiom is often used to describe a busy or lively scene where there is a constant movement of people or things."
经年累月,For years,Over the years,Over a long period of time
绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,绿林好汉 (lǜ líng hǎo hàn)
绰绰有余,More than sufficient,More than enough,There is more than enough.
绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,A soft heart harbors a sharp needle.
紧锣密鼓,Wildly beating gongs and drums,In full swing,紧锣密鼓 (jǐn luó mì gǔ)
缘木求鱼,A useless search,Edge wood for fish,It's like trying to climb a tree to catch a fish.
缓不济急,Slow action cannot save a critical situation,In no hurry,Too slow to help in an emergency
缩头缩脑,Shrink from responsibility,Shrink your head,"To be timid or fearful, to be hesitant or hesitant to take action."
总而言之,To make a long story short,All in all,"In summary, this idiom is used to conclude a discussion or argument by summarizing the main points or key ideas. It's a concise way to wrap up a conversation or presentation."
总角之交,Childhood friend,Turn of the total angle,Total corner friends.
绘声绘影,Vivid description,Picture sound and picture,"A natural English translation: ""To paint a picture with words."
