src,true_meaning,literal_translation,predicted
百读不厌,Be worth reading a hundred times,Never tire of reading,This idiom means that the content is so enjoyable or interesting that one can read it repeatedly without getting bored.
百端待举,A thousand things wait to be done,Waiting for everything,A hundred things to be done
百年好合,A harmonious union lasting a hundred years,Hundred Years of Harmony,A hundred years of good match.
百炼成钢,Be toughened and hardened into steel,Tempered into a steel,A hundred times refined into steel.
百孔千疮,In a disastrous state,Riddled with gaping wounds,A hundred holes and a thousand wounds.
百花齐放，百家争鸣,Let a hundred flowers blossom and a hundred schools of thought contend,"A hundred flowers bloom, a hundred schools of thought contend","A hundred flowers bloom, a hundred schools of thought contend."
百战百胜,Invincible,Win every battle,To be unbeatable in every battle.
百川归海,All things tend in one direction,A hundred rivers return to the sea,"The idiom 百川归海 (bǎi chuān guī hǎi) means ""all rivers flow into the sea."" It is often used to describe how many things or people come together to form a larger whole or to suggest that all efforts or resources will eventually converge towards a common goal or destination."
百足之虫，死而不僵,Old institutions die hard,"A hundred-footed worm, dead but not stiff","A hundred-foot worm, dead but not stiff."
百闻不如一见,Seeing is believing,Seeing is better than hearing,A hundred times hearing is not as good as seeing once.
皆大欢喜,Everybody is happy,Everyone is happy,Everyone is happy.
皮笑肉不笑,Put on a false smile,Skin laughing meat not laughing,"The natural English idiomatic translation of ""皮笑肉不笑"" is ""smiling on the outside but not on the inside."
皮之不存，毛将焉附,A thing cannot exist without its basis,"If the skin does not exist, the hair will be attached","The idiom ""皮之不存，毛将焉附"" means ""if the skin is gone, the hair has nowhere to attach."" It emphasizes the importance of the primary structure in maintaining the existence of the secondary elements."
盛名难副,It is hard to live up to a great reputation,Famous is hard to match,The reputation does not match the reality.
盛情难却,Be ungracious not to accept somebody's invitation,Kindness but hardship,It's hard to decline a great deal of hospitality.
尽力而为,Do one's best,Do your best,"尽力而为 means to do one's best or to try one's best to achieve something. It emphasizes the effort and dedication put into a task or goal, regardless of the outcome."
尽心竭力,(do something) with all one's heart,Do my best,To work with utmost dedication and effort.
尽人事，听天命,Do one's level best and leave the rest to God's will,"Do your best, listen to destiny",尽人事，听天命
目不转睛,Look with fixed eyes,Keep an eye on,To stare intently or fix one's gaze on something without blinking or looking away.
目光如炬,Farsighted,Eyes like torches,"The idiom ""目光如炬"" is often used to describe someone who can see things clearly or understand complex situations with great clarity."
盲人摸象,One-sided view,Blind man touching elephant,"I can only see the tip of the iceberg, I don't understand the whole picture."
盲人瞎马,Rushing headlong to an immediate danger,Blind man blind horse,"Blind men ride blind horses, and ride at night in the shade of a tree."
直抒己见,Talk (or speak out) directly and simply,Express one's opinion,Directly express your own opinion.
相辅相成,Supplement each other,Complement each other,"相辅相成 is often used to describe how two things work together to achieve a common goal or purpose, similar to the English idiom ""a hand in the glove."
相得益彰,Bring out the best in each other,Complement each other,"The idiom 相得益彰 (xiāng dé yì zhāng) means that when two or more things complement each other, they enhance each other's strengths. It implies that the combination of two or more things is more effective or successful than if they were used separately."
相提并论,Put something (or somebody) on a par with,On a par,"相提并论 means to compare or consider two or more things as equal or on the same level, despite their differences. It implies that the things being compared are being treated as if they are the same, even though they may not be."
相敬如宾,"(of couple) treat each other with respect (""like guests"")",Treat each other with respect,Respect each other as guests.
相知有素,Have known each other long,Know each other well,相知有素 means that two people have known each other for a long time and have a good understanding of each other's character and personality. It implies that they have a deep and long-lasting relationship based on mutual trust and understanding.
相安无事,Live in peace with each other,Everything is fine,相安无事 (xiāng ān wú shì)
相依为命,Shore one's life together,Depend on each other,"We are like two halves of a broken heart, we can't go on without each other."
相沿成习,Become a custom through long usage,Learn from each other,To follow a tradition or habit.
相映成趣,Set each other off,Comparing with each other,相映成趣 (xiāng yìng chéng qù)
眉头一皱，计上心来,Knit the brows and a stratagem comes to mind,"Brows furrowed, thinking about it","Eyebrow furrow, plan in mind."
看菜吃饭，量体裁衣,Adapt oneself to circumstances,"See the dishes and eat, tailor the clothes","Eat according to the dish, tailor according to the body."
真金不怕火,An honest person does not fear the light,Real gold is not afraid of fire,True gold is not afraid of fire testing.
真相大白,The whole truth has come out,The truth is revealed,The truth is revealed.
眼高手低,Have high ambition but no real ability,Eyes are high and hands are low,"He has high expectations, but he's not willing to put in the effort to achieve them. He's eye-high and hand-low."
睚眦必报,Seek revenge for the smallest grievance,Jairus must be reported,To take revenge for every slight.
睹物思人,The thing reminds one of its owner,See things and think people,睹物思人 (See things and think of people)
瞎子摸鱼,Act blindly,Blind man fishing,Blind man gropes for fish.
瞎子点灯白费蜡,Absolutely useless,The blind man lights the lamp in vain,A blind man trying to light a candle is a waste of effort.
瞎子见钱眼睛开,"On seeing money, even a blind man would have his eyes wide open",The blind man sees money and his eyes open,Blind person sees money eyes open
瞒天过海,Practice deception,Cross the sea,"The literal English translation of 瞒天过海 (mán tiān guò hǎi) is ""Hide the sky and pass over it."" This phrase is often used to describe a clever ruse or deception where someone hides their true intentions or actions from others."
知己知彼，百战百胜,To know one's own strength and the enemy's is the sure way to victory,"Know thyself, ever-victorious","Knowing oneself and knowing one's opponent, one can win every battle."
知法犯法,Knowingly violate the low,Know the law and break the law,"知法犯法 (zhī fǎ fàn fǎ) is an idiom that means ""to know the law but still break it."" It implies that the person is aware of the rules or laws but still chooses to do something illegal or unethical."
知难而进,Press forward in the face of difficulties,Advancing in spite of difficulties,Know the difficulty and advance.
知过必改,Know one's faults and correct them,Knowing must change,To know one's mistake must be corrected.
知其一，不知其二,Have only a one-sided view,"I know one, don't know the other","Know one, don't know the other."
知无不言，言无不尽,Speak unreservedly,"Know everything, speak everything",知无不言，言无不尽
短兵相接,Engage in hand-to-hand fight (or in close combat),Hand in hand,"Short weapons meet each other"" or ""Short weapons clash"
石沉大海,It disappears forever (or it has produced no reaction),Sinking into the sea,The stone sank into the sea.
破釜沉舟,Cut off all means of retreat,Burn one's boats,"破釜沉舟 is an idiom that means to make a final, desperate effort to achieve a goal. It comes from the story of Xiang Yu, a famous general in ancient China, who decided to break down his cooking pots and sink his boats before a battle, indicating that he would not return and would fight to the death. This idiom is often used to describe a person who is willing to take extreme measures to achieve their goals."
破涕为笑,(one's) tears melt into smiles (of face),Burst into laughter,破涕为笑
破旧立新,Destroy the old and establish the new,Break the old and build the new,"The idiom 破旧立新 (pò jiù lì xīn) refers to discarding the old and establishing the new, which can be applied to various contexts such as personal development, societal changes, or technological advancements."
硕果仅存,One of the few still lest,Only fruit remains,The last fruit remains
磨杵成针,Perseverance will prevail,Grind the pestle into a needle,grind the pestle into a needle
碍手碍脚,Be a hindrance,Get in the way,"The idiom 碍手碍脚 means to be in the way or to be a hindrance, implying that someone or something is causing trouble or making it difficult for others to do something."
神不知，鬼不觉,In great secrecy,"God does not know, ghost does not know","神不知，鬼不觉 (God doesn't know, ghosts don't see)"
神采奕奕,Glowing with health and radiating vigor,In high spirits,神采奕奕
神色自若,Be perfectly calm and collected,Look at ease,神色自若
祸不单行,It never rains but it pours,Misfortunes never come singly,Misfortune does not come alone.
祸国殃民,Bring disaster (or calamity) to the country and the people,Harm the country and the people,"祸国殃民 means ""bring disaster to the country and harm the people."" It is used to describe someone or something that causes harm or destruction to the country and its people."
福无双至,Blessings never come in pairs,Fu Wushuang arrives,"Good fortune never comes twice, misfortune never comes singly."
秀而不实,Flowering but producing no fruit,Show but not truth,Showy but lacking substance
私相授受,Make an illicit transfer,Give and receive privately,"The idiom 私相授受 means ""private transmission and acceptance"" in English."
秋风扫落叶,Wipe out the corrupt and the evil easily,Autumn wind sweeps leaves,"The idiom ""秋风扫落叶"" is translated to ""Autumn wind sweeps away the fallen leaves"" in natural English, conveying the idiomatic meaning of something being easily eliminated or destroyed."
秋毫无犯,(of highly disciplined troops) not commit the slightest offence against the civilians,Autumn is innocent,"The idiom 秋毫无犯 (Qiū wú huá fàn) means ""not taking a single thing"" and is used to describe someone who is extremely careful not to take anything, even small amounts of things, from others. This idiom is often used to describe someone who is very honest and trustworthy."
种瓜得瓜，种豆得豆,"As you sow, so will you reap",You get what you sow,"As you sow, so shall you reap."
称孤道寡,Act like an absolute ruler,Act like an absolute monarch,"Claiming to be the only one, claiming to be the only one."
称兄道弟,Be on intimate terms,Call each other brothers,"Result: ""Call each other brother and brother"
称王称霸,Act like an overlord,Lord it over,To be the supreme ruler or dominate over others.
积年累月,For months and years,Over the years,"The idiom 积年累月 can be translated to English as ""year after year, month after month"" or ""over a long period of time."
积谷防饥,Accumulate grains against famine,Accumulate grain to prevent hunger,Store grain to guard against hunger
积重难返,Old habits are difficult to get rid of,Hard to return,It's hard to change something that has been accumulated over a long period of time.
积羽沉舟,The awesome power of sheer numbers,Accumulate feathers sink the boat,Accumulate feathers to sink a boat.
稳操胜券,Have full assurance of success,Be sure to win,Secure victory
空中楼阁,Daydream,Castle in the sky,"空中楼阁 (kōng zhōng lóu gé) can be translated as ""a castle in the air"" or ""a mirage"". It means something that is unreal, fanciful, or impractical, often because it is based on an unrealistic expectation or hope. It suggests that the idea or plan is not grounded in reality and may not be achievable."
穿针引线,Act as a go-between,Thread the needle,"To facilitate communication or coordination between two parties, to act as a mediator or connector."
突飞猛进,Make a spurt of progress,Advance by leaps and bounds,Leap forward and make great strides.
穷兵黩武,Adopt a warlike policy,Go to war,"The idiom ""穷兵黩武"" (qióng bīng dú wǔ) is a natural English idiomatic translation for the Chinese idiom ""穷兵黩武,"" which means ""waging endless wars"" or ""engaging in endless military campaigns."" The literal English translation of this idiom is ""Poorly equipped and aggressive warfare,"" but the idiomatic meaning is more appropriate for a native English speaker."
穷途末路,Dead end,No way no money,"The idiom ""穷途末路"" (qióng tú mò lù) means ""to be at the end of one's rope"" or ""to be in a desperate situation."" It implies that someone is in a very difficult and hopeless situation and has run out of options or resources."
穷山恶水,Barren mountains and unruly rivers,Poor mountains and bad waters,"The idiom ""穷山恶水"" is often used to describe a difficult or challenging situation or environment, such as a place that is difficult to live in or access due to its harsh and unfavorable conditions."
穷则思变,Poverty gives rise to a desire for change,Being poor is changing,"The idiom 穷则思变 can be translated as ""when in a difficult situation, one should consider changing their approach or strategy."" It suggests that if someone is facing a challenging situation, they should think about adapting their methods or seeking alternative solutions."
窥测方向，以求一逞,Spy out the land in order to accomplish one's schemes,"Peep the direction, in order to succeed","Peek into the direction, hoping to achieve one's goal."
立锥之地,A tiny bit of land,The land of the cone,A place for a single spike to stand in.
立身处世,How to get along with people,Live in the world,"The natural English idiom translation for ""立身处世"" is ""live by example"". This phrase conveys the idea of acting with integrity and setting a good example for others to follow."
立足之地,Standing-room,Gain a foothold,"The idiom ""立足之地"" can be translated to English as ""a place to stand firm"" or ""a foothold""."
竭尽全力,To the best of one's ability,Make every effort,Exhaust all efforts
端倪可察,Have found a due to something,Clues can be seen,The signs are discernible.
笑里藏刀,An iron hand in a velvet glove,Hidden knife in laughter,Keep it terse and faithful to each component.
笨鸟先飞,The need to start early (used as a modest expression of one's need for caution),Stupid bird fly first,The clumsy bird flies first.
管中窥豹，可见一斑,Conjure the whole thing through seeing a part of it,"Peeping the leopard in the tube, it can be seen",See a small part and infer the whole thing.
箭在弦上,A point of no return,Arrow on the string,"The arrow is on the string, and it must be released."
筚路蓝缕,The pioneering spirit,Bilu blue thread,Traveling on rough roads and wearing coarse clothes.
箪食壶浆,Welcome (an army) with food and drink,Tanshi pot pulp,"Keep it terse and faithful to each component"" is already reflected in the literal translation above."
米珠薪桂,Exorbitantly high cost of living,Mi Zhu Xin Gui,"The idiom ""米珠薪桂"" is used to describe something that is very expensive or rare, often referring to basic necessities like rice and firewood being extremely expensive."
粗枝大叶,In a slipshod manner,Thick branches and large leaves,"The idiom ""粗枝大叶"" is used to describe someone who approaches a task or situation in a careless or superficial manner, without paying attention to the finer details or nuances."
粥少僧多,Not enough to go around,"Less porridge, more monks",The soup is not enough for the monks.
精兵简政,Streamlined administration,Efficient and streamlined administration,"精兵简政 means ""to reduce the number of officials and simplify the administration."" It is used to describe a situation where the government or organization reduces its workforce and streamlines its processes to make them more efficient."
约法三章,Make a few simple rules to be observed by all concerned,Three chapters of the covenant,"The idiom 约法三章 (yuè fǎ sān zhāng) can be translated as ""make a concise set of rules or regulations"" or ""establish a few fundamental principles or guidelines to govern a situation or organization."
纷至沓来,Come in a continuous stream,One after another,"The idiom 纷至沓来 (fēn zhì tà lái) means ""to come in a continuous stream"" or ""to arrive in large numbers."" It describes a situation where something or someone arrives rapidly and in great numbers."
绝处逢生,Escape by the skin of one's teeth,Life in desperation,"In the most dire of circumstances, one finds life."
绞尽脑汁,Rack one's brains,Racking my brains,Squeeze all the brain juice out.
络绎不绝,Unending,An endless stream,"A steady stream of people or vehicles, often used to describe a situation where there is a continuous flow of people coming and going."
经年累月,For years,Over the years,"A natural English translation of 经年累月 would be ""year after year, month after month."
绿林好汉,A band of bandits entrenched in a mountain stronghold,Green forest hero,Green Forest Good Men.
绰绰有余,More than sufficient,More than enough,Having more than enough; having a surplus; having plenty of money or resources.
绵里藏针,A ruthless character behind a gentle appearance,Tibetan needles in cotton,He's a true master of the '绵里藏针' technique.
紧锣密鼓,Wildly beating gongs and drums,In full swing,"The idiom 紧锣密鼓 (jǐn luó mì gǔ) means ""to make a lot of noise"" or ""to act with urgency"" in Chinese. It is often used to describe a situation where something is happening quickly and with a lot of energy."
缘木求鱼,A useless search,Edge wood for fish,"The idiom ""缘木求鱼"" is used to describe a situation where someone is trying to achieve something that is impossible or impractical, similar to climbing a tree to catch a fish."
缓不济急,Slow action cannot save a critical situation,In no hurry,It's too late to help in a hurry.
缩头缩脑,Shrink from responsibility,Shrink your head,"To be timid or fearful, to be hesitant or uncertain."
总而言之,To make a long story short,All in all,"In summary, or in a nutshell."
