|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
143|不塞不流，不止不行|not stop / start working|There is no flowing without damming, and no motion without rest|0.3983754813671112|0.31528523564338684|0.0|0.4935532808303833|2
144|不二法门|the only way to do something right|No other way|0.5771599411964417|0.5336179137229919|0.04347826086956522|0.6988956928253174|5
145|不易之论|hard to change opinion or stance|Unalterable truth|0.5568260550498962|0.4738111197948456|0.0|0.6876502633094788|4
146|不一而足|not one but two|It is by no means an isolated case|0.5049870610237122|0.3714848756790161|0.0|0.634669303894043|2
147|不遗余力|without effort or skill|Do one's utmost|0.43122994899749756|0.4458554685115814|0.0|0.6743788719177246|2
148|不由分说|without question asked|Without giving one the opportunity (or chance) to explain|0.5545113682746887|0.7475987076759338|0.12658227848101267|0.5446318984031677|2
149|不厌其烦|not getting tired / discouraged|Take great pains|0.5155425071716309|0.5074418783187866|0.0|0.6437469720840454|4
150|不厌其详|not to be satisfied with details|Not feel annoyed (or bored) to tell (or narrate) in full detail|0.4664890468120575|0.6922620534896851|0.14141414141414144|0.7370684742927551|4
151|不言而喻|silent proof; self-evident|Self-evident|0.8196111917495728|0.5559568405151367|0.5454545454545454|0.8393576145172119|3
152|不务空名|not bothering about reputation|Not seek empty fame|0.576453447341919|0.6901094913482666|0.0425531914893617|0.7265347838401794|5
153|不无小补|not without small help|Be of some help|0.6317998766899109|0.4565374553203583|0.11428571428571427|0.7583776712417603|2
154|不务正业|not working hard|Not attend to one's proper business (or duties)|0.5051901340484619|0.7341018319129944|0.03125|0.6168380975723267|3
155|世态炎凉|changes in fortune or circumstances|The way of the world, now hot, now cold|0.4549908936023712|0.5146430730819702|0.0|0.636182963848114|4
156|世上无难事，只怕有心人|nothing is impossible to do|Where there is a will, there is a way|0.5602256655693054|0.6028189659118652|0.05970149253731344|0.7352252006530762|2
157|丢盔弃甲|to abandon someone helpless|Run away helter-skelter|0.46738681197166443|0.6646322011947632|0.04166666666666667|0.6322001814842224|2
158|丢卒保车|to sacrifice one’s own for others|Give up a pawn to save a chariot|0.4950261414051056|0.35238832235336304|0.05714285714285714|0.6279621124267578|4
159|中庸之道|the middle way or common sense|Middle course|0.545206606388092|0.7431485652923584|0.1951219512195122|0.7626076936721802|5
160|久旱逢甘雨|after a long time (rare person)|Have a long-felt need satisfied|0.4831092357635498|0.35562899708747864|0.2222222222222222|0.720626711845398|1
161|乘风破浪|to break someone’s courage|Brave the wind and the waves|0.42237403988838196|0.3532938063144684|0.0|0.6875084042549133|5
162|乘兴而来，败兴而归|to come and go without a trace|Set out cheerfully and return disappointed|0.5455935001373291|0.3913590610027313|0.10666666666666666|0.5478581786155701|1
163|乘虚而入|to exploit someone’s lack|Act when somebody is off guard|0.4752640426158905|0.3756977319717407|0.07142857142857142|0.5834470391273499|4
164|乘人之危|to exploit someone’s hardship|Take advantage of other's calamity|0.7290686368942261|0.7425805330276489|0.03125|0.8218013048171997|4
165|九牛二虎之力|great strength or power|A tremendous amount of labor|0.4785424470901489|0.4928474724292755|0.0|0.6723516583442688|5
166|乞哀告怜|plead earnestly or pray|Piteously beg for help|0.5866572260856628|0.3855549395084381|0.0|0.6861969828605652|4
167|事倍功半|twice the effort for half the gain|Do twice the work with half of results|0.7994502782821655|0.5478222966194153|0.3116883116883117|0.7697634696960449|5
168|事半功倍|to get twice the work done with one effort|Get twice the result with half the effort|0.770087718963623|0.6549420952796936|0.4888888888888889|0.7782233357429504|4
169|事不关己，高高挂起|matters not of concern to others|Let things drift if they do not affect one personally|0.5488602519035339|0.48597046732902527|0.06593406593406594|0.7382254600524902|4
170|事不宜迟|something should not be delayed|We must attend to the matter immediately|0.557576596736908|0.7085351347923279|0.0|0.6637216210365295|4
171|事非经过不知难|without knowledge of right and wrong|You never know how hard a task is until you have done it yourself|0.3938927948474884|0.3844397962093353|0.03603603603603604|0.4877946972846985|4
172|事过境迁|circumstances change quickly|The incident is over and the circumstances are different|0.6539405584335327|0.664841890335083|0.25581395348837205|0.6760994791984558|3
173|事后诸葛亮|after the damage is done|Claim wisdom after the event|0.5495749711990356|0.35699424147605896|0.30769230769230765|0.6307996511459351|4
174|事出有因|something is wrong or suspicious|It is by no means accident al|0.5933362245559692|0.4420226216316223|0.06349206349206349|0.4923862814903259|4
175|五湖四海|all over the place / anywhere|The five lakes and four seas|0.3819506764411926|0.5472114086151123|0.03571428571428571|0.5882054567337036|2
176|五十步笑百步|fifty steps away / one hundred steps away|The pot calling the kettle black|0.3306088149547577|0.3420170843601227|0.0|0.5596629977226257|1
177|井底之蛙|a small amount of money|A man of very limited experience|0.4553053677082062|0.42473623156547546|0.07142857142857144|0.5699245929718018|2
178|井水不犯河水|to be completely different in nature or appearance|I'll mind my own business, you mind yours|0.36326029896736145|0.27744507789611816|0.0|0.5187967419624329|2
179|亡羊补牢|to act after the damage is done|Mend the fold after a sheep is lost|0.48089343309402466|0.4215313792228699|0.28169014084507044|0.6416122317314148|4
180|亡羊得牛|to get something valuable by accident|The gain is greater than the loss|0.4768063724040985|0.3722100257873535|0.0|0.5834697484970093|4
181|亦步亦趋|to follow others blindly|Follow in one's steps|0.6548911929130554|0.5879291296005249|0.1818181818181818|0.7663799524307251|2
182|人不知，鬼不觉|no one gets wind of it|Do in complete secrecy|0.47369661927223206|0.46050962805747986|0.0|0.7531811594963074|5
183|人不为己，天诛地灭|bygones are bygones|Everyone for himself and let the devil take the hindmost|0.3225935995578766|0.2810792028903961|0.0|0.5967751145362854|2
184|人怕出名猪怕肥|people fear fame or reputation|Fame portends trouble for men just as fattening does for pigs|0.5233622789382935|0.6928622722625732|0.061855670103092786|0.6728345155715942|4
185|人莫予毒|no one gets wind of it|"""no one dare harm me"""|0.45846816897392273|0.3557303249835968|0.22727272727272724|0.6623536944389343|4
186|人命危浅|life is short|One's days (or hours) are numbered|0.5595981478691101|0.7069495916366577|0.0|0.7451984882354736|4
187|人浮于事|to be overconfident or elated|Superfluous staff|0.4114888608455658|0.3717857301235199|0.0|0.5982794761657715|5
188|人定胜天|to win hearts|It is man's will, not heaven's, that decides|0.38776910305023193|0.36439236998558044|0.034482758620689655|0.5472519397735596|1
189|人同此心，心同此理|people have the same heart and mind|Everybody feels the same about this|0.5222838521003723|0.5991948843002319|0.24657534246575344|0.7178444862365723|4
190|人欢马叫|loud/harsh sounds|A busy, prosperous country scene|0.45320209860801697|0.3257547616958618|0.0|0.4314129948616028|3
191|人尽其才|to use one’s own skills or abilities|Bring everyone's ability (or talent) into full play|0.6013578772544861|0.4409395754337311|0.21739130434782608|0.5404050946235657|4
192|人弃我取|take what someone is about to say|I will take whatever others don't want|0.4649488627910614|0.33775976300239563|0.15789473684210528|0.6864316463470459|1
193|人琴俱亡|both the person and the instrument are lost|Mourn (or grieve) over the dead at sight of his things left|0.44527366757392883|0.6884085536003113|0.05454545454545454|0.6107708811759949|5
194|人心向背|trust or reputation|The will of the people|0.478563517332077|0.49949946999549866|0.0|0.6703748106956482|2
195|人心所向|what people desire most|The direction of popular sentiment (or feeling)|0.4553152620792389|0.6080296039581299|0.0|0.6223819851875305|4
196|人而无信，不知其可|without honesty, no one believes you later|If a man does not keep his word, what is he good for|0.5074829459190369|0.39114561676979065|0.0|0.6047744750976562|4
197|人无廉耻，百事可为|anything is possible|If a man is dead to shame, he can do all sorts of evils|0.4334251284599304|0.4787203073501587|0.04938271604938271|0.4935477375984192|2
198|人为刀俎，我为鱼肉|I’m a helpless person.|Be meat on somebody's chopping block - be at somebody's mercy|0.4598954916000366|0.29126960039138794|0.0|0.5694806575775146|1
199|人微言轻|a small amount of money|The words of the lowly carry little (or no) weight|0.34939277172088623|0.3778187036514282|0.052631578947368425|0.5808011293411255|2
200|人云亦云|to agree without question|Parrot|0.4179319739341736|0.364311546087265|0.0|0.4774041473865509|5
201|仁者见仁，智者见智|to agree without question|Different people have different views|0.423542320728302|0.34805557131767273|0.0|0.5322597622871399|1
202|今非昔比|things are not the same anymore|Times have changed|0.7051518559455872|0.8398463129997253|0.0|0.8094039559364319|5
203|今是昨非|things are not what they were|Wake up to one's past folly after realizing what is right today|0.4583790600299835|0.43293312191963196|0.07920792079207921|0.6976404190063477|4
204|他山攻错|to attack from all sides|Advice from others may help one overcome one's shortcomings|0.43185099959373474|0.42366543412208557|0.09090909090909091|0.5581167340278625|3
205|付之一炬|to destroy or demolish someone|Set something on fire|0.4870871901512146|0.39882132411003113|0.08|0.5883969068527222|2
206|以貌取人|to judge by appearance|Judge by outward looks|0.7651267051696777|0.7305197715759277|0.3333333333333333|0.846592903137207|5
207|以德报怨|to repay parents' love and care|Return good for evil|0.484950989484787|0.5320482850074768|0.0|0.49302464723587036|1
208|以退为进|to back out|Mane concessions in order to gain advantages|0.4352189600467682|0.44474515318870544|0.0|0.4621866047382355|4
209|以理服人|to win hearts|Convince people by sound argument|0.41458576917648315|0.611690878868103|0.0|0.6096551418304443|5
210|以蠡测海|to use a small amount of money to achieve great results|Have a shallow understanding of a person or subject|0.44084566831588745|0.29312121868133545|0.08620689655172413|0.5654825568199158|1
211|以卵击石|to attempt the impossible|Grossly overestimate one's own strength|0.5380575060844421|0.41919100284576416|0.0|0.7262561917304993|4
212|以观后效|to wait and watch patiently|(lighten a punishment and) see how the offender behaves|0.45268240571022034|0.47084829211235046|0.09411764705882353|0.5535210967063904|4
213|以攻为守|to attack boldly|Attack in order to defend|0.6848676800727844|0.5113239884376526|0.20512820512820512|0.8420982360839844|1
