|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
46|一唱百和|One Hundred and One|Chime in with others|0.31601598858833313|0.3582308292388916|0.0|0.5417733788490295|3
47|一唱一和|Singing and dancing|Sing the same tune|0.5844892859458923|0.48941734433174133|0.058823529411764705|0.6642723679542542|2
48|一触即溃|One touch and it's gone|Collapse at the first encounter|0.5828760266304016|0.6085647940635681|0.0|0.6784927845001221|4
49|一视同仁|Looking at Others|Treat all alike without discrimination|0.5000020861625671|0.49132221937179565|0.0|0.653843104839325|3
50|一失足成千古恨|This post is part of our special coverage Africa Day.|A single slip may cause lasting sorrow|0.41283005475997925|0.3447434604167938|0.0|0.36898529529571533|2
51|一手包办|Handmade by hand|Take everything on oneself|0.29962363839149475|0.5969239473342896|0.0|0.5617020130157471|2
52|一手遮天|One hand shadows the sky|Hoodwink the public|0.4691969156265259|0.41396501660346985|0.14634146341463414|0.5105092525482178|2
53|一身是胆|It's tough to be alone|Know no fear|0.4169909656047821|0.40366220474243164|0.0|0.6200844645500183|2
54|一日千里|Thousands of miles a day|By leaps and bounds|0.5095764994621277|0.661815881729126|0.0|0.7278148531913757|2
55|一日三秋|One day, three autumns|Miss somebody very much|0.3870975077152252|0.704552412033081|0.0|0.5111795663833618|2
56|一人难如千人意|One is stronger than a thousand|One man con hardly meet the wishes of everybody|0.5078216195106506|0.46931716799736023|0.024096385542168676|0.5354992747306824|3
57|一字千金|It's a small price to pay.|One character is worth a thousand ounces of gold|0.44801339507102966|0.4120236933231354|0.025|0.5718010067939758|2
58|一则以喜，一则以惧|One with joy, one with fear|Feel both joy and fear|0.707428514957428|0.6539484262466431|0.2857142857142857|0.8481667041778564|4
59|一蹴而就|It's not like that.|Succeed overnight|0.5523263812065125|0.37038424611091614|0.0|0.4972817599773407|2
60|一寸丹心|I'm not sure what to say.|A loyal heart|0.4175523519515991|0.34017109870910645|0.0|0.45214420557022095|1
61|一寸光阴一寸金|One inch of light, one inch of gold|Time is money|0.4389195144176483|0.8192575573921204|0.0|0.6276397705078125|5
62|一而再，再而三|One after another, one after another.|Again and again|0.492938756942749|0.7751734256744385|0.0|0.6275537014007568|3
63|一衣带水|A water jacket|A narrow strip of water|0.4189269244670868|0.6770814061164856|0.1714285714285714|0.6657674312591553|2
64|一意孤行|I'm not sure what to do.|Go (take, have of follow) one's own way|0.5032314658164978|0.49444296956062317|0.0|0.4997764527797699|1
65|一叶知秋|This post is part of our special coverage.|It is a straw in the wind|0.41426998376846313|0.35309118032455444|0.08333333333333334|0.45237886905670166|2
66|一叶障目，不见泰山|A blind man can't see the mountains|Have one's view of the important overshadowed by the trivial|0.4601987898349762|0.5730924010276794|0.057692307692307696|0.4670387804508209|3
67|一言既出，驷马难追|It's hard to keep up with a word that's already been said.|What is said cannot be unsaid|0.5419097542762756|0.563286542892456|0.08247422680412371|0.5973624587059021|4
68|一言以蔽之|A word of caution|Make a long story short|0.4828674793243408|0.8127292394638062|0.0|0.5706769227981567|2
69|一无可取|Nothing to be desired|Good-for-nothing|0.4772467315196991|0.6874871253967285|0.1764705882352941|0.6756911277770996|4
70|一物降一物|One thing leads to another|Everything has its vanquisher|0.5290588140487671|0.5852093696594238|0.11111111111111112|0.6959932446479797|4
71|一误再误|One mistake after another|Make one error after another|0.9341641664505005|0.8182653784751892|0.5384615384615384|0.6661887168884277|5
72|一五一十|15 and 10|Narrate systematically and in full detail|0.3637334704399109|0.4194927513599396|0.12244897959183672|0.48973581194877625|2
73|一问三不知|I don't know.|Be entirely ignorant|0.42401039600372314|0.5271540284156799|0.0|0.622939944267273|1
74|一望而知|At a glance, you can tell.|Very obvious|0.5333083271980286|0.7673293352127075|0.0|0.6777325868606567|5
75|一望无际|Hope for the future|Boundless|0.5625367760658264|0.43675169348716736|0.0|0.7211431264877319|4
76|一语道破|This is not the end of the story.|Get to the heart of the matter in a few words|0.5818461775779724|0.44279196858406067|0.2298850574712644|0.5148739218711853|3
77|七窍生烟|Seven cans of tobacco|Foam with rage|0.3895147144794464|0.410896897315979|0.0|0.5408737659454346|2
78|七长八短|7 long 8 short|Of uneven size|0.39503467082977295|0.5144548416137695|0.0|0.5614562630653381|2
79|七手八脚|Seven hands and eight feet|Too many cooks|0.42135921120643616|0.5737048387527466|0.0|0.5379183888435364|2
80|七上八下|7 or 8|Be agitated|0.38678035140037537|0.36891865730285645|0.0|0.5431414842605591|1
81|三番五次|Three times five|Again and again|0.4645785987377167|0.6636751294136047|0.0|0.7596303224563599|3
82|三头六臂|Three heads and six arms|With three heads and six arms - superhuman|0.7853235006332397|0.7778710126876831|0.7272727272727273|0.8326770663261414|1
83|三天打鱼，两天晒网|Three days fishing, two days casting nets|Lack of perseverance|0.3610272705554962|0.7532989978790283|0.0|0.4701942801475525|3
84|三令五申|Three shillings five shillings|Repeated orders and instructions|0.31948503851890564|0.34736087918281555|0.0|0.5534687042236328|3
85|三个臭皮匠，胜过一个诸葛亮|Three skinheads are better than one|Two heads are better than one|0.7310788035392761|0.6294203996658325|0.7575757575757577|0.7904477119445801|2
86|三顾茅庐|I'm not sure what to say.|Repeated a whole-hearted invitation|0.4535389542579651|0.41169485449790955|0.0|0.4759787321090698|1
87|三句话不离本行|Three phrases that are not out of the ordinary|Talk shop a the time|0.4646713435649872|0.6447607278823853|0.08571428571428572|0.48084479570388794|2
88|三长两短|Three long, two short|Something unfortunate, especially death|0.3230055868625641|0.5420558452606201|0.0|0.47967514395713806|3
89|三十六计，走为上策|Thirty-six measures to take action|The best thing to do now is to quit|0.38799917697906494|0.437105655670166|0.08108108108108107|0.5852110981941223|1
90|三生有幸|Happy Birthday to you|Consider oneself most fortunate (to make somebody's acquaintance)|0.4549950957298279|0.5335313081741333|0.04545454545454545|0.5844032168388367|1
91|三人行必有我师|The three of us must have a teacher|If three of us are walking together, there will certainly be a teacher for me|0.6184663772583008|0.5763790011405945|0.3548387096774194|0.8686436414718628|2
92|三寸不烂之舌|Three Inches of My Tongue|(have) a silver tongue|0.44061654806137085|0.6767541170120239|0.17777777777777778|0.6925075054168701|1
93|三五成群|35 percent of the population|In threes and fours|0.4313398003578186|0.3990525007247925|0.0|0.5895357728004456|2
94|上不着天，下不着地|It's not the sky, it's not the ground|Be suspended in mid-air|0.4150301218032837|0.36208510398864746|0.0|0.6564661860466003|2
95|上天无路，入地无门|There's no way up, there's no way down|Helpless, nowhere to turn|0.5035298466682434|0.4677240550518036|0.0923076923076923|0.734690248966217|1
96|上梁不正下梁歪|Upper and lower beams twisted|People follow the example of those in high positions|0.3607587516307831|0.6163128018379211|0.0|0.3745891749858856|2
97|上蹿下跳|Jump up and down|Run clandestine errands up and down the line|0.5853269696235657|0.7150237560272217|0.3548387096774194|0.618403434753418|2
98|上无片瓦，下无插针之地|A country without bricks, without needles|As poor as a church mouse|0.4026775062084198|0.5140717625617981|0.0|0.5994544625282288|2
99|下笔千言，离题万里|I'm not sure what I'm going to do about it, but I'm going to do something about it.|Write quickly but stray from the theme|0.3932267725467682|0.3087969720363617|0.043478260869565216|0.45512962341308594|1
100|下不为例|Below is an example:|Not to be repeated|0.44011399149894714|0.41445693373680115|0.0|0.5295228362083435|1
101|下马看花|Look at the flowers|On-the-spot investigation|0.5258705019950867|0.4811224043369293|0.14285714285714288|0.45231321454048157|2
102|下车伊始|Start of disembarkation|The moment one takes up one's official post|0.4006999433040619|0.7532041668891907|0.0|0.5622901916503906|3
103|不明不白|I don't know.|Inexplicable|0.5358508825302124|0.6477210521697998|0.0|0.5567171573638916|1
104|不分彼此|They're not separate from each other.|Share everything|0.4533200263977051|0.718936562538147|0.0|0.4678325951099396|4
105|不打不成相识|I don't know what to say.|No discord, no concord|0.4366430938243866|0.41326209902763367|0.0|0.5300042629241943|1
106|不违农时|Farmers' rights are not violated|Do farm work in the right time|0.5186508297920227|0.5742076635360718|0.09523809523809523|0.6099864840507507|5
107|不打自招|Don't make excuses|A self-confession|0.5194064974784851|0.4564090967178345|0.0|0.6430659890174866|2
108|不到黄河心不死|The Yellow River is not the end of the world|Not give up till coming to a dead end|0.451619416475296|0.44014978408813477|0.04444444444444444|0.6495070457458496|2
109|不得要领|You have to pay for it.|Unable to make heads or tails of something|0.3923846483230591|0.3905544579029083|0.08695652173913045|0.4835200309753418|1
110|不能自拔|I can't help myself.|Be inescapably caught in|0.49867406487464905|0.7636220455169678|0.0|0.6059730052947998|5
111|不念旧恶|It's time to move on.|Forget old grudges (or grievances)|0.4691874086856842|0.35975635051727295|0.0|0.6235308051109314|4
112|不郎不秀|It's not fair.|Worthless|0.5969628691673279|0.3655056655406952|0.0|0.6162986755371094|2
113|不吝指教|I'm going to teach you.|Not spare your comments|0.3935886323451996|0.37623196840286255|0.043478260869565216|0.4071577191352844|1
114|不落窠臼|It doesn't work.|Leave the beaten track|0.3444128930568695|0.40869393944740295|0.0|0.5158480405807495|2
115|不甘后人|It's not easy being a feminist.|Hate to be outdone|0.46543943881988525|0.36811479926109314|0.0|0.5291420817375183|1
116|不甘示弱|They are not willing to give up.|Yield no ground|0.5490865707397461|0.7345852851867676|0.0|0.5444461107254028|2
117|不敢越雷池一步|I don't dare to step over the thunder pool|Keep within (the) bounds|0.5176164507865906|0.5053122043609619|0.08823529411764706|0.49588221311569214|1
118|不管三七二十一|It doesn't matter.|Come what may|0.42051610350608826|0.46351295709609985|0.07142857142857142|0.589385449886322|4
119|不可偏废|Not to be wasted|Without neglecting either|0.5133811831474304|0.5532146692276001|0.0|0.6890775561332703|5
120|不亢不卑|It's not easy.|Neither overbearing nor servile|0.45000454783439636|0.33423861861228943|0.0|0.5861711502075195|2
121|不急之务|Urgent need|A nonurgent business|0.664713978767395|0.6689029932022095|0.30769230769230765|0.626711368560791|2
122|不见棺材不落泪|No coffins to be found|Refuse to be convinced until one is faced with grim reality|0.39839035272598267|0.6627771854400635|0.13793103448275862|0.6141409873962402|2
123|不进则退|It's not the end of the world.|Move forward, or you'll fall behind|0.43978479504585266|0.3551754653453827|0.0|0.5976293087005615|2
124|不经一事，不长一智|It's hard to believe that we're still in the early stages of the pandemic.|Wisdom comes from experience|0.3683048486709595|0.3534773886203766|0.0|0.3869324326515198|2
125|不绝如缕|It's not like that.|Very precarious|0.4957853853702545|0.3219454884529114|0.0|0.5354681015014648|2
126|不期而遇|Unexpected encounters|Meet accidentally (or by chance)|0.6835851073265076|0.7849757671356201|0.0|0.7506315112113953|4
127|不知凡几|I don't know how many.|Can't tell how many there are|0.8289892673492432|0.8069971799850464|0.37037037037037035|0.759506106376648|3
128|不知天高地厚|I don't know what's going on.|Have an exaggerated opinion of one's abilities|0.4750738739967346|0.5401241183280945|0.02469135802469136|0.4606601595878601|1
129|不知好歹|I don't know.|Not to know good from bad|0.4357842206954956|0.4590589702129364|0.15789473684210525|0.6346772909164429|1
130|不知进退|I don't know what to do.|Have no sense of propriety|0.598836362361908|0.7379400730133057|0.0|0.5543962121009827|2
131|不知人间有羞耻事|There is no shame in ignorance|Lose all sense of shame|0.737968385219574|0.6723804473876953|0.1111111111111111|0.77142333984375|2
132|不知所以|I don't know why.|Not know the reason why|0.8141490817070007|0.8488174676895142|0.3|0.7861288785934448|5
133|不知所云|I don't know|Unintelligible|0.4709847569465637|0.5564253330230713|0.0|0.6452039480209351|3
134|不耻下问|I'm not ashamed to ask.|Not above asking questions|0.48811763525009155|0.751934289932251|0.12244897959183673|0.6487852931022644|5
135|不识大体|Ignorance is bliss|Fail to see the larger issues|0.47211146354675293|0.4423452317714691|0.0|0.535753607749939|4
136|不识抬举|Ignorance is bliss|Not know how to appreciate (or treasure) favours|0.49860671162605286|0.5080751776695251|0.0|0.594432532787323|2
137|不识时务|Ignorance of time|Not familiar with the current situation|0.4908071756362915|0.6824280619621277|0.0|0.6899251341819763|3
138|不上不下|It's not easy.|In a fix|0.5485914349555969|0.43776586651802063|0.0|0.5761094689369202|4
139|不胜枚举|I can't even begin to describe it.|Cannot be enumerated one by one|0.5502187609672546|0.7745258808135986|0.0|0.4273677468299866|1
140|不入虎穴，焉得虎子|Tiger not in a tiger's den, but a tiger in a tiger's den|Nothing ventured, nothing gained|0.27534690499305725|0.37201711535453796|0.021052631578947368|0.49788379669189453|3
141|不在话下|It's not a question of words.|Needless to say|0.5283464789390564|0.46358874440193176|0.0|0.5629720091819763|1
142|不足为训|It's not enough|Not worth learning from|0.52800053358078|0.4492233693599701|0.05555555555555555|0.6851246356964111|3
143|不塞不流，不止不行|It's not enough to just sit back and wait for it to happen.|There is no flowing without damming, and no motion without rest|0.42250970005989075|0.3438783884048462|0.058823529411764705|0.4928175210952759|2
144|不二法门|I'm not sure what to say.|No other way|0.4655386209487915|0.3731951415538788|0.0|0.5029253363609314|1
145|不易之论|It's not easy.|Unalterable truth|0.52572101354599|0.559904158115387|0.0|0.5413684844970703|1
146|不一而足|It's not enough.|It is by no means an isolated case|0.6026548743247986|0.391014963388443|0.0|0.6269135475158691|3
147|不遗余力|It's a waste of time.|Do one's utmost|0.4428439736366272|0.4679926931858063|0.05555555555555555|0.6105836033821106|2
148|不由分说|I'm not sure what to say.|Without giving one the opportunity (or chance) to explain|0.509962260723114|0.7702338099479675|0.046511627906976744|0.528296172618866|1
149|不厌其烦|I'm not tired of it.|Take great pains|0.5070496797561646|0.7455433011054993|0.0|0.5784514546394348|3
150|不厌其详|I'm tired of hearing about it.|Not feel annoyed (or bored) to tell (or narrate) in full detail|0.5026323199272156|0.5568433403968811|0.04081632653061225|0.6746035814285278|2
151|不言而喻|It is self-evident.|Self-evident|0.9042335152626038|0.8415337800979614|0.6666666666666666|0.8099441528320312|5
152|不务空名|No names needed|Not seek empty fame|0.5142099261283875|0.5313577055931091|0.0|0.6714344024658203|1
153|不无小补|It's not a big deal.|Be of some help|0.48540064692497253|0.381509393453598|0.0|0.5398884415626526|2
154|不务正业|Business as usual|Not attend to one's proper business (or duties)|0.44586601853370667|0.7800441384315491|0.18461538461538463|0.6275243759155273|2
155|世态炎凉|The world is hot|The way of the world, now hot, now cold|0.6501982808113098|0.5304537415504456|0.32142857142857145|0.7769113779067993|2
156|世上无难事，只怕有心人|There's nothing wrong with being afraid of people|Where there is a will, there is a way|0.5025237202644348|0.4038928151130676|0.06451612903225806|0.5035889744758606|2
157|丢盔弃甲|Throw away your armor|Run away helter-skelter|0.4729006588459015|0.8280812501907349|0.1904761904761905|0.7918505668640137|3
158|丢卒保车|Lost the bus|Give up a pawn to save a chariot|0.4908774197101593|0.4098398983478546|0.0|0.6715608835220337|2
159|中庸之道|The Middle Way|Middle course|0.6992066502571106|0.789818525314331|0.3636363636363636|0.803947925567627|5
160|久旱逢甘雨|A drought and a rainstorm|Have a long-felt need satisfied|0.46642056107521057|0.6153867840766907|0.03508771929824561|0.5129024386405945|2
161|乘风破浪|Sailing the Waves|Brave the wind and the waves|0.6038687825202942|0.607389509677887|0.36363636363636365|0.9007455110549927|2
162|乘兴而来，败兴而归|It's been a year of ups and downs.|Set out cheerfully and return disappointed|0.4921873211860657|0.522715151309967|0.07407407407407408|0.5525951385498047|2
163|乘虚而入|I'm not sure what I'm going to do.|Act when somebody is off guard|0.38949570059776306|0.31345030665397644|0.0|0.5085406303405762|2
164|乘人之危|Passengers at risk|Take advantage of other's calamity|0.511463463306427|0.6238481998443604|0.0|0.586357057094574|2
165|九牛二虎之力|The Power of Nine Bulls and Two Tigers|A tremendous amount of labor|0.36564841866493225|0.7732888460159302|0.057971014492753624|0.49497348070144653|1
166|乞哀告怜|I'm so sorry for your loss.|Piteously beg for help|0.5544221997261047|0.6081323623657227|0.12000000000000001|0.6013838648796082|5
167|事倍功半|It's been a long time coming.|Do twice the work with half of results|0.4208095967769623|0.39842671155929565|0.0|0.3827083110809326|2
168|事半功倍|It's been a long time coming.|Get twice the result with half the effort|0.4558217525482178|0.36964675784111023|0.0|0.4247131645679474|2
169|事不关己，高高挂起|It's not about me, it's about you.|Let things drift if they do not affect one personally|0.46956586837768555|0.29651081562042236|0.08421052631578947|0.6331106424331665|1
170|事不宜迟|I don't want to be late.|We must attend to the matter immediately|0.5186528563499451|0.7284278869628906|0.058823529411764705|0.6446583867073059|1
171|事非经过不知难|It's hard to know what's going on.|You never know how hard a task is until you have done it yourself|0.47856709361076355|0.5122548937797546|0.14285714285714288|0.5724044442176819|3
172|事过境迁|Transit of refugees|The incident is over and the circumstances are different|0.35546329617500305|0.41288039088249207|0.0|0.5505688190460205|2
173|事后诸葛亮|Aftermath of the tragedy|Claim wisdom after the event|0.658309280872345|0.5318191051483154|0.1568627450980392|0.6438325643539429|4
174|事出有因|Why is this happening?|It is by no means accident al|0.6286192536354065|0.8488346934318542|0.07692307692307691|0.4548753499984741|2
175|五湖四海|Five Lakes and Four Seas|The five lakes and four seas|0.8107519745826721|0.7916246652603149|0.9056603773584906|0.8451778292655945|3
176|五十步笑百步|50 Steps and 100 Laughs|The pot calling the kettle black|0.3791442811489105|0.7211079597473145|0.0|0.6160359978675842|1
177|井底之蛙|The bottom of the well|A man of very limited experience|0.5029143691062927|0.6117925047874451|0.07272727272727272|0.5204955339431763|3
178|井水不犯河水|Well water doesn't pollute the river|I'll mind my own business, you mind yours|0.32388952374458313|0.7458070516586304|0.0|0.43092817068099976|2
179|亡羊补牢|Sheep and goats in prison|Mend the fold after a sheep is lost|0.45525074005126953|0.33925625681877136|0.09523809523809523|0.7560791969299316|2
180|亡羊得牛|Dead sheep and cows|The gain is greater than the loss|0.36853018403053284|0.6191830039024353|0.0|0.48613306879997253|2
181|亦步亦趋|It's also a trend.|Follow in one's steps|0.479770690202713|0.36156129837036133|0.05128205128205128|0.6187491416931152|4
182|人不知，鬼不觉|People don't know, ghosts don't know|Do in complete secrecy|0.4209483563899994|0.5635738372802734|0.0|0.5567891597747803|1
183|人不为己，天诛地灭|Humanity is being destroyed, not for its own sake|Everyone for himself and let the devil take the hindmost|0.45263418555259705|0.4882519245147705|0.05309734513274337|0.5997576117515564|4
184|人怕出名猪怕肥|Fear of Famous Pigs Fears of Fatness|Fame portends trouble for men just as fattening does for pigs|0.435319721698761|0.4458618462085724|0.05714285714285714|0.7218514084815979|2
185|人莫予毒|People should not be poisoned|"""no one dare harm me"""|0.49718353152275085|0.6964150667190552|0.0|0.6218274235725403|3
186|人命危浅|People's lives are at stake|One's days (or hours) are numbered|0.5543447136878967|0.7923994064331055|0.1935483870967742|0.5954756140708923|3
187|人浮于事|People are cheating|Superfluous staff|0.5026999115943909|0.4426765739917755|0.0|0.4999568462371826|2
188|人定胜天|The human race wins|It is man's will, not heaven's, that decides|0.49464312195777893|0.5057128071784973|0.030769230769230767|0.6025078892707825|2
189|人同此心，心同此理|People feel the same way, people feel the same way.|Everybody feels the same about this|0.5245125889778137|0.3795813024044037|0.2417582417582418|0.830217719078064|1
190|人欢马叫|People are cheering|A busy, prosperous country scene|0.41848528385162354|0.6560381054878235|0.0|0.5368127226829529|1
191|人尽其才|People do what they can|Bring everyone's ability (or talent) into full play|0.5199161171913147|0.5084977149963379|0.0|0.5758861303329468|2
192|人弃我取|I was abandoned|I will take whatever others don't want|0.44420140981674194|0.4562268555164337|0.0|0.6161679029464722|1
193|人琴俱亡|The death of the violin|Mourn (or grieve) over the dead at sight of his things left|0.39244210720062256|0.559474766254425|0.1839080459770115|0.6211917996406555|1
194|人心向背|People turn their backs|The will of the people|0.46472981572151184|0.5295611023902893|0.13636363636363635|0.5639697909355164|1
195|人心所向|People's hearts are turning|The direction of popular sentiment (or feeling)|0.41325485706329346|0.5129014253616333|0.0|0.5651311874389648|3
196|人而无信，不知其可|It's not that I don't trust people, it's that I don't know what to do.|If a man does not keep his word, what is he good for|0.4770250916481018|0.5879495143890381|0.1267605633802817|0.4830639660358429|2
197|人无廉耻，百事可为|There is no shame, nothing can be done|If a man is dead to shame, he can do all sorts of evils|0.5235220789909363|0.48768341541290283|0.21359223300970875|0.6498944163322449|2
198|人为刀俎，我为鱼肉|People for knives, me for fish meat|Be meat on somebody's chopping block - be at somebody's mercy|0.4232785999774933|0.5927109718322754|0.05882352941176471|0.699796199798584|2
199|人微言轻|People talk too much|The words of the lowly carry little (or no) weight|0.3606965243816376|0.4442385137081146|0.0|0.5001869201660156|2
200|人云亦云|Human Rights Watch has called for an immediate end to the violence.|Parrot|0.3689126670360565|0.4821538031101227|0.0|0.3090721368789673|2
201|仁者见仁，智者见智|I'm not going to say that I don't think it's a good idea.|Different people have different views|0.3569881021976471|0.3371035158634186|0.0|0.4515797197818756|2
202|今非昔比|It's not like it used to be.|Times have changed|0.49507179856300354|0.7172375917434692|0.0|0.7053942084312439|4
203|今是昨非|This is yesterday's Africa|Wake up to one's past folly after realizing what is right today|0.45406076312065125|0.7744571566581726|0.06185567010309278|0.6170414090156555|1
204|他山攻错|It's not a good idea.|Advice from others may help one overcome one's shortcomings|0.4574753940105438|0.3071649372577667|0.023255813953488372|0.5633872151374817|2
205|付之一炬|I'm going to pay for it.|Set something on fire|0.41474688053131104|0.3440907299518585|0.043478260869565216|0.47812801599502563|1
206|以貌取人|It's all about the people.|Judge by outward looks|0.48432740569114685|0.5361466407775879|0.0|0.5609562993049622|2
207|以德报怨|It's not a good idea.|Return good for evil|0.4785316586494446|0.3146718144416809|0.1951219512195122|0.5330632925033569|2
208|以退为进|It's time to move on.|Mane concessions in order to gain advantages|0.5456677675247192|0.6957919597625732|0.0588235294117647|0.5429271459579468|2
209|以理服人|It's not easy being a slave.|Convince people by sound argument|0.4115709364414215|0.4208212196826935|0.0|0.49233683943748474|2
210|以蠡测海|I'm not sure what to say.|Have a shallow understanding of a person or subject|0.42434391379356384|0.2587262690067291|0.0|0.555880606174469|1
211|以卵击石|A stone thrown from an egg|Grossly overestimate one's own strength|0.34057381749153137|0.5245786905288696|0.05970149253731344|0.46438056230545044|2
212|以观后效|After Effects|(lighten a punishment and) see how the offender behaves|0.38440564274787903|0.4638011157512665|0.0|0.4097771644592285|2
213|以攻为守|Attack is defence|Attack in order to defend|0.7518131732940674|0.623849630355835|0.4|0.8946554064750671|4
