|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
53|一身是胆|Be brash and bold.|Know no fear|0.42539796233177185|0.5813077688217163|0.0|0.5563094615936279|4
54|一日千里|"""Day and night, progress is made."""|By leaps and bounds|0.5813459157943726|0.4608776867389679|0.11538461538461539|0.6265029907226562|2
55|一日三秋|"""A Day, Three Autumns"""|Miss somebody very much|0.3719387948513031|0.7528897523880005|0.0|0.5778321623802185|2
56|一人难如千人意|It’s difficult to satisfy everyone’s wishes.|One man con hardly meet the wishes of everybody|0.6599263548851013|0.6445645093917847|0.1836734693877551|0.7218904495239258|4
57|一字千金|"""A single character is worth a thousand gold."""|One character is worth a thousand ounces of gold|0.8812710046768188|0.6324772834777832|0.7128712871287128|0.8625436425209045|3
58|一则以喜，一则以惧|Be glad of one thing and afraid of another.|Feel both joy and fear|0.6039456725120544|0.5597571134567261|0.08695652173913043|0.7568053007125854|4
59|一蹴而就|"""Achieving Success in One Step"""|Succeed overnight|0.6379662752151489|0.7580505609512329|0.044444444444444446|0.7824437022209167|4
60|一寸丹心|A Heart Filled with Devotion|A loyal heart|0.7203647494316101|0.6418812274932861|0.15384615384615383|0.8491750955581665|4
61|一寸光阴一寸金|Time is money.|Time is money|0.964894711971283|0.7404330372810364|0.9565217391304348|0.9207116365432739|3
62|一而再，再而三|"""One after another, again and again."""|Again and again|0.7834348678588867|0.7872964143753052|0.52|0.6886447668075562|4
63|一衣带水|"""As close as liver and lung"""|A narrow strip of water|0.356868714094162|0.3509189486503601|0.0|0.5747391581535339|1
64|一意孤行|To act stubbornly and single-mindedly.|Go (take, have of follow) one's own way|0.5350329279899597|0.6400324106216431|0.0|0.6089271903038025|4
65|一叶知秋|A Leaf Indicates Autumn|It is a straw in the wind|0.4978208839893341|0.6635532379150391|0.0|0.6185556054115295|5
66|一叶障目，不见泰山|"""A single leaf blocks one's view, yet one cannot see the mountain."""|Have one's view of the important overshadowed by the trivial|0.5292684435844421|0.6555578112602234|0.21428571428571427|0.6078412532806396|3
67|一言既出，驷马难追|Once a word is spoken, it can't be taken back.|What is said cannot be unsaid|0.6654354333877563|0.7662829160690308|0.17283950617283952|0.7067773342132568|4
68|一言以蔽之|In a nutshell|Make a long story short|0.5673160552978516|0.8442986011505127|0.0588235294117647|0.6904287338256836|4
69|一无可取|None of it is good.|Good-for-nothing|0.6580604314804077|0.5247355699539185|0.06060606060606061|0.6732854247093201|3
70|一物降一物|"""One thing can defeat another."""|Everything has its vanquisher|0.5206464529037476|0.4639129340648651|0.10169491525423728|0.6453211307525635|5
71|一误再误|To Make Mistakes Again and Again|Make one error after another|0.6824261546134949|0.6217777132987976|0.06557377049180328|0.6425654888153076|5
72|一五一十|To tell the whole truth and nothing but the truth.|Narrate systematically and in full detail|0.5066357254981995|0.39538753032684326|0.061855670103092786|0.5462362766265869|4
73|一问三不知|"""One doesn't know three things."""|Be entirely ignorant|0.4527049660682678|0.4124283492565155|0.0|0.5866552591323853|3
74|一望而知|At First Glance|Very obvious|0.5219329595565796|0.7925790548324585|0.0|0.5745387077331543|5
75|一望无际|Infinite in Sight|Boundless|0.539736270904541|0.6881113648414612|0.0|0.7623413801193237|5
76|一语道破|To the point|Get to the heart of the matter in a few words|0.6459230780601501|0.5987442135810852|0.1639344262295082|0.7383686304092407|4
77|七窍生烟|Seven orifices smoke|Foam with rage|0.44609329104423523|0.4730583131313324|0.0|0.5892627835273743|1
78|七长八短|Seven Long, Eight Short|Of uneven size|0.4377632141113281|0.5756348371505737|0.12121212121212123|0.5733537673950195|1
79|七手八脚|Helping here and there.|Too many cooks|0.39843636751174927|0.3631482720375061|0.0|0.505384087562561|4
80|七上八下|Seven up, eight down|Be agitated|0.38103681802749634|0.567741334438324|0.0|0.5578803420066833|2
81|三番五次|Three times, five times|Again and again|0.5516326427459717|0.6650581359863281|0.0|0.8047561645507812|3
82|三头六臂|Having many arms and legs.|With three heads and six arms - superhuman|0.6219860911369324|0.5461041927337646|0.23529411764705882|0.7453189492225647|3
83|三天打鱼，两天晒网|"""Three days of fishing, two days of drying the net."""|Lack of perseverance|0.42050933837890625|0.7744524478912354|0.05405405405405406|0.3647867739200592|3
84|三令五申|"""Three times I have issued orders, five times I have made clarifications."""|Repeated orders and instructions|0.6046817898750305|0.6283863186836243|0.16216216216216217|0.6478342413902283|5
85|三个臭皮匠，胜过一个诸葛亮|Three clumsy apprentices are better than one Zhuge Liang.|Two heads are better than one|0.48891380429267883|0.7646645307540894|0.4615384615384615|0.5444684028625488|4
86|三顾茅庐|Paying a third visit to the scholar's cottage|Repeated a whole-hearted invitation|0.5069781541824341|0.44195130467414856|0.023809523809523805|0.6184178590774536|2
87|三句话不离本行|Three sentences are not far from the subject.|Talk shop a the time|0.5113846659660339|0.5830785036087036|0.08823529411764706|0.43376511335372925|3
88|三长两短|"""Three long and two short"""|Something unfortunate, especially death|0.35056039690971375|0.6043960452079773|0.0|0.5042303204536438|3
89|三十六计，走为上策|Thirty-Six Strategies, Running Away is the Best Strategy|The best thing to do now is to quit|0.47211357951164246|0.6729346513748169|0.22448979591836735|0.6030001044273376|3
90|三生有幸|To Have the Good Fortune to|Consider oneself most fortunate (to make somebody's acquaintance)|0.4011017382144928|0.4174747169017792|0.10416666666666667|0.6466607451438904|5
91|三人行必有我师|Three people walking together must have one teacher.|If three of us are walking together, there will certainly be a teacher for me|0.6548094153404236|0.5464746952056885|0.3829787234042554|0.8640202283859253|3
92|三寸不烂之舌|The silver tongue that cannot be eaten away|(have) a silver tongue|0.5906527042388916|0.6944160461425781|0.36363636363636365|0.8714884519577026|3
93|三五成群|In groups of three or five.|In threes and fours|0.6376937031745911|0.7662913799285889|0.13043478260869565|0.6112314462661743|2
94|上不着天，下不着地|"""Not reaching the sky, not touching the ground"""|Be suspended in mid-air|0.48812586069107056|0.611960232257843|0.0|0.7230708003044128|3
95|上天无路，入地无门|There is no way to heaven and no way to the underworld.|Helpless, nowhere to turn|0.5051053166389465|0.7644093036651611|0.1411764705882353|0.5420191287994385|3
96|上梁不正下梁歪|When the leader is not upright, the subordinates will be biased.|People follow the example of those in high positions|0.49488958716392517|0.5291478037834167|0.047999999999999994|0.6895614266395569|4
97|上蹿下跳|To jump up and down.|Run clandestine errands up and down the line|0.525934636592865|0.64652419090271|0.3582089552238805|0.5525200366973877|2
98|上无片瓦，下无插针之地|There is no shelter above, and no place to stick a pin below.|As poor as a church mouse|0.37528151273727417|0.7197021842002869|0.02127659574468085|0.5046658515930176|2
99|下笔千言，离题万里|"""When you start writing, you might have a thousand words, but you might go off the topic by ten thousand miles."""|Write quickly but stray from the theme|0.5727933049201965|0.5945600867271423|0.08433734939759036|0.6320477724075317|3
100|下不为例|"""Not to be repeated"""|Not to be repeated|0.8912034034729004|0.4209466874599457|0.9444444444444444|0.925141453742981|4
101|下马看花|"""Looking at flowers while off the horse"""|On-the-spot investigation|0.46758076548576355|0.6731935143470764|0.09090909090909091|0.46707531809806824|3
102|下车伊始|As soon as he got off the bus|The moment one takes up one's official post|0.4850853681564331|0.7152374982833862|0.05063291139240506|0.5377780795097351|1
103|不明不白|Not clear or understandable.|Inexplicable|0.7058439254760742|0.7573898434638977|0.0|0.7209553718566895|4
104|不分彼此|Not Distinguishing Between Friends and Foes|Share everything|0.4050549864768982|0.6005825996398926|0.0|0.5374211072921753|2
105|不打不成相识|"""Not hitting each other makes us acquainted."""|No discord, no concord|0.4624312222003937|0.44230684638023376|0.0|0.5285696983337402|3
106|不违农时|Not violating the agricultural time.|Do farm work in the right time|0.5705270171165466|0.69797682762146|0.14705882352941177|0.755772054195404|3
107|不打自招|To shoot oneself in the foot|A self-confession|0.4019189178943634|0.3810119032859802|0.09090909090909091|0.6567721962928772|2
108|不到黄河心不死|"""Not until the Yellow River is in one's heart."""|Not give up till coming to a dead end|0.3713175654411316|0.41083207726478577|0.021505376344086023|0.5533813834190369|2
109|不得要领|Not grasping the essence or the key points.|Unable to make heads or tails of something|0.5259826183319092|0.6259915828704834|0.06593406593406594|0.675243616104126|5
110|不能自拔|Can't Get Enough|Be inescapably caught in|0.5020758509635925|0.7120146155357361|0.0|0.6326783895492554|1
111|不念旧恶|Forgetting Past Grievances|Forget old grudges (or grievances)|0.6864234209060669|0.7476660013198853|0.3508771929824562|0.8129931092262268|4
112|不郎不秀|"""Not a bit of show-off or boasting"""|Worthless|0.48236021399497986|0.6851605176925659|0.0|0.6055492162704468|4
113|不吝指教|Not hesitating to give advice.|Not spare your comments|0.6081860065460205|0.7441997528076172|0.03846153846153846|0.5749781131744385|5
114|不落窠臼|Breaking Free from Convention|Leave the beaten track|0.45184722542762756|0.45164966583251953|0.0|0.6099078059196472|3
115|不甘后人|Not Wanting to Be Behind Others|Hate to be outdone|0.5718396306037903|0.5550411939620972|0.24489795918367344|0.8162668347358704|4
116|不甘示弱|Not Wanting to Show Weakness|Yield no ground|0.5889184474945068|0.7950665950775146|0.0|0.6272939443588257|4
117|不敢越雷池一步|"""Not daring to go one step further than the pool."""|Keep within (the) bounds|0.5463504791259766|0.49230054020881653|0.10526315789473682|0.5086534023284912|3
118|不管三七二十一|No matter what.|Come what may|0.6005071401596069|0.6406388282775879|0.24999999999999994|0.6814466118812561|5
119|不可偏废|Don't neglect one side.|Without neglecting either|0.7431190013885498|0.5778751969337463|0.2608695652173913|0.7980851531028748|4
120|不亢不卑|Not too arrogant and not too humble.|Neither overbearing nor servile|0.6141417026519775|0.7392598986625671|0.0|0.7813034057617188|4
121|不急之务|"""Not urgent affairs"""|A nonurgent business|0.7220961451530457|0.7271186709403992|0.2222222222222222|0.8022276163101196|4
122|不见棺材不落泪|"""Don't shed tears until you see the coffin."""|Refuse to be convinced until one is faced with grim reality|0.49461570382118225|0.8113937973976135|0.10619469026548672|0.5917028188705444|4
123|不进则退|If you don't move forward, you will go backward.|Move forward, or you'll fall behind|0.7478670477867126|0.7897216081619263|0.3181818181818182|0.7704153060913086|5
124|不经一事，不长一智|Without experiencing one's own lesson, one cannot gain wisdom.|Wisdom comes from experience|0.5738459229469299|0.6578017473220825|0.21505376344086025|0.7198876142501831|4
125|不绝如缕|Not a single thread can be found.|Very precarious|0.4167766869068146|0.39974725246429443|0.0|0.3850192725658417|2
126|不期而遇|Unexpectedly Encounter|Meet accidentally (or by chance)|0.613064706325531|0.6767945289611816|0.0|0.8234167098999023|5
127|不知凡几|Countless, Numerous|Can't tell how many there are|0.42467033863067627|0.46515199542045593|0.0|0.7675220966339111|4
128|不知天高地厚|Not knowing one's place.|Have an exaggerated opinion of one's abilities|0.4636404812335968|0.4145194888114929|0.1643835616438356|0.5341470241546631|2
129|不知好歹|Taking Advantage of Someone's Kindness|Not to know good from bad|0.4421227276325226|0.5257430076599121|0.0|0.6630873680114746|3
130|不知进退|Not knowing how to advance or retreat.|Have no sense of propriety|0.5571271777153015|0.7692356109619141|0.0|0.6216810941696167|3
131|不知人间有羞耻事|Not knowing that there is a sense of shame in the world.|Lose all sense of shame|0.6403865218162537|0.685709536075592|0.3255813953488372|0.7321866750717163|5
132|不知所以|Not knowing why.|Not know the reason why|0.8999938368797302|0.8349539637565613|0.3243243243243243|0.8784269690513611|5
133|不知所云|Not knowing what to say.|Unintelligible|0.48941370844841003|0.7350451946258545|0.0|0.6834386587142944|4
134|不耻下问|"""Not ashamed to ask questions from the lower"""|Not above asking questions|0.5634170770645142|0.4708949029445648|0.273972602739726|0.7424231767654419|2
135|不识大体|Not Understanding the Big Picture|Fail to see the larger issues|0.7358005046844482|0.7816318273544312|0.09523809523809525|0.7347028255462646|5
136|不识抬举|Taking Insult for Praise|Not know how to appreciate (or treasure) favours|0.47072216868400574|0.4019768238067627|0.0|0.6662871837615967|4
137|不识时务|Not Knowing the Times|Not familiar with the current situation|0.5553572773933411|0.6662642955780029|0.13333333333333333|0.6890144348144531|5
138|不上不下|Not high, not low.|In a fix|0.4780323803424835|0.41328194737434387|0.0|0.5649331212043762|1
139|不胜枚举|Impossible to list exhaustively|Cannot be enumerated one by one|0.6557216048240662|0.8009975552558899|0.0|0.7280833125114441|4
140|不入虎穴，焉得虎子|Not entering the tiger's lair, how can you get the tiger's cub?|Nothing ventured, nothing gained|0.3537173271179199|0.6525024175643921|0.019801980198019802|0.4504481852054596|3
141|不在话下|Not worth mentioning.|Needless to say|0.628765344619751|0.601572573184967|0.0|0.7093499898910522|5
142|不足为训|Not worth teaching.|Not worth learning from|0.8381560444831848|0.6903239488601685|0.41025641025641024|0.8391696810722351|3
143|不塞不流，不止不行|"""If it is not blocked, it will not flow; if it is not stopped, it will not work."""|There is no flowing without damming, and no motion without rest|0.5742612481117249|0.5232605338096619|0.07547169811320754|0.7240419983863831|3
144|不二法门|There is no other way but this.|No other way|0.8239752054214478|0.5547775030136108|0.4651162790697675|0.8528939485549927|5
145|不易之论|It is not easy to say.|Unalterable truth|0.48537102341651917|0.643325924873352|0.0|0.49869304895401|1
146|不一而足|"""One is enough, more is not better."""|It is by no means an isolated case|0.55258709192276|0.40653368830680847|0.05405405405405406|0.45923423767089844|2
147|不遗余力|"""Not leaving any effort behind"""|Do one's utmost|0.5446084141731262|0.571386992931366|0.0|0.802754282951355|4
148|不由分说|"""Not having the opportunity to explain"""|Without giving one the opportunity (or chance) to explain|0.7056295871734619|0.589022159576416|0.5454545454545455|0.8676478862762451|1
149|不厌其烦|Not to mention the trouble.|Take great pains|0.46608754992485046|0.44719916582107544|0.0|0.6676738858222961|5
150|不厌其详|Not to tire of the details.|Not feel annoyed (or bored) to tell (or narrate) in full detail|0.5318418741226196|0.7063471078872681|0.1702127659574468|0.6954407095909119|5
151|不言而喻|Undoubtedly|Self-evident|0.5611507892608643|0.6936869025230408|0.0|0.7055577635765076|2
152|不务空名|Not Seeking Empty Reputation|Not seek empty fame|0.6728782653808594|0.684642493724823|0.4444444444444445|0.8966473340988159|2
153|不无小补|"""Not without benefit"""|Be of some help|0.5848647952079773|0.514353334903717|0.0|0.6560332179069519|4
154|不务正业|Not Engaging in One's Proper Profession|Not attend to one's proper business (or duties)|0.7138521075248718|0.6833592653274536|0.3296703296703297|0.810363233089447|4
155|世态炎凉|The World is Cold and Stern|The way of the world, now hot, now cold|0.5882890224456787|0.4421769082546234|0.2898550724637681|0.87607741355896|2
156|世上无难事，只怕有心人|There's no impossible task in the world, but there are people who dare to do it.|Where there is a will, there is a way|0.6675871014595032|0.7189477682113647|0.15267175572519084|0.6081008315086365|4
157|丢盔弃甲|"""To abandon armor and horses"""|Run away helter-skelter|0.4910905361175537|0.5492502450942993|0.0|0.6797789931297302|3
158|丢卒保车|"""Protecting the carriage while sacrificing the soldiers"""|Give up a pawn to save a chariot|0.5607818365097046|0.459510862827301|0.0|0.7380675077438354|3
159|中庸之道|The principle of moderation|Middle course|0.5236756801605225|0.8160015940666199|0.0|0.6767675876617432|5
160|久旱逢甘雨|A Downpour After a Long Drought|Have a long-felt need satisfied|0.464995414018631|0.7564160823822021|0.21875|0.571983277797699|4
161|乘风破浪|"""乘风破浪"" translates to ""riding the wind and waves"" or ""navigating through storms"" in English. This idiom conveys the idea of overcoming difficulties and challenges, much like sailing through rough seas."|Brave the wind and the waves|0.5976312756538391|0.4763939678668976|0.1652892561983471|0.4342104196548462|4
162|乘兴而来，败兴而归|Come with high spirits and return with low spirits.|Set out cheerfully and return disappointed|0.6017075181007385|0.6699894666671753|0.22448979591836737|0.7805116772651672|4
163|乘虚而入|Seize the Opportunity to Make a Move|Act when somebody is off guard|0.4532807171344757|0.5550337433815002|0.0|0.6295626163482666|4
164|乘人之危|Taking Advantage of Others' Difficulties|Take advantage of other's calamity|0.7675498127937317|0.7321085929870605|0.48648648648648646|0.8246064186096191|5
165|九牛二虎之力|"""The strength of nine oxen and two tigers."""|A tremendous amount of labor|0.3704978823661804|0.7455826997756958|0.05405405405405405|0.5092296004295349|3
166|乞哀告怜|Begging for Sympathy|Piteously beg for help|0.6779853701591492|0.6242222785949707|0.20512820512820512|0.7230563163757324|4
167|事倍功半|"""Waste Effort for Half Result"""|Do twice the work with half of results|0.5885396599769592|0.4085099995136261|0.2535211267605634|0.744120180606842|4
168|事半功倍|Doubling the work, halving the time.|Get twice the result with half the effort|0.6434497237205505|0.40828463435173035|0.17500000000000002|0.752166211605072|4
169|事不关己，高高挂起|"""If it's none of my business, I won't take any notice of it."""|Let things drift if they do not affect one personally|0.620007336139679|0.3941573202610016|0.046875|0.5860816240310669|3
170|事不宜迟|Don't delay.|We must attend to the matter immediately|0.5051316618919373|0.7418211102485657|0.0|0.7269410490989685|5
171|事非经过不知难|The difficulty of a task is not fully understood until it is completed.|You never know how hard a task is until you have done it yourself|0.7349850535392761|0.7138456106185913|0.23529411764705882|0.7676626443862915|4
172|事过境迁|"""Things have changed."""|The incident is over and the circumstances are different|0.6276643872261047|0.76101154088974|0.0|0.6767568588256836|4
173|事后诸葛亮|After the Fact, a Soothsayer|Claim wisdom after the event|0.5262451767921448|0.4571858048439026|0.2909090909090909|0.653162956237793|2
174|事出有因|There’s a reason for everything.|It is by no means accident al|0.6069591045379639|0.8222861289978027|0.0|0.463100790977478|4
175|五湖四海|Five Lakes, Four Seas|The five lakes and four seas|0.7216172814369202|0.7936350703239441|0.7083333333333333|0.844106137752533|2
176|五十步笑百步|"""Fifty Steps Laugh at a Hundred Steps"""|The pot calling the kettle black|0.37894976139068604|0.5638645887374878|0.0|0.6144124865531921|1
177|井底之蛙|A Frog in a Well|A man of very limited experience|0.39552590250968933|0.825640082359314|0.0|0.4740689694881439|3
178|井水不犯河水|"""Water from the well doesn't interfere with river water."""|I'll mind my own business, you mind yours|0.4165697991847992|0.794455349445343|0.0|0.44597917795181274|2
179|亡羊补牢|"""Fix the hole in the fence after the sheep has escaped."""|Mend the fold after a sheep is lost|0.6472769975662231|0.3727394640445709|0.28|0.7497826814651489|4
180|亡羊得牛|Losing a Sheep and Gaining a Cow|The gain is greater than the loss|0.44517722725868225|0.7592254877090454|0.05797101449275362|0.5862607359886169|1
181|亦步亦趋|"""Following step by step"" or ""Moving in lockstep"""|Follow in one's steps|0.5867432951927185|0.5561205744743347|0.1714285714285714|0.8249405026435852|4
182|人不知，鬼不觉|"""No one knows, no one suspects."""|Do in complete secrecy|0.5215844511985779|0.6197401881217957|0.0|0.552679181098938|2
183|人不为己，天诛地灭|"""If people do not take care of themselves, heaven will punish them and earth will destroy them."""|Everyone for himself and let the devil take the hindmost|0.5643995404243469|0.6892917156219482|0.10714285714285712|0.5111618638038635|2
184|人怕出名猪怕肥|People fear fame, pigs fear fat.|Fame portends trouble for men just as fattening does for pigs|0.5887332558631897|0.7814222574234009|0.14141414141414144|0.756829023361206|3
185|人莫予毒|No One Should Be Poisoned|"""no one dare harm me"""|0.5189274549484253|0.6177794933319092|0.21739130434782608|0.6865953803062439|3
186|人命危浅|"""Life hangs by a thread"""|One's days (or hours) are numbered|0.48221898078918457|0.5200999975204468|0.0|0.6436809301376343|5
187|人浮于事|Overqualified for the Job|Superfluous staff|0.6186498403549194|0.35566046833992004|0.0|0.6648432612419128|1
188|人定胜天|"""Man can conquer nature."""|It is man's will, not heaven's, that decides|0.4917905032634735|0.4901787042617798|0.056338028169014086|0.634048581123352|3
189|人同此心，心同此理|People have the same heart, and hearts have the same reason.|Everybody feels the same about this|0.4963569939136505|0.5750731825828552|0.17821782178217824|0.6477126479148865|1
190|人欢马叫|People cheer and horses neigh.|A busy, prosperous country scene|0.38308706879615784|0.5637532472610474|0.0|0.5129483938217163|1
191|人尽其才|Utilizing One's Talents|Bring everyone's ability (or talent) into full play|0.5950919389724731|0.7094756364822388|0.24|0.6173542141914368|4
192|人弃我取|"""When others reject it, I pick it up."""|I will take whatever others don't want|0.5422319173812866|0.5629438757896423|0.14814814814814814|0.6798657774925232|4
193|人琴俱亡|People and the instrument are both lost.|Mourn (or grieve) over the dead at sight of his things left|0.4359908401966095|0.5710712671279907|0.05660377358490566|0.5702501535415649|4
194|人心向背|The hearts and minds of people|The will of the people|0.463127076625824|0.6494851112365723|0.2641509433962264|0.7412703633308411|3
195|人心所向|The will of the people|The direction of popular sentiment (or feeling)|0.5212140083312988|0.7194215059280396|0.08571428571428572|0.639229953289032|4
196|人而无信，不知其可|Without integrity, one is not worth knowing.|If a man does not keep his word, what is he good for|0.49801376461982727|0.4034058451652527|0.1346153846153846|0.5970455408096313|4
197|人无廉耻，百事可为|Without shame, nothing is impossible.|If a man is dead to shame, he can do all sorts of evils|0.5769862532615662|0.49860185384750366|0.14141414141414138|0.5495712161064148|4
