|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
48|一触即溃|Collapse at the first encounter|Collapse at the first encounter|0.9753013849258423|0.6166108846664429|1.0|0.9999998807907104|5
49|一视同仁|Treat all alike without discrimination|Treat all alike without discrimination|0.972635805606842|0.7906165719032288|1.0|1.0|5
50|一失足成千古恨|A single slip may cause lasting sorrow|A single slip may cause lasting sorrow|0.9554802775382996|0.7758792638778687|1.0|0.9999998807907104|5
51|一手包办|Take everything on oneself|Take everything on oneself|0.9777011871337891|0.6900849938392639|1.0|0.9999997019767761|5
52|一手遮天|Hoodwink the public|Hoodwink the public|0.9593920111656189|0.3670816719532013|1.0|1.0|5
53|一身是胆|Know no fear|Know no fear|0.9831903576850891|0.5473553538322449|1.0|1.0|5
54|一日千里|By leaps and bounds|By leaps and bounds|0.9624505639076233|0.5583863854408264|1.0|0.9999997615814209|5
55|一日三秋|一日千里###|Miss somebody very much|0.4207347333431244|0.3567992150783539|0.0|0.40133804082870483|1
56|一人难如千人意|One man con hardly meet the wishes of everybody|One man con hardly meet the wishes of everybody|0.9359176754951477|0.4767068326473236|1.0|0.9999998807907104|5
57|一字千金|One character is worth a thousand ounces of gold|One character is worth a thousand ounces of gold|0.9578026533126831|0.6587685346603394|1.0|1.0000003576278687|5
58|一则以喜，一则以惧|Feel both joy and fear|Feel both joy and fear|0.9796068072319031|0.5711461901664734|1.0|1.000000238418579|5
59|一蹴而就|Succeed overnight###|Succeed overnight|0.9629648327827454|0.6674325466156006|0.9333333333333333|0.9617634415626526|5
60|一寸丹心|A loyal heart|A loyal heart|0.9865056276321411|0.6916071772575378|1.0|1.0000004768371582|5
61|一寸光阴一寸金|Time is money|Time is money|0.9879972338676453|0.7748581767082214|1.0|1.0|5
62|一而再，再而三|Again and again|Again and again|0.9822179079055786|0.8095423579216003|1.0|1.000000238418579|5
63|一衣带水|A narrow strip of water|A narrow strip of water|0.9691569209098816|0.44509726762771606|1.0|0.9999997615814209|5
64|一意孤行|Go one's own way|Go (take, have of follow) one's own way|0.753528892993927|0.6088520288467407|0.4999999999999999|0.8070763945579529|4
65|一叶知秋|A straw in the wind|It is a straw in the wind|0.8860023617744446|0.36252710223197937|0.8260869565217391|0.9281330108642578|4
66|一叶障目，不见泰山|Be out of touch with the important|Have one's view of the important overshadowed by the trivial|0.5454570055007935|0.2900395393371582|0.29411764705882354|0.6924559473991394|3
67|一言既出，驷马难追|What is said cannot be unsaid|What is said cannot be unsaid|0.9660214185714722|0.41607484221458435|1.0|0.9999998807907104|5
68|一言以蔽之|Make a long story short|Make a long story short|0.971165120601654|0.7128952741622925|1.0|1.0000003576278687|5
69|一无可取|Not worth bothering about|Good-for-nothing|0.5713090896606445|0.7444316148757935|0.0|0.7460974454879761|4
70|一物降一物|Everything has its vanquisher|Everything has its vanquisher|0.9679436087608337|0.4136233627796173|1.0|1.0000001192092896|5
71|一误再误|Make one error after another|Make one error after another|0.9848328828811646|0.6547266244888306|1.0|0.9999998807907104|5
72|一五一十|Narrate systematically and in full detail|Narrate systematically and in full detail|0.964253306388855|0.5741486549377441|1.0|1.0|5
73|一问三不知|Be entirely ignorant|Be entirely ignorant|0.9837973117828369|0.5314024686813354|1.0|0.9999999403953552|5
74|一望而知|一目了然|Very obvious|0.759504497051239|0.6963973641395569|0.0|0.6370683908462524|1
75|一望无际|Boundless|Boundless|0.9853464961051941|0.7706617712974548|1.0|1.0000005960464478|5
76|一语道破|Get to the heart of the matter in a few words|Get to the heart of the matter in a few words|0.9621281027793884|0.7134020328521729|1.0|1.0000003576278687|5
77|七窍生烟|Foam with rage|Foam with rage|0.9675579071044922|0.39364251494407654|1.0|1.0|5
78|七长八短|Of uneven size|Of uneven size|0.980086624622345|0.32793208956718445|1.0|0.9999999403953552|5
79|七手八脚|Too many cooks|Too many cooks|0.971751868724823|0.34403273463249207|1.0|0.9999997019767761|5
80|七上八下|Palpitate with rage|Be agitated|0.48882922530174255|0.3576037585735321|0.07999999999999999|0.7726446390151978|2
81|三番五次|Again and again|Again and again|0.9816567301750183|0.7479907274246216|1.0|1.000000238418579|5
82|三头六臂|With three heads and six arms - superhuman ###|With three heads and six arms - superhuman|0.8930301666259766|0.48709264397621155|0.9767441860465117|0.9726971387863159|5
83|三天打鱼，两天晒网|三天打鱼，两天晒网|Lack of perseverance|0.3321898281574249|0.7430648803710938|0.0|0.29250094294548035|1
84|三令五申|Repeated orders and instructions|Repeated orders and instructions|0.9678373336791992|0.5875464081764221|1.0|1.0|5
85|三个臭皮匠，胜过一个诸葛亮|Two heads are better than one|Two heads are better than one|0.9693022966384888|0.46151283383369446|1.0|1.0000003576278687|1
86|三顾茅庐|Repeated a whole-hearted invitation|Repeated a whole-hearted invitation|0.9621372818946838|0.36591389775276184|1.0|0.9999997615814209|5
87|三句话不离本行|Talk shop a the time ###|Talk shop a the time|0.8838590979576111|0.297082781791687|0.9523809523809523|0.9779602289199829|5
88|三长两短|(or) a long delay means a short life|Something unfortunate, especially death|0.4025404155254364|0.34596237540245056|0.0|0.6414902806282043|5
89|三十六计，走为上策|The best thing to do now is to quit.|The best thing to do now is to quit|0.9413096308708191|0.3894689381122589|0.9873417721518987|0.9646238684654236|2
90|三生有幸|Consider oneself most fortunate|Consider oneself most fortunate (to make somebody's acquaintance)|0.6914762258529663|0.5075324177742004|0.6122448979591837|0.8893184065818787|5
91|三人行必有我师|If three of us are walking together, there will certainly be a teacher for me.|If three of us are walking together, there will certainly be a teacher for me|0.8966875076293945|0.5674293041229248|0.9942196531791908|0.9779449701309204|5
92|三寸不烂之舌|(of a person) be ableYou are a helpful assistant.|(have) a silver tongue|0.4446985423564911|0.2902635931968689|0.05555555555555555|0.5040262937545776|1
93|三五成群|In threes and fours|In threes and fours|0.9557759165763855|0.349414199590683|1.0|1.000000238418579|5
94|上不着天，下不着地|Be suspended in mid-air|Be suspended in mid-air|0.9589458107948303|0.34692907333374023|1.0|1.0|5
95|上天无路，入地无门|Helpless, nowhere to turn|Helpless, nowhere to turn|0.9746511578559875|0.5820790529251099|1.0|1.0000003576278687|5
96|上梁不正下梁歪|People follow the example of those in high positions ###|People follow the example of those in high positions|0.8806061148643494|0.2868143320083618|0.9824561403508771|0.9507034420967102|5
97|上蹿下跳|Run clandestine errands up and down the line|Run clandestine errands up and down the line|0.9616854786872864|0.3713248372077942|1.0|1.000000238418579|5
98|上无片瓦，下无插针之地|As poor as a church mouse###|As poor as a church mouse|0.9065778255462646|0.2315090298652649|0.962962962962963|0.9503820538520813|5
99|下笔千言，离题万里|Write quickly but stray from the theme|Write quickly but stray from the theme|0.9604018330574036|0.44055458903312683|1.0|0.9999995231628418|5
100|下不为例|Not to be repeated|Not to be repeated|0.9779853224754333|0.4776993691921234|1.0|0.9999997019767761|5
101|下马看花|On-the-spot investigation|On-the-spot investigation|0.9785763025283813|0.38779208064079285|1.0|0.9999996423721313|5
102|下车伊始|The moment one takes up one's official post|The moment one takes up one's official post|0.9599524140357971|0.36397626996040344|1.0|0.9999996423721313|4
103|不明不白|Inexplicable|Inexplicable|0.9880074858665466|0.7372568845748901|1.0|1.000000238418579|5
104|不分彼此|Share everything|Share everything|0.9825015664100647|0.3727779984474182|1.0|1.0000001192092896|5
105|不打不成相识|No concord without concordance|No discord, no concord|0.7117328643798828|0.4152926504611969|0.3673469387755102|0.8473886847496033|2
106|不违农时|Do farm work in the right time|Do farm work in the right time|0.9697899222373962|0.5773353576660156|1.0|1.0|5
107|不打自招|A self-confession|A self-confession|0.9769772291183472|0.35369494557380676|1.0|1.0000001192092896|5
108|不到黄河心不死|Not give up till coming to a dead end|Not give up till coming to a dead end|0.9564529061317444|0.44217851758003235|1.0|0.9999997615814209|5
109|不得要领|Not make heads or tails of something|Unable to make heads or tails of something|0.7678508162498474|0.3492182493209839|0.8433734939759038|0.8796483278274536|3
110|不能自拔|Unable to save oneself|Be inescapably caught in|0.5064547061920166|0.573188841342926|0.0|0.5388334393501282|3
111|不念旧恶|Forget old grudges (or grievances) ###|Forget old grudges (or grievances)|0.9313121438026428|0.7076517939567566|0.9850746268656716|0.9470258951187134|5
112|不郎不秀|Not good-looking|Worthless|0.54350346326828|0.43392711877822876|0.0|0.6780992150306702|3
113|不吝指教|Not spare your comments|Not spare your comments|0.9808800220489502|0.5496163368225098|1.0|1.000000238418579|5
114|不落窠臼|Leave the beaten track|Leave the beaten track|0.9764842391014099|0.6537517309188843|1.0|0.9999998211860657|5
115|不甘后人|Hate to be outdone|Hate to be outdone|0.9790442585945129|0.5587290525436401|1.0|0.9999998807907104|5
116|不甘示弱|No不甘示弱|Yield no ground|0.6059878468513489|0.47620058059692383|0.0|0.523395299911499|1
117|不敢越雷池一步|No越雷池一步|Keep within (the) bounds|0.5137038230895996|0.4317903518676758|0.0|0.430119127035141|1
118|不管三七二十一|Come what may|Come what may|0.9754216074943542|0.47069451212882996|1.0|0.9999998807907104|5
119|不可偏废|No partiality or discrimination|Without neglecting either|0.582037091255188|0.660781979560852|0.0|0.6433841586112976|2
120|不亢不卑|Neither overbearing nor servile|Neither overbearing nor servile|0.9797460436820984|0.7183969020843506|1.0|1.000000238418579|5
121|不急之务|A nonurgent business|A nonurgent business|0.9876444339752197|0.8085213899612427|1.0|1.0000001192092896|5
122|不见棺材不落泪|Refuse to be convinced until one is faced with grim reality|Refuse to be convinced until one is faced with grim reality|0.9391633868217468|0.33727744221687317|1.0|1.0000001192092896|5
123|不进则退|Move forward, or you'll fall behind|Move forward, or you'll fall behind|0.9682651162147522|0.7563762068748474|1.0|1.0|5
124|不经一事，不长一智|Wisdom comes from experience|Wisdom comes from experience|0.9763859510421753|0.7018285989761353|1.0|0.9999999403953552|5
125|不绝如缕|Very precarious|Very precarious|0.9820258021354675|0.31991755962371826|1.0|0.9999997019767761|5
126|不期而遇|Meet accidentally (or by chance)###|Meet accidentally (or by chance)|0.934192955493927|0.5951052308082581|0.9841269841269841|0.9824536442756653|5
127|不知凡几|Can't tell how many there are|Can't tell how many there are|0.9714233875274658|0.7516977787017822|1.0|1.0|5
128|不知天高地厚|Have an exaggerated opinion of one's abilities|Have an exaggerated opinion of one's abilities|0.9497069120407104|0.5658894777297974|1.0|0.9999999403953552|3
129|不知好歹|Not to know good from bad ###|Not to know good from bad|0.8847171068191528|0.600253164768219|0.962962962962963|0.9362784624099731|5
130|不知进退|Not know how to make proper advances|Have no sense of propriety|0.6086997389793396|0.5581995844841003|0.0625|0.6110931038856506|2
131|不知人间有羞耻事|No shame in doing evil|Lose all sense of shame|0.7270593643188477|0.5030148029327393|0.1333333333333333|0.782052755355835|2
132|不知所以|Not know the reason why|Not know the reason why|0.9764518141746521|0.763529896736145|1.0|0.9999997615814209|5
133|不知所云|Unintelligible|Unintelligible|0.9851287007331848|0.7142297029495239|1.0|1.0|1
134|不耻下问|Not above asking questions|Not above asking questions|0.975090742111206|0.6508886218070984|1.0|1.000000238418579|5
135|不识大体|Fail to see the larger issues|Fail to see the larger issues|0.9770519137382507|0.7812693119049072|1.0|0.9999998211860657|5
136|不识抬举|Not know how to appreciate (or value) somebody's work ###|Not know how to appreciate (or treasure) favours|0.7681836485862732|0.4562157690525055|0.5981308411214952|0.735053300857544|4
137|不识时务|Not familiar with the current situation|Not familiar with the current situation|0.974246084690094|0.7092262506484985|1.0|1.0000003576278687|5
138|不上不下|In a fix|In a fix|0.9595284461975098|0.2983825206756592|1.0|1.0|5
139|不胜枚举|Cannot be enumerated one by one|Cannot be enumerated one by one|0.969613254070282|0.7431036233901978|1.0|1.0000001192092896|5
140|不入虎穴，焉得虎子|No tigers, no cubs|Nothing ventured, nothing gained|0.34075692296028137|0.4537992477416992|0.0|0.6703221201896667|2
141|不在话下|Not worth bothering about|Needless to say|0.5732954144477844|0.7274467349052429|0.0|0.6906366348266602|2
142|不足为训|Not worth learning from|Not worth learning from|0.9802313446998596|0.671541154384613|1.0|1.0000001192092896|5
143|不塞不流，不止不行|No flowing without damming, and no motion without rest|There is no flowing without damming, and no motion without rest|0.9136050939559937|0.41356101632118225|0.9119999999999999|0.9376720190048218|5
144|不二法门|No other way|No other way|0.985646665096283|0.3698939085006714|1.0|1.0|3
145|不易之论|Unalterable truth|Unalterable truth|0.9820568561553955|0.4848843514919281|1.0|1.0000001192092896|5
146|不一而足|Not an isolated case|It is by no means an isolated case|0.8969280123710632|0.39169836044311523|0.5714285714285715|0.9464547038078308|5
147|不遗余力|Do one's utmost|Do one's utmost|0.968410313129425|0.5307628512382507|1.0|0.9999998211860657|5
148|不由分说|Without giving one the opportunity (or chance) to explain|Without giving one the opportunity (or chance) to explain|0.9507907629013062|0.6300520896911621|1.0|1.0000003576278687|5
149|不厌其烦|Will never balk at|Take great pains|0.3918636441230774|0.48183080554008484|0.0|0.7045363783836365|2
150|不厌其详|Not feel annoyed (or bored) to tell (or narrate) in full detail|Not feel annoyed (or bored) to tell (or narrate) in full detail|0.9346439838409424|0.4536104202270508|1.0|1.0|5
151|不言而喻|Self-evident|Self-evident|0.9853692650794983|0.8230689167976379|1.0|1.0000001192092896|5
152|不务空名|Not seek empty fame|Not seek empty fame|0.976871907711029|0.7557860612869263|1.0|1.0000001192092896|5
153|不无小补|Be of some help|Be of some help|0.9815990328788757|0.4324037730693817|1.0|0.9999998807907104|4
154|不务正业|Not attend to one's proper duties|Not attend to one's proper business (or duties)|0.8631161451339722|0.7320365905761719|0.8|0.9543545246124268|4
155|世态炎凉|The way of the world, now hot, now cold|The way of the world, now hot, now cold|0.9637616276741028|0.4704189896583557|1.0|1.000000238418579|5
156|世上无难事，只怕有心人|Where there is a will there is a way|Where there is a will, there is a way|0.9331228137016296|0.6959083080291748|1.0|0.9896911382675171|1
157|丢盔弃甲|Run away helter-skelter|Run away helter-skelter|0.9582580924034119|0.46854811906814575|1.0|1.0|5
158|丢卒保车|Give up a pawn to save a chariot|Give up a pawn to save a chariot|0.9538854956626892|0.49493303894996643|1.0|1.000000238418579|5
159|中庸之道|Middle course|Middle course|0.9844362139701843|0.6283677220344543|1.0|1.0|5
160|久旱逢甘雨|久旱逢甘雨###|Have a long-felt need satisfied|0.5006377100944519|0.7116386890411377|0.0|0.4005080461502075|1
161|乘风破浪|Brave the wind and the waves|Brave the wind and the waves|0.9701189994812012|0.7118595242500305|1.0|1.0000001192092896|5
162|乘兴而来，败兴而归|Set out cheerfully and return disappointed|Set out cheerfully and return disappointed|0.9727113842964172|0.7207677364349365|1.0|0.9999995231628418|5
163|乘虚而入|Act when somebody is off guard|Act when somebody is off guard|0.9590387344360352|0.37775763869285583|1.0|1.0|4
164|乘人之危|Take advantage of other's calamity|Take advantage of other's calamity|0.9599174857139587|0.6995863914489746|1.0|0.9999999403953552|5
165|九牛二虎之力|A tremendous amount of labor|A tremendous amount of labor|0.9667111039161682|0.40308886766433716|1.0|0.9999996423721313|5
166|乞哀告怜|Plead in哀告怜悯 ###|Piteously beg for help|0.5703773498535156|0.38169339299201965|0.0|0.5080717206001282|2
167|事倍功半|Do twice the work with half of results|Do twice the work with half of results|0.957393229007721|0.4615307152271271|1.0|0.9999999403953552|4
168|事半功倍|Get twice the result with half of effort|Get twice the result with half the effort|0.91192227602005|0.521795928478241|0.8505747126436781|0.9909723997116089|5
169|事不关己，高高挂起|Let things drift if they do not affect one personally ###|Let things drift if they do not affect one personally|0.9124158024787903|0.3443301022052765|0.983050847457627|0.9559704065322876|5
170|事不宜迟|We must attend to the matter immediately|We must attend to the matter immediately|0.9778006672859192|0.5826907753944397|1.0|1.0|5
171|事非经过不知难|You never know how hard a task is until you have done it yourself.|You never know how hard a task is until you have done it yourself|0.9169003367424011|0.7320923805236816|0.9932885906040269|0.9799638986587524|4
172|事过境迁|The incident is over and the circumstances are different|The incident is over and the circumstances are different|0.9672715067863464|0.532414436340332|1.0|1.0|5
173|事后诸葛亮|Claim wisdom after the event|Claim wisdom after the event|0.9691638350486755|0.3792414367198944|1.0|0.9999998807907104|5
174|事出有因|It is by no means accident al|It is by no means accident al|0.9764481782913208|0.546440064907074|1.0|1.0|5
175|五湖四海|Five lakes and four seas|The five lakes and four seas|0.9168047308921814|0.7419237494468689|0.9056603773584906|0.9648240208625793|4
176|五十步笑百步|The pot calling the kettle black|The pot calling the kettle black|0.9260252118110657|0.21970495581626892|1.0|1.0|5
177|井底之蛙|Man of very limited experience|A man of very limited experience|0.9478444457054138|0.5925430655479431|0.9523809523809523|0.9255944490432739|5
178|井水不犯河水|I'll mind my own business, you mind yours|I'll mind my own business, you mind yours|0.9588978290557861|0.309344619512558|1.0|1.0|5
179|亡羊补牢|Mend the fold after a sheep is lost|Mend the fold after a sheep is lost|0.9139443635940552|0.3578190505504608|1.0|1.0|5
180|亡羊得牛|The gain is greater than the loss|The gain is greater than the loss|0.9706932306289673|0.46215155720710754|1.0|1.0000001192092896|5
181|亦步亦趋|Follow in one's steps|Follow in one's steps|0.9631690979003906|0.632145881652832|1.0|1.000000238418579|5
182|人不知，鬼不觉|Do in complete secrecy|Do in complete secrecy|0.9788719415664673|0.5237295031547546|1.0|1.0000004768371582|5
183|人不为己，天诛地灭|Everyone for himself and let the devil take the hindmost|Everyone for himself and let the devil take the hindmost|0.9058082699775696|0.355467826128006|1.0|1.0|4
184|人怕出名猪怕肥|Fame portends trouble for men just as fattening does for pigs|Fame portends trouble for men just as fattening does for pigs|0.9473491907119751|0.486194372177124|1.0|1.0000001192092896|5
185|人莫予毒|"""no one dare harm me"" (said of a woman)###"|"""no one dare harm me"""|0.7703341841697693|0.3798811435699463|0.6666666666666666|0.8067994713783264|5
186|人命危浅|The time is running out|One's days (or hours) are numbered|0.6166843175888062|0.7561658620834351|0.0|0.7485982179641724|3
187|人浮于事|Superfluous staff|Superfluous staff|0.9764144420623779|0.46040216088294983|1.0|0.9999998807907104|5
188|人定胜天|Man will conquer the skies|It is man's will, not heaven's, that decides|0.49719563126564026|0.5007424354553223|0.136986301369863|0.6353518962860107|3
189|人同此心，心同此理|People feel the same about this|Everybody feels the same about this|0.8960066437721252|0.47647127509117126|0.6470588235294118|0.9240115880966187|3
190|人欢马叫|Busy as a bee|A busy, prosperous country scene|0.4232325851917267|0.37001296877861023|0.09302325581395349|0.5690826773643494|2
191|人尽其才|Bring everyone's ability (or talent) into full play|Bring everyone's ability (or talent) into full play|0.9611366391181946|0.6774303317070007|1.0|1.0000001192092896|5
192|人弃我取|I will take whatever others don't want ###|I will take whatever others don't want|0.8897718787193298|0.4287955164909363|0.9761904761904763|0.9549199342727661|5
193|人琴俱亡|Mourn (or grieve) over the dead at sight of his things left|Mourn (or grieve) over the dead at sight of his things left|0.8987529277801514|0.2907571494579315|1.0|0.9999999403953552|5
194|人心向背|The will of the people|The will of the people|0.9668909907341003|0.7584160566329956|1.0|1.000000238418579|5
195|人心所向|The direction of popular sentiment (or feeling)###|The direction of popular sentiment (or feeling)|0.9171093106269836|0.6440529823303223|0.9896907216494846|0.9294807314872742|4
196|人而无信，不知其可|If a man does not keep his word, what is he good for?|If a man does not keep his word, what is he good for|0.9280898571014404|0.4698491394519806|0.9915966386554621|0.9791914224624634|5
197|人无廉耻，百事可为|If a man is dead to shame, he can do all sorts of evils|If a man is dead to shame, he can do all sorts of evils|0.9143016934394836|0.40185683965682983|1.0|1.0|4
198|人为刀俎，我为鱼肉|Be at somebody's mercy - be at somebody's mercy|Be meat on somebody's chopping block - be at somebody's mercy|0.4916398823261261|0.26227495074272156|0.603448275862069|0.8548298478126526|4
199|人微言轻|The words of the lowly carry little (or no) weight|The words of the lowly carry little (or no) weight|0.9525623917579651|0.6646711826324463|1.0|1.0000001192092896|4
200|人云亦云|Parrot|Parrot|0.9796492457389832|0.3733604848384857|1.0|1.0|1
201|仁者见仁，智者见智|Different people have different views|Different people have different views|0.9790244698524475|0.4229641556739807|1.0|0.9999999403953552|5
202|今非昔比|The times have changed|Times have changed|0.9500659108161926|0.7753351330757141|0.8648648648648648|0.9449347257614136|5
203|今是昨非|Wake up to one's past folly after realizing what is right today|Wake up to one's past folly after realizing what is right today|0.9229270219802856|0.3432980179786682|1.0|1.000000238418579|5
204|他山攻错|Advice from others may help one overcome one's shortcomings|Advice from others may help one overcome one's shortcomings|0.9342479109764099|0.5410141944885254|1.0|1.000000238418579|5
205|付之一炬|Set something on fire|Set something on fire|0.986900269985199|0.7955458760261536|1.0|1.0000001192092896|5
206|以貌取人|Judge by outward looks|Judge by outward looks|0.9755940437316895|0.7626801133155823|1.0|1.000000238418579|5
207|以德报怨|Return good for evil|Return good for evil|0.9637635946273804|0.52536541223526|1.0|1.0|5
208|以退为进|Mane concessions in order to gain advantages|Mane concessions in order to gain advantages|0.9554972648620605|0.4455863833427429|1.0|0.9999999403953552|5
209|以理服人|Convince people by sound argument|Convince people by sound argument|0.9790621399879456|0.7870515584945679|1.0|0.9999997019767761|5
210|以蠡测海|Have a shallow understanding of a person or subject|Have a shallow understanding of a person or subject|0.951654851436615|0.3349483013153076|1.0|1.000000238418579|5
211|以卵击石|Test the strength of an enemy by a straw in the wind|Grossly overestimate one's own strength|0.42385247349739075|0.3677227199077606|0.12121212121212123|0.6755886077880859|3
212|以观后效|See how the patient behaves|(lighten a punishment and) see how the offender behaves|0.5488767027854919|0.45001092553138733|0.4|0.638993501663208|3
213|以攻为守|Attack in order to defend|Attack in order to defend|0.9779228568077087|0.7325587272644043|1.0|1.0|5
214|以己度人|Measure others by oneself|Judge others by oneself|0.7687335014343262|0.48819223046302795|0.7826086956521738|0.843419075012207|4
215|以小人之心，度君子之腹|Measure the stature of great men by the yardstick of small men|Measure the stature of great men by the yardstick of small men|0.9415248036384583|0.5784251689910889|1.0|1.0000001192092896|5
216|以血还血|(or) pay blood for blood|Demand (or pay) blood for blood|0.8516704440116882|0.5934990048408508|0.8679245283018869|0.8674728274345398|5
