|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
43|一着不慎，满盘皆输|We've lost all the cards without a care in the world.|One careless move and the whole game is lost|0.5317592024803162|0.43654951453208923|0.16666666666666663|0.686021625995636|4
44|一差二错|It's a bit of a mistake.|Possible mistake or mishap|0.5265436172485352|0.40263447165489197|0.23529411764705882|0.8537755608558655|3
45|一筹莫展|The exhibition is free.|Be at one's wits' end|0.42016303539276123|0.32567596435546875|0.0|0.4651378095149994|5
46|一唱百和|One hundred and one.|Chime in with others|0.3572309613227844|0.3732357919216156|0.0|0.37826913595199585|2
47|一唱一和|Singing with each other|Sing the same tune|0.6645428538322449|0.5358665585517883|0.05128205128205128|0.7924339771270752|5
48|一触即溃|It's just a matter of time.|Collapse at the first encounter|0.4440964162349701|0.46366333961486816|0.0|0.6052175760269165|3
49|一视同仁|A look at peers|Treat all alike without discrimination|0.5066714882850647|0.5391788482666016|0.0|0.5238248109817505|4
50|一失足成千古恨|One foot in front of the other, a thousand hatreds.|A single slip may cause lasting sorrow|0.40394487977027893|0.503059446811676|0.0|0.5021142959594727|2
51|一手包办|It's all in your hands.|Take everything on oneself|0.5657774209976196|0.7014555335044861|0.0|0.7124432921409607|4
52|一手遮天|One hand covering the sky|Hoodwink the public|0.48420628905296326|0.42042794823646545|0.14285714285714282|0.4996846616268158|2
53|一身是胆|The courage to be alone|Know no fear|0.46888500452041626|0.47878092527389526|0.0|0.6929337978363037|4
54|一日千里|Thousands of miles a day|By leaps and bounds|0.5095764994621277|0.6618159413337708|0.0|0.7278148531913757|1
55|一日三秋|One day in the autumn|Miss somebody very much|0.42107445001602173|0.6662341952323914|0.0|0.5384203791618347|2
56|一人难如千人意|It's hard to be alone|One man con hardly meet the wishes of everybody|0.39396902918815613|0.4723069965839386|0.05479452054794521|0.5495949983596802|4
57|一字千金|A thousand words|One character is worth a thousand ounces of gold|0.5822067856788635|0.6639608144760132|0.30303030303030304|0.638845682144165|2
58|一则以喜，一则以惧|One is happy, the other is afraid.|Feel both joy and fear|0.6024043560028076|0.7076895236968994|0.0|0.7806626558303833|3
59|一蹴而就|It was a kick in the ass.|Succeed overnight|0.4212283790111542|0.5963218808174133|0.0|0.5822453498840332|2
60|一寸丹心|It's hard to believe.|A loyal heart|0.48327556252479553|0.32045599818229675|0.0|0.5569779872894287|2
61|一寸光阴一寸金|One inch of sunshine, one inch of gold|Time is money|0.4302176833152771|0.8298482894897461|0.0|0.6118354201316833|1
62|一而再，再而三|And then again, and again, and again.|Again and again|0.7189396023750305|0.8169342279434204|0.52|0.6814463138580322|1
63|一衣带水|Clothes with water|A narrow strip of water|0.4133351147174835|0.49705761671066284|0.15384615384615383|0.6245797872543335|1
64|一意孤行|I want to be alone.|Go (take, have of follow) one's own way|0.4898356795310974|0.5488676428794861|0.0|0.5812075734138489|3
65|一叶知秋|Autumn is coming.|It is a straw in the wind|0.4688017666339874|0.527919590473175|0.09523809523809523|0.5703274011611938|1
66|一叶障目，不见泰山|I can't see Taizhou, I can't see Taizhou.|Have one's view of the important overshadowed by the trivial|0.27682751417160034|0.34395623207092285|0.0|0.4753756523132324|1
67|一言既出，驷马难追|It's hard to keep up with the Puma.|What is said cannot be unsaid|0.3721978962421417|0.3261622190475464|0.0|0.4516375660896301|1
68|一言以蔽之|A word of caution|Make a long story short|0.4828674793243408|0.8127292394638062|0.0|0.5706767439842224|2
69|一无可取|There's nothing wrong with that.|Good-for-nothing|0.5929908752441406|0.712654173374176|0.21276595744680848|0.5679262280464172|2
70|一物降一物|One thing led to another.|Everything has its vanquisher|0.5226044058799744|0.596626877784729|0.1132075471698113|0.5357221961021423|3
71|一误再误|One mistake after another|Make one error after another|0.9341641664505005|0.8182653784751892|0.5384615384615384|0.6661887168884277|4
72|一五一十|15th of October|Narrate systematically and in full detail|0.40400150418281555|0.3791806995868683|0.0|0.4826751947402954|1
73|一问三不知|I don't know.|Be entirely ignorant|0.42401039600372314|0.5271540284156799|0.0|0.622939944267273|1
74|一望而知|It's obvious.|Very obvious|0.7901073694229126|0.7824758291244507|0.5|0.844681978225708|4
75|一望无际|Hope is endless|Boundless|0.6759020686149597|0.5479806661605835|0.2222222222222222|0.7219774723052979|4
76|一语道破|One word breaks the other.|Get to the heart of the matter in a few words|0.5132785439491272|0.5419013500213623|0.12987012987012989|0.5972017645835876|2
77|七窍生烟|Smoke from seven tons of tobacco|Foam with rage|0.4036202132701874|0.41791728138923645|0.0|0.5502728223800659|1
78|七长八短|It's been a long time.|Of uneven size|0.3935798704624176|0.35045987367630005|0.0|0.5645661950111389|2
79|七手八脚|It's not easy.|Too many cooks|0.4930875301361084|0.37840601801872253|0.0|0.564596951007843|1
80|七上八下|7 or 8 o'clock.|Be agitated|0.3816525936126709|0.3272463083267212|0.0|0.4942474961280823|1
81|三番五次|Third and fifth time|Again and again|0.5735828876495361|0.7879117131233215|0.18749999999999997|0.6626257300376892|3
82|三头六臂|Three and six arms|With three heads and six arms - superhuman|0.5747795104980469|0.5547221302986145|0.5084745762711864|0.8037111163139343|1
83|三天打鱼，两天晒网|Three days of fishing, two days of net fishing|Lack of perseverance|0.3475300967693329|0.6351751685142517|0.05970149253731343|0.43036022782325745|1
84|三令五申|It's hard to say.|Repeated orders and instructions|0.4092245101928711|0.322435200214386|0.0|0.4484732449054718|1
85|三个臭皮匠，胜过一个诸葛亮|Three leather goods makers beat one leather goods maker|Two heads are better than one|0.3410743772983551|0.3697826564311981|0.02247191011235955|0.4664822220802307|2
86|三顾茅庐|What are you talking about?|Repeated a whole-hearted invitation|0.41861945390701294|0.37779566645622253|0.0|0.4140428304672241|1
87|三句话不离本行|Three words to stick with this post:|Talk shop a the time|0.4345151484012604|0.6453205943107605|0.0|0.35343238711357117|1
88|三长两短|Three or two short.|Something unfortunate, especially death|0.3490806519985199|0.37227267026901245|0.0|0.4995341897010803|2
89|三十六计，走为上策|I'm not sure what to do about it.|The best thing to do now is to quit|0.5962223410606384|0.2750360369682312|0.15789473684210525|0.5810809135437012|1
90|三生有幸|Happy to be alive|Consider oneself most fortunate (to make somebody's acquaintance)|0.4481671452522278|0.6223114728927612|0.047619047619047616|0.6317831873893738|2
91|三人行必有我师|The three of us must have a teacher.|If three of us are walking together, there will certainly be a teacher for me|0.6074721217155457|0.5586587190628052|0.368|0.8783587217330933|3
92|三寸不烂之舌|The three-inch tongue|(have) a silver tongue|0.6080268025398254|0.6622922420501709|0.20000000000000004|0.7400615811347961|2
93|三五成群|Thirty-five percent of the population|In threes and fours|0.36406752467155457|0.4299866557121277|0.0|0.5786172747612|2
94|上不着天，下不着地|I'm not going to lie, I'm not going to lie.|Be suspended in mid-air|0.2773450016975403|0.31005778908729553|0.0|0.4283052682876587|1
95|上天无路，入地无门|No way to heaven, no way to earth|Helpless, nowhere to turn|0.542539656162262|0.7089157104492188|0.06896551724137931|0.7162127494812012|3
96|上梁不正下梁歪|The upper beam is distorted and the lower beam is distorted.|People follow the example of those in high positions|0.34678736329078674|0.6631456017494202|0.049180327868852465|0.4118364155292511|2
97|上蹿下跳|Jump up and down.|Run clandestine errands up and down the line|0.6145010590553284|0.7436000108718872|0.380952380952381|0.6003891229629517|3
98|上无片瓦，下无插针之地|There's no brick above and no needles below|As poor as a church mouse|0.36958375573158264|0.5258678197860718|0.0|0.6132844686508179|3
99|下笔千言，离题万里|The next thousand words, the next thousand words, the next thousand words, the next thousand words, the next thousand words, the next thousand words, the next thousand words, the next thousand words, the next thousand words.|Write quickly but stray from the theme|0.27834030985832214|0.26664918661117554|0.027874564459930314|0.513505220413208|1
100|下不为例|This is not the case.|Not to be repeated|0.5856226086616516|0.39495912194252014|0.10526315789473684|0.6571701765060425|2
101|下马看花|Get off your horse and look at the flowers.|On-the-spot investigation|0.47714272141456604|0.800885796546936|0.08450704225352113|0.43587520718574524|3
102|下车伊始|Get out of the car.|The moment one takes up one's official post|0.4248085618019104|0.6234537363052368|0.030303030303030304|0.4608191251754761|1
103|不明不白|I don't know.|Inexplicable|0.5358508825302124|0.6477210521697998|0.0|0.5567167401313782|1
104|不分彼此|Not separated from each other|Share everything|0.4473160207271576|0.7028903365135193|0.0|0.564012885093689|3
105|不打不成相识|How to get to know each other|No discord, no concord|0.41895702481269836|0.4136294424533844|0.0|0.6111469268798828|2
106|不违农时|When not breaking the law|Do farm work in the right time|0.4980636537075043|0.46923843026161194|0.10526315789473684|0.5249577164649963|3
107|不打自招|Don't be fooled|A self-confession|0.4355195462703705|0.3615157902240753|0.0|0.6379664540290833|4
108|不到黄河心不死|It's not the Yellow River that's going to die.|Not give up till coming to a dead end|0.3832763135433197|0.39197036623954773|0.12903225806451613|0.5497483015060425|2
109|不得要领|I don't have to take it.|Unable to make heads or tails of something|0.3350318372249603|0.40036705136299133|0.11267605633802817|0.4671356976032257|2
110|不能自拔|Can't get out of my own way|Be inescapably caught in|0.4698537290096283|0.6264299154281616|0.0|0.7420817017555237|5
111|不念旧恶|Don't look back at the past|Forget old grudges (or grievances)|0.4766036570072174|0.5979124903678894|0.0|0.6633934378623962|4
112|不郎不秀|It's not easy.|Worthless|0.5361645221710205|0.3425646126270294|0.0|0.5437373518943787|1
113|不吝指教|How to teach|Not spare your comments|0.43911364674568176|0.4130270183086395|0.0|0.42747998237609863|1
114|不落窠臼|It's not easy.|Leave the beaten track|0.43270209431648254|0.4664500951766968|0.0|0.5300389528274536|1
115|不甘后人|It's not easy for me.|Hate to be outdone|0.4526962637901306|0.32710081338882446|0.0|0.6040278673171997|2
116|不甘示弱|Weakness is not a sign of weakness|Yield no ground|0.4547916650772095|0.47557857632637024|0.0|0.5115212798118591|5
117|不敢越雷池一步|Don't dare to step over the mine pond|Keep within (the) bounds|0.4527510404586792|0.5804436802864075|0.0967741935483871|0.5289098024368286|2
118|不管三七二十一|I'm not sure what to do.|Come what may|0.452254980802536|0.6328507661819458|0.27027027027027023|0.5853831768035889|1
119|不可偏废|We can't afford to lose.|Without neglecting either|0.49332737922668457|0.488300621509552|0.0|0.6350024938583374|1
120|不亢不卑|It's not easy.|Neither overbearing nor servile|0.45000454783439636|0.33423861861228943|0.0|0.5861711502075195|3
121|不急之务|Urgently needed|A nonurgent business|0.6067895293235779|0.7139072418212891|0.13333333333333333|0.665169894695282|2
122|不见棺材不落泪|I can't see the coffin falling.|Refuse to be convinced until one is faced with grim reality|0.38923826813697815|0.4720509648323059|0.020408163265306124|0.5591443777084351|1
123|不进则退|Don't go in or back out.|Move forward, or you'll fall behind|0.48328864574432373|0.3963719308376312|0.06451612903225808|0.6767483949661255|2
124|不经一事，不长一智|I'm not sure what I'm going to do.|Wisdom comes from experience|0.3689825236797333|0.32126542925834656|0.0|0.42464959621429443|1
125|不绝如缕|It's not my fault.|Very precarious|0.50458163022995|0.310247540473938|0.0|0.4649603068828583|2
126|不期而遇|Unforeseen occurrence|Meet accidentally (or by chance)|0.506888210773468|0.780658483505249|0.0|0.7353692054748535|5
127|不知凡几|I don't know.|Can't tell how many there are|0.6030355095863342|0.4277704954147339|0.09302325581395349|0.6217064261436462|2
128|不知天高地厚|I don't know how thick the sky is.|Have an exaggerated opinion of one's abilities|0.3915211260318756|0.6291885375976562|0.0|0.4607742428779602|2
129|不知好歹|I don't know.|Not to know good from bad|0.4357842206954956|0.4590589702129364|0.15789473684210525|0.6346771121025085|2
130|不知进退|I don't know.|Have no sense of propriety|0.5119231939315796|0.47442278265953064|0.0|0.5604608058929443|1
131|不知人间有羞耻事|I don't know about shame in public|Lose all sense of shame|0.5954520106315613|0.6017493009567261|0.1|0.6225001215934753|3
132|不知所以|I don't know why.|Not know the reason why|0.8141490817070007|0.8488174676895142|0.3|0.7861291766166687|5
133|不知所云|I don't know.|Unintelligible|0.48796746134757996|0.5915614366531372|0.0|0.5531097054481506|1
134|不耻下问|Shameful to ask|Not above asking questions|0.5454636812210083|0.552759051322937|0.052631578947368425|0.6306157112121582|4
135|不识大体|I don't know.|Fail to see the larger issues|0.41241005063056946|0.5269462466239929|0.0|0.48784536123275757|1
136|不识抬举|Don't know how to lift it|Not know how to appreciate (or treasure) favours|0.44254371523857117|0.3917769491672516|0.3684210526315789|0.5480522513389587|3
137|不识时务|Don't know what time it is|Not familiar with the current situation|0.4336657226085663|0.6059132218360901|0.0|0.6670445799827576|3
138|不上不下|It's not easy.|In a fix|0.5485914349555969|0.43776586651802063|0.0|0.5761094689369202|2
139|不胜枚举|Listed below are some of them:|Cannot be enumerated one by one|0.5160682201385498|0.7673308849334717|0.031746031746031744|0.4530464708805084|1
140|不入虎穴，焉得虎子|No tiger in the hole, no tiger in the hole|Nothing ventured, nothing gained|0.3230375349521637|0.43148866295814514|0.0|0.6531441807746887|1
141|不在话下|I'm not going to talk about it.|Needless to say|0.4936444163322449|0.5616569519042969|0.0851063829787234|0.5223537683486938|3
142|不足为训|Inadequate training|Not worth learning from|0.6088130474090576|0.7692310810089111|0.0|0.5850239396095276|4
143|不塞不流，不止不行|There is no stopping the flow, no stopping the flow.|There is no flowing without damming, and no motion without rest|0.5287575125694275|0.3871544301509857|0.27419354838709675|0.7939525842666626|1
144|不二法门|French and English|No other way|0.4291035532951355|0.353937566280365|0.0|0.5433379411697388|1
145|不易之论|It's not easy.|Unalterable truth|0.52572101354599|0.559904158115387|0.0|0.5413684844970703|2
146|不一而足|It's not enough.|It is by no means an isolated case|0.6026548743247986|0.391014963388443|0.0|0.6269135475158691|2
147|不遗余力|I'm not going anywhere.|Do one's utmost|0.42978644371032715|0.38328826427459717|0.0|0.5785675048828125|2
148|不由分说|It's hard to say.|Without giving one the opportunity (or chance) to explain|0.44518521428108215|0.741271436214447|0.05263157894736842|0.4619453549385071|1
149|不厌其烦|Don't get tired of it|Take great pains|0.5182352662086487|0.743668794631958|0.0|0.6582602262496948|3
150|不厌其详|I can't get enough of it.|Not feel annoyed (or bored) to tell (or narrate) in full detail|0.4507410228252411|0.6597505807876587|0.0|0.5380653738975525|5
151|不言而喻|It goes without saying.|Self-evident|0.6542180180549622|0.8202435374259949|0.0|0.6243485808372498|4
152|不务空名|It's not a blank slate.|Not seek empty fame|0.435951292514801|0.4956786036491394|0.04761904761904762|0.5401651859283447|2
153|不无小补|There's no shortage of it.|Be of some help|0.40840062499046326|0.4486749470233917|0.14634146341463417|0.500329852104187|4
154|不务正业|It's not official.|Not attend to one's proper business (or duties)|0.4575248956680298|0.34101101756095886|0.05970149253731344|0.5395017266273499|2
155|世态炎凉|The World is Hot and Cold|The way of the world, now hot, now cold|0.7894580960273743|0.6863674521446228|0.38805970149253727|0.8989979028701782|3
156|世上无难事，只怕有心人|There's nothing hard in the world if you're afraid of people.|Where there is a will, there is a way|0.4741014838218689|0.5189507603645325|0.07339449541284403|0.5462696552276611|4
157|丢盔弃甲|Giving up armor|Run away helter-skelter|0.4889328181743622|0.8059162497520447|0.0|0.7440652251243591|2
158|丢卒保车|Losing the bus|Give up a pawn to save a chariot|0.45993879437446594|0.414318710565567|0.0|0.7068173289299011|2
159|中庸之道|The Middle Way|Middle course|0.6992066502571106|0.789818525314331|0.3636363636363636|0.803947925567627|5
160|久旱逢甘雨|Drought and heavy rains|Have a long-felt need satisfied|0.4477728307247162|0.696528971195221|0.0|0.5124796032905579|1
161|乘风破浪|The wind is breaking the waves|Brave the wind and the waves|0.7147881984710693|0.5015056729316711|0.5000000000000001|0.7067374587059021|4
162|乘兴而来，败兴而归|I'm not sure what I'm going to do about it.|Set out cheerfully and return disappointed|0.4798375070095062|0.3384501338005066|0.02150537634408602|0.47676923871040344|1
163|乘虚而入|Multiply by zero.|Act when somebody is off guard|0.3308200538158417|0.357919842004776|0.0|0.5063354969024658|2
164|乘人之危|Dangerous for passengers|Take advantage of other's calamity|0.47539660334587097|0.6970869302749634|0.0|0.5376805067062378|1
165|九牛二虎之力|The Power of Nine Bulls and Two Tigers|A tremendous amount of labor|0.36564841866493225|0.7732888460159302|0.057971014492753624|0.49497348070144653|1
166|乞哀告怜|People are crying and crying.|Piteously beg for help|0.4389343559741974|0.3214963376522064|0.0|0.4668624997138977|2
167|事倍功半|Double and a half.|Do twice the work with half of results|0.4300084114074707|0.40696612000465393|0.10344827586206896|0.6782633066177368|2
168|事半功倍|It's half-assed|Get twice the result with half the effort|0.39839792251586914|0.37394505739212036|0.13793103448275862|0.5872820615768433|2
169|事不关己，高高挂起|It doesn't matter, it's up there.|Let things drift if they do not affect one personally|0.46586480736732483|0.39562711119651794|0.02150537634408602|0.5459978580474854|2
170|事不宜迟|There is no need to be late.|We must attend to the matter immediately|0.574870765209198|0.7877069711685181|0.08333333333333333|0.6215750575065613|4
171|事非经过不知难|It's not easy.|You never know how hard a task is until you have done it yourself|0.4384011924266815|0.36777034401893616|0.0|0.6475530862808228|2
172|事过境迁|Transit migration is on the rise|The incident is over and the circumstances are different|0.4852437376976013|0.3761976361274719|0.12903225806451613|0.45488542318344116|1
173|事后诸葛亮|Ghulam Gholam afterwards|Claim wisdom after the event|0.4992981255054474|0.6776888370513916|0.16|0.48812752962112427|1
174|事出有因|There's a reason.|It is by no means accident al|0.5927078723907471|0.7879679203033447|0.0|0.49501070380210876|2
175|五湖四海|Five Lakes and Four Seas|The five lakes and four seas|0.8107520937919617|0.7916246652603149|0.9056603773584906|0.8451778292655945|3
176|五十步笑百步|50 Steps and 100 Laughs|The pot calling the kettle black|0.3791442811489105|0.7211079597473145|0.0|0.6160359978675842|2
177|井底之蛙|The bottom of the well|A man of very limited experience|0.5029143691062927|0.6117926836013794|0.07272727272727272|0.520495593547821|1
178|井水不犯河水|Water from wells does not contaminate water from rivers|I'll mind my own business, you mind yours|0.3699600398540497|0.7828052639961243|0.0|0.40868502855300903|3
179|亡羊补牢|Rebuilding the Prison of the Dead|Mend the fold after a sheep is lost|0.49868783354759216|0.47864577174186707|0.08333333333333334|0.6746353507041931|2
180|亡羊得牛|Dead sheep and cattle|The gain is greater than the loss|0.3496329188346863|0.5816515684127808|0.0|0.5136321783065796|1
181|亦步亦趋|It's also a trend.|Follow in one's steps|0.479770690202713|0.36156129837036133|0.05128205128205128|0.6187490820884705|2
182|人不知，鬼不觉|People don't know, ghosts don't know|Do in complete secrecy|0.4209483563899994|0.5635738968849182|0.0|0.5567891597747803|5
183|人不为己，天诛地灭|People are not for themselves, they die quickly|Everyone for himself and let the devil take the hindmost|0.4226318299770355|0.354143351316452|0.09090909090909091|0.5928298234939575|3
184|人怕出名猪怕肥|People are afraid of famous pigs and fat pigs|Fame portends trouble for men just as fattening does for pigs|0.5119566321372986|0.5620907545089722|0.051724137931034475|0.684157133102417|2
185|人莫予毒|People should not be poisoned|"""no one dare harm me"""|0.49718353152275085|0.6964146494865417|0.0|0.6218274235725403|2
186|人命危浅|Human lives at risk|One's days (or hours) are numbered|0.5143187046051025|0.7896257042884827|0.0|0.5558578372001648|4
187|人浮于事|People get caught up in things.|Superfluous staff|0.44974932074546814|0.605328381061554|0.0|0.5110763311386108|4
188|人定胜天|The People's Victory Day|It is man's will, not heaven's, that decides|0.42130112648010254|0.5383418798446655|0.028169014084507043|0.449512779712677|2
189|人同此心，心同此理|It's the same with people, it's the same with people.|Everybody feels the same about this|0.452676385641098|0.34511053562164307|0.21052631578947367|0.7396048903465271|2
190|人欢马叫|People cheering|A busy, prosperous country scene|0.41563934087753296|0.710184633731842|0.0|0.5120919346809387|3
191|人尽其才|Humanity at its best|Bring everyone's ability (or talent) into full play|0.4390803873538971|0.5512244701385498|0.02777777777777778|0.527448296546936|5
192|人弃我取|People abandoned me and took me away|I will take whatever others don't want|0.4946124851703644|0.5352384448051453|0.0|0.6623425483703613|1
193|人琴俱亡|The Harpsichord is dead|Mourn (or grieve) over the dead at sight of his things left|0.37500742077827454|0.6056655049324036|0.06976744186046512|0.5752074718475342|3
194|人心向背|People are turning their backs|The will of the people|0.4389108419418335|0.5604759454727173|0.11538461538461538|0.5346826314926147|2
195|人心所向|Where is the human heart going?|The direction of popular sentiment (or feeling)|0.4701192080974579|0.49064895510673523|0.025|0.4976857304573059|2
196|人而无信，不知其可|I don't know if it's possible, but it's possible.|If a man does not keep his word, what is he good for|0.35714465379714966|0.3210437595844269|0.0|0.40600404143333435|2
197|人无廉耻，百事可为|People are shameless, and Pepsi can do it.|If a man is dead to shame, he can do all sorts of evils|0.5095568299293518|0.35840457677841187|0.18691588785046728|0.5141235589981079|1
198|人为刀俎，我为鱼肉|Man-made knife, I'm fish meat|Be meat on somebody's chopping block - be at somebody's mercy|0.414514422416687|0.42754456400871277|0.041666666666666664|0.6310554146766663|2
199|人微言轻|People whispered softly.|The words of the lowly carry little (or no) weight|0.3590534031391144|0.549960732460022|0.0|0.5921058058738708|2
200|人云亦云|This is not the first time.|Parrot|0.39961016178131104|0.4066832661628723|0.0|0.4843076169490814|2
201|仁者见仁，智者见智|The Good See the Good, the Wise See the Wise|Different people have different views|0.3651837408542633|0.5512263178825378|0.0|0.5233010053634644|4
202|今非昔比|It's not like it used to be.|Times have changed|0.49507179856300354|0.7172375917434692|0.0|0.7053942084312439|5
203|今是昨非|It's only yesterday.|Wake up to one's past folly after realizing what is right today|0.45974257588386536|0.43997371196746826|0.022222222222222223|0.6461631059646606|3
204|他山攻错|He attacked the mountain wrong.|Advice from others may help one overcome one's shortcomings|0.42095425724983215|0.43656978011131287|0.0|0.46925514936447144|2
205|付之一炬|Paying one penny|Set something on fire|0.36370542645454407|0.34445682168006897|0.1764705882352941|0.47371456027030945|2
206|以貌取人|How to look like a man|Judge by outward looks|0.48505833745002747|0.692385733127594|0.0909090909090909|0.6219924688339233|1
207|以德报怨|Germany complains|Return good for evil|0.4475398063659668|0.44433555006980896|0.0|0.427129864692688|2
208|以退为进|It's time to move on.|Mane concessions in order to gain advantages|0.5456677675247192|0.6957919597625732|0.0588235294117647|0.542927086353302|3
209|以理服人|I don't know.|Convince people by sound argument|0.36493101716041565|0.31855374574661255|0.0|0.45940712094306946|1
210|以蠡测海|How to measure the sea with a telescope|Have a shallow understanding of a person or subject|0.4023861885070801|0.6852045059204102|0.020618556701030927|0.4771367311477661|1
211|以卵击石|Stoning with eggs|Grossly overestimate one's own strength|0.3528319001197815|0.5618929862976074|0.0|0.5715875029563904|3
212|以观后效|Watching the Aftermath|(lighten a punishment and) see how the offender behaves|0.4797152578830719|0.6419933438301086|0.07692307692307693|0.5630369782447815|1
213|以攻为守|Attack as a defense|Attack in order to defend|0.8256650567054749|0.7038728594779968|0.32558139534883723|0.8821409940719604|3
