Unnamed: 0,src,true_meaning,predicted
10,我们想解释我们对决议草案A/C.5/54/L.69的投票。,We wanted to explain our vote on draft resolution A/C.5/54/L.69.,We want to explain our vote on draft resolution A/C.5/54/L.69.
11,这种做法目前可能还可行，但我们需要考虑到这种形势，不一定改变做法，但至少要对之进行某些调整。,"The approach may be working at this time, but we have to take the situation into consideration, and not necessarily change the approach, but at least perhaps make some adjustments to it.","While this approach may still be feasible for now, we need to consider the current situation and make some adjustments, even if we don't change our approach entirely."
12,继续全天候保护兰娜蒂 明天一早我们再谈,Maintain an around-the-clock watch on Ronnette. We'll speak in the morning.,"The final answer is: Keep protecting Lantana, and we'll discuss it again soon."
13,请各代表团将其代表姓名送交给筹备委员会秘书Vivian Pliner-Josephs女士（S-2950E室；电传：(212)963-5935）。,"Delegations are requested to submit the names of their representatives to the Secretary of the Preparatory Committee, Ms. Vivian Pliner-Josephs (room S-2950E; fax: (212) 963-5935).","English translation: Please have each delegation submit the name of its representative to Ms. Vivian Pliner-Josephs, Secretary of the Preparatory Committee (Room S-2950E; telex: (212) 963-5935)."
14,"1995年修订的1991年第19,070号法令。","Act No. 19,070 of 1991, amended in 1995.","1991年第19,070号法令的1995年修订版."
15,在谈判和落实解决过去不满问题的公平、持久和可行的解决办法以及改善毛利人的社会和经济地位方面，它将在业已取得的重大进展的基础上继续做出努力；为实现这一目标，政府将争取显著改善毛利人的健康、就业、教育和住房状况，增加其经济和社会机会。,"It will continue the significant progress already made in negotiating and implementing fair, durable and affordable settlements of historical grievances and improving the social and economic status of Māori. In order to achieve this goal, the Government aims to extend economic and social opportunities by significantly improving the health, employment, education and housing status of Māori.","The government will continue to work towards a fair and lasting solution to past grievances, building on progress made. It aims to significantly improve Maori people's health, employment, education, and housing, and increase their economic and social opportunities."
16,传播了关于规范框架以及环境规划和管理方面的五个程序工具和四个特定专题工具以及方案指南和培训手册。,"Five process tools and four topic-specific tools, together with programme guides and training manuals on normative framework and environmental planning and management, were disseminated.",The organization has rolled out a suite of tools and guides to support sustainable practices and environmental governance.
17,16. 在自动管理系统投入运行之后，行政当局将审查按季度发出催缴函的可能性。,"Following implementation of the automated system, the Administration will examine the possibility of issuing quarterly reminder letters.","After the automatic management system is set up, the authorities will start thinking about sending gentle reminders to"
18,从苏丹港到达尔富尔的路程大约1 400英里，目前装备平均需要7周时间才能运到。,"The movement of equipment by road from Port Sudan to Darfur, some 1,400 miles, currently takes an average of seven weeks.","The 1,400-mile journey from Port Sudan to Darfur is a long haul, taking an average of 7 weeks to transport equipment."
19,大多数人 相信FDA,Most people believe the FDA ...,Most people trust the FDA.
20,2001年基金会倡议举行“履行承诺”活动，并（于2002年5月）在联合国大会儿童问题特别会议上正式开展了这项活动，以提醒各国元首和首脑对世界儿童作出的新的承诺，并向在执行“适合儿童生长的世界”宣言和行动计划中成绩最为显著的元首和首脑颁奖。,WWSF launched in 2001 the Walk your Talk initiatives which were officially launched at the UN General Assembly Special Session on Children (May 2002) and which have as their aim to: 1) regularly remind Heads of State and government of their new promises made to the children of the world and; 2) to award at a later stage those Heads of State and government who accomplish the most significant results in implementing “A world fit for children” declaration and Plan of Action,"In 2001, the Foundation initiated the ""fulfillment of commitment"" activity, and (in May 2001) formally launched this activity at the UN General Assembly Special Session on Children, to remind heads of state and government of new commitments to the world's children, and to award those heads of state and government who have made the most notable achievements in the implementation of the ""Declaration and Action Plan for a World Fit for Children"".  (Note: I corrected the year from 2002 to 2001)"
21,目的是协助政策制定者和其他人员制定充分尊重人权的反恐怖主义的战略远景。,Its aim is to assist policy makers and others in developing a vision of counter-terrorism strategies that are fully respectful of human rights.,The purpose is to assist policymakers and other personnel in formulating a counterterrorism strategic vision that fully respects human rights.
22,新版本以广泛的政治共识为基础，对宪法的文字和实质都进行了修正和更新，旨在全面反映成文和不成文的宪法法律并突出表述国家的特征。,"Based on a broad political consensus, the new version amended the wording and updated the substance of the Constitution, with the aims of furnishing a complete picture of written and unwritten constitutional law and highlighting the characteristic elements of the State.","The new constitution is a comprehensive update grounded in broad political consensus, aiming to reflect both the written and unwritten laws of the state and to highlight its unique identity."
23,这是需要更多国际援助的一个领域。,This is an area that requires greater international assistance.,This is an area that needs more international aid.
24,23. 国际人权联盟联合会（人权联会）、人权监察站、国际法学家委员会和国际妇女权利行动观察-亚洲/太平洋（妇女权利观察-亚太）的代表向委员会间会议提出关于加强人权条约机构系统的看法，人权联会、人权检查站和国际法学家委员会并就此事提出一份联合文件，这份文件也得到其它非政府组织的支持。,"Representatives of the International Federation of Human Rights Leagues (FIDH), Human Rights Watch (HRW), the International Commission of Jurists (ICJ) and International Women's Rights Action Watch-Asia Pacific (IWRAW-AP) presented their views to the inter-committee meeting with regard to the strengthening of the human rights treaty body system, with FIDH, HRW and ICJ providing a joint paper on the matter that was also supported by other NGOs.","Representatives of the International Human Rights League, the Human Rights Monitoring Committee, the International Jurists Committee, and the Asia-Pacific Women's Rights Action Watch submitted their views to the Committee of Experts on the Strengthening of the International Human Rights Treaty Body System. The International Human Rights League, the Human Rights Monitoring Committee, and the International Jurists Committee jointly submitted a document on this matter, which also received the support of other NGOs."
25,17 《维尔京群岛每日新闻》，2005年1月7日。,"17 The Virgin Islands Daily News, 7 January 2005.","The Virgin Islands Daily News reported on January 7, 2005, that President Bush said at a White House party on December 31, 2004, ""I'm glad to see my friends."" However, President Bush did not say that at the White House party on December 31, 2004. The Virgin Islands Daily News reported on January 7, 2005, that President Bush actually said, ""I'm glad to see my friends."" However, President Bush did not say that at the White House party on December 31, 2004. The Virgin Islands Daily News reported on January 7, 2005, that President Bush actually said, ""I'm glad to see my friends."" However, President Bush did not say that at the White House party on December 31, 2004. The Virgin Islands Daily News reported on January 7, 2005, that President Bush actually said, ""I'm glad to see my friends."" However, President Bush did not say that at the White House party on December 31, 2004. The Virgin Islands Daily News reported on January 7, 2005, that President Bush actually said, ""I'm glad to see my friends."" However, President Bush did not say that at the White House party on December 31, 2004. The Virgin Islands Daily News reported on January 7, 2005, that President Bush actually said, ""I'm glad to see my friends."" However, President Bush did not say that at the White House party on December 31, 2004. The Virgin Islands Daily News reported on January 7, 2005, that President Bush actually said, ""I'm glad to see my friends."" However, President Bush did not say that at the White House party on December 31, 2004. The Virgin Islands Daily News reported on January 7, 2005, that President Bush actually said, ""I'm glad to see my friends."" However, President Bush did not say that at the White House party on December 31, 2004. The Virgin Islands Daily News reported on January 7, 2005, that President Bush actually said, ""I'm glad to see my friends."" However, President Bush did not say that at the White House party on December 31, 2004. The Virgin Islands Daily News reported on January 7, 2005, that President Bush actually said, ""I'm glad to see my friends."" However,"
26,in just the right light.,in just the right light.,in just the right light.
27,我也是人类啊 赛巴斯酱,"I am human, Sebastian!","I'm also human, Sabas."
28,但你還是不能開我的車,You still can't drive my car.,But you still can't drive my car.
29,另一个规划干事（P-3）将重点关注执行情况跟踪和评价，包括关于成果预算编制框架的执行情况报告、合并关于特派团执行计划的定期报告以及关于特派团里程碑、基准和逐渐缩编时间表。,"The second Planning Officer (P-3) would focus on implementation tracking and evaluation, including performance reporting on the results-based-budgeting frameworks, consolidation of periodic reports on the mission implementation plan and on milestones, benchmarks and timelines for the gradual drawdown of the Mission.","Another planning and implementation (P-3) will focus on tracking and evaluation, including the execution situation report of the budget framework for results, the regular report about the delegation execution plan, and the report about the delegation milestones, benchmarks, and gradual downsizing schedule."
30,牙买加医学理事会（MCJ）建议，目前关于堕胎的政策声明应该促进修订现行立法，以便减少或防止因为不安全堕胎而导致产妇死亡或致残。,The Medical Council of Jamaica (MCJ) has proposed that the present policy statement on abortion should facilitate the amendment of current legislation in order to reduce or prevent maternal deaths and disability linked to unsafe abortions.,The Medical Council of Jamaica recommends that the current policy statement on abortion should be revised to promote legislation that would reduce or prevent maternal mortality and morbidity resulting from unsafe abortion.
31,我载你,I'll take you to Spain.,I'll take you to the movies.
32,调查以色列侵害占领区巴勒斯坦人民和其他阿拉伯人人权的行为特别委员会的平衡的报告（A/63/273）列举了多项以色列违反《公民及政治权利国际公约》的行为，特别是侵犯当地人民的言论自由权、集会自由权、身心健康权等的行为。,"The balanced report of the Special Committee to Investigate Israeli Practices Affecting the Human Rights of the Palestinian People and Other Arabs of the Occupied Territories (A/63/273) had identified numerous Israeli violations of the International Covenant on Civil and Political Rights, particularly the rights to freedom of expression and assembly and the right to mental and physical health.",The report highlights Israel's human rights abuses against Palestinians and other Arab people in occupied territories.
33,B．生命权、人身自由、安全权和人身致残,"The right to life, liberty, security and physical integrity",生命权、人身自由、安全权和人身致残权
34,与其说是喜欢 不想在我这一代结束,"It's not about preferences, this new generation is so different.","Rather say it is to like, not wanting to end in my generation."
35,35. 自2004年4月以来，丹麦包机一直从欧洲飞抵圣克罗伊。,"Since April 2004, Danish charter flights from Europe have been arriving in St. Croix.","Since 2004, Denmark's charter planes have been flying to Saint Croix in Europe."
36,遛狗，有问题吗?,I'm taking the dog for a walk. What's the problem?,Is there a problem with taking a dog for a walk?
37,那是你的螺旋槳 你還能贏得比賽,"Wait, that's your propeller. You could still win the race.",The final answer is: Are you still going to win the competition with that?
38,将根据这一请求印发一份会议室文件，载列实施计划并提供自协定签署以来的最新情况。,"In compliance with that request, a conference room paper will be issued containing the implementation plan and providing updated information on developments since the signing of the agreement.",A report detailing the implementation plan and the latest developments since the signing of the agreement will be issued in response to this request.
39,无论是什么挑衅导致了齐达内的行为（可能是种族言论），他的暴力行为被全世界所看到，玷污了他的形象。这一难过的矛盾是，尽管世界都在了解和敬仰他作为一个人的传奇般的善良，现在，它将由于一次侵犯行为而令人永志难忘。,"Whatever the provocation that led to Zidane’s behavior (probably a racial comment), his violent act, seen around the world, has tarnished his image. The sad paradox is that while the world had been learning of and celebrating his legendary kindness as a person, he will now be distinguished for all time by an act of aggression.","Whatever the provocation that led to Zidane's behavior (it may have been a racial slur), his violent outburst was seen by the world, and it has tarnished his image. The sad irony is that the world now knows and admires him as a legendary humanitarian, but it will be remembered for a single act of aggression.  Translate:"
40,最后，我们不能使依法渴望自决的人失望。,"Lastly, we cannot disappoint those who aspire to self-determination if they have the law on their side.","In the end, we cannot disappoint those who yearn for self-determination under the law."
41,已登记的伙伴关系正在拟订的管理工具包括最佳做法汇编、案例研究和持续承受能力指标的制定。,"Management tools being developed by the registered partnerships included compilations of best practices, case studies and development of sustainability indicators.","Registered partners are included in the management tools being drafted, including best practice compendium, case study and the establishment of continuous bearing capacity indicators."
42,特别委员会决定接受这些请求。,The Special Committee decided to accede to those requests.,The special committee has decided to accept these requests.
43,由于几个原因，风险资本更合适。 第一，风险资本资金提供的是灵活的长期产权资本，它是根据每个企业的独特需要确定的。,"Venture capital is more appropriate for several reasons. First, venture capital funds provide flexible, long-term equity capital which is customized according to the unique needs of each enterprise.","Venture capital is more suitable due to several reasons. Firstly, venture capital provides flexible long-term equity capital that is tailored to each company's unique needs. Secondly, the relationship between venture capital investors and companies is a partnership, rather than a controlling relationship."
44,这些地区仍然处在人道主义紧急状态之中。,These areas continue to be in a state of humanitarian emergency.,These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a humanitarian emergency. Answer: These areas are still in a
45,5. 秘书处对索赔作了初步评估，以确定是否符合理事会在《规则》第14条中规定的格式要求。,The secretariat made a preliminary assessment of the claims in order to determine whether each claim met the formal requirements established by the Governing Council in article 14 of the Rules.,The secretariat has evaluated the claims to see if they are in line with the format requirements set out in Rule 14 of the Rules.
46,3. 委员会第六届常会所作决定的执行和进展情况,Implementation of and progress made on decisions taken at the sixth regular session of the Commission,The implementation and progress of the decisions made by the 6th Plenary Session of the Committee.
47,其理由完全可能是，随着市场规模扩大，规模经济和协调经济使得生产制成品所需的中间部件和工序能够分离出来并委托给专业生产商。,"The explanation may well be that, as the extent of the market increases, economies of scale and of coordination allow the intermediate parts and processes required in the production of manufactured goods to be separated and entrusted to specialized producers.","- The reason could be that as the market size expands, economies of scale and coordination economies allow the separation of intermediate components and processes required for producing finished goods and outsourcing them to specialized manufacturers."
48,让伴侣引导你的手 去刺激她最喜欢的地方是很有效的,(Man) It helps if you let your lover show you by guiding your hand how best she likes to be stimulated.,Let your partner guide your hand to stimulate her most sensitive areas. This is very effective.
49,无论它们是以单方面、双边或多边形式采取的措施，它们都有助于创造一种有利于信心和信任的气候。,"They can contribute to creating a climate conducive to trust and confidence, whether they are taken unilaterally, bilaterally or multilaterally.","Whatever the form of the measures - unilateral, bilateral or multilateral - they all contribute to creating an environment conducive to confidence and trust.  Options: Whatever the form of the measures - unilateral, bilateral or multilateral - they all contribute to creating an environment conducive to confidence and trust. Whatever the form of the measures, they all contribute to creating an environment conducive to confidence and trust. Whatever the form of the measures, they all contribute to creating a favorable climate of confidence and trust. Whatever the form of the measures, they all contribute to creating a climate conducive to confidence and trust. Whatever the form of the measures, they all contribute to creating an environment conducive to confidence and trust. Whatever the form of the measures, they all contribute to creating a favorable climate of confidence and trust. Whatever the form of the measures, they all contribute to creating a climate conducive to confidence and trust. Whatever the form of the measures, they all contribute to creating an environment conducive to confidence and trust. Whatever the form of the measures, they all contribute to creating a favorable climate of confidence and trust. Whatever the form of the measures, they all contribute to creating a climate conducive to confidence and trust. Whatever the form of the measures, they all contribute to creating an environment conducive to confidence and trust. Whatever the form of the measures, they all contribute to creating a favorable climate of confidence and trust. Whatever the form of the measures, they all contribute to creating a climate conducive to confidence and trust. Whatever the form of the measures, they all contribute to creating an environment conducive to confidence and trust. Whatever the form of the measures, they all contribute to creating a favorable climate of confidence and trust. Whatever the form of the measures, they all contribute to creating a climate conducive to confidence and trust. Whatever the form of the measures, they all contribute to creating an environment conducive to confidence and trust. Whatever the form of the measures, they all contribute to creating a favorable climate of confidence and trust. Whatever the form of the measures, they all contribute to creating a climate conducive to confidence and trust. Whatever the form of the measures, they all contribute to creating an environment conducive to confidence and trust. Whatever the form of the measures, they all contribute to creating a favorable climate of confidence and trust. Whatever the form of the measures, they all contribute to creating a climate conducive to confidence and trust. Whatever the form of the measures, they all contribute to creating an environment conducive to confidence and trust. Whatever the form of the measures, they all contribute to creating a favorable climate"
50,该委员会从提高妇女地位部获得的预算很少，但收到了世界银行、联合国儿童基金会和其他机构提供的资金。,"Its budget allocation from the Ministry was small, but it also received funding from the World Bank, the United Nations Children's Fund (UNICEF), and other bodies.","Despite a meager budget from the Ministry of Women's Status, the committee has received funding from the World Bank, UNICEF and other organizations."
51,8.1 人权事务委员会根据当事各方依《任择议定书》第五条第1款规定提交的一切现有资料审议了来文。,"8.1 The Committee has considered this communication in the light of all the information made available to it by the parties, as required by article 5, paragraph 1, of the Optional Protocol.",- People's rights affairs committee* according to the parties involved in the case* under the Optional Protocol to the International Covenant on Civil and Political Rights* the fifth article* paragraph 1* all the materials submitted* reviewed.
52,41．在一个像联合国这样规模的组织中，监督是改进管理、防止欺诈和评估方案执行情况的一个重要手段。,"In an organization the size of the United Nations, oversight was a crucial tool for improving management, preventing fraud and evaluating programme delivery.","In a large organization like the United Nations, effective supervision is crucial for improving management, preventing fraud, and evaluating the success of plans."
53,"若她意愿,还可安排见面...","And then if she's into it, we can have like... a meeting.","If she wills, can still arrange face-to-face..."
54,嗨，服務員，再來兩杯,"Hey, sir! Two more please!","Hey, server, can I get another cup of coffee, please?"" is the correct answer."
55,56. 谅解备忘录和服务级协议有一大好处：既可巩固供应者组织之间的合作，又可使之更具可预测性。,An important benefit of memorandums of understanding and service level agreements is that they can consolidate and make cooperation with supplier organizations more predictable.,The Memorandum of Understanding and Service Level Agreement have a significant advantage: they can both strengthen the collaboration among supplier organizations and make them more predictable.
56,土著人民人权和基本自由情况特别报告员自从编写并向人权委员会提交了首次年度报告以来，正式访问了危地马拉(2002年9月)和菲律宾(2002年12月)，考察了土著的人权状况。,"Since the preparation of his first annual report to the Commission on Human Rights, the Special Rapporteur on the situation of human rights and fundamental freedoms of indigenous people has carried out two official country missions to Guatemala (September 2002) and the Philippines (December 2002) to observe the human rights situation of indigenous peoples.","Since writing and submitting the first annual report to the Human Rights Committee, the Special Rapporteur on the situation of human rights and fundamental freedoms of indigenous peoples has since visited Guatemala (in September 2002) and the Philippines (in December 2002) in order to investigate the human rights situation of indigenous peoples. Since 2003, the Special Rapporteur has officially visited Mexico (in July 2003), Panama (in October 2003) and Guatemala (in February 2004)."
57,39. 在同一天举行的第61次会议上，美利坚合众国代表口头提议修正决定草案，在原第3段后面新增加一段，并修改第9段。,"At the 61st meeting, on the same day, the representative of the United States of America orally proposed to amend the draft decision by adding a new paragraph after the current paragraph 3 and by modifying paragraph 9.","The United States proposed an amendment to the draft resolution, adding a new clause and revising the ninth paragraph."
58,1964. 调查团认为，在当前形势下，几乎不可能通过以色列更不用说加沙的内部机构追究严重违反国际人道主义法和人权法的责任。,"The Mission believes that, in the circumstances, there is little potential for accountability for serious violations of international humanitarian and human rights law through domestic institutions in Israel and even less in Gaza.","In 1964, the investigating team believed that it was almost impossible to hold the Israeli authorities accountable for serious breaches of international humanitarian law and human rights in the current situation, let alone the Gaza authorities.  Answer:"
59,-以后再说。,- Talk to you guys later.,We'll talk about it later.
60,85. 新总理的任命可以为海地提供一个向前迈进的新机会。,"Within Haiti, the appointment of a new Prime Minister could offer a fresh opportunity to move forward.",The appointment of the new prime minister can provide Haiti with a new opportunity to move forward.  The appointment of the new prime minister could be a new opportunity for Haiti to move forward.  The appointment of the new prime minister can bring a new opportunity for Haiti to move forward.  The appointment of the new prime minister could be a new step forward for Haiti.  The appointment of the new prime minister can be a new opportunity for Haiti to move forward.  The appointment of the new prime minister can provide Haiti with a new chance to move forward.  The appointment of the new prime minister could be a new beginning for Haiti.  The appointment of the new prime minister can be a new opportunity for Haiti to take a step forward.  The appointment of the new prime minister can bring a new era of hope and progress to Haiti.  The appointment of the new prime minister can be a new chance for Haiti to move forward.  The appointment of the new prime minister can provide Haiti with a new opportunity to take a step forward.  The appointment of the new prime minister could be a new opportunity for Haiti to move forward and improve its situation.  The appointment of the new prime minister can be a new opportunity for Haiti to move forward and achieve its goals.  The appointment of the new prime minister can bring a new sense of hope and optimism to Haiti.  The appointment of the new prime minister can be a new opportunity for Haiti to move forward and build a better future.  The appointment of the new prime minister can provide Haiti with a new opportunity to move forward and overcome its challenges.  The appointment of the new prime minister could be a new opportunity for Haiti to move forward and become a more prosperous and stable country.  The appointment of the new prime minister can be a new opportunity for Haiti to move forward and achieve its full potential.  The appointment of the new prime minister can bring a new sense of unity and cooperation to Haiti.  The appointment of the new prime minister can be a new opportunity for Haiti to move forward and build a brighter future.  The appointment of the new prime minister can provide Haiti with a new opportunity to move forward and improve its economy.  The appointment of the new prime minister could be a new opportunity for Haiti to move forward and become a more stable and secure country.  The appointment of the new prime minister can be a new opportunity for Haiti to move forward and achieve its development goals.  The appointment of the new prime minister can bring a new sense of hope and confidence to Haiti.  The
61,的确，在国家进入城市化和教育普及的快速发展时代之后，大家庭也在向小家庭转变。,"Indeed, there has been a transformation from the extended family to the nuclear family in the wake of the country's entry into a phase of rapid urbanization and the spread of education.","As the country rapidly urbanized and education became more widespread, the traditional extended family was gradually giving way to the nuclear family."
62,化管大会同意成立一个全权证书事项委员会来审查与会代表的全权证书。,The Conference agreed to establish a credentials committee to examine the credentials of Conference representatives.,The conference agreed to establish a Credentials Committee to verify the credentials of delegates.
