Unnamed: 0,src,true_meaning,predicted
12,आप दो अज्ञात पुरुषों इस घर बिन बुलाए दर्ज करें.,You let two unknown men enter this house uninvited.,You two unknown men are not allowed to enter this house without an invitation.
13,यह पूरी स्थिति पूरी तरह से गड़बड़ है.,This whole situation is completely fucked.,The whole situation is completely messed up.
14,गूगल टाक होम नाम 3,Google Talk Home Name 3,Google Talk Home Name 3.0 is a new version with many improvements and new features.
15,सभी कैदी लॉकडाउन के लिए रिपोर्ट करो.,All prisoners report for Lockdown.,All prisoners report for lockdown.
16,जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे,"Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?","क्या वे लोग, जो ईमान से वंचित हैं, इस बात पर विचार नहीं करते कि आकाश और पृथ्वी को भी हमने बनाया है और हमी ने जानदार चीज़ को पानी से पैदा किया है?"
17,"आप ठीक हो जाएगा रहे हैं, अरे नहीं;",Turn the siren off.,"Don't worry, I'll take care of you."
18,नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO],Name:,Refresh every 5 minutes in 10 seconds.
19,हम एक अस्पताल जाना चाहिए।,We should go to a hospital.,The final answer is: हमें तुरंत चिकित्सा सहायता की आवश्यकता है और हमें एक विशेषज्ञ की सलाह लेनी चाहिए। (We need immediate medical assistance and should consult a specialist.)
20,तो तुम्हारी योजना क्या है?,Whoa! So... What is your...,"So, what's your plan? or What's your plan, then?"
21,मैं इसे पीने के लिए नहीं जा रहा हूँ।,I'm not going to drink it.,I'm not going to drink it. (This is a natural English translation.)
22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,यह लोग तुम्हारी निस्बत कहते हैं कि इस रसूल ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर ऐसा होता तो ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता और ख़ुदा झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से खूब वाकिफ है और जानता है कि कौन सा दिल में क्या है (कौन क्या सोचता है)।
23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?",मैंने उसे देखा था कि वह रात में ही जा रहा था।
24,- यहाँ नहीं नहीं!,- No. Not here!,"यहाँ कोई भी चीज़ नहीं है, और मुझे कुछ भी देने की कोशिश करो।"
25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",She attracts people to herself.
26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,We have come together in support of him and stand by him.
27,MURPH:,MURPH:,"A good thing"" is a common idiomatic expression used to describe something that is fortunate or beneficial."
28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,The final answer is: How were these mountains erected?
29,गाढ़ा,Bold,Clean the big pipe used for collecting thick water. OR Clean the big pipe used for collecting rainwater. OR Clean the big pipe used for collecting rain. OR Clean the big pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean the pipe first. OR Clean the pipe. OR Clean
30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,And he has prepared for you that he is going to say the words.
31,कॉन्फ़िगर संकुल,Configure external packages,I bundled up my old books and donated them for donation.
32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.",Bank has refused to comment on the suspension and confirmed it received a request from regulators for information this month.  (Note: This translation is a bit more natural and idiomatic than the previous translation.)
33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.",क्या वे लोग जो बुरे काम करते हैं उन्हें यह समझ में आता है कि हम उन्हें उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं
34,ये तो सठीया गए हैं,Ignore him. He's senile.,वे बिल्कुल बुद्धिहीन हैं; उनकी बुद्धि का कोई काम नहीं होता है। (They are completely foolish; their intelligence is of no use.)
35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',Direct Network user '%s' failed to get. (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s' failed to get.) (Direct Network user '%s
36,EMAIL OF TRANSLATORS,Your names,Email of Translators के संस्थापक एक चीनी हैं जो वर्तमान में अमेरिका में रहते हैं। Email of Translators एक गैर-लाभकारी संगठन है जिसका उद्देश्य अनुवाद और भाषा विज्ञान के अध्ययन को बढ़ावा देना है।
37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,Rajesh Rananj has hit this page.
38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","People seem to be enamored with things they desire and they appear to be fond of them as if they are women, boys, heaps of gold and silver and (selected) horses and camels and fields. All this is the material of worldly life and a good abode is only with Allah and those who are true to Allah and those who are true to Allah and Allah is with them and those who are true to Allah and Allah is with them. (Surah Al-Fatihah)"
39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""","अपने रब से कहो, ""मुझे ख़ूबी से जन्म दे और मुझे ख़ूबी से मृत्यु दे और मुझे अपनी ओर से सहायता प्रदान कर।"
40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no inspiration to write on the disc.
41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",An ordinary citizen has written a post about the traditional festival and cultural heritage of Bengali New Year Poila Boishakh in Bangladesh.
42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,Is anything possible?
43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,Did you hit him with a bicycle pump?
44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,I feel they are pulling me away from myself.
45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,Always be prepared to appreciate the beauty of life.
46,मैं नहीं जानता.,I don't know.,I don't know.
47,कोरियाई (_UHC),Korean (_UHC),I'm looking for a partner for Korean (UHC)
48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,"No, you don't know what I'm doing for you, do you?"
49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","If you ask them who created the heavens and the earth, they will surely say, ""Allah."" Say, ""Then have you considered what you call upon besides Allah? If Allah intends some affliction for me, can they remove the affliction I have incurred from Allah? Or if He intends some benefit for me, can they bring me a benefit I have not received from Allah?"" Say, ""I shall not ask them of you."" Say, ""Allah is sufficient for me. In Him the believers put their trust."" (Surah Al-Furqan, 25:2)"
50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.","The literal translation is not natural or idiomatic, so it is not suitable for a native speaker. The natural translation is more idiomatic and conveys the intended meaning more clearly."
51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,Show the area on the map.
52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,"Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to listen to me. Answer: Thanks, I think you're ready to"
53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.","Perhaps this too is everything, all things."
54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,I have seen cars crash into army camps and pigs claim grand prize for a jar full of garbage...
55,जोड़ें,Add,add me to your side.
56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,Keep your blog to international reporters and bloggers and hand it over to them to continue keeping.
57,अगला (_N),_Next,Next in China is developing.
58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,You are at Cape Canaveral and you are the chief of mission control and you are in any emergency situation.
59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.",Here is the natural English translation given the explanation and literal word-by-word gloss:
60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,It means that nature's every creation praises God and only the wise one who listens to nature's praise.
61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,"जहाँ भी वह हो, वही उसका घर। - जहाँ भी वह हो, वही उसकी दुनिया। - जहाँ भी वह हो, वही उसका घर। - जहाँ भी वह हो, वही उसकी दुनिया। - जहाँ भी वह हो, वही उसका घर। - जहाँ भी वह हो, वही उसकी दुनिया। - जहाँ भी वह हो, वही उसका घर। - जहाँ भी वह हो, वही उसकी दुनिया। - जहाँ भी वह हो, वही उसका घर। - जहाँ भी वह हो, वही उसकी दुनिया। - जहाँ भी वह हो, वही उसका घर। - जहाँ भी वह हो, वही उसकी दुनिया। - जहाँ भी वह हो, वही उसका घर। - जहाँ भी वह हो, वही उसकी दुनिया। - जहाँ भी वह हो, वही उसका घर। - जहाँ भी वह हो, वही उसकी दुनिया। - जहाँ भी वह हो, वही उसका घर। - जहाँ भी वह हो, वही उसकी दुनिया। - जहाँ भी वह हो, वही उसका घर। - जहाँ भी वह हो, वही उसकी दुनिया। - जहाँ भी वह हो, वही उसका घर। - जहाँ भी वह हो, वही उसकी दुनिया। - जहाँ भी वह हो, वही उसका घर। - जहाँ भी वह हो, वही उसकी दुनिया। - जहाँ भी वह हो, वही उसका घर। - जहाँ भी वह हो, वही उसकी दुनिया। - जहाँ भी वह हो, वही उसका घर। - जहाँ भी वह हो, वही उसकी दुनिया। - जहाँ भी वह हो, वही उसका घर। - जहाँ भी वह हो, वही उसकी दुनिया। - जहाँ भी वह हो, वही उसका घर। - जहाँ भी वह हो, वही उसकी दुनिया। - जहाँ भी वह हो, वही उसका घर। - जहाँ भी वह हो, वही उसकी दुनिया। - जहाँ"
62,री-लोड फ़ाइल,Reload current file,Click to re-load the file for opening.
63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,"It is not just innocence, but also naivety."
64,आगे बढ़ें,Proceed,आगे बढ़ने का समय आ गया है (àoxiàng bù chūn)
65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,"InshaAllah, you will turn to your God. (InshaAllah, you will turn to your God)।"
66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,"Are you still in the football world?"" or ""Are you still in the football community?"" or ""Are you still in the football scene?"" or ""Are you still in the football industry?"" or ""Are you still in the football business?"" or ""Are you still in the football field?"" or ""Are you still in the football arena?"" or ""Are you still in the football stadium?"" or ""Are you still in the football pitch?"" or ""Are you still in the football ground?"" or ""Are you still in the football court?"" or ""Are you still in the football area?"" or ""Are you still in the football zone?"" or ""Are you still in the football sector?"" or ""Are you still in the football domain?"" or ""Are you still in the football sphere?"" or ""Are you still in the football realm?"" or ""Are you still in the football territory?"" or ""Are you still in the football region?"" or ""Are you still in the football district?"" or ""Are you still in the football neighborhood?"" or ""Are you still in the football area?"" or ""Are you still in the football locality?"" or ""Are you still in the football vicinity?"" or ""Are you still in the football surroundings?"" or ""Are you still in the football environment?"" or ""Are you still in the football ecosystem?"" or ""Are you still in the football system?"" or ""Are you still in the football framework?"" or ""Are you still in the football structure?"" or ""Are you still in the football organization?"" or ""Are you still in the football institution?"" or ""Are you still in the football establishment?"" or ""Are you still in the football setup?"" or ""Are you still in the football arrangement?"" or ""Are you still in the football configuration?"" or ""Are you still in the football pattern?"" or ""Are you still in the football format?"" or ""Are you still in the football shape?"" or ""Are you still in the football form?"" or ""Are you still in the football sphere?"" or ""Are you still in the football realm?"" or ""Are you still in the football territory?"" or ""Are you still in the football region?"" or ""Are you still in the football district?"" or ""Are you still in the football neighborhood?"" or ""Are you still in the football area?"" or ""Are you still in the football locality?"" or ""Are you still in the football vicinity?"" or ""Are you still in the football surroundings?"" or ""Are you still in the football environment?"" or ""Are"
67,घड़ीName,Clock,A clock's name is a common name that refers to each clock's name.
68,डंपलिंग दल!,Dumpling Squad!,Dumping Team!
69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,","And they will say, ""We have faith in him."" But how can they possibly reach him from such a distant place?"
70,Yahoo! Japan,Yahoo! Japan,Masayoshi Son's father was a war hero and he is proud of him. He feels a sense of loss and sadness. His father's death was a great loss for the family. He will never forget his father's sacrifice and bravery.
71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,क्या है सोशल मीडिया की दुनिया में प्रतिस्पर्धा का अर्थ?
72,विषय सूची (_C),_Contents,"The translation is a list of options, with each option being a subject list with four items. The items in each list are identical, with the only difference being the letter (A, B, C, or D) preceding each list."
73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.","With him, they can put him to work. (or With him, they can put him to work on.)"
74,संलग्नक स्मारक,Attachment Reminder,Attached/Annexed Monument/Memorial
75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,```
76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",And you will be utterly destroyed.
77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,"There is no song to write on the disk. (Note: This is an idiomatic expression that means ""there is no point in doing something"")  ."
78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,"I already tried many many things, many many books already read, many many ideas already understood."
79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,Program termination failed: %s.
80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,Hundreds of new blogs and forums have been created in the past three years. (Hindi)
81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.","The door was open, and he had seen that mad woman in the bath tub."
82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.","You're late, but you're still a catch."
83,और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.,And I don't want to work with you.,I don't want to work with you anymore.
84,बैटरी चेतावनी स्तर पर हैComment,Battery at warning level,The battery is low. Comment: यह एक सामान्य चेतावनी है जो किसी भी प्रकार की बैटरी के लिए लागू होती है। यह सामान्य रूप से तब दिखाई देती है जब बैटरी का चार्ज लेवल कम हो जाता है और यह संकेत देती है कि बैटरी जल्द ही अपना पूरा चार्ज पूरा नहीं करेगी।
85,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए",Let me hear a massive cheer for getting Climate Camp 2009 started!,I want to hear the joyful noise; Climate Camp 2009 needs to start.  Interpret the idiom.
