Unnamed: 0,src,true_meaning,predicted
10,यह अच्छा है फिल की तरह है?,Is it cool like Phil's?,"Is it good, like Phil's?"
11,क्या मौजूदा स्ट्रीम seekable है,Whether the current stream is seekable,क्या वर्तमान स्ट्रीम मौजूद है? Answer: क्या वर्तमान स्ट्रीम मौजूद है? Explanation: यह प्रश्न एक स्ट्रीमिंग सेवा के उपयोगकर्ता से पूछा जाता है जो एक विशिष्ट स्ट्रीम को खोजने का प्रयास कर रहा है। यह प्रश्न स्ट्रीमिंग सेवा की क्षमता को जांचने के लिए किया जाता है कि क्या यह उपयोगकर्ता द्वारा खोजे जा सकने योग्य है या नहीं। Idiomatic translation: क्या वर्तमान स्ट्रीम मौजूद है? Note: मौजूदा स्ट्रीम seekable है का अर्थ है कि वर्तमान स्ट्रीम को खोजना संभव है। यह प्रश्न स्ट्रीमिंग सेवा की क्षमता को जांचने के लिए किया जाता है कि क्या यह उपयोगकर्ता द्वारा खोजे जा सकने योग्य है या नहीं। Cultural note: यह प्रश्न एक स्ट्रीमिंग सेवा के उपयोगकर्ता से पूछा जाता है जो एक विशिष्ट स्ट्रीम को खोजने का प्रयास कर रहा है। यह प्रश्न स्ट्रीमिंग सेवा की क्षमता को जांचने के लिए किया जाता है कि क्या यह उपयोगकर्ता द्वारा खोजे जा सकने योग्य है या नहीं। Idiomatic translation: क्या वर्तमान स्ट्रीम मौजूद है? Note: मौजूदा स्ट्रीम seekable है का अर्थ है कि वर्तमान स्ट्रीम को खोजना संभव है। यह प्रश्न स्ट्रीमिंग सेवा की क्षमता को जांचने के लिए किया जाता है कि क
12,आप दो अज्ञात पुरुषों इस घर बिन बुलाए दर्ज करें.,You let two unknown men enter this house uninvited.,"You two unknown men, enter this house uninvited."
13,यह पूरी स्थिति पूरी तरह से गड़बड़ है.,This whole situation is completely fucked.,The situation is completely messed up.
14,गूगल टाक होम नाम 3,Google Talk Home Name 3,Google Talk Home Name 3.0 has some new features that help users control their devices more independently.
15,सभी कैदी लॉकडाउन के लिए रिपोर्ट करो.,All prisoners report for Lockdown.,All prisoners report for lockdown.
16,जो लोग काफिर हो बैठे क्या उन लोगों ने इस बात पर ग़ौर नहीं किया कि आसमान और ज़मीन दोनों बस्ता (बन्द) थे तो हमने दोनों को शिगाफ़ता किया (खोल दिया) और हम ही ने जानदार चीज़ को पानी से पैदा किया इस पर भी ये लोग ईमान न लाएँगे,"Did not the disbelievers observe that the heavens and the earth were together, so We parted them, and we made every living thing from water? So will they not accept faith?","What will these non-believers do? Did they not think that the sky and earth were closed and we opened them up and we brought forth the living from water, and they will not believe in it?"
17,"आप ठीक हो जाएगा रहे हैं, अरे नहीं;",Turn the siren off.,"आप ठीक हो जाएगा रहे हैं, अरे नहीं; मैं तुम्हारे लिए कुछ भी नहीं कर सकता हूँ। (Hindi)"
18,नाम: Refresh every [NUMERIC_ENTRY] [TIME_UNITS_COMBO],Name:,"नाम: हर [NUMERIC_ENTRY] [TIME_UNITS_COMBO] पर पृष्ठ को नवीन करें (उदाहरण के लिए, 1 घंटे, 1 दिन, 1 सप्ताह) ताकि उपयोगकर्ता पृष्ठ के नवीनतम संस्करण के साथ काम कर सके।."
19,हम एक अस्पताल जाना चाहिए।,We should go to a hospital.,We should go to a hospital. ( Natural English translation )  |  हम एक अस्पताल जाना चाहिए। ( Hindi )  |  We should go to a hospital. ( English )  |  我們應該去醫院。 ( Chinese )  |  We should go to a hospital. ( English )  |  हमें अस्पताल जाना चाहिए। ( Hindi )  |  We should go to the hospital. ( English )  |  हम एक अस्पताल जाना चाहिए। ( Hindi )  |  We should go to the hospital. ( English )  |  हम एक अस्पताल जाना चाहिए। ( Hindi )  |  We should go to the hospital. ( English )  |  हम एक अस्पताल जाना चाहिए। ( Hindi )  |  We should go to the hospital. ( English )  |  हमें अस्पताल जाना चाहिए। ( Hindi )  |  We should go to the hospital. ( English )  |  हम एक अस्पताल जाना चाहिए। ( Hindi )  |  We should go to the hospital. ( English )  |  हमें अस्पताल जाना चाहिए। ( Hindi )  |  We should go to the hospital. ( English )  |  हम एक अस्पताल जाना चाहिए। ( Hindi )  |  We should go to the hospital. ( English )  |  हमें अस्पताल जाना चाहिए। ( Hindi )  |  We should go to the hospital. ( English )  |  हम एक अस्पताल जाना चाहिए। ( Hindi )  |  We should go to the hospital. ( English )  |  हमें अस्पताल जाना चाहिए। ( Hindi )  |  We should go to the hospital. ( English )  |  हम एक अस्पताल जाना चाहिए। ( Hindi )  |  We should go to the hospital. ( English )  |  हमें अस्पताल जाना चाहिए। ( Hindi )  |  We should go to the hospital. ( English )  |  हम एक अस्पताल जाना चाहिए। ( Hindi )  |  We should go to the hospital. ( English )  |  हमें अस्पताल
20,तो तुम्हारी योजना क्या है?,Whoa! So... What is your...,"So, what's your plan?"
21,मैं इसे पीने के लिए नहीं जा रहा हूँ।,I'm not going to drink it.,I am not going to drink this.
22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,"Those who listen to God's words have the same mind and heart, and only those whom God wants to listen to His words. (Note: The original text is a repetition of the same idea, so the translation is also a repetition of the same idea.)"
23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?",But he had done a deal for Mercedes four weeks ago.
24,- यहाँ नहीं नहीं!,- No. Not here!,Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer: Stop asking me the same question! Answer
25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",She is an attractive person and will call those people to her side who want to listen to her.
26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,And we have gathered all around for him.
27,MURPH:,MURPH:,"Only because you too clever, so you will be misunderstood."
28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,Word-by-word translation:
29,गाढ़ा,Bold,"The idiom means that one will not be overwhelmed or defeated by a difficult situation. It suggests that even in challenging circumstances, one can still find a way to stay afloat and not be consumed by the difficulties."
30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,He's ready to say the words for you.
31,कॉन्फ़िगर संकुल,Configure external packages,The inner bundle needs to be configured.
32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.","Bank refuses to comment on the suspension, confirming that it received a request from regulators this month. (English)"
33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.",क्या यह लोग समझते हैं कि हम उन्हें समान दर्जा देंगे जो ईमान लाए और अच्छे काम करते रहे? क्या यह लोग समझते हैं कि हम उन्हें समान दर्जा देंगे जो ईमान लाए और अच्छे काम करते रहे? क्या यह लोग समझते हैं कि हम उन्हें समान दर्जा देंगे जो ईमान लाए और अच्छे काम करते रहे? क्या यह लोग समझते हैं कि हम उन्हें समान दर्जा देंगे जो ईमान लाए और अच्छे काम करते रहे? क्या यह लोग समझते हैं कि हम उन्हें समान दर्जा देंगे जो ईमान लाए और अच्छे काम करते रहे? क्या यह लोग समझते हैं कि हम उन्हें समान दर्जा देंगे जो ईमान लाए और अच्छे काम करते रहे? क्या यह लोग समझते हैं कि हम उन्हें समान दर्जा देंगे जो ईमान लाए और अच्छे काम करते रहे? क्या यह लोग समझते हैं कि हम उन्हें समान दर्जा देंगे जो ईमान लाए और अच्छे काम करते रहे? क्या यह लोग समझते हैं कि हम उन्हें समान दर्जा देंगे जो ईमान लाए और अच्छे काम करते रहे? क्या यह लोग समझते हैं कि हम उन्हें समान दर्जा देंगे जो ईमान लाए और अच्छे काम करते रहे? क्या यह लोग समझते हैं कि हम उन्हें समान दर्जा देंगे जो ईमान लाए और अच्छे काम करते रहे? क्या यह लोग समझते हैं कि हम उन्हें समान दर्जा देंगे जो
34,ये तो सठीया गए हैं,Ignore him. He's senile.,They have become very cunning or clever.
35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',User '%s' failed to get DN.
36,EMAIL OF TRANSLATORS,Your names,We'll send a translation email.  (Natural translation)
37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,"I was expecting a small blog, but it turned out to be a big platform. - Rajesh Ranjan."
38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","All worldly things belong to Allah. What Allah gives is good, and what Allah withholds is bad."
39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""","- And say, ""My Lord, You cause me to enter in goodness and You cause me to exit in goodness, and grant me from Yourself a supporting power."
40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no song to write on the disk.
41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.",An ordinary citizen has written a post about the traditional festival and cultural heritage of Bengali New Year Poila Boishakh in Bangladesh.
42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,Can't do anything.
43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,Did you hit him with a bicycle pump?
44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,I feel they are worried that they will take me far.
45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,The spring will be worn out.
46,मैं नहीं जानता.,I don't know.,I don't know.
47,कोरियाई (_UHC),Korean (_UHC),"The English translation is ""Korean (UHC) general currency money."
48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,"No, you don't know what I'm doing for you, do you?"
49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","If you ask them about the creation of the heavens and the earth, they will surely say, ""Allah."" Say, ""Then have they [not] considered this statement, [i.e.,] which they have invented, that if Allah wills, you will not be afflicted by anything, and if He wills, you will not be given reprieve? Say, ""My Lord is sufficient for me, and He is the best Disposer of affairs."
50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.",You women are amazing!
51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,Show the field in the picture.
52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,"Thank you, I thought of you."
53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.",Maybe everything is a shroud.
54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,I have seen cars crash into army camps like pigs making grand claims about a jar filled with filth.
55,जोड़ें,Add,Add fuel to the fire
56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,Let international reporters and bloggers take care of your blog so they can continue it.
57,अगला (_N),_Next,Next step.
58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,You are in Cape Canaveral
59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.","With his Lord's permission, he is always giving his fruit. Allah presents examples for people, so that they are awake and responsible for their deeds.  (Note: The word ""examples"" is used here instead of ""parables"" because the word ""मिशालें"" is used in the original sentence.)  Alternative translation: ""Allah presents examples for people, so that they are awake and accountable for their actions.""  The word ""मिशालें"" can also be translated as ""examples"" or ""models"" or ""parables"".  The word ""जाग्रत"" can also be translated as ""awake"" or ""alert"".  The word ""जिम्मेदार"" can also be translated as ""responsible"" or ""accountable"".  The word ""कर्मों"" can also be translated as ""actions"" or ""deeds"".  The word ""अपने"" can also be translated as ""his"" or ""their"".  The word ""अनुमति"" can also be translated as ""permission"" or ""consent"".  The word ""रब"" can also be translated as ""Lord"" or ""God"".  The word ""वह"" can also be translated as ""he"" or ""it"".  The word ""हर समय"" can also be translated as ""always"" or ""every time"".  The word ""अपना"" can also be translated as ""his"" or ""its"".  The word ""फल"" can also be translated as ""fruit"" or ""result"".  The word ""अल्लाह"" can also be translated as ""Allah"" or ""God"".  The word ""लोगों"" can also be translated as ""people"" or ""men"".  The word ""के लिए"" can also be translated as ""for"" or ""in favor of"".  The word ""ताकि"" can also be translated as ""so that"" or ""in order that"".  The word ""वे"" can also be translated as ""they"" or ""them"".  The word ""जाग्रत हों"" can also be translated as ""be awake"" or ""be alert"".  The word ""जिम्मेदार हों"" can also be translated as ""be responsible"" or ""be accountable"".  The word ""कर्मों के लिए"" can also be translated as ""for their actions"" or ""for their deeds"".  The word ""अपने"" can"
60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,What thing all sky and earth in is all God's praise does and Ghalib is wise.  - What thing all sky and earth in is all God's praise does and Ghalib is wise.  - All sky and earth in is what thing all God's praise does and Ghalib is wise.  - All sky and earth in is what thing all God's praise does and Ghalib is wise.  - What thing all sky and earth in is all God's praise does and the wise Ghalib is.  - What thing all sky and earth in is all God's praise does and the wise Ghalib is.  - All sky and earth in is what thing all God's praise does and the wise Ghalib is.  - All sky and earth in is what thing all God's praise does and the wise Ghalib is.  - What thing all sky and earth in is all God's praise does and Ghalib wise is.  - What thing all sky and earth in is all God's praise does and Ghalib wise is.  - All sky and earth in is what thing all God's praise does and Ghalib wise is.  - All sky and earth in is what thing all God's praise does and Ghalib wise is.  - What thing all sky and earth in is all God's praise does and wise Ghalib is.  - What thing all sky and earth in is all God's praise does and wise Ghalib is.  - All sky and earth in is what thing all God's praise does and wise Ghalib is.  - All sky and earth in is what thing all God's praise does and wise Ghalib is.  - What thing all sky and earth in is all God's praise does and Ghalib is wise.  - What thing all sky and earth in is all God's praise does and Ghalib is wise.  - All sky and earth in is what thing all God's praise does and Ghalib is wise.  - All sky and earth in is what thing all God's praise does and Ghalib is wise.  - What thing all sky and earth in is all God's praise does and the wise Ghalib is.  - What thing all sky and earth in is all God's praise does and the wise Ghalib is.  - All sky and earth in is what thing all God's praise does and the wise Ghalib is.
61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he is. (or) It doesn't matter where he
62,री-लोड फ़ाइल,Reload current file,Please use a local file manager to move the reload file.
63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,It is not just ignorance... but innocence in its pure form.
64,आगे बढ़ें,Proceed,I moved my goal forward.
65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,It's only a matter of time before you return to your old ways.  or  You'll eventually turn back to your old self.
66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,- Are you still playing football?
67,घड़ीName,Clock,Time
68,डंपलिंग दल!,Dumpling Squad!,"You're the garbage, we're the trash can!"" or ""You're the trash, we're the trash can!"
