Unnamed: 0,src,true_meaning,predicted
20,2001年基金会倡议举行“履行承诺”活动，并（于2002年5月）在联合国大会儿童问题特别会议上正式开展了这项活动，以提醒各国元首和首脑对世界儿童作出的新的承诺，并向在执行“适合儿童生长的世界”宣言和行动计划中成绩最为显著的元首和首脑颁奖。,WWSF launched in 2001 the Walk your Talk initiatives which were officially launched at the UN General Assembly Special Session on Children (May 2002) and which have as their aim to: 1) regularly remind Heads of State and government of their new promises made to the children of the world and; 2) to award at a later stage those Heads of State and government who accomplish the most significant results in implementing “A world fit for children” declaration and Plan of Action,"In 2001, the Foundation launched the ""Commitment to Action"" initiative, which was formally launched at the UN Special Session on Children in May 2002, to remind heads of state and government of their new commitments to the world's children and to award those heads of state and government who have made the most notable progress in implementing the ""World Fit for Children"" Declaration and Plan of Action."
21,目的是协助政策制定者和其他人员制定充分尊重人权的反恐怖主义的战略远景。,Its aim is to assist policy makers and others in developing a vision of counter-terrorism strategies that are fully respectful of human rights.,The goal is to assist policymakers and other individuals in developing a counterterrorism strategy that fully respects human rights.
22,新版本以广泛的政治共识为基础，对宪法的文字和实质都进行了修正和更新，旨在全面反映成文和不成文的宪法法律并突出表述国家的特征。,"Based on a broad political consensus, the new version amended the wording and updated the substance of the Constitution, with the aims of furnishing a complete picture of written and unwritten constitutional law and highlighting the characteristic elements of the State.","The final answer is: New version based on broad political consensus, revised and updated the text and substance of the constitution, aiming to comprehensively reflect the written and unwritten constitutional law, and highlight the expression of the national characteristics."
23,这是需要更多国际援助的一个领域。,This is an area that requires greater international assistance.,This is an area that needs more international assistance. ( idiomatic )
24,23. 国际人权联盟联合会（人权联会）、人权监察站、国际法学家委员会和国际妇女权利行动观察-亚洲/太平洋（妇女权利观察-亚太）的代表向委员会间会议提出关于加强人权条约机构系统的看法，人权联会、人权检查站和国际法学家委员会并就此事提出一份联合文件，这份文件也得到其它非政府组织的支持。,"Representatives of the International Federation of Human Rights Leagues (FIDH), Human Rights Watch (HRW), the International Commission of Jurists (ICJ) and International Women's Rights Action Watch-Asia Pacific (IWRAW-AP) presented their views to the inter-committee meeting with regard to the strengthening of the human rights treaty body system, with FIDH, HRW and ICJ providing a joint paper on the matter that was also supported by other NGOs.","Human rights groups and women's rights organizations have expressed their opinions on strengthening the human rights treaty system to the international community. They have also jointly submitted a document to the international community, which has been supported by other non-governmental organizations. 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6月25日 (星期五) 07:55 (CST) 2021年6"
25,17 《维尔京群岛每日新闻》，2005年1月7日。,"17 The Virgin Islands Daily News, 7 January 2005.","The Virgin Islands Daily News, January 7, 2005."
26,in just the right light.,in just the right light.,-
27,我也是人类啊 赛巴斯酱,"I am human, Sebastian!","I think the idiomatic translation is: I'm with you, Sabaah! |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |"
28,但你還是不能開我的車,You still can't drive my car.,You still can't drive my car.
29,另一个规划干事（P-3）将重点关注执行情况跟踪和评价，包括关于成果预算编制框架的执行情况报告、合并关于特派团执行计划的定期报告以及关于特派团里程碑、基准和逐渐缩编时间表。,"The second Planning Officer (P-3) would focus on implementation tracking and evaluation, including performance reporting on the results-based-budgeting frameworks, consolidation of periodic reports on the mission implementation plan and on milestones, benchmarks and timelines for the gradual drawdown of the Mission.","Another staff member will be responsible for monitoring progress and assessing the effectiveness of our plans, including tracking our budget and reporting on our achievements."
30,牙买加医学理事会（MCJ）建议，目前关于堕胎的政策声明应该促进修订现行立法，以便减少或防止因为不安全堕胎而导致产妇死亡或致残。,The Medical Council of Jamaica (MCJ) has proposed that the present policy statement on abortion should facilitate the amendment of current legislation in order to reduce or prevent maternal deaths and disability linked to unsafe abortions.,The Medical Council of Jamaica recommends revising the current abortion laws to reduce maternal deaths or disabilities resulting from unsafe abortions.
31,我载你,I'll take you to Spain.,"1. 我 (wǒ) translates to ""I"" or ""me""."
32,调查以色列侵害占领区巴勒斯坦人民和其他阿拉伯人人权的行为特别委员会的平衡的报告（A/63/273）列举了多项以色列违反《公民及政治权利国际公约》的行为，特别是侵犯当地人民的言论自由权、集会自由权、身心健康权等的行为。,"The balanced report of the Special Committee to Investigate Israeli Practices Affecting the Human Rights of the Palestinian People and Other Arabs of the Occupied Territories (A/63/273) had identified numerous Israeli violations of the International Covenant on Civil and Political Rights, particularly the rights to freedom of expression and assembly and the right to mental and physical health.","The report (A/63/273) of the special committee to investigate Israel's violations of the human rights of the Palestinian people and other Arab peoples in the occupied territories presents a number of instances of Israel's violations of the International Covenant on Civil and Political Rights, in particular the freedom of expression, the freedom of assembly, and the right to physical and mental health of the local population.  The report (A/63/273) of the special committee to investigate Israel's violations of the human rights of the Palestinian people and other Arab peoples in the occupied territories presents a number of instances of Israel's violations of the International Covenant on Civil and Political Rights, in particular the freedom of expression, the freedom of assembly, and the right to physical and mental health of the local population.  The report (A/63/273) of the special committee to investigate Israel's violations of the human rights of the Palestinian people and other Arab peoples in the occupied territories presents a number of instances of Israel's violations of the International Covenant on Civil and Political Rights, in particular the freedom of expression, the freedom of assembly, and the right to physical and mental health of the local population.  The report (A/63/273) of the special committee to investigate Israel's violations of the human rights of the Palestinian people and other Arab peoples in the occupied territories presents a number of instances of Israel's violations of the International Covenant on Civil and Political Rights, in particular the freedom of expression, the freedom of assembly, and the right to physical and mental health of the local population.  The report (A/63/273) of the special committee to investigate Israel's violations of the human rights of the Palestinian people and other Arab peoples in the occupied territories presents a number of instances of Israel's violations of the International Covenant on Civil and Political Rights, in particular the freedom of expression, the freedom of assembly, and the right to physical and mental health of the local population.  The report (A/63/273) of the special committee to investigate Israel's violations of the human rights of the Palestinian people and other Arab peoples in the occupied territories presents a number of instances of Israel's violations of the International Covenant on Civil and Political Rights, in particular the freedom of expression, the freedom of assembly, and the right to physical and mental health of the local population.  The report (A/63/273) of the special committee to investigate Israel's violations of the human rights of the Palestinian people and other Arab peoples in the occupied territories presents a number of"
33,B．生命权、人身自由、安全权和人身致残,"The right to life, liberty, security and physical integrity","This sentence is describing the basic human rights in China. The four rights mentioned are: the right to life, the right to personal freedom, the right to safety, and the right to bodily integrity."
34,与其说是喜欢 不想在我这一代结束,"It's not about preferences, this new generation is so different.","It's not that I like living, but I'm afraid of losing it."
35,35. 自2004年4月以来，丹麦包机一直从欧洲飞抵圣克罗伊。,"Since April 2004, Danish charter flights from Europe have been arriving in St. Croix.","English translation: Since April 2004, a Danish charter flight has been flying to St. Croix from Europe, and since 2003, a Danish charter flight has been flying from St. Croix to Europe."
36,遛狗，有问题吗?,I'm taking the dog for a walk. What's the problem?,Are you okay? (idiomatic sense)
37,那是你的螺旋槳 你還能贏得比賽,"Wait, that's your propeller. You could still win the race.",Are you still able to win the competition with that?
38,将根据这一请求印发一份会议室文件，载列实施计划并提供自协定签署以来的最新情况。,"In compliance with that request, a conference room paper will be issued containing the implementation plan and providing updated information on developments since the signing of the agreement.",The meeting will issue a document outlining the implementation plan and providing the latest information since the agreement was signed.
39,无论是什么挑衅导致了齐达内的行为（可能是种族言论），他的暴力行为被全世界所看到，玷污了他的形象。这一难过的矛盾是，尽管世界都在了解和敬仰他作为一个人的传奇般的善良，现在，它将由于一次侵犯行为而令人永志难忘。,"Whatever the provocation that led to Zidane’s behavior (probably a racial comment), his violent act, seen around the world, has tarnished his image. The sad paradox is that while the world had been learning of and celebrating his legendary kindness as a person, he will now be distinguished for all time by an act of aggression.","Whatever the provocation that led to Zidane's behavior (possibly racist remarks), his violent outburst was witnessed by the world and tarnished his image. The painful irony is that, although the world has come to know and admire him as a legendary figure of goodness, it will now be remembered for a single act of aggression."
40,最后，我们不能使依法渴望自决的人失望。,"Lastly, we cannot disappoint those who aspire to self-determination if they have the law on their side.","Last, we cannot make those who wish to self-determination by law disappointed."
41,已登记的伙伴关系正在拟订的管理工具包括最佳做法汇编、案例研究和持续承受能力指标的制定。,"Management tools being developed by the registered partnerships included compilations of best practices, case studies and development of sustainability indicators.","The registered partnership is included in the drafting of management tools, which include best practices, case studies, and continuous capacity indicators."
42,特别委员会决定接受这些请求。,The Special Committee decided to accede to those requests.,The special committee decided to accept these requests.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of breakdown.  End of note.  End of translation.  End of
43,由于几个原因，风险资本更合适。 第一，风险资本资金提供的是灵活的长期产权资本，它是根据每个企业的独特需要确定的。,"Venture capital is more appropriate for several reasons. First, venture capital funds provide flexible, long-term equity capital which is customized according to the unique needs of each enterprise.","Venture capital is more suitable for several reasons. First, it provides flexible long-term equity capital tailored to each company's unique needs. Second, its investors have motivations beyond just making money, such as learning, guidance, and collaboration. Third, it can offer companies not only funding but also professional management and technical support. Fourth, its investors are not involved in the day-to-day management of the company. Fifth, it can provide companies with access to a network of experienced entrepreneurs and executives. Sixth, its investors can offer companies valuable advice and guidance. Seventh, it can help companies to scale up quickly and efficiently. Eighth, its investors can provide companies with access to new markets and customers. Ninth, it can help companies to develop new products and services. Tenth, its investors can offer companies valuable insights and expertise. Eleventh, it can help companies to improve their operations and management. Twelfth, its investors can provide companies with access to new technologies and innovations. Thirteenth, it can help companies to increase their revenue and profitability. Fourteenth, its investors can offer companies valuable guidance and support. Fifteenth, it can help companies to expand their business internationally. Sixteenth, its investors can provide companies with access to new markets and customers. Seventeenth, it can help companies to develop new business models and strategies. Eighteenth, its investors can offer companies valuable insights and expertise. Nineteenth, it can help companies to improve their financial management and planning. Twentieth, its investors can provide companies with access to new technologies and innovations. Twenty-first, it can help companies to increase their revenue and profitability. Twenty-second, its investors can offer companies valuable guidance and support. Twenty-third, it can help companies to expand their business internationally. Twenty-fourth, its investors can provide companies with access to new markets and customers. Twenty-fifth, it can help companies to develop new business models and strategies. Twenty-sixth, its investors can offer companies valuable insights and expertise. Twenty-seventh, it can help companies to improve their operations and management. Twenty-eighth, its investors can provide companies with access to new technologies and innovations. Twenty-ninth, it can help companies to increase their revenue and profitability. Thirtieth, its investors can offer companies valuable guidance and support. Thirty-first, it can help companies to expand their business internationally. Thirty-second, its investors can provide companies with access to new markets and customers. Thirty-third, it can help companies to develop new business models and strategies. Thirty-fourth, its investors can offer companies"
44,这些地区仍然处在人道主义紧急状态之中。,These areas continue to be in a state of humanitarian emergency.,These areas are still in a state of humanitarian emergency.
45,5. 秘书处对索赔作了初步评估，以确定是否符合理事会在《规则》第14条中规定的格式要求。,The secretariat made a preliminary assessment of the claims in order to determine whether each claim met the formal requirements established by the Governing Council in article 14 of the Rules.,The Secretariat evaluated the claim to see if it met the format requirements specified in Article 14 of the Rules.
46,3. 委员会第六届常会所作决定的执行和进展情况,Implementation of and progress made on decisions taken at the sixth regular session of the Commission,The situation of the implementation and progress of the decisions made at the sixth regular meeting of the committee. End of translation.
47,其理由完全可能是，随着市场规模扩大，规模经济和协调经济使得生产制成品所需的中间部件和工序能够分离出来并委托给专业生产商。,"The explanation may well be that, as the extent of the market increases, economies of scale and of coordination allow the intermediate parts and processes required in the production of manufactured goods to be separated and entrusted to specialized producers.","Its reason completely may be that with the market scale expanding, scale economy and coordination economy make the intermediate parts and processes needed for producing finished products able to be separated out and entrusted to professional manufacturers."
48,让伴侣引导你的手 去刺激她最喜欢的地方是很有效的,(Man) It helps if you let your lover show you by guiding your hand how best she likes to be stimulated.,"Let your partner guide your hands to stimulate her most sensitive areas, and it's very effective."
49,无论它们是以单方面、双边或多边形式采取的措施，它们都有助于创造一种有利于信心和信任的气候。,"They can contribute to creating a climate conducive to trust and confidence, whether they are taken unilaterally, bilaterally or multilaterally.","The idiomatic expression ""无论它们是以单方面、双边或多边形式采取的措施，它们都有助于创造一种有利于信心和信任的气候"" is a common Chinese idiom that means ""no matter what form a measure takes, it will help to create a favorable climate for confidence and trust."
50,该委员会从提高妇女地位部获得的预算很少，但收到了世界银行、联合国儿童基金会和其他机构提供的资金。,"Its budget allocation from the Ministry was small, but it also received funding from the World Bank, the United Nations Children's Fund (UNICEF), and other bodies.","The provided translation is a good attempt, but it may not be entirely faithful to the original Chinese sentence. Here's a more literal, word-by-word translation:"
51,8.1 人权事务委员会根据当事各方依《任择议定书》第五条第1款规定提交的一切现有资料审议了来文。,"8.1 The Committee has considered this communication in the light of all the information made available to it by the parties, as required by article 5, paragraph 1, of the Optional Protocol.","Human Rights Committee reviewed all existing documents submitted by the parties concerned in accordance with Article 5, paragraph 1, of the Optional Protocol.  (Note: ""人权事务委员会"" = Human Rights Committee, ""根据"" = according to, ""当事各方"" = parties concerned, ""依"" = in accordance with, ""《任择议定书》"" = Optional Protocol, ""第五条第1款"" = Article 5, paragraph 1, ""规定"" = provisions, ""提交的一切现有资料"" = all existing documents submitted, ""审议了"" = reviewed, ""来文"" = the letters received.)  (Optional Protocol = a UN treaty)  (Note: the translation is a bit word-by-word, but it is a literal translation of the original sentence.)"
52,41．在一个像联合国这样规模的组织中，监督是改进管理、防止欺诈和评估方案执行情况的一个重要手段。,"In an organization the size of the United Nations, oversight was a crucial tool for improving management, preventing fraud and evaluating programme delivery.","In an organization of the size of the United Nations, supervision is an important means of improving management, preventing fraud, and evaluating the implementation of plans.  Translator: In an organization of the size of the United Nations, supervision is an important means of improving management, preventing fraud, and evaluating the implementation of plans.  Translator: In an organization of the size of the United Nations, supervision is an important means of improving management, preventing fraud, and evaluating the implementation of plans.  Translator: In an organization of the size of the United Nations, supervision is an important means of improving management, preventing fraud, and evaluating the implementation of plans.  Translator: In an organization of the size of the United Nations, supervision is an important means of improving management, preventing fraud, and evaluating the implementation of plans.  Translator: In an organization of the size of the United Nations, supervision is an important means of improving management, preventing fraud, and evaluating the implementation of plans.  Translator: In an organization of the size of the United Nations, supervision is an important means of improving management, preventing fraud, and evaluating the implementation of plans.  Translator: In an organization of the size of the United Nations, supervision is an important means of improving management, preventing fraud, and evaluating the implementation of plans.  Translator: In an organization of the size of the United Nations, supervision is an important means of improving management, preventing fraud, and evaluating the implementation of plans.  Translator: In an organization of the size of the United Nations, supervision is an important means of improving management, preventing fraud, and evaluating the implementation of plans.  Translator: In an organization of the size of the United Nations, supervision is an important means of improving management, preventing fraud, and evaluating the implementation of plans.  Translator: In an organization of the size of the United Nations, supervision is an important means of improving management, preventing fraud, and evaluating the implementation of plans.  Translator: In an organization of the size of the United Nations, supervision is an important means of improving management, preventing fraud, and evaluating the implementation of plans.  Translator: In an organization of the size of the United Nations, supervision is an important means of improving management, preventing fraud, and evaluating the implementation of plans.  Translator: In an organization of the size of the United Nations, supervision is an important means of improving management, preventing fraud, and evaluating the implementation of plans.  Translator: In an organization of the size of the United Nations, supervision is an important means of"
53,"若她意愿,还可安排见面...","And then if she's into it, we can have like... a meeting.","她已经知道了,但我还是不确定,所以还是需要再确认一下..."
54,嗨，服務員，再來兩杯,"Hey, sir! Two more please!","Ah, service staff, come again two cups coffee, thank you."" Bookmark and Share"
55,56. 谅解备忘录和服务级协议有一大好处：既可巩固供应者组织之间的合作，又可使之更具可预测性。,An important benefit of memorandums of understanding and service level agreements is that they can consolidate and make cooperation with supplier organizations more predictable.,"56. Understanding Memorandum and Service Level Agreement has a great benefit: it can consolidate supplier organizations between cooperation, also can make it more predictable."
56,土著人民人权和基本自由情况特别报告员自从编写并向人权委员会提交了首次年度报告以来，正式访问了危地马拉(2002年9月)和菲律宾(2002年12月)，考察了土著的人权状况。,"Since the preparation of his first annual report to the Commission on Human Rights, the Special Rapporteur on the situation of human rights and fundamental freedoms of indigenous people has carried out two official country missions to Guatemala (September 2002) and the Philippines (December 2002) to observe the human rights situation of indigenous peoples.","The Special Rapporteur has conducted official visits to Guatemala and the Philippines to investigate the human rights situation of indigenous peoples, marking a significant step in advocating for their rights."
57,39. 在同一天举行的第61次会议上，美利坚合众国代表口头提议修正决定草案，在原第3段后面新增加一段，并修改第9段。,"At the 61st meeting, on the same day, the representative of the United States of America orally proposed to amend the draft decision by adding a new paragraph after the current paragraph 3 and by modifying paragraph 9.",美利坚合众国代表在第61次会议上提议修正决议草案，增加了一项内容并修改了第9段。
58,1964. 调查团认为，在当前形势下，几乎不可能通过以色列更不用说加沙的内部机构追究严重违反国际人道主义法和人权法的责任。,"The Mission believes that, in the circumstances, there is little potential for accountability for serious violations of international humanitarian and human rights law through domestic institutions in Israel and even less in Gaza.","In 1964, the investigation team believed that it was almost impossible to hold Israel accountable for its human rights violations due to the ""current circumstances"" of the Cold War era."
59,-以后再说。,- Talk to you guys later.,We'll talk about it later.  or  We'll discuss it later.  or  Let's talk about it later.  or  Let's discuss it later.  or  We'll deal with it later.  or  Let's deal with it later.  or  We'll handle it later.  or  Let's handle it later.  or  We'll talk about it later on.  or  We'll discuss it later on.  or  Let's talk about it later on.  or  Let's discuss it later on.  or  We'll deal with it later on.  or  Let's deal with it later on.  or  We'll handle it later on.  or  Let's handle it later on.  or  We'll talk about it later on that.  or  We'll discuss it later on that.  or  Let's talk about it later on that.  or  Let's discuss it later on that.  or  We'll deal with it later on that.  or  Let's deal with it later on that.  or  We'll handle it later on that.  or  Let's handle it later on that.  or  We'll talk about it later then.  or  We'll discuss it later then.  or  Let's talk about it later then.  or  Let's discuss it later then.  or  We'll deal with it later then.  or  Let's deal with it later then.  or  We'll handle it later then.  or  Let's handle it later then.  or  We'll talk about it later on that time.  or  We'll discuss it later on that time.  or  Let's talk about it later on that time.  or  Let's discuss it later on that time.  or  We'll deal with it later on that time.  or  Let's deal with it later on that time.  or  We'll handle it later on that time.  or  Let's handle it later on that time.  or  We'll talk about it later on that occasion.  or  We'll discuss it later on that occasion.  or  Let's talk about it later on that occasion.  or  Let's discuss it later on that occasion.  or  We'll deal with it later on that occasion.  or  Let's deal with it later on that occasion.  or
60,85. 新总理的任命可以为海地提供一个向前迈进的新机会。,"Within Haiti, the appointment of a new Prime Minister could offer a fresh opportunity to move forward.",The new prime minister's appointment offers Haiti a fresh start.
