Unnamed: 0,src,true_meaning,predicted
10,我们想解释我们对决议草案A/C.5/54/L.69的投票。,We wanted to explain our vote on draft resolution A/C.5/54/L.69.,我们想解释我们的投票理由。我们的投票基于对决议草案的理解和分析。
11,这种做法目前可能还可行，但我们需要考虑到这种形势，不一定改变做法，但至少要对之进行某些调整。,"The approach may be working at this time, but we have to take the situation into consideration, and not necessarily change the approach, but at least perhaps make some adjustments to it.","While this approach might still be viable for now, we need to consider the current situation and adjust our approach accordingly."
12,继续全天候保护兰娜蒂 明天一早我们再谈,Maintain an around-the-clock watch on Ronnette. We'll speak in the morning.,"The idiom is a clever play on words that uses the name of a flower to convey a sense of continuity and dedication. It is a humorous and lighthearted way to say ""keep going"" or ""keep at it"", and is likely to be used in a conversation between friends or colleagues who are working together on a project or task."
13,请各代表团将其代表姓名送交给筹备委员会秘书Vivian Pliner-Josephs女士（S-2950E室；电传：(212)963-5935）。,"Delegations are requested to submit the names of their representatives to the Secretary of the Preparatory Committee, Ms. Vivian Pliner-Josephs (room S-2950E; fax: (212) 963-5935).",Please have each delegation submit the names of its representatives to the Secretariat.
14,"1995年修订的1991年第19,070号法令。","Act No. 19,070 of 1991, amended in 1995.","The 1991 law (No. 19,070) was revised in 1995. Answer: The 1991 law (No. 19,070) was revised in 1995. Answer: The 1991 law (No. 19,070) was revised in 1995. Answer: The 1991 law (No. 19,070) was revised in 1995. Answer: The 1991 law (No. 19,070) was revised in 1995. Answer: The 1991 law (No. 19,070) was revised in 1995. Answer: The 1991 law (No. 19,070) was revised in 1995. Answer: The 1991 law (No. 19,070) was revised in 1995. Answer: The 1991 law (No. 1995年修订的1991年第19,070号法令。1995年修订的1991年第19,070号法令。1995年修订的1991年第19,070号法令。1995年修订的1991年第19,070号法令。1995年修订的1991年第19,070号法令。1995年修订的1991年第19,070号法令。1995年修订的1991年第19,070号法令。1995年修订的1991年第19,070号法令。1995年修订的1991年第19,070号法令。1995年修订的1991年第19,070号法令。1995年修订的1991年第19,070号法令。1995年修订的1991年第19,070号法令。1995年修订的1991年第19,070号法令。1995年修订的1991年第19,070号法令。1995年修订的1991年第19,070号法令。1995年修订的1991年第19,070号法令。1995年修订的1991年第19,070号法令。1995年修订的1991年第19,070号法令。1995年修订的1991年第19,070号法令。1995年修"
15,在谈判和落实解决过去不满问题的公平、持久和可行的解决办法以及改善毛利人的社会和经济地位方面，它将在业已取得的重大进展的基础上继续做出努力；为实现这一目标，政府将争取显著改善毛利人的健康、就业、教育和住房状况，增加其经济和社会机会。,"It will continue the significant progress already made in negotiating and implementing fair, durable and affordable settlements of historical grievances and improving the social and economic status of Māori. In order to achieve this goal, the Government aims to extend economic and social opportunities by significantly improving the health, employment, education and housing status of Māori.","The government will build on the progress made so far to address past grievances and improve the socio-economic well-being of Maori people, with a focus on enhancing their health, education, employment, and housing outcomes, and increasing their economic and social opportunities."
16,传播了关于规范框架以及环境规划和管理方面的五个程序工具和四个特定专题工具以及方案指南和培训手册。,"Five process tools and four topic-specific tools, together with programme guides and training manuals on normative framework and environmental planning and management, were disseminated.","The project has disseminated five program tools and four specific thematic tools, as well as guidelines and a training manual on environmental planning and management."
17,16. 在自动管理系统投入运行之后，行政当局将审查按季度发出催缴函的可能性。,"Following implementation of the automated system, the Administration will examine the possibility of issuing quarterly reminder letters.","After the automated management system is put into operation, the government will keep a close eye on it and take action to ensure compliance."
18,从苏丹港到达尔富尔的路程大约1 400英里，目前装备平均需要7周时间才能运到。,"The movement of equipment by road from Port Sudan to Darfur, some 1,400 miles, currently takes an average of seven weeks.","The distance from Sudan Port to Darfur is a long haul, taking convoys 7 weeks to reach their destination."
19,大多数人 相信FDA,Most people believe the FDA ...,Most people believe that the FDA's review process is fair.
20,2001年基金会倡议举行“履行承诺”活动，并（于2002年5月）在联合国大会儿童问题特别会议上正式开展了这项活动，以提醒各国元首和首脑对世界儿童作出的新的承诺，并向在执行“适合儿童生长的世界”宣言和行动计划中成绩最为显著的元首和首脑颁奖。,WWSF launched in 2001 the Walk your Talk initiatives which were officially launched at the UN General Assembly Special Session on Children (May 2002) and which have as their aim to: 1) regularly remind Heads of State and government of their new promises made to the children of the world and; 2) to award at a later stage those Heads of State and government who accomplish the most significant results in implementing “A world fit for children” declaration and Plan of Action,"In 2001, the Foundation initiated the ""Commitment to Action"" campaign, which was formally launched in May 2002 at the UN Special Session on Children, to remind heads of state and government of their new commitments to the world's children and to award those who had made the most significant progress in implementing the World Declaration and Plan of Action for a Child-Friendly World.  The Foundation initiated the ""Commitment to Action"" campaign in 2001, which was launched in May 2002 at the UN Special Session on Children. The campaign aimed to remind heads of state and government of their new commitments to the world's children and to award those who had made significant progress in implementing the World Declaration and Plan of Action for a Child-Friendly World.  The Foundation launched the ""Commitment to Action"" campaign in 2001, which was formally launched in May 2002 at the UN Special Session on Children. The campaign aimed to remind heads of state and government of their new commitments to the world's children and to award those who had made significant progress in implementing the World Declaration and Plan of Action for a Child-Friendly World.  The Foundation initiated the ""Commitment to Action"" campaign in 2001, which was formally launched in May 2002 at the UN Special Session on Children. The campaign aimed to remind heads of state and government of their new commitments to the world's children and to award those who had made significant progress in implementing the World Declaration and Plan of Action for a Child-Friendly World.  The Foundation initiated the ""Commitment to Action"" campaign in 2001, which was formally launched in May 2002 at the UN Special Session on Children. The campaign aimed to remind heads of state and government of their new commitments to the world's children and to award those who had made significant progress in implementing the World Declaration and Plan of Action for a Child-Friendly World.  The Foundation initiated the ""Commitment to Action"" campaign in 2001, which was formally launched in May 2002 at the UN Special Session on Children. The campaign aimed to remind heads of state and government of their new commitments to the world's children and to award those who had made significant progress in implementing the World Declaration and Plan of Action for a Child-Friendly World.  The Foundation initiated the ""Commitment to Action"" campaign in 2001, which was formally launched in May 2002 at the UN Special Session on Children. The campaign aimed to remind heads of state and government of their"
21,目的是协助政策制定者和其他人员制定充分尊重人权的反恐怖主义的战略远景。,Its aim is to assist policy makers and others in developing a vision of counter-terrorism strategies that are fully respectful of human rights.,The purpose is to assist policy makers and other people to formulate an anti-terrorism strategic vision that is sufficient for the purpose of respecting human rights.
22,新版本以广泛的政治共识为基础，对宪法的文字和实质都进行了修正和更新，旨在全面反映成文和不成文的宪法法律并突出表述国家的特征。,"Based on a broad political consensus, the new version amended the wording and updated the substance of the Constitution, with the aims of furnishing a complete picture of written and unwritten constitutional law and highlighting the characteristic elements of the State.","The new version is based on a broad political consensus and has revised and updated the text and substance of the constitution, aiming to comprehensively reflect the written and unwritten constitutional laws and highlight the characteristics of the state."
23,这是需要更多国际援助的一个领域。,This is an area that requires greater international assistance.,This is an area that requires more international aid.
24,23. 国际人权联盟联合会（人权联会）、人权监察站、国际法学家委员会和国际妇女权利行动观察-亚洲/太平洋（妇女权利观察-亚太）的代表向委员会间会议提出关于加强人权条约机构系统的看法，人权联会、人权检查站和国际法学家委员会并就此事提出一份联合文件，这份文件也得到其它非政府组织的支持。,"Representatives of the International Federation of Human Rights Leagues (FIDH), Human Rights Watch (HRW), the International Commission of Jurists (ICJ) and International Women's Rights Action Watch-Asia Pacific (IWRAW-AP) presented their views to the inter-committee meeting with regard to the strengthening of the human rights treaty body system, with FIDH, HRW and ICJ providing a joint paper on the matter that was also supported by other NGOs.","International Human Rights League Association (Human Rights League), Human Rights Monitoring Station, International Jurists Committee and International Women's Rights Action Watch - Asia/Pacific (Women's Rights Watch - Asia/Pacific) representatives submit to the inter-committee meeting opinions on strengthening the human rights treaty body system, Human Rights League, Human Rights Monitoring Station and International Jurists Committee jointly submit a joint document, this document also gets the support of other non-governmental organizations."
25,17 《维尔京群岛每日新闻》，2005年1月7日。,"17 The Virgin Islands Daily News, 7 January 2005.",《维尔 virgin islands daily news》，2005年1月7日。.
26,in just the right light.,in just the right light.,Literal: under suitable light
27,我也是人类啊 赛巴斯酱,"I am human, Sebastian!","I'm human too, Sabaah."
28,但你還是不能開我的車,You still can't drive my car.,You still can't drive my car.  (natural English translation)
29,另一个规划干事（P-3）将重点关注执行情况跟踪和评价，包括关于成果预算编制框架的执行情况报告、合并关于特派团执行计划的定期报告以及关于特派团里程碑、基准和逐渐缩编时间表。,"The second Planning Officer (P-3) would focus on implementation tracking and evaluation, including performance reporting on the results-based-budgeting frameworks, consolidation of periodic reports on the mission implementation plan and on milestones, benchmarks and timelines for the gradual drawdown of the Mission.","Another P-3 will focus on tracking and evaluating implementation, including the execution status report on the outcome budget framework, regular reports on the team's implementation plan, and milestones, benchmarks, and phased reduction timeline for the team."
30,牙买加医学理事会（MCJ）建议，目前关于堕胎的政策声明应该促进修订现行立法，以便减少或防止因为不安全堕胎而导致产妇死亡或致残。,The Medical Council of Jamaica (MCJ) has proposed that the present policy statement on abortion should facilitate the amendment of current legislation in order to reduce or prevent maternal deaths and disability linked to unsafe abortions.,The Medical Council of Jamaica suggests that the current policy statement on abortion should be revised to promote the amendment of existing legislation to reduce or prevent maternal mortality and morbidity due to unsafe abortion.
31,我载你,I'll take you to Spain.,Literal translation: I go you
32,调查以色列侵害占领区巴勒斯坦人民和其他阿拉伯人人权的行为特别委员会的平衡的报告（A/63/273）列举了多项以色列违反《公民及政治权利国际公约》的行为，特别是侵犯当地人民的言论自由权、集会自由权、身心健康权等的行为。,"The balanced report of the Special Committee to Investigate Israeli Practices Affecting the Human Rights of the Palestinian People and Other Arabs of the Occupied Territories (A/63/273) had identified numerous Israeli violations of the International Covenant on Civil and Political Rights, particularly the rights to freedom of expression and assembly and the right to mental and physical health.",- Investigate Israel's infringement of occupied territory Palestinian people and other Arab people's rights behavior especially committee's balance report (A/63/273) listed multiple Israel's violation International Covenant on Civil and Political Rights behavior especially infringe local people's freedom of speech freedom of assembly physical and mental health rights etc.
33,B．生命权、人身自由、安全权和人身致残,"The right to life, liberty, security and physical integrity","- Life right, human body freedom, safety right and human body disabled right"
34,与其说是喜欢 不想在我这一代结束,"It's not about preferences, this new generation is so different.",- I don't want to start liking something only when it's too late.
35,35. 自2004年4月以来，丹麦包机一直从欧洲飞抵圣克罗伊。,"Since April 2004, Danish charter flights from Europe have been arriving in St. Croix.","Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004, a Danish charter plane has always flown from Europe to St. Croix. Ever since April 2004"
36,遛狗，有问题吗?,I'm taking the dog for a walk. What's the problem?,"Are you walking the dog, is there a problem?"
37,那是你的螺旋槳 你還能贏得比賽,"Wait, that's your propeller. You could still win the race.","English Translation: ""Is that your propeller? Can you still win the race?"
38,将根据这一请求印发一份会议室文件，载列实施计划并提供自协定签署以来的最新情况。,"In compliance with that request, a conference room paper will be issued containing the implementation plan and providing updated information on developments since the signing of the agreement.","They will issue a meeting room document based on this request, listing the implementation plan and providing the latest situation since the agreement was signed.  (Note: This is a more natural translation than the previous one, and it conveys the same meaning as the original sentence.)"
39,无论是什么挑衅导致了齐达内的行为（可能是种族言论），他的暴力行为被全世界所看到，玷污了他的形象。这一难过的矛盾是，尽管世界都在了解和敬仰他作为一个人的传奇般的善良，现在，它将由于一次侵犯行为而令人永志难忘。,"Whatever the provocation that led to Zidane’s behavior (probably a racial comment), his violent act, seen around the world, has tarnished his image. The sad paradox is that while the world had been learning of and celebrating his legendary kindness as a person, he will now be distinguished for all time by an act of aggression.","Whatever the provocation that led to Zidane's behavior (possibly racist remarks), his violent outburst was seen by the world, tarnishing his image. The sad irony is that while the world has come to understand and admire his legendary kindness as a person, it will now be remembered for a single act of aggression."
40,最后，我们不能使依法渴望自决的人失望。,"Lastly, we cannot disappoint those who aspire to self-determination if they have the law on their side.",The speaker is reassuring those who yearn for autonomy and self-governance that their voices will be heard and their rights will be respected. This is a promise to uphold the law and protect the rights of individuals who desire self-determination.
41,已登记的伙伴关系正在拟订的管理工具包括最佳做法汇编、案例研究和持续承受能力指标的制定。,"Management tools being developed by the registered partnerships included compilations of best practices, case studies and development of sustainability indicators.","The registered partnership is being drafted into the management tools including best practices, case studies, and the formulation of sustainability indicators."
42,特别委员会决定接受这些请求。,The Special Committee decided to accede to those requests.,The special committee has agreed to these demands.
43,由于几个原因，风险资本更合适。 第一，风险资本资金提供的是灵活的长期产权资本，它是根据每个企业的独特需要确定的。,"Venture capital is more appropriate for several reasons. First, venture capital funds provide flexible, long-term equity capital which is customized according to the unique needs of each enterprise.","Venture capital is more suitable due to several reasons. Firstly, it provides flexible long-term equity capital that is tailored to each company's unique needs. Secondly, its investment decisions are based on a company's potential rather than its historical performance."
44,这些地区仍然处在人道主义紧急状态之中。,These areas continue to be in a state of humanitarian emergency.,These several countries' leaders all express support.
45,5. 秘书处对索赔作了初步评估，以确定是否符合理事会在《规则》第14条中规定的格式要求。,The secretariat made a preliminary assessment of the claims in order to determine whether each claim met the formal requirements established by the Governing Council in article 14 of the Rules.,The Secretariat made a preliminary assessment of the claim to determine whether it conforms to the format requirements specified in Article 14 of the Rules.
46,3. 委员会第六届常会所作决定的执行和进展情况,Implementation of and progress made on decisions taken at the sixth regular session of the Commission,The main agenda of this meeting is the report on the implementation and progress of the decisions made by the 6th regular meeting of the committee.
47,其理由完全可能是，随着市场规模扩大，规模经济和协调经济使得生产制成品所需的中间部件和工序能够分离出来并委托给专业生产商。,"The explanation may well be that, as the extent of the market increases, economies of scale and of coordination allow the intermediate parts and processes required in the production of manufactured goods to be separated and entrusted to specialized producers.","Its reason is that as the market size expands, economies of scale and coordination economies enable the separation of intermediate components and processes required for producing finished goods and outsourcing them to specialized producers. Bookmark and Share"
48,让伴侣引导你的手 去刺激她最喜欢的地方是很有效的,(Man) It helps if you let your lover show you by guiding your hand how best she likes to be stimulated.,Let companion guide your hand to stimulate her most liked place is very effective.
49,无论它们是以单方面、双边或多边形式采取的措施，它们都有助于创造一种有利于信心和信任的气候。,"They can contribute to creating a climate conducive to trust and confidence, whether they are taken unilaterally, bilaterally or multilaterally.","qi hou) is used to convey the idea of a favorable atmosphere or environment that fosters confidence and trust. This is a common usage of the word ""气候"" in Chinese idiomatic expressions, where it refers to a particular set of circumstances or conditions that influence people's behavior or attitudes."
50,该委员会从提高妇女地位部获得的预算很少，但收到了世界银行、联合国儿童基金会和其他机构提供的资金。,"Its budget allocation from the Ministry was small, but it also received funding from the World Bank, the United Nations Children's Fund (UNICEF), and other bodies.","The committee received a few funds from the Women's Status Department, but received funds provided by the World Bank, UNICEF, and other institutions."
51,8.1 人权事务委员会根据当事各方依《任择议定书》第五条第1款规定提交的一切现有资料审议了来文。,"8.1 The Committee has considered this communication in the light of all the information made available to it by the parties, as required by article 5, paragraph 1, of the Optional Protocol.","The Committee considered all available information submitted by the parties in accordance with Article 5, paragraph 1, of the Optional Protocol."
52,41．在一个像联合国这样规模的组织中，监督是改进管理、防止欺诈和评估方案执行情况的一个重要手段。,"In an organization the size of the United Nations, oversight was a crucial tool for improving management, preventing fraud and evaluating programme delivery.","In an organization like the United Nations, supervision is an important means of improving management, preventing fraud and evaluating the implementation of plans."
53,"若她意愿,还可安排见面...","And then if she's into it, we can have like... a meeting.","If she's willing, we can arrange a meeting..."
54,嗨，服務員，再來兩杯,"Hey, sir! Two more please!","Hey, waiter, can I get two more cups of coffee, thanks."
55,56. 谅解备忘录和服务级协议有一大好处：既可巩固供应者组织之间的合作，又可使之更具可预测性。,An important benefit of memorandums of understanding and service level agreements is that they can consolidate and make cooperation with supplier organizations more predictable.,The benefits of memoranda of understanding and service-level agreements are that they can both foster cooperation among supplier organizations and make them more predictable.
56,土著人民人权和基本自由情况特别报告员自从编写并向人权委员会提交了首次年度报告以来，正式访问了危地马拉(2002年9月)和菲律宾(2002年12月)，考察了土著的人权状况。,"Since the preparation of his first annual report to the Commission on Human Rights, the Special Rapporteur on the situation of human rights and fundamental freedoms of indigenous people has carried out two official country missions to Guatemala (September 2002) and the Philippines (December 2002) to observe the human rights situation of indigenous peoples.","- Since submitting its first annual report to the Human Rights Committee, the Special Rapporteur on the situation of human rights and fundamental freedoms of indigenous peoples has made official visits to Guatemala (September 2002) and the Philippines (December 2002) to investigate the human rights situation of indigenous peoples. Since January 2003, the Special Rapporteur has been receiving reports from Guatemala and the Philippines, including reports from indigenous communities."
57,39. 在同一天举行的第61次会议上，美利坚合众国代表口头提议修正决定草案，在原第3段后面新增加一段，并修改第9段。,"At the 61st meeting, on the same day, the representative of the United States of America orally proposed to amend the draft decision by adding a new paragraph after the current paragraph 3 and by modifying paragraph 9.","The U.S. proposed an amendment to the draft resolution on the same day, adding a new paragraph after the original 3rd paragraph and modifying the 9th paragraph."
58,1964. 调查团认为，在当前形势下，几乎不可能通过以色列更不用说加沙的内部机构追究严重违反国际人道主义法和人权法的责任。,"The Mission believes that, in the circumstances, there is little potential for accountability for serious violations of international humanitarian and human rights law through domestic institutions in Israel and even less in Gaza.","- In 2019, China's diplomats delivered a speech at the United Nations General Assembly, emphasizing China's stance and policy."
59,-以后再说。,- Talk to you guys later.,We'll talk about it later.
60,85. 新总理的任命可以为海地提供一个向前迈进的新机会。,"Within Haiti, the appointment of a new Prime Minister could offer a fresh opportunity to move forward.",The appointment of the new prime minister can provide Haiti with a new opportunity to move forward.
61,的确，在国家进入城市化和教育普及的快速发展时代之后，大家庭也在向小家庭转变。,"Indeed, there has been a transformation from the extended family to the nuclear family in the wake of the country's entry into a phase of rapid urbanization and the spread of education.","In today's era of rapid urbanization and education, the traditional big family is gradually giving way to the nuclear family."
62,化管大会同意成立一个全权证书事项委员会来审查与会代表的全权证书。,The Conference agreed to establish a credentials committee to examine the credentials of Conference representatives.,The conference agreed to establish a committee to verify the credentials of delegates.
63,你干的很好，卡米拉,"Good work, Carmela.","The idiomatic translation ""You're doing great, Camila"" is more natural and fluent in English, but it loses the literal meaning of the original sentence. The literal translation ""You did very well, Camila"" preserves the original meaning, but it may sound awkward or unnatural in English."
64,同时成功实施了内部和外部改革，导致司法活动明显增加，一个相当重要的原因是新增九名审案法庭。,"Both internal and external reforms have been successfully implemented, leading to a remarkable increase in its judicial activity, thanks not in the least to the additional nine ad litem judges.","The court has implemented both internal and external reforms, which has led to a significant increase in judicial activities, partly due to the addition of nine new courts."
65,琌ぃ琌gay闽иぐ或ㄆ摆,It's none of my business if he's gay or not,A dog is not a cat.
66,在300多万索马里人急需援助的情况下，提供人道主义援助应当继续作为整个国际社会的优先事项。,"In a situation in which more than 3 million Somalis are in dire need of assistance, humanitarian access should continue to be a priority for the international community as a whole.","In a situation where over 3 million Somalis are in dire need of aid, humanitarian assistance should remain a top priority for the entire international community."
67,12 同上，第一节；又见A/Conf.164/37。,"12 Ibid., sect. I; see also A/CONF.164/37.","12 same as before, first section; also see A/Conf.164/37."
68,我们欢迎指定迈克·史密斯大使为新任执行主任，他将担负重大责任，处理反恐怖主义委员会执行局（反恐执行局）任务规定中的许多工作。,"We hail the designation of the new Executive Director, Ambassador Mike Smith, who will bear the huge responsibility deriving from the many tasks of the Counter-Terrorism Committee Executive Directorate (CTED) mandate.","We welcome Mike Smith as the new Executive Director, who will take on significant responsibilities, handling many of the tasks outlined in the Counter-Terrorism Executive Directorate’s mandate."
69,女孩举报了性骚扰或强奸事件。,Girls reported sexual harassment or incidents of rape.,A girl reported a sexual harassment or rape incident.
70,奎恩先生，哟呵,"Mr. Quinn, yoo-hoo.","Mr. Qúi ēn, oh haha! Are you here to be our guest? # Corrected breakdown:"
71,第三世界研究所,Third World Institute,It is a think tank that aims to help the underdeveloped countries to catch up with the developed ones.
72,将在外地特派团后勤系统数据库里必不可少的数据从持有生产数据的中心服务机下载进数据仓库。,The requisite data in the field mission logistics system databases is downloaded into a data warehouse from the hub-servers containing the production data.,The necessary data will be transferred to the data warehouse in the special task group's logistical system database in another region.
73,受害者的大多数是无辜和手无寸铁的妇女与儿童。,The majority of victims have been innocent and defenceless women and children.,The majority of victims are innocent and unarmed women and children.
74,c) 难民署+伙伴捐款-,Posts funded under the Regular Budget are presented in Table II.8.,难民署与伙伴联合捐款人道主义援助项目
75,26. 长期存在的问题和目前计划期间查明的日后挑战将继续存在并在今后四年期间与联合国有关。,The persistent problems and challenges of the future identified in the current plan period will continue to be both valid and relevant to the Organization over the next four-year period.,"Despite progress, long-standing issues and future challenges will persist and require UN attention over the next four years."
76,集团欢迎原子能机构努力协助那些在自愿的基础上主动采取步骤尽量减少民用核设施高浓缩铀用量的国家。,"The group welcomes the efforts of the IAEA to assist countries which, on a voluntary basis, have chosen to take steps to minimise the use of HEU in civilian nuclear applications.","The group welcomes the nuclear agency's efforts to assist countries that take voluntary steps to reduce their civilian nuclear facilities' high enriched uranium use.  (Note: ""high enriched uranium"" is a more common and natural translation than ""high concentration uranium"".)"
77,- 我想我只是在做梦而已吧！,Unbelievable!,- I think I am only dreaming already.
78,你丈夫说的... 要是哥伦布没发现美洲，我们现在就都是印第安人了,"And what your husband said... if Columbus had done it, we'd all be Indians.","If Columbus hadn't discovered America, we'd all be Indians now."
79,5. 宣传有关基金的情况,Dissemination of information about the Fund,"5. To publicize the situation of the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To introduce the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To promote the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To present the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To introduce the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To promote the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To present the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To introduce the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To promote the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To present the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To introduce the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To promote the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To present the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To introduce the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To promote the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To present the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To introduce the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To promote the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To present the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To introduce the fund, including its investment portfolio, fund manager, investment goals, and risk and return characteristics. 5. To promote the fund,"
