Unnamed: 0,src,true_meaning,predicted
20,तो तुम्हारी योजना क्या है?,Whoa! So... What is your...,What's your plan?
21,मैं इसे पीने के लिए नहीं जा रहा हूँ।,I'm not going to drink it.,I'm not going to drink this.
22,क्या ये लोग (तुम्हारी निस्बत कहते हैं कि इस (रसूल) ने ख़ुदा पर झूठा बोहतान बाँधा है तो अगर (ऐसा) होता तो) ख़ुदा चाहता तो तुम्हारे दिल पर मोहर लगा देता (कि तुम बात ही न कर सकते) और ख़ुदा तो झूठ को नेस्तनाबूद और अपनी बातों से हक़ को साबित करता है वह यक़ीनी दिलों के राज़ से ख़ूब वाक़िफ है,Do they say: “He has forged a lie against Allah?” If Allah so wanted He could seal up your heart. Allah blots out falsehood and confirms the truth by His Words. He is well aware of all the secrets hidden in the breasts (of people).,God knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts. He knows what's in your hearts.
23,लेकिन मर्सिडीज़ के लिए उसका सौदा किया था। याद है चार हफ़्ते पहले।,"No, but I traded the BMW in for a Mercedes four fucking weeks ago, remember?",But he had sold it for a Mercedes. Do you remember four weeks ago?
24,- यहाँ नहीं नहीं!,- No. Not here!,Absolutely not!
25,(और) उन लोगों को अपनी तरफ बुलाती होगी,"It shall insistently summon him who turned his back and retreated,",And she'll draw people to her side who appreciate her talent and listen to her songs.
26,और हम उसके लिए चारों ओर इकट्ठा किया है।,And we've gathered around for that.,We have gathered around him.
27,MURPH:,MURPH:,A fish in the sea of knowledge
28,और पहाड़ों की तरफ़ कि किस तरह खड़े किए गए हैं,And the mountains – how they have been established?,"How does one understand the existence and state of things? (The natural English translation is a bit different from the literal translation, but it conveys the same idiomatic sense.)"
29,गाढ़ा,Bold,अचानक हुआ भाग्य जो लोगों के जीवन में अचानक होता है और उनके भविष्य को प्रभावित करता है।
30,और वह मैं आप के लिए तैयार किया है कि शब्द कहने जा रहा है.,And he is going to say the word that I have prepared for you.,"And he/she/it is going to say a word on your behalf, that I have prepared."
31,कॉन्फ़िगर संकुल,Configure external packages,Configure cluster.
32,बैंक ने निलम्बन के बारे में टिप्पणी करने से इन्कार करते हुए पुष्टि की है कि बैंक को इस महीने विनियामकों से सूचना के लिए अनुरोध प्राप्त हुआ है।,"The bank, which declined to comment on the suspensions, confirmed this month that it has received requests for information from regulators.",The bank has refused to comment on the suspension and confirmed that it received a request from regulators for information this month.
33,जो लोग बुरा काम किया करते हैं क्या वह ये समझते हैं कि हम उनको उन लोगों के बराबर कर देंगे जो ईमान लाए और अच्छे अच्छे काम भी करते रहे और उन सब का जीना मरना एक सा होगा ये लोग (क्या) बुरे हुक्म लगाते हैं,"What! Do those who seek after evil ways think that We shall hold them equal with those who believe and do righteous deeds,- that equal will be their life and their death? Ill is the judgment that they make.","Those who do bad work, do they understand that we will punish them equally with those who bring faith and do good work? They give us the order to punish good people as well."
34,ये तो सठीया गए हैं,Ignore him. He's senile.,These are useless.
35,DN को उपयोक्ता '%s' के लिए पाने में विफल,Failed to get the DN for user '%s',User '%s' failed to obtain the DN.
36,EMAIL OF TRANSLATORS,Your names,The translators' email address is translator@translator.com.
37,"राजेश रंजन (rajeshkajha@yahoo.com, rranjan@redhat.com)%d hit(s) on this page",translator-credits,राजेश रंजन hit(s) on this page.
38,"मनुष्यों को चाहत की चीजों से प्रेम शोभायमान प्रतीत होता है कि वे स्त्रिमयाँ, बेटे, सोने-चाँदी के ढेर और निशान लगे (चुने हुए) घोड़े हैं और चौपाए और खेती। यह सब सांसारिक जीवन की सामग्री है और अल्लाह के पास ही अच्छा ठिकाना है","Worldly desires, wives, children, accumulated treasures of gold and silver, horses of noble breed, cattle, and farms are all made to seem attractive to men. All these are the bounties of the worldly life but in the life to come God has the best place for people to dwell.","People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire, but they should appreciate the things Allah gives them. People are fond of things they desire,"
39,"और कहो, ""मेरे रब! तू मुझे ख़ूबी के साथ दाख़िल कर और ख़ूबी के साथ निकाल, और अपनी ओर से मुझे सहायक शक्ति प्रदान कर।""","And pray: ""O my Lord, let my entry be with honour, and let my exit be with honour, and grant me power from You which would help (sustain) me.""","My Lord, grant me good entry and exit, and provide me with a good provision from yourself."
40,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,No song to write on the disc.
41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.","An ordinary citizen has written a post about the traditional festival and cultural heritage of Bengali New Year, Poush Sankranti, in Bangladesh."
42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,क्या यह कोई मायने नहीं रखता है कि कुछ भी नहीं किया जा सकता है? (Is it that it doesn't matter that nothing can be done?)
43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,Did you hit him with a bicycle pump?
44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,I feel they are worried about me.
45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,A natural English translation given: This is a very beautiful and peaceful scene.
46,मैं नहीं जानता.,I don't know.,मैं नहीं जानता. (I don't know.)
47,कोरियाई (_UHC),Korean (_UHC),Korea needs a universal health insurance program for healthcare services.
48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,Do you know what I'm doing for you?
49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","Literal, word-by-word English translation:"
50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.","When he saw that his shirt was torn at the back, he said, ""This is the way of women. Your way is certainly very cunning!"
51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,Show the region in the picture.
52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,The final answer is: Thanks for noticing me.
53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.","Maybe this is also a coffin, everything."
54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,The correct answer is: मैंने सेना के शिविरों के आसपास गाड़ियों को सुअरों के मल के साथ भरे जार के बारे में बहुत बड़ा दावा करने के लिए धक्का देखा है।
55,जोड़ें,Add,add your day to your life
56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,Give your blog to international reporters and bloggers to continue.
57,अगला (_N),_Next,Next one
58,आप केप केनवरल में हैं और आप मिशन कंट्रोल के प्रमुख हैं.,You are in Cape Canaveral and you are Head of Mission Control.,You are in Cape Canaveral and you are the chief of mission control. You are in any situation that you can control your own pilots and direct them for your own mission.
59,"अपने रब की अनुमति से वह हर समय अपना फल दे रहा हो। अल्लाह तो लोगों के लिए मिशालें पेश करता है, ताकि वे जाग्रत हों","It produces its fruit all the time, by permission of its Lord. And Allah presents examples for the people that perhaps they will be reminded.","With his Lord's permission, he is always giving his fruit. Allah presents examples to people, so that they wake up and fulfill their duties."
60,जो जो चीज़ सारे आसमान व ज़मीन में है सब ख़ुदा की तसबीह करती है और वही ग़ालिब हिकमत वाला है,All that is in the heavens and the earth glorify God. He is Majestic and All-wise.,The translation is:
61,- यह कोई फर्क नहीं पड़ता है जहाँ वह है।,- It does not matter where she is.,- कोई भी व्यक्ति हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - कोई भी हो सकता है। - क
62,री-लोड फ़ाइल,Reload current file,Please sign in to your account to get the re-load file.
63,अज्ञान में ही नहीं है ... मासूमियत के रूप में।,Ignorance is not the same... as innocence.,"It is not just ignorance, but innocence itself."
64,आगे बढ़ें,Proceed,Move forward and make a commitment to fulfill your dreams.
65,निश्चय ही तुम्हारे रब ही की ओर पलटना है,But to your Lord is the return.,"It's only a matter of time before you turn to God.  or It's bound to happen that you will turn to God.  or You will certainly turn to God.  or It's inevitable that you will turn to God.  or You will only turn to God.  or It's only a matter of time before you will turn to God.  or You will turn to God, it's only a matter of time.  or You will turn to God, it's bound to happen.  or You will turn to God, it's inevitable.  or You will turn to God, it's only a matter of time before you will turn to God.  or You will turn to God, it's only a matter of time before you turn to God.  or You will turn to God, it's bound to happen that you will turn to God.  or You will turn to God, it's inevitable that you will turn to God.  or You will turn to God, you will only turn to God.  or You will turn to God, it's only a matter of time before you will only turn to God.  or You will turn to God, it's bound to happen that you will only turn to God.  or You will turn to God, it's inevitable that you will only turn to God.  or You will turn to God, you will only turn to God.  or You will turn to God, it's only a matter of time before you will only turn to God.  or You will turn to God, it's bound to happen that you will only turn to God.  or You will turn to God, it's inevitable that you will only turn to God.  or You will turn to God, you will only turn to God.  or You will turn to God, it's only a matter of time before you will only turn to God.  or You will turn to God, it's bound to happen that you will only turn to God.  or You will turn to God, it's inevitable that you will only turn to God.  or You will turn to God, you will only turn to God.  or You will turn to God, it's only a matter of time before you will only turn to God.  or You will turn to God, it's bound to happen that you will only turn to God.  or You will turn to God, it's inevitable that you will only turn to God.  or You will"
66,- अगर आप अभी तक फुटबॉल दायर की थी?,- Did you file the football yet?,If you have been in the football's circle till now? (If you have been in the football's circle till now?)
67,घड़ीName,Clock,The name of the Chinese clock is taken from the Chinese clock.
68,डंपलिंग दल!,Dumpling Squad!,"What's the cultural significance of ""tea"" in Chinese culture?"
69,"और कहेंगे, ""हम उसपर ईमान ले आए।"" हालाँकि उनके लिए कहाँ सम्भव है कि इतने दूरस्थ स्थान से उसको पास सकें","And say: We (now) believe therein. But how can they reach (faith) from afar off,","They will say, ""We have faith in him."" Though it is impossible for them to bring him to them from such a distant place."
70,Yahoo! Japan,Yahoo! Japan,"The final answer is: Yahoo! Japan has announced that it will stop providing its Yahoo! Auctions service in Japan on March 31, 2023."
71,नेट के सम्मेलन ब्लॉग ने रपट दी:,SciDev.Net's conference blog reports that:,Some people think that a leader's election is happening in China.
72,विषय सूची (_C),_Contents,The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list. OR The index. OR The index list.
73,"उस के साथ, वे काम पर उसे डाल सकता है.","WITH THAT, THEY COULD PUT HIM AT THE JOB.","वे उसे काम पर रख सकते हैं। (They can put him to work.) (They can make him work.) (They can assign him to work.) (They can place him in a position of responsibility.) (They can give him a task to do.) (They can put him to work on a project.) (They can make him work on a project.) (They can assign him to a project.) (They can place him in a position of responsibility on a project.) (They can give him a task to do on a project.) (They can put him to work on a task.) (They can make him work on a task.) (They can assign him to a task.) (They can place him in a position of responsibility on a task.) (They can give him a task to do on a task.) (They can put him to work on a project with us.) (They can make him work on a project with us.) (They can assign him to a project with us.) (They can place him in a position of responsibility on a project with us.) (They can give him a task to do on a project with us.) (They can put him to work on a task with us.) (They can make him work on a task with us.) (They can assign him to a task with us.) (They can place him in a position of responsibility on a task with us.) (They can give him a task to do on a task with us.) (They can put him to work on a project with us and him.) (They can make him work on a project with us and him.) (They can assign him to a project with us and him.) (They can place him in a position of responsibility on a project with us and him.) (They can give him a task to do on a project with us and him.) (They can put him to work on a task with us and him.) (They can make him work on a task with us and him.) (They can assign him to a task with us and him.) (They can place him in a position of responsibility on a task with us and him.) (They can give him a task to do on a task with us and him.) (They can put him to work on a project with us, him, and others.) (They can make him work on a project with us, him, and others.) (They can assign him to a project with us, him, and others.) (They can"
74,संलग्नक स्मारक,Attachment Reminder,"A native speaker would say: ""He's too attached to the monument."" (Or, ""He's too attached to a memorial."") (Or, ""He's too attached to a monument."")"
75,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला.,What rifles? You got a Chink with a sword and a buncha juggling idiots.,आप एक तलवार और जादू बेवकूफों का एक गुच्छा के साथ एक झनझन मिला. (You met a bunch of foolish swordsmen and magicians.)
76,(और) तुम पर आसमान से मूसलाधार पानी बरसाएगा,"He will send down abundant rain from the sky for you,",(and) you will destroy your house. (and) you will ruin your house.
77,डिस्क में लिखने के लिए कोई गीत नहीं है,There are no songs to write to disc,There is no song to write on the disk.
78,मैंने बहुत-सी चीज़ों के बारे में सोचने और पढ़ने की कोशिश की है.,I've tried thinking and reading about all sorts of different things.,I have made an effort to think and read about many things.
79,एक त्रुटि के कारण कार्यक्रम विलोपित नहीं किया जा सका: %s,The event could not be deleted due to an error: %s,The program was not terminated due to an error: %s. Click to remove the program and then select a start point for %s.
80,पिछले तीन वर्षों में सैकड़ों नए ब्लॉग और फ़ोरम बने हैं.,The past three have seen hundreds of new blogs and forums.,Hundreds of new blogs and forums have been created in the past three years.
81,"दरवाजा खुला था, और उसने बाथ टब में उस पागल औरत को देखा.","The door was open, and he saw this crazy woman in the bathtub.","The door was open, and he saw her in the bathtub."
82,"तुम देर से, सुंदर लड़के हैं.","You're late, pretty boy.","You're a bit late, but you're a beautiful boy.  Sorry, I made a mistake. The correct idiomatic translation is: You're a bit late, but you're a beautiful boy. (no idiomatic translation)"
83,और मैं तुम्हारे साथ काम करने के लिए नहीं करना चाहती.,And I don't want to work with you.,I do not want to work with you.
84,बैटरी चेतावनी स्तर पर हैComment,Battery at warning level,My battery is on warning level.
85,"मुझे ज़ोर से हर्षध्वनी सुनाई देनी चाहिए, क्लाइमेट कैम्प 2009 को आरम्भ करने के लिए",Let me hear a massive cheer for getting Climate Camp 2009 started!,"I hope to hear a louder cheer next year, and start the climate camp in 2009."
86,छवि (_I),_Image,- A reflection of me
87,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,Selected image open from any application.
88,तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है,"Your creation and your upraising are as but as a single soul. God is All-hearing, All-seeing.",तुम सबका पैदा करना और फिर (मरने के बाद) जिला उठाना एक शख्स के (पैदा करने और जिला उठाने के) बराबर है बेशक ख़ुदा (तुम सब की) सुनता और सब कुछ देख रहा है
89,"और ऐ मेरी क़ौम के लोगो! मुझे तुम्हारे बारे में चीख़-पुकार के दिन का भय है,","""And O my people! I fear for you a Day when there will be Mutual calling (and wailing),-","Oh, my nation's people! I fear a day of shouting/crying out about you, and I fear a day of shouting/crying out about you."
90,अगर हसन खान की सुरक्षा के साथ समझौता किया गया है तो यह बहुत गंभीर बात है।,"If Hasan Khan's security has been compromised, then it is a very serious matter.","If Hassan Khan has compromised his safety, it's a very serious matter."
91,(और इनमें दोनों बातें पायी जाती हैं तब) शुएब ने कहा मै चाहता हूँ कि अपनी दोनों लड़कियों में से एक के साथ तुम्हारा इस (महर) पर निकाह कर दूँ कि तुम आठ बरस तक मेरी नौकरी करो और अगर तुम दस बरस पूरे कर दो तो तुम्हारा एहसान और मै तुम पर मेहनत मशक्क़त भी डालना नही चाहता और तुम मुझे इन्शा अल्लाह नेको कार आदमी पाओगे,"He said: Lo! I fain would marry thee to one of these two daughters of mine on condition that thou hirest thyself to me for (the term of) eight pilgrimages. Then if thou completest ten it will be of thine own accord, for I would not make it hard for thee. Allah willing, thou wilt find me of the righteous.","- (And in these two things are found) Shuayb said, I want that you marry one of my two daughters on this (marriage) so that you work for me for eight years and if you complete ten years then I will not want your favor and I will not want to make an effort on you and you will find for me a good man and I will get something for you which is good for you."
92,तुम्हारे रंग लग गया है.,You got paint on you.,You've caught the bug.
