Unnamed: 0,src,true_meaning,predicted
41,एन आर्डिनेरी सिटिज़न ने बांग्लादेश में बांग्ला नववर्ष पोएला बोइशाख के पारंपरिक उत्सव और सांस्कृतिक धरोहर के बारे में पोस्ट लिखी है।,"An ordinary citizen writes about the rich culture of celebrating the Bangla New Year, Pahela Baishakh in Bangladesh.","An ordinary citizen has written a post about the traditional festival and cultural heritage of Bengali New Year in Bangladesh.  (Simplified translation)  (Optional)  (Note: This is not a word-by-word translation, but a simplified translation that conveys the same meaning.)  (Optional)  (Note: This is not a word-by-word translation, but a simplified translation that conveys the same meaning.)  (Optional)  (Note: This is not a word-by-word translation, but a simplified translation that conveys the same meaning.)  (Optional)  (Note: This is not a word-by-word translation, but a simplified translation that conveys the same meaning.)  (Optional)  (Note: This is not a word-by-word translation, but a simplified translation that conveys the same meaning.)  (Optional)  (Note: This is not a word-by-word translation, but a simplified translation that conveys the same meaning.)  (Optional)  (Note: This is not a word-by-word translation, but a simplified translation that conveys the same meaning.)  (Optional)  (Note: This is not a word-by-word translation, but a simplified translation that conveys the same meaning.)  (Optional)  (Note: This is not a word-by-word translation, but a simplified translation that conveys the same meaning.)  (Optional)  (Note: This is not a word-by-word translation, but a simplified translation that conveys the same meaning.)  (Optional)  (Note: This is not a word-by-word translation, but a simplified translation that conveys the same meaning.)  (Optional)  (Note: This is not a word-by-word translation, but a simplified translation that conveys the same meaning.)  (Optional)  (Note: This is not a word-by-word translation, but a simplified translation that conveys the same meaning.)  (Optional)  (Note: This is not a word-by-word translation, but a simplified translation that conveys the same meaning.)  (Optional)  (Note: This is not a word-by-word translation, but a simplified translation that conveys the same meaning.)  (Optional)  (Note: This is not a word-by-word translation, but a simplified translation that conveys the same meaning.)  (Optional)  (Note: This is not a word-by-word translation, but a simplified translation that conveys the same meaning.)  (Optional)  (Note:"
42,कुछ भी नहीं किया जा सकता है?,Can nothing be done? !,"What is the meaning of ""कुछ भी नहीं किया जा सकता है""? (kuchh bhi nahin kiya ja sakta hai ka arth kya hai?)"
43,- तुमने उसे एक साइकिल पंप से मारा?,- You hit him with a bicycle pump?,Here is the word-by-word translation for the given Chinese sentence:
44,मुझे लगता है वे मुझे से दूर ले चिंतित है.,I worried they take you away from me.,I feel they are taking me away from myself.
45,छल्लेदार स्प्रिंग घिस जाएगी।,Y-you're gonna wear out the spring coil.,"This is the spring, a new beginning. Answer: This is the spring, a new beginning."
46,मैं नहीं जानता.,I don't know.,I don't know. What do you know?
47,कोरियाई (_UHC),Korean (_UHC),"कोरियाई स्वास्थ्य देखभाल प्रणाली में स्वास्थ्य देखभाल प्रदाताओं के लिए एक सामान्य प्रोफेशनल संगठन बनाने से स्वास्थ्य देखभाल प्रदाताओं के बीच सहयोग और एकजुटता को बढ़ावा मिलेगा। यह स्वास्थ्य देखभाल प्रदाताओं के बीच सहयोग और एकजुटता को बढ़ावा देने में मदद करेगा। कोरियाई स्वास्थ्य देखभाल प्रणाली में स्वास्थ्य देखभाल प्रदाताओं के लिए एक सामान्य प्रोफेशनल संगठन बनाने से स्वास्थ्य देखभाल प्रदाताओं के बीच सहयोग और एकजुटता को बढ़ावा मिलेगा। यह स्वास्थ्य देखभाल प्रदाताओं के बीच सहयोग और एकजुटता को बढ़ावा देने में मदद करेगा। (Note: The translation is not word-by-word, but rather a cultural and idiomatic translation.) कोरियाई स्वास्थ्य देखभाल प्रणाली में स्वास्थ्य देखभाल प्रदाताओं के लिए एक सामान्य प्रोफेशनल संगठन बनाने से स्वास्थ्य देखभाल प्रदाताओं के बीच सहयोग और एकजुटता को बढ़ावा मिलेगा। यह स्वास्थ्य देखभाल प्रदाताओं के बीच सहयोग और एकजुटता को बढ़ावा देने में मदद करेगा। (Note: The translation is not word-by-word, but rather a cultural and idiomatic translation.) कोरियाई स्वास्थ्य देखभाल प्रणाली में स्वास्थ्य देखभाल प्रदाताओं के लिए एक सामान्य प्रोफेशनल संगठन बनाने से स्वास्थ्य देखभाल प्रदाताओं के"
48,"नहीं, तुम्हें पता है मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?",No. You know what I'm gonna do for you?,मैं तुम्हारे लिए क्या कर रहा हूँ पता है क्या?
49,"यदि तुम उनसे पूछो कि ""आकाशों और धरती को किसने पैदा किया?"" को वे अवश्य कहेंगे, ""अल्लाह ने।"" कहो, ""तुम्हारा क्या विचार है? यदि अल्लाह मुझे कोई तकलीफ़ पहुँचानी चाहे तो क्या अल्लाह से हटकर जिनको तुम पुकारते हो वे उसकी पहुँचाई हुई तकलीफ़ को दूर कर सकते है? या वह मुझपर कोई दयालुता दर्शानी चाहे तो क्या वे उसकी दयालुता को रोक सकते है?"" कह दो, ""मेरे लिए अल्लाह काफ़ी है। भरोसा करनेवाले उसी पर भरोसा करते है।""","If you ask them, ‘Who created the heavens and the earth?’ they will surely say, ‘Allah.’ Say, ‘Have you considered what you invoke besides Allah? Should Allah desire some distress for me, can they remove the distress visited by Him? Or should He desire some mercy for me, can they withhold His mercy?’ Say, ‘Allah is sufficient for me. In Him let all the trusting put their trust.’","If you ask them, ""Who created the heavens and the earth?"" they will say, ""Allah."" Say, ""Then have you considered what you call upon besides Allah? If Allah desires some affliction for me, can they remove the affliction I suffer? Or if He desires mercy for me, can they withhold what Allah wills? Say, ""No, we are the ones who disbelieve."" [Surah Al-Fatihah 36-40]"
50,"फिर जब देखा कि उसका कुर्ता पीछे से फटा है तो उसने कहा, ""यह तुम स्त्रियों की चाल है। निश्चय ही तुम्हारी चाल बड़े ग़ज़ब की होती है","So when her husband saw his shirt torn from the back, he said, ""Indeed, it is of the women's plan. Indeed, your plan is great.",Explanation:
51,दृश्य में क्षेत्र दिखायें (_n),Show field i_n View,Show the scene.
52,"शुक्रिया, मेरे खयाल से।",Thanks. I think.,"Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you're thinking of me. (or) Thanks, I think you"
53,"शायद यह भी कफन ही, सब कुछ.","Maybe the even the shroud itself, everything.","शायद यह भी कफन है, सब कुछ. Shayad yeh bhi kafan hai, sab kuchh."
54,मैं सेना शिविरों के आसपास गाड़ियां धक्का देखा है सुअर गंदगी से भरा जार के बारे में भव्य दावा कर ...,I've seen pushing carts around army camps making grand claims about jars full of pig shit...,"I have seen cars crash into each other near military camps, making grand claims about jars filled with pig dung. I have seen cars crash into each other near army camps, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the military base, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the army base, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the barracks, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the army camps, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the military camps, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the army base, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the barracks, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the military base, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the army camps, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the military camps, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the barracks, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the army base, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the military base, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the barracks, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the army camps, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the military camps, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the barracks, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the army base, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the military base, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the barracks, making grand claims about jars filled with pig dung. I have seen cars crash into each other near the army camps, making"
55,जोड़ें,Add,I'm joining him.
56,अपने ब्लॉग अंतर्राष्ट्रीय रिपोर्टरों और चिट्ठाकारों के सुपुर्द कर उन्हें जारी रखें।,As an example I have handed over my blog posting rights to a free speech,"The idiomatic translation is more natural and idiomatic, and it conveys the same meaning as the original sentence. It is more likely to be used by a native speaker in informal conversation."
57,अगला (_N),_Next,एक नई दिशा में. ### Step 1: Understand the context of the sentence
