src,true_meaning,literal_translation,predicted
दिल को सुकून मिलना,to find peace,for the heart to find peace,heart to get peace. Answer: heart to get peace. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find peace of mind. Answer: to find
दिमाग खराब कर देना,to frustrate someone badly,to make the brain bad,"The final answer is: Mind bad make give.  (This problem is asking for a translation, not a numerical answer.)  The final answer is: Mind bad make give.  (This problem does not require a numerical answer.)  The final answer is: Mind bad make give.  (This problem is asking for a translation, not a numerical answer.)  The final answer is: Mind bad make give.  (This problem does not require a numerical answer.)  The final answer is: Mind bad make give.  (This problem is asking for a translation, not a numerical answer.)  The final answer is: Mind bad make give.  (This problem does not require a numerical answer.)  The final answer is: Mind bad make give.  (This problem is asking for a translation, not a numerical answer.)  The final answer is: Mind bad make give.  (This problem does not require a numerical answer.)  The final answer is: Mind bad make give.  (This problem is asking for a translation, not a numerical answer.)  The final answer is: Mind bad make give.  (This problem does not require a numerical answer.)  The final answer is: Mind bad make give.  (This problem is asking for a translation, not a numerical answer.)  The final answer is: Mind bad make give.  (This problem does not require a numerical answer.)  The final answer is: Mind bad make give.  (This problem is asking for a translation, not a numerical answer.)  The final answer is: Mind bad make give.  (This problem does not require a numerical answer.)  The final answer is: Mind bad make give.  (This problem is asking for a translation, not a numerical answer.)  The final answer is: Mind bad make give.  (This problem does not require a numerical answer.)  The final answer is: Mind bad make give.  (This problem is asking for a translation, not a numerical answer.)  The final answer is: Mind bad make give.  (This problem does not require a numerical answer.)  The final answer is: Mind bad make give.  (This problem is asking for a translation, not a numerical answer.)  The final answer is: Mind bad make give.  (This problem does not require a numerical answer.)  The final answer is: Mind bad make give.  (This problem is asking for a translation, not a numerical answer.)  The final answer is:"
दिमाग ठिकाने लग जाना,to become sensible again,for the brain to be set in place,Mind stuck.
दिमाग पर बोझ डालना,to overthink,to place a burden on the brain,"The corrected response provides a literal, word-by-word translation of the Chinese idiom provided in the prompt, along with its idiomatic meaning and an example sentence."
दिमाग गुम होना,to lose one’s senses,for the brain to be lost,The Chinese idiom is: 失题 (shī tí)।
दिमाग की बत्ती बुझ जाना,to go blank suddenly,for the brain’s lamp to go out,The light in the mind is extinguished.
दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,To be in a state of constant nervous unease.
दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,"I tried to do it with my bare hands, but it was very difficult."
दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,Result:
जुबान बंद कर देना,to silence someone completely,to shut the tongue,"The idiom ""जुबान बंद कर देना"" means ""to shut one's mouth"" or ""to be quiet""."
जुबान काट लेना,to regret words spoken,to bite the tongue,To bite one's tongue.
जुबान कसना,to rebuke harshly,to tighten the tongue,Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet. Answer: Keep quiet. Result: Keep quiet
जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,A person who is very good at speaking and has a silver tongue.
जुबान पर ताला,to keep secrets locked,a lock on the tongue,किसी को कुछ भी नहीं बताना या किसी को कुछ भी नहीं दिखाना। (To keep a secret or to keep quiet about something.)
जुबान फिसल जाना,to say something accidentally,for the tongue to slip,Meaning:
जुबान सरक जाना,to misspeak,for the tongue to slide,To turn a deaf ear to someone's words. The final answer is To turn a deaf ear to someone's words. ## Step 1: Understand the idiom explanation
जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,To keep the sweetness of the tongue. ## Step 1: Identify the components of the idiom
खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,"The idiom ""खून का रिश्ता निभाना"" is a Hindi idiom that means to honor one's family obligations or to fulfill one's blood ties. It is often used to describe a person who is committed to taking care of their family members, especially elderly parents. The idiom can also be used in a broader sense to describe a person who is committed to their community or society, and is willing to make sacrifices for the greater good."
पसीना रोकना,to relieve effort,to stop sweat,- A small incident can start a big fire.
पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),Extremely busy or overwhelmed with work.
सीने में दर्द होना,to feel emotional pain,to have pain in the chest,The idiomatic sense of the Chinese idiom (xiǎng shǒu) in Hindi is:
सीने में जलन होना,to feel envy,to have burning in the chest,Literal translation:
सीने में लावा उठना,to boil in anger,for lava to rise in the chest,"- ""Lava to rise in the chest"
सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,I feel a burden on my chest.
सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,- Heart in fire to burn.
रंग दिखाना,to reveal true colors,to show color,To show one's true colors - to force someone to reveal their true nature or abilities.
रंगीन होना,to enjoy life freely,to become colorful,"- रंगीन (rangiin) = colorful, multicolored, multicoloured"
रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,color becomes weak Answer | 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
रंग उड़ना,to fade away,for the color to fly/fade,To be in a state of panic or anxiety.
रंग जमना,to gain traction,for color to set,To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become painted Answer: To become
रंग लगना,to start celebrating,to have color applied,to take colour
रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,to be deceived Answer:
अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Excess everywhere should be avoided.
अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,To straighten one's own owl. Corrected Answer: To straighten one's own owl. Correct Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's own owl. Final Answer: To straighten one's
अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,"I think there might be some confusion. The idiom ""अक्ल ठिकाने लगाना"" is actually a Hindi idiom, not Marathi. It means ""to think deeply and carefully about something before acting"". Here's a revised answer:"
अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,- अंगूर खट्टे हैं क्योंकि उन्हें पेड़ से काटा गया है (Angoor Khattay Hain Kyunki Unhen Ped Se Kata Gaya Hai)
अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,अपनी बुद्धिमत्ता का दंभ भरना (to inflate one's own intelligence) or अपनी बुद्धिमत्ता का दिखावा करना (to show off one's own intelligence) |
अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,-
अपना राग अलापना,to talk only about oneself,to chant one’s own tune,Idiom: 一锅煮成 (yī gōu zhǔ chéng)
अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,It's a futile exercise.
अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,To keep in the dark.
अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,The correct answer is:
अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",To play one's own flute one's own melody.
अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,English translation of the idiom:
अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,Literal: (Akla Ghas Charne Jaana)
अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,अंधे के हाथ तिलक लगना (Andhe ke haath tilak lagna)
अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,Give something away for free.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.  Give something to someone without expecting anything in return.
अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,Blindly doing something.
अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,"The idiom is often used in a more literal sense in everyday conversations, but it can also be used metaphorically to describe situations where someone is being taken advantage of or robbed of their power or resources."
अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,Even a blind person has gained insight.
अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,Literal: One root thread
"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",Literal translation:
"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,To boil two sides of the same pot.
अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,In the dark kept to be.
अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,- Show the sun to the blind man.
अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,To show the way to the blind. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this. Answer this.
अंधेरे में बैठना,to stay in ignorance,to sit in darkness,- One finger is enough
अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,"To be stuck in a particular situation or problem and unable to find a solution, much like being stuck in a blind alley."
अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,Finding a needle in a haystack.
अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,"A native speaker would say: ""He was a disaster in that role."
अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,- Chinese characters:
अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,- to make a fool of someone
