src,true_meaning,literal_translation,predicted
मुँह धुलवाना,to publicly humiliate,to have the mouth/face washed,"- Flattering someone excessively, often insincerely."
माथे पर शिकन डालना,to frown slightly,to put a crease on the forehead,माथे पर शिकन डालना =
माथे पर लकीरें पड़ना,to show anxiety or anger,for lines to fall on the forehead,He had a natural talent for leadership.
दिल में जगह बनाना,to win affection,to make a place in the heart,To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make a place in the heart. Result: To make
दिल में काँटे चुभना,to feel deeply hurt,for thorns to prick in the heart,It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn in my heart. Answer: It's a thorn
दिल में खटका होना,to have a lingering doubt,for a jolt/unease to be in the heart,To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have a heartache. To have
दिल में गुस्सा रखना,to hold a grudge,to keep anger in the heart,to hold a grudge or to bear a grudge Answer: to hold a grudge or to bear a grudge.
दिल की गहराई से,from the bottom of one’s heart,from the depth of the heart,from the bottom of one's heart.
दिल हिल जाना,to be shaken emotionally,for the heart to shake,I was completely shaken to my core when I heard the news of my grandmother's passing.
दिल बाग़-बाग़ होना,to feel immense joy,for the heart to become a garden,The correct answer is (E) A heart full of gardens.
दिल टूटकर रह जाना,to be devastated,to remain with the heart broken,I am left with nothing after a great loss.
दिल को सुकून मिलना,to find peace,for the heart to find peace,Heart to comfort come
दिमाग खराब कर देना,to frustrate someone badly,to make the brain bad,The mind to make rotten to give.
दिमाग ठिकाने लग जाना,to become sensible again,for the brain to be set in place,mind to be stuck in place to go  (to lose one's way)
दिमाग पर बोझ डालना,to overthink,to place a burden on the brain,Natural English translation:
दिमाग गुम होना,to lose one’s senses,for the brain to be lost,"I'm feeling like I'm losing my mind, this city is so big!"
दिमाग की बत्ती बुझ जाना,to go blank suddenly,for the brain’s lamp to go out,"The idiom ""दिमाग की बत्ती बुझ जाना"" is a Hindi idiom that translates to ""the light of the mind goes out"" in English. It is a common expression used in Hindi-speaking countries, particularly in India and Nepal."
दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,Get the kid to do it.
दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,Explanation:
दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,"to keep a secret or a promise, to keep one's word"
जुबान बंद कर देना,to silence someone completely,to shut the tongue,English translation:
जुबान काट लेना,to regret words spoken,to bite the tongue,To cut one's tongue
जुबान कसना,to rebuke harshly,to tighten the tongue,To keep quiet or remain silent.
जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,"The test-taker has demonstrated a good understanding of the Hindi language and its idiomatic expressions, as well as the ability to translate idioms accurately. The correct answer, ""Tongue's guarantee"", is a clear and natural English translation of the Hindi idiom जुबान के पक्के."
जुबान पर ताला,to keep secrets locked,a lock on the tongue,Keep your tongue on a lock. (idiomatic translation)
जुबान फिसल जाना,to say something accidentally,for the tongue to slip,Tongue slip go
जुबान सरक जाना,to misspeak,for the tongue to slide,Slip of the Tongue.
जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,"A natural English idiomatic translation: ""Speak sweetly""."
खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,Avenge a family member's death.
पसीना रोकना,to relieve effort,to stop sweat,हिंदी अर्थ: किताब पढ़ने का नाटक करना
पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),I am extremely nervous about my exam.
सीने में दर्द होना,to feel emotional pain,to have pain in the chest,To be in the heart pain.
सीने में जलन होना,to feel envy,to have burning in the chest,To feel a deep sense of regret or remorse for something one has done or failed to do. Answer:
सीने में लावा उठना,to boil in anger,for lava to rise in the chest,Heartburn.
सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,"एक दिन की बारिश के बाद सूखा होना (ek din kī bārīsh ke baad sūkhā honā)। यह एक ऐसी स्थिति है जहां कुछ समय के बाद कुछ भी नहीं बचता है। (ek din kī bārīsh ke baad sūkhā honā hai, yah ek aisa sthiti hai jahan kuch samay ke baad kuch bhi nahin bachta hai)। यह एक ऐसी स्थिति है जहां कुछ समय के बाद कुछ भी नहीं बचता है। (yeh ek aisa sthiti hai jahan kuch samay ke baad kuch bhi nahin bachta hai)। यह एक ऐसी स्थिति है जहां कुछ समय के बाद कुछ भी नहीं बचता है। (yeh ek aisa sthiti hai jahan kuch samay ke baad kuch bhi nahin bachta hai)। यह एक ऐसी स्थिति है जहां कुछ समय के बाद कुछ भी नहीं बचता है। (yeh ek aisa sthiti hai jahan kuch samay ke baad kuch bhi nahin bachta hai)। यह एक ऐसी स्थिति है जहां कुछ समय के बाद कुछ भी नहीं बचता ह"
सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,In the chest to catch fire.
रंग दिखाना,to reveal true colors,to show color,"Show one's colors"" Answer:"
रंगीन होना,to enjoy life freely,to become colorful,"- रंगीन होना (rangiin hona) = to be colorful, to be lively, to be full of life"
रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,Colour fades away.
रंग उड़ना,to fade away,for the color to fly/fade,- One pot boils into another pot
रंग जमना,to gain traction,for color to set,Colorful.  (or)  Colorful person.  (or)  Colorful character.  (or)  Colorful life.  (or)  Colorful experience.  (or)  Colorful story.  (or)  Colorful memory.  (or)  Colorful imagination.  (or)  Colorful creativity.  (or)  Colorful art.  (or)  Colorful music.  (or)  Colorful dance.  (or)  Colorful fashion.  (or)  Colorful design.  (or)  Colorful architecture.  (or)  Colorful landscape.  (or)  Colorful scenery.  (or)  Colorful view.  (or)  Colorful perspective.  (or)  Colorful insight.  (or)  Colorful understanding.  (or)  Colorful knowledge.  (or)  Colorful wisdom.  (or)  Colorful philosophy.  (or)  Colorful spirituality.  (or)  Colorful culture.  (or)  Colorful tradition.  (or)  Colorful heritage.  (or)  Colorful history.  (or)  Colorful legend.  (or)  Colorful myth.  (or)  Colorful folklore.  (or)  Colorful fairy tale.  (or)  Colorful fable.  (or)  Colorful parable.  (or)  Colorful allegory.  (or)  Colorful metaphor.  (or)  Colorful simile.  (or)  Colorful analogy.  (or)  Colorful comparison.  (or)  Colorful contrast.  (or)  Colorful difference.  (or)  Colorful similarity.  (or)  Colorful analogy.  (or)  Colorful parallel.  (or)  Colorful equivalence.  (or)  Colorful proportion.  (or)  Colorful ratio.  (or)  Colorful percentage.  (or)  Colorful fraction.  (or)  Colorful decimal.  (or)  Colorful number.  (or)  Colorful quantity.  (or)  Colorful amount.  (or)  Colorful measure.  (or)  Colorful degree.  (or)  Colorful level
रंग लगना,to start celebrating,to have color applied,He failed to do the job correctly because he made a mistake. (Usne karya ko sahi tareeke se karne mein asamarth raha kyunki usne galati ki thi.)
रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,अंदर का अंदर होना (Andar ka andar hona)
अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,"Everywhere, it is beneficial to avoid it."
अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,To straighten one's own crow.
अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,To keep one's wits about one.
अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,Grapes are sour.
अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,English translation:
अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,- अपनी नाक ऊँची रखना (ànyī nǎo chún gāo rán nǎn) - अपनी ऊँचाई को भूलकर गिरना (ànyī chún gāo bù lù kě gǔn)
अपना राग अलापना,to talk only about oneself,to chant one’s own tune,(apni taareef karana)
अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,The blind man's hand catches the bird by luck.
अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,Keep in the dark.
अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,To admit one's own mistake is the greatest pride.
अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",He wants to play his own tune.
अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,The intellect has lost its standard. (or) The intellect has gone haywire. (or) The intellect has lost its bearings. (or) The intellect has gone awry. (or) The intellect has become unbalanced. (or) The intellect has become deranged. (or) The intellect has become disoriented. (or) The intellect has become unsteady. (or) The intellect has become unstable. (or) The intellect has become unhinged. (or) The intellect has become unglued. (or) The intellect has become unmoored. (or) The intellect has become unbalanced. (or) The intellect has become unstable. (or) The intellect has become unsteady. (or) The intellect has become unhinged. (or) The intellect has become unglued. (or) The intellect has become unmoored. (or) The intellect has become unbalanced. (or) The intellect has become unstable. (or) The intellect has become unsteady. (or) The intellect has become unhinged. (or) The intellect has become unglued. (or) The intellect has become unmoored. (or) The intellect has become unbalanced. (or) The intellect has become unstable. (or) The intellect has become unsteady. (or) The intellect has become unhinged. (or) The intellect has become unglued. (or) The intellect has become unmoored. (or) The intellect has become unbalanced. (or) The intellect has become unstable. (or) The intellect has become unsteady. (or) The intellect has become unhinged. (or) The intellect has become unglued. (or) The intellect has become unmoored. (or) The intellect has become unbalanced. (or) The intellect has become unstable. (or) The intellect has become unsteady. (or) The intellect has become unhinged. (or) The intellect has become unglued. (or) The intellect has become unmoored. (or) The intellect has become unbalanced. (or) The intellect has become unstable. (or) The intellect has become unsteady. (or) The intellect has become unhinged. (or) The intellect has become unglued. (or) The intellect has become unmoored. (or) The intellect has become unbalanced. (or) The intellect has become unstable. (or) The intellect has become unsteady
अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,"The idiom means ""to try to graze with the oxen."
अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,-
अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,अंधा बांटे रेवड़ी
अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,Waste of time.
अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,- To take away someone's power or authority.
अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,Even the blind can see.  (Note: This is a more natural and idiomatic translation than the literal translation.)
अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,"When a blind person's bread becomes wet, it means that the situation is already bad and any further problem or mishap will only make it worse."
"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",Hearing about something without experiencing it.
"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,"What does the blind man want, give him two eyes."
अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,"The idiom ""अंधेरे में रखा जाना"" is equivalent to the Chinese idiom ""暗中作怪"" in meaning."
अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,He tells his friend a funny joke to make him aware of his foolishness.
अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,to show the path to the blind
अंधेरे में बैठना,to stay in ignorance,to sit in darkness,To be in the dark.
अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,To be stuck in a blind spot.
अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,Darkness in needle to find.  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |
अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,English translation:
अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,Idiom: अंधा ऊँट सवारी करना
अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,-
अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind","A leader who is ignorant or uninformed about a situation, and his followers or subjects who are equally ignorant or uninformed."
अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,Meaning: A light that shines in the fate of a blind person.
अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,"To a blind person, the path does not occur."
अंधा प्रेम करना,to love without reason,to love blindly,The final answer is: Blindly loving someone.
अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,B. Blind support.
अंधे की लाठी,only source of dependence,a blind man’s staff,A blind man's stick is a good stick.
अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,- 一分耕耘，一分收获。
अंधेरे में रहना,to be ignorant,to live/stay in darkness,To live in the darkness.
अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,The translation is not correct.
अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,Literal English translation:
अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Blind Rice Distributes.
अंधे की किस्मत,blind luck / chance success,the blind man’s luck,A person who is blind to their own shortcomings or flaws.
अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,You didn't need to show it to me.
"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",-
"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,What will a blind person see? Only two eyes will see.
अंधा गुस्सा करना,to get blindly angry,to do blind anger,To act on a blind rage.
अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To be overwhelmed by a situation or problem.
अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,To be a blind spot in someone's favor.
अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,"The correct answer is ""The blind man's fortune is waking up."
अंधेरे में भटकना,to wander without direction,to wander in darkness,"To be in a state of confusion or uncertainty, often due to a lack of clear guidance or direction."
अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Blind love leads to blind consequences.
अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,To search for something that is not there or to look for something that is not possible.
अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,A blind person lighting a lamp.
अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Even a blind person can see it.
अंधेरे से डरना,to fear ignorance or truth,to fear darkness,"Don't be afraid of the dark, and don't be dazzled by the stars."
अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,- To the blind
अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,- English translation:
अंधेरे में ताकना,to look aimlessly,to gaze into the dark,"Literal, word-by-word English translation:"
अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,यह बात अंधे को भी समझ आती है। (Yeh baat andhe ko bhi samjh aati hai.)
अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,English translation:
अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Literal translation:
अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,to take advantage of someone who is weak or helpless.
अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,Our one water
अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,- Don't give someone the opportunity to take advantage of a situation when others are unaware or ignorant of it.
अंधेरे में झांकना,to peep into the unknown,to peep into the dark,किसी के पिछले जीवन को देखना या किसी के व्यक्तिगत मामलों में दखल देना है।
अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,- 一 (yī) = one
अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,- (Mù qīn) -
अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,What a blind person's hut is lit up.
अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,"Literal: ""Blind thorn pull out."
अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,Blindly following a law or rule without considering its consequences or practicality.
अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,To leave the blind in darkness.
अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,- अंधेरे में रहना नहीं चाहिए =
अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,To guide someone who is unaware or uninformed.
अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,अंधेरे से डरना नहीं चाहिए (Andhere se darna nahin chahiye)
अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,"To do something that benefits oneself, even if it's not beneficial to others."
धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To have one's feet on the earth.
आसमान से गिरना,to lose everything suddenly,to fall from the sky,From the sky to fall.
हवा में उड़ना,to daydream or be overconfident,to fly in the air,The correct answer is:
पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",He has become hostile towards his brother despite staying in his house.
खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,Literal: (Yi Guo Zhu Cheng Yi Guo)
रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,- to have a colourful temperament
दिल से खेलना,to toy with someone’s feelings,to play with the heart,"from heart, to play"
दिल का मामला,a romantic issue,matter of the heart,"The matter is in the hands of the heart, i.e. it is a personal matter, not to be discussed or decided by others."
दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,Idiom: दिल बड़ा रखना
