src,true_meaning,literal_translation,predicted
मुँह धुलवाना,to publicly humiliate,to have the mouth/face washed,"The idiom मुँह धुलवाना (Mūha dhulavānā) is a common Hindi idiom that translates to ""to speak sweetly"" or ""to talk nicely."
माथे पर शिकन डालना,to frown slightly,to put a crease on the forehead,To put a thorn in the neck.
माथे पर लकीरें पड़ना,to show anxiety or anger,for lines to fall on the forehead,"This idiom means ""to be branded or marked as a troublemaker or a person of ill repute."
दिल में जगह बनाना,to win affection,to make a place in the heart,1. win someone's heart
दिल में काँटे चुभना,to feel deeply hurt,for thorns to prick in the heart,"A natural English idiomatic translation would be: ""to have a thorn in one's heart"" or ""to feel a prick in one's heart"". Answer:"
दिल में खटका होना,to have a lingering doubt,for a jolt/unease to be in the heart,To have a nagging feeling in one's heart.
दिल में गुस्सा रखना,to hold a grudge,to keep anger in the heart,to keep anger in the heart.
दिल की गहराई से,from the bottom of one’s heart,from the depth of the heart,From the heart's depth.
दिल हिल जाना,to be shaken emotionally,for the heart to shake,"To be deeply moved or touched by something, especially a story or a performance."
दिल बाग़-बाग़ होना,to feel immense joy,for the heart to become a garden,The final answer is:
दिल टूटकर रह जाना,to be devastated,to remain with the heart broken,To be left heartbroken.
दिल को सुकून मिलना,to find peace,for the heart to find peace,Literal translation:
दिमाग खराब कर देना,to frustrate someone badly,to make the brain bad,Literal: (Dimaag Kharab Kar Dena)
दिमाग ठिकाने लग जाना,to become sensible again,for the brain to be set in place,Mind is misplaced.
दिमाग पर बोझ डालना,to overthink,to place a burden on the brain,Anxious or stressed
दिमाग गुम होना,to lose one’s senses,for the brain to be lost,"The final answer is 3. ""To lose direction""."
दिमाग की बत्ती बुझ जाना,to go blank suddenly,for the brain’s lamp to go out,- (zhēn) =
दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,A nervous wreck.
दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,"English translation of the idiom: ""to get by with the bare minimum"" or ""to do something with minimal effort"
दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a tight rein on someone.  |  Keep a
जुबान बंद कर देना,to silence someone completely,to shut the tongue,Literal: Shut one's mouth.
जुबान काट लेना,to regret words spoken,to bite the tongue,"The idiom ""जुबान काट लेना (jubān kaṭ lēna)"" means ""to cut one's tongue"" or ""to bite one's tongue"", but in the context of the question, it means to be forced to take drastic action."
जुबान कसना,to rebuke harshly,to tighten the tongue,- Tighten one's tongue.
जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,He speaks with conviction.
जुबान पर ताला,to keep secrets locked,a lock on the tongue,"I won't tell you this, I'll keep it secret."
जुबान फिसल जाना,to say something accidentally,for the tongue to slip,Tongue slips away to go.
जुबान सरक जाना,to misspeak,for the tongue to slide,The tongue slips.
जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,Speak sweetly.
खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,खून का रिश्ता निभाना का अर्थ है: अपने परिवार के प्रति प्रतिबद्धता और कर्तव्य का पालन करना। (To fulfill one's obligations and responsibilities towards one's family.)
पसीना रोकना,to relieve effort,to stop sweat,It is impossible to stop sweating.  Idiom: पसीना रोकना नहीं है (pāsīnā rōkana nahī̃ hē) Literal translation: Sweat (to) stop (not) to be able (is not) Answer: It is impossible to stop sweating.  Idiom: पसीना रोकना नहीं है (pāsīnā rōkana nahī̃ hē) Literal translation: Sweat (to) stop (not) to be able (is not) Answer: It is impossible to stop sweating.  Idiom: पसीना रोकना नहीं है (pāsīnā rōkana nahī̃ hē) Literal translation: Sweat (to) stop (not) to be able (is not) Answer: It is impossible to stop sweating.  Idiom: पसीना रोकना नहीं है (pāsīnā rōkana nahī̃ hē) Literal translation: Sweat (to) stop (not) to be able (is not) Answer: It is impossible to stop sweating.  Idiom: पसीना रोकना नहीं है (pāsīnā rōkana nahī̃ hē) Literal translation: Sweat (to) stop (not) to be able (is not) Answer: It is impossible to stop sweating.  Idiom: पसीना रोकना नहीं है (pāsīnā rōkana nahī̃ hē) Literal translation: Sweat (to) stop (not) to be able (is not) Answer: It is impossible to stop sweating.  Idiom: पसीना रोकना नहीं है (pāsīnā rōkana nahī̃ hē) Literal translation: Sweat (to) stop (not) to be able (is not) Answer: It is impossible to stop sweating.  Idiom: पसीना रोकना नहीं है (pāsīnā rōkana nahī̃ hē) Literal translation: Sweat (to) stop (not) to be able (is not) Answer: It is impossible to stop sweating.  Idiom: पसीना रोकना नहीं है (pāsīnā rōkana nahī̃ hē) Literal
पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),पसीने-पसीने होना
सीने में दर्द होना,to feel emotional pain,to have pain in the chest,I feel sad that my father died. Answer: I feel very sad that my father died. Result: I feel sad that my mother is ill. Answer: I feel very sad that my mother is ill. Result: I feel sad that my friend is not with me. Answer: I feel very sad that my friend is not with me. Result: I feel sad that my brother died. Answer: I feel very sad that my brother died. Result: I feel sad that I failed in the exam. Answer: I feel very sad that I failed in the exam. Result: I feel sad that my sister is not happy. Answer: I feel very sad that my sister is not happy. Result: I feel sad that my mother is not well. Answer: I feel very sad that my mother is not well. Result: I feel sad that my father is not with me. Answer: I feel very sad that my father is not with me. Result: I feel sad that my brother is not happy. Answer: I feel very sad that my brother is not happy. Result: I feel sad that my friend is not happy. Answer: I feel very sad that my friend is not happy. Result: I feel sad that my sister is not well. Answer: I feel very sad that my sister is not well. Result: I feel sad that my mother is not happy. Answer: I feel very sad that my mother is not happy. Result: I feel sad that my father is not well. Answer: I feel very sad that my father is not well. Result: I feel sad that my brother is not with me. Answer: I feel very sad that my brother is not with me. Result: I feel sad that my sister is not with me. Answer: I feel very sad that my sister is not with me. Result: I feel sad that my friend is not well. Answer: I feel very sad that my friend is not well. Result: I feel sad that my mother is not with me. Answer: I feel very sad that my mother is not with me. Result: I feel sad that my father is not happy. Answer: I feel very sad that my father is not happy. Result: I feel sad that my brother is not happy. Answer: I feel very sad that my brother is not happy. Result: I feel sad that my sister is not happy. Answer: I feel very sad that my sister is not happy. Result: I feel sad that my friend is not happy. Answer:
सीने में जलन होना,to feel envy,to have burning in the chest,The final answer is To have fire in the chest.
सीने में लावा उठना,to boil in anger,for lava to rise in the chest,in the chest lava to rise
सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,To have a weight on the chest
सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,To catch fire in the chest.
रंग दिखाना,to reveal true colors,to show color,Show off your skills.
रंगीन होना,to enjoy life freely,to become colorful,"- She wants to be colourful/ lively, but she doesn't have time."
रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,"The idiom ""रंग फीका पड़ना"" is a Hindi idiom that translates to ""color becomes weak"" or ""color fades"" in English. However, in the context of relationships or interactions, it means that the excitement, interest, or passion has diminished, and the relationship or interaction has become dull or uninteresting."
रंग उड़ना,to fade away,for the color to fly/fade,- The color flies.
रंग जमना,to gain traction,for color to set,To make a name for oneself
रंग लगना,to start celebrating,to have color applied,I take a liking to children's games.
रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,to be overwhelmed by one's own success or achievements. Answer:
अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,अति सर्वत्र वर्जयेत् (अति सर्वत्र वर्जयेत्) (अति सर्वत्र वर्जयेत्)। Explanation: अति सर्वत्र वर्जयेत् (अति सर्वत्र वर्जयेत्) (अति सर्वत्र वर्जयेत्) means that **excess is to be avoided in all things**. It is a reminder to maintain balance and moderation in life. Read on to know more about the Chinese idiom.
अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,लोगों ने मुझे कई बार अपनी समस्याओं को अपना लेने के लिए कहा है। (People have asked me to take on their problems many times.)
अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,To put one's mind at ease.
अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,Literal: (Yi Zhī Shàng Zhī Duō Shì)
अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To beat one's own drum.
अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,"to be arrogant or haughty, thinking oneself superior to others.  He has a habit of being arrogant, which makes it difficult for him to maintain good relationships with his friends."
अपना राग अलापना,to talk only about oneself,to chant one’s own tune,To sing one's own praises.  (Or: To boast about oneself.)  (Or: To talk excessively about one's own achievements.)  (Or: To brag about oneself.)  (Or: To show off one's own abilities.)  (Or: To talk about oneself excessively.)  (Or: To boast about one's own accomplishments.)  (Or: To talk about one's own achievements excessively.)  (Or: To brag about one's own abilities.)  (Or: To show off one's own accomplishments.)  (Or: To talk about oneself excessively.)  (Or: To boast about one's own accomplishments.)  (Or: To talk about one's own achievements excessively.)  (Or: To brag about one's own abilities.)  (Or: To show off one's own accomplishments.)  (Or: To talk about oneself excessively.)  (Or: To boast about one's own accomplishments.)  (Or: To talk about one's own achievements excessively.)  (Or: To brag about one's own abilities.)  (Or: To show off one's own accomplishments.)  (Or: To talk about oneself excessively.)  (Or: To boast about one's own accomplishments.)  (Or: To talk about one's own achievements excessively.)  (Or: To brag about one's own abilities.)  (Or: To show off one's own accomplishments.)  (Or: To talk about oneself excessively.)  (Or: To boast about one's own accomplishments.)  (Or: To talk about one's own achievements excessively.)  (Or: To brag about one's own abilities.)  (Or: To show off one's own accomplishments.)  (Or: To talk about oneself excessively.)  (Or: To boast about one's own accomplishments.)  (Or: To talk about one's own achievements excessively.)  (Or: To brag about one's own abilities.)  (Or: To show off one's own accomplishments.)  (Or: To talk about oneself excessively.)  (Or: To boast about one's own accomplishments.)  (Or: To talk about one's own achievements excessively.)  (Or: To brag about one's own abilities.)  (Or: To show off one's own accomplishments.)  (Or: To talk about oneself excessively.)  (Or: To boast about one's own accomplishments.)  (Or: To talk about one's own achievements excessively.)  (Or: To brag about one's own abilities.)  (
अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,Literal: One thread of thread
अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,To keep something secret or hidden from others. (keep something under wraps) (keep something under cover) (keep something under the radar) (keep something under the table) (keep something under the counter) (keep something under the carpet) (keep something under the surface) (keep something under the surface level) (keep something under the surface of the water) (keep something under the surface of the earth) (keep something under the surface of the sea) (keep something under the surface of the ocean) (keep something under the surface of the ground) (keep something under the surface of the land) (keep something under the surface of the soil) (keep something under the surface of the ground) (keep something under the surface of the earth) (keep something under the surface of the land) (keep something under the surface of the soil) (keep something under the surface of the ground) (keep something under the surface of the earth) (keep something under the surface of the land) (keep something under the surface of the soil) (keep something under the surface of the ground) (keep something under the surface of the earth) (keep something under the surface of the land) (keep something under the surface of the soil) (keep something under the surface of the ground) (keep something under the surface of the earth) (keep something under the surface of the land) (keep something under the surface of the soil) (keep something under the surface of the ground) (keep something under the surface of the earth) (keep something under the surface of the land) (keep something under the surface of the soil) (keep something under the surface of the ground) (keep something under the surface of the earth) (keep something under the surface of the land) (keep something under the surface of the soil) (keep something under the surface of the ground) (keep something under the surface of the earth) (keep something under the surface of the land) (keep something under the surface of the soil) (keep something under the surface of the ground) (keep something under the surface of the earth) (keep something under the surface of the land) (keep something under the surface of the soil) (keep something under the surface of the ground) (keep something under the surface of the earth) (keep something under the surface of the land) (keep something under the surface of the soil) (keep something under the surface of the ground) (keep something under the surface of the
अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,To own up to one's mistake.
अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",My own way.
अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,Intellect's standard is broken.
अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,अपनी अक्ल घास चराने जाना (apni akal ghās charane jānā)। (same as the Hindi idiom)।
अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,You're trying to do something you're not qualified for.
अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,The final answer is: The MD tried to cut the others down to make his share bigger.
अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,There is no way out.
अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,- Take advantage of a situation or a person who is vulnerable or weak.
अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,- The blind person's eyes are now open.
अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,"A blind man's bluff.  (Note: This is a common English idiom ""A blind man's bluff"" which means a game played by a blind person, but the original idiom is different)"
"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes","अंधे का नाम सुना, आँखों से नहीं देखा (Andhe ka naam suna, aankhon se nahin dekha)"
"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,Give them the world.
अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,Literal:
अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,To show the sun to the blind.
अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,Explanation:
अंधेरे में बैठना,to stay in ignorance,to sit in darkness,"Do nothing, be idle, be inactive."
अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,Raga)
अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,"In darkness, to find a needle.  (End.)  - अंधेरे में सुई खोजना (Andhere mein sooi khona) - In darkness, to find a needle. - अंधेरे में सुई खोजना (Andhere mein sooi khona) - In darkness, to find a needle. - अंधेरे में सुई खोजना (Andhere mein sooi khona) - In darkness, to find a needle. - अंधेरे में सुई खोजना (Andhere mein sooi khona) - In darkness, to find a needle. - अंधेरे में सुई खोजना (Andhere mein sooi khona) - In darkness, to find a needle. - अंधेरे में सुई खोजना (Andhere mein sooi khona) - In darkness, to find a needle. - अंधेरे में सुई खोजना (Andhere mein sooi khona) - In darkness, to find a needle. - अंधेरे में सुई खोजना (Andhere mein sooi khona) - In darkness, to find a needle. - अंधेरे में सुई खोजना (Andhere mein sooi khona) - In darkness, to find a needle. - अंधेरे में सुई खोजना (Andhere mein sooi khona) - In darkness, to find a needle. - अंधेरे में सुई खोजना (Andhere mein sooi khona) - In darkness, to find a needle. - अंधेरे में सुई खोजना (Andhere mein sooi khona) - In darkness, to find a needle. - अंधेरे में सुई खोजना (Andhere mein sooi khona) - In darkness, to find a needle. - अंधेरे में सुई खोजना (Andhere mein sooi khona) - In darkness, to find a needle. - अंधेरे में सुई खोजना (Andhere mein sooi khona) - In darkness, to find a needle. - अंधेरे में सुई खोजना (Andhere mein sooi khona) - In darkness, to find a needle. - अंधेरे में सुई खोजना (Andhere mein sooi kh"
अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,A blind man holding a lamp.
अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,-
अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,To turn the page of a book.
अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind","Blind King People Blind Become is. (Note: This is the literal translation, not the idiomatic translation.)"
अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,The Blind Man's Fate is Shining.
अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,"To the blind, not a path to be found."
अंधा प्रेम करना,to love without reason,to love blindly,Blindly loving
अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,A helping hand from someone who is equally helpless.
अंधे की लाठी,only source of dependence,a blind man’s staff,Literal translation: Blind Man's Stick Is Not Longer Than His Body.
अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,"The idiom ""अंधे को सपने में रोशनी दिखना"" is used to describe a situation where someone who is already in a desperate situation is given false hope."
अंधेरे में रहना,to be ignorant,to live/stay in darkness,They live in the dark about what happened to their daughter's marriage.
अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,darkness to search for a path
अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,To shift blame on someone else.
अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Blindly giving sweets.
अंधे की किस्मत,blind luck / chance success,the blind man’s luck,He is a blind man who doesn't know anything about himself.
अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To show colors to the blind.
"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",To hear about someone's misfortune without seeing their face.
"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,"What can a blind person see? Two eyes, then he is not blind."
अंधा गुस्सा करना,to get blindly angry,to do blind anger,He lost his temper without any reason or justification.
अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,"To be overwhelmed by a problem or situation, to be in a desperate situation."
अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,"To disrupt or interfere with someone's fate or destiny, often in a way that is unfair or unjust. (This is a natural English idiomatic translation of the Hindi idiom ""अंधे के भाग्य में छेद करना"".)"
अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,"The idiom ""jiǎo lǐ zhī lǐ"" means ""to be too late to benefit from a situation"" or ""to be left behind""."
अंधेरे में भटकना,to wander without direction,to wander in darkness,"अंधेरे में भटकना (Andhere mein bhatakna) = to be lost or confused in a situation, especially when one is not familiar with it. अंधेरे में भटकना (Andhere mein bhatakna) = to be lost or confused in a situation, especially when one is not familiar with it. अंधेरे में भटकना (Andhere mein bhatakna) = to be lost or confused in a situation, especially when one is not familiar with it. अंधेरे में भटकना (Andhere mein bhatakna) = to be lost or confused in a situation, especially when one is not familiar with it. अंधेरे में भटकना (Andhere mein bhatakna) = to be lost or confused in a situation, especially when one is not familiar with it. अंधेरे में भटकना (Andhere mein bhatakna) = to be lost or confused in a situation, especially when one is not familiar with it. अंधेरे में भटकना (Andhere mein bhatakna) = to be lost or confused in a situation, especially when one is not familiar with it. अंधेरे में भटकना (Andhere mein bhatakna) = to be lost or confused in a situation, especially when one is not familiar with it. अंधेरे में भटकना (Andhere mein bhatakna) = to be lost or confused in a situation, especially when one is not familiar with it. अंधेरे में भटकना (Andhere mein bhatakna) = to be lost or confused in a situation, especially when one is not familiar with it. अंधेरे में भटकना (Andhere mein bhatakna) = to be lost or confused in a situation, especially when one is not familiar with it. अंधेरे में भटकना (Andhere mein bhatakna) = to be lost or confused in a situation, especially when one is not familiar with it. अंधेरे में भटकना (Andhere mein bhatakna) = to be lost or confused in a situation, especially when one is not familiar with it. अंधेरे में भटकना (Andhere mein bhatakna) = to be lost or confused in a situation, especially when one"
अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Blind love can lead to blind consequences.
अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,Searching for light while staying in darkness.
अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,A person who is a thief becomes a police officer.
अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Even a blind man can find his way.
अंधेरे से डरना,to fear ignorance or truth,to fear darkness,"One should not fear darkness, but also be cautious in the daylight."
अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person, (Mùkō Xiàng Zhī Dào)
अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,To light a lamp in the dark.
अंधेरे में ताकना,to look aimlessly,to gaze into the dark,Literal translation: First under the heaven.
अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,- One root of grass also not have
अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,to block the path of the blind.
अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,Look for something in the dark
अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,Literal translation: To steal the loincloth of the blind.
अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखाना (Andhe ko Rasta Dikhaana) . अंधे को रास्ता दिखान
अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,Literal: (Xin Ru Tie)
