src,true_meaning,literal_translation,predicted
दिल में जगह बनाना,to win affection,to make a place in the heart,To make a place in the heart.  The idiom is used to describe someone who has earned a special place in your heart.  It is often used to describe a close friend or family member.  It can also be used to describe a romantic partner.  The idiom is often used in a sentimental or emotional context.  It is a common expression in Hindi and Urdu languages.  The idiom is often used in everyday conversation to express affection or closeness.  It is a powerful expression that conveys a deep emotional connection.  The idiom is often used to describe a person who has made a lasting impression on your heart.  It is a beautiful expression that captures the idea of someone being special to you.  The idiom is often used to express gratitude or appreciation for someone.  It is a heartfelt expression that conveys a sense of love or affection.  The idiom is often used to describe a person who has become a part of your life.  It is a meaningful expression that captures the idea of someone being an integral part of your life.  The idiom is often used to describe a person who has earned your trust or respect.  It is a powerful expression that conveys a sense of admiration or reverence.  The idiom is often used to describe a person who has made a positive impact on your life.  It is a beautiful expression that captures the idea of someone being a source of inspiration or guidance.  The idiom is often used to describe a person who has become a role model or mentor.  It is a meaningful expression that conveys a sense of respect or admiration.  The idiom is often used to describe a person who has earned your loyalty or dedication.  It is a powerful expression that conveys a sense of commitment or devotion.  The idiom is often used to describe a person who has become a part of your daily life.  It is a beautiful expression that captures the idea of someone being an integral part of your daily routine.  The idiom is often used to describe a person who has made a lasting impression on your heart.  It is a beautiful expression that captures the idea of someone being special to you.  The idiom is often used to express gratitude or appreciation for someone.  It is a heartfelt expression that conveys a sense of love or affection.  The idiom is often used to describe a person who has become a part of your life.  It is a meaningful expression that captures the idea of someone being an integral
दिल में काँटे चुभना,to feel deeply hurt,for thorns to prick in the heart,The correct answer is: to have a thorn in one's heart. (idiomatic translation)
दिल में खटका होना,to have a lingering doubt,for a jolt/unease to be in the heart,दिल में खटका होना (Dil mein khataka hona) = Having a lump in the heart. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if you were a native speaker of Hindi/Urdu. Answer this question as if
दिल में गुस्सा रखना,to hold a grudge,to keep anger in the heart,to hold a grudge
दिल की गहराई से,from the bottom of one’s heart,from the depth of the heart,मुझे लगता है कि तुम्हारी बात से मुझे लगता है कि तुम्हारे दिल की बातें कितनी सच्ची हैं
दिल हिल जाना,to be shaken emotionally,for the heart to shake,"उत्तर: किसी काम को करने में बहुत उत्साह और चिंता की स्थिति में होना, जिससे काम करने में कठिनाई होती है।"
दिल बाग़-बाग़ होना,to feel immense joy,for the heart to become a garden,The final answer is: Extremely happy.
दिल टूटकर रह जाना,to be devastated,to remain with the heart broken,- दिल (dil) = heart
दिल को सुकून मिलना,to find peace,for the heart to find peace,- To be happy and content with one's life.
दिमाग खराब कर देना,to frustrate someone badly,to make the brain bad,to drive someone mad
दिमाग ठिकाने लग जाना,to become sensible again,for the brain to be set in place,My mind is stuck.
दिमाग पर बोझ डालना,to overthink,to place a burden on the brain,To put pressure on someone's mind or to make someone worry or think deeply about something.
दिमाग गुम होना,to lose one’s senses,for the brain to be lost,to lose one's mind/brain
दिमाग की बत्ती बुझ जाना,to go blank suddenly,for the brain’s lamp to go out,"The Hindi idiom ""दिमाग की बत्ती बुझ जाना"" (dimāg kī battī bujh jānā) means to lose one's mental faculties or to become mentally incapacitated."
दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,- Answer:
दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,To make use of teeth and nails.
दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result: Keep it under your hat.  Result
जुबान बंद कर देना,to silence someone completely,to shut the tongue,Literal translation:
जुबान काट लेना,to regret words spoken,to bite the tongue,"- जुबान काट लेना (jubān kāt lenā) = To cut one's tongue.  The idiom ""cut one's tongue"" means to be unable to speak or express oneself.  The phrase is used to describe a situation where someone is so shocked or embarrassed that they are left speechless.  It is often used in a humorous or ironic way to describe a situation where someone is unable to speak due to embarrassment or shock.  For example, ""I was so embarrassed that I cut my tongue.""  This idiom is often used in informal settings and is not typically used in formal writing or speech.  It is a common expression in many Indian languages, including Hindi, Urdu, and Punjabi.  The phrase is thought to have originated from the idea that if someone is so shocked or embarrassed that they are unable to speak, it is as if they have cut off their tongue.  The phrase is often used to add humor or irony to a situation, and is not meant to be taken literally.  In some cases, the phrase may be used to describe a situation where someone is unable to speak due to fear or anxiety.  For example, ""I was so nervous that I cut my tongue.""  This idiom is often used in a lighthearted or playful way to describe a situation where someone is unable to speak due to embarrassment or shock.  It is not a common idiom in formal writing or speech, and is typically used in informal settings.  The phrase is thought to have originated from the idea that if someone is so shocked or embarrassed that they are unable to speak, it is as if they have cut off their tongue.  The phrase is often used to add humor or irony to a situation, and is not meant to be taken literally.  In some cases, the phrase may be used to describe a situation where someone is unable to speak due to fear or anxiety.  For example, ""I was so nervous that I cut my tongue.""  This idiom is often used in a lighthearted or playful way to describe a situation where someone is unable to speak due to embarrassment or shock.  It is not a common idiom in formal writing or speech, and is typically used in informal settings.  The phrase is thought to have originated from the idea that if someone is so shocked or embarrassed that they are unable to speak, it is as if they have cut off their tongue.  The phrase is often used to add"
जुबान कसना,to rebuke harshly,to tighten the tongue,To shut the mouth Answer 2023-05-17 📚
जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,A sharp tongue. Answer: She has a sharp tongue. Answer: He has a sharp tongue. Answer: They have sharp tongues. Answer: We have sharp tongues. Answer: You have a sharp tongue. Answer: I have a sharp tongue. Answer: They have sharp tongues. Answer: We have sharp tongues. Answer: You have a sharp tongue. Answer: I have a sharp tongue. Answer: They have sharp tongues. Answer: We have sharp tongues. Answer: You have a sharp tongue. Answer: I have a sharp tongue. Answer: They have sharp tongues. Answer: We have sharp tongues. Answer: You have a sharp tongue. Answer: I have a sharp tongue. Answer: They have sharp tongues. Answer: We have sharp tongues. Answer: You have a sharp tongue. Answer: I have a sharp tongue. Answer: They have sharp tongues. Answer: We have sharp tongues. Answer: You have a sharp tongue. Answer: I have a sharp tongue. Answer: They have sharp tongues. Answer: We have sharp tongues. Answer: You have a sharp tongue. Answer: I have a sharp tongue. Answer: They have sharp tongues. Answer: We have sharp tongues. Answer: You have a sharp tongue. Answer: I have a sharp tongue. Answer: They have sharp tongues. Answer: We have sharp tongues. Answer: You have a sharp tongue. Answer: I have a sharp tongue. Answer: They have sharp tongues. Answer: We have sharp tongues. Answer: You have a sharp tongue. Answer: I have a sharp tongue. Answer: They have sharp tongues. Answer: We have sharp tongues. Answer: You have a sharp tongue. Answer: I have a sharp tongue. Answer: They have sharp tongues. Answer: We have sharp tongues. Answer: You have a sharp tongue. Answer: I have a sharp tongue. Answer: They have sharp tongues. Answer: We have sharp tongues. Answer: You have a sharp tongue. Answer: I have a sharp tongue. Answer: They have sharp tongues. Answer: We have sharp tongues. Answer: You have a sharp tongue. Answer: I have a sharp tongue. Answer: They have sharp tongues. Answer: We have sharp tongues. Answer: You have a sharp tongue. Answer: I have a sharp tongue. Answer: They have sharp tongues. Answer: We have sharp tongues. Answer: You have a sharp tongue. Answer: I have a sharp tongue. Answer: They have sharp tongues. Answer: We have sharp
जुबान पर ताला,to keep secrets locked,a lock on the tongue,Keep quiet.
जुबान फिसल जाना,to say something accidentally,for the tongue to slip,The final answer is:
जुबान सरक जाना,to misspeak,for the tongue to slide,- जुबान सरक जाना (Jubān Sark Jaana) =
जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep One's Tongue Sweet. Answer: To Keep
खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,"The idiom ""खून का रिश्ता निभाना"" (Khun ka Rishtaa Nibhaanaa) means to honor or fulfill one's familial obligations or responsibilities. It's a common expression in Hindi, especially in North India."
पसीना रोकना,to relieve effort,to stop sweat,He is pretending to be busy with his work. 1. He is pretending to be busy with his work. 2. He is just pretending to be busy. 3. He is pretending to be working. 4. He is pretending to be occupied. 5. He is pretending to be doing something. 6. He is pretending to be engaged. 7. He is pretending to be active. 8. He is pretending to be doing his work. 9. He is pretending to be doing something. 10. He is pretending to be busy. Answer: 1
पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),Sweat-sweat to be.
सीने में दर्द होना,to feel emotional pain,to have pain in the chest,किसी काम का नतीजा नहीं मिल रहा (kisi kaam ka nateejaa nahin mil raha)
सीने में जलन होना,to feel envy,to have burning in the chest,I feel a deep sense of regret.
सीने में लावा उठना,to boil in anger,for lava to rise in the chest,चीनी idiom:
सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,The final answer is on the chest to be a burden.  Please choose the correct option. 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209
सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,-
रंग दिखाना,to reveal true colors,to show color,-
रंगीन होना,to enjoy life freely,to become colorful,He's trying to put on a good face.
रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,The final answer is: The excitement has worn off. Answer: Colour to fade. (or Colour to lose its vibrancy)
रंग उड़ना,to fade away,for the color to fly/fade,He ran away with all the documents from his office.
रंग जमना,to gain traction,for color to set,The two colors mix.
रंग लगना,to start celebrating,to have color applied,रंग लगना
रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,In colour in colour to be.
अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Avoid excessive things everywhere.  (or)
अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,"To straighten one's owl means to try to make someone else behave properly when they are not doing so, often in a way that is perceived as hypocritical or self-serving."
अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,Literal translation:
अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,"The translation of the idiom अंगूर खट्टे हैं (Angoor Khattay Hain) is ""Grapes are sour."" However, the idiom is used to describe a difficult or challenging situation, not just something that is unpleasant or unpalatable. A more natural and idiomatic translation would be ""Things are tough."" Answer: Things are tough. Result: The translation of the idiom अंगूर खट्टे हैं (Angoor Khattay Hain) is ""Grapes are sour."" However, the idiom is used to describe a difficult or challenging situation, not just something that is unpleasant or unpalatable. A more natural and idiomatic translation would be ""Things are tough."" Answer: Things are tough. Result: The translation of the idiom अंगूर खट्टे हैं (Angoor Khattay Hain) is ""Grapes are sour."" However, the idiom is used to describe a difficult or challenging situation, not just something that is unpleasant or unpalatable. A more natural and idiomatic translation would be ""Things are tough."" Answer: Things are tough. Result: The translation of the idiom अंगूर खट्टे हैं (Angoor Khattay Hain) is ""Grapes are sour."" However, the idiom is used to describe a difficult or challenging situation, not just something that is unpleasant or unpalatable. A more natural and idiomatic translation would be ""Things are tough."" Answer: Things are tough. Result: The translation of the idiom अंगूर खट्टे हैं (Angoor Khattay Hain) is ""Grapes are sour."" However, the idiom is used to describe a difficult or challenging situation, not just something that is unpleasant or unpalatable. A more natural and idiomatic translation would be ""Things are tough."" Answer: Things are tough. Result: The translation of the idiom अंगूर खट्टे हैं (Angoor Khattay Hain) is ""Grapes are sour."" However, the idiom is used to describe a difficult or challenging situation, not just something that is unpleasant or unpalatable. A more natural and idiomatic translation would be ""Things are tough."" Answer: Things are tough. Result: The translation of the idiom अंगूर खट्टे हैं (Angoor Khattay Hain) is ""Grapes are sour."
अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To boast or brag about oneself.
अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,to keep one's nose high.
अपना राग अलापना,to talk only about oneself,to chant one’s own tune,He's singing his own praises.
अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,"किसी के हाथ में कुछ नहीं होना"" (Kisi Ke Haath Mein Kuchh Nahin Hona)"
अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,To keep in the dark.
अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,To admit one's mistake is the greatest wisdom.
अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",To play one's own tune.
अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,to pretend to be something you are not
अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,Literal: (Chún Yǔ Chūn Shuǐ)
अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,"अंधे के हाथ तिलक लगना (Andhe ke haath tilak lagna) की तरह ही है, लेकिन यहाँ दो लोग एक ही स्तर पर हैं, लेकिन एक दूसरे के विपरीत हैं। यह एक ऐसी स्थिति को दर्शाता है जहाँ दो लोग एक ही काम करते हैं, लेकिन एक दूसरे के विपरीत दिशा में काम करते हैं।"
अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,"No one gets anything substantial. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets a little, but nothing significant. Everyone gets"
अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,Literal: को देखकर कुत्ता भी नहीं डरता (Andhe Ki Lakadi Ko Dekhkar Kutta Bhi Nahin Darta)
अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,अंधे की लाठी छीनना (Andhe ki lathee cheenaana)
अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,حتى العمي يبصر.
