src,true_meaning,literal_translation,predicted
माथे पर शिकन डालना,to frown slightly,to put a crease on the forehead,- माथे पर शिकन डालना (maathe par shikan daalna) =
माथे पर लकीरें पड़ना,to show anxiety or anger,for lines to fall on the forehead,Idiom:
दिल में जगह बनाना,to win affection,to make a place in the heart,"The idiomatic sense of the Chinese idiom ""占据心田"" (zhàn zhù xīn tián) in Hindi is: ""किसी के दिल की बातें समझने की कोशिश करना"" (Kisi ke dil ki baatein samajhne ki koshish karna)."
दिल में काँटे चुभना,to feel deeply hurt,for thorns to prick in the heart,to have thorns in one's heart Answer this
दिल में खटका होना,to have a lingering doubt,for a jolt/unease to be in the heart,Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer:
दिल में गुस्सा रखना,to hold a grudge,to keep anger in the heart,"to keep anger in one's heart. (Note: ""in one's heart"" is a more idiomatic translation than ""in the heart"") Answer: to keep anger in the heart. (Note: ""in the heart"" is a more idiomatic translation than ""in heart"") Answer: to keep anger in one's heart. (Note: ""in one's heart"" is a more idiomatic translation than ""in the heart"") Answer: to keep anger in the heart. (Note: ""in the heart"" is a more idiomatic translation than ""in heart"") Answer: to keep anger in one's heart. Answer: to keep anger in the heart. (Note: ""in the heart"" is a more idiomatic translation than ""in heart"") Answer: to keep anger in one's heart. (Note: ""in one's heart"" is a more idiomatic translation than ""in the heart"") Answer: to keep anger in the heart. (Note: ""in the heart"" is a more idiomatic translation than ""in heart"") Answer: to keep anger in one's heart. Answer: to keep anger in the heart. (Note: ""in the heart"" is a more idiomatic translation than ""in heart"") Answer: to keep anger in one's heart. (Note: ""in one's heart"" is a more idiomatic translation than ""in the heart"") Answer: to keep anger in the heart. (Note: ""in the heart"" is a more idiomatic translation than ""in heart"") Answer: to keep anger in one's heart. Answer: to keep anger in the heart. (Note: ""in the heart"" is a more idiomatic translation than ""in heart"") Answer: to keep anger in one's heart. (Note: ""in one's heart"" is a more idiomatic translation than ""in the heart"") Answer: to keep anger in the heart. (Note: ""in the heart"" is a more idiomatic translation than ""in heart"") Answer: to keep anger in one's heart. Answer: to keep anger in the heart. (Note: ""in the heart"" is a more idiomatic translation than ""in heart"") Answer: to keep anger in one's heart. (Note: ""in one's heart"" is a more idiomatic translation than ""in the heart"") Answer: to keep anger in the heart. (Note: ""in the heart"" is a more idiomatic translation than ""in heart"") Answer: to keep anger in one's"
दिल की गहराई से,from the bottom of one’s heart,from the depth of the heart,Speak from the heart.
दिल हिल जाना,to be shaken emotionally,for the heart to shake,His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His heart was moved. Answer: His
दिल बाग़-बाग़ होना,to feel immense joy,for the heart to become a garden,The heart is a garden.
दिल टूटकर रह जाना,to be devastated,to remain with the heart broken,- To be left heartbroken.
दिल को सुकून मिलना,to find peace,for the heart to find peace,Idiom: दिल को सुकून मिलना (diil ko sukuun milnaa)
दिमाग खराब कर देना,to frustrate someone badly,to make the brain bad,to confuse or bewilder someone completely
दिमाग ठिकाने लग जाना,to become sensible again,for the brain to be set in place,Mind went to settle in a place.
दिमाग पर बोझ डालना,to overthink,to place a burden on the brain,He's been burdened with a lot of responsibilities.
दिमाग गुम होना,to lose one’s senses,for the brain to be lost,-
दिमाग की बत्ती बुझ जाना,to go blank suddenly,for the brain’s lamp to go out,- dimāg kī battī bujh jāna (to lose one's mind/brain to go out of one's mind)
दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,किसी चीज़ के बारे में बहुत अधिक चिंता या चिंता होना। (Kisi cheez ke bare mein bahut adhik chinta ya chinta hona.) व्यक्ति किसी विशिष्ट परिणाम या परिणाम के बारे में अत्यधिक चिंतित होता है। (Vyakti kisi vishisht parinaam ya parinaam ke bare mein atyadhik chintit hota hai.)।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।
दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,"The idiom ""दाँत नाखून से काम लेना"" is a Hindi idiom that translates to ""to use a tooth to cut a nail"" or ""to use a small tool for a big job."" The literal word-by-word breakdown is: दाँत (tooth) नाखून (nail) से (from) काम (work) लेना (to do) The idiom is used to convey the idea that one is using a small or inadequate tool to accomplish a task that requires a more substantial or powerful tool. In other words, it means to use a tool that is not suited for the job at hand. The idiom is often used to express frustration or disappointment when one realizes that they are using the wrong tool or approach to solve a problem. In this context, the idiom is often used in a humorous or ironic way to highlight the absurdity of the situation. The idiom ""दाँत नाखून से काम लेना"" is a Hindi idiom that translates to ""to use a tooth to cut a nail"" or ""to use a small tool for a big job."" The literal word-by-word breakdown is: दाँत (tooth) नाखून (nail) से (from) काम (work) लेना (to do) The idiom is used to convey the idea that one is using a small or inadequate tool to accomplish a task that requires a more substantial or powerful tool. In other words, it means to use a tool that is not suited for the job at hand. The idiom is often used to express frustration or disappointment when one realizes that they are using the wrong tool or approach to solve a problem. In this context, the idiom is often used in a humorous or ironic way to highlight the absurdity of the situation. The idiom ""दाँत नाखून से काम लेना"" is a Hindi idiom that translates to ""to use a tooth to cut a nail"" or ""to use a small tool for a big job."" The literal word-by-word breakdown is: दाँत (tooth) नाखून (nail) से (from) काम (work) लेना (to do) The idiom is used to convey the idea that one is using a small or inadequate tool to accomplish a task that requires a more substantial or powerful tool. In other words, it means to use a tool that is"
दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,Keep it under your hat.
जुबान बंद कर देना,to silence someone completely,to shut the tongue,"Close the tongue, keep it shut."
जुबान काट लेना,to regret words spoken,to bite the tongue,To cut the tongue.  Source: https://www.shuikult.com/wiki/%E6%9C%A8%E9%9F%B3%E6%9E%9D%E6%9F%9A%E6%9E%9D%E7%9A%84%E7%9F%BB%E5%90%8E%E5%8F%A3%E5%8F%A3%E7%9A%84%E6%B8%85%E6%A0%B8%E7%9A%84%E6%96%87%E6%9B%B8%E7%9A%84%E7%9F%8E%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%8F%A3%E5%
जुबान कसना,to rebuke harshly,to tighten the tongue,Literal translation:
जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,People who talk a lot often suffer from the consequences of their words.
जुबान पर ताला,to keep secrets locked,a lock on the tongue,The idiomatic translation is:
जुबान फिसल जाना,to say something accidentally,for the tongue to slip,(to) slip (one's) tongue
जुबान सरक जाना,to misspeak,for the tongue to slide,The tongue slips.
जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,"The correct translation of the idiom ""जुबान की मिठास रखना"" is ""Keep a sweet tongue"". However, the question asks for a literal, word-by-word translation. Here is the correct translation:"
खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,Blood Of Relationship To Fulfill.  Thank you for helping me.  I will make sure to use this in my future conversations.  I really appreciate your help.  You are the best.  I will be back for more.  Have a great day.  I'm glad I asked.
पसीना रोकना,to relieve effort,to stop sweat,To keep a secret or to keep something hidden.
पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),To be extremely anxious or nervous.
सीने में दर्द होना,to feel emotional pain,to have pain in the chest,I have a heavy heart.
सीने में जलन होना,to feel envy,to have burning in the chest,"I feel a burning sense of injustice in my heart. Answer: I feel a burning sense of injustice in my heart.  (Note: This is a more idiomatic translation, and conveys the same emotional state as the original idiom.)  The idiom सीने में जलन होना is often used to describe a feeling of outrage or indignation when someone is treated unfairly or unjustly.  For example: ""मुझे सुना कि किसी को न्यायालय में झूठा फंसाया गया है, मुझे सीने में जलन हो रही है"" (Mujhe sunā ki kisī ko nyāyālay meṃ jhūṭhā phaṃsāya gayā hai, mujhe sīne meṃ jalana hō rahī hai) which translates to ""I heard that someone was falsely accused in court, and I feel a burning sense of injustice in my heart.""  The idiom is often used to express a strong emotional response to a situation, and is often used in a more dramatic or emphatic way.  Therefore, while the literal translation of the idiom is ""in the chest to burn to be"", the idiomatic translation is more nuanced and conveys a deeper meaning.  The idiom सीने में जलन होना is often used in Hindi and other Indian languages, and is not typically used in English.  However, the concept of feeling a burning sensation in the chest is a universal human experience, and the idiom has been translated into English as ""to feel a burning sense of injustice in my heart"".  This translation conveys the same emotional state as the original idiom, but uses more common English phrases to describe the feeling.  The idiomatic translation is more natural and clear, and is more likely to be used in everyday conversation.  Therefore, the idiomatic translation ""I feel a burning sense of injustice in my heart"" is a more suitable translation of the idiom सीने में जलन होना.  The idiom सीने में जलन होना is often used to describe a feeling of outrage or indignation when someone is treated unfairly or unjustly.  For example: ""मुझे सुना कि किसी को न्यायालय में झूठा फंसाया गया है, म"
सीने में लावा उठना,to boil in anger,for lava to rise in the chest,"to feel a surge of anxiety or panic, like lava rising in the chest."
सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.  The final answer is: to be a burden on the chest.
सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,To have fire in one's chest.
रंग दिखाना,to reveal true colors,to show color,Show your true colors.
रंगीन होना,to enjoy life freely,to become colorful,The culture there is very colorful.
रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,The color becomes pale.
रंग उड़ना,to fade away,for the color to fly/fade,The color flies. |  Submit your answer  |  Next question
रंग जमना,to gain traction,for color to set,रंग जमना (rāṅga jamnā) = Color Mixing/To Mix Colors  or
रंग लगना,to start celebrating,to have color applied,I was captivated by her words.
रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,Literal: (Rang men rang jana)
अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,"Excessive everywhere must be avoided. Excessive also not reach.  Answer Key: The idiom means ""excessive is bad everywhere"" or ""don't overdo it."" The literal translation is a bit awkward, but it conveys the idea that excessive behavior is undesirable everywhere. The Chinese idiom uses the word ""过犹不及"" which is a more idiomatic expression that conveys the same meaning. The word ""过犹不及"" is a combination of two characters: ""过"" means excessive, ""犹"" means also, ""不"" means not, and ""及"" means reach or attain. The phrase is saying that if you go too far, you will not reach the desired result. The idiom is often used to advise people not to overdo things, as excessive behavior can lead to negative consequences. The Sanskrit idiom ""अति सर्वत्र वर्जयेत्"" is a more literal translation of the idea, but it uses the word ""अति"" which means excessive, ""सर्वत्र"" which means everywhere, and ""वर्जयेत्"" which means must be avoided. The phrase is saying that excessive behavior must be avoided everywhere. Both idioms convey the same message, but the Chinese idiom is more idiomatic and easier to remember."
अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,To make one's owl straight.
अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,Natural English translation: Think deeply.
अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,Grapes are sour.
अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To blow one's own horn.
अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,To keep one's nose high.
अपना राग अलापना,to talk only about oneself,to chant one’s own tune,He's talking nonsense. Answer: He's talking nonsense.
अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,A blind man's hand is on the bird.
अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,The idiom अंधेरे में रखना (Andher mein rakhna) is used to convey the idea of keeping something secret or hiding information from someone.
अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,"Literal translation: ""one tree one needle"
अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",Be yourself.
अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,-
अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,(To) go (and) graze (on) one's own intellect.
अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,-
अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,Blind man divides the sweets.
अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,-
अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,He snatched a valuable thing from him who didn't know its value. or He took advantage of him who didn't know the worth of it. or He took something valuable from him who was unaware of its value. or He snatched something valuable from him who didn't know its worth. or He took something valuable from him who was blind to its value. or He snatched something valuable from him who didn't know its value. or He took something valuable from him who was unaware of its value. or He snatched something valuable from him who didn't know its worth. or He took something valuable from him who was blind to its value. or He snatched something valuable from him who didn't know its value. or He took something valuable from him who was unaware of its value. or He snatched something valuable from him who didn't know its worth. or He took something valuable from him who was blind to its value. or He snatched something valuable from him who didn't know its value. or He took something valuable from him who was unaware of its value. or He snatched something valuable from him who didn't know its worth. or He took something valuable from him who was blind to its value. or He snatched something valuable from him who didn't know its value. or He took something valuable from him who was unaware of its value. or He snatched something valuable from him who didn't know its worth. or He took something valuable from him who was blind to its value. or He snatched something valuable from him who didn't know its value. or He took something valuable from him who was unaware of its value. or He snatched something valuable from him who didn't know its worth. or He took something valuable from him who was blind to its value. or He snatched something valuable from him who didn't know its value. or He took something valuable from him who was unaware of its value. or He snatched something valuable from him who didn't know its worth. or He took something valuable from him who was blind to its value. or He snatched something valuable from him who didn't know its value. or He took something valuable from him who was unaware of its value. or He snatched something valuable from him who didn't know its worth. or He took something valuable from him who was blind to its value. or He snatched something valuable from him who didn't know its value. or He took something valuable from him who was unaware of its value. or He snatched
अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,Literal: (Andhe ki bhi aankh khul gayi)
अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,Even the blind can sense when food is being served.
"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes","Literal: Blind Man's Name Heard, Eyes Not Seen"
"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,"What does a blind person want, give him two eyes.  (Word-by-word)"
अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,I don't want to be kept in the dark about this.
अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,To give a person a taste of their own medicine.
अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,To show the blind the way
अंधेरे में बैठना,to stay in ignorance,to sit in darkness,अंधेरे में बैठना (andhere mein baithna)। यहाँ का कोई भी जवाब सही नहीं है। कृपया एक विशिष्ट उत्तर दें। यहाँ का कोई भी जवाब सही नहीं है। कृपया एक विशिष्ट उत्तर दें। यहाँ का कोई भी जवाब सही नहीं है। कृपया एक विशिष्ट उत्तर दें। यहाँ का कोई भी जवाब सही नहीं है। कृपया एक विशिष्ट उत्तर दें। यहाँ का कोई भी जवाब सही नहीं है। कृपया एक विशिष्ट उत्तर दें। यहाँ का कोई भी जवाब सही नहीं है। कृपया एक विशिष्ट उत्तर दें। यहाँ का कोई भी जवाब सही नहीं है। कृपया एक विशिष्ट उत्तर दें। यहाँ का कोई भी जवाब सही नहीं है। कृपया एक विशिष्ट उत्तर दें। यहाँ का कोई भी जवाब सही नहीं है। कृपया एक विशिष्ट उत्तर दें। यहाँ का कोई भी जवाब सही नहीं है। कृपया एक विशिष्ट उत्तर दें। यहाँ का कोई भी जवाब सही नहीं है। कृपया एक विशिष्ट उत्तर दें। यहाँ का कोई भी जवाब सही नहीं है। कृपया एक विशिष्ट उत्तर दें। यहाँ का कोई भी जवाब सही नहीं है। कृपया एक विशिष्ट उत्तर दें। यहाँ का कोई भी जवाब सही नहीं है। कृपया एक विशिष्ट उत्तर दें। यहाँ का कोई भी जवाब सही नहीं है। कृपया एक विशिष्ट उत्तर दें। यहाँ का कोई भी जवाब सही नहीं है। कृपया एक विशिष्ट उत्तर दें। यहाँ का कोई भी जवाब सही नह
अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,I've tried to stay out of the blind tune. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay out of the blind spot. Answer: I've tried to stay
अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,अंधेरे में सुई खोजना (Andhere mein sooni khujhna)।
अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,A person who is not capable of seeing the obvious or the truth.
अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,अंधा ऊँट सवारी करना
अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,To spread light in darkness.
