src,true_meaning,literal_translation,predicted
火树银花,A display of fireworks and a sea of lanterns (on a festival night),Fire tree silver flower,He's a fire tree with silver flowers.
乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,He's like a black crow's teacher.
烈火见真金,True blue will never stain,Fire sees real gold,"Literal: Translation: _______________________  Answer:  Fiery flames see true gold.  Explanation: This idiom means to reveal one's true character or intentions in a moment of crisis or under intense pressure. The ""fiery flames"" represent the challenging situation, and ""true gold"" represents one's genuine nature. When the flames are intense, the gold is revealed.  Example: ""Only when the company faced financial difficulties did the true intentions of the CEO become clear, and it was then that we saw the real him.""  In this example, the ""fiery flames"" are the financial difficulties, and the ""true gold"" is the CEO's true intentions.  This idiom is often used to describe a situation where someone's true character is revealed, often in a negative light.  It can also be used to describe a situation where someone's intentions are revealed to be different from what they initially seemed.  The idiom can be used in a variety of contexts, including business, politics, and personal relationships.  It is a common idiom in Chinese culture and is often used in everyday conversation.  The idiom is thought to have originated from the idea that when gold is heated in a fire, its true nature is revealed.  In the same way, when someone is faced with a challenging situation, their true character is revealed.  The idiom is often used to caution people to be careful of their actions and intentions, as they may be revealed in a moment of crisis.  It is also used to encourage people to be honest and authentic, as their true nature will eventually be revealed.  The idiom is a reminder that actions have consequences, and that people should strive to be honest and authentic in all their interactions.  It is a valuable lesson in Chinese culture and is often used to teach people about the importance of integrity and authenticity.  The idiom is also used to describe a situation where someone's true intentions are revealed to be different from what they initially seemed.  For example, someone may claim to be a friend, but when faced with a difficult situation, their true intentions are revealed to be self-serving.  In this case, the idiom is used to describe the situation where the person's true nature is revealed, and it is often used to caution people to be careful of their actions and intentions.  The idiom is a common way to describe a situation where someone's true character is revealed, and it is often used in everyday conversation.  It is a valuable lesson in"
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,"He rode on the coattails of others' achievements, but gained nothing in return."
无米之炊,Make bricks without straw,Cooking without rice,"English translation: ""to cook without rice"" or ""to cook with nothing"
无风不起浪,Theres no smoke without fire,"No wind, no wave",He's always stirring up trouble.
无风起浪,Make trouble out of nothing,No wind and waves,"There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a wave arises. Answer: There is no wind, a"
无敌于天下,Unmatched anywhere in the world,Invincible in the world,Literal: Without enemy in the world.
无功受禄,Get a reward without deserving it,Reward without merit,"No merit receive emolument  Explanation:  This idiom is used to describe a situation where someone receives benefits or rewards without having done anything to deserve them.  The phrase is often used to criticize people who receive undeserved advantages or privileges.  For example:  ""He's been living off his family's wealth his whole life, never working a day, but still receiving a generous allowance.  He's a perfect example of someone who's received emoluments without merit.""  In this example, the speaker is implying that the person in question has not earned their privileges and is simply taking advantage of their family's wealth.  The idiom is often used to convey a sense of injustice or unfairness.  It can also be used to describe situations where someone is receiving benefits or rewards that they do not truly deserve, such as a job or promotion that they did not earn through hard work or merit.  For example:  ""She was given a promotion without any experience or qualifications, just because she's the boss's daughter.  It's a clear case of receiving emoluments without merit.""  In this example, the speaker is implying that the person in question did not deserve the promotion and that it was given to her unfairly.  The idiom can also be used to describe situations where someone is receiving benefits or rewards that they do not truly deserve, such as a scholarship or grant that they did not earn through hard work or merit.  For example:  ""He received a full scholarship to a prestigious university without ever having applied for it.  It's a clear case of receiving emoluments without merit.""  In this example, the speaker is implying that the person in question did not deserve the scholarship and that it was given to them unfairly.  The idiom can also be used to describe situations where someone is receiving benefits or rewards that they do not truly deserve, such as a prize or award that they did not earn through hard work or merit.  For example:  ""She won a major award without ever having worked on a project that deserved it.  It's a clear case of receiving emoluments without merit.""  In this example, the speaker is implying that the person in question did not deserve the award and that it was given to her unfairly.  The idiom can also be used to describe situations where someone is receiving benefits or rewards that they do not truly deserve, such as a promotion"
无计可施,Utterly without resources,Nothing can be done,"We were at a loss for what to do.  (or ""We were stumped."")"
无济于事,Useless,To no avail,"It doesn't matter.  or  It's pointless.  or  It's all for nothing.  or  It's a waste of time.  or  It's futile.  or  It's pointless effort.  or  It's a dead loss.  or  It's a waste of resources.  or  It's a waste of time and effort.  or  It's a pointless exercise.  or  It's a futile endeavor.  or  It's a waste of time and money.  or  It's a pointless investment.  or  It's a waste of resources and time.  or  It's a pointless use of resources.  or  It's a waste of time, money, and resources.  or  It's a pointless exercise in futility.  or  It's a futile attempt.  or  It's a pointless endeavor.  or  It's a waste of time and resources.  or  It's a pointless use of time.  or  It's a waste of time and effort.  or  It's a pointless exercise in time.  or  It's a futile use of time.  or  It's a pointless use of resources and time.  or  It's a waste of time, money, and resources.  or  It's a pointless exercise in futility.  or  It's a futile attempt.  or  It's a pointless endeavor.  or  It's a waste of time and resources.  or  It's a pointless use of time.  or  It's a waste of time and effort.  or  It's a pointless exercise in time.  or  It's a futile use of time.  or  It's a pointless use of resources and time.  or  It's a waste of time, money, and resources.  or  It's a pointless exercise in futility.  or  It's a futile attempt.  or  It's a pointless endeavor.  or  It's a waste of time and resources.  or  It's a pointless use of time.  or  It's a waste of time and effort.  or  It's a pointless exercise in time.  or  It's a futile use of time.  or  It's a pointless use of resources and time.  or  It's a waste of time, money, and resources.  or  It's a pointless exercise in futility."
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,"Literal: Translation: _______  Answer:  Without matter not enter three treasures hall  Explanation: This idiom is a play on the name of the ""Three Jewels"" or ""Three Treasures"" in Buddhism, which are the Buddha, the Dharma, and the Sangha. The phrase ""无事不登三宝殿"" literally means ""without matter not enter three treasures hall"", implying that one should not miss the opportunity to visit the sacred place, even if there is no particular reason or business to do so. The idiom is often used to encourage people to visit important or sacred places, even if they don't have a specific reason to do so.  In modern usage, the idiom is often used to encourage people to visit places of cultural or historical significance, even if they don't have a specific reason to do so.  For example, ""无事不登三宝殿"" can be translated to ""you should visit the museum, even if you don't have a specific reason to do so"".  The idiom is often used in a context where someone is encouraging someone to visit a place of cultural or historical significance, even if they don't have a specific reason to do so.  For example, ""无事不登三宝殿"" can be translated to ""you should visit the Great Wall, even if you don't have a specific reason to do so"".  The idiom is often used in a context where someone is encouraging someone to visit a place of cultural or historical significance, even if they don't have a specific reason to do so.  For example, ""无事不登三宝殿"" can be translated to ""you should visit the Forbidden City, even if you don't have a specific reason to do so"".  The idiom is often used in a context where someone is encouraging someone to visit a place of cultural or historical significance, even if they don't have a specific reason to do so.  For example, ""无事不登三宝殿"" can be translated to ""you should visit the Terracotta Warriors, even if you don't have a specific reason to do so"".  The idiom is often used in a context where someone is encouraging someone to visit a place of cultural or historical significance, even if they don't have a specific reason to do so.  For example, ""无事不登三宝殿"" can be translated to ""you should visit the Potala Palace, even if you don't have"
无事生非,Create problems where none exists,Much Ado About Nothing,"Literal translation: No-thing born not-true.  (What is not true is born from nothing.)  (Note: ""生"" is a verb meaning ""to be born"" or ""to arise"", and ""非"" is a negation particle meaning ""not true"" or ""false"".)"
无所适从,With no definite plan to follow,At a loss,Literal translation: Without where suitable from
无恶不作,Commit all manner of crimes,Do no evil,The evil not do. The not do evil. All. Not. Do. Make. Evil. All. Do. Make. Evil. All. The evil not do. The not do evil. All. Not. Do. Make. Evil. All. Do. Make. Evil. All. The evil not do. The not do evil. All. Not. Do. Make. Evil. All. Do. Make. Evil. All. The evil not do. The not do evil. All. Not. Do. Make. Evil. All. Do. Make. Evil. All. The evil not do. The not do evil. All. Not. Do. Make. Evil. All. Do. Make. Evil. All. The evil not do. The not do evil. All. Not. Do. Make. Evil. All. Do. Make. Evil. All. The evil not do. The not do evil. All. Not. Do. Make. Evil. All. Do. Make. Evil. All. The evil not do. The not do evil. All. Not. Do. Make. Evil. All. Do. Make. Evil. All. The evil not do. The not do evil. All. Not. Do. Make. Evil. All. Do. Make. Evil. All. The evil not do. The not do evil. All. Not. Do. Make. Evil. All. Do. Make. Evil. All. The evil not do. The not do evil. All. Not. Do. Make. Evil. All. Do. Make. Evil. All. The evil not do. The not do evil. All. Not. Do. Make. Evil. All. Do. Make. Evil. All. The evil not do. The not do evil. All. Not. Do. Make. Evil. All. Do. Make. Evil. All. The evil not do. The not do evil. All. Not. Do. Make. Evil. All. Do. Make. Evil. All. The evil not do. The not do evil. All. Not. Do. Make. Evil. All. Do. Make. Evil. All. The evil not do. The not do evil. All. Not. Do. Make. Evil. All. Do. Make. Evil. All. The evil not do. The not do evil. All. Not. Do. Make. Evil. All. Do. Make. Evil. All. The evil
无以复加,In the extreme,Can't be added,"Beyond compare, no addition possible. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer: This dish is unbeatable, the flavor is too good. Answer"
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root","Water without source, tree without root, cannot endure long term. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt. Answer: This company's business is fundamentally unstable and unreliable, and it's easy to go bankrupt"
无缘无故,For no reason at all,For no reason,"Without relation without reason  Note: ""无缘"" means ""without relation"" and ""无故"" means ""without reason"". Together, they convey the idea of something happening without any apparent cause or connection.  In English, this idiom is often translated as ""out of the blue"" or ""for no reason at all"".  However, the word-for-word translation is ""Without relation without reason"".  Example: ""他突然决定离开公司，完全无缘无故。"" (He suddenly decided to leave the company, completely without reason or relation.)  In this example, the speaker is suggesting that the decision to leave the company was unexpected and unexplained.  The idiom is used to convey that something happened without any apparent cause or connection.  The word ""无缘"" emphasizes that there was no prior relationship or connection between the person and the company, and the word ""无故"" emphasizes that there was no apparent reason for the decision.  Together, they convey a sense of unexpectedness and lack of explanation.  This idiom is often used in situations where someone does something unexpected or unexplained, such as quitting a job or ending a relationship.  For example: ""她突然决定结束我们的关系，无缘无故。"" (She suddenly decided to end our relationship, completely without reason or relation.)  In this example, the speaker is suggesting that the decision to end the relationship was unexpected and unexplained.  The idiom is used to convey that something happened without any apparent cause or connection.  The word ""无缘"" emphasizes that there was no prior relationship or connection between the two people, and the word ""无故"" emphasizes that there was no apparent reason for the decision.  Together, they convey a sense of unexpectedness and lack of explanation.  This idiom is often used in situations where someone does something unexpected or unexplained, such as quitting a job or ending a relationship.  For example: ""他突然决定离开公司，无缘无故。"" (He suddenly decided to leave the company, completely without reason or relation.)  In this example, the speaker is suggesting that the decision to leave the company was unexpected and unexplained.  The idiom is used to convey that something happened without any apparent cause or connection.  The word ""无缘"" emphasizes that there was no prior relationship or connection between the person and the company, and the word ""无故"" emphasizes that there was no apparent reason for the decision.  Together, they convey a sense of"
无庸赘述,It's unnecessary to go into details,Needless to say,It is obvious. 1) 2) 3) 4) 5) 6) 7) 8) 9) 10) 11) 12) 13) 14) 15) 16) 17) 18) 19) 20) 21) 22) 23) 24) 25) 26) 27) 28) 29) 30) 31) 32) 33) 34) 35) 36) 37) 38) 39) 40) 41) 42) 43) 44) 45) 46) 47) 48) 49) 50) 51) 52) 53) 54) 55) 56) 57) 58) 59) 60) 61) 62) 63) 64) 65) 66) 67) 68) 69) 70) 71) 72) 73) 74) 75) 76) 77) 78) 79) 80) 81) 82) 83) 84) 85) 86) 87) 88) 89) 90) 91) 92) 93) 94) 95) 96) 97) 98) 99) 100) 101) 102) 103) 104) 105) 106) 107) 108) 109) 110) 111) 112) 113) 114) 115) 116) 117) 118) 119) 120) 121) 122) 123) 124) 125) 126) 127) 128) 129) 130) 131) 132) 133) 134) 135) 136) 137) 138) 139) 140) 141) 142) 143) 144) 145) 146) 147) 148) 149) 150) 151) 152) 153) 154) 155) 156) 157) 158) 159) 160) 161) 162) 163) 164)
烟消云散,Disappear in a flash,Disappear into smoke,"Thanks to the leader's efforts, the problem was resolved quickly."
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,zhǔ hè fén qín (to indulge in self-pity and make a big fuss over a minor problem)
照猫画虎,Imitate,Draw cats and tigers,这个成语指的是模仿或抄袭他人的风格或方法，往往是表面性的或不理解其中的本质。例如：他照猫画虎地学习了新技术，但仍然无法掌握其中的精髓。
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other","He works far away, feeling utterly alone with no one to turn to."
煽风点火,Instigate,Fan the flames,她煽风点火，意思是煽动他人，引发他们的行动。
熟视无睹,Ignore,Turn a blind eye,Literal:
燕巢幕上,Precarious,Swallow's Nest on the Curtain,The curtain is above the swallow's nest. Answer: _______________________
争权夺利,Scramble for power and profit,Scramble for power,Contend for power and profit. Answer: Contend for power and profit.
争长论短,Squabble,Debating long and short,"They were arguing over who was taller/stronger/more capable, and ignored the real issue. Answer: They were bickering over who was better."
为民请命,Plead in the name of the people,Pray for the people,The final answer is: There is no final numerical answer for this problem. The solution involves providing accurate translations of Chinese idioms.
为非作歹,Break the law,To do evil,To do evil things.
为富不仁,Be rich and cruel,For the rich,"To be rich not benevolent.  Note: The word ""not"" is not in the original Chinese characters.  It is implied by the negative connotation of the idiom.  The translation should convey the same negative connotation.  The word ""benevolent"" is a more formal word that is often used in idioms.  It is a more suitable translation than ""kind"" or ""generous"" in this case.  The word ""benevolent"" conveys a sense of moral virtue.  The word ""rich"" in the idiom is a verb, not a noun.  It is a more suitable translation than ""wealthy"" in this case.  The word ""rich"" conveys a sense of acquiring wealth.  The word ""not"" in the translation is implied by the negative connotation of the idiom.  The translation should convey the same negative connotation.  The word ""not"" is implied by the negative connotation of the idiom.  The translation should convey the same negative connotation.  The word ""not"" is implied by the negative connotation of the idiom.  The word ""not"" is implied by the negative connotation of the idiom.  The word ""not"" is implied by the negative connotation of the idiom.  The word ""not"" is implied by the negative connotation of the idiom.  The word ""not"" is implied by the negative connotation of the idiom.  The word ""not"" is implied by the negative connotation of the idiom.  The word ""not"" is implied by the negative connotation of the idiom.  The word ""not"" is implied by the negative connotation of the idiom.  The word ""not"" is implied by the negative connotation of the idiom.  The word ""not"" is implied by the negative connotation of the idiom.  The word ""not"" is implied by the negative connotation of the idiom.  The word ""not"" is implied by the negative connotation of the idiom.  The word ""not"" is implied by the negative connotation of the idiom.  The word ""not"" is implied by the negative connotation of the idiom.  The word ""not"" is implied by the negative connotation of the idiom.  The word ""not"" is implied by the negative connotation of the idiom.  The word ""not"" is implied by the"
为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,"Be tiger add wings""  (Correct)  Note:  ""为"" is a verb meaning ""to be"" or ""to act as"", ""虎"" means ""tiger"", ""傅"" is an archaic verb meaning ""to add"" or ""to give"", and ""翼"" means ""wings"".  The idiom is used to describe someone who acts as a helper or assistant to someone powerful or influential.  End.  Answer:"
为虎作伥,Help a villain do evil,Play for the tiger,- 为: to do for
