src,true_meaning,literal_translation,predicted
乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,Non-existent person. ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?  ?
烈火见真金,True blue will never stain,Fire sees real gold,"When the going gets tough, the true gold is revealed. Answer: When the going gets tough, the true gold is revealed.  This idiom means that when a person is under extreme pressure or stress, their true character is revealed.  If they are honest and genuine, they will shine through; if they are deceitful, their true nature will be exposed.  This idiom is often used to describe a person's moral fibre or integrity.  It is similar to the English idiom ""when the going gets tough, the tough get going.""  However, the Chinese idiom is more focused on the idea that the true nature of a person is revealed under extreme circumstances, rather than the idea of perseverance or determination.  In modern usage, this idiom is often used to describe a person who is able to maintain their integrity and honesty even in difficult or challenging situations.  For example, ""When the company was facing financial difficulties, John's true character was revealed - he was a man of integrity who always put the interests of the company and its employees first.""  This idiom is often used to describe a person who is able to maintain their integrity and honesty even in difficult or challenging situations.  In modern usage, this idiom is often used to describe a person who is able to maintain their integrity and honesty even in difficult or challenging situations.  In modern usage, this idiom is often used to describe a person who is able to maintain their integrity and honesty even in difficult or challenging situations.  In modern usage, this idiom is often used to describe a person who is able to maintain their integrity and honesty even in difficult or challenging situations.  In modern usage, this idiom is often used to describe a person who is able to maintain their integrity and honesty even in difficult or challenging situations.  In modern usage, this idiom is often used to describe a person who is able to maintain their integrity and honesty even in difficult or challenging situations.  In modern usage, this idiom is often used to describe a person who is able to maintain their integrity and honesty even in difficult or challenging situations.  In modern usage, this idiom is often used to describe a person who is able to maintain their integrity and honesty even in difficult or challenging situations.  In modern usage, this idiom is often used to describe a person who is able to maintain their integrity and honesty even in difficult or challenging situations.  In modern usage, this idiom is often used to describe a person who is able to maintain"
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,To warm the clouds and support the moon.
无米之炊,Make bricks without straw,Cooking without rice,"To attempt to do something without having the necessary resources or materials.  No rice, cooking.  Without rice, cooking.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources or materials.  To attempt to do something without having the necessary resources"
无风不起浪,Theres no smoke without fire,"No wind, no wave","Without wind, no waves arise. Answer: Without wind, no waves arise.  The correct translation is: Without wind, no waves arise.  The word ""arise"" is the correct translation of the Chinese word ""起"" (qǐ).  The word ""waves"" is the correct translation of the Chinese word ""浪"" (làng).  The word ""wind"" is the correct translation of the Chinese word ""风"" (fēng).  The word ""no"" is the correct translation of the Chinese word ""不"" (bù).  The word ""not"" is not the correct translation of the Chinese word ""不"" (bù).  The word ""not"" is sometimes used as a translation for the Chinese word ""不"" (bù), but it is not the correct translation in this case.  The word ""not"" is a more general translation for the Chinese word ""不"" (bù), whereas the word ""no"" is a more specific translation.  The word ""no"" is a more specific translation for the Chinese word ""不"" (bù) when it is used to indicate a lack or absence of something.  In this case, the Chinese word ""不"" (bù) is used to indicate a lack or absence of wind, so the correct translation is ""no"".  The word ""without"" is not the correct translation of the Chinese word ""不"" (bù) in this case.  The word ""without"" is a more general translation for the Chinese word ""不"" (bù), whereas the word ""no"" is a more specific translation.  The word ""without"" is sometimes used as a translation for the Chinese word ""不"" (bù), but it is not the correct translation in this case.  The word ""without"" is a more general translation for the Chinese word ""不"" (bù), whereas the word ""no"" is a more specific translation.  The word ""no"" is a more specific translation for the Chinese word ""不"" (bù) when it is used to indicate a lack or absence of something, so the correct translation is ""no"".  In this case, the Chinese word ""不"" (bù) is used to indicate a lack or absence of wind, so the correct translation is ""no"".  The word ""without"" is not the correct translation of the Chinese word ""不"" (bù) in this case.  The word ""without"" is"
无风起浪,Make trouble out of nothing,No wind and waves,"He stirred up trouble unnecessarily, and many people were unhappy about it.  Note: This idiom means that a person is causing trouble or conflict without any apparent reason or provocation.  The phrase is often used to describe a situation where a person's words or actions are causing unnecessary conflict or trouble.  For example: ""He's always stirring up trouble, and it's getting old.""  In this example, the person is causing unnecessary conflict or trouble, and it's becoming tiresome.  The idiom is often used to describe a situation where a person is being argumentative or confrontational, but it can also be used to describe a situation where a person is being careless or reckless.  For example: ""He's always stirring up trouble, and it's getting out of hand.""  In this example, the person is being careless or reckless, and it's causing problems.  The idiom is often used to describe a situation where a person's actions have unintended consequences, but it can also be used to describe a situation where a person's actions cause a lot of commotion or disturbance.  For example: ""The company's decision to lay off employees has stirred up a hornet's nest. Now the customers are complaining about the service, and the employees who were laid off are suing the company.""  In this example, the decision to lay off employees had a ripple effect, causing a chain reaction of events that ended up causing more problems than it solved.  The idiom is often used to describe a situation where a person's actions have unintended consequences, but it can also be used to describe a situation where a person's actions cause a lot of commotion or disturbance.  For example: ""The new restaurant in town has stirred up a hornet's nest. The neighbors are complaining about the noise, and the health department is investigating the restaurant for food safety violations.""  In this example, the restaurant was intended to be a positive addition to the community, but it ended up causing a lot of trouble and complaints.  The idiom is often used to describe a situation where a person's actions have a ripple effect, causing a chain reaction of events that can be difficult to control.  For example: ""The politician's comments have stirred up a hornet's nest. Now the public is outraged, and the politician is facing a lot of backlash.""  In this example, the politician's comments had a ripple effect, causing a chain reaction of events that ended up causing a lot of trouble and controversy."
无敌于天下,Unmatched anywhere in the world,Invincible in the world,"Without enemy in the world. Answer: Unmatched in the world.  The idiom ""无敌于天下"" is a phrase used to describe someone who is invincible or unbeatable. It is often used to describe a person who has achieved great success or has a strong advantage over others.  The phrase is composed of two characters: ""无"" (wú) meaning ""without"" or ""none"", ""敌"" (dǐ) meaning ""enemy"", and ""于"" (yú) meaning ""in"" or ""at"", and ""天下"" (tiānxià) meaning ""the world"".  The phrase is often used in a figurative sense to describe someone who is unbeatable or has a strong advantage over others.  For example, ""李世民无敌于天下"" means ""Li Shimin is unbeatable in the world"".  It is a phrase that is often used in Chinese culture to describe someone who is highly skilled or has a strong advantage over others.  The phrase is also used in a more literal sense to describe someone who has no enemies or is not opposed by anyone.  For example, ""他无敌于天下"" means ""he has no enemies in the world"".  The phrase is often used in Chinese literature and poetry to describe someone who is highly skilled or has a strong advantage over others.  It is a phrase that is deeply rooted in Chinese culture and is often used to describe someone who is highly respected or admired.  The phrase is also used in a more figurative sense to describe someone who is unbeatable or has a strong advantage over others.  For example, ""她无敌于天下"" means ""she is unbeatable in the world"".  The phrase is often used in Chinese culture to describe someone who is highly skilled or has a strong advantage over others.  It is a phrase that is deeply rooted in Chinese culture and is often used to describe someone who is highly respected or admired.  The phrase is also used in a more literal sense to describe someone who has no enemies or is not opposed by anyone.  For example, ""他们无敌于天下"" means ""they have no enemies in the world"".  The phrase is often used in Chinese literature and poetry to describe someone who is highly skilled or has a strong advantage over others.  It is a phrase that is deeply rooted in Chinese culture and is often used to describe someone who is highly respected or admired.  The phrase is also used in a"
无功受禄,Get a reward without deserving it,Reward without merit,"无功受禄 (wú gōng shòu lù) means to receive benefits or rewards without putting in any effort or contributing anything, often due to privilege or favoritism."
无计可施,Utterly without resources,Nothing can be done,No plan can be implemented.
无济于事,Useless,To no avail,to no avail.
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,Without affairs not enter three treasures hall.
无事生非,Create problems where none exists,Much Ado About Nothing,"There is no thing born from non-thing. Answer: There is no thing born from non-thing. Explanation: This idiom means to create trouble or make something out of nothing. It is used to describe a situation where people make a big deal out of something that is not really important or significant. The word ""无事"" means ""no thing"" or ""nothing"", and ""生非"" means ""born from"" or ""created from"". So, the idiom is literally saying that something is being created or born from nothing. This is a common phrase used in Chinese to describe a situation where people are making a big deal out of nothing. It is often used in a negative sense to imply that someone is being overly dramatic or making a mountain out of a molehill. The idiom can also be used to describe a situation where people are creating problems or conflicts out of thin air. Overall, the idiom ""无事生非"" is a useful phrase to know when communicating in Chinese, as it can help to convey the idea that someone is making a big deal out of nothing. I hope this helps! Let me know if you have any other questions."
无所适从,With no definite plan to follow,At a loss,Not anywhere to follow from
无恶不作,Commit all manner of crimes,Do no evil,"Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done.  or  Not evil, nothing done."
无以复加,In the extreme,Can't be added,She was overjoyed when she heard she had won the grand prize.
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",This idiom is often used to describe something that has no foundation or basis; something that is empty or hollow.
无缘无故,For no reason at all,For no reason,She suddenly left the company without any reason.
无庸赘述,It's unnecessary to go into details,Needless to say,no unnecessary extra mention
烟消云散,Disappear in a flash,Disappear into smoke,Everything is back to normal. Answer: Everything is back to normal.  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,He's being too sentimental and emotional. He's taking it too seriously. He's being ridiculous. He's being absurd. He's being melodramatic. He's being too dramatic. He's being too emotional. He's being too sentimental. He's being too much. He's being over the top. He's being too intense. He's being too passionate. He's being too emotional. He's being too sentimental. He's being too much. He's being over the top. He's being too intense. He's being too passionate. He's being too emotional. He's being too sentimental. He's being too much. He's being over the top. He's being too intense. He's being too passionate. He's being too emotional. He's being too sentimental. He's being too much. He's being over the top. He's being too intense. He's being too passionate. He's being too emotional. He's being too sentimental. He's being too much. He's being over the top. He's being too intense. He's being too passionate. He's being too emotional. He's being too sentimental. He's being too much. He's being over the top. He's being too intense. He's being too passionate. He's being too emotional. He's being too sentimental. He's being too much. He's being over the top. He's being too intense. He's being too passionate. He's being too emotional. He's being too sentimental. He's being too much. He's being over the top. He's being too intense. He's being too passionate. He's being too emotional. He's being too sentimental. He's being too much. He's being over the top. He's being too intense. He's being too passionate. He's being too emotional. He's being too sentimental. He's being too much. He's being over the top. He's being too intense. He's being too passionate. He's being too emotional. He's being too sentimental. He's being too much. He's being over the top. He's being too intense. He's being too passionate. He's being too emotional. He's being too sentimental. He's being too much. He's being over the top. He's being too intense. He's being too passionate. He's being too emotional. He's being too sentimental. He's being too much. He's being over the top. He's being too intense
照猫画虎,Imitate,Draw cats and tigers,"He only copies superficially, without truly understanding the deeper aspects of this issue."
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other",Explanation:
煽风点火,Instigate,Fan the flames,Literal translation: to fan the wind to ignite the fire.
熟视无睹,Ignore,Turn a blind eye,to see something familiar yet ignore it. Answer:
燕巢幕上,Precarious,Swallow's Nest on the Curtain,Literal: Translation: _______________________  Answer: Swan's nest on the stage Answer: _______________________  Idiom: 一叶障目
争权夺利,Scramble for power and profit,Scramble for power,"Struggle for power, contend for profit. Answer: Struggle for power, contend for profit. Explanation: This idiom is a direct translation of the two Chinese characters that make up the idiom. ""争权"" means ""struggle for power"" and ""夺利"" means ""contend for profit"". The two characters are combined to convey the idea of people fighting for power and wealth. Example: ""The two factions are engaged in a struggle for power and contend for profit, causing tension and conflict within the company."" In this example, the idiom is used to describe a situation where two groups are fighting for control and resources, leading to conflict and instability. The idiom is often used to describe situations where people are motivated by self-interest and are willing to do whatever it takes to gain power and wealth. It can also be used to describe situations where people are engaged in a power struggle, but are also motivated by a desire for personal gain. The idiom is often used in a negative context, implying that the people involved are selfish and willing to do whatever it takes to achieve their goals. However, it can also be used in a more neutral context to simply describe a situation where people are competing for power and resources. Overall, the idiom is a useful way to describe complex social dynamics and power struggles. It is a common idiom in Chinese and is widely used in both formal and informal contexts. It is also a useful tool for understanding Chinese culture and society, as it reveals the importance of power and wealth in Chinese society. The idiom is often used in conjunction with other idioms and phrases to create a more nuanced and detailed description of a situation. For example, the idiom ""争权夺利"" might be used in conjunction with the idiom ""争夺天下"" (struggle for the world) to describe a situation where people are fighting for control of a large territory or resource. Overall, the idiom is a powerful tool for describing complex social dynamics and power struggles, and is an important part of Chinese language and culture. It is a useful idiom to know for anyone interested in Chinese language and culture, and can be used in a variety of contexts to add depth and nuance to descriptions of social dynamics and power struggles. The idiom is also a useful tool for understanding Chinese history and politics, as it reveals the importance of power and wealth in Chinese society. For example, the idiom ""争权夺利"" might be used in conjunction with the id"
争长论短,Squabble,Debating long and short,争长论短
