src,true_meaning,literal_translation,predicted
जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,They had only agreed verbally. Answer: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result: They had only agreed verbally. Result:
जुबान पर ताला,to keep secrets locked,a lock on the tongue,Lock your tongue.
जुबान फिसल जाना,to say something accidentally,for the tongue to slip,To slip of the tongue.
जुबान सरक जाना,to misspeak,for the tongue to slide,To slip up and speak something one shouldn't. 7
जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,Speak sweetly and diplomatically.
खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,To repay a debt of blood.
पसीना रोकना,to relieve effort,to stop sweat,मेरी सांसें रुक गईं थी। (Meri saansen ruk gayi thi.)
पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),He was sweating bullets before the exam.
सीने में दर्द होना,to feel emotional pain,to have pain in the chest,in the breast to be pain.
सीने में जलन होना,to feel envy,to have burning in the chest,To feel a burning sensation in one's heart.
सीने में लावा उठना,to boil in anger,for lava to rise in the chest,"Literal translation: In the chest lava to rise.  (Note: This is a Hindi idiom, not Chinese.)"
सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,To bear on the chest.
सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,I feel extremely upset.
रंग दिखाना,to reveal true colors,to show color,"The literal translation of the idiom रंग दिखाना (rāṅa dikhānā) is ""to show color""."
रंगीन होना,to enjoy life freely,to become colorful,To become colorful
रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,color pale to fall Answer | color pale to fall 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
रंग उड़ना,to fade away,for the color to fly/fade,-
रंग जमना,to gain traction,for color to set,English translation:
रंग लगना,to start celebrating,to have color applied,किसी को कुछ का प्रभाव पड़ना (kisi ko kuch ka prabhaav padna)।
रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,to be deceived or misled by someone's appearance or superficial charm.
अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Excessive should be avoided everywhere.
अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,Make someone else do something you don't want to do.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.  end of translation.  end of text.
अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,"किसी काम में इतना ज्यादा भाग लेना कि उसके बारे में सोचने के लिए समय नहीं मिलता है। यह एक ऐसी स्थिति है जहां आप पूरी तरह से एक काम में व्यस्त होते हैं और अन्य चीजों के बारे में सोचते नहीं हैं। यह एक ऐसा माहौल है जहां आप पूरी तरह से एक काम में डूबे हुए होते हैं और उसे पूरा करने के लिए पूरी तरह से समर्पित होते हैं। उदाहरण: ""वह इतनी मेहनत से काम कर रही थी कि उसका (jiàn xīn) हो गया था।"" (Woh itni mehnat se kaam kar rahi thi ki uska jian xin ho gaya tha.) - She was working so hard that she had put her brain in a safe place. निष्कर्ष: किसी काम में इतना ज्यादा भाग लेना कि उसके बारे में सोचने के लिए समय नहीं मिलता है। यह एक ऐसी स्थिति है जहां आप पूरी तरह से एक काम में व्यस्त होते हैं और अन्य चीजों के बारे में सोचते नहीं हैं। यह एक ऐसा माहौल है जहां आप पूरी तरह से एक काम में डूबे हुए होते हैं और उसे पूरा करने के लिए पूरी तरह से समर्पित होते हैं। उदाहरण: ""वह इतनी मेहनत से काम कर रही थी कि उसका (jiàn xīn) हो गया था।"" (Woh itni mehnat se kaam kar rahi thi ki uska jian xin ho gaya tha.) - She was working so hard that she had put her brain in a safe place. निष्कर्ष: किसी काम में इतना ज्यादा भाग लेना कि उसके बारे म"
अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,- अंगूर (Angru) = Grapes
अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,He started boasting that he is an excellent chess player.
अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,वह अपनी ऊँची नसबंदी के कारण अपने सहकर्मियों के साथ अच्छे संबंध नहीं बना पाया. (Vah apne ūñchī nasbandī ke kāran apne sahkarman ke saath achchhe sambandh nahīn banā payā.)
अपना राग अलापना,to talk only about oneself,to chant one’s own tune,He starts playing his own tune and ignores others.
अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,Literal translation: Blind man's hand hits the mark.
अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,चुपचाप रखना (chupchāp rakhna)
अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,To admit one's mistake is the most difficult task.
अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",My own flute my own tune.
अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,To lose one's mind.
अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,The final answer is: All of the above.
अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,He got a good job in the company only because his father had a friend there. He got a promotion without any effort.
अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,Literal translation:
अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,Blind person's wood is also visible.
अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,He took advantage of his friend's illness to do his work.
अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,of the blind also eye open went/has gone
अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,Even a blind person can tell when their bread is wet.
"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes","- ""I've heard it's amazing, but I haven't seen it myself."
"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,"अंधा क्या चाहे, दो आँखें दे दो |"
अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,मैंने अपने दोस्त को बंदर का हाथ दिया (Maine apne dost ko bandar ka haath diya)
अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,"To the blind, to show the sun."
अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,"किसी को जो अनुभवहीन या अज्ञानी है, उसे मार्गदर्शन या सहायता प्रदान करना। (Kisi Ko Jo Anubhavahin Ya Ajnaani Hai, Usse Margdarshak Ya Sahayata Pradaan Karana)"
अंधेरे में बैठना,to stay in ignorance,to sit in darkness,To sit in the dark.
अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,- To be stuck in a situation or a problem and unable to find a way out.
अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,"To find a needle in the dark. / In darkness a needle to find.  (Note: ""अंधेरे"" is a compound word, ""अंध"" means ""blind"" and ""एरे"" means ""darkness"")  To search for something that is very difficult to find, or to try to find something that is elusive. / In darkness a needle to find.  (Note: ""अंधेरे"" is a compound word, ""अंध"" means ""blind"" and ""एरे"" means ""darkness"")"
अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,- Give a difficult task to someone who is not knowledgeable or experienced.
अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,Literal: Blind donkey ride a horse.  Word-by-word: Blind donkey ride horse.
अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,Literal translation: In darkness in light to spread.
अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind","When the leader is blind, the people will also be blind."
अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,A small success or a glimmer of hope in a difficult situation.
अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,- Unable to see the obvious
अंधा प्रेम करना,to love without reason,to love blindly,- To love blindly
अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,"अंधे को हाथ का सहारा देना = To help someone who is unable to help themselves, or to provide support to someone who is unable to support themselves."
अंधे की लाठी,only source of dependence,a blind man’s staff,"A stick of a blind man doesn't reach far.  The literal translation of the idiom is ""A blind man's stick doesn't reach far"". It is used to convey that someone who lacks knowledge or experience is unable to solve a problem or accomplish a task.  The idiom suggests that a blind man's stick is limited in its reach, just like a person without knowledge or experience is limited in their ability to solve problems.  The idiom is often used to convey that someone is not qualified or capable of doing something.  It is a common idiom in Hindi and other Indian languages.  The idiom is often used in a humorous or ironic way to convey that someone is not capable of doing something, but it can also be used in a more serious way to convey that someone lacks the necessary knowledge or experience to accomplish a task.  The idiom is often used in everyday conversation, and it is a common expression in Indian culture.  The idiom is often used to convey that someone is not qualified or capable of doing something, but it can also be used to convey that someone is not willing to learn or take risks.  The idiom is often used in a variety of contexts, including business, education, and personal relationships.  The idiom is often used to convey that someone is not capable of doing something, but it can also be used to convey that someone is not willing to learn or take risks.  The idiom is often used in a humorous or ironic way to convey that someone is not capable of doing something, but it can also be used in a more serious way to convey that someone lacks the necessary knowledge or experience to accomplish a task.  The idiom is often used in everyday conversation, and it is a common expression in Indian culture.  The idiom is often used to convey that someone is not qualified or capable of doing something, but it can also be used to convey that someone is"
अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,Give false hope to someone.
अंधेरे में रहना,to be ignorant,to live/stay in darkness,ज्ञान की अनदेखी करना। (ignoring knowledge) या ज्ञान की अनुपलब्धि के कारण अंधकार में रहना। (living in darkness due to lack of knowledge)।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।
अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,"In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a way out.""  ""In the dark, searching for a"
अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,To hide in darkness. -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end- -end
अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,English translation:
अंधे की किस्मत,blind luck / chance success,the blind man’s luck,The fate of the blind is not to be envied.
अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,अंधे को रंग दिखाना (Andhe ko rang dikhana)
"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face","The idiom अंधे का नाम सुना, चेहरा नहीं देखा (Andhe Ka Naam Suna, Chehra Nahin Dekha) is a Hindi idiom that means ""to hear about someone's good qualities or achievements without actually seeing them or knowing them personally."
"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,"The idiom ""अंधा क्या देखे, दो आँखें"" (Andha Kya Dekhe, Do Aankhein) means ""To have eyes but not see is like being blind."
अंधा गुस्सा करना,to get blindly angry,to do blind anger,Literal translation: Blind Anger Do
