src,true_meaning,literal_translation,predicted
满招损，谦受益,One loses by pride and gains by modesty,"Full of losses, modest benefits","damage, humble, accept, benefit.  The final answer is: To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  The final answer is: To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  The final answer is: To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  The final answer is: To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  The final answer is: To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  To be full of yourself will lead to damage, but to be humble will lead to acceptance and benefit.  To be full of yourself will lead to damage, but to be humble will lead"
满城风雨,Become the talk of the town,Wind and rain all over the city,full city wind rain.
泼妇骂街,Like a shrew shouting abuse in the street,Vixen scolding the street,"She's a woman with a bad temper, and it's even harder to get along with her when she's drunk. Answer:"
滥竽充数,Just to fill up a vacancy,Excessive use of data,He was accused of overplaying the zither and filling up the number by taking credit for his colleague's work. Answer:
火上加油,Add fuel to the flames (or fire),Pour oil on the flame,"The final answer is: Make a bad situation worse.  Note: This idiom means to make a bad situation worse.  The literal translation is indeed ""add oil on fire"", which is a very fitting description for the action of pouring fuel on a flame, thereby increasing its intensity.  This is the same concept behind the idiom, where an action or decision is taken that exacerbates an already dire situation.  This idiom is often used to describe a situation where someone is making a bad situation worse, often due to their own actions or decisions.  For example: ""He kept spending money on frivolous things, and now he's in debt.  He's just adding oil on fire.""  In this example, the person's actions are making their financial situation worse, rather than improving it.  This idiom is often used to caution people against taking actions that will make a bad situation worse.  It's a reminder to be careful and thoughtful in our decision-making, and to avoid actions that will exacerbate problems rather than solving them.  In summary, the idiom ""火上加油"" means to make a bad situation worse, and is often used to caution people against taking actions that will exacerbate problems rather than solving them.  The literal translation of ""add oil on fire"" is a fitting description of the concept behind the idiom.  This idiom is a useful reminder to be careful and thoughtful in our decision-making, and to avoid actions that will make a bad situation worse.  It's a common expression in Chinese culture, and is often used in everyday conversation.  The idiom ""火上加油"" is a reminder to be mindful of our actions and their consequences, and to avoid making a bad situation worse.  It's a useful expression to keep in mind when faced with difficult decisions or challenging situations.  The literal translation of ""add oil on fire"" is a vivid and memorable way to describe the concept behind the idiom.  This idiom is a common expression in Chinese culture, and is often used to caution people against taking actions that will make a bad situation worse.  The idiom ""火上加油"" is a reminder to be careful and thoughtful in our decision-making, and to avoid actions that will exacerbate problems rather than solving them.  The literal translation of ""add oil on fire"" is a fitting description of the concept behind the idiom.  This idiom is often used to describe a situation where someone is making a bad situation"
火树银花,A display of fireworks and a sea of lanterns (on a festival night),Fire tree silver flower,表面光鲜但内心空虚。 (biǎo miàn guāng xiān dàn nèi xīn kōng xū.)
乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,"Literal: Literal, word-by-word English translation:"
烈火见真金,True blue will never stain,Fire sees real gold,"In the face of a crisis, a leader's true character and ability will be tested. Bookmark this translation | Bookmark this page | Add to My Favorites | Use ""Report an error"" button to report translation errors. About this site | Help | Terms of use | Privacy policy | Contact us | Site map | Links | 中文 | Français | Deutsch | Español | Italiano | Português | 日本語 | 한국어 | Русский | العربية | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |"
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,The company is trying to dry the clouds and support the moon by blaming the employee who was fired. (This translation is not idiomatic and is not a natural way for a native speaker to express the idea.)
无米之炊,Make bricks without straw,Cooking without rice,"The cooking without rice  Explanation:  This idiom means ""to cook without any substance or profit.""  It is used to describe a situation where someone is working hard but getting nothing in return.  The phrase is derived from the idea that rice is a staple food in Chinese cuisine, and cooking without rice would be pointless.  In the same way, if someone is working hard but not getting any benefits or rewards, it would be like cooking without rice - pointless and unfulfilling.  This idiom is often used to describe a situation where someone is overworked and underpaid, or where someone is investing time and effort into something that is not yielding any returns.  For example, ""He has been working for years, but his salary has not increased.  It's like cooking without rice.""  This idiom is a reminder that hard work alone is not enough, and that one needs to be rewarded for their efforts in order to feel fulfilled.  It is a common idiom in Chinese culture and is often used in everyday conversations to describe a situation where someone is feeling unfulfilled or underappreciated.  The idiom is also used to caution against investing too much time and effort into something that may not yield any returns.  For example, ""Don't waste your time on something that is like cooking without rice.""  This idiom is a reminder that one needs to be mindful of their time and energy, and to invest it in things that are likely to yield a positive return.  In addition, the idiom is also used to describe a situation where someone is feeling frustrated or demotivated because they are not getting the recognition or rewards they deserve.  For example, ""I've been working hard on this project, but no one is recognizing my efforts.  It's like cooking without rice.""  This idiom is a reminder that hard work and dedication are not enough, and that one needs to be recognized and rewarded for their efforts in order to feel fulfilled and motivated.  In conclusion, the idiom ""no rice cooking"" is a powerful reminder of the importance of being rewarded for one's efforts and of being mindful of one's time and energy.  It is a common idiom in Chinese culture and is often used in everyday conversations to describe a situation where someone is feeling unfulfilled or underappreciated.  The idiom is also used to caution against investing too much time and effort into something that may not yield any returns."
无风不起浪,Theres no smoke without fire,"No wind, no wave",- no
无风起浪,Make trouble out of nothing,No wind and waves,"There is no wind, there is a wave. Answer: There is no wind, there is a wave. Note: This idiom means that there is no apparent cause or reason for something to happen. The wave is the unexpected event. In other words, it is an expression of surprise or astonishment at the occurrence of an event that seems to have no logical explanation. The idiom is often used to describe a situation where something happens unexpectedly, without any apparent reason or cause. For example: ""Yesterday, I received a phone call from my old friend who I hadn't heard from in 10 years. It was completely out of the blue. I was amazed and couldn't believe it. I said to myself, '无风起浪'."" (Translation: ""There was no wind, there was a wave."") The speaker is expressing their surprise and astonishment at the unexpected phone call from their old friend. The idiom is often used to describe situations where something happens unexpectedly, without any apparent reason or cause. It is a common expression in Chinese language and culture. The idiom is often used in everyday conversation to express surprise or astonishment at unexpected events. It is a powerful tool for describing the unexpected and the unpredictable. The idiom is often used in literature and poetry to describe the unexpected twists and turns of life. It is a rich and evocative expression that captures the essence of the unexpected and the unpredictable. The idiom is often used to describe the unexpected and the unpredictable nature of life. It is a powerful and evocative expression that captures the essence of the unexpected and the unpredictable. The idiom is often used to describe the unexpected and the unpredictable nature of life. It is a powerful and evocative expression that captures the essence of the unexpected and the unpredictable. The idiom is often used to describe the unexpected and the unpredictable nature of life. It is a powerful and evocative expression that captures the essence of the unexpected and the unpredictable. The idiom is often used to describe the unexpected and the unpredictable nature of life. It is a powerful and evocative expression that captures the essence of the unexpected and the unpredictable. The idiom is often used to describe the unexpected and the unpredictable nature of life. It is a powerful and evocative expression that captures the essence of the unexpected and the unpredictable. The idiom is often used to describe the unexpected and the unpredictable nature of life. It is a powerful and evocative expression that captures the essence of the unexpected and the unpredictable. The"
无敌于天下,Unmatched anywhere in the world,Invincible in the world,"无敌于天下是形容某人在某一领域达到极高的水平，成为世界上最顶尖的人。 (Wú dǐ yú tiān xià shì xíng róng mǒu rén zài mǒu yī lǐng yù dào jí gāo de huán jì, chéng wéi shì jiè shàng zuì dǐng jiān de rén.)"
无功受禄,Get a reward without deserving it,Reward without merit,Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no merit receive emolument (no merit receive emolument) Answer: Receive no
无计可施,Utterly without resources,Nothing can be done,"Out of ideas. Answer: No plan can be carried out.  Explanation:  ""无计"" means ""no plan"", and ""可施"" means ""can be carried out"".  Together, they form an idiom that means there is no way to implement a plan.  It is often used to describe a situation where one is unable to think of a solution or find a way to accomplish something.  In this sense, it is similar to the English phrase ""at a loss"".  However, it can also be used more broadly to describe a situation where circumstances are unfavorable or where there is a lack of resources or opportunities.  For example:  ""无计可施"" 的情况下, 我们无法继续下去。 (In a situation where there are no plans that can be carried out, we are unable to continue.)  In this example, the idiom is used to describe a situation where the speaker and others are unable to find a way to move forward or accomplish their goals.  It is a common expression in Chinese that is used to convey a sense of frustration or helplessness.  It is often used in business, politics, and other fields where planning and strategy are important.  It can also be used in everyday conversation to describe a situation where one is stuck or unable to think of a solution.  Overall, ""无计可施"" is a useful idiom to know when communicating in Chinese, as it can help to convey a range of meanings related to planning, strategy, and problem-solving.  It is a versatile expression that can be used in a variety of contexts, from formal business meetings to casual conversations with friends.  It is a key part of the Chinese language and is widely used in everyday communication.  It is a useful idiom to know when communicating in Chinese, as it can help to convey a range of meanings related to planning, strategy, and problem-solving.  It is a versatile expression that can be used in a variety of contexts, from formal business meetings to casual conversations with friends.  It is a key part of the Chinese language and is widely used in everyday communication.  It is a useful idiom to know when communicating in Chinese, as it can help to convey a range of meanings related to planning, strategy, and problem-solving.  It is a versatile expression that can be used in a variety of contexts, from formal business meetings to casual conversations with friends.  It is a key part of the Chinese language and is widely used in everyday communication"
无济于事,Useless,To no avail,It's all for nothing.
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,No business not visit the three treasures hall.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three jewels hall.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures hall.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business not visit the three treasures temple.  No business not visit the three treasures shrine.  No business
无事生非,Create problems where none exists,Much Ado About Nothing,Literal: English translation: to create trouble out of nothing
无所适从,With no definite plan to follow,At a loss,at a loss
无恶不作,Commit all manner of crimes,Do no evil,"He would do anything, no matter how evil, as long as it brought him money. He did many bad things for the sake of wealth. Answer: He would do anything, no matter how evil, as long as it brought him money. He did many bad things for the sake of wealth. Answer: He would do anything, no matter how evil, as long as it brought him money. He did many bad things for the sake of wealth. Answer: He would do anything, no matter how evil, as long as it brought him money. He did many bad things for the sake of wealth. Answer: He would do anything, no matter how evil, as long as it brought him money. He did many bad things for the sake of wealth. Answer: He would do anything, no matter how evil, as long as it brought him money. He did many bad things for the sake of wealth. Answer: He would do anything, no matter how evil, as long as it brought him money. He did many bad things for the sake of wealth. Answer: He would do anything, no matter how evil, as long as it brought him money. He did many bad things for the sake of wealth. Answer: He would do anything, no matter how evil, as long as it brought him money. He did many bad things for the sake of wealth. Answer: He would do anything, no matter how evil, as long as it brought him money. He did many bad things for the sake of wealth. Answer: He would do anything, no matter how evil, as long as it brought him money. He did many bad things for the sake of wealth. Answer: He would do anything, no matter how evil, as long as it brought him money. He did many bad things for the sake of wealth. Answer: He would do anything, no matter how evil, as long as it brought him money. He did many bad things for the sake of wealth. Answer: He would do anything, no matter how evil, as long as it brought him money. He did many bad things for the sake of wealth. Answer: He would do anything, no matter how evil, as long as it brought him money. He did many bad things for the sake of wealth. Answer: He would do anything, no matter how evil, as long as it brought him money. He did many bad things for the sake of wealth. Answer: He would do anything, no matter how evil, as long as it brought him"
无以复加,In the extreme,Can't be added,no way to add more
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root","The final answer is: $\boxed{no source of water, no root of wood}$"
无缘无故,For no reason at all,For no reason,Literal: Translation:
无庸赘述,It's unnecessary to go into details,Needless to say,"It's unnecessary to elaborate or explain further.  Literal: No need to add extra words.  Explanation: This idiom is a literal translation of the Chinese characters. ""无"" means ""no"", ""庸"" means ""need"", ""赘"" means ""extra"", and ""述"" means ""words"". The idiom is used to indicate that something is obvious or unnecessary to mention. Example: ""这点事,无庸赘述,你就知道了。"" (This point is obvious, you already know it.) In this example, the speaker is implying that the listener is already aware of the situation, so there is no need to elaborate. The idiom is often used in formal or written language to convey a sense of clarity or obviousness. It can also be used to avoid unnecessary repetition or to convey a sense of authority or expertise. Overall, ""无庸赘述"" is a useful idiom to have in your vocabulary, as it can help you to convey complex ideas in a clear and concise manner. I hope this helps! Let me know if you have any other questions. (Source: ChinesePod) Answer: No need to add extra words. Explanation: This idiom is a literal translation of the Chinese characters. ""无"" means ""no"", ""庸"" means ""need"", ""赘"" means ""extra"", and ""述"" means ""words"". The idiom is used to indicate that something is obvious or unnecessary to mention. Example: ""这点事,无庸赘述,你就知道了。"" (This point is obvious, you already know it.) In this example, the speaker is implying that the listener is already aware of the situation, so there is no need to elaborate. The idiom is often used in formal or written language to convey a sense of clarity or obviousness. It can also be used to avoid unnecessary repetition or to convey a sense of authority or expertise. Overall, ""无庸赘述"" is a useful idiom to have in your vocabulary, as it can help you to convey complex ideas in a clear and concise manner. I hope this helps! Let me know if you have any other questions. (Source: ChinesePod) Answer: No need to add extra words. Explanation: This idiom is a literal translation of the Chinese characters. ""无"" means ""no"", ""庸"" means ""need"", ""赘"" means ""extra"", and ""述"" means"
烟消云散,Disappear in a flash,Disappear into smoke,to clear the air; to dissipate the clouds
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,To boil a crane and burn a zither
照猫画虎,Imitate,Draw cats and tigers,Follow cat draw tiger
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other",- stand solitary solitary form shadow each other hang
煽风点火,Instigate,Fan the flames,"Fanning wind, striking fire. 2017-04-19 02:39:16 補充："
熟视无睹,Ignore,Turn a blind eye,-
燕巢幕上,Precarious,Swallow's Nest on the Curtain,"The company's financial situation has reached a precarious point, and it's on the verge of bankruptcy.  |"
争权夺利,Scramble for power and profit,Scramble for power,_______________________________________________________
争长论短,Squabble,Debating long and short,争长论短
为民请命,Plead in the name of the people,Pray for the people,为民请命 = to act as a mediator or a go-between for the people and the ruler.
为非作歹,Break the law,To do evil,Literal:
