src,true_meaning,literal_translation,predicted
अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer: To blow one's own horn Answer:
अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,"The idiom is from Hindi.  The literal translation is also in Hindi.  The English translation is a translation of the idiom, not the literal translation."
अपना राग अलापना,to talk only about oneself,to chant one’s own tune,"To show off one's skills or talents, often in an exaggerated or boastful manner."
अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,The blind man's hand hits.
अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,In the darkness to keep.
अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,To own up to one's mistakes.
अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",To play one's own tune on one's own flute.
अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,Intellect's measure to break to go.
अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,It is so simple that he can eat grass.
अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,"A blind man cannot apply a tilak on his own, and similarly, a person who is ignorant or foolish cannot do something that requires intelligence or wisdom."
अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,"- To give a little to everyone, but end up giving nothing to anyone."
अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,Give the job of cutting wood to a blind man.
अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,The correct answer is:
अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,Even the blind can see.
अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,The blind person's bread is wet.
"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",Literal translation:
"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,"Literal: दे दो (Andhā kyā chāhē, dō 'āñkhēn dē dō)"
अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,To be considered kept in darkness.
अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,अंधे को सूरज दिखाना (Andhe ko sooraj dikhana) का अर्थ है कि किसी को एक झूठी सुरक्षा का एहसास देना या उन्हें एक झूठी सुरक्षा का एहसास देना।
अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,To show the path to the blind
अंधेरे में बैठना,to stay in ignorance,to sit in darkness,- He's feigning ignorance.
अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,To be obsessed with something to the point of losing all sense of reality or proportion.
अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,In the dark to find a needle.
अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,A blind man holding a lamp.
अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,"The idiom ""अंधा ऊँट सवारी करना"" is a natural English idiomatic translation given an idiom explanation and a literal word-by-word gloss. The idiom explanation is in Hindi, and the idiom itself is a translation of the idiom's meaning. The literal word-by-word gloss is also provided in Hindi."
अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,To spread light in darkness.  OR
अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",The blind king and the blind subjects. TweetSmile Smile Smile
अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,"A person who is not in a position to benefit from something, but still gets an advantage or benefit from it."
अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,You can't see the forest for the trees.
अंधा प्रेम करना,to love without reason,to love blindly,Blind Love
अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,A Blind Man's Stick
अंधे की लाठी,only source of dependence,a blind man’s staff,"The idiomatic sense of the Chinese idiom ""指望不著 (zhǐ wàng bù zhù)"" is: To expect nothing from someone who is already incompetent or foolish."
अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,"He was like someone who needed to be shown light in their dreams, implying that he required guidance or explanation."
अंधेरे में रहना,to be ignorant,to live/stay in darkness,"They live in the dark, unaware of their mistakes."
अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,"Literal, word-by-word English translation:"
अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,"To hide something in the dark - to try to conceal one's wrongdoing, but ultimately the truth will come to light."
अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,To give something to someone who does not need it or is not worthy of it.
अंधे की किस्मत,blind luck / chance success,the blind man’s luck,Resulting in a natural English idiomatic translation:
अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,To explain something in a way that is obvious or too simple.
"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face","किसी का नाम सुना हुआ है, लेकिन उसकी पहचान नहीं हुई। (Kisi ka naam suna hua hai, lekin uski pehchaan nahin hui.)।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।"
"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,The final answer is:
अंधा गुस्सा करना,to get blindly angry,to do blind anger,"The idiom ""अंधा गुस्सा करना"" (Andha Gussa Karna) means ""To act out of anger without thinking""."
अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. - To be lost in the dark. -
अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,अंधे के भाग्य में छेद करना (Andhe ke bagy mein chhed karna)
अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,अंधे का भाग्य जागना
अंधेरे में भटकना,to wander without direction,to wander in darkness,I'm lost in the dark about my future.
अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result","Blind love, blind result."
अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,"In darkness, searching for light."
अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,अंधे के हाथ दीपक लगना (Andhe ke haath deepak lagna) का अर्थ है किसी ऐसे काम को करने की कोशिश करना जिसके लिए आपको अनुभव या ज्ञान की आवश्यकता होती है और आप उसमें असफल होते हैं। (To attempt to do something that requires experience or knowledge and fail at it.)
अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Even a blind man can find his way.
अंधेरे से डरना,to fear ignorance or truth,to fear darkness,Don't be afraid of the dark.
अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,- Boil into one pot
अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,Answer:
अंधेरे में ताकना,to look aimlessly,to gaze into the dark,Chinese idiom:
अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,- It is obvious to someone who is not aware of it.
अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,"He was already worried about his father's illness, but his brother made things even worse, like blocking the road for the blind."
अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,"The idiom अंधेरे में खोज करना means to search for something in the dark, or to search for something without any clear direction or guidance."
अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,Steal from a blind person.
अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,To give someone a task that is beyond their capabilities or to give someone a responsibility that they cannot handle.
अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,To take advantage of a situation when others are unaware of it or when it is not being watched.
अंधेरे में झांकना,to peep into the unknown,to peep into the dark,He's snooping around.
अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,To come out of darkness.
अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,"The manager is saying that the project is on track, but the project timeline shows that it's actually behind schedule. It's like the blind king running the state."
अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,A situation in which no one is motivated to do any good work and any effort seems futile.
अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,अंधा काँटा निकालना (Andha Kaanta Nikalna)
अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,"Because of running a blind law, many people are not getting justice."
अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,Blind to/for darkness in leave/abandon.
अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,You can't save a city with a single blade of grass.
अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,The blind should be given direction.
अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Don't be afraid of challenges or difficulties.
अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,अंधेरे में दीप जलाना अच्छा है (Andhere me deep jalana achchha hai)।
धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To have a foothold or a base in a place.
आसमान से गिरना,to lose everything suddenly,to fall from the sky,To fall from a high position or status.
हवा में उड़ना,to daydream or be overconfident,to fly in the air,"A better translation: ""To fly in a good wind"
पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",In water staying but from enmity not do.
खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,Literal translation:
