src,true_meaning,literal_translation,predicted
दिल को सुकून मिलना,to find peace,for the heart to find peace,To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get peace to the heart. Answer:  To get
दिमाग खराब कर देना,to frustrate someone badly,to make the brain bad,चीनी idiom का अर्थ है कि किसी को पूरी तरह से उलझा देना (Chīnī idiom kā arth hai ki kisī ko pūrī tarah se uljhā dēna)
दिमाग ठिकाने लग जाना,to become sensible again,for the brain to be set in place,The mind settles down.
दिमाग पर बोझ डालना,to overthink,to place a burden on the brain,Put someone under pressure or stress.
दिमाग गुम होना,to lose one’s senses,for the brain to be lost,To lose one's mind
दिमाग की बत्ती बुझ जाना,to go blank suddenly,for the brain’s lamp to go out,A natural English idiomatic translation:
दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,दिखावा करना (dikhāvā karnā) या अपनी संपत्ति का दिखावा करना (apnī sampattī ka dikhāvā karnā)।
दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,Literal: (Dānt nākhūn se kām lenā)
दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,Under the teeth at/beneath finger press/press down.
जुबान बंद कर देना,to silence someone completely,to shut the tongue,Keep your mouth shut.
जुबान काट लेना,to regret words spoken,to bite the tongue,Literal: (jiǎo lǐng)
जुबान कसना,to rebuke harshly,to tighten the tongue,जुबान बंद करना (to keep one's mouth shut)
जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm of the tongue. Answer: Firm
जुबान पर ताला,to keep secrets locked,a lock on the tongue,"The idiomatic expression ""जुबान पर ताला"" translates to ""To keep one's tongue still or silent"" in English."
जुबान फिसल जाना,to say something accidentally,for the tongue to slip,To slip up.
जुबान सरक जाना,to misspeak,for the tongue to slide,The tongue slips.
जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,A natural English idiomatic translation:
खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,- खून (Khun) = Blood
पसीना रोकना,to relieve effort,to stop sweat,Literal translation:
पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),The idiom पसीने-पसीने होना is a Hindi idiom that means to be extremely nervous or anxious about something.
सीने में दर्द होना,to feel emotional pain,to have pain in the chest,## Step 2: Provide a word-by-word translation for each component.
सीने में जलन होना,to feel envy,to have burning in the chest,सीने में जलन होना (sīne meṃ jalana hōna) =
सीने में लावा उठना,to boil in anger,for lava to rise in the chest,To feel extremely angry or upset.  End of translation.
सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,I'm feeling overwhelmed. Answer Key
सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,Idiom: सीने में आग लगना
रंग दिखाना,to reveal true colors,to show color,show one's true colors
रंगीन होना,to enjoy life freely,to become colorful,"The movie was colorful, but its storyline was very ordinary."
रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,color to fall faint. Answer | 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
रंग उड़ना,to fade away,for the color to fly/fade,The idiomatic sense of the Chinese idiom (चू लू हुआन) in Hindi is:
रंग जमना,to gain traction,for color to set,Color to mix. (idiomatic translation)
रंग लगना,to start celebrating,to have color applied,I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's games. Answer: I have taken a liking to children's
रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,To be dyed in the same colour.
अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,"at all costs, no matter what."
अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,The word-by-word translation of the idiom is:
अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,Literal:
अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,"The idiom अंगूर खट्टे हैं (āngūr khaṭṭe hain) means ""Something is not good or acceptable until it is fully developed or matured"" in English."
अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,Literal: (ānpī dīngē hǎnkān)
अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,Result:
अपना राग अलापना,to talk only about oneself,to chant one’s own tune,Idiom: अपना राग अलापना
अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,The idiom is: अंधे का हाथ बटेर लगना
अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,"The idiom ""अंधेरे में रखना"" is a common expression in Hindi and other languages, and it conveys the idea of secrecy, deception, or concealment."
अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,to admit one's mistake is the greatest wisdom in life.
अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",To be yourself in a world that is constantly trying to make you something else.
अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,"The idiom ""अक्ल का पैमाना टूट जाना"
अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,To waste one's time and energy on something that is not worth it.
अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,The final answer is: Blind of hands mark to stick. 2019-05-13 09:49:07
अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,Literal:
अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,"It's an easy task, no knife is needed to cut the blind one's wood."
अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,Literal: Blind man's stick snatched.
अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,The blind person's eye also opened.
अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,"Literal translation: One person under, ten thousand people above."
"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",To hear about something or someone without actually experiencing it.
"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,"Give a fish to a man, and you feed him for a day. Teach a man to fish, and you feed him for a lifetime."
अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,"In the darkness in kept to be known. (Or, In the darkness, kept to be known.) (Or, To be known in the darkness.)  Thank you for your feedback! I'll keep it in mind for future reference.  Is there anything else I can help you with?  I'd be happy to provide more information or answer any other questions you may have.  Please feel free to ask!  I'm here to help.  Have a great day!  Bye for now!  I hope you have a great day too!  Take care!  Bye!  I'll be here if you need anything else!  Have a wonderful day!  Bye!  I hope you have a great day!  Take care!  Bye!  I'll be here if you need anything else!  Have a wonderful day!  Bye!  I hope you have a great day!  Take care!  Bye!  I'll be here if you need anything else!  Have a wonderful day!  Bye!  I hope you have a great day!  Take care!  Bye!  I'll be here if you need anything else!  Have a wonderful day!  Bye!  I hope you have a great day!  Take care!  Bye!  I'll be here if you need anything else!  Have a wonderful day!  Bye!  I hope you have a great day!  Take care!  Bye!  I'll be here if you need anything else!  Have a wonderful day!  Bye!  I hope you have a great day!  Take care!  Bye!  I'll be here if you need anything else!  Have a wonderful day!  Bye!  I hope you have a great day!  Take care!  Bye!  I'll be here if you need anything else!  Have a wonderful day!  Bye!  I hope you have a great day!  Take care!  Bye!  I'll be here if you need anything else!  Have a wonderful day!  Bye!  I hope you have a great day!  Take care!  Bye!  I'll be here if you need anything else!  Have a wonderful day!  Bye!  I hope you have a great day!  Take care!  Bye!  I'll be here if you need anything else!  Have a wonderful day!  Bye!  I hope you have a great day!  Take care!"
अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना |  | The final answer is: अंधे को सूरज दिखाना
अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,Show them the way
अंधेरे में बैठना,to stay in ignorance,to sit in darkness,To sit in the dark about something.
अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,He keeps blindly following the tune and makes many wrong decisions in his life.
अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,In a haystack to find a needle.
अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,"A person who is not capable of using a thing or a situation to their advantage, even when it is placed in their hands."
अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,Blind donkey ride.
अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,In darkness in light to spread.
अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",Literal: The blind king and the blind subjects.
अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,A person who is blind to their own shortcomings or flaws.
अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,The fly cuts the ant.
अंधा प्रेम करना,to love without reason,to love blindly,- Blind love
अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,Literal: One blade of grass not my own
अंधे की लाठी,only source of dependence,a blind man’s staff,Even a blind man's stick can teach you something.
अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,No result.
अंधेरे में रहना,to be ignorant,to live/stay in darkness,- चलने के समय अंधेरे में रहना (chalté samay àndheré meṃ raṇāna)
अंधेरे में रास्ता ढूँढना,to act without clear plan,to find a path in the dark,The correct answer is:
अंधेरे में छिपाना,to conceal wrong deeds,to hide in the dark,"The idiom ""अंधेरे में छिपाना"" is a Hindi idiom that means to hide or conceal something in a way that it is not easily visible or detectable, often in a situation where it is not supposed to be hidden. The literal translation ""In darkness to hide"" conveys this idea of concealment in obscurity. The idiom is often used in a figurative sense, implying that something is being kept secret or hidden from view, often to avoid detection or to prevent others from knowing about it. It can also imply a sense of deceit or dishonesty, as if someone is trying to conceal something from others."
अंधा रेवड़ी बाँटे,favoring without fairness,the blind (man) distributes sweets,Blind Man Distributes Candy.
अंधे की किस्मत,blind luck / chance success,the blind man’s luck,अंधे की किस्मत
अंधे को रंग दिखाना,to try to explain the unexplainable,to show color to a blind person,सच्चाई को छिपाना या आसानी से मोहित करना। (Sachchai ko chhipana ya aasanee se mohit karna)।
"अंधे का नाम सुना, चेहरा नहीं देखा",heard about but never met,"heard the name, did not see the face",The final answer is:
"अंधा क्या देखे, दो आँखें",one always desires what they lack,what can a blind see—(he needs) two eyes,- A puppet king
अंधा गुस्सा करना,to get blindly angry,to do blind anger,Literal translation: Blind Anger Do
अंधेरे में डूब जाना,to fall into ignorance or despair,to sink into darkness,"To be overwhelmed by a situation or problem, unable to cope or think clearly."
अंधे के भाग्य में छेद,to have perpetual bad luck,a hole in the blind man’s fate,"To pierce into the blind man's fate.  Please let me know if you want me to elaborate on this.  I am here to help.  I hope this is what you were looking for.  Thank you for using the JAP site.  I hope you have a great day.  If you have any other questions, feel free to ask.  I will do my best to help.  I am here to help.  I hope this is what you were looking for.  Thank you for using the JAP site.  I hope you have a great day.  If you have any other questions, feel free to ask.  I will do my best to help.  I am here to help.  I hope this is what you were looking for.  Thank you for using the JAP site.  I hope you have a great day.  If you have any other questions, feel free to ask.  I will do my best to help.  I am here to help.  I hope this is what you were looking for.  Thank you for using the JAP site.  I hope you have a great day.  If you have any other questions, feel free to ask.  I will do my best to help.  I am here to help.  I hope this is what you were looking for.  Thank you for using the JAP site.  I hope you have a great day.  If you have any other questions, feel free to ask.  I will do my best to help.  I am here to help.  I hope this is what you were looking for.  Thank you for using the JAP site.  I hope you have a great day.  If you have any other questions, feel free to ask.  I will do my best to help.  I am here to help.  I hope this is what you were looking for.  Thank you for using the JAP site.  I hope you have a great day.  If you have any other questions, feel free to ask.  I will do my best to help.  I am here to help.  I hope this is what you were looking for.  Thank you for using the JAP site.  I hope you have a great day.  If you have any other questions, feel free to ask.  I will do my best to help.  I am here to help.  I hope this is what you were looking"
अंधे का भाग्य जागना,to get lucky suddenly,the blind man’s fortune awakens,The final answer is:
अंधेरे में भटकना,to wander without direction,to wander in darkness,Literal translation:
अंधा प्रेम अंधा परिणाम,blind love leads to trouble,"blind love, blind result",Blind love can lead to a blind outcome.
अंधेरे में रहकर उजाला ढूँढना,to struggle for wisdom amidst ignorance,to seek light while staying in darkness,"Living/staying in darkness, searching for light.  (Or, in darkness, seeking light.)"
अंधे के हाथ दीपक लगना,to get help at the right time,a lamp attaching to a blind man’s hand,Literal translation:
अंधा भी रास्ता पहचान गया,even the unaware understood,even the blind recognized the way,Even a blind person can find their way.
अंधेरे से डरना,to fear ignorance or truth,to fear darkness,"The idiom ""अंधेरे से डरना नहीं चाहिए"" translates to ""Don't be afraid of the unknown"" in a natural English idiomatic translation."
अंधे को सीधा रास्ता दिखाना,to guide righteously,to show the straight path to a blind person,To show a straight road to the blind.
अंधेरे में दीप जलाना,to bring hope in darkness,to light a lamp in the dark,1.
अंधेरे में ताकना,to look aimlessly,to gaze into the dark,"The king looked at the commander with a mixture of fear and respect and said, 'I have never seen your ability before."
अंधे को नजर आना,to gain realization unexpectedly,to become visible to a blind person,To come into sight
अंधे का रास्ता रोकना,to block someone’s progress unjustly,to block the blind man’s path,To draw a snake and add its feet.
अंधेरे में खोज करना,to explore with uncertainty,to search in the dark,To search in the dark
अंधे की चड्डी चुराना,to mock the helpless,to steal a blind man’s underpants,Literal:
अंधे को दर्पण देना,to give something useless to someone incapable,to give a mirror to a blind person,It is to give a blind person a mirror. It is to give someone a task that they are not capable of handling. I am giving a blind person a mirror. I am giving someone a task that they are not capable of handling.
अंधेरे का फायदा उठाना,to exploit ignorance,to take advantage of darkness,To take advantage of a situation when no one is watching or paying attention.
अंधेरे में झांकना,to peep into the unknown,to peep into the dark,To peep into the dark.
अंधेरे से बाहर आना,to come out of ignorance,to come out of darkness,"The idiom अंधेरे से बाहर आना (Andhere se bahar aana) is a Hindi idiom that means to become enlightened or to gain insight after being in a state of ignorance or confusion. It is often used to describe a situation where someone is emerging from a difficult or challenging situation and is now in a better place. The idiom can be used in a figurative sense to imply that the person has come out of a state of ignorance, confusion, or uncertainty and is now in a state of clarity, understanding, or enlightenment."
अंधा राजा राज्य चलाना,incompetent leadership,a blind king running the kingdom,Explanation:
अंधे की झोपड़ी में रोशनी,to find hope where none was expected,light in the blind man’s hut,"In a blind person's hut, light of light."
अंधा काँटा निकालना,to help at personal risk,to remove a thorn blindly,To pull out a thorn in the dark.
अंधा कानून चलाना,to enforce law without logic,to run/apply blind law,Following a law blindly causes more harm.
अंधे को अंधेरे में छोड़ना,to abandon someone helpless,to leave the blind in darkness,to leave someone in the dark
अंधेरे में रहना नहीं चाहिए,one should not stay ignorant,one should not stay in darkness,- Don't live in darkness.
अंधे को दिशा देनी चाहिए,to help the clueless find their way,one should give direction to a blind person,to the a direction give is necessary
अंधेरे से डरना नहीं चाहिए,one should not fear truth,one should not fear darkness,Don't be afraid of the dark.
अंधेरे में दीप जलाना अच्छा है,to bring light even when alone,it is good to light a lamp in the dark,- Light a lamp in the dark.
धरती पर पैर रखना,to stay humble despite success,to place feet on the earth,To keep foot on earth.
आसमान से गिरना,to lose everything suddenly,to fall from the sky,From the sky to fall
हवा में उड़ना,to daydream or be overconfident,to fly in the air,- to be in a precarious situation; to be on thin ice. Answer | Explanation
पानी में रहकर मगर से बैर,to pick fights with powerful people,"living in water, enmity with the crocodile",English translation:
खुशियों के झूले झूलना,to live in joy,to swing on swings of happiness,to swing of joys Answer:
रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,To have a colourful temperament.
दिल से खेलना,to toy with someone’s feelings,to play with the heart,The correct answer is (D) The game is being played with sincerity.
दिल का मामला,a romantic issue,matter of the heart,-
दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,## Step 2: Translate each component into English
दिल छोटा मत करो,don’t lose hope,don’t make the heart small,A natural English idiomatic translation:
दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,To win someone's heart and then break it.
दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,- (to) lighten
दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,"The translation is correct. The idiom is often used to describe a deep and intimate connection between two people, and the translation conveys that meaning accurately. The translation is faithful to the original idiom, and it conveys the same meaning and connotation."
दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,To set one's heart ablaze.
दिल देना और लेना,to love and reciprocate,to give and take the heart,Natural English translation:
दिल पर राज करना,to rule someone’s heart,to rule over the heart,To rule over one's heart.
दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,to bear a heavy heart
दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,Mind in khichdi to cook.
दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,To make a fool of oneself.
दिमाग खपाना,to think very hard,to expend/wear out the brain,mind exhaust
दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,Literal:  people mountain people sea
मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,Talk nonsense.
मुँह पर बोलना,to speak directly,to speak on the face,To speak nonsense.
मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,To make the mouth sweet.  What does it mean?
नाक कटना,to lose honor,for the nose to be cut,To be extremely poor.
नाक ऊँची करना,to make someone proud,to raise the nose high,नाक ऊँची करना (naak oonchi karna) - यह चीनी वाक्यांश का अर्थ है कि किसी को अपने आप को ऊँचा समझना और दूसरों को नीचा समझना। यह एक नकारात्मक गुण है जो लोगों को एक दूसरे के प्रति सम्मान और सहानुभूति की कमी का कारण बनता है। यह वाक्यांश अक्सर उन लोगों के लिए उपयोग किया जाता है जो अपने आप को बेहतर समझते हैं और दूसरों को कम महत्व देते हैं।
नाक बचाना,to save face,to save the nose,To save face.
नाक दबाना,to force acceptance,to press the nose,Literal translation: The fort of the clay.  Please go ahead and provide the next idiom.
