src,true_meaning,literal_translation,predicted
添砖加瓦,Do one's little bit,Add bricks and mortar,Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add brick add tile  Answer: Add
添油加醋,Add color and emphasis to (a narration),Add oil and vinegar,Literal: to add oil and vinegar.
涣然冰释,Melt (or cleared) away,Huan Ran Freeze,15
游刃有余,Be move than equal to a task,Do it with ease,```
浑水摸鱼,Fish in troubled waters,Fishing in troubled waters,**Chinese Idiom:** 浑水摸鱼
浑然一体,An integral whole,All in one,"The team members are entirely one body. Answer: The team members are entirely one body. Explanation: This idiom means to be completely integrated or unified, with no distinction between different parts. It is often used to describe a harmonious relationship between people, or a state of complete unity and coherence. For example: ""The team's members are like a single entity, working together in perfect harmony."" (The team's members are entirely one body.)  In this example, the idiom is used to convey the idea that the team members are completely united and working together seamlessly, like a single, cohesive unit.  The idiom can also be be used to describe a situation where different elements are perfectly balanced and harmonious, such as a beautiful landscape or a well-designed system.  For example: ""The garden's design is a perfect example of 浑然一体, with every element working together in harmony."" (The garden's design is entirely one body.)  In this example, the idiom is used to describe the garden's design as a complete and harmonious whole, where every element is perfectly balanced and integrated.  Overall, the idiom 浑然一体 emphasizes the importance of unity and coherence in achieving a state of perfection or harmony.  It is a powerful tool for describing complex relationships and systems, and can be used in a variety of contexts to convey the idea of complete integration and unity.  The idiom is often used in Chinese literature and poetry to describe the natural world, where the different elements of nature are perfectly balanced and harmonious.  For example: ""The mountains and rivers are like a single entity, with the trees and flowers growing in harmony."" (The mountains and rivers are entirely one body.)  In this example, the idiom is used to describe the natural world as a complete and harmonious whole, where every element is perfectly balanced and integrated.  The idiom can also be used to describe human relationships, such as a family or a community, where the different members are completely united and working together in harmony.  For example: ""The family is like a single entity, with every member working together in perfect harmony."" (The family is entirely one body.)  In this example, the idiom is used to describe the family as a complete and harmonious unit, where every member is perfectly balanced and integrated.  Overall, the idiom 浑然一体 emphasizes the importance of unity and coherence in achieving a state of perfection or harmony, and is a powerful tool for"
温故而知新,Reviewing the past helps one to understand the present,Learn from the past,\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\
沧海横流,The changes and disorders of the times,Across the sea,The word-by-word translation is:
沧海一粟,A drop in the ocean (or bucket),Drop in the ocean,She was just a small cog in a large machine.
灭此朝食,Be anxious to finish off the enemy immediately,Annihilate this dynasty,"Destroy this day's food, and use the food of another day as joy."
滴水成冰,Freezing cold,Dripping into ice,滴水成冰
满招损，谦受益,One loses by pride and gains by modesty,"Full of losses, modest benefits","The more you invite, the more you lose; the more you humble yourself, the more you gain.  |"
满城风雨,Become the talk of the town,Wind and rain all over the city,The whole city wind rain.  I hope it is correct.
泼妇骂街,Like a shrew shouting abuse in the street,Vixen scolding the street,A woman who is notorious for her bad temper and is always at odds with others.
滥竽充数,Just to fill up a vacancy,Excessive use of data,To make up the numbers by pretending to be competent or contributing when in reality you are not.
火上加油,Add fuel to the flames (or fire),Pour oil on the flame,**火上加油**
火树银花,A display of fireworks and a sea of lanterns (on a festival night),Fire tree silver flower,"He's very successful in his career, but his family life is a mess."
乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,"He's just a nobody, nobody knows who he is."
烈火见真金,True blue will never stain,Fire sees real gold,"The final answer is: Not to fight, not to know each other. :D"
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,The leader took credit for the subordinate's work on the project.
无米之炊,Make bricks without straw,Cooking without rice,"This idiom means to do something without the necessary resources or means, often resulting in failure or inefficiency. It is often used to describe a situation where someone is trying to accomplish something without the necessary tools, materials, or support. In essence, it highlights the futility of attempting to do something without the essential elements required for success. It can also imply that someone is trying to do too much with too little, leading to frustration and disappointment. The idiom is often used to caution against taking on tasks or responsibilities without first ensuring that one has the necessary resources to complete them. It can also be used to describe a situation where someone is trying to achieve something without putting in the necessary effort or making the necessary sacrifices. In this sense, the idiom suggests that success is unlikely without the right resources and support. It can also be used to describe a situation where someone is trying to do something that is beyond their capabilities or resources, leading to feelings of inadequacy or frustration. In this sense, the idiom highlights the importance of being realistic about one's abilities and resources. It can also be used to describe a situation where someone is trying to achieve something without considering the potential consequences or risks involved. In this sense, the idiom suggests that success is unlikely without careful planning and consideration of the potential outcomes. It can also be used to describe a situation where someone is trying to do something that is not feasible or practical, leading to feelings of disappointment or disillusionment. In this sense, the idiom highlights the importance of being practical and realistic when setting goals or taking on tasks. It can also be used to describe a situation where someone is trying to achieve something without the necessary skills or knowledge, leading to feelings of frustration or inadequacy. In this sense, the idiom suggests that success is unlikely without the right skills and knowledge. It can also be used to describe a situation where someone is trying to do something that is not aligned with their values or goals, leading to feelings of disatisfaction or discontent. In this sense, the idiom highlights the importance of aligning one's actions with one's values and goals. It can also be used to describe a situation where someone is trying to achieve something without the necessary support or resources from others, leading to feelings of isolation or disconnection. In this sense, the idiom suggests that success is unlikely without the right support and resources from others. It can also be used to describe a situation where someone is trying to do something that is not sustainable in the long term, leading to"
无风不起浪,Theres no smoke without fire,"No wind, no wave",无风不起浪：指平时看似平和的人，实际上脾气暴躁，容易爆发。
无风起浪,Make trouble out of nothing,No wind and waves,"She's stirring up trouble without any reason, just to get people's attention. (Note: This is a more natural and idiomatic translation of the idiom.)"
无敌于天下,Unmatched anywhere in the world,Invincible in the world,无敌于天下
无功受禄,Get a reward without deserving it,Reward without merit,无功受禄 (wú gōng shòu lù) - to receive benefits or rewards without putting in any effort or contributing anything.
无计可施,Utterly without resources,Nothing can be done,"unable to think of a solution or plan; at a loss for what to do.  Note:  This idiom is used when someone is faced with a difficult situation and can't think of a solution.  It is often used in a situation where someone is trying to find a way to deal with a problem, but is unable to come up with a solution.  The literal translation is ""no plan can be put into effect"" which means that no matter what plan or solution you come up with, it won't work.  This idiom is often used in a situation where someone is trying to find a way to deal with a problem, but is unable to come up with a solution.  It is a common idiom used in Chinese language and is often used in everyday conversation.  It is a very useful idiom to know when you are trying to find a solution to a problem.  It can be used in a variety of situations, such as when you are trying to come up with a plan to deal with a difficult situation, or when you are trying to find a solution to a problem that seems impossible to solve.  It is a very useful idiom to know when you are trying to find a solution to a problem.  It can be used in a variety of situations, such as when you are trying to come up with a plan to deal with a difficult situation, or when you are trying to find a solution to a problem that seems impossible to solve.  It is a very useful idiom to know when you are trying to find a solution to a problem.  It can be used in a variety of situations, such as when you are trying to come up with a plan to deal with a difficult situation, or when you are trying to find a solution to a problem that seems impossible to solve.  It is a very useful idiom to know when you are trying to find a solution to a problem.  It can be used in a variety of situations, such as when you are trying to come up with a plan to deal with a difficult situation, or when you are trying to find a solution to a problem that seems impossible to solve.  It is a very useful idiom to know when you are trying to find a solution to a problem.  It can be used in a variety of situations, such as when you are trying to come up with a plan to deal with a difficult situation, or when you are trying to find a solution to a problem that seems impossible to solve.  It"
无济于事,Useless,To no avail,English translation:  A single strike with a hammer.
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,"3. The origin of the idiom ""无事不登三宝殿"" is unclear, but it is likely related to the importance of visiting Buddhist temples and paying respects to the Three Jewels."
无事生非,Create problems where none exists,Much Ado About Nothing,这个谚语指的是制造假信息，挑起纷争。 (This idiom means to fabricate false information and stir up trouble.)  (Note: This answer is a direct translation of the explanation provided in the problem statement.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The answer should be concise and provide the idiomatic sense of the phrase.)  (Note: The
无所适从,With no definite plan to follow,At a loss,"feeling out of place or unable to fit in.  The idiom ""无所适从"" is a common Chinese expression that means to be at a loss for what to do or to be unable to make a decision. It is often used to describe a situation where one is faced with multiple options or conflicting advice, and is unsure of which path to take. The literal translation of the idiom is ""without anywhere to follow from,"" which suggests a sense of being adrift or without direction. The idiom is often used in situations where one is faced with a difficult decision or a complex problem, and is seeking guidance or advice.  In essence, ""无所适从"" is a phrase that captures the feeling of being uncertain and unsure of what to do next.  It is a common expression in Chinese culture and is often used in everyday conversation.  The idiom can be used in a variety of contexts, such as in business, education, or personal relationships.  For example, a student might say ""我无所适从"" (I am at a loss for what to do) when they are unsure of how to approach a difficult assignment.  A businessperson might say ""公司无所适从"" (The company is at a loss for what to do) when they are faced with a difficult decision or a complex problem.  The idiom is a useful way to express a sense of uncertainty or confusion, and can be used to convey a range of emotions and ideas.  In addition to its literal meaning, ""无所适从"" can also be used to describe a sense of being overwhelmed or feeling like one is ""between a rock and a hard place.""  The idiom is a powerful tool for communication and can be used to add depth and nuance to one's language.  Overall, ""无所适从"" is a versatile and useful idiom that can be used in a variety of contexts to convey a range of emotions and ideas.  It is a common expression in Chinese culture and is often used in everyday conversation.  The idiom can be used to describe a sense of uncertainty or confusion, and can be used to convey a range of emotions and ideas.  In addition to its literal meaning, ""无所适从"" can also be used to describe a sense of being overwhelmed or feeling like one is ""between a rock and a hard place.""  The idiom is a powerful tool for communication and can be used to add depth and nuance to one's language."
无恶不作,Commit all manner of crimes,Do no evil,The final answer is: Do not do anything that is not evil.
无以复加,In the extreme,Can't be added,Beyond what can be added.  I hope it is correct.
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root","He is a no-good guy, always changing his words and actions. He is like a tree without roots, and his words are like water without a source. Answer: He is a no-good guy, always changing his words and actions. He is like a tree without roots, and his words are like water without a source. Result: He is a no-good guy, always changing his words and actions. He is like a tree without roots, and his words are like water without a source. Result: He is a no-good guy, always changing his words and actions. He is like a tree without roots, and his words are like water without a source. Result: He is a no-good guy, always changing his words and actions. He is like a tree without roots, and his words are like water without a source. Result: He is a no-good guy, always changing his words and actions. He is like a tree without roots, and his words are like water without a source. Result: He is a no-good guy, always changing his words and actions. He is like a tree without roots, and his words are like water without a source. Result: He is a no-good guy, always changing his words and actions. He is like a tree without roots, and his words are like water without a source. Result: He is a no-good guy, always changing his words and actions. He is like a tree without roots, and his words are like water without a source. Result: He is a no-good guy, always changing his words and actions. He is like a tree without roots, and his words are like water without a source. Result: He is a no-good guy, always changing his words and actions. He is like a tree without roots, and his words are like water without a source. Result: He is a no-good guy, always changing his words and actions. He is like a tree without roots, and his words are like water without a source. Result: He is a no-good guy, always changing his words and actions. He is like a tree without roots, and his words are like water without a source. Result: He is a no-good guy, always changing his words and actions. He is like a tree without roots, and his words are like water without a source. Result: He is a no-good guy, always changing his words and actions. He is like a tree without roots, and his words are like water without a source. Result: He is"
无缘无故,For no reason at all,For no reason,He was fired without reason.
无庸赘述,It's unnecessary to go into details,Needless to say,无庸赘述：不用多说，这很明显。
烟消云散,Disappear in a flash,Disappear into smoke,"After the problem was resolved, the worries also disappeared completely.  Note: the idiom is often used in a more figurative sense, implying that the issue has been completely resolved, and the person is no longer troubled by it.  This idiom is often used in formal writing or when speaking to someone you don't know well. It is not typically used in casual conversation.  In a more poetic sense, the idiom can also be used to describe a beautiful scene or a pleasant memory that has faded away, but it is more commonly used to describe a problem or issue that has been resolved.  This idiom is often used in conjunction with other idioms that describe a problem or issue, such as 问题解决 (problem resolved) or 痛苦消失 (pain disappeared).  The idiom is often used in a formal or polite tone, and it is not typically used in a humorous or ironic way.  In some cases, the idiom can be used to describe a person who has disappeared or been forgotten, but this is less common.  The idiom is often used in a sentence that describes a positive outcome or a resolution to a problem.  The idiom is often used in a formal or written context, such as a letter or a report.  The idiom is often used in a sentence that describes a sense of relief or satisfaction.  The idiom is often used in a sentence that describes a person who has overcome a difficult situation.  The idiom is often used in a sentence that describes a problem or issue that has been resolved through hard work or effort.  The idiom is often used in a sentence that describes a sense of calm or peace.  The idiom is often used in a sentence that describes a person who has found inner peace or happiness.  The idiom is often used in a sentence that describes a problem or issue that has been resolved through the help of others.  The idiom is often used in a sentence that describes a sense of gratitude or appreciation.  The idiom is often used in a sentence that describes a person who has learned from their mistakes.  The idiom is often used in a sentence that describes a problem or issue that has been resolved through"
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,"He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend, making a great sacrifice for the benefit of others. Answer: He worked all night to help his friend"
照猫画虎,Imitate,Draw cats and tigers,Idiom: 照猫画虎
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other",茕茕孑立，形影相吊
煽风点火,Instigate,Fan the flames,"The idiom ""煽风点火"" can be translated to English in a variety of ways, depending on the context in which it is used."
熟视无睹,Ignore,Turn a blind eye,Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiarly see no. The final answer is Familiar
燕巢幕上,Precarious,Swallow's Nest on the Curtain,A facade
争权夺利,Scramble for power and profit,Scramble for power,Struggle for power.
争长论短,Squabble,Debating long and short,to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and criticize over shortness.  Result: to contend over length and
为民请命,Plead in the name of the people,Pray for the people,To petition the ruler on behalf of the people.
为非作歹,Break the law,To do evil,"For non-righteousness, do evil."
为富不仁,Be rich and cruel,For the rich,To be cruel when rich.
