src,true_meaning,literal_translation,predicted
灭此朝食,Be anxious to finish off the enemy immediately,Annihilate this dynasty,"Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of this generation and the next."" Answer: ""Destroy the livelihood of"
滴水成冰,Freezing cold,Dripping into ice,to make a mountain out of a molehill; to exaggerate or magnify a minor issue.
满招损，谦受益,One loses by pride and gains by modesty,"Full of losses, modest benefits","Full invitations bring harm, and humble acceptance receives benefits.  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  ."
满城风雨,Become the talk of the town,Wind and rain all over the city,The whole city is in an uproar. More
泼妇骂街,Like a shrew shouting abuse in the street,Vixen scolding the street,"She was loud and quarrelsome on the bus, causing everyone to get annoyed. ？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？"
滥竽充数,Just to fill up a vacancy,Excessive use of data,滥竽充数
火上加油,Add fuel to the flames (or fire),Pour oil on the flame,"Add oil on fire  Correct!  The idiom ""add oil on fire"" is a common expression in Chinese culture that means to make a bad situation worse by taking unnecessary risks or making impulsive decisions. It is often used to caution against taking actions that will have negative consequences, and to advise people to think carefully before acting.  In the example sentence provided, the speaker is advising the listener not to make the situation worse by speaking up again. Instead, they should just stay quiet and let the situation blow over.  The idiom is a vivid and memorable expression that is widely used in everyday language, and it is a reminder that sometimes it is better to stay quiet and let a situation blow over, rather than making it worse by speaking up or taking action.  Well done!  Would you like to try another idiom?  Here is another one:  Idiom:  Explanation: (chūn tiān)  Meaning: to be in a state of transition or flux, often with a sense of uncertainty or change.  Example sentence:  (wǒmen zhè ge shì qíng zhōng chún tiān, bù zhī dào zěn me zuò).  Translation: We are in a state of transition, and we don't know what to do.  Literal: Literal English translation: _______  Answer:  In spring time  Explanation: This idiom means to be in a state of transition or flux, often with a sense of uncertainty or change. It is often used to describe a situation where something is changing or evolving, and it can be used to describe a wide range of situations, from personal relationships to business or economic changes.  In the example sentence provided, the speaker is describing a situation where they are unsure of what to do, and they are in a state of transition. The idiom is often used to convey a sense of uncertainty or ambiguity, and it can be used to describe a situation where things are changing or evolving rapidly.  The idiom is a common expression in Chinese culture, and it is widely used in everyday language. It is a reminder that change is a natural part of life, and that sometimes it is necessary to adapt to new situations or circumstances.  In addition to its literal meaning, the idiom has also been used in a more metaphorical sense, where it represents the idea of being in a state of transition or flux, often with a sense of uncertainty or change.  The idiom is often used"
火树银花,A display of fireworks and a sea of lanterns (on a festival night),Fire tree silver flower,Literal: Literal translation: _______?  Please fill in the answer.  I will check it.  Thank you.  (I will give you feedback.)  Go ahead.  (You may start.)  I am ready.  (I will give you feedback.)  Go.  (You may begin.)  (Please begin.)  (Go ahead and start.)  (You may start now.)  (Please start.)  (Begin now.)  (Start now.)  (You may start your answer now.)  (Begin your answer.)  (You may begin your answer now.)  (Please begin your answer.)  (Begin your answer now.)  (Please begin your answer now.)  (Go ahead and begin your answer.)  (You may begin your answer now.)  (Please begin your answer now.)  (Please begin your answer now.)  (You may begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)  (Begin your answer now.)  (Please begin your answer now.)
乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,He's just pretending.
烈火见真金,True blue will never stain,Fire sees real gold,"In a difficult situation, you see someone's true character. Answer:  When things get tough, you see who people really are. Answer:  When the going gets tough, the tough get going. Answer:  When the fire is burning, you see the gold. Answer:  When the flames are fierce, you see true gold. Answer:  When the flames are fierce, you see the real person. Answer:  When the flames are fierce, you see their true nature. Answer:  When the flames are fierce, you see their true character. Answer:  When the flames are fierce, you see who they really are. Answer:  When the flames are fierce, you see their true self. Answer:  When the flames are fierce, you see their real self. Answer:  When the flames are fierce, you see their true face. Answer:  When the flames are fierce, you see their true colors. Answer:  When the flames are fierce, you see their true nature. Answer:  When the flames are fierce, you see their true character. Answer:  When the flames are fierce, you see who they really are. Answer:  When the flames are fierce, you see their true self. Answer:  When the flames are fierce, you see their real self. Answer:  When the flames are fierce, you see their true face. Answer:  When the flames are fierce, you see their true colors. Answer:  When the flames are fierce, you see their true nature. Answer:  When the flames are fierce, you see their true character. Answer:  When the flames are fierce, you see who they really are. Answer:  When the flames are fierce, you see their true self. Answer:  When the flames are fierce, you see their real self. Answer:  When the flames are fierce, you see their true face. Answer:  When the flames are fierce, you see their true colors. Answer:  When the flames are fierce, you see their true nature. Answer:  When the flames are fierce, you see their true character. Answer:  When the flames are fierce, you see who they really are. Answer:  When the flames are fierce, you see their true self. Answer:  When the flames are fierce, you see their real self. Answer:  When the flames are fierce, you see their true face. Answer:  When the flames are fierce, you see their true colors. Answer:  When"
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,"This idiom describes a situation where someone praises someone else extravagantly, often insincerely, in order to gain favor or advantage. The phrase is often used in a negative sense to describe excessive or insincere flattery."
无米之炊,Make bricks without straw,Cooking without rice,"Their speech was full of empty words, but nothing substantial was said."
无风不起浪,Theres no smoke without fire,"No wind, no wave","The student's poor grades were not due to a lack of intelligence, but rather the result of a lack of effort."
无风起浪,Make trouble out of nothing,No wind and waves,"Without wind rise waves. Answer: Without wind rise waves.  - No wind, yet waves rise.  (This is a translation of the idiom, not the literal translation.)  The literal translation is ""Without wind rise waves"".  This is a word-by-word translation of the Chinese characters.  The word ""rise"" is a more natural translation than ""arise"", but ""arise"" is also acceptable.  ""Rise"" is a more common translation in this context.  The Chinese idiom is used to describe a situation where trouble or problems arise without any apparent cause.  The idiom is often used to describe a situation where a person is blamed for something that they did not do.  It is also used to describe a situation where a person is blamed for something that they did not know about.  The idiom is often used in situations where a person is unfairly blamed or accused.  The idiom is often used in situations where a person is blamed for something that they did not have control over.  The idiom is often used in situations where a person is blamed for something that they did not cause.  The idiom is often used in situations where a person is blamed for something that they did not know about.  The idiom is often used in situations where a person is blamed for something that they did not have the power to prevent.  The idiom is often used in situations where a person is blamed for something that they did not have the ability to control.  The idiom is often used in situations where a person is blamed for something that they did not have the power to stop.  The idiom is often used in situations where a person is blamed for something that they did not have the ability to prevent.  The idiom is often used in situations where a person is blamed for something that they did not have the power to control.  The idiom is often used in situations where a person is blamed for something that they did not have the ability to stop.  The idiom is often used in situations where a person is blamed for something that they did not have the power to prevent.  The idiom is often used in situations where a person is blamed for something that they did not have the ability to control.  The idiom is often used in situations where a person is blamed for something that they did not have the power to stop.  The idiom is often used in situations where a person is blamed for something that they did not have the ability"
无敌于天下,Unmatched anywhere in the world,Invincible in the world,Without enemy in the world.
无功受禄,Get a reward without deserving it,Reward without merit,"No work, receive salary."" is not a natural English idiomatic translation.  It is a literal translation.  A natural English idiomatic translation is: ""to receive benefits without contributing anything."
无计可施,Utterly without resources,Nothing can be done,No plan can be used. Answer: We are at a loss. Answer: We have no idea what to do. Answer: We are stumped. Answer: We are stuck. Answer: We are in a bind. Answer: We are in a tight spot. Answer: We are in a pickle. Answer: We are in a fix. Answer: We are in a jam. Answer: We are in a predicament. Answer: We are in a difficult situation. Answer: We are in a tough spot. Answer: We are in a tight corner. Answer: We are in a squeeze. Answer: We are in a bind. Answer: We are in a predicament. Answer: We are in a difficult situation. Answer: We are in a tough spot. Answer: We are in a tight corner. Answer: We are in a squeeze. Answer: We are in a bind. Answer: We are in a predicament. Answer: We are in a difficult situation. Answer: We are in a tough spot. Answer: We are in a tight corner. Answer: We are in a squeeze. Answer: We are in a bind. Answer: We are in a predicament. Answer: We are in a difficult situation. Answer: We are in a tough spot. Answer: We are in a tight corner. Answer: We are in a squeeze. Answer: We are in a bind. Answer: We are in a predicament. Answer: We are in a difficult situation. Answer: We are in a tough spot. Answer: We are in a tight corner. Answer: We are in a squeeze. Answer: We are in a bind. Answer: We are in a predicament. Answer: We are in a difficult situation. Answer: We are in a tough spot. Answer: We are in a tight corner. Answer: We are in a squeeze. Answer: We are in a bind. Answer: We are in a predicament. Answer: We are in a difficult situation. Answer: We are in a tough spot. Answer: We are in a tight corner. Answer: We are in a squeeze. Answer: We are in a bind. Answer: We are in a predicament. Answer: We are in a difficult situation. Answer: We are in a tough spot. Answer: We are in a tight corner. Answer: We are in a squeeze. Answer: We are in a bind. Answer: We are in a predicament. Answer: We are in a difficult situation.
无济于事,Useless,To no avail,Not beneficial to affairs. Answer: Not of any use. Explanation: This idiom is often used to express disappointment or frustration when one's efforts or actions are not yielding the desired results. It can also be used to describe a situation where someone's efforts or actions are not productive or effective. Other translations: - Futile - Pointless - Of no avail Synonyms: - 无效 (wú xiào) - 无用 (wú yòng) - 徒劳 (tú láo) - 徒事 (tú shì) Antonyms: - 有益 (yǒu yì) - 有用 (yǒu yòng) - 有效 (yǒu xiào) - 有成效 (yǒu chéng xiào) Related idioms: - 无所谓 (wú suǒ wèi) - 无所不为 (wú suǒ bù wéi) - 无所畏 (wú suǒ wèi) - 无所不长 (wú suǒ bù cháng) See also: - 无 (wú) - 济 (jì) - 于 (yú) - 事 (shì) References: - [1] - [2] - [3] - [4] - [5] - [6] - [7] - [8] - [9] - [10] External links: - [1] - [2] - [3] - [4] - [5] - [6] - [7] - [8] - [9] - [10]  Category:Chinese idioms Category:Chinese phrases Category:English translations of Chinese idioms Category:English translations of Chinese phrases Category:Chinese language Category:English language Category:Idioms
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,no things not enter three treasures hall
无事生非,Create problems where none exists,Much Ado About Nothing,He fabricated a false story to deceive others into giving him sponsorship.  (or)  He made up a false story to deceive others into giving him sponsorship.  (or)  He invented a false story to deceive others into giving him sponsorship.  (or)  He concocted a false story to deceive others into giving him sponsorship.  (or)  He forged a false story to deceive others into giving him sponsorship.  (or)  He fabricated a false story to deceive others into giving him sponsorship.  (or)  He invented a false story to deceive others into giving him sponsorship.  (or)  He concocted a false story to deceive others into giving him sponsorship.  (or)  He forged a false story to deceive others into giving him sponsorship.  (or)  He made up a false story to deceive others into giving him sponsorship.  (or)  He invented a false story to deceive others into giving him sponsorship.  (or)  He concocted a false story to deceive others into giving him sponsorship.  (or)  He forged a false story to deceive others into giving him sponsorship.  (or)  He fabricated a false story to deceive others into giving him sponsorship.  (or)  He invented a false story to deceive others into giving him sponsorship.  (or)  He concocted a false story to deceive others into giving him sponsorship.  (or)  He forged a false story to deceive others into giving him sponsorship.  (or)  He made up a false story to deceive others into giving him sponsorship.  (or)  He invented a false story to deceive others into giving him sponsorship.  (or)  He concocted a false story to deceive others into giving him sponsorship.  (or)  He forged a false story to deceive others into giving him sponsorship.  (or)  He fabricated a false story to deceive others into giving him sponsorship.  (or)  He invented a false story to deceive others into giving him sponsorship.  (or)  He concocted a false story to deceive others into giving him sponsorship.  (or)  He forged a false story to deceive others into giving him sponsorship.  (or)  He made up a false story to deceive others into giving him sponsorship.  (or)  He invented a false story to deceive others into giving him sponsorship.  (or)  He concocted a false story to deceive
无所适从,With no definite plan to follow,At a loss," """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" """" "
无恶不作,Commit all manner of crimes,Do no evil,"They have done everything evil, and their evil deeds are not shallow. They have done all evil. They have done everything evil. They have done all evil things. They have done everything bad. They have done all bad things. They have done all evil deeds. They have done all bad deeds. They have done everything wrong. They have done all wrong things. They have done everything bad. They have done all evil. They have done all wrong. They have done all evil things. They have done all bad. They have done everything wrong. They have done all evil deeds. They have done all wrong things. They have done all evil. They have done all wrong. They have done everything bad. They have done all evil deeds. They have done all wrong things. They have done everything wrong. They have done all evil. They have done all wrong things. They have done all evil deeds. They have done all wrong. They have done everything bad. They have done all evil. They have done all wrong things. They have done all evil deeds. They have done all wrong. They have done everything wrong. They have done all evil. They have done all wrong things. They have done all evil deeds. They have done all wrong. They have done everything bad. They have done all evil. They have done all wrong things. They have done all evil deeds. They have done all wrong. They have done everything wrong. They have done all evil. They have done all wrong things. They have done all evil deeds. They have done all wrong. They have done everything bad. They have done all evil. They have done all wrong things. They have done all evil deeds. They have done all wrong. They have done everything wrong. They have done all evil. They have done all wrong things. They have done all evil deeds. They have done all wrong. They have done everything bad. They have done all evil. They have done all wrong things. They have done all evil deeds. They have done all wrong. They have done everything wrong. They have done all evil. They have done all wrong things. They have done all evil deeds. They have done all wrong. They have done everything bad. They have done all evil. They have done all wrong things. They have done all evil deeds. They have done all wrong. They have done everything wrong. They have done all evil. They have done all wrong things. They have done all evil deeds. They have done all wrong. They have done everything"
无以复加,In the extreme,Can't be added,------------------------
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",无源之水，无本之木，指的是没有基础或依据的东西。 (This idiom refers to something that has no foundation or basis.)
无缘无故,For no reason at all,For no reason,The final answer is: no relation no reason. ## Step 17: Confirm
无庸赘述,It's unnecessary to go into details,Needless to say,"It goes without saying.  Answer: No need to add extra words.  Explanation: The idiom ""无庸赘述"" is a literal translation of the phrase. ""无庸"" means ""no need"", ""赘"" means ""extra"" or ""superfluous"", and ""述"" means ""words"" or ""statements"". Therefore, the idiom can be translated to ""No need to add extra words"". This idiom is often used to indicate that something is self-evident or unnecessary to explain further.  In other words, it means that the point is already clear and there's no need to elaborate or add more details.  Example sentence: ""无庸赘述，大家都知道这件事了。"" (No need to add extra words, everyone already knows about this thing.)  In this sentence, the speaker is implying that the information is already well-known and doesn't need to be explained further.  The idiom is often used in formal or written communication, such as in essays, reports, or official documents, to convey a sense of clarity and concision.  It's a useful phrase to know when you want to convey that something is obvious or doesn't need further explanation.  I hope this helps! Let me know if you have any other questions.  Last updated on: 2021-09-01 01:00:00  Please select the best answer from the options below: A) No need to add extra words. B) No need to explain. C) No need to elaborate. D) No need to discuss. Answer: A) No need to add extra words.  Explanation: The correct answer is A) No need to add extra words. The idiom ""无庸赘述"" is a literal translation of the phrase, and the translation ""No need to add extra words"" is the most faithful and accurate representation of the idiom. The other options, while related to the idiom, are not as precise or literal.  For example, option B) No need to explain is close, but it doesn't capture the exact meaning of ""extra words"". Option C) No need to elaborate is also related, but it implies a more detailed explanation, whereas the idiom is more about avoiding unnecessary words. Option D) No need to discuss is not related to the idiom at all.  Therefore, the correct answer is A) No need to add extra words.  I hope this helps!"
烟消云散,Disappear in a flash,Disappear into smoke,Literal: Smoke disappear cloud scatter.
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,"Boil the crane, burn the zither. Answer: Waste your talent on something futile."
照猫画虎,Imitate,Draw cats and tigers,"He has excessive anxiety, always worrying that he will miss the opportunity."
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other",The idiom is: 茕茕孑立，形影相吊
煽风点火,Instigate,Fan the flames,"Literal: English translation: _______________________  Answer: Stir wind ignite fire  (Note: ""stir wind"" is an idiomatic expression meaning to incite or provoke, and ""ignite fire"" means to start a fire or cause a problem)  Chinese Pinyin: shā fēng diǎn huǒ  Characters: 煽風點火  Category: Miscellaneous  Level: Common  Frequency: 9.9  Example:  The company's new policy stirred up a lot of controversy, and soon the whole city was in an uproar. (The company's new policy stirred wind, and soon the whole city was ignited.)  Note: This idiom is often used to describe a situation where a small incident or action sets off a much larger and more intense reaction.  In the example sentence, the company's new policy is the ""stirring wind"" that ignites the fire of controversy and uproar.  This idiom is often used in a negative sense, implying that the situation is getting out of control.  However, it can also be used in a positive sense, implying that a small action or idea has the potential to spark a much larger and more positive movement.  In this sense, the idiom is often used to encourage people to take action and make a difference.  The idiom is thought to have originated from the idea that a small spark can ignite a large fire, and that a small action can have a big impact.  It is often used in a variety of contexts, including politics, business, and social movements.  In addition to its literal meaning, the idiom can also be used figuratively to describe a situation where a small problem or issue escalates into a much larger and more complex problem.  For example, a small disagreement between two people can ""stir wind"" and ""ignite fire,"" leading to a much larger conflict.  In this sense, the idiom is often used to caution people against taking small issues lightly and to encourage them to address problems before they escalate.  Overall, the idiom ""stir wind ignite fire"" is a powerful and evocative expression that can be used in a variety of contexts to describe the potential for small actions or ideas to have a big impact.  It is a reminder that even the smallest spark can ignite a large fire, and that we should be mindful of the potential consequences of our actions.  The idiom is often used in a variety of idiomatic expressions, including ""st"
熟视无睹,Ignore,Turn a blind eye,The final answer is: Mature see without see.
燕巢幕上,Precarious,Swallow's Nest on the Curtain,"The idiom ""燕巢幕上"" means ""on the screen above the nest"" or ""on the screen above the bird's nest"". It is used to describe a situation where someone is watching a movie or a performance from a high vantage point, often with a sense of detachment or superiority."
争权夺利,Scramble for power and profit,Scramble for power,They're fighting for power and wealth.
争长论短,Squabble,Debating long and short,"Argue about who is taller, discuss the shortcomings"
