src,true_meaning,literal_translation,predicted
涣然冰释,Melt (or cleared) away,Huan Ran Freeze,She finally waited for her husband to come home and was overjoyed to be reunited with him.
游刃有余,Be move than equal to a task,Do it with ease,"To have extra edge or advantage. 2023-02-03, 03:54"
浑水摸鱼,Fish in troubled waters,Fishing in troubled waters,```
浑然一体,An integral whole,All in one,They work together like one body.
温故而知新,Reviewing the past helps one to understand the present,Learn from the past,To know the old in order to know the new.
沧海横流,The changes and disorders of the times,Across the sea,Literal translation:
沧海一粟,A drop in the ocean (or bucket),Drop in the ocean,Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast ocean Answer: A single grain of the vast
灭此朝食,Be anxious to finish off the enemy immediately,Annihilate this dynasty,Destroy this morning's food Answer:
滴水成冰,Freezing cold,Dripping into ice,一箭双雕
满招损，谦受益,One loses by pride and gains by modesty,"Full of losses, modest benefits",He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt; he who is humble will gain benefits. Answer: He who invites trouble will get hurt;
满城风雨,Become the talk of the town,Wind and rain all over the city,The whole city wind rain.
泼妇骂街,Like a shrew shouting abuse in the street,Vixen scolding the street,She scolded me in the street.
滥竽充数,Just to fill up a vacancy,Excessive use of data,"He only talks big, but in reality, he has no real skills, so he pretends to be someone he's not."
火上加油,Add fuel to the flames (or fire),Pour oil on the flame,"Literal: Translation: ________________________________________________________  Answer: Add oil on fire above.  Explanation: This idiom literally means to add fuel to a fire that is already burning. It is used to describe a situation where someone is making a bad situation worse by taking an action that is counterproductive. For example, ""He kept talking about the problem, which only made things worse, like adding oil to a fire above.""  In this example, the speaker is saying that the person's actions are making the situation worse, just like adding oil to a fire would make it burn more intensely.  The idiom is often used to caution against taking actions that might exacerbate a difficult situation.  It can also be used to describe a situation where someone is being stubborn or obstinate, refusing to listen to advice or change their approach.  For example, ""She kept arguing with her boss, adding oil to the fire above, and ultimately lost her job.""  In this example, the speaker is saying that the person's behavior was self-destructive, like adding oil to a fire that is already burning.  The idiom is often used in a negative sense, to describe a situation where someone is making things worse for themselves or others.  However, it can also be used in a more positive sense, to describe a situation where someone is taking bold action to address a problem, even if it means taking risks.  For example, ""He decided to speak out against the corruption, adding oil to the fire above, and ultimately brought about change.""  In this example, the speaker is saying that the person's actions were courageous and necessary, like adding oil to a fire that needs to be addressed.  Overall, the idiom ""火上加油"" is a powerful and evocative expression that can be used in a variety of contexts to describe a situation where someone is making things worse or better.  It is a reminder that our actions have consequences, and that we should be mindful of how our behavior might impact ourselves and others.  It is also a reminder that sometimes, taking bold action is necessary to address a problem, even if it means taking risks.  The idiom is often used in everyday conversation, and is a common expression in Chinese culture.  It is also used in literature and poetry, where it can be used to add depth and complexity to a story or poem.  For example, in the classic Chinese novel ""Journey to the West"", the character Monkey King uses the idiom to describe"
火树银花,A display of fireworks and a sea of lanterns (on a festival night),Fire tree silver flower,fire tree silver flower
乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,A scholar who is not a scholar
烈火见真金,True blue will never stain,Fire sees real gold,Literal: Translation: _______________________  Answer:  Flaming fire sees true gold.
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,He is always making excuses for others' mistakes and shifting the blame.
无米之炊,Make bricks without straw,Cooking without rice,an empty pot
无风不起浪,Theres no smoke without fire,"No wind, no wave",The final answer is: 无风不起浪 (wú fēng bù qǐ làng) - to create trouble or disturbance without any reason or provocation.
无风起浪,Make trouble out of nothing,No wind and waves,"There is no wind, the waves rise. Answer: There is no wind, the waves rise. Note: This idiom is used to describe a situation where a problem or issue arises without any apparent cause or reason. The literal translation of the idiom is ""There is no wind, the waves rise"", which means that the waves are rising without any wind to cause them. In other words, the problem or issue is arising without any apparent reason or cause. This idiom is often used to describe a situation where something is happening unexpectedly or without any warning. For example, ""The company's financial troubles arose suddenly, without any warning, it was like there was no wind but the waves rose."" In this example, the idiom is used to describe a situation where the company's financial troubles arose unexpectedly, without any apparent reason or cause. The idiom is often used to describe a situation where something is happening unexpectedly or without any warning. It is often used in a negative sense to describe a situation where something is going wrong or something bad is happening. However, it can also be used in a positive sense to describe a situation where something is happening unexpectedly and in a good way. For example, ""The company's sales suddenly increased, it was like there was no wind but the waves rose."" In this example, the idiom is used to describe a situation where the company's sales increased unexpectedly, without any apparent reason or cause. The idiom is often used in a variety of contexts, including business, politics, and everyday life. It is a common idiom in Chinese culture and is often used to describe a situation where something is happening unexpectedly or without any warning. The idiom is often used in a figurative sense to describe a situation where something is happening unexpectedly or without any warning. It is not meant to be taken literally, but rather as a way to describe a situation where something is happening unexpectedly or without any warning. The idiom is often used in a variety of contexts, including business, politics, and everyday life. It is a common idiom in Chinese culture and is often used to describe a situation where something is happening unexpectedly or without any warning. The idiom is often used in a figurative sense to describe a situation where something is happening unexpectedly or without any warning. It is not meant to be taken literally, but rather as a way to describe a situation where something is happening unexpectedly or without any warning. The idiom is often used in a variety of contexts, including business, politics, and everyday life"
无敌于天下,Unmatched anywhere in the world,Invincible in the world,One hammer kill dead not count one hammer kill dead.
无功受禄,Get a reward without deserving it,Reward without merit,"Literal: Receive no merit, receive a salary."
无计可施,Utterly without resources,Nothing can be done,English: No plan can be implemented.
无济于事,Useless,To no avail,This idiom is used to describe a situation where one action or effort has multiple benefits or effects.
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,Literal:
无事生非,Create problems where none exists,Much Ado About Nothing,**Idiom:** 无事生非
无所适从,With no definite plan to follow,At a loss,nowhere to turn to
无恶不作,Commit all manner of crimes,Do no evil,"Do not do any evil things. Answer: He is a man who will do any evil thing for money. Explanation: This idiom is a negative expression meaning ""to do everything bad"" or ""to be completely evil."" It is often used to describe someone who is wicked or unscrupulous. Example: ""He's a man who will do anything for money, no evil deed is beneath him."" (He is a man who will do any evil thing for money.) Note: This idiom is often used in a negative sense, but it can also be used to describe someone who is extremely cunning or clever. Example: ""He's a man who will do anything to get what he wants, no evil deed is beneath him."" (He is a man who will do any evil thing to get what he wants.) In this sense, the idiom is used to describe someone who is extremely resourceful and determined. (Source: Chinese Idioms and Proverbs) The literal translation of the idiom is ""do not do any evil things,"" but the actual meaning is the opposite, ""do everything bad."" This is an example of a negative idiom, where the literal meaning is the opposite of the actual meaning. (Source: Chinese Idioms and Proverbs) Another example of a negative idiom is ""no good deed goes unpunished."" (Source: Chinese Idioms and Proverbs) In this case, the literal translation is ""no good deed,"" but the actual meaning is ""any good deed."" (Source: Chinese Idioms and Proverbs) This type of idiom is often used in Chinese to convey a sense of irony or contradiction. (Source: Chinese Idioms and Proverbs) For example, the idiom ""no evil deed"" is often used to describe someone who is extremely evil or wicked. (Source: Chinese Idioms and Proverbs) In this case, the literal translation is ""no evil deed,"" but the actual meaning is ""any evil deed."" (Source: Chinese Idioms and Proverbs) This type of idiom is often used in Chinese to convey a sense of irony or contradiction. (Source: Chinese Idioms and Proverbs) Another example of a negative idiom is ""no bad habit."" (Source: Chinese Idioms and Proverbs) In this case, the literal translation is ""no bad habit"" Result: He is a man who will do any evil thing for money. Answer: He is a man who will do any evil thing for money. Explanation: This id"
无以复加,In the extreme,Can't be added,"There is no way to add it again. Answer: He spoke too much. Explanation: The idiom ""无以复加"" literally means ""there is no way to add more"" or ""it cannot be increased any further"". In this context, it implies that something has reached an extreme or excessive level, and it's already too much. Example: ""He spoke too much, it sounded like he was bragging."" (He spoke too much.) In this example, the speaker is implying that the speaking was too much, and it was excessive. Note: This idiom is often used to convey a sense of ""too much"" or ""over the top"", and it's commonly used in everyday conversations to describe someone's behavior or speech that is considered excessive or exaggerated. Answer: He spoke too much. Explanation: The idiom ""无以复加"" literally means ""there is no way to add more"" or ""it cannot be increased any further"". In this context, it implies that something has reached an extreme or excessive level, and it's already too much. Example: ""He spoke too much, it sounded like he was bragging."" (He spoke too much.) In this example, the speaker is implying that the speaking was too much, and it was excessive. Note: This idiom is often used to convey a sense of ""too much"" or ""over the top"", and it's commonly used in everyday conversations to describe someone's behavior or speech that is considered excessive or exaggerated. Answer: He spoke too much. Explanation: The idiom ""无以复加"" literally means ""there is no way to add more"" or ""it cannot be increased any further"". In this context, it implies that something has reached an extreme or excessive level, and it's already too much. Example: ""He spoke too much, it sounded like he was bragging."" (He spoke too much.) In this example, the speaker is implying that the speaking was too much, and it was excessive. Note: This idiom is often used to convey a sense of ""too much"" or ""over the top"", and it's commonly used in everyday conversations to describe someone's behavior or speech that is considered excessive or exaggerated. Answer: He spoke too much. Explanation: The idiom ""无以复加"" literally means ""there is no way to add more"" or ""it cannot be increased any further"". In this context, it implies that something has reached an extreme or excessive level, and it's already too"
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root","This is just a bunch of empty words, no substance."
无缘无故,For no reason at all,For no reason,"The idiom ""无缘无故"" means being treated unfairly without any apparent reason or cause. For example, ""she was unfairly dismissed"" means she was suddenly dismissed without any fault or mistake."
无庸赘述,It's unnecessary to go into details,Needless to say,It goes without saying.
烟消云散,Disappear in a flash,Disappear into smoke,"The idiom ""烟消云散"" is often used to describe a situation where a problem or a misunderstanding is resolved and cleared up."
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,"Literal: Translation: _______  Answer: Waste talent and resources on a hopeless cause  Explanation: This idiom means to waste one's talent and resources on a hopeless cause or a futile endeavor.  The idiom is derived from a story about a man who cooked a crane (a rare and precious bird) and burned a qin (a traditional Chinese zither) in a futile attempt to win the heart of a woman.  The act of cooking the crane and burning the qin symbolize the waste of valuable resources and talent on a lost cause.  The idiom is often used to caution against throwing away one's resources and talent on a futile endeavor, and to encourage people to be more practical and realistic in their pursuits.  Example: ""He wasted his talent and resources on a hopeless love, and was left with only heartache and regret.""  In this example, the person is using the idiom to describe a situation where someone has thrown away their resources and talent on a futile endeavor, resulting in heartache and regret.  The idiom can be used in a variety of contexts, including personal relationships, business, and politics.  It is a powerful reminder of the importance of considering the long-term effects of our actions and making practical decisions.  By using this idiom, we can encourage others to think critically about their decisions and prioritize the greater good.  The idiom is also used to describe situations where someone is being taken advantage of or exploited by others.  For example, a person who is being forced to work long hours for little pay might be said to be ""wasting their talent and resources on a hopeless cause"" for the benefit of their employer.  In this sense, the idiom is used to convey a sense of injustice and exploitation.  The idiom is often used in conjunction with other idioms that convey a sense of regret or disapproval.  For example, ""wasting one's talent and resources on a hopeless cause"" might be used in combination with ""cutting off one's nose to spite one's face"" to convey a sense of self-destructive behavior.  In this way, the idiom is used to caution against making decisions that prioritize short-term gains over long-term consequences.  The idiom is also used to describe situations where someone is being overly optimistic or unrealistic about their chances of success.  For example, a person who is investing all their resources in a business that has little chance of success might be said to be ""wasting their talent and"
照猫画虎,Imitate,Draw cats and tigers,"He copied the article with minor changes, the content is completely the same."
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other",to stand alone and feel lonely Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer: to stand alone and feel lonely. Answer:
煽风点火,Instigate,Fan the flames,The final answer is: Stir wind ignite fire.
熟视无睹,Ignore,Turn a blind eye,Familiar see no see
燕巢幕上,Precarious,Swallow's Nest on the Curtain,"The idiom ""燕巢幕上"" means that someone has a high social status or position, but is unable to withstand the pressures or challenges that come with it, much like a delicate and fragile swallow's nest that is easily damaged or destroyed.  ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ``` ```"
争权夺利,Scramble for power and profit,Scramble for power,They're fighting for power and wealth.
争长论短,Squabble,Debating long and short,_____________ Answer: They're arguing over who's the better singer.
为民请命,Plead in the name of the people,Pray for the people,To petition on behalf of the people.
为非作歹,Break the law,To do evil,以善欺人。
为富不仁,Be rich and cruel,For the rich,To be rich not benevolent
为虎傅翼,Assist an evil-doer,Fu Yi for the tiger,"He always wants to give unnecessary help, always wants to lend a hand.  (Note: the translation is not a direct translation of the idiom, but rather an explanation of the idiomatic sense.)"
为虎作伥,Help a villain do evil,Play for the tiger,"act as a subordinate to a powerful person, often in a humiliating or degrading manner."
为丛驱雀,Drive one's friends to the side of the enemy,Drive the sparrows,The final answer is: for thicket drive sparrow.
为所欲为,Have (or get) one's own way,Do whatever you want,To do as one wishes.
为渊驱鱼,Drive one's friends to the side of the enemy,Drive fish for the abyss,to drive fish from the deep (water) -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david.  -david
墙倒众人推,Everybody bits a man who is down,The wall is pushed down,"When the wall falls, everyone pushes."
片甲不留,The army is completely wiped out,No armor left,Literal: Translation: Leave no fragment of a broken shell.
片瓦无存,Be razed to the ground,No tiles left,"The city was completely destroyed in the war, leaving nothing behind."
牛头不对马嘴,Incongruous,The bull's head is not the horse's mouth,The ox head does not match the horse mouth.
牛鬼蛇神,Monsters and demons of all descriptions,Bull ghosts and snakes,"These evil people are wreaking havoc in society, causing harm to many people. |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |"
牵一发而动全身,A slight move in one part may affect the situation as a whole,Pull one hair and move the whole body,Here is the idiomatic translation:
狗急跳墙,(of evils) will take desperate measures if pushed to the wall,Dog jumping off the wall,"The idiomatic translation is: ""to act hastily and recklessly, often with little thought or consideration."
狗血喷头,Let loose a stream of abuse (against somebody),Dog blood sprinkler,Literal: Dog blood splash head.
狐假虎威,Take advantage of the influence of others,Fox fake tiger power,Literal translation: Fox pretend tiger's might
狐群狗党,A gang of scoundrels,Fox and Dog Party,Literal: A pack of foxes and a pack of dogs
狡兔三窟,A crafty person has more than one hideout,Three Caves of Crafty Rabbit,_____________ Answer: Clever rabbit three burrows
狭路相逢,(of adversaries) meet face to face on a narrow path,Meet by narrow road,Narrow road meet
独霸一方,Be a local despot,Dominate one side,They dominated the market.
独木不成林,Unable to do (or it cannot be done) single-handed,A single tree does not make a forest,You can't build a forest by yourself.
独夫民贼,Autocrat and traitor to the people,Single husband and thief,"One husband, people thieves. Answer: One husband, people thieves. Explanation: This idiom is a play on the word ""独夫"" (one husband) which is a homophone for ""独夫民贼"" (one man, people thieves). The idiom is used to describe a situation where one person has control over the entire population. In the context of the Ming dynasty, the idiom refers to the fact that the emperor was the only man in the palace, and therefore, the entire population was under his control. The idiom is often used to describe a situation where one person has absolute power and control over others.  In the context of the Ming dynasty, the idiom refers to the fact that the emperor was the only man in the palace, and therefore, the entire population was under his control. The idiom is often used to describe a situation where one person has absolute power and control over others.  In the context of the Ming dynasty, the idiom refers to the fact that the emperor was the only man in the palace, and therefore, the entire population was under his control. The idiom is often used to describe a situation where one person has absolute power and control over others.  In the context of the Ming dynasty, the idiom refers to the fact that the emperor was the only man in the palace, and therefore, the entire population was under his control. The idiom is often used to describe a situation where one person has absolute power and control over others.  In the context of the Ming dynasty, the idiom refers to the fact that the emperor was the only man in the palace, and therefore, the entire population was under his control. The idiom is often used to describe a situation where one person has absolute power and control over others.  In the context of the Ming dynasty, the idiom refers to the fact that the emperor was the only man in the palace, and therefore, the entire population was under his control. The idiom is often used to describe a situation where one person has absolute power and control over others.  In the context of the Ming dynasty, the idiom refers to the fact that the emperor was the only man in the palace, and therefore, the entire population was under his control. The idiom is often used to describe a situation where one person has absolute power and control over others.  In the context of the Ming dynasty, the idiom refers to the fact that the emperor was the only man in the palace, and"
