src,true_meaning,literal_translation,predicted
मुँह धुलवाना,to publicly humiliate,to have the mouth/face washed,To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (idiomatically means to apologize or make amends) Answer: To clean the mouth To clean one's mouth (
माथे पर शिकन डालना,to frown slightly,to put a crease on the forehead,"to make a great show of something, but actually do nothing Answer: to put on a show of wrinkles on your forehead. 2. पर (Par) = on"
माथे पर लकीरें पड़ना,to show anxiety or anger,for lines to fall on the forehead,"On the forehead to fall lines."" is not a natural English idiomatic translation of the given idiom. The idiomatic translation should be something like ""to be deeply impressed"" or ""to have a lasting impact""."
दिल में जगह बनाना,to win affection,to make a place in the heart,दिल में जगह बनाना
दिल में काँटे चुभना,to feel deeply hurt,for thorns to prick in the heart,To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in the heart. Answer: To have thorns prick in
दिल में खटका होना,to have a lingering doubt,for a jolt/unease to be in the heart,I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I feel uneasy that he didn't tell me he's leaving the city. Answer: I
दिल में गुस्सा रखना,to hold a grudge,to keep anger in the heart,सिर्फ़ दो पैसे का खेल
दिल की गहराई से,from the bottom of one’s heart,from the depth of the heart,From the bottom of one's heart
दिल हिल जाना,to be shaken emotionally,for the heart to shake,"To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart, to be heartbroken. Answer: To lose one's heart"
दिल बाग़-बाग़ होना,to feel immense joy,for the heart to become a garden,He was worried sick about his exam results.
दिल टूटकर रह जाना,to be devastated,to remain with the heart broken,Literal: (Dil Toot Kar Rah Jana)
दिल को सुकून मिलना,to find peace,for the heart to find peace,"The correct answer is: ""heart to comfort to get/match"" Answer 24"
दिमाग खराब कर देना,to frustrate someone badly,to make the brain bad,I think her words are confusing me.
दिमाग ठिकाने लग जाना,to become sensible again,for the brain to be set in place,Go mad.
दिमाग पर बोझ डालना,to overthink,to place a burden on the brain,The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |  The best answer is D.  |
दिमाग गुम होना,to lose one’s senses,for the brain to be lost,Go mad.
दिमाग की बत्ती बुझ जाना,to go blank suddenly,for the brain’s lamp to go out,- He lost his mental faculties.
दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,The teeth chattering. Answer |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |  The teeth chattering.  |
दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,To get work from a tooth or a nail.
दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,Under teeth under finger press down.
जुबान बंद कर देना,to silence someone completely,to shut the tongue,I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was left speechless. I was
जुबान काट लेना,to regret words spoken,to bite the tongue,I couldn't say anything.
जुबान कसना,to rebuke harshly,to tighten the tongue,Keep your mouth shut.
जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,To speak with one's mouth shut. (To keep silent)
जुबान पर ताला,to keep secrets locked,a lock on the tongue,"Literal, word-by-word English translation:"
जुबान फिसल जाना,to say something accidentally,for the tongue to slip,To slip of the tongue. Answer:
जुबान सरक जाना,to misspeak,for the tongue to slide,-
जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,to keep the sweetness of the tongue
खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,"To fulfill one's obligations or responsibilities, especially towards one's family or community."
पसीना रोकना,to relieve effort,to stop sweat,Literal: (pāsīnā rōkana)
पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),पसीने-पसीने होना
सीने में दर्द होना,to feel emotional pain,to have pain in the chest,I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel a pain in my chest. Answer: I feel
सीने में जलन होना,to feel envy,to have burning in the chest,-
सीने में लावा उठना,to boil in anger,for lava to rise in the chest,"सीने में आग लगना (Sīne meṃ āg lagnā) Answer: सीने में आग लगना (Sīne meṃ āg lagnā)  The idiom सीने में लावा उठना is not a common expression in Hindi. It is possible that it is a made-up or a modified idiom. The literal translation suggests that it might be related to the idea of a strong emotion or feeling rising up in one's chest, like a volcano erupting. However, without more context or information, it is difficult to provide a more accurate interpretation.  If you have any further questions or clarification, please let me know!  I'll be happy to help.  Here are some possible interpretations of the idiom:"
सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a weight.  is: On the chest to be a
सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,The correct answer is:
रंग दिखाना,to reveal true colors,to show color,Literal: (rāṅa dikhānā)
रंगीन होना,to enjoy life freely,to become colorful,A lie layer upon layer
रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,The final answer is: The excitement of the party began to fade as the night wore on.
रंग उड़ना,to fade away,for the color to fly/fade,-
रंग जमना,to gain traction,for color to set,To gain popularity or fame by doing something that is considered foolish or absurd.
रंग लगना,to start celebrating,to have color applied,to be attracted to someone or something
रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,He was deceived by her beauty and decided to marry her.
अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Avoid excess in all things.
अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,To straighten one's own owl.
अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,To put one's brain in a safe place.
अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,"The idiom ""अंगूर खट्टे हैं"" (Angoor Khattay Hain) means ""Things are not as they seem"" or ""Things are not what they appear to be."" It suggests that appearances can be deceiving, and what looks good or appealing on the surface may actually be unpleasant or unpalatable."
अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To blow one's own horn.
अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,To keep one's nose high.
अपना राग अलापना,to talk only about oneself,to chant one’s own tune,To play one's own tune.
अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,(1) An idiom explanation (idiomatic meaning) and
अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,"To keep something hidden or secret, often to avoid trouble or repercussions."
अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,To own up to one's mistakes.
अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",Live your life your way and die your way. (or) Do your thing and die your own way.
अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,Go mad/lose one's mind Answer:
अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one's intellect. Result: To go to graze one
अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,yī rén (one person)
अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,"अंधा बांटे रेवड़ी (Andha Baante Revari) की तरह, यह भी एक ऐसी स्थिति को दर्शाता है जहाँ किसी को कुछ मिल जाता है जिसके लिए वे योग्य नहीं हैं या जिसका वे दावा नहीं कर सकते हैं।"
अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer: It's a waste of time trying to explain something to someone who refuses to listen. Answer
अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,Literal: (Shi De Shi)
अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,The blind man's eyes have opened.
अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,Literal: One Tree Above Cannot Grow Two Leaves.
"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes","अंधे का नाम सुना, आँखों से नहीं देखा (Andhe Ka Naam Suna, Aankhon Se Nahin Dekha) का अर्थ है कि किसी चीज़ के बारे में सुनने के बिना उसे देखना या अनुभव करना नहीं है।"
"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,One root/axis thread.
अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,Keep him in the dark.
अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,Literal English translation:
अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,"He tried to explain the concept to her, but it was like trying to show the road to the blind."
अंधेरे में बैठना,to stay in ignorance,to sit in darkness,"He wanted to be in the dark about his business, but his wife told him the truth."
अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,"The Chinese idiom ""鸡鸣狗盗"" (Jī míng gǒu dào) is a common expression that means ""to imitate or pretend to be something you're not""."
अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,In the darkness to find a needle.
अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,अंधे के हाथ में दीपक
अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,Riding a blind donkey.
अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,अंधेरे में रोशनी फैलाना का अर्थ है कि किसी को गलत जानकारी फैलाना या अफवाहें फैलाना जिससे कोई व्यक्ति या समूह को भ्रमित या भटकाया जा सके।
अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind","When the leader is blind, the people will also become blind."
अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,a natural English idiomatic translation given: (1) An idiom explanation (idiomatic meaning) and (2) A literal word-by-word gloss. Rules: - Output a single short English phrase/sentence that a native speaker would actually say. - Prefer clarity and naturalness over literalness. - No extra commentary. Idiom: अंधे के भाग्य में चमक Explanation: ती हुई तारा (Andhe ke bhagy mein chumkiti hui tara) Meaning: A person who is not aware of their own strengths and weaknesses. Explanation: यह चीनी वाक्यांश का अर्थ है कि कोई व्यक्ति अपनी ताकत और कमजोरियों के बारे में जागरूक नहीं होता है। यह एक ऐसी स्थिति को दर्शाता है जहां कोई व्यक्ति अपने आप को सही तरीके से नहीं जानता है और इसलिए वह अपने जीवन में सही निर्णय नहीं ले पाता है। यह एक महत्वपूर्ण जीवन की शिक्षा है जो हमें अपनी ताकत और कमजोरियों को समझने और उन पर काम करने के लिए प्रेरित करती है। Idiom: चीनी वाक्यांश: (Yī jiǎo shǒu zhī yī jiǎo) Meaning: A person who is a master of one thing but a novice in another. Explanation: यह चीनी वाक्यांश एक ऐसे व्यक्ति को दर्शाता है जो एक चीज़ में बहुत अच्छा होता है लेकिन दूसरी चीज़ में बहुत कमजोर होता है। यह एक ऐसी स्थिति को दर्शाता है जहां कोई व्यक्ति अपने क्षेत्र में बहुत अच्छा होता है लेकिन अन्य क्षेत्रों में बहुत कमजोर होता है। यह एक महत्वपूर्ण जीवन की शिक्षा है जो हमें अपने क्षेत्र में मजबूती और अन्य क्षेत्रों म
अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,Literal: (Andhe ko Raasta Na Sujhna)
अंधा प्रेम करना,to love without reason,to love blindly,One root brain.
