src,true_meaning,literal_translation,predicted
पसीना रोकना,to relieve effort,to stop sweat,"- पसीना रोकना (paseena rokna) = To hold back one's emotions or feelings, to suppress one's true thoughts or opinions."
पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),बहुत व्यस्त होना (bahut vyast hona) or अत्यधिक गतिविधियों में होना (atyadhik gatividhiyon mein hona)।
सीने में दर्द होना,to feel emotional pain,to have pain in the chest,सीने में दर्द नहीं होना (There is no pain in the chest.)
सीने में जलन होना,to feel envy,to have burning in the chest,In the chest to burn to be Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse. Answer: To feel a deep sense of regret or remorse.
सीने में लावा उठना,to boil in anger,for lava to rise in the chest,"किसी घटना के बारे में बहुत गहरा और व्यथित महसूस करना, जैसे कि किसी ने कुछ गलत किया है या न्याय नहीं हुआ है। यह एक ऐसी भावना है जो आपको सीने में लावा की तरह उठा सकती है।"
सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,To feel uneasy or anxious about something that one has to do or accomplish.
सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,-
रंग दिखाना,to reveal true colors,to show color,Literal translation:
रंगीन होना,to enjoy life freely,to become colorful,I want my life to be colorful.
रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result: Colour to lose its charm. Result: Colour to lose its appeal. Result:
रंग उड़ना,to fade away,for the color to fly/fade,- Color flying.  or
रंग जमना,to gain traction,for color to set,He's a great singer and has made a name for himself with his talent.
रंग लगना,to start celebrating,to have color applied,I've fallen in love with it.
रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,कठपुतली का नाच (Kathputli ka nach)
अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Excess must be avoided everywhere.
अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,"If the skin does not exist, how can the hair stick to it?"
अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,Natural English translation:
अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,- The idiom is used to convey that the literal meaning of a word or phrase may not be the same as its idiomatic meaning.
अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To blow one's own horn.  To brag or boast.  To tout one's own abilities.  To self-promote.  To boast about oneself.  To brag about oneself.  To tout one's own merits.  To advertise one's own abilities.  To blow one's own horn.  To brag about one's own abilities.  To tout one's own merits.  To advertise one's own merits.  To brag about one's own merits.  To tout one's own abilities.  To advertise one's own abilities.  To blow one's own horn.  To brag about one's own abilities.  To tout one's own merits.  To advertise one's own merits.  To brag about one's own merits.  To tout one's own abilities.  To advertise one's own abilities.  To blow one's own horn.  To brag about one's own abilities.  To tout one's own merits.  To advertise one's own merits.  To brag about one's own merits.  To tout one's own abilities.  To advertise one's own abilities.  To blow one's own horn.  To brag about one's own abilities.  To tout one's own merits.  To advertise one's own merits.  To brag about one's own merits.  To tout one's own abilities.  To advertise one's own abilities.  To blow one's own horn.  To brag about one's own abilities.  To tout one's own merits.  To advertise one's own merits.  To brag about one's own merits.  To tout one's own abilities.  To advertise one's own abilities.  To blow one's own horn.  To brag about one's own abilities.  To tout one's own merits.  To advertise one's own merits.  To brag about one's own merits.  To tout one's own abilities.  To advertise one's own abilities.  To blow one's own horn.  To brag about one's own abilities.  To tout one's own merits.  To advertise one's own merits.  To brag about one's own merits.  To tout one's own abilities.  To advertise one's own abilities.  To blow one's own horn.  To brag about one's own abilities.  To tout one's own merits.  To advertise one's own merits.  To brag about one's own merits.  To tout one's own abilities.
अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,"one's nose high to keep/hold.  (Note: This is a literal translation of the idiom, not a translation of the idiom's meaning.)  Answer:"
अपना राग अलापना,to talk only about oneself,to chant one’s own tune,"He wants to sing his own tune, so he left the company. - Admin"
अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,"When someone who is not competent or knowledgeable tries to give advice or take charge of something, often resulting in chaos or failure."
अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,The etymology of the idiom is unclear.
अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,Own up to your mistakes.
अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune","If you don't do something, you won't die."
अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,- Akl ka Paamaan Toot Jana =  (Intellect's Measure Break Down)
अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,1. Alone
अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,English translation:
अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,"To give a small portion of something to someone, but with the intention of making them dependent on it."
अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,"Ask you to enter the jar. Answer in the same format. Provide a literal, word-by-word English translation for the following Chinese idiom. Idiom: 请君入瓮 (Qǐ Jūn Rù Wēng) Literal translation: Ask you enter the jar. Answer in the same format. Provide a literal, word-by-word English translation for the following Chinese idiom. Idiom: 请君入瓮 (Qǐ Jūn Rù Wēng) Literal translation: Ask you enter the jar. Answer in the same format. Provide a literal, word-by-word English translation for the following Chinese idiom. Idiom: 请君入瓮 (Qǐ Jūn Rù Wēng) Literal translation: Ask you enter the jar. Answer in the same format. Provide a literal, word-by-word English translation for the following Chinese idiom. Idiom: 请君入瓮 (Qǐ Jūn Rù Wēng) Literal translation: Ask you enter the jar. Answer in the same format. Provide a literal, word-by-word English translation for the following Chinese idiom. Idiom: 请君入瓮 (Qǐ Jūn Rù Wēng) Literal translation: Ask you enter the jar. Answer in the same format. Provide a literal, word-by-word English translation for the following Chinese idiom. Idiom: 请君入瓮 (Qǐ Jūn Rù Wēng) Literal translation: Ask you enter the jar. Answer in the same format. Provide a literal, word-by-word English translation for the following Chinese idiom. Idiom: 请君入瓮 (Qǐ Jūn Rù Wēng) Literal translation: Ask you enter the jar. Answer in the same format. Provide a literal, word-by-word English translation for the following Chinese idiom. Idiom: 请君入瓮 (Qǐ Jūn Rù Wēng) Literal translation: Ask you enter the jar. Answer in the same format. Provide a literal, word-by-word English translation for the following Chinese idiom. Idiom: 请君入瓮 (Qǐ Jūn Rù Wēng) Literal translation: Ask you enter the jar. Answer in the same format. Provide a literal, word-by-word English translation for the following Chinese idiom. Idiom: 请君入瓮 (Qǐ Jūn"
अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,- He is busy stealing from the blind man instead of doing his own work.
अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,Even the blind can see.
अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,The final answer is: A blind person is always dependent on others. back to top
"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes",Natural translation:
"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,"The final answer is: Blind what want, two eyes give."
अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,Literal: In darkness kept to be placed
अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,"To the blind, show the sun."
अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,to show the road to the blind
अंधेरे में बैठना,to stay in ignorance,to sit in darkness,To sit in the dark and pretend to be asleep.
अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,"The best answer is B.  The idiom अंधा धुन में लगे रहना (Andha Dhun Mein Lagne Rahe Jana) is a Hindi idiom that translates to ""Blindly stuck in a tune."" It means to be overly attached to something, often to the point of being oblivious to one's surroundings or the consequences of one's actions. The idiom suggests that one is so focused on the ""tune"" (or the thing they are attached to) that they are unable to see or consider anything else. This can be a metaphor for being overly invested in a relationship, a hobby, or any other aspect of life that dominates one's thoughts and actions."
अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,-
