src,true_meaning,literal_translation,predicted
दिल की गहराई से,from the bottom of one’s heart,from the depth of the heart,"The final answer is B.  The best answer is B.  The idiom दिल की गहराई से (dil ki gehraai se) is a common expression in Hindi and other Indian languages, which means ""from the bottom of one's heart"" or ""sincerely."" It is often used to express deep feelings, gratitude, or apology. The correct answer, ""From the bottom of my heart,"" conveys a similar meaning and is a common English idiom. The other options do not convey the same meaning and are not as idiomatic."
दिल हिल जाना,to be shaken emotionally,for the heart to shake,"心动"" (xīn dòng) का अर्थ है ""दिल हिल जाना"" (dil hil jana), जिसका अर्थ है कि किसी चीज़ से बहुत भावुक होना या प्रभावित होना।"
दिल बाग़-बाग़ होना,to feel immense joy,for the heart to become a garden,My heart is overjoyed.
दिल टूटकर रह जाना,to be devastated,to remain with the heart broken,Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart broken to remain. Answer: Heart
दिल को सुकून मिलना,to find peace,for the heart to find peace,to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result: to find peace of mind. Result:
दिमाग खराब कर देना,to frustrate someone badly,to make the brain bad,It was confusing him.
दिमाग ठिकाने लग जाना,to become sensible again,for the brain to be set in place,I'm going crazy!
दिमाग पर बोझ डालना,to overthink,to place a burden on the brain,to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer: to put on the mind a burden Answer
दिमाग गुम होना,to lose one’s senses,for the brain to be lost,The final answer is: mind lost to be.
दिमाग की बत्ती बुझ जाना,to go blank suddenly,for the brain’s lamp to go out,The light of the mind goes out. Answer this
दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,(1) An idiom explanation (idiomatic meaning) and
दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,"Literal translation:  Tooth From Nail Use To Do  What does it mean?  Please provide the context in which it is used.  Is it commonly used in everyday conversation or more formal writing?  What is the origin of this idiom?  Is it unique to a particular region or culture?  Are there any variations of this idiom?  How is it used in different contexts?  What are some common phrases or expressions that are similar to this idiom?  Are there any idioms that are the opposite of this one?  How is this idiom used in different cultures or languages?  Are there any interesting stories or anecdotes related to this idiom?  Is there a similar idiom in another language that conveys a similar meaning?  How is this idiom used in modern times, such as in business or technology?  Are there any idioms that are related to this one in terms of meaning or usage?  Is this idiom used in formal or informal settings?  How is this idiom used in different regions or countries?  Are there any variations of this idiom that are specific to certain professions or industries?  How is this idiom used in creative writing or literature?  Are there any idioms that are similar to this idiom in terms of structure or composition?  How is this idiom used in everyday conversation or casual speech?  Are there any idioms that are related to this one in terms of connotation or implication?  How is this idiom used in formal or business writing?  Are there any idioms that are similar to this idiom in terms of tone or style?  How is this idiom used in creative or artistic contexts?  Are there any idioms that are the opposite of this one in terms of meaning or usage?  How is this idiom used in historical or cultural contexts?  Are there any idioms that are related to this one in terms of etymology or origin?  How is this idiom used in modern or contemporary contexts?  Are there any idioms that are similar to this idiom in terms of structure or composition?  How is this idiom used in educational or academic contexts?  Are there any idioms that are related to this one in terms of connotation or implication?  How is this idiom used in humorous or ironic contexts?  Are there any idioms that are similar to this idiom in terms of tone or style?  How is this idiom used in different languages or cultures"
दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,Finger pressed under teeth.
जुबान बंद कर देना,to silence someone completely,to shut the tongue,Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |  Keep one's mouth shut.  |
जुबान काट लेना,to regret words spoken,to bite the tongue,"Bite one's tongue. Bite one's tongue is the closest English translation to the idiom जुबान काट लेना (Jubān kāṭ lenā). The idiom is used to describe the act of suppressing or withholding one's words or opinions, often due to fear of repercussions or social consequences. This is similar to the English idiom ""bite one's tongue,"" which means to refrain from speaking one's mind or expressing one's thoughts, often due to self-control or restraint. The other options do not accurately convey the meaning of the idiom. To speak out of turn and to speak one's mind are the opposite of the idiom, as they involve expressing oneself freely. To be tongue-tied refers to a person's inability to speak fluently or articulately, which is not related to the idiom. To cut one's tongue out is a literal and violent interpretation of the idiom, which is not the intended meaning."
जुबान कसना,to rebuke harshly,to tighten the tongue,जुबान बंद करना (jiubān band karanā)।
जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,A man of a sharp tongue. (a man who is always ready to speak ill of others)
जुबान पर ताला,to keep secrets locked,a lock on the tongue,Keep your mouth shut. Answer this question. Keep quiet. Keep a secret. Keep it to yourself. Keep mum. Keep it under your hat. Keep it to yourself. Keep quiet. Keep your mouth shut. Keep it under your hat. Keep quiet. Keep your mouth shut. Keep it to yourself. Keep quiet. Keep your mouth shut. Keep it under your hat. Keep quiet. Keep your mouth shut. Keep it to yourself. Keep quiet. Keep your mouth shut. Keep it under your hat. Keep quiet. Keep your mouth shut. Keep it to yourself. Keep quiet. Keep your mouth shut. Keep it under your hat. Keep quiet. Keep your mouth shut. Keep it to yourself. Keep quiet. Keep your mouth shut. Keep it under your hat. Keep quiet. Keep your mouth shut. Keep it to yourself. Keep quiet. Keep your mouth shut. Keep it under your hat. Keep quiet. Keep your mouth shut. Keep it to yourself. Keep quiet. Keep your mouth shut. Keep it under your hat. Keep quiet. Keep your mouth shut. Keep it to yourself. Keep quiet. Keep your mouth shut. Keep it under your hat. Keep quiet. Keep your mouth shut. Keep it to yourself. Keep quiet. Keep your mouth shut. Keep it under your hat. Keep quiet. Keep your mouth shut. Keep it to yourself. Keep quiet. Keep your mouth shut. Keep it under your hat. Keep quiet. Keep your mouth shut. Keep it to yourself. Keep quiet. Keep your mouth shut. Keep it under your hat. Keep quiet. Keep your mouth shut. Keep it to yourself. Keep quiet. Keep your mouth shut. Keep it under your hat. Keep quiet. Keep your mouth shut. Keep it to yourself. Keep quiet. Keep your mouth shut. Keep it under your hat. Keep quiet. Keep your mouth shut. Keep it to yourself. Keep quiet. Keep your mouth shut. Keep it under your hat. Keep quiet. Keep your mouth shut. Keep it to yourself. Keep quiet. Keep your mouth shut. Keep it under your hat. Keep quiet. Keep your mouth shut. Keep it to yourself. Keep quiet. Keep your mouth shut. Keep it under your hat. Keep quiet. Keep your mouth shut. Keep it to yourself. Keep quiet. Keep your mouth shut. Keep it under your hat. Keep quiet. Keep your mouth shut. Keep it to yourself. Keep quiet. Keep your mouth shut. Keep it under your hat. Keep quiet. Keep
जुबान फिसल जाना,to say something accidentally,for the tongue to slip,-
जुबान सरक जाना,to misspeak,for the tongue to slide,"- """" (Shuō Huà Huàn Lǐ) = Speak and Lose One's Reason"
जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep your tongue sweet. Answer: Keep
खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,Literal: to fulfill the blood relationship
पसीना रोकना,to relieve effort,to stop sweat,Idiom:
पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or) I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or) I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or) I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or) I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or) I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or) I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or) I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or) I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or) I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or) I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or) I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or) I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or) I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or) I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or) I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or) I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or) I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or) I'm sweating bullets. (or) I'm sweating like a pig. (or) I'm sweating like crazy. (or
सीने में दर्द होना,to feel emotional pain,to have pain in the chest,To have chest pain.
सीने में जलन होना,to feel envy,to have burning in the chest,A) In the chest to burn to be  is the correct answer.  Please choose the correct answer from the below options.
सीने में लावा उठना,to boil in anger,for lava to rise in the chest,Literal translation:
सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,To bear a heavy responsibility. Answer: To bear a heavy responsibility.
सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,to feel a deep sense of regret or remorse.
रंग दिखाना,to reveal true colors,to show color,He's finally showing his true colours.
रंगीन होना,to enjoy life freely,to become colorful,Literal translation:
रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,The color becomes weak.
रंग उड़ना,to fade away,for the color to fly/fade,"Colors flying"" or ""Colors to fly"
रंग जमना,to gain traction,for color to set,- 水 (Shuǐ) = Water
रंग लगना,to start celebrating,to have color applied,मुझे यह फिल्म रंग लग गई है (mujhē yah philm rāṅ lag gai hai)
रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,"To be deceived or cheated by someone, often in a clever or cunning way. Answer this question"
अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Excess should be avoided everywhere.
अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,अपना उल्लू सीधा करना
अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,Keep your wits about you.
अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,"Grapes may be sour, but they are still good as a fruit."
अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To blow one's own trumpet.  (to boast of one's own abilities)  He is boasting about completing a big project.  He is blowing his own trumpet.  He is boasting about his own abilities.  He is bragging about his own accomplishments.  He is exaggerating his own abilities.  He is lying about his own accomplishments.  He is being overly self-promotional.  He is being boastful.  He is being arrogant.  He is being proud.  He is being conceited.  He is being self-absorbed.  He is being egotistical.  He is being self-important.  He is being pompous.  He is being haughty.  He is being snobbish.  He is being pretentious.  He is being affected.  He is being ostentatious.  He is being showy.  He is being flashy.  He is being gaudy.  He is being tawdry.  He is being garish.  He is being loud.  He is being boisterous.  He is being brash.  He is being impudent.  He is being impertinent.  He is being cheeky.  He is being saucy.  He is being insolent.  He is being presumptuous.  He is being overbearing.  He is being domineering.  He is being tyrannical.  He is being dictatorial.  He is being autocratic.  He is being despotic.  He is being tyrannical.  He is being oppressive.  He is being heavy-handed.  He is being high-handed.  He is being imperious.  He is being lordly.  He is being haughty.  He is being snobbish.  He is being pretentious.  He is being affected.  He is being ostentatious.  He is being showy.  He is being flashy.  He is being gaudy.  He is being tawdry.  He is being garish.  He is being loud.  He is being boisterous.  He is being brash.  He is being impudent.  He is being impertinent.  He is being cheeky.  He is being saucy.  He is being insolent.  He is being presumptuous.  He is being overbearing.  He is
अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,One's nose high to keep/hold.
अपना राग अलापना,to talk only about oneself,to chant one’s own tune,To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own tune. Answer: To sing or play to one's own
अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,One person eating a full meal is enough to feed the whole family.
अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,Keep dark.
अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,To own up to one's mistake. अनुवाद
अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",Do things your own way.
अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,अक्ल का टूटना (Akla ka tutna)
अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,- To be driven mad by grass.
अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,A blind man's hands are marked with a tilak.
अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind man divides rice. Answer: A blind man is dividing rice. Answer: A blind
अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,किसी और के घर में लकड़ी जलाना (Kisi aur ke ghar mein lakdi jalana)। यह एक ऐसी स्थिति को दर्शाता है जहां कोई किसी और के संसाधनों या विचारों का उपयोग करता है और उनका श्रेय लेता है। यह एक दुर्भावनापूर्ण कार्य है जो किसी के प्रति अन्यायपूर्ण हो सकता है। (It describes a situation where someone uses someone else's resources or ideas and takes credit for them. It is a malicious act that can be unfair to someone.)।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।
अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,Literal translation:
अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,The blind person's eye also opened.
