src,true_meaning,literal_translation,predicted
添砖加瓦,Do one's little bit,Add bricks and mortar,Add brick add tile
添油加醋,Add color and emphasis to (a narration),Add oil and vinegar,"He was fired, and the company even deducted his salary. What a cruel twist of fate!"
涣然冰释,Melt (or cleared) away,Huan Ran Freeze,The ice melts and the bond is released.
游刃有余,Be move than equal to a task,Do it with ease,Literal: Literal translation:
浑水摸鱼,Fish in troubled waters,Fishing in troubled waters,"Literal: Wading in murky water, catching fish."
浑然一体,An integral whole,All in one,"This team's members are a harmonious unity, working together very smoothly. Answer: This team's members are a harmonious unity, working together very smoothly."
温故而知新,Reviewing the past helps one to understand the present,Learn from the past,"The translation is correct. However, it's not idiomatic. A more idiomatic translation would be: ""To gain new understanding by revisiting past knowledge."
沧海横流,The changes and disorders of the times,Across the sea,The vast ocean is flowing horizontally.
沧海一粟,A drop in the ocean (or bucket),Drop in the ocean,Correct
灭此朝食,Be anxious to finish off the enemy immediately,Annihilate this dynasty,To add unnecessary details
滴水成冰,Freezing cold,Dripping into ice,"She practiced every day, and after several years, she finally became a professional actress."
满招损，谦受益,One loses by pride and gains by modesty,"Full of losses, modest benefits","The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the more you lose. The more you're humble, the more you gain.  The more you invite, the"
满城风雨,Become the talk of the town,Wind and rain all over the city,The whole city wind rain. Answer:
泼妇骂街,Like a shrew shouting abuse in the street,Vixen scolding the street,"A woman who is known for her loud and abusive language. (Note: the word ""泼妇"" is derogatory and implies a woman who is loud and argumentative.)"
滥竽充数,Just to fill up a vacancy,Excessive use of data,Overplay the zither to fill the number.
火上加油,Add fuel to the flames (or fire),Pour oil on the flame,to make a bad situation worse by taking actions that exacerbate the problem.
火树银花,A display of fireworks and a sea of lanterns (on a festival night),Fire tree silver flower,Literal: Translation:
乌有先生,Mr. Nobody - a fictitious character created by Su-Ma Hsiang Ju,Mr. Wu You,"He is known as a wise man, but actually a fool."
烈火见真金,True blue will never stain,Fire sees real gold,"5. The translation of this idiom is ""to see the true gold in a fierce fire.""  Answer: 5. The translation of this idiom is ""to see the true gold in a fierce fire."" 1. The translation of this idiom is ""to see the real gold in a fiery blaze."" 2. The translation of this idiom is ""to see the true gold in a fierce fire."" 3. The translation is ""to see the true gold in a fierce blaze."" 4. The translation of this idiom is ""to see the true gold in a fierce flame."" 5. The translation of this idiom is ""to see the true gold in a fierce fire."" Answer: 5. The translation of this idiom is ""to see the true gold in a fierce fire."" 1. The translation of this idiom is ""to see the real gold in a fiery blaze."" 2. The translation of this idiom is ""to see the true gold in a fierce fire."" 3. The translation is ""to see the true gold in a fierce blaze."" 4. The translation of this idiom is ""to see the true gold in a fierce flame."" 5. The translation of this idiom is ""to see the true gold in a fierce fire."" Answer: 5. The translation of this idiom is ""to see the true gold in a fierce fire."" 1. The translation of this idiom is ""to see the real gold in a fiery blaze."" 2. The translation of this idiom is ""to see the true gold in a fierce fire."" 3. The translation is ""to see the true gold in a fierce blaze."" 4. The translation of this idiom is ""to see the true gold in a fierce flame."" 5. The translation of this idiom is ""to see the true gold in a fierce fire."" Answer: 5. The translation of this idiom is ""to see the true gold in a fierce fire."" 1. The translation of this idiom is ""to see the real gold in a fiery blaze."" 2. The translation of this idiom is ""to see the true gold in a fierce fire."" 3. The translation is ""to see the true gold in a fierce blaze."" 4. The translation of this idiom is ""to see the true gold in a fierce flame."" 5. The translation of this idiom is ""to see the true"
烘云托月,Art of using contrasting effects,Baking Clouds to the Moon,To dry clouds and hold moon.
无米之炊,Make bricks without straw,Cooking without rice,The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The fire without rice. Answer: The
无风不起浪,Theres no smoke without fire,"No wind, no wave",无风不起浪
无风起浪,Make trouble out of nothing,No wind and waves,"There is no wind, waves arise."
无敌于天下,Unmatched anywhere in the world,Invincible in the world,He is the best in the world. Answer: He is the best in the world. |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |
无功受禄,Get a reward without deserving it,Reward without merit,Literal: Translation: _______________________  Answer: Receive no merit receive a salary
无计可施,Utterly without resources,Nothing can be done,They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer: They're at a loss.  Answer
无济于事,Useless,To no avail,Literal: ---
无事不登三宝殿,"Would not go to somebody's place except on business, for help, etc",Bother you for something,Literal: Without affairs not climb three treasures hall.
无事生非,Create problems where none exists,Much Ado About Nothing,He likes to stir up trouble for no reason. Answer: He likes to stir up trouble for no reason. End of answer. Return to top. Top of page. Return to home. Home. Return to index. Index. Return to list. List. Return to translation. Translation. Return to idiom. Idiom. Return to end. End. Return to top. Top. Return to home. Home. Return to index. Index. Return to list. List. Return to translation. Translation. Return to idiom. Idiom. Return to end. End. Return to top. Top. Return to home. Home. Return to index. Index. Return to list. List. Return to translation. Translation. Return to idiom. Idiom. Return to end. End. Return to top. Top. Return to home. Home. Return to index. Index. Return to list. List. Return to translation. Translation. Return to idiom. Idiom. Return to end. End. Return to top. Top. Return to home. Home. Return to index. Index. Return to list. List. Return to translation. Translation. Return to idiom. Idiom. Return to end. End. Return to top. Top. Return to home. Home. Return to index. Index. Return to list. List. Return to translation. Translation. Return to idiom. Idiom. Return to end. End. Return to top. Top. Return to home. Home. Return to index. Index. Return to list. List. Return to translation. Translation. Return to idiom. Idiom. Return to end. End. Return to top. Top. Return to home. Home. Return to index. Index. Return to list. List. Return to translation. Translation. Return to idiom. Idiom. Return to end. End. Return to top. Top. Return to home. Home. Return to index. Index. Return to list. List. Return to translation. Translation. Return to idiom. Idiom. Return to end. End. Return to top. Top. Return to home. Home. Return to index. Index. Return to list. List. Return to translation. Translation. Return to idiom. Idiom. Return to end. End. Return to top. Top. Return to home. Home. Return to index. Index. Return to list. List. Return to translation. Translation. Return to idiom. Idiom. Return to end. End.
无所适从,With no definite plan to follow,At a loss,"at a loss"" Answer: Not anywhere to follow from Explanation: This idiom is used to describe a situation where one is at a loss for what to do or where to turn. The phrase ""无所适从"" literally means ""not anywhere to follow from,"" which is a bit awkward in English. The word ""适"" means ""suitable"" or ""fit,"" and ""从"" means ""to follow."" So, the phrase is saying that there is no suitable or fitting path to follow. This idiom is often used in situations where one is faced with a difficult decision or a complex problem, and they are unsure of which direction to take. Example: ""I'm at a loss for what to do. I don't know where to turn."" (无所适从) In this example, the speaker is saying that they are in a situation where they don't know what to do or where to go. They are feeling lost and uncertain, and are looking for guidance or direction. Another example: ""The company is facing a tough financial situation. We don't know what to do."" (公司面临着严重的财务困境，无所适从) In this example, the speaker is saying that the company is in a difficult financial situation, and they are unsure of what to do or how to proceed. They are feeling lost and uncertain, and are looking for a solution to their problems. Overall, the idiom ""无所适从"" is used to describe a situation where one is feeling lost and uncertain, and is unsure of what to do or where to turn. It is often used in situations where one is faced with a difficult decision or a complex problem, and they are looking for guidance or direction. Note: This idiom is often used in a more formal or professional setting, such as in business or government. It is not typically used in everyday conversation. Source: This idiom is from the Chinese language, and is commonly used in both Mandarin and Cantonese. It is a classic idiom that has been in use for centuries, and is still widely used today. Usage: This idiom can be used in a variety of situations, such as: - When faced with a difficult decision or a complex problem - When feeling lost or uncertain - When looking for guidance or direction - When describing a situation where one is unsure of what to do or where to turn Example sentences: ""I'm at a loss for what to do. I don't know where to turn."" (无所"
无恶不作,Commit all manner of crimes,Do no evil,"Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer: Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer: Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer: Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer: Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer: Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer: Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer: Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer: Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer: Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer: Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer: Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer: Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer: Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer: Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer: Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer: Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer: Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer: Do not make evil not do.  Answer: He is a complete scoundrel, causing harm to many people.  Answer"
无以复加,In the extreme,Can't be added,There is no way to add it again. (or more literally: There is no way to add it once more.)
无源之水，无本之木,Watery without a source and a tree without roots,"Water without source, wood without root",无源之水，无本之木
无缘无故,For no reason at all,For no reason,He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer: He was unfairly fired. Answer: He was unjustly accused of committing a crime. Answer
无庸赘述,It's unnecessary to go into details,Needless to say,Not  Need  Extra  Exposition  or  Description  or  Explanation  or  Statement  or  Discussion  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention  or  Talk  or  Say  or  Mention
烟消云散,Disappear in a flash,Disappear into smoke,"After multiple rounds of negotiations, they finally managed to clear up misunderstandings and reached an agreement."
煮鹤焚琴,Inappreciative of art or beauty,Boil the Crane and Burn the Qin,Waste one's talent or resources on something that is doomed to fail or of no use.
照猫画虎,Imitate,Draw cats and tigers,Copy cat tiger
茕茕孑立，形影相吊,"Standing all alone, body and shadow comforting each other","Standing alone, hanging from each other","Standing alone, yet feeling a sense of companionship, my heart is not lonely."
煽风点火,Instigate,Fan the flames,"She stirred up trouble, leading to a commotion in the entire community."
熟视无睹,Ignore,Turn a blind eye,Mellow see no see Answer: Familiarity breeds contempt.
燕巢幕上,Precarious,Swallow's Nest on the Curtain,Swallow's nest curtain above
争权夺利,Scramble for power and profit,Scramble for power,"Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend for benefits. Answer: Struggle for power, contend"
争长论短,Squabble,Debating long and short,"Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness, discuss about shortness. Answer: Argue about longness"
为民请命,Plead in the name of the people,Pray for the people,To ask orders on behalf of the people.
为非作歹,Break the law,To do evil,wèifēizuòè  tocommitevil  wèifēizuòè  todoevil  wèifēizuòè  tocommitwrongdoing  wèifēizuòè  todoevilacts  wèifēizuòè  tocommitwrong  wèifēizuòè  tocommitevil  wèifēizuòè  todoevildeeds  wèifēizuòè  tocommitwrongdoing  wèifēizuòè  todoevilacts  wèifēizuòè  tocommitwrong  wèifēizuòè  tocommitevil  wèifēizuòè  todoevildeeds  wèifēizuòè  tocommitwrongdoing  wèifēizuòè  todoevilacts  wèifēizuòè  tocommitwrong  wèifēizuòè  tocommitevil  wèifēizuòè  todoevildeeds  wèifēizuòè  tocommitwrongdoing  wèifēizuòè  todoevilacts  wèifēizuòè  tocommitwrong  wèifēizuòè  tocommitevil  wèifēizuòè  todoevildeeds  wèifēizuòè  tocommitwrongdoing  wèifēizuòè  todoevilacts  wèifēizuòè  tocommitwrong  wèifēizuòè  tocommitevil  wèifēizuòè  todoevildeeds  wèifēizuòè  tocommitwrongdoing  wèifēizuòè  todoevilacts  wèifēizuòè  tocommitwrong  wèifēizuòè  tocommitevil  wèifēizuòè  todoevildeeds  wèifēizuòè  tocommitwrongdoing  wèifēizuòè  todoevilacts  wèifēizuòè  tocommitwrong  wèifēizuòè  tocommitevil  wèifēizuòè  todoevildeeds  wèifēizuòè  tocommitwrongdoing  wèifēizuòè  todoevilacts  wèifēizuòè  tocommitwrong  wèifēizuòè  tocomm
为富不仁,Be rich and cruel,For the rich,be rich not humanity not benevolent
