src,true_meaning,literal_translation,predicted
दिल बाग़-बाग़ होना,to feel immense joy,for the heart to become a garden,Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely happy or joyful. Answer: Extremely
दिल टूटकर रह जाना,to be devastated,to remain with the heart broken,to be heartbroken.
दिल को सुकून मिलना,to find peace,for the heart to find peace,to get peace of the heart Answer: to get the peace of the heart Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace Answer: to get the heart peace
दिमाग खराब कर देना,to frustrate someone badly,to make the brain bad,To confuse or perplex someone.
दिमाग ठिकाने लग जाना,to become sensible again,for the brain to be set in place,To lose one's mind or go mad.
दिमाग पर बोझ डालना,to overthink,to place a burden on the brain,You're worrying me.
दिमाग गुम होना,to lose one’s senses,for the brain to be lost,mind lose become
दिमाग की बत्ती बुझ जाना,to go blank suddenly,for the brain’s lamp to go out,Literal word-by-word translation:
दाँत किटकिटाना,to shiver in cold or fear,to chatter the teeth,- Chattering of Teeth (i.e. being very cold)
दाँत नाखून से काम लेना,to struggle hard,to use teeth and nails,Literal translation:
दाँतों तले अंगुली दबाना,to be stunned in awe,to press a finger under the teeth,Press down under the teeth.
जुबान बंद कर देना,to silence someone completely,to shut the tongue,To shut one's mouth and live.
जुबान काट लेना,to regret words spoken,to bite the tongue,To be too shy or afraid to speak out. Answer: Be tongue-tied. Answer: Be shy. Answer: Be afraid to speak. Answer: Be hesitant to speak. Answer: Be reluctant to speak. Answer: Be unwilling to speak. Answer: Be too shy to speak. Answer: Be too afraid to speak. Answer: Be too hesitant to speak. Answer: Be too reluctant to speak. Answer: Be too unwilling to speak. Answer: Be too shy to speak. Answer: Be too afraid to speak. Answer: Be too hesitant to speak. Answer: Be too reluctant to speak. Answer: Be too unwilling to speak. Answer: Be too shy to speak. Answer: Be too afraid to speak. Answer: Be too hesitant to speak. Answer: Be too reluctant to speak. Answer: Be too unwilling to speak. Answer: Be too shy to speak. Answer: Be too afraid to speak. Answer: Be too hesitant to speak. Answer: Be too reluctant to speak. Answer: Be too unwilling to speak. Answer: Be too shy to speak. Answer: Be too afraid to speak. Answer: Be too hesitant to speak. Answer: Be too reluctant to speak. Answer: Be too unwilling to speak. Answer: Be too shy to speak. Answer: Be too afraid to speak. Answer: Be too hesitant to speak. Answer: Be too reluctant to speak. Answer: Be too unwilling to speak. Answer: Be too shy to speak. Answer: Be too afraid to speak. Answer: Be too hesitant to speak. Answer: Be too reluctant to speak. Answer: Be too unwilling to speak. Answer: Be too shy to speak. Answer: Be too afraid to speak. Answer: Be too hesitant to speak. Answer: Be too reluctant to speak. Answer: Be too unwilling to speak. Answer: Be too shy to speak. Answer: Be too afraid to speak. Answer: Be too hesitant to speak. Answer: Be too reluctant to speak. Answer: Be too unwilling to speak. Answer: Be too shy to speak. Answer: Be too afraid to speak. Answer: Be too hesitant to speak. Answer: Be too reluctant to speak. Answer: Be too unwilling to speak. Answer: Be too shy to speak. Answer: Be too afraid to speak. Answer: Be too hesitant to speak. Answer: Be too reluctant to speak. Answer: Be too unwilling to speak. Answer: Be too shy to speak. Answer: Be too afraid to speak. Answer: Be too hesitant
जुबान कसना,to rebuke harshly,to tighten the tongue,Think before you speak.
जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,What comes out of the mouth is what counts.
जुबान पर ताला,to keep secrets locked,a lock on the tongue,Lock on the tongue
जुबान फिसल जाना,to say something accidentally,for the tongue to slip,Slip up. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer this question. Answer
जुबान सरक जाना,to misspeak,for the tongue to slide,Literal: tongue slip go
जुबान की मिठास रखना,to speak kindly,to keep sweetness of the tongue,to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to keep the sweetness of the tongue. Answer: to
खून का रिश्ता निभाना,to uphold family ties,to uphold a blood relationship,Literal:
पसीना रोकना,to relieve effort,to stop sweat,Be ready to do something.
पसीने-पसीने होना,to be drenched with effort,to become sweat-sweat (drenched in sweat),The idiom  means:
सीने में दर्द होना,to feel emotional pain,to have pain in the chest,Chinese idiom:
सीने में जलन होना,to feel envy,to have burning in the chest,To feel a burning sensation in one's heart.
सीने में लावा उठना,to boil in anger,for lava to rise in the chest,English translation:
सीने पर बोझ होना,to feel guilt or burden,to have a burden on the chest,To feel a heavy burden. Answer: To feel a heavy weight. Answer: To bear a heavy responsibility. Answer: To bear a heavy load. Answer: To bear a heavy weight. Answer: To bear a heavy burden. Answer: To bear a heavy load. Answer: To bear a heavy weight. Answer: To bear a heavy responsibility. Answer: To bear a heavy burden. Answer: To bear a heavy load. Answer: To bear a heavy weight. Answer: To bear a heavy responsibility. Answer: To bear a heavy burden. Answer: To bear a heavy load. Answer: To bear a heavy weight. Answer: To bear a heavy responsibility. Answer: To bear a heavy burden. Answer: To bear a heavy load. Answer: To bear a heavy weight. Answer: To bear a heavy responsibility. Answer: To bear a heavy burden. Answer: To bear a heavy load. Answer: To bear a heavy weight. Answer: To bear a heavy responsibility. Answer: To bear a heavy burden. Answer: To bear a heavy load. Answer: To bear a heavy weight. Answer: To bear a heavy responsibility. Answer: To bear a heavy burden. Answer: To bear a heavy load. Answer: To bear a heavy weight. Answer: To bear a heavy responsibility. Answer: To bear a heavy burden. Answer: To bear a heavy load. Answer: To bear a heavy weight. Answer: To bear a heavy responsibility. Answer: To bear a heavy burden. Answer: To bear a heavy load. Answer: To bear a heavy weight. Answer: To bear a heavy responsibility. Answer: To bear a heavy burden. Answer: To bear a heavy load. Answer: To bear a heavy weight. Answer: To bear a heavy responsibility. Answer: To bear a heavy burden. Answer: To bear a heavy load. Answer: To bear a heavy weight. Answer: To bear a heavy responsibility. Answer: To bear a heavy burden. Answer: To bear a heavy load. Answer: To bear a heavy weight. Answer: To bear a heavy responsibility. Answer: To bear a heavy burden. Answer: To bear a heavy load. Answer: To bear a heavy weight. Answer: To bear a heavy responsibility. Answer: To bear a heavy burden. Answer: To bear a heavy load. Answer: To bear a heavy weight. Answer: To bear a heavy responsibility. Answer: To bear a heavy burden. Answer: To bear a heavy load. Answer: To bear a heavy weight. Answer:
सीने में आग लगना,to feel jealous or provoked,for fire to be set in the chest,"I'm starting to feel my heart burning with anxiety because my exam is tomorrow. Answer: I'm burning with anxiety because my exam is tomorrow. CC BY-SA 4.0. If you'd like to use this response, please give credit to the original author. If you have any other questions or need further assistance, feel free to ask! Best regards, [Your Name] CC BY-SA 4.0. If you'd like to use this response, please give credit to the original author. I hope this helps! Let me know if you have any other questions. Best regards, [Your Name] CC BY-SA 4.0. If you'd like to use this response, please give credit to the original author. I hope this helps! Let me know if you have any other questions. Best regards, [Your Name] CC BY-SA 4.0. If you'd like to use this response, please give credit to the original author. I hope this helps! Let me know if you have any other questions. Best regards, [Your Name] CC BY-SA 4.0. If you'd like to use this response, please give credit to the original author. I hope this helps! Let me know if you have any other questions. Best regards, [Your Name] CC BY-SA 4.0. If you'd like to use this response, please give credit to the original author. I hope this helps! Let me know if you have any other questions. Best regards, [Your Name] CC BY-SA 4.0. If you'd like to use this response, please give credit to the original author. I hope this helps! Let me know if you have any other questions. Best regards, [Your Name] CC BY-SA 4.0. If you'd like to use this response, please give credit to the original author. I hope this helps! Let me know if you have any other questions. Best regards, [Your Name] CC BY-SA 4.0. If you'd like to use this response, please give credit to the original author. I hope this helps! Let me know if you have any other questions. Best regards, [Your Name] CC BY-SA 4.0. If you'd like to use this response, please give credit to the original author. I hope this helps! Let me know if you have any other questions. Best regards, [Your Name] CC BY-SA 4.0. If you'd like"
रंग दिखाना,to reveal true colors,to show color,To show one's color  or To show one's true color  or To show one's colors  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one's true color  or To show one's color  or To show one
रंगीन होना,to enjoy life freely,to become colorful,- To be colorful
रंग फीका पड़ना,to lose enthusiasm,for the color to fade/pale,- रंग (ranga) = color
रंग उड़ना,to fade away,for the color to fly/fade,Color flying Answer this
रंग जमना,to gain traction,for color to set,-
रंग लगना,to start celebrating,to have color applied,"The idiom (jiǎo zhǐ) is a Chinese phrase, and it is commonly used to describe a situation where someone is given a warning or a sign that something is going to happen. The phrase can be translated to English as ""to give a warning"" or ""to signal a warning""."
रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,"The idiomatic sense of the Chinese idiom ""沉迷"" (chén mǐ) in Hindi is: ""अपने आप में खो जाना"" (apne aap mein kho jana)."
अति सर्वत्र वर्जयेत,too much of anything is bad,excess should be avoided everywhere,Excess in everything is to be avoided.
अपना उल्लू सीधा करना,to act selfishly for personal gain,to straighten one’s owl,To straighten one's own owl.
अक्ल ठिकाने लगाना,to make someone sensible,to set the sense in its proper place,Use your brain.
अंगूर खट्टे हैं,to pretend disinterest after failure,the grapes are sour,"You were correct that the idiom ""अंगूर खट्टे हैं"" means ""Grapes are sour"" in a literal sense. However, the idiomatic translation is more nuanced."
अपनी डींगे हाँकना,to brag about oneself,to blare one’s own boasts,To blow one's own horn. 📚 Answer 2021-09-15
अपनी नाक ऊँची रखना,to maintain self-respect,to keep one’s nose high,Think ahead.  (English)
अपना राग अलापना,to talk only about oneself,to chant one’s own tune,- To sing one's own song.
अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,Literal translation:
अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,To keep in the darkness.  [End] अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में रखना (Andhere mein rakhna) अंधेरे में
अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,"The original Chinese idiom is: (xiǎng shuō de huì yǒu shí, shǒu zhī de huì yǒu zhī) which translates to ""To admit one's mistake is the greatest wisdom."" Answer: The original Chinese idiom is: (xiǎng shuō de huì yǒu shí, shǒu zhī de huì yǒu zhī) which translates to ""To admit one's mistake is the greatest wisdom."" Answer: The original Chinese idiom is: (xiǎng shuō de huì yǒu shí, shǒu zhī de huì yǒu zhī) which translates to ""To admit one's mistake is the greatest wisdom."" Answer: The original Chinese idiom is: (xiǎng shuō de huì yǒu shí, shǒu zhī de huì yǒu zhī) which translates to ""To admit one's mistake is the greatest wisdom."" Answer: The original Chinese idiom is: (xiǎng shuō de huì yǒu shí, shǒu zhī de huì yǒu zhī) which translates to ""To admit one's mistake is the greatest wisdom."" Answer: The original Chinese idiom is: (xiǎng shuō de huì yǒu shí, shǒu zhī de huì yǒu zhī) which translates to ""To admit one's mistake is the greatest wisdom."" Answer: The original Chinese idiom is: (xiǎng shuō de huì yǒu shí, shǒu zhī de huì yǒu zhī) which translates to ""To admit one's mistake is the greatest wisdom."" Answer: The original Chinese idiom is: (xiǎng shuō de huì yǒu shí, shǒu zhī de huì yǒu zhī) which translates to ""To admit one's mistake is the greatest wisdom."" Answer: The original Chinese idiom is: (xiǎng shuō de huì yǒu shí, shǒu zhī de huì yǒu zhī) which translates to ""To admit one's mistake is the greatest wisdom."" Answer: The original Chinese idiom is: ("
अपनी डफली अपना राग,to do things one’s own way,"one’s own drum, one’s own tune",To live life on one's own terms.
अक्ल का पैमाना टूट जाना,to act beyond reason,the gauge of wisdom breaks,Intellect to go beyond what is within the usual. (idiomatic) Answer:
अक्ल घास चरने जाना,to act utterly foolish,the intellect goes to graze grass,अक्ल घास चरने जाना (Akla Ghas Charane Jaana)
अंधे के हाथ तिलक लगना,rare stroke of luck,a tilak falls upon a blind man’s hand,"Literal, word-by-word translation: Blind man's hand forehead reaches the."
अंधा बांटे रेवड़ी,to favor one’s own people,a blind man distributes sweets,- कुत्ता (Kutta) = dog
अंधे की लकड़ी,someone completely dependent on another,the blind man’s stick,of the blind wood.  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |
अंधे की लाठी छीनना,to exploit the helpless,to snatch the blind man’s staff,The blind man's hand.
अंधे की भी आँख खुल गई,even the ignorant realized the truth,even the blind man’s eye opened,Even the blind person's eye has opened.
अंधे की रोटी गीली,when bad luck persists,the blind man’s bread is soggy,The blind man's bread becomes wet.
"अंधे का नाम सुना, आँखों से नहीं देखा",to hear about something but not experience it,"heard the name, not seen with the eyes","Heard of it, but never seen it."
"अंधा क्या चाहे, दो आँखें",people desire what they lack most,what does a blind person want—two eyes,"Give him the moon, give him the sun"
अंधेरे में रखा जाना,to be kept uninformed,to be kept in darkness,To be kept in the dark.
अंधे को सूरज दिखाना,to tell something obvious,to show the sun to a blind person,You can't teach an old dog new tricks.
अंधे को रास्ता दिखाना,to guide the clueless,to show the path to the blind,English Translation: To guide someone who is already on the right path.
अंधेरे में बैठना,to stay in ignorance,to sit in darkness,He's been idle for a long time.
अंधा धुन में लगे रहना,to do something mindlessly,to remain stuck in a blind fixation,Blindly following the tune.
अंधेरे में सुई खोजना,to attempt the impossible,to search for a needle in the dark,"To find a needle in the dark.  (idiomatic)  (meaning: to search for something that is difficult to find)  (Example sentence: ""She spent hours looking for her lost keys, but it was like trying to find a needle in the dark."")  (Note: This idiom is not from Hindi, but from English.)  (The Hindi translation is: अंधेरे में सुई खोजना)  (The Chinese idiom is: )  (Literal translation: To find a needle in the dark.)  (Meaning: To search for something that is difficult to find.)  (Example sentence: )  (Translation: ""She spent hours looking for her lost keys, but it was like trying to find a needle in the dark."")  (Note: This idiom is not from Chinese, but from English.)  (The Chinese translation is: )  (Literal translation: To find a needle in the dark.)  (Meaning: To search for something that is difficult to find.)  (Example sentence: )  (Translation: ""She spent hours looking for her lost keys, but it was like trying to find a needle in the dark."")  (Note: This idiom is not from Chinese, but from English.)  (The Chinese translation is: )  (Literal translation: To find a needle in the dark.)  (Meaning: To search for something that is difficult to find.)  (Example sentence: )  (Translation: ""She spent hours looking for her lost keys, but it was like trying to find a needle in the dark."")  (Note: This idiom is not from Chinese, but from English.)  (The Chinese translation is: )  (Literal translation: To find a needle in the dark.)  (Meaning: To search for something that is difficult to find.)  (Example sentence: )  (Translation: ""She spent hours looking for her lost keys, but it was like trying to find a needle in the dark."")  (Note: This idiom is not from Chinese, but from English.)  (The Chinese translation is: )  (Literal translation: To find a needle in the dark.)  (Meaning: To search for something that is difficult to find.)  (Example sentence: )  (Translation: ""She spent hours looking for her lost keys, but it was like trying to find a needle in the dark."")  (Note: This idiom is not from Chinese, but"
अंधे के हाथ में दीपक,a resource wasted on the incapable,a lamp in a blind person’s hand,kisi andhe ke haath mein deepak dena (Kisi andhe ke haath mein deepak dena)।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।
अंधा ऊँट सवारी करना,to take foolish risks blindly,to ride a blind camel,To ride a blind donkey.
अंधेरे में रोशनी फैलाना,to spread awareness among the ignorant,to spread light in the darkness,Light to spread in darkness.
अंधा राजा प्रजा अंधी,leader and followers both foolish,"blind king, subjects blind",A leader who is blind to the truth and a people who are also blind to the truth.
अंधे के भाग्य में चमक,to get lucky unexpectedly,a sparkle in the blind man’s fate,A blind man is lucky.
अंधे को रास्ता न सूझना,to be completely lost,for a blind person not to perceive the path,"to be unable to find a solution or way out of a difficult situation, even after trying various methods."
अंधा प्रेम करना,to love without reason,to love blindly,- Blindly loving someone
अंधे को हाथ का सहारा,a small help to someone in need,the hand’s support for a blind person,Correct.
अंधे की लाठी,only source of dependence,a blind man’s staff,जीने के लिए जूझना (Jeene ke liye jujhna)
अंधे को सपने में रोशनी दिखना,to imagine impossible hope,light appearing in a blind man’s dream,To give false hope to someone who is already hopeless.
